RevisionColumn,GenderID,NUTS,periods,Units,ValueColumn
"r_8","2","BG323","2020","perc","(2.4)"
"r_8","2","BG325","2020","perc","(15.1)"
"r_8","2","BG33","2020","perc","6.3"
"r_8","2","BG331","2020","perc","(2.3)"
"r_8","2","BG332","2020","perc","(8.2)"
"r_8","2","BG334","2020","perc","(12.6)"
"r_8","2","BG333","2020","perc","11.9"
"r_8","2","BG34","2020","perc","4.2"
"r_8","2","BG341","2020","perc","(4.3)"
"r_8","2","BG342","2020","perc","(6.8)"
"r_8","2","BG344","2020","perc","(1.9)"
"r_8","2","BG343","2020","perc","(6.9)"
"r_8","2","BG41","2020","perc","3.3"
"r_8","2","BG413","2020","perc","6.6"
"r_8","2","BG415","2020","perc","(3.0)"
"r_8","2","BG414","2020","perc","(7.5)"
"r_8","2","BG412","2020","perc","(1.2)"
"r_8","2","BG411","2020","perc","2.6"
"r_8","2","BG42","2020","perc","3.5"
"r_8","2","BG425","2020","perc","(1.3)"
"r_8","2","BG423","2020","perc","(6.1)"
"r_8","2","BG421","2020","perc","2.7"
"r_8","2","BG424","2020","perc","(10.9)"
"r_8","2","BG422","2020","perc","(0.5)"
"r_11","0","BG","2022","perc","4.1"
"r_11","0","BG31","2022","perc","6.8"
"r_11","0","BG311","2022","perc","9.7"
"r_11","0","BG313","2022","perc","9"
"r_11","0","BG315","2022","perc","(3.2)"
"r_11","0","BG312","2022","perc","10"
"r_11","0","BG314","2022","perc","4.6"
"r_11","0","BG32","2022","perc","5.8"
"r_11","0","BG321","2022","perc","3"
"r_11","0","BG322","2022","perc","7.4"
"r_11","0","BG324","2022","perc","10.5"
"r_11","0","BG323","2022","perc","3.4"
"r_11","0","BG325","2022","perc","11.5"
"r_11","0","BG33","2022","perc","5.3"
"r_11","0","BG331","2022","perc","(0.9)"
"r_11","0","BG332","2022","perc","7.4"
"r_11","0","BG334","2022","perc","11.1"
"r_11","0","BG333","2022","perc","13"
"r_11","0","BG34","2022","perc","4.4"
"r_11","0","BG341","2022","perc","4.8"
"r_11","0","BG342","2022","perc","8.1"
"r_11","0","BG344","2022","perc","(1.1)"
"r_11","0","BG343","2022","perc","6.8"
"r_11","0","BG41","2022","perc","3.1"
"r_11","0","BG413","2022","perc","5.4"
"r_11","0","BG415","2022","perc","(2.5)"
"r_11","0","BG414","2022","perc","11.1"
"r_11","0","BG412","2022","perc","(0.9)"
"r_11","0","BG411","2022","perc","2.4"
"r_11","0","BG42","2022","perc","2.9"
"r_11","0","BG425","2022","perc","(1.0)"
"r_11","0","BG423","2022","perc","5.2"
"r_11","0","BG421","2022","perc","2.6"
"r_11","0","BG424","2022","perc","6.3"
"r_11","0","BG422","2022","perc","(0.9)"
"r_11","1","BG","2022","perc","4.3"
"r_11","1","BG31","2022","perc","6.7"
"r_11","1","BG311","2022","perc","(12.4)"
"r_11","1","BG313","2022","perc","7.7"
"r_11","1","BG315","2022","perc","(2.6)"
"r_11","1","BG312","2022","perc","(10.0)"
"r_11","1","BG314","2022","perc","(4.7)"
"r_11","1","BG32","2022","perc","6.7"
"r_11","1","BG321","2022","perc","(3.3)"
"r_11","1","BG322","2022","perc","(10.1)"
"r_11","1","BG324","2022","perc","11.9"
"r_11","1","BG323","2022","perc","(4.6)"
"r_11","1","BG325","2022","perc","(10.3)"
"r_11","1","BG33","2022","perc","5.9"
"r_11","1","BG331","2022","perc","(1.1)"
"r_11","1","BG332","2022","perc","9.2"
"r_11","1","BG334","2022","perc","12.7"
"r_11","1","BG333","2022","perc","12.7"
"r_11","1","BG34","2022","perc","4.2"
"r_11","1","BG341","2022","perc","4.3"
"r_11","1","BG342","2022","perc","7.9"
"r_11","1","BG344","2022","perc","(1.4)"
"r_11","1","BG343","2022","perc","(6.3)"
"r_11","1","BG41","2022","perc","3.4"
"r_11","1","BG413","2022","perc","5.9"
"r_11","1","BG415","2022","perc","(3.2)"
"r_11","1","BG414","2022","perc","9.6"
"r_11","1","BG412","2022","perc","(0.7)"
"r_11","1","BG411","2022","perc","2.9"
"r_11","1","BG42","2022","perc","2.6"
"r_11","1","BG425","2022","perc","(0.8)"
"r_11","1","BG423","2022","perc","(3.4)"
"r_11","1","BG421","2022","perc","2.7"
"r_11","1","BG424","2022","perc","(7.1)"
"r_11","1","BG422","2022","perc","(0.9)"
"r_11","2","BG","2022","perc","3.9"
"r_11","2","BG31","2022","perc","6.9"
"r_11","2","BG311","2022","perc","(6.4)"
"r_11","2","BG313","2022","perc","10.5"
"r_11","2","BG315","2022","perc","(3.8)"
"r_11","2","BG312","2022","perc","(9.9)"
"r_11","2","BG314","2022","perc","(4.5)"
"r_11","2","BG32","2022","perc","4.9"
"r_11","2","BG321","2022","perc","(2.7)"
"r_11","2","BG322","2022","perc","(4.9)"
"r_11","2","BG324","2022","perc","(8.8)"
"r_11","2","BG323","2022","perc","(2.0)"
"r_11","2","BG325","2022","perc","(13.1)"
"r_11","2","BG33","2022","perc","4.6"
"r_11","2","BG331","2022","perc","(0.6)"
"r_11","2","BG332","2022","perc","(5.2)"
"r_11","2","BG334","2022","perc","(8.8)"
"r_11","2","BG333","2022","perc","13.3"
"r_11","2","BG34","2022","perc","4.5"
"r_11","2","BG341","2022","perc","5.3"
"r_11","2","BG342","2022","perc","(8.3)"
"r_11","2","BG344","2022","perc","(0.9)"
"r_11","2","BG343","2022","perc","(7.4)"
"r_11","2","BG41","2022","perc","2.8"
"r_11","2","BG413","2022","perc","4.8"
"r_11","2","BG415","2022","perc","(1.8)"
"r_11","2","BG414","2022","perc","12.5"
"r_11","2","BG412","2022","perc","(1.3)"
"r_11","2","BG411","2022","perc","1.9"
"r_11","2","BG42","2022","perc","3.3"
"r_11","2","BG425","2022","perc","(1.2)"
"r_11","2","BG423","2022","perc","7.5"
"r_11","2","BG421","2022","perc","2.6"
"r_11","2","BG424","2022","perc","(5.4)"
"r_11","2","BG422","2022","perc","(0.9)"
"r_12","0","BG","2023","perc","4.3"
"r_12","0","BG31","2023","perc","7.8"
"r_12","0","BG311","2023","perc","12.4"
"r_12","0","BG313","2023","perc","12.4"
"r_12","0","BG315","2023","perc","(3.0)"
"r_12","0","BG312","2023","perc","10.8"
"r_12","0","BG314","2023","perc","4"
"r_12","0","BG32","2023","perc","6"
"r_12","0","BG321","2023","perc","3.6"
"r_12","0","BG322","2023","perc","9"
"r_12","0","BG324","2023","perc","10.2"
"r_12","0","BG323","2023","perc","(2.2)"
"r_12","0","BG325","2023","perc","11.9"
"r_12","0","BG33","2023","perc","4.5"
"r_12","0","BG331","2023","perc","(0.2)"
"r_12","0","BG332","2023","perc","8.2"
"r_12","0","BG334","2023","perc","11.4"
"r_12","0","BG333","2023","perc","9.4"
"r_12","0","BG34","2023","perc","4.6"
"r_12","0","BG341","2023","perc","3.9"
"r_12","0","BG342","2023","perc","8.9"
"r_12","0","BG344","2023","perc","(2.3)"
"r_12","0","BG343","2023","perc","7.3"
"r_12","0","BG41","2023","perc","3.5"
"r_12","0","BG413","2023","perc","6.1"
"r_12","0","BG415","2023","perc","(1.6)"
"r_12","0","BG414","2023","perc","12.4"
"r_12","0","BG412","2023","perc","(1.2)"
"r_12","0","BG411","2023","perc","2.7"
"r_12","0","BG42","2023","perc","3.1"
"r_12","0","BG425","2023","perc","(2.6)"
"r_12","0","BG423","2023","perc","4.8"
"r_12","0","BG421","2023","perc","2.9"
"r_12","0","BG424","2023","perc","(5.7)"
"r_12","0","BG422","2023","perc","(0.6)"
"r_12","1","BG","2023","perc","4.4"
"r_12","1","BG31","2023","perc","7.9"
"r_12","1","BG311","2023","perc","(13.4)"
"r_12","1","BG313","2023","perc","11.6"
"r_12","1","BG315","2023","perc","(1.8)"
"r_12","1","BG312","2023","perc","12"
"r_12","1","BG314","2023","perc","(4.7)"
"r_12","1","BG32","2023","perc","6.3"
"r_12","1","BG321","2023","perc","(3.7)"
"r_12","1","BG322","2023","perc","(9.1)"
"r_12","1","BG324","2023","perc","(9.2)"
"r_12","1","BG323","2023","perc","(3.1)"
"r_12","1","BG325","2023","perc","12.9"
"r_12","1","BG33","2023","perc","3.9"
"r_12","1","BG331","2023","perc","(0.2)"
"r_12","1","BG332","2023","perc","8"
"r_12","1","BG334","2023","perc","(11.2)"
"r_12","1","BG333","2023","perc","(6.5)"
"r_12","1","BG34","2023","perc","4.3"
"r_12","1","BG341","2023","perc","3.5"
"r_12","1","BG342","2023","perc","7.7"
"r_12","1","BG344","2023","perc","(2.5)"
"r_12","1","BG343","2023","perc","(7.2)"
"r_12","1","BG41","2023","perc","3.8"
"r_12","1","BG413","2023","perc","6"
"r_12","1","BG415","2023","perc","(2.0)"
"r_12","1","BG414","2023","perc","16.5"
"r_12","1","BG412","2023","perc","(1.4)"
"r_12","1","BG411","2023","perc","2.9"
"r_12","1","BG42","2023","perc","3.2"
"r_12","1","BG425","2023","perc","(3.3)"
"r_12","1","BG423","2023","perc","(4.0)"
"r_12","1","BG421","2023","perc","3.4"
"r_12","1","BG424","2023","perc","(5.4)"
"r_12","1","BG422","2023","perc","(0.4)"
"r_12","2","BG","2023","perc","4.2"
"r_12","2","BG31","2023","perc","7.6"
"r_12","2","BG311","2023","perc","(11.3)"
"r_12","2","BG313","2023","perc","13.1"
"r_12","2","BG315","2023","perc","(4.5)"
"r_12","2","BG312","2023","perc","(9.4)"
"r_12","2","BG314","2023","perc","(3.1)"
"r_12","2","BG32","2023","perc","5.6"
"r_12","2","BG321","2023","perc","(3.5)"
"r_12","2","BG322","2023","perc","(8.9)"
"r_12","2","BG324","2023","perc","(11.5)"
"r_12","2","BG323","2023","perc","(1.2)"
"r_12","2","BG325","2023","perc","(10.6)"
"r_12","2","BG33","2023","perc","5.1"
"r_12","2","BG331","2023","perc","(0.2)"
"r_12","2","BG332","2023","perc","(8.6)"
"r_12","2","BG334","2023","perc","(11.8)"
"r_12","2","BG333","2023","perc","12.8"
"r_12","2","BG34","2023","perc","4.9"
"r_12","2","BG341","2023","perc","4.3"
"r_12","2","BG342","2023","perc","10.5"
"r_12","2","BG344","2023","perc","(2.0)"
"r_12","2","BG343","2023","perc","(7.3)"
"r_12","2","BG41","2023","perc","3"
"r_12","2","BG413","2023","perc","6.2"
"r_12","2","BG415","2023","perc","(1.1)"
"r_12","2","BG414","2023","perc","(8.6)"
"r_12","2","BG412","2023","perc","(1.0)"
"r_12","2","BG411","2023","perc","2.4"
"r_12","2","BG42","2023","perc","3"
"r_12","2","BG425","2023","perc","(1.7)"
"r_12","2","BG423","2023","perc","(5.9)"
"r_12","2","BG421","2023","perc","2.3"
"r_12","2","BG424","2023","perc","(6.0)"
"r_12","2","BG422","2023","perc","(1.0)"
"r_13","0","BG","2021","perc","5.2"
"r_13","0","BG31","2021","perc","10.9"
"r_13","0","BG311","2021","perc","15.9"
"r_13","0","BG313","2021","perc","9.8"
"r_13","0","BG315","2021","perc","(5.6)"
"r_13","0","BG312","2021","perc","16.9"
"r_13","0","BG314","2021","perc","9.9"
"r_13","0","BG32","2021","perc","6.6"
"r_13","0","BG321","2021","perc","3.5"
"r_13","0","BG322","2021","perc","(6.7)"
"r_13","0","BG324","2021","perc","11.5"
"r_13","0","BG323","2021","perc","4.4"
"r_13","0","BG325","2021","perc","14.2"
"r_13","0","BG33","2021","perc","5.9"
"r_13","0","BG331","2021","perc","1.7"
"r_13","0","BG332","2021","perc","8.3"
"r_13","0","BG334","2021","perc","10.2"
"r_13","0","BG333","2021","perc","13.7"
"r_13","0","BG34","2021","perc","5.4"
"r_13","0","BG341","2021","perc","5.5"
"r_13","0","BG342","2021","perc","9.2"
"r_13","0","BG344","2021","perc","3.1"
"r_13","0","BG343","2021","perc","(6.3)"
"r_13","0","BG41","2021","perc","3.4"
"r_13","0","BG413","2021","perc","7.9"
"r_13","0","BG415","2021","perc","(2.7)"
"r_13","0","BG414","2021","perc","7.1"
"r_13","0","BG412","2021","perc","(0.8)"
"r_13","0","BG411","2021","perc","2.6"
"r_13","0","BG42","2021","perc","3.9"
"r_13","0","BG425","2021","perc","(1.6)"
"r_13","0","BG423","2021","perc","7.3"
"r_13","0","BG421","2021","perc","3.2"
"r_13","0","BG424","2021","perc","9.1"
"r_13","0","BG422","2021","perc","(1.6)"
"r_13","1","BG","2021","perc","5.4"
"r_13","1","BG31","2021","perc","11.8"
"r_13","1","BG311","2021","perc","19.9"
"r_13","1","BG313","2021","perc","9.7"
"r_13","1","BG315","2021","perc","(5.0)"
"r_13","1","BG312","2021","perc","18"
"r_13","1","BG314","2021","perc","11.2"
"r_13","1","BG32","2021","perc","7.6"
"r_13","1","BG321","2021","perc","(4.0)"
"r_13","1","BG322","2021","perc","(10.6)"
"r_13","1","BG324","2021","perc","(12.7)"
"r_13","1","BG323","2021","perc","(4.9)"
"r_13","1","BG325","2021","perc","14.1"
"r_13","1","BG33","2021","perc","6.2"
"r_13","1","BG331","2021","perc","(1.7)"
"r_13","1","BG332","2021","perc","10.8"
"r_13","1","BG334","2021","perc","(8.6)"
"r_13","1","BG333","2021","perc","13.3"
"r_13","1","BG34","2021","perc","5"
"r_13","1","BG341","2021","perc","4.6"
"r_13","1","BG342","2021","perc","7.7"
"r_13","1","BG344","2021","perc","(3.5)"
"r_13","1","BG343","2021","perc","(6.6)"
"r_13","1","BG41","2021","perc","3.7"
"r_13","1","BG413","2021","perc","8.8"
"r_13","1","BG415","2021","perc","(2.7)"
"r_13","1","BG414","2021","perc","(6.0)"
"r_13","1","BG412","2021","perc","(0.6)"
"r_13","1","BG411","2021","perc","3"
"r_13","1","BG42","2021","perc","3.6"
"r_13","1","BG425","2021","perc","(0.6)"
"r_13","1","BG423","2021","perc","5.8"
"r_13","1","BG421","2021","perc","3.3"
"r_13","1","BG424","2021","perc","(9.7)"
"r_13","1","BG422","2021","perc","(1.4)"
"r_13","2","BG","2021","perc","4.9"
"r_13","2","BG31","2021","perc","9.8"
"r_13","2","BG311","2021","perc","(11.7)"
"r_13","2","BG313","2021","perc","(9.9)"
"r_13","2","BG315","2021","perc","(6.3)"
"r_13","2","BG312","2021","perc","15.4"
"r_13","2","BG314","2021","perc","8.4"
"r_13","2","BG32","2021","perc","5.5"
"r_13","2","BG321","2021","perc","(3.1)"
"r_13","2","BG322","2021","perc","(3.1)"
"r_13","2","BG324","2021","perc","(9.9)"
"r_13","2","BG323","2021","perc","(3.9)"
"r_13","2","BG325","2021","perc","(14.4)"
"r_13","2","BG33","2021","perc","5.6"
"r_13","2","BG331","2021","perc","(1.6)"
"r_13","2","BG332","2021","perc","(5.1)"
"r_13","2","BG334","2021","perc","(12.4)"
"r_13","2","BG333","2021","perc","14.1"
"r_13","2","BG34","2021","perc","6"
"r_13","2","BG341","2021","perc","6.7"
"r_13","2","BG342","2021","perc","11.1"
"r_13","2","BG344","2021","perc","(2.7)"
"r_13","2","BG343","2021","perc","(6.0)"
"r_13","2","BG41","2021","perc","3.1"
"r_13","2","BG413","2021","perc","6.8"
"r_13","2","BG415","2021","perc","(2.7)"
"r_13","2","BG414","2021","perc","(8.2)"
"r_13","2","BG412","2021","perc","(1.0)"
"r_13","2","BG411","2021","perc","2.3"
"r_13","2","BG42","2021","perc","4.3"
"r_13","2","BG425","2021","perc","(2.9)"
"r_13","2","BG423","2021","perc","9.2"
"r_13","2","BG421","2021","perc","3.1"
"r_13","2","BG424","2021","perc","(8.4)"
"r_13","2","BG422","2021","perc","(1.7)"
"r_14","0","BG","2024","perc","4.2"
"r_14","0","BG31","2024","perc","9.7"
"r_14","0","BG311","2024","perc","18.7"
"r_14","0","BG313","2024","perc","10.4"
"r_14","0","BG315","2024","perc","(2.4)"
"r_14","0","BG312","2024","perc","12.7"
"r_14","0","BG314","2024","perc","8.4"
"r_14","0","BG32","2024","perc","5.3"
"r_14","0","BG321","2024","perc","4.2"
"r_14","0","BG322","2024","perc","(6.4)"
"r_14","0","BG324","2024","perc","9.9"
"r_14","0","BG323","2024","perc","(1.3)"
"r_14","0","BG325","2024","perc","10.1"
"r_14","0","BG33","2024","perc","4"
"r_14","0","BG331","2024","perc","(0.1)"
"r_14","0","BG332","2024","perc","6.3"
"r_14","0","BG334","2024","perc","9.1"
"r_14","0","BG333","2024","perc","11.2"
"r_14","0","BG34","2024","perc","4.8"
"r_14","0","BG341","2024","perc","4.3"
"r_14","0","BG342","2024","perc","6.3"
"r_14","0","BG344","2024","perc","4"
"r_14","0","BG343","2024","perc","7"
"r_14","0","BG41","2024","perc","2.8"
"r_14","0","BG413","2024","perc","5.5"
"r_14","0","BG415","2024","perc","(1.7)"
"r_14","0","BG414","2024","perc","11.7"
"r_14","0","BG412","2024","perc","(0.6)"
"r_14","0","BG411","2024","perc","1.9"
"r_14","0","BG42","2024","perc","2.9"
"r_14","0","BG425","2024","perc","(4.2)"
"r_14","0","BG423","2024","perc","5.3"
"r_14","0","BG421","2024","perc","2.4"
"r_14","0","BG424","2024","perc","(3.6)"
"r_14","0","BG422","2024","perc","(0.5)"
"r_14","1","BG","2024","perc","4.4"
"r_14","1","BG31","2024","perc","10.9"
"r_14","1","BG311","2024","perc","22.1"
"r_14","1","BG313","2024","perc","11.5"
"r_14","1","BG315","2024","perc","(2.5)"
"r_14","1","BG312","2024","perc","13.2"
"r_14","1","BG314","2024","perc","9.7"
"r_14","1","BG32","2024","perc","6.1"
"r_14","1","BG321","2024","perc","(5.7)"
"r_14","1","BG322","2024","perc","(7.7)"
"r_14","1","BG324","2024","perc","(9.6)"
"r_14","1","BG323","2024","perc","(1.5)"
"r_14","1","BG325","2024","perc","(11.4)"
"r_14","1","BG33","2024","perc","3.7"
"r_14","1","BG331","2024","perc","(0.1)"
"r_14","1","BG332","2024","perc","(5.9)"
"r_14","1","BG334","2024","perc","(9.5)"
"r_14","1","BG333","2024","perc","9.4"
"r_14","1","BG34","2024","perc","5"
"r_14","1","BG341","2024","perc","3.9"
"r_14","1","BG342","2024","perc","(6.9)"
"r_14","1","BG344","2024","perc","4.4"
"r_14","1","BG343","2024","perc","(7.7)"
"r_14","1","BG41","2024","perc","2.9"
"r_14","1","BG413","2024","perc","5.4"
"r_14","1","BG415","2024","perc","(2.3)"
"r_14","1","BG414","2024","perc","12"
"r_14","1","BG412","2024","perc","(0.7)"
"r_14","1","BG411","2024","perc","2"
"r_14","1","BG42","2024","perc","2.9"
"r_14","1","BG425","2024","perc","(4.4)"
"r_14","1","BG423","2024","perc","(4.1)"
"r_14","1","BG421","2024","perc","2.7"
"r_14","1","BG424","2024","perc","(4.5)"
"r_14","1","BG422","2024","perc","(0.6)"
"r_14","2","BG","2024","perc","3.9"
"r_14","2","BG31","2024","perc","8.4"
"r_14","2","BG311","2024","perc","(15.0)"
"r_14","2","BG313","2024","perc","(9.2)"
"r_14","2","BG315","2024","perc","(2.2)"
"r_14","2","BG312","2024","perc","(12.0)"
"r_14","2","BG314","2024","perc","7"
"r_14","2","BG32","2024","perc","4.3"
"r_14","2","BG321","2024","perc","(2.6)"
"r_14","2","BG322","2024","perc","(5.0)"
"r_14","2","BG324","2024","perc","(10.2)"
"r_14","2","BG323","2024","perc","(1.2)"
"r_14","2","BG325","2024","perc","(8.4)"
"r_14","2","BG33","2024","perc","4.3"
"r_14","2","BG331","2024","perc","(0.0)"
"r_14","2","BG332","2024","perc","(6.8)"
"r_14","2","BG334","2024","perc","(8.6)"
"r_14","2","BG333","2024","perc","13.4"
"r_14","2","BG34","2024","perc","4.7"
"r_14","2","BG341","2024","perc","4.7"
"r_14","2","BG342","2024","perc","(5.6)"
"r_14","2","BG344","2024","perc","(3.6)"
"r_14","2","BG343","2024","perc","(6.2)"
"r_14","2","BG41","2024","perc","2.7"
"r_14","2","BG413","2024","perc","5.5"
"r_14","2","BG415","2024","perc","(1.0)"
"r_14","2","BG414","2024","perc","(11.4)"
"r_14","2","BG412","2024","perc","(0.4)"
"r_14","2","BG411","2024","perc","1.8"
"r_14","2","BG42","2024","perc","2.8"
"r_14","2","BG425","2024","perc","(3.9)"
"r_14","2","BG423","2024","perc","(6.8)"
"r_14","2","BG421","2024","perc","(2.1)"
"r_14","2","BG424","2024","perc","(2.5)"
"r_14","2","BG422","2024","perc","(0.5)"
