RevisionColumn,EKATTE,Units,Edu_schYear,ValueColumn
"r_1","PDV07","num","2013/2014","16"
"r_1","PDV07","num","2014/2015","16"
"r_1","PDV12","num","2000/2001","27"
"r_1","PDV12","num","2001/2002","27"
"r_1","PDV12","num","2002/2003","27"
"r_1","PDV12","num","2003/2004","31"
"r_1","PDV12","num","2004/2005","34"
"r_1","PDV12","num","2005/2006","33"
"r_1","PDV12","num","2006/2007","31"
"r_1","PDV12","num","2007/2008","35"
"r_1","PDV12","num","2008/2009","32"
"r_1","PDV12","num","2009/2010","30"
"r_1","PDV12","num","2010/2011","29"
"r_1","PDV12","num","2011/2012","30"
"r_1","PDV12","num","2012/2013","30"
"r_1","PDV12","num","2013/2014","30"
"r_1","PDV12","num","2014/2015","30"
"r_1","PDV13","num","2000/2001","141"
"r_1","PDV13","num","2001/2002","141"
"r_1","PDV13","num","2002/2003","140"
"r_1","PDV13","num","2003/2004","117"
"r_1","PDV13","num","2004/2005","121"
"r_1","PDV13","num","2005/2006","123"
"r_1","PDV13","num","2006/2007","126"
"r_1","PDV13","num","2007/2008","125"
"r_1","PDV13","num","2008/2009","123"
"r_1","PDV13","num","2009/2010","117"
"r_1","PDV13","num","2010/2011","116"
"r_1","PDV13","num","2011/2012","115"
"r_1","PDV13","num","2012/2013","123"
"r_1","PDV13","num","2013/2014","128"
"r_1","PDV13","num","2014/2015","127"
"r_1","PDV39","num","2000/2001","25"
"r_1","PDV39","num","2001/2002","25"
"r_1","PDV39","num","2002/2003","25"
"r_1","PDV39","num","2003/2004","24"
"r_1","PDV39","num","2004/2005","23"
"r_1","PDV39","num","2005/2006","22"
"r_1","PDV39","num","2006/2007","22"
"r_1","PDV39","num","2007/2008","22"
"r_1","PDV39","num","2008/2009","22"
"r_1","PDV39","num","2009/2010","26"
"r_1","PDV39","num","2010/2011","26"
"r_1","PDV39","num","2011/2012","23"
"r_1","PDV39","num","2012/2013","24"
"r_1","PDV39","num","2013/2014","25"
"r_1","PDV39","num","2014/2015","24"
"r_1","PDV42","num","2000/2001","-"
"r_1","PDV42","num","2001/2002","17"
"r_1","PDV42","num","2002/2003","17"
"r_1","PDV42","num","2003/2004","17"
"r_1","PDV42","num","2004/2005","17"
"r_1","PDV42","num","2005/2006","17"
"r_1","PDV42","num","2006/2007","17"
"r_1","PDV42","num","2007/2008","16"
"r_1","PDV42","num","2008/2009","16"
"r_1","PDV42","num","2009/2010","15"
"r_1","PDV42","num","2010/2011","15"
"r_1","PDV42","num","2011/2012","16"
"r_1","PDV42","num","2012/2013","16"
"r_1","PDV42","num","2013/2014","16"
"r_1","PDV42","num","2014/2015","16"
"r_1","PDV15","num","2000/2001","12"
"r_1","PDV15","num","2001/2002","11"
"r_1","PDV15","num","2002/2003","10"
"r_1","PDV15","num","2003/2004","11"
"r_1","PDV15","num","2004/2005","12"
"r_1","PDV15","num","2005/2006","12"
"r_1","PDV15","num","2006/2007","13"
"r_1","PDV15","num","2007/2008","9"
"r_1","PDV15","num","2008/2009","7"
"r_1","PDV15","num","2009/2010","7"
"r_1","PDV15","num","2010/2011","7"
"r_1","PDV15","num","2011/2012","7"
"r_1","PDV15","num","2012/2013","7"
"r_1","PDV15","num","2013/2014","7"
"r_1","PDV15","num","2014/2015","7"
"r_1","PDV17","num","2000/2001","85"
"r_1","PDV17","num","2001/2002","85"
"r_1","PDV17","num","2002/2003","84"
"r_1","PDV17","num","2003/2004","84"
"r_1","PDV17","num","2004/2005","85"
"r_1","PDV17","num","2005/2006","89"
"r_1","PDV17","num","2006/2007","89"
"r_1","PDV17","num","2007/2008","89"
"r_1","PDV17","num","2008/2009","87"
"r_1","PDV17","num","2009/2010","87"
"r_1","PDV17","num","2010/2011","89"
"r_1","PDV17","num","2011/2012","90"
"r_1","PDV17","num","2012/2013","91"
"r_1","PDV17","num","2013/2014","93"
"r_1","PDV17","num","2014/2015","94"
"r_1","PDV40","num","2000/2001","21"
"r_1","PDV40","num","2001/2002","21"
"r_1","PDV40","num","2002/2003","20"
"r_1","PDV40","num","2003/2004","21"
"r_1","PDV40","num","2004/2005","21"
"r_1","PDV40","num","2005/2006","21"
"r_1","PDV40","num","2006/2007","21"
"r_1","PDV40","num","2007/2008","19"
"r_1","PDV40","num","2008/2009","19"
"r_1","PDV40","num","2009/2010","19"
"r_1","PDV40","num","2010/2011","19"
"r_1","PDV40","num","2011/2012","20"
"r_1","PDV40","num","2012/2013","20"
"r_1","PDV40","num","2013/2014","19"
"r_1","PDV40","num","2014/2015","20"
"r_1","PDV22","num","2000/2001","721"
"r_1","PDV22","num","2001/2002","726"
"r_1","PDV22","num","2002/2003","728"
"r_1","PDV22","num","2003/2004","781"
"r_1","PDV22","num","2004/2005","795"
"r_1","PDV22","num","2005/2006","829"
"r_1","PDV22","num","2006/2007","839"
"r_1","PDV22","num","2007/2008","828"
"r_1","PDV22","num","2008/2009","833"
"r_1","PDV22","num","2009/2010","866"
"r_1","PDV22","num","2010/2011","886"
"r_1","PDV22","num","2011/2012","898"
"r_1","PDV22","num","2012/2013","931"
"r_1","PDV22","num","2013/2014","982"
"r_1","PDV22","num","2014/2015","996"
"r_1","PDV23","num","2000/2001","68"
"r_1","PDV23","num","2001/2002","66"
"r_1","PDV23","num","2002/2003","67"
"r_1","PDV23","num","2003/2004","64"
"r_1","PDV23","num","2004/2005","66"
"r_1","PDV23","num","2005/2006","65"
"r_1","PDV23","num","2006/2007","63"
"r_1","PDV23","num","2007/2008","54"
"r_1","PDV23","num","2008/2009","62"
"r_1","PDV23","num","2009/2010","62"
"r_1","PDV23","num","2010/2011","63"
"r_1","PDV23","num","2011/2012","61"
"r_1","PDV23","num","2012/2013","62"
"r_1","PDV23","num","2013/2014","64"
"r_1","PDV23","num","2014/2015","67"
"r_1","PDV25","num","2000/2001","62"
"r_1","PDV25","num","2001/2002","64"
"r_1","PDV25","num","2002/2003","64"
"r_1","PDV25","num","2003/2004","68"
"r_1","PDV25","num","2004/2005","67"
"r_1","PDV25","num","2005/2006","68"
"r_1","PDV25","num","2006/2007","64"
"r_1","PDV25","num","2007/2008","68"
"r_1","PDV25","num","2008/2009","68"
"r_1","PDV25","num","2009/2010","70"
"r_1","PDV25","num","2010/2011","73"
"r_1","PDV25","num","2011/2012","75"
"r_1","PDV25","num","2012/2013","77"
"r_1","PDV25","num","2013/2014","75"
"r_1","PDV25","num","2014/2015","76"
"r_1","PDV26","num","2000/2001","113"
"r_1","PDV26","num","2001/2002","98"
"r_1","PDV26","num","2002/2003","92"
"r_1","PDV26","num","2003/2004","89"
"r_1","PDV26","num","2004/2005","89"
"r_1","PDV26","num","2005/2006","88"
"r_1","PDV26","num","2006/2007","91"
"r_1","PDV26","num","2007/2008","91"
"r_1","PDV26","num","2008/2009","91"
"r_1","PDV26","num","2009/2010","93"
"r_1","PDV26","num","2010/2011","92"
"r_1","PDV26","num","2011/2012","91"
"r_1","PDV26","num","2012/2013","91"
"r_1","PDV26","num","2013/2014","92"
"r_1","PDV26","num","2014/2015","92"
"r_1","PDV28","num","2000/2001","31"
"r_1","PDV28","num","2001/2002","31"
"r_1","PDV28","num","2002/2003","30"
"r_1","PDV28","num","2003/2004","32"
"r_1","PDV28","num","2004/2005","37"
"r_1","PDV28","num","2005/2006","45"
"r_1","PDV28","num","2006/2007","44"
"r_1","PDV28","num","2007/2008","48"
"r_1","PDV28","num","2008/2009","46"
"r_1","PDV28","num","2009/2010","46"
"r_1","PDV28","num","2010/2011","48"
"r_1","PDV28","num","2011/2012","52"
"r_1","PDV28","num","2012/2013","52"
"r_1","PDV28","num","2013/2014","50"
"r_1","PDV28","num","2014/2015","53"
"r_1","PDV43","num","2000/2001","-"
"r_1","PDV43","num","2001/2002","-"
"r_1","PDV43","num","2002/2003","-"
"r_1","PDV43","num","2003/2004","33"
"r_1","PDV43","num","2004/2005","33"
"r_1","PDV43","num","2005/2006","33"
"r_1","PDV43","num","2006/2007","35"
"r_1","PDV43","num","2007/2008","35"
"r_1","PDV43","num","2008/2009","35"
"r_1","PDV43","num","2009/2010","35"
"r_1","PDV43","num","2010/2011","35"
"r_1","PDV43","num","2011/2012","35"
"r_1","PDV43","num","2012/2013","35"
"r_1","PDV43","num","2013/2014","34"
"r_1","PDV43","num","2014/2015","35"
"r_1","PDV41","num","2000/2001","62"
"r_1","PDV41","num","2001/2002","62"
"r_1","PDV41","num","2002/2003","63"
"r_1","PDV41","num","2003/2004","60"
"r_1","PDV41","num","2004/2005","61"
"r_1","PDV41","num","2005/2006","62"
"r_1","PDV41","num","2006/2007","59"
"r_1","PDV41","num","2007/2008","61"
"r_1","PDV41","num","2008/2009","61"
"r_1","PDV41","num","2009/2010","61"
"r_1","PDV41","num","2010/2011","61"
"r_1","PDV41","num","2011/2012","60"
"r_1","PDV41","num","2012/2013","62"
"r_1","PDV41","num","2013/2014","60"
"r_1","PDV41","num","2014/2015","62"
"r_1","PDV33","num","2000/2001","18"
"r_1","PDV33","num","2001/2002","19"
"r_1","PDV33","num","2002/2003","19"
"r_1","PDV33","num","2003/2004","19"
"r_1","PDV33","num","2004/2005","21"
"r_1","PDV33","num","2005/2006","22"
"r_1","PDV33","num","2006/2007","22"
"r_1","PDV33","num","2007/2008","21"
"r_1","PDV33","num","2008/2009","21"
"r_1","PDV33","num","2009/2010","21"
"r_1","PDV33","num","2010/2011","21"
"r_1","PDV33","num","2011/2012","23"
"r_1","PDV33","num","2012/2013","22"
"r_1","PDV33","num","2013/2014","22"
"r_1","PDV33","num","2014/2015","23"
"r_1","PDV37","num","2000/2001","27"
"r_1","PDV37","num","2001/2002","25"
"r_1","PDV37","num","2002/2003","24"
"r_1","PDV37","num","2003/2004","28"
"r_1","PDV37","num","2004/2005","28"
"r_1","PDV37","num","2005/2006","28"
"r_1","PDV37","num","2006/2007","27"
"r_1","PDV37","num","2007/2008","28"
"r_1","PDV37","num","2008/2009","27"
"r_1","PDV37","num","2009/2010","27"
"r_1","PDV37","num","2010/2011","27"
"r_1","PDV37","num","2011/2012","27"
"r_1","PDV37","num","2012/2013","27"
"r_1","PDV37","num","2013/2014","27"
"r_1","PDV37","num","2014/2015","27"
"r_1","SML","num","2000/2001","371"
"r_1","SML","num","2001/2002","368"
"r_1","SML","num","2002/2003","360"
"r_1","SML","num","2003/2004","365"
"r_1","SML","num","2004/2005","360"
"r_1","SML","num","2005/2006","369"
"r_1","SML","num","2006/2007","383"
"r_1","SML","num","2007/2008","382"
"r_1","SML","num","2008/2009","378"
"r_1","SML","num","2009/2010","364"
"r_1","SML","num","2010/2011","347"
"r_1","SML","num","2011/2012","350"
"r_1","SML","num","2012/2013","350"
"r_1","SML","num","2013/2014","353"
"r_1","SML","num","2014/2015","350"
"r_1","SML02","num","2000/2001","24"
"r_1","SML02","num","2001/2002","24"
"r_1","SML02","num","2002/2003","21"
"r_1","SML02","num","2003/2004","19"
"r_1","SML02","num","2004/2005","18"
"r_1","SML02","num","2005/2006","17"
"r_1","SML02","num","2006/2007","17"
"r_1","SML02","num","2007/2008","17"
"r_1","SML02","num","2008/2009","16"
"r_1","SML02","num","2009/2010","15"
"r_1","SML02","num","2010/2011","13"
"r_1","SML02","num","2011/2012","12"
"r_1","SML02","num","2012/2013","11"
"r_1","SML02","num","2013/2014","12"
"r_1","SML02","num","2014/2015","10"
"r_1","SML05","num","2000/2001","14"
"r_1","SML05","num","2001/2002","13"
"r_1","SML05","num","2002/2003","13"
"r_1","SML05","num","2003/2004","13"
"r_1","SML05","num","2004/2005","13"
"r_1","SML05","num","2005/2006","13"
"r_1","SML05","num","2006/2007","13"
"r_1","SML05","num","2007/2008","13"
"r_1","SML05","num","2008/2009","13"
"r_1","SML05","num","2009/2010","13"
"r_1","SML05","num","2010/2011","13"
"r_1","SML05","num","2011/2012","13"
"r_1","SML05","num","2012/2013","12"
"r_1","SML05","num","2013/2014","12"
"r_1","SML05","num","2014/2015","11"
"r_1","SML09","num","2000/2001","20"
"r_1","SML09","num","2001/2002","19"
"r_1","SML09","num","2002/2003","19"
"r_1","SML09","num","2003/2004","20"
"r_1","SML09","num","2004/2005","19"
"r_1","SML09","num","2005/2006","25"
"r_1","SML09","num","2006/2007","34"
"r_1","SML09","num","2007/2008","34"
"r_1","SML09","num","2008/2009","33"
"r_1","SML09","num","2009/2010","32"
"r_1","SML09","num","2010/2011","30"
"r_1","SML09","num","2011/2012","29"
"r_1","SML09","num","2012/2013","32"
"r_1","SML09","num","2013/2014","32"
"r_1","SML09","num","2014/2015","32"
"r_1","SML10","num","2000/2001","30"
"r_1","SML10","num","2001/2002","31"
"r_1","SML10","num","2002/2003","32"
"r_1","SML10","num","2003/2004","32"
"r_1","SML10","num","2004/2005","33"
"r_1","SML10","num","2005/2006","33"
"r_1","SML10","num","2006/2007","31"
"r_1","SML10","num","2007/2008","31"
"r_1","SML10","num","2008/2009","30"
"r_1","SML10","num","2009/2010","29"
"r_1","SML10","num","2010/2011","30"
"r_1","SML10","num","2011/2012","32"
"r_1","SML10","num","2012/2013","32"
"r_1","SML10","num","2013/2014","32"
"r_1","SML10","num","2014/2015","32"
"r_1","SML11","num","2000/2001","42"
"r_1","SML11","num","2001/2002","42"
"r_1","SML11","num","2002/2003","42"
"r_1","SML11","num","2003/2004","39"
"r_1","SML11","num","2004/2005","37"
"r_1","SML11","num","2005/2006","40"
"r_1","SML11","num","2006/2007","40"
"r_1","SML11","num","2007/2008","39"
"r_1","SML11","num","2008/2009","37"
"r_1","SML11","num","2009/2010","34"
"r_1","SML11","num","2010/2011","31"
"r_1","SML11","num","2011/2012","33"
"r_1","SML11","num","2012/2013","32"
"r_1","SML11","num","2013/2014","31"
"r_1","SML11","num","2014/2015","31"
"r_1","SML16","num","2000/2001","27"
"r_1","SML16","num","2001/2002","25"
"r_1","SML16","num","2002/2003","25"
"r_1","SML16","num","2003/2004","25"
"r_1","SML16","num","2004/2005","25"
"r_1","SML16","num","2005/2006","25"
"r_1","SML16","num","2006/2007","27"
"r_1","SML16","num","2007/2008","27"
"r_1","SML16","num","2008/2009","29"
"r_1","SML16","num","2009/2010","30"
"r_1","SML16","num","2010/2011","28"
"r_1","SML16","num","2011/2012","28"
"r_1","SML16","num","2012/2013","29"
"r_1","SML16","num","2013/2014","31"
"r_1","SML16","num","2014/2015","31"
"r_1","SML18","num","2000/2001","26"
"r_1","SML18","num","2001/2002","27"
"r_1","SML18","num","2002/2003","32"
"r_1","SML18","num","2003/2004","34"
"r_1","SML18","num","2004/2005","29"
"r_1","SML18","num","2005/2006","29"
"r_1","SML18","num","2006/2007","31"
"r_1","SML18","num","2007/2008","29"
"r_1","SML18","num","2008/2009","29"
"r_1","SML18","num","2009/2010","29"
"r_1","SML18","num","2010/2011","24"
"r_1","SML18","num","2011/2012","24"
"r_1","SML18","num","2012/2013","21"
"r_1","SML18","num","2013/2014","21"
"r_1","SML18","num","2014/2015","21"
"r_1","SML27","num","2000/2001","21"
"r_1","SML27","num","2001/2002","21"
"r_1","SML27","num","2002/2003","19"
"r_1","SML27","num","2003/2004","21"
"r_1","SML27","num","2004/2005","26"
"r_1","SML27","num","2005/2006","26"
"r_1","SML27","num","2006/2007","33"
"r_1","SML27","num","2007/2008","33"
"r_1","SML27","num","2008/2009","33"
"r_1","SML27","num","2009/2010","31"
"r_1","SML27","num","2010/2011","31"
"r_1","SML27","num","2011/2012","33"
"r_1","SML27","num","2012/2013","35"
"r_1","SML27","num","2013/2014","35"
"r_1","SML27","num","2014/2015","36"
"r_1","SML31","num","2000/2001","132"
"r_1","SML31","num","2001/2002","131"
"r_1","SML31","num","2002/2003","126"
"r_1","SML31","num","2003/2004","130"
"r_1","SML31","num","2004/2005","130"
"r_1","SML31","num","2005/2006","133"
"r_1","SML31","num","2006/2007","129"
"r_1","SML31","num","2007/2008","129"
"r_1","SML31","num","2008/2009","129"
"r_1","SML31","num","2009/2010","127"
"r_1","SML31","num","2010/2011","124"
"r_1","SML31","num","2011/2012","124"
"r_1","SML31","num","2012/2013","124"
"r_1","SML31","num","2013/2014","124"
"r_1","SML31","num","2014/2015","123"
"r_1","SML38","num","2000/2001","35"
"r_1","SML38","num","2001/2002","35"
"r_1","SML38","num","2002/2003","31"
"r_1","SML38","num","2003/2004","32"
"r_1","SML38","num","2004/2005","30"
"r_1","SML38","num","2005/2006","28"
"r_1","SML38","num","2006/2007","28"
"r_1","SML38","num","2007/2008","30"
"r_1","SML38","num","2008/2009","29"
"r_1","SML38","num","2009/2010","24"
"r_1","SML38","num","2010/2011","23"
"r_1","SML38","num","2011/2012","22"
"r_1","SML38","num","2012/2013","22"
"r_1","SML38","num","2013/2014","23"
"r_1","SML38","num","2014/2015","23"
"r_1","HKV","num","2000/2001","613"
"r_1","HKV","num","2001/2002","606"
"r_1","HKV","num","2002/2003","602"
"r_1","HKV","num","2003/2004","614"
"r_1","HKV","num","2004/2005","634"
"r_1","HKV","num","2005/2006","648"
"r_1","HKV","num","2006/2007","638"
"r_1","HKV","num","2007/2008","646"
"r_1","HKV","num","2008/2009","637"
"r_1","HKV","num","2009/2010","632"
"r_1","HKV","num","2010/2011","649"
"r_1","HKV","num","2011/2012","652"
"r_1","HKV","num","2012/2013","645"
"r_1","HKV","num","2013/2014","649"
"r_1","HKV","num","2014/2015","638"
"r_1","HKV09","num","2000/2001","132"
"r_1","HKV09","num","2001/2002","128"
"r_1","HKV09","num","2002/2003","130"
"r_1","HKV09","num","2003/2004","135"
"r_1","HKV09","num","2004/2005","135"
"r_1","HKV09","num","2005/2006","135"
"r_1","HKV09","num","2006/2007","134"
"r_1","HKV09","num","2007/2008","132"
"r_1","HKV09","num","2008/2009","131"
"r_1","HKV09","num","2009/2010","130"
"r_1","HKV09","num","2010/2011","132"
"r_1","HKV09","num","2011/2012","137"
"r_1","HKV09","num","2012/2013","133"
"r_1","HKV09","num","2013/2014","135"
"r_1","HKV09","num","2014/2015","132"
"r_1","HKV11","num","2000/2001","29"
"r_1","HKV11","num","2001/2002","29"
"r_1","HKV11","num","2002/2003","28"
"r_1","HKV11","num","2003/2004","27"
"r_1","HKV11","num","2004/2005","27"
"r_1","HKV11","num","2005/2006","27"
"r_1","HKV11","num","2006/2007","25"
"r_1","HKV11","num","2007/2008","25"
"r_1","HKV11","num","2008/2009","23"
"r_1","HKV11","num","2009/2010","21"
"r_1","HKV11","num","2010/2011","20"
"r_1","HKV11","num","2011/2012","20"
"r_1","HKV11","num","2012/2013","18"
"r_1","HKV11","num","2013/2014",".."
"r_1","HKV11","num","2014/2015",".."
"r_1","HKV17","num","2000/2001","27"
"r_1","HKV17","num","2001/2002","27"
"r_1","HKV17","num","2002/2003","28"
"r_1","HKV17","num","2003/2004","28"
"r_1","HKV17","num","2004/2005","27"
"r_1","HKV17","num","2005/2006","27"
"r_1","HKV17","num","2006/2007","26"
"r_1","HKV17","num","2007/2008","26"
"r_1","HKV17","num","2008/2009","26"
"r_1","HKV17","num","2009/2010","26"
"r_1","HKV17","num","2010/2011","26"
"r_1","HKV17","num","2011/2012","27"
"r_1","HKV17","num","2012/2013","26"
"r_1","HKV17","num","2013/2014","24"
"r_1","HKV17","num","2014/2015","22"
"r_1","HKV18","num","2000/2001","4"
"r_1","HKV18","num","2001/2002","4"
"r_1","HKV18","num","2002/2003","4"
"r_1","HKV18","num","2003/2004","3"
"r_1","HKV18","num","2004/2005","3"
"r_1","HKV18","num","2005/2006","3"
"r_1","HKV18","num","2006/2007",".."
"r_1","HKV18","num","2007/2008",".."
"r_1","HKV18","num","2008/2009",".."
"r_1","HKV18","num","2009/2010",".."
"r_1","HKV18","num","2010/2011",".."
"r_1","HKV18","num","2011/2012",".."
"r_1","HKV18","num","2012/2013",".."
"r_1","HKV18","num","2013/2014",".."
"r_1","HKV18","num","2014/2015",".."
"r_1","HKV19","num","2000/2001","23"
"r_1","HKV19","num","2001/2002","24"
"r_1","HKV19","num","2002/2003","22"
"r_1","HKV19","num","2003/2004","21"
"r_1","HKV19","num","2004/2005","17"
"r_1","HKV19","num","2005/2006","18"
"r_1","HKV19","num","2006/2007",".."
"r_1","HKV19","num","2007/2008",".."
"r_1","HKV19","num","2008/2009","18"
"r_1","HKV19","num","2009/2010",".."
"r_1","HKV19","num","2010/2011","19"
"r_1","HKV19","num","2011/2012","17"
"r_1","HKV19","num","2012/2013","18"
"r_1","HKV19","num","2013/2014","17"
"r_1","HKV19","num","2014/2015","19"
"r_1","HKV28","num","2000/2001","62"
"r_1","HKV28","num","2001/2002","61"
"r_1","HKV28","num","2002/2003","59"
"r_1","HKV28","num","2003/2004","65"
"r_1","HKV28","num","2004/2005","64"
"r_1","HKV28","num","2005/2006","65"
"r_1","HKV28","num","2006/2007","66"
"r_1","HKV28","num","2007/2008","66"
"r_1","HKV28","num","2008/2009","66"
"r_1","HKV28","num","2009/2010","63"
"r_1","HKV28","num","2010/2011","63"
"r_1","HKV28","num","2011/2012","63"
"r_1","HKV28","num","2012/2013","62"
"r_1","HKV28","num","2013/2014","63"
"r_1","HKV28","num","2014/2015","64"
"r_1","HKV29","num","2000/2001","23"
"r_1","HKV29","num","2001/2002","23"
"r_1","HKV29","num","2002/2003","24"
"r_1","HKV29","num","2003/2004","22"
"r_1","HKV29","num","2004/2005","21"
"r_1","HKV29","num","2005/2006","22"
"r_1","HKV29","num","2006/2007","20"
"r_1","HKV29","num","2007/2008","20"
"r_1","HKV29","num","2008/2009",".."
"r_1","HKV29","num","2009/2010","16"
"r_1","HKV29","num","2010/2011",".."
"r_1","HKV29","num","2011/2012",".."
"r_1","HKV29","num","2012/2013",".."
"r_1","HKV29","num","2013/2014","17"
"r_1","HKV29","num","2014/2015","18"
"r_1","HKV30","num","2000/2001","24"
"r_1","HKV30","num","2001/2002","21"
"r_1","HKV30","num","2002/2003","21"
"r_1","HKV30","num","2003/2004","22"
"r_1","HKV30","num","2004/2005","25"
"r_1","HKV30","num","2005/2006","24"
"r_1","HKV30","num","2006/2007","25"
"r_1","HKV30","num","2007/2008","25"
"r_1","HKV30","num","2008/2009","25"
"r_1","HKV30","num","2009/2010","22"
"r_1","HKV30","num","2010/2011","27"
"r_1","HKV30","num","2011/2012","27"
"r_1","HKV30","num","2012/2013","25"
"r_1","HKV30","num","2013/2014","19"
"r_1","HKV30","num","2014/2015","19"
"r_1","HKV32","num","2000/2001","28"
"r_1","HKV32","num","2001/2002","27"
"r_1","HKV32","num","2002/2003","27"
"r_1","HKV32","num","2003/2004","24"
"r_1","HKV32","num","2004/2005","22"
"r_1","HKV32","num","2005/2006","22"
"r_1","HKV32","num","2006/2007","22"
"r_1","HKV32","num","2007/2008","22"
"r_1","HKV32","num","2008/2009","22"
"r_1","HKV32","num","2009/2010","22"
"r_1","HKV32","num","2010/2011","22"
"r_1","HKV32","num","2011/2012","22"
"r_1","HKV32","num","2012/2013","23"
"r_1","HKV32","num","2013/2014","23"
"r_1","HKV32","num","2014/2015","23"
"r_1","HKV33","num","2000/2001","44"
"r_1","HKV33","num","2001/2002","46"
"r_1","HKV33","num","2002/2003","46"
"r_1","HKV33","num","2003/2004","46"
"r_1","HKV33","num","2004/2005","62"
"r_1","HKV33","num","2005/2006","62"
"r_1","HKV33","num","2006/2007","61"
"r_1","HKV33","num","2007/2008","61"
"r_1","HKV33","num","2008/2009","57"
"r_1","HKV33","num","2009/2010","57"
"r_1","HKV33","num","2010/2011","60"
"r_1","HKV33","num","2011/2012","60"
"r_1","HKV33","num","2012/2013","61"
"r_1","HKV33","num","2013/2014","62"
"r_1","HKV33","num","2014/2015","62"
"r_1","HKV34","num","2000/2001","217"
"r_1","HKV34","num","2001/2002","216"
"r_1","HKV34","num","2002/2003","213"
"r_1","HKV34","num","2003/2004","221"
"r_1","HKV34","num","2004/2005","231"
"r_1","HKV34","num","2005/2006","243"
"r_1","HKV34","num","2006/2007","239"
"r_1","HKV34","num","2007/2008","248"
"r_1","HKV34","num","2008/2009","249"
"r_1","HKV34","num","2009/2010","256"
"r_1","HKV34","num","2010/2011","262"
"r_1","HKV34","num","2011/2012","261"
"r_1","HKV34","num","2012/2013","261"
"r_1","HKV34","num","2013/2014","271"
"r_1","HKV34","num","2014/2015","264"
"r_2","BG","num","2015/2016","20420"
"r_2","BG3","num","2015/2016","10308"
"r_2","BG31","num","2015/2016","2254"
"r_2","VID","num","2015/2016","271"
"r_2","VID01","num","2015/2016","14"
"r_2","VID03","num","2015/2016","3"
"r_2","VID06","num","2015/2016","16"
"r_2","VID09","num","2015/2016","178"
"r_2","VID15","num","2015/2016","7"
"r_2","VID16","num","2015/2016","16"
"r_2","VID22","num","2015/2016","10"
"r_2","VID25","num","2015/2016","4"
"r_2","VID30","num","2015/2016","9"
"r_2","VID33","num","2015/2016","10"
"r_2","VID37","num","2015/2016","4"
"r_2","VRC","num","2015/2016","558"
"r_2","VRC05","num","2015/2016","22"
"r_2","VRC08","num","2015/2016","73"
"r_2","VRC10","num","2015/2016","215"
"r_2","VRC19","num","2015/2016","x"
"r_2","VRC20","num","2015/2016","77"
"r_2","VRC21","num","2015/2016","22"
"r_2","VRC27","num","2015/2016","66"
"r_2","VRC28","num","2015/2016","23"
"r_2","VRC31","num","2015/2016","25"
"r_2","VRC32","num","2015/2016","22"
"r_2","VRC35","num","2015/2016","13"
"r_2","LOV","num","2015/2016","369"
"r_2","LOV02","num","2015/2016","9"
"r_2","LOV17","num","2015/2016","11"
"r_2","LOV18","num","2015/2016","108"
"r_2","LOV19","num","2015/2016","51"
"r_2","LOV33","num","2015/2016","68"
"r_2","LOV34","num","2015/2016","85"
"r_2","LOV36","num","2015/2016","15"
"r_2","LOV38","num","2015/2016","22"
"r_2","MON","num","2015/2016","370"
"r_2","MON02","num","2015/2016","47"
"r_2","MON04","num","2015/2016","23"
"r_2","MON07","num","2015/2016","14"
"r_2","MON11","num","2015/2016","26"
"r_2","MON12","num","2015/2016","17"
"r_2","MON14","num","2015/2016","2"
"r_2","MON24","num","2015/2016","69"
"r_2","MON26","num","2015/2016","9"
"r_2","MON29","num","2015/2016","146"
"r_2","MON36","num","2015/2016","4"
"r_2","MON38","num","2015/2016","13"
"r_2","PVN","num","2015/2016","686"
"r_2","PVN03","num","2015/2016","29"
"r_2","PVN08","num","2015/2016","28"
"r_2","PVN10","num","2015/2016","47"
"r_2","PVN11","num","2015/2016","30"
"r_2","PVN23","num","2015/2016","15"
"r_2","PVN39","num","2015/2016","39"
"r_2","PVN16","num","2015/2016","39"
"r_2","PVN21","num","2015/2016","23"
"r_2","PVN24","num","2015/2016","348"
"r_2","PVN27","num","2015/2016","15"
"r_2","PVN37","num","2015/2016","73"
"r_2","BG32","num","2015/2016","2220"
"r_2","VTR","num","2015/2016","625"
"r_2","VTR04","num","2015/2016","206"
"r_2","VTR06","num","2015/2016","123"
"r_2","VTR13","num","2015/2016","26"
"r_2","VTR14","num","2015/2016","12"
"r_2","VTR20","num","2015/2016","32"
"r_2","VTR22","num","2015/2016","58"
"r_2","VTR26","num","2015/2016","31"
"r_2","VTR28","num","2015/2016","84"
"r_2","VTR31","num","2015/2016","49"
"r_2","VTR32","num","2015/2016","4"
"r_2","GAB","num","2015/2016","304"
"r_2","GAB05","num","2015/2016","166"
"r_2","GAB12","num","2015/2016","20"
"r_2","GAB29","num","2015/2016","91"
"r_2","GAB35","num","2015/2016","27"
"r_2","RAZ","num","2015/2016","417"
"r_2","RAZ11","num","2015/2016","28"
"r_2","RAZ14","num","2015/2016","87"
"r_2","RAZ16","num","2015/2016","60"
"r_2","RAZ17","num","2015/2016","29"
"r_2","RAZ26","num","2015/2016","172"
"r_2","RAZ29","num","2015/2016","24"
"r_2","RAZ36","num","2015/2016","17"
"r_2","RSE","num","2015/2016","573"
"r_2","RSE03","num","2015/2016","9"
"r_2","RSE04","num","2015/2016","38"
