RevisionColumn,periods,Indicators,Units,Countries_TOUR,ValueColumn
"r_46","2013I","3.5.2.1.2","num","CY","211"
"r_46","2013I","3.5.2.2.2","num","LV","493"
"r_46","2013I","3.5.2.1.2","num","LV","110"
"r_46","2013I","3.5.2.2.2","num","LT","275"
"r_46","2013I","3.5.2.1.2","num","LT","97"
"r_46","2013I","3.5.2.2.2","num","LU","10"
"r_46","2013I","3.5.2.1.2","num","LU","4"
"r_46","2013I","3.5.2.2.2","num","MT","451"
"r_46","2013I","3.5.2.1.2","num","MT","182"
"r_46","2013I","3.5.2.2.2","num","NL","2327"
"r_46","2013I","3.5.2.1.2","num","NL","940"
"r_46","2013I","3.5.2.2.2","num","GB","43196"
"r_46","2013I","3.5.2.1.2","num","GB","9355"
"r_46","2013I","3.5.2.2.2","num","PL","1916"
"r_46","2013I","3.5.2.1.2","num","PL","763"
"r_46","2013I","3.5.2.2.2","num","PT","530"
"r_46","2013I","3.5.2.1.2","num","PT","217"
"r_46","2013I","3.5.2.2.2","num","RO","26422"
"r_46","2013I","3.5.2.1.2","num","RO","7937"
"r_46","2013I","3.5.2.2.2","num","SK","251"
"r_46","2013I","3.5.2.1.2","num","SK","144"
"r_46","2013I","3.5.2.2.2","num","SI","570"
"r_46","2013I","3.5.2.1.2","num","SI","254"
"r_46","2013I","3.5.2.2.2","num","HU","1031"
"r_46","2013I","3.5.2.1.2","num","HU","564"
"r_46","2013I","3.5.2.2.2","num","FI","632"
"r_46","2013I","3.5.2.1.2","num","FI","250"
"r_46","2013I","3.5.2.2.2","num","FR","3463"
"r_46","2013I","3.5.2.1.2","num","FR","1660"
"r_46","2013I","3.5.2.2.2","num","HR","788"
"r_46","2013I","3.5.2.1.2","num","HR","470"
"r_46","2013I","3.5.2.2.2","num","CZ","1148"
"r_46","2013I","3.5.2.1.2","num","CZ","545"
"r_46","2013I","3.5.2.2.2","num","SE","729"
"r_46","2013I","3.5.2.1.2","num","SE","336"
"r_46","2013I","3.5.2.2.2","num","OTH_EUR","153949"
"r_46","2013I","3.5.2.1.2","num","OTH_EUR","37024"
"r_46","2013I","3.5.2.2.2","num","MK","46055"
"r_46","2013I","3.5.2.1.2","num","MK","11825"
"r_46","2013I","3.5.2.2.2","num","NO","322"
"r_46","2013I","3.5.2.1.2","num","NO","170"
"r_46","2013I","3.5.2.2.2","num","RU","53300"
"r_46","2013I","3.5.2.1.2","num","RU","10333"
"r_46","2013I","3.5.2.2.2","num","RS","20680"
"r_46","2013I","3.5.2.1.2","num","RS","4019"
"r_46","2013I","3.5.2.2.2","num","TR","16005"
"r_46","2013I","3.5.2.1.2","num","TR","6427"
"r_46","2013I","3.5.2.2.2","num","UA","16755"
"r_46","2013I","3.5.2.1.2","num","UA","3861"
"r_46","2013I","3.5.2.2.2","num","CH","832"
"r_46","2013I","3.5.2.1.2","num","CH","389"
"r_46","2013I","3.5.2.2.2","num","OTH","11488"
"r_46","2013I","3.5.2.1.2","num","OTH","3879"
"r_46","2013I","3.5.2.2.2","num","IL","7584"
"r_46","2013I","3.5.2.1.2","num","IL","2086"
"r_46","2013I","3.5.2.2.2","num","US","3206"
"r_46","2013I","3.5.2.1.2","num","US","1464"
"r_46","2013I","3.5.2.2.2","num","JP","698"
"r_46","2013I","3.5.2.1.2","num","JP","329"
"r_46","2013I","3.5.2.2.2","num","RoW","18921"
"r_46","2013I","3.5.2.1.2","num","RoW","6434"
"r_46","2013II","3.5.2.2.2","num","total","286277"
"r_46","2013II","3.5.2.1.2","num","total","89504"
"r_46","2013II","3.5.2.2.2","num","EU","152213"
"r_46","2013II","3.5.2.1.2","num","EU","50856"
"r_46","2013II","3.5.2.2.2","num","AT","2164"
"r_46","2013II","3.5.2.1.2","num","AT","1189"
"r_46","2013II","3.5.2.2.2","num","BE","2158"
"r_46","2013II","3.5.2.1.2","num","BE","897"
"r_46","2013II","3.5.2.2.2","num","DE","8081"
"r_46","2013II","3.5.2.1.2","num","DE","3516"
"r_46","2013II","3.5.2.2.2","num","GR","19409"
"r_46","2013II","3.5.2.1.2","num","GR","10934"
"r_46","2013II","3.5.2.2.2","num","DK","1727"
"r_46","2013II","3.5.2.1.2","num","DK","483"
"r_46","2013II","3.5.2.2.2","num","EE","311"
"r_46","2013II","3.5.2.1.2","num","EE","99"
"r_46","2013II","3.5.2.2.2","num","IE","2513"
"r_46","2013II","3.5.2.1.2","num","IE","689"
"r_46","2013II","3.5.2.2.2","num","ES","2602"
"r_46","2013II","3.5.2.1.2","num","ES","1007"
"r_46","2013II","3.5.2.2.2","num","IT","6449"
"r_46","2013II","3.5.2.1.2","num","IT","2855"
"r_46","2013II","3.5.2.2.2","num","CY","958"
"r_46","2013II","3.5.2.1.2","num","CY","338"
"r_46","2013II","3.5.2.2.2","num","LV","433"
"r_46","2013II","3.5.2.1.2","num","LV","157"
"r_46","2013II","3.5.2.2.2","num","LT","437"
"r_46","2013II","3.5.2.1.2","num","LT","127"
"r_46","2013II","3.5.2.2.2","num","LU","79"
"r_46","2013II","3.5.2.1.2","num","LU","32"
"r_46","2013II","3.5.2.2.2","num","MT","723"
"r_46","2013II","3.5.2.1.2","num","MT","215"
"r_46","2013II","3.5.2.2.2","num","NL","2600"
"r_46","2013II","3.5.2.1.2","num","NL","990"
"r_46","2013II","3.5.2.2.2","num","GB","67633"
"r_46","2013II","3.5.2.1.2","num","GB","14544"
"r_46","2013II","3.5.2.2.2","num","PL","2754"
"r_46","2013II","3.5.2.1.2","num","PL","989"
"r_46","2013II","3.5.2.2.2","num","PT","704"
"r_46","2013II","3.5.2.1.2","num","PT","292"
"r_46","2013II","3.5.2.2.2","num","RO","18668"
"r_46","2013II","3.5.2.1.2","num","RO","6471"
"r_46","2013II","3.5.2.2.2","num","SK","355"
"r_46","2013II","3.5.2.1.2","num","SK","221"
"r_46","2013II","3.5.2.2.2","num","SI","770"
"r_46","2013II","3.5.2.1.2","num","SI","334"
"r_46","2013II","3.5.2.2.2","num","HU","1263"
"r_46","2013II","3.5.2.1.2","num","HU","664"
"r_46","2013II","3.5.2.2.2","num","FI","745"
"r_46","2013II","3.5.2.1.2","num","FI","252"
"r_46","2013II","3.5.2.2.2","num","FR","4876"
"r_46","2013II","3.5.2.1.2","num","FR","2026"
"r_46","2013II","3.5.2.2.2","num","HR","879"
"r_46","2013II","3.5.2.1.2","num","HR","352"
"r_46","2013II","3.5.2.2.2","num","CZ","1775"
"r_46","2013II","3.5.2.1.2","num","CZ","702"
"r_46","2013II","3.5.2.2.2","num","SE","1147"
"r_46","2013II","3.5.2.1.2","num","SE","481"
"r_46","2013II","3.5.2.2.2","num","OTH_EUR","105922"
"r_46","2013II","3.5.2.1.2","num","OTH_EUR","28187"
"r_46","2013II","3.5.2.2.2","num","MK","18024"
"r_46","2013II","3.5.2.1.2","num","MK","6296"
"r_46","2013II","3.5.2.2.2","num","NO","438"
"r_46","2013II","3.5.2.1.2","num","NO","204"
"r_46","2013II","3.5.2.2.2","num","RU","47448"
"r_46","2013II","3.5.2.1.2","num","RU","8157"
"r_46","2013II","3.5.2.2.2","num","RS","13013"
"r_46","2013II","3.5.2.1.2","num","RS","3384"
"r_46","2013II","3.5.2.2.2","num","TR","18148"
"r_46","2013II","3.5.2.1.2","num","TR","7828"
"r_46","2013II","3.5.2.2.2","num","UA","7843"
"r_46","2013II","3.5.2.1.2","num","UA","1938"
"r_46","2013II","3.5.2.2.2","num","CH","1008"
"r_46","2013II","3.5.2.1.2","num","CH","380"
"r_46","2013II","3.5.2.2.2","num","OTH","12882"
"r_46","2013II","3.5.2.1.2","num","OTH","4624"
"r_46","2013II","3.5.2.2.2","num","IL","8102"
"r_46","2013II","3.5.2.1.2","num","IL","2373"
"r_46","2013II","3.5.2.2.2","num","US","3889"
"r_46","2013II","3.5.2.1.2","num","US","1740"
"r_46","2013II","3.5.2.2.2","num","JP","891"
"r_46","2013II","3.5.2.1.2","num","JP","511"
"r_46","2013II","3.5.2.2.2","num","RoW","15260"
"r_46","2013II","3.5.2.1.2","num","RoW","5837"
"r_46","2013III","3.5.2.2.2","num","total","247180"
"r_46","2013III","3.5.2.1.2","num","total","90595"
"r_46","2013III","3.5.2.2.2","num","EU","135987"
"r_46","2013III","3.5.2.1.2","num","EU","53296"
"r_46","2013III","3.5.2.2.2","num","AT","2989"
"r_46","2013III","3.5.2.1.2","num","AT","1656"
"r_46","2013III","3.5.2.2.2","num","BE","1887"
"r_46","2013III","3.5.2.1.2","num","BE","879"
"r_46","2013III","3.5.2.2.2","num","DE","11405"
"r_46","2013III","3.5.2.1.2","num","DE","4805"
"r_46","2013III","3.5.2.2.2","num","GR","26260"
"r_46","2013III","3.5.2.1.2","num","GR","13260"
"r_46","2013III","3.5.2.2.2","num","DK","1170"
"r_46","2013III","3.5.2.1.2","num","DK","447"
"r_46","2013III","3.5.2.2.2","num","EE","292"
"r_46","2013III","3.5.2.1.2","num","EE","143"
"r_46","2013III","3.5.2.2.2","num","IE","2282"
"r_46","2013III","3.5.2.1.2","num","IE","721"
"r_46","2013III","3.5.2.2.2","num","ES","3703"
"r_46","2013III","3.5.2.1.2","num","ES","1570"
"r_46","2013III","3.5.2.2.2","num","IT","8117"
"r_46","2013III","3.5.2.1.2","num","IT","3482"
"r_46","2013III","3.5.2.2.2","num","CY","1095"
"r_46","2013III","3.5.2.1.2","num","CY","418"
"r_46","2013III","3.5.2.2.2","num","LV","621"
"r_46","2013III","3.5.2.1.2","num","LV","187"
"r_46","2013III","3.5.2.2.2","num","LT","566"
"r_46","2013III","3.5.2.1.2","num","LT","222"
"r_46","2013III","3.5.2.2.2","num","LU","55"
"r_46","2013III","3.5.2.1.2","num","LU","24"
"r_46","2013III","3.5.2.2.2","num","MT","332"
"r_46","2013III","3.5.2.1.2","num","MT","150"
"r_46","2013III","3.5.2.2.2","num","NL","2035"
"r_46","2013III","3.5.2.1.2","num","NL","1049"
"r_46","2013III","3.5.2.2.2","num","GB","44264"
"r_46","2013III","3.5.2.1.2","num","GB","11010"
"r_46","2013III","3.5.2.2.2","num","PL","2771"
"r_46","2013III","3.5.2.1.2","num","PL","1253"
"r_46","2013III","3.5.2.2.2","num","PT","802"
"r_46","2013III","3.5.2.1.2","num","PT","339"
"r_46","2013III","3.5.2.2.2","num","RO","12415"
"r_46","2013III","3.5.2.1.2","num","RO","5543"
"r_46","2013III","3.5.2.2.2","num","SK","478"
"r_46","2013III","3.5.2.1.2","num","SK","253"
"r_46","2013III","3.5.2.2.2","num","SI","903"
"r_46","2013III","3.5.2.1.2","num","SI","475"
"r_46","2013III","3.5.2.2.2","num","HU","1657"
"r_46","2013III","3.5.2.1.2","num","HU","791"
"r_46","2013III","3.5.2.2.2","num","FI","501"
"r_46","2013III","3.5.2.1.2","num","FI","234"
"r_46","2013III","3.5.2.2.2","num","FR","5161"
"r_46","2013III","3.5.2.1.2","num","FR","2394"
"r_46","2013III","3.5.2.2.2","num","HR","944"
"r_46","2013III","3.5.2.1.2","num","HR","591"
"r_46","2013III","3.5.2.2.2","num","CZ","1882"
"r_46","2013III","3.5.2.1.2","num","CZ","781"
"r_46","2013III","3.5.2.2.2","num","SE","1400"
"r_46","2013III","3.5.2.1.2","num","SE","619"
"r_46","2013III","3.5.2.2.2","num","OTH_EUR","77110"
"r_46","2013III","3.5.2.1.2","num","OTH_EUR","24429"
"r_46","2013III","3.5.2.2.2","num","MK","11299"
"r_46","2013III","3.5.2.1.2","num","MK","4961"
"r_46","2013III","3.5.2.2.2","num","NO","676"
"r_46","2013III","3.5.2.1.2","num","NO","283"
"r_46","2013III","3.5.2.2.2","num","RU","41713"
"r_46","2013III","3.5.2.1.2","num","RU","7947"
"r_46","2013III","3.5.2.2.2","num","RS","8151"
"r_46","2013III","3.5.2.1.2","num","RS","2737"
"r_46","2013III","3.5.2.2.2","num","TR","10420"
"r_46","2013III","3.5.2.1.2","num","TR","6156"
"r_46","2013III","3.5.2.2.2","num","UA","3854"
"r_46","2013III","3.5.2.1.2","num","UA","1843"
"r_46","2013III","3.5.2.2.2","num","CH","997"
"r_46","2013III","3.5.2.1.2","num","CH","502"
"r_46","2013III","3.5.2.2.2","num","OTH","19347"
"r_46","2013III","3.5.2.1.2","num","OTH","6336"
"r_46","2013III","3.5.2.2.2","num","IL","13252"
"r_46","2013III","3.5.2.1.2","num","IL","3537"
"r_46","2013III","3.5.2.2.2","num","US","4963"
"r_46","2013III","3.5.2.1.2","num","US","2137"
"r_46","2013III","3.5.2.2.2","num","JP","1132"
"r_46","2013III","3.5.2.1.2","num","JP","662"
"r_46","2013III","3.5.2.2.2","num","RoW","14736"
"r_46","2013III","3.5.2.1.2","num","RoW","6534"
"r_46","2013IV","3.5.2.2.2","num","total","187633"
"r_46","2013IV","3.5.2.1.2","num","total","79106"
"r_46","2013IV","3.5.2.2.2","num","EU","101130"
"r_46","2013IV","3.5.2.1.2","num","EU","45468"
"r_46","2013IV","3.5.2.2.2","num","AT","6894"
"r_46","2013IV","3.5.2.1.2","num","AT","2535"
"r_46","2013IV","3.5.2.2.2","num","BE","2174"
"r_46","2013IV","3.5.2.1.2","num","BE","1140"
"r_46","2013IV","3.5.2.2.2","num","DE","15562"
"r_46","2013IV","3.5.2.1.2","num","DE","4865"
"r_46","2013IV","3.5.2.2.2","num","GR","12460"
"r_46","2013IV","3.5.2.1.2","num","GR","7041"
"r_46","2013IV","3.5.2.2.2","num","DK","1079"
"r_46","2013IV","3.5.2.1.2","num","DK","558"
"r_46","2013IV","3.5.2.2.2","num","EE","413"
"r_46","2013IV","3.5.2.1.2","num","EE","202"
"r_46","2013IV","3.5.2.2.2","num","IE","617"
"r_46","2013IV","3.5.2.1.2","num","IE","323"
"r_46","2013IV","3.5.2.2.2","num","ES","4454"
"r_46","2013IV","3.5.2.1.2","num","ES","1834"
"r_46","2013IV","3.5.2.2.2","num","IT","8118"
"r_46","2013IV","3.5.2.1.2","num","IT","3455"
"r_46","2013IV","3.5.2.2.2","num","CY","732"
"r_46","2013IV","3.5.2.1.2","num","CY","280"
"r_46","2013IV","3.5.2.2.2","num","LV","414"
"r_46","2013IV","3.5.2.1.2","num","LV","156"
"r_46","2013IV","3.5.2.2.2","num","LT","545"
"r_46","2013IV","3.5.2.1.2","num","LT","267"
"r_46","2013IV","3.5.2.2.2","num","LU","134"
"r_46","2013IV","3.5.2.1.2","num","LU","70"
"r_46","2013IV","3.5.2.2.2","num","MT","219"
"r_46","2013IV","3.5.2.1.2","num","MT","94"
"r_46","2013IV","3.5.2.2.2","num","NL","2650"
"r_46","2013IV","3.5.2.1.2","num","NL","1403"
"r_46","2013IV","3.5.2.2.2","num","GB","10946"
"r_46","2013IV","3.5.2.1.2","num","GB","4827"
"r_46","2013IV","3.5.2.2.2","num","PL","4089"
"r_46","2013IV","3.5.2.1.2","num","PL","1652"
"r_46","2013IV","3.5.2.2.2","num","PT","896"
"r_46","2013IV","3.5.2.1.2","num","PT","376"
"r_46","2013IV","3.5.2.2.2","num","RO","12824"
"r_46","2013IV","3.5.2.1.2","num","RO","6617"
"r_46","2013IV","3.5.2.2.2","num","SK","882"
"r_46","2013IV","3.5.2.1.2","num","SK","392"
"r_46","2013IV","3.5.2.2.2","num","SI","998"
"r_46","2013IV","3.5.2.1.2","num","SI","597"
"r_46","2013IV","3.5.2.2.2","num","HU","1435"
"r_46","2013IV","3.5.2.1.2","num","HU","868"
"r_46","2013IV","3.5.2.2.2","num","FI","2075"
"r_46","2013IV","3.5.2.1.2","num","FI","655"
"r_46","2013IV","3.5.2.2.2","num","FR","6102"
"r_46","2013IV","3.5.2.1.2","num","FR","3208"
"r_46","2013IV","3.5.2.2.2","num","HR","1170"
"r_46","2013IV","3.5.2.1.2","num","HR","623"
"r_46","2013IV","3.5.2.2.2","num","CZ","2002"
"r_46","2013IV","3.5.2.1.2","num","CZ","874"
"r_46","2013IV","3.5.2.2.2","num","SE","1246"
"r_46","2013IV","3.5.2.1.2","num","SE","556"
"r_46","2013IV","3.5.2.2.2","num","OTH_EUR","58923"
"r_46","2013IV","3.5.2.1.2","num","OTH_EUR","19688"
"r_46","2013IV","3.5.2.2.2","num","MK","6295"
"r_46","2013IV","3.5.2.1.2","num","MK","2969"
"r_46","2013IV","3.5.2.2.2","num","NO","959"
"r_46","2013IV","3.5.2.1.2","num","NO","334"
"r_46","2013IV","3.5.2.2.2","num","RU","30293"
"r_46","2013IV","3.5.2.1.2","num","RU","5183"
"r_46","2013IV","3.5.2.2.2","num","RS","4507"
"r_46","2013IV","3.5.2.1.2","num","RS","1937"
"r_46","2013IV","3.5.2.2.2","num","TR","11884"
"r_46","2013IV","3.5.2.1.2","num","TR","6944"
"r_46","2013IV","3.5.2.2.2","num","UA","3263"
"r_46","2013IV","3.5.2.1.2","num","UA","1451"
"r_46","2013IV","3.5.2.2.2","num","CH","1722"
"r_46","2013IV","3.5.2.1.2","num","CH","870"
"r_46","2013IV","3.5.2.2.2","num","OTH","11428"
"r_46","2013IV","3.5.2.1.2","num","OTH","5692"
"r_46","2013IV","3.5.2.2.2","num","IL","3780"
"r_46","2013IV","3.5.2.1.2","num","IL","1842"
"r_46","2013IV","3.5.2.2.2","num","US","5176"
"r_46","2013IV","3.5.2.1.2","num","US","2571"
"r_46","2013IV","3.5.2.2.2","num","JP","2472"
"r_46","2013IV","3.5.2.1.2","num","JP","1279"
"r_46","2013IV","3.5.2.2.2","num","RoW","16152"
"r_46","2013IV","3.5.2.1.2","num","RoW","8258"
"r_46","2013V","3.5.2.2.2","num","total","703381"
"r_46","2013V","3.5.2.1.2","num","total","203328"
"r_46","2013V","3.5.2.2.2","num","EU","513164"
"r_46","2013V","3.5.2.1.2","num","EU","138978"
"r_46","2013V","3.5.2.2.2","num","AT","35042"
"r_46","2013V","3.5.2.1.2","num","AT","7238"
"r_46","2013V","3.5.2.2.2","num","BE","17480"
"r_46","2013V","3.5.2.1.2","num","BE","3383"
"r_46","2013V","3.5.2.2.2","num","DE","156138"
"r_46","2013V","3.5.2.1.2","num","DE","29287"
"r_46","2013V","3.5.2.2.2","num","GR","12359"
"r_46","2013V","3.5.2.1.2","num","GR","7182"
"r_46","2013V","3.5.2.2.2","num","DK","2950"
"r_46","2013V","3.5.2.1.2","num","DK","1109"
"r_46","2013V","3.5.2.2.2","num","EE","3405"
"r_46","2013V","3.5.2.1.2","num","EE","719"
"r_46","2013V","3.5.2.2.2","num","IE","3269"
"r_46","2013V","3.5.2.1.2","num","IE","902"
"r_46","2013V","3.5.2.2.2","num","ES","3737"
"r_46","2013V","3.5.2.1.2","num","ES","1744"
"r_46","2013V","3.5.2.2.2","num","IT","10605"
"r_46","2013V","3.5.2.1.2","num","IT","4867"
"r_46","2013V","3.5.2.2.2","num","CY","593"
"r_46","2013V","3.5.2.1.2","num","CY","247"
"r_46","2013V","3.5.2.2.2","num","LV","1325"
"r_46","2013V","3.5.2.1.2","num","LV","549"
"r_46","2013V","3.5.2.2.2","num","LT","1697"
"r_46","2013V","3.5.2.1.2","num","LT","436"
"r_46","2013V","3.5.2.2.2","num","LU","1211"
"r_46","2013V","3.5.2.1.2","num","LU","226"
"r_46","2013V","3.5.2.2.2","num","MT","296"
"r_46","2013V","3.5.2.1.2","num","MT","91"
"r_46","2013V","3.5.2.2.2","num","NL","6124"
"r_46","2013V","3.5.2.1.2","num","NL","2355"
"r_46","2013V","3.5.2.2.2","num","GB","60296"
"r_46","2013V","3.5.2.1.2","num","GB","13099"
"r_46","2013V","3.5.2.2.2","num","PL","11058"
"r_46","2013V","3.5.2.1.2","num","PL","3029"
"r_46","2013V","3.5.2.2.2","num","PT","1214"
"r_46","2013V","3.5.2.1.2","num","PT","419"
"r_46","2013V","3.5.2.2.2","num","RO","142324"
"r_46","2013V","3.5.2.1.2","num","RO","47753"
"r_46","2013V","3.5.2.2.2","num","SK","840"
"r_46","2013V","3.5.2.1.2","num","SK","427"
"r_46","2013V","3.5.2.2.2","num","SI","1453"
"r_46","2013V","3.5.2.1.2","num","SI","665"
"r_46","2013V","3.5.2.2.2","num","HU","3666"
"r_46","2013V","3.5.2.1.2","num","HU","1372"
"r_46","2013V","3.5.2.2.2","num","FI","8670"
"r_46","2013V","3.5.2.1.2","num","FI","1817"
"r_46","2013V","3.5.2.2.2","num","FR","19174"
"r_46","2013V","3.5.2.1.2","num","FR","7115"
"r_46","2013V","3.5.2.2.2","num","HR","1339"
"r_46","2013V","3.5.2.1.2","num","HR","678"
"r_46","2013V","3.5.2.2.2","num","CZ","2632"
"r_46","2013V","3.5.2.1.2","num","CZ","1144"
"r_46","2013V","3.5.2.2.2","num","SE","4267"
"r_46","2013V","3.5.2.1.2","num","SE","1125"
"r_46","2013V","3.5.2.2.2","num","OTH_EUR","129444"
"r_46","2013V","3.5.2.1.2","num","OTH_EUR","38020"
"r_46","2013V","3.5.2.2.2","num","MK","12951"
"r_46","2013V","3.5.2.1.2","num","MK","5212"
"r_46","2013V","3.5.2.2.2","num","NO","9043"
"r_46","2013V","3.5.2.1.2","num","NO","1857"
"r_46","2013V","3.5.2.2.2","num","RU","72227"
"r_46","2013V","3.5.2.1.2","num","RU","15398"
"r_46","2013V","3.5.2.2.2","num","RS","5243"
"r_46","2013V","3.5.2.1.2","num","RS","2162"
"r_46","2013V","3.5.2.2.2","num","TR","11714"
"r_46","2013V","3.5.2.1.2","num","TR","7307"
"r_46","2013V","3.5.2.2.2","num","UA","14993"
"r_46","2013V","3.5.2.1.2","num","UA","4582"
"r_46","2013V","3.5.2.2.2","num","CH","3273"
"r_46","2013V","3.5.2.1.2","num","CH","1502"
"r_46","2013V","3.5.2.2.2","num","OTH","27003"
"r_46","2013V","3.5.2.1.2","num","OTH","11385"
"r_46","2013V","3.5.2.2.2","num","IL","14275"
"r_46","2013V","3.5.2.1.2","num","IL","4840"
"r_46","2013V","3.5.2.2.2","num","US","9151"
"r_46","2013V","3.5.2.1.2","num","US","4072"
"r_46","2013V","3.5.2.2.2","num","JP","3577"
"r_46","2013V","3.5.2.1.2","num","JP","2473"
"r_46","2013V","3.5.2.2.2","num","RoW","33770"
"r_46","2013V","3.5.2.1.2","num","RoW","14945"
"r_46","2013VI","3.5.2.2.2","num","total","2719326"
"r_46","2013VI","3.5.2.1.2","num","total","456899"
"r_46","2013VI","3.5.2.2.2","num","EU","1435977"
"r_46","2013VI","3.5.2.1.2","num","EU","264734"
"r_46","2013VI","3.5.2.2.2","num","AT","26097"
"r_46","2013VI","3.5.2.1.2","num","AT","6148"
"r_46","2013VI","3.5.2.2.2","num","BE","27920"
"r_46","2013VI","3.5.2.1.2","num","BE","5921"
"r_46","2013VI","3.5.2.2.2","num","DE","454127"
"r_46","2013VI","3.5.2.1.2","num","DE","64519"
"r_46","2013VI","3.5.2.2.2","num","GR","13559"
"r_46","2013VI","3.5.2.1.2","num","GR","7390"
"r_46","2013VI","3.5.2.2.2","num","DK","30297"
"r_46","2013VI","3.5.2.1.2","num","DK","5196"
"r_46","2013VI","3.5.2.2.2","num","EE","14893"
"r_46","2013VI","3.5.2.1.2","num","EE","2332"
"r_46","2013VI","3.5.2.2.2","num","IE","10238"
"r_46","2013VI","3.5.2.1.2","num","IE","1863"
"r_46","2013VI","3.5.2.2.2","num","ES","4635"
"r_46","2013VI","3.5.2.1.2","num","ES","2484"
"r_46","2013VI","3.5.2.2.2","num","IT","11557"
"r_46","2013VI","3.5.2.1.2","num","IT","5162"
"r_46","2013VI","3.5.2.2.2","num","CY","774"
"r_46","2013VI","3.5.2.1.2","num","CY","272"
"r_46","2013VI","3.5.2.2.2","num","LV","13039"
"r_46","2013VI","3.5.2.1.2","num","LV","2067"
"r_46","2013VI","3.5.2.2.2","num","LT","20284"
"r_46","2013VI","3.5.2.1.2","num","LT","2936"
"r_46","2013VI","3.5.2.2.2","num","LU","968"
"r_46","2013VI","3.5.2.1.2","num","LU","151"
"r_46","2013VI","3.5.2.2.2","num","MT","319"
"r_46","2013VI","3.5.2.1.2","num","MT","114"
"r_46","2013VI","3.5.2.2.2","num","NL","20750"
"r_46","2013VI","3.5.2.1.2","num","NL","4019"
"r_46","2013VI","3.5.2.2.2","num","GB","180258"
"r_46","2013VI","3.5.2.1.2","num","GB","26998"
"r_46","2013VI","3.5.2.2.2","num","PL","111820"
"r_46","2013VI","3.5.2.1.2","num","PL","19584"
"r_46","2013VI","3.5.2.2.2","num","PT","1863"
"r_46","2013VI","3.5.2.1.2","num","PT","717"
"r_46","2013VI","3.5.2.2.2","num","RO","250564"
"r_46","2013VI","3.5.2.1.2","num","RO","58511"
"r_46","2013VI","3.5.2.2.2","num","SK","25337"
"r_46","2013VI","3.5.2.1.2","num","SK","4481"
"r_46","2013VI","3.5.2.2.2","num","SI","5780"
"r_46","2013VI","3.5.2.1.2","num","SI","1682"
"r_46","2013VI","3.5.2.2.2","num","HU","43134"
"r_46","2013VI","3.5.2.1.2","num","HU","7937"
"r_46","2013VI","3.5.2.2.2","num","FI","34177"
"r_46","2013VI","3.5.2.1.2","num","FI","5744"
"r_46","2013VI","3.5.2.2.2","num","FR","39645"
"r_46","2013VI","3.5.2.1.2","num","FR","12226"
"r_46","2013VI","3.5.2.2.2","num","HR","1803"
"r_46","2013VI","3.5.2.1.2","num","HR","765"
"r_46","2013VI","3.5.2.2.2","num","CZ","61861"
"r_46","2013VI","3.5.2.1.2","num","CZ","10568"
"r_46","2013VI","3.5.2.2.2","num","SE","30278"
"r_46","2013VI","3.5.2.1.2","num","SE","4947"
"r_46","2013VI","3.5.2.2.2","num","OTH_EUR","946439"
"r_46","2013VI","3.5.2.1.2","num","OTH_EUR","126990"
"r_46","2013VI","3.5.2.2.2","num","MK","8436"
"r_46","2013VI","3.5.2.1.2","num","MK","3342"
"r_46","2013VI","3.5.2.2.2","num","NO","72438"
"r_46","2013VI","3.5.2.1.2","num","NO","9869"
"r_46","2013VI","3.5.2.2.2","num","RU","644696"
"r_46","2013VI","3.5.2.1.2","num","RU","74378"
"r_46","2013VI","3.5.2.2.2","num","RS","14447"
"r_46","2013VI","3.5.2.1.2","num","RS","3547"
"r_46","2013VI","3.5.2.2.2","num","TR","14279"
"r_46","2013VI","3.5.2.1.2","num","TR","7903"
"r_46","2013VI","3.5.2.2.2","num","UA","186816"
"r_46","2013VI","3.5.2.1.2","num","UA","26186"
"r_46","2013VI","3.5.2.2.2","num","CH","5327"
"r_46","2013VI","3.5.2.1.2","num","CH","1765"
"r_46","2013VI","3.5.2.2.2","num","OTH","56549"
"r_46","2013VI","3.5.2.1.2","num","OTH","17927"
"r_46","2013VI","3.5.2.2.2","num","IL","40216"
"r_46","2013VI","3.5.2.1.2","num","IL","9858"
"r_46","2013VI","3.5.2.2.2","num","US","11396"
"r_46","2013VI","3.5.2.1.2","num","US","4690"
"r_46","2013VI","3.5.2.2.2","num","JP","4937"
"r_46","2013VI","3.5.2.1.2","num","JP","3379"
"r_46","2013VI","3.5.2.2.2","num","RoW","280361"
"r_46","2013VI","3.5.2.1.2","num","RoW","47248"
"r_46","2013VII","3.5.2.2.2","num","total","3838299"
"r_46","2013VII","3.5.2.1.2","num","total","610876"
"r_46","2013VII","3.5.2.2.2","num","EU","2182613"
"r_46","2013VII","3.5.2.1.2","num","EU","366942"
"r_46","2013VII","3.5.2.2.2","num","AT","35550"
"r_46","2013VII","3.5.2.1.2","num","AT","6629"
"r_46","2013VII","3.5.2.2.2","num","BE","48386"
"r_46","2013VII","3.5.2.1.2","num","BE","8427"
"r_46","2013VII","3.5.2.2.2","num","DE","534717"
"r_46","2013VII","3.5.2.1.2","num","DE","73377"
"r_46","2013VII","3.5.2.2.2","num","GR","13458"
"r_46","2013VII","3.5.2.1.2","num","GR","6745"
"r_46","2013VII","3.5.2.2.2","num","DK","88375"
