RevisionColumn,periods,Units,EKATTE,Residence,ValueColumn
"r_1","2014","num","SML16","2","13"
"r_1","2000","num","SML18","0","64"
"r_1","2000","num","SML18","1","38"
"r_1","2000","num","SML18","2","26"
"r_1","2001","num","SML18","0","39"
"r_1","2001","num","SML18","1","16"
"r_1","2001","num","SML18","2","23"
"r_1","2002","num","SML18","0","20"
"r_1","2002","num","SML18","1","11"
"r_1","2002","num","SML18","2","9"
"r_1","2003","num","SML18","0","34"
"r_1","2003","num","SML18","1","18"
"r_1","2003","num","SML18","2","16"
"r_1","2004","num","SML18","0","27"
"r_1","2004","num","SML18","1","17"
"r_1","2004","num","SML18","2","10"
"r_1","2005","num","SML18","0","35"
"r_1","2005","num","SML18","1","23"
"r_1","2005","num","SML18","2","12"
"r_1","2006","num","SML18","0","24"
"r_1","2006","num","SML18","1","14"
"r_1","2006","num","SML18","2","10"
"r_1","2007","num","SML18","0","26"
"r_1","2007","num","SML18","1","16"
"r_1","2007","num","SML18","2","10"
"r_1","2008","num","SML18","0","29"
"r_1","2008","num","SML18","1","22"
"r_1","2008","num","SML18","2","7"
"r_1","2009","num","SML18","0","16"
"r_1","2009","num","SML18","1","14"
"r_1","2009","num","SML18","2","2"
"r_1","2010","num","SML18","0","21"
"r_1","2010","num","SML18","1","15"
"r_1","2010","num","SML18","2","6"
"r_1","2011","num","SML18","0","16"
"r_1","2011","num","SML18","1","13"
"r_1","2011","num","SML18","2","3"
"r_1","2012","num","SML18","0","15"
"r_1","2012","num","SML18","1","9"
"r_1","2012","num","SML18","2","6"
"r_1","2013","num","SML18","0","12"
"r_1","2013","num","SML18","1","7"
"r_1","2013","num","SML18","2","5"
"r_1","2014","num","SML18","0","22"
"r_1","2014","num","SML18","1","20"
"r_1","2014","num","SML18","2","2"
"r_1","2000","num","SML27","0","86"
"r_1","2000","num","SML27","1","33"
"r_1","2000","num","SML27","2","53"
"r_1","2001","num","SML27","0","55"
"r_1","2001","num","SML27","1","17"
"r_1","2001","num","SML27","2","38"
"r_1","2002","num","SML27","0","38"
"r_1","2002","num","SML27","1","14"
"r_1","2002","num","SML27","2","24"
"r_1","2003","num","SML27","0","27"
"r_1","2003","num","SML27","1","13"
"r_1","2003","num","SML27","2","14"
"r_1","2004","num","SML27","0","38"
"r_1","2004","num","SML27","1","20"
"r_1","2004","num","SML27","2","18"
"r_1","2005","num","SML27","0","44"
"r_1","2005","num","SML27","1","20"
"r_1","2005","num","SML27","2","24"
"r_1","2006","num","SML27","0","33"
"r_1","2006","num","SML27","1","15"
"r_1","2006","num","SML27","2","18"
"r_1","2007","num","SML27","0","21"
"r_1","2007","num","SML27","1","8"
"r_1","2007","num","SML27","2","13"
"r_1","2008","num","SML27","0","31"
"r_1","2008","num","SML27","1","12"
"r_1","2008","num","SML27","2","19"
"r_1","2009","num","SML27","0","22"
"r_1","2009","num","SML27","1","9"
"r_1","2009","num","SML27","2","13"
"r_1","2010","num","SML27","0","18"
"r_1","2010","num","SML27","1","8"
"r_1","2010","num","SML27","2","10"
"r_1","2011","num","SML27","0","16"
"r_1","2011","num","SML27","1","11"
"r_1","2011","num","SML27","2","5"
"r_1","2012","num","SML27","0","15"
"r_1","2012","num","SML27","1","7"
"r_1","2012","num","SML27","2","8"
"r_1","2013","num","SML27","0","15"
"r_1","2013","num","SML27","1","4"
"r_1","2013","num","SML27","2","11"
"r_1","2014","num","SML27","0","12"
"r_1","2014","num","SML27","1","4"
"r_1","2014","num","SML27","2","8"
"r_1","2000","num","SML31","0","168"
"r_1","2000","num","SML31","1","132"
"r_1","2000","num","SML31","2","36"
"r_1","2001","num","SML31","0","135"
"r_1","2001","num","SML31","1","112"
"r_1","2001","num","SML31","2","23"
"r_1","2002","num","SML31","0","106"
"r_1","2002","num","SML31","1","98"
"r_1","2002","num","SML31","2","8"
"r_1","2003","num","SML31","0","112"
"r_1","2003","num","SML31","1","97"
"r_1","2003","num","SML31","2","15"
"r_1","2004","num","SML31","0","102"
"r_1","2004","num","SML31","1","91"
"r_1","2004","num","SML31","2","11"
"r_1","2005","num","SML31","0","131"
"r_1","2005","num","SML31","1","111"
"r_1","2005","num","SML31","2","20"
"r_1","2006","num","SML31","0","115"
"r_1","2006","num","SML31","1","93"
"r_1","2006","num","SML31","2","22"
"r_1","2007","num","SML31","0","106"
"r_1","2007","num","SML31","1","90"
"r_1","2007","num","SML31","2","16"
"r_1","2008","num","SML31","0","102"
"r_1","2008","num","SML31","1","79"
"r_1","2008","num","SML31","2","23"
"r_1","2009","num","SML31","0","99"
"r_1","2009","num","SML31","1","81"
"r_1","2009","num","SML31","2","18"
"r_1","2010","num","SML31","0","67"
"r_1","2010","num","SML31","1","57"
"r_1","2010","num","SML31","2","10"
"r_1","2011","num","SML31","0","68"
"r_1","2011","num","SML31","1","56"
"r_1","2011","num","SML31","2","12"
"r_1","2012","num","SML31","0","74"
"r_1","2012","num","SML31","1","55"
"r_1","2012","num","SML31","2","19"
"r_1","2013","num","SML31","0","71"
"r_1","2013","num","SML31","1","53"
"r_1","2013","num","SML31","2","18"
"r_1","2014","num","SML31","0","70"
"r_1","2014","num","SML31","1","56"
"r_1","2014","num","SML31","2","14"
"r_1","2000","num","SML38","0","26"
"r_1","2000","num","SML38","1","23"
"r_1","2000","num","SML38","2","3"
"r_1","2001","num","SML38","0","31"
"r_1","2001","num","SML38","1","22"
"r_1","2001","num","SML38","2","9"
"r_1","2002","num","SML38","0","23"
"r_1","2002","num","SML38","1","16"
"r_1","2002","num","SML38","2","7"
"r_1","2003","num","SML38","0","30"
"r_1","2003","num","SML38","1","22"
"r_1","2003","num","SML38","2","8"
"r_1","2004","num","SML38","0","18"
"r_1","2004","num","SML38","1","12"
"r_1","2004","num","SML38","2","6"
"r_1","2005","num","SML38","0","16"
"r_1","2005","num","SML38","1","12"
"r_1","2005","num","SML38","2","4"
"r_1","2006","num","SML38","0","24"
"r_1","2006","num","SML38","1","17"
"r_1","2006","num","SML38","2","7"
"r_1","2007","num","SML38","0","19"
"r_1","2007","num","SML38","1","13"
"r_1","2007","num","SML38","2","6"
"r_1","2008","num","SML38","0","10"
"r_1","2008","num","SML38","1","6"
"r_1","2008","num","SML38","2","4"
"r_1","2009","num","SML38","0","12"
"r_1","2009","num","SML38","1","12"
"r_1","2009","num","SML38","2","-"
"r_1","2010","num","SML38","0","15"
"r_1","2010","num","SML38","1","13"
"r_1","2010","num","SML38","2","2"
"r_1","2011","num","SML38","0","14"
"r_1","2011","num","SML38","1","13"
"r_1","2011","num","SML38","2","1"
"r_1","2012","num","SML38","0","16"
"r_1","2012","num","SML38","1","13"
"r_1","2012","num","SML38","2","3"
"r_1","2013","num","SML38","0","7"
"r_1","2013","num","SML38","1","7"
"r_1","2013","num","SML38","2","-"
"r_1","2014","num","SML38","0","20"
"r_1","2014","num","SML38","1","18"
"r_1","2014","num","SML38","2","2"
"r_1","2000","num","HKV","0","1083"
"r_1","2000","num","HKV","1","843"
"r_1","2000","num","HKV","2","240"
"r_1","2001","num","HKV","0","979"
"r_1","2001","num","HKV","1","740"
"r_1","2001","num","HKV","2","239"
"r_1","2002","num","HKV","0","933"
"r_1","2002","num","HKV","1","725"
"r_1","2002","num","HKV","2","208"
"r_1","2003","num","HKV","0","888"
"r_1","2003","num","HKV","1","664"
"r_1","2003","num","HKV","2","224"
"r_1","2004","num","HKV","0","976"
"r_1","2004","num","HKV","1","736"
"r_1","2004","num","HKV","2","240"
"r_1","2005","num","HKV","0","1035"
"r_1","2005","num","HKV","1","781"
"r_1","2005","num","HKV","2","254"
"r_1","2006","num","HKV","0","1057"
"r_1","2006","num","HKV","1","787"
"r_1","2006","num","HKV","2","270"
"r_1","2007","num","HKV","0","783"
"r_1","2007","num","HKV","1","610"
"r_1","2007","num","HKV","2","173"
"r_1","2008","num","HKV","0","801"
"r_1","2008","num","HKV","1","593"
"r_1","2008","num","HKV","2","208"
"r_1","2009","num","HKV","0","742"
"r_1","2009","num","HKV","1","578"
"r_1","2009","num","HKV","2","164"
"r_1","2010","num","HKV","0","672"
"r_1","2010","num","HKV","1","496"
"r_1","2010","num","HKV","2","176"
"r_1","2011","num","HKV","0","614"
"r_1","2011","num","HKV","1","470"
"r_1","2011","num","HKV","2","144"
"r_1","2012","num","HKV","0","596"
"r_1","2012","num","HKV","1","407"
"r_1","2012","num","HKV","2","189"
"r_1","2013","num","HKV","0","596"
"r_1","2013","num","HKV","1","466"
"r_1","2013","num","HKV","2","130"
"r_1","2014","num","HKV","0","652"
"r_1","2014","num","HKV","1","475"
"r_1","2014","num","HKV","2","177"
"r_1","2000","num","HKV09","0","252"
"r_1","2000","num","HKV09","1","221"
"r_1","2000","num","HKV09","2","31"
"r_1","2001","num","HKV09","0","210"
"r_1","2001","num","HKV09","1","167"
"r_1","2001","num","HKV09","2","43"
"r_1","2002","num","HKV09","0","232"
"r_1","2002","num","HKV09","1","196"
"r_1","2002","num","HKV09","2","36"
"r_1","2003","num","HKV09","0","217"
"r_1","2003","num","HKV09","1","181"
"r_1","2003","num","HKV09","2","36"
"r_1","2004","num","HKV09","0","223"
"r_1","2004","num","HKV09","1","183"
"r_1","2004","num","HKV09","2","40"
"r_1","2005","num","HKV09","0","205"
"r_1","2005","num","HKV09","1","167"
"r_1","2005","num","HKV09","2","38"
"r_1","2006","num","HKV09","0","228"
"r_1","2006","num","HKV09","1","189"
"r_1","2006","num","HKV09","2","39"
"r_1","2007","num","HKV09","0","182"
"r_1","2007","num","HKV09","1","145"
"r_1","2007","num","HKV09","2","37"
"r_1","2008","num","HKV09","0","175"
"r_1","2008","num","HKV09","1","138"
"r_1","2008","num","HKV09","2","37"
"r_1","2009","num","HKV09","0","168"
"r_1","2009","num","HKV09","1","137"
"r_1","2009","num","HKV09","2","31"
"r_1","2010","num","HKV09","0","147"
"r_1","2010","num","HKV09","1","123"
"r_1","2010","num","HKV09","2","24"
"r_1","2011","num","HKV09","0","122"
"r_1","2011","num","HKV09","1","106"
"r_1","2011","num","HKV09","2","16"
"r_1","2012","num","HKV09","0","138"
"r_1","2012","num","HKV09","1","103"
"r_1","2012","num","HKV09","2","35"
"r_1","2013","num","HKV09","0","139"
"r_1","2013","num","HKV09","1","117"
"r_1","2013","num","HKV09","2","22"
"r_1","2014","num","HKV09","0","141"
"r_1","2014","num","HKV09","1","107"
"r_1","2014","num","HKV09","2","34"
"r_1","2000","num","HKV11","0","27"
"r_1","2000","num","HKV11","1","18"
"r_1","2000","num","HKV11","2","9"
"r_1","2001","num","HKV11","0","24"
"r_1","2001","num","HKV11","1","15"
"r_1","2001","num","HKV11","2","9"
"r_1","2002","num","HKV11","0","23"
"r_1","2002","num","HKV11","1","9"
"r_1","2002","num","HKV11","2","14"
"r_1","2003","num","HKV11","0","19"
"r_1","2003","num","HKV11","1","7"
"r_1","2003","num","HKV11","2","12"
"r_1","2004","num","HKV11","0","22"
"r_1","2004","num","HKV11","1","15"
"r_1","2004","num","HKV11","2","7"
"r_1","2005","num","HKV11","0","25"
"r_1","2005","num","HKV11","1","14"
"r_1","2005","num","HKV11","2","11"
"r_1","2006","num","HKV11","0","22"
"r_1","2006","num","HKV11","1","10"
"r_1","2006","num","HKV11","2","12"
"r_1","2007","num","HKV11","0","12"
"r_1","2007","num","HKV11","1","9"
"r_1","2007","num","HKV11","2","3"
"r_1","2008","num","HKV11","0","20"
"r_1","2008","num","HKV11","1","8"
"r_1","2008","num","HKV11","2","12"
"r_1","2009","num","HKV11","0","13"
"r_1","2009","num","HKV11","1","8"
"r_1","2009","num","HKV11","2","5"
"r_1","2010","num","HKV11","0","17"
"r_1","2010","num","HKV11","1","8"
"r_1","2010","num","HKV11","2","9"
"r_1","2011","num","HKV11","0","9"
"r_1","2011","num","HKV11","1","6"
"r_1","2011","num","HKV11","2","3"
"r_1","2012","num","HKV11","0","8"
"r_1","2012","num","HKV11","1","7"
"r_1","2012","num","HKV11","2","1"
"r_1","2013","num","HKV11","0","3"
"r_1","2013","num","HKV11","1","1"
"r_1","2013","num","HKV11","2","2"
"r_1","2014","num","HKV11","0","10"
"r_1","2014","num","HKV11","1","7"
"r_1","2014","num","HKV11","2","3"
"r_1","2000","num","HKV17","0","20"
"r_1","2000","num","HKV17","1","15"
"r_1","2000","num","HKV17","2","5"
"r_1","2001","num","HKV17","0","40"
"r_1","2001","num","HKV17","1","37"
"r_1","2001","num","HKV17","2","3"
"r_1","2002","num","HKV17","0","17"
"r_1","2002","num","HKV17","1","16"
"r_1","2002","num","HKV17","2","1"
"r_1","2003","num","HKV17","0","30"
"r_1","2003","num","HKV17","1","26"
"r_1","2003","num","HKV17","2","4"
"r_1","2004","num","HKV17","0","23"
"r_1","2004","num","HKV17","1","20"
"r_1","2004","num","HKV17","2","3"
"r_1","2005","num","HKV17","0","23"
"r_1","2005","num","HKV17","1","19"
"r_1","2005","num","HKV17","2","4"
"r_1","2006","num","HKV17","0","23"
"r_1","2006","num","HKV17","1","20"
"r_1","2006","num","HKV17","2","3"
"r_1","2007","num","HKV17","0","21"
"r_1","2007","num","HKV17","1","19"
"r_1","2007","num","HKV17","2","2"
"r_1","2008","num","HKV17","0","25"
"r_1","2008","num","HKV17","1","23"
"r_1","2008","num","HKV17","2","2"
"r_1","2009","num","HKV17","0","17"
"r_1","2009","num","HKV17","1","14"
"r_1","2009","num","HKV17","2","3"
"r_1","2010","num","HKV17","0","22"
"r_1","2010","num","HKV17","1","20"
"r_1","2010","num","HKV17","2","2"
"r_1","2011","num","HKV17","0","21"
"r_1","2011","num","HKV17","1","18"
"r_1","2011","num","HKV17","2","3"
"r_1","2012","num","HKV17","0","8"
"r_1","2012","num","HKV17","1","6"
"r_1","2012","num","HKV17","2","2"
"r_1","2013","num","HKV17","0","17"
"r_1","2013","num","HKV17","1","17"
"r_1","2013","num","HKV17","2","-"
"r_1","2014","num","HKV17","0","15"
"r_1","2014","num","HKV17","1","12"
"r_1","2014","num","HKV17","2","3"
"r_1","2000","num","HKV18","0","5"
"r_1","2000","num","HKV18","1","2"
"r_1","2000","num","HKV18","2","3"
"r_1","2001","num","HKV18","0","6"
"r_1","2001","num","HKV18","1","-"
"r_1","2001","num","HKV18","2","6"
"r_1","2002","num","HKV18","0","8"
"r_1","2002","num","HKV18","1","3"
"r_1","2002","num","HKV18","2","5"
"r_1","2003","num","HKV18","0","7"
"r_1","2003","num","HKV18","1","3"
"r_1","2003","num","HKV18","2","4"
"r_1","2004","num","HKV18","0","11"
"r_1","2004","num","HKV18","1","3"
"r_1","2004","num","HKV18","2","8"
"r_1","2005","num","HKV18","0","4"
"r_1","2005","num","HKV18","1","1"
"r_1","2005","num","HKV18","2","3"
"r_1","2006","num","HKV18","0","13"
"r_1","2006","num","HKV18","1","5"
"r_1","2006","num","HKV18","2","8"
"r_1","2007","num","HKV18","0","2"
"r_1","2007","num","HKV18","1","-"
"r_1","2007","num","HKV18","2","2"
"r_1","2008","num","HKV18","0","6"
"r_1","2008","num","HKV18","1","3"
"r_1","2008","num","HKV18","2","3"
"r_1","2009","num","HKV18","0","2"
"r_1","2009","num","HKV18","1","1"
"r_1","2009","num","HKV18","2","1"
"r_1","2010","num","HKV18","0","11"
"r_1","2010","num","HKV18","1","4"
"r_1","2010","num","HKV18","2","7"
"r_1","2011","num","HKV18","0","3"
"r_1","2011","num","HKV18","1","1"
"r_1","2011","num","HKV18","2","2"
"r_1","2012","num","HKV18","0","7"
"r_1","2012","num","HKV18","1","3"
"r_1","2012","num","HKV18","2","4"
"r_1","2013","num","HKV18","0","3"
"r_1","2013","num","HKV18","1","1"
"r_1","2013","num","HKV18","2","2"
"r_1","2014","num","HKV18","0","3"
"r_1","2014","num","HKV18","1","-"
"r_1","2014","num","HKV18","2","3"
"r_1","2000","num","HKV19","0","28"
"r_1","2000","num","HKV19","1","-"
"r_1","2000","num","HKV19","2","28"
"r_1","2001","num","HKV19","0","31"
"r_1","2001","num","HKV19","1","-"
"r_1","2001","num","HKV19","2","31"
"r_1","2002","num","HKV19","0","31"
"r_1","2002","num","HKV19","1","-"
"r_1","2002","num","HKV19","2","31"
"r_1","2003","num","HKV19","0","39"
"r_1","2003","num","HKV19","1","-"
"r_1","2003","num","HKV19","2","39"
"r_1","2004","num","HKV19","0","34"
"r_1","2004","num","HKV19","1","-"
"r_1","2004","num","HKV19","2","34"
"r_1","2005","num","HKV19","0","40"
"r_1","2005","num","HKV19","1","-"
"r_1","2005","num","HKV19","2","40"
"r_1","2006","num","HKV19","0","30"
"r_1","2006","num","HKV19","1","-"
"r_1","2006","num","HKV19","2","30"
"r_1","2007","num","HKV19","0","29"
"r_1","2007","num","HKV19","1","-"
"r_1","2007","num","HKV19","2","29"
"r_1","2008","num","HKV19","0","47"
"r_1","2008","num","HKV19","1","-"
"r_1","2008","num","HKV19","2","47"
"r_1","2009","num","HKV19","0","23"
"r_1","2009","num","HKV19","1","-"
"r_1","2009","num","HKV19","2","23"
"r_1","2010","num","HKV19","0","36"
"r_1","2010","num","HKV19","1","-"
"r_1","2010","num","HKV19","2","36"
"r_1","2011","num","HKV19","0","20"
"r_1","2011","num","HKV19","1","-"
"r_1","2011","num","HKV19","2","20"
"r_1","2012","num","HKV19","0","32"
"r_1","2012","num","HKV19","1","-"
"r_1","2012","num","HKV19","2","32"
"r_1","2013","num","HKV19","0","23"
"r_1","2013","num","HKV19","1","-"
"r_1","2013","num","HKV19","2","23"
"r_1","2014","num","HKV19","0","26"
"r_1","2014","num","HKV19","1","-"
"r_1","2014","num","HKV19","2","26"
"r_1","2000","num","HKV28","0","102"
"r_1","2000","num","HKV28","1","86"
"r_1","2000","num","HKV28","2","16"
"r_1","2001","num","HKV28","0","75"
"r_1","2001","num","HKV28","1","66"
"r_1","2001","num","HKV28","2","9"
"r_1","2002","num","HKV28","0","77"
"r_1","2002","num","HKV28","1","70"
"r_1","2002","num","HKV28","2","7"
"r_1","2003","num","HKV28","0","69"
"r_1","2003","num","HKV28","1","62"
"r_1","2003","num","HKV28","2","7"
"r_1","2004","num","HKV28","0","85"
"r_1","2004","num","HKV28","1","77"
"r_1","2004","num","HKV28","2","8"
"r_1","2005","num","HKV28","0","74"
"r_1","2005","num","HKV28","1","61"
"r_1","2005","num","HKV28","2","13"
"r_1","2006","num","HKV28","0","73"
"r_1","2006","num","HKV28","1","65"
"r_1","2006","num","HKV28","2","8"
"r_1","2007","num","HKV28","0","73"
"r_1","2007","num","HKV28","1","65"
"r_1","2007","num","HKV28","2","8"
"r_1","2008","num","HKV28","0","61"
"r_1","2008","num","HKV28","1","57"
"r_1","2008","num","HKV28","2","4"
"r_1","2009","num","HKV28","0","68"
"r_1","2009","num","HKV28","1","60"
"r_1","2009","num","HKV28","2","8"
"r_1","2010","num","HKV28","0","45"
"r_1","2010","num","HKV28","1","42"
"r_1","2010","num","HKV28","2","3"
"r_1","2011","num","HKV28","0","64"
"r_1","2011","num","HKV28","1","59"
"r_1","2011","num","HKV28","2","5"
"r_1","2012","num","HKV28","0","51"
"r_1","2012","num","HKV28","1","40"
"r_1","2012","num","HKV28","2","11"
"r_1","2013","num","HKV28","0","54"
"r_1","2013","num","HKV28","1","47"
"r_1","2013","num","HKV28","2","7"
"r_1","2014","num","HKV28","0","53"
"r_1","2014","num","HKV28","1","44"
"r_1","2014","num","HKV28","2","9"
"r_1","2000","num","HKV29","0","16"
"r_1","2000","num","HKV29","1","11"
"r_1","2000","num","HKV29","2","5"
"r_1","2001","num","HKV29","0","29"
"r_1","2001","num","HKV29","1","26"
"r_1","2001","num","HKV29","2","3"
"r_1","2002","num","HKV29","0","20"
"r_1","2002","num","HKV29","1","16"
"r_1","2002","num","HKV29","2","4"
"r_1","2003","num","HKV29","0","21"
"r_1","2003","num","HKV29","1","20"
"r_1","2003","num","HKV29","2","1"
"r_1","2004","num","HKV29","0","25"
"r_1","2004","num","HKV29","1","22"
"r_1","2004","num","HKV29","2","3"
"r_1","2005","num","HKV29","0","23"
"r_1","2005","num","HKV29","1","20"
"r_1","2005","num","HKV29","2","3"
"r_1","2006","num","HKV29","0","28"
"r_1","2006","num","HKV29","1","25"
"r_1","2006","num","HKV29","2","3"
"r_1","2007","num","HKV29","0","20"
"r_1","2007","num","HKV29","1","15"
"r_1","2007","num","HKV29","2","5"
"r_1","2008","num","HKV29","0","15"
"r_1","2008","num","HKV29","1","12"
"r_1","2008","num","HKV29","2","3"
"r_1","2009","num","HKV29","0","14"
"r_1","2009","num","HKV29","1","13"
"r_1","2009","num","HKV29","2","1"
"r_1","2010","num","HKV29","0","7"
"r_1","2010","num","HKV29","1","7"
"r_1","2010","num","HKV29","2","-"
"r_1","2011","num","HKV29","0","17"
"r_1","2011","num","HKV29","1","16"
"r_1","2011","num","HKV29","2","1"
"r_1","2012","num","HKV29","0","13"
"r_1","2012","num","HKV29","1","11"
"r_1","2012","num","HKV29","2","2"
"r_1","2013","num","HKV29","0","10"
"r_1","2013","num","HKV29","1","8"
"r_1","2013","num","HKV29","2","2"
"r_1","2014","num","HKV29","0","13"
"r_1","2014","num","HKV29","1","11"
"r_1","2014","num","HKV29","2","2"
"r_1","2000","num","HKV30","0","42"
"r_1","2000","num","HKV30","1","-"
"r_1","2000","num","HKV30","2","42"
"r_1","2001","num","HKV30","0","34"
"r_1","2001","num","HKV30","1","-"
"r_1","2001","num","HKV30","2","34"
"r_1","2002","num","HKV30","0","30"
"r_1","2002","num","HKV30","1","-"
"r_1","2002","num","HKV30","2","30"
"r_1","2003","num","HKV30","0","30"
"r_1","2003","num","HKV30","1","-"
"r_1","2003","num","HKV30","2","30"
"r_1","2004","num","HKV30","0","34"
"r_1","2004","num","HKV30","1","-"
"r_1","2004","num","HKV30","2","34"
"r_1","2005","num","HKV30","0","42"
"r_1","2005","num","HKV30","1","-"
"r_1","2005","num","HKV30","2","42"
"r_1","2006","num","HKV30","0","37"
"r_1","2006","num","HKV30","1","-"
"r_1","2006","num","HKV30","2","37"
"r_1","2007","num","HKV30","0","19"
"r_1","2007","num","HKV30","1","-"
"r_1","2007","num","HKV30","2","19"
"r_1","2008","num","HKV30","0","17"
"r_1","2008","num","HKV30","1","-"
"r_1","2008","num","HKV30","2","17"
"r_1","2009","num","HKV30","0","22"
"r_1","2009","num","HKV30","1","-"
"r_1","2009","num","HKV30","2","22"
"r_1","2010","num","HKV30","0","19"
"r_1","2010","num","HKV30","1","-"
"r_1","2010","num","HKV30","2","19"
"r_1","2011","num","HKV30","0","21"
"r_1","2011","num","HKV30","1","-"
"r_1","2011","num","HKV30","2","21"
"r_1","2012","num","HKV30","0","32"
"r_1","2012","num","HKV30","1","-"
"r_1","2012","num","HKV30","2","32"
"r_1","2013","num","HKV30","0","17"
"r_1","2013","num","HKV30","1","-"
"r_1","2013","num","HKV30","2","17"
"r_1","2014","num","HKV30","0","20"
"r_1","2014","num","HKV30","1","-"
"r_1","2014","num","HKV30","2","20"
"r_1","2000","num","HKV32","0","37"
"r_1","2000","num","HKV32","1","23"
"r_1","2000","num","HKV32","2","14"
"r_1","2001","num","HKV32","0","22"
"r_1","2001","num","HKV32","1","13"
"r_1","2001","num","HKV32","2","9"
"r_1","2002","num","HKV32","0","26"
"r_1","2002","num","HKV32","1","15"
"r_1","2002","num","HKV32","2","11"
"r_1","2003","num","HKV32","0","26"
"r_1","2003","num","HKV32","1","15"
"r_1","2003","num","HKV32","2","11"
"r_1","2004","num","HKV32","0","21"
"r_1","2004","num","HKV32","1","9"
"r_1","2004","num","HKV32","2","12"
"r_1","2005","num","HKV32","0","27"
"r_1","2005","num","HKV32","1","17"
"r_1","2005","num","HKV32","2","10"
"r_1","2006","num","HKV32","0","29"
"r_1","2006","num","HKV32","1","12"
"r_1","2006","num","HKV32","2","17"
"r_1","2007","num","HKV32","0","21"
"r_1","2007","num","HKV32","1","10"
"r_1","2007","num","HKV32","2","11"
"r_1","2008","num","HKV32","0","25"
"r_1","2008","num","HKV32","1","16"
"r_1","2008","num","HKV32","2","9"
"r_1","2009","num","HKV32","0","24"
"r_1","2009","num","HKV32","1","17"
"r_1","2009","num","HKV32","2","7"
"r_1","2010","num","HKV32","0","19"
"r_1","2010","num","HKV32","1","14"
"r_1","2010","num","HKV32","2","5"
"r_1","2011","num","HKV32","0","12"
"r_1","2011","num","HKV32","1","7"
"r_1","2011","num","HKV32","2","5"
"r_1","2012","num","HKV32","0","23"
"r_1","2012","num","HKV32","1","10"
"r_1","2012","num","HKV32","2","13"
"r_1","2013","num","HKV32","0","14"
"r_1","2013","num","HKV32","1","10"
"r_1","2013","num","HKV32","2","4"
"r_1","2014","num","HKV32","0","26"
"r_1","2014","num","HKV32","1","17"
"r_1","2014","num","HKV32","2","9"
"r_1","2000","num","HKV33","0","101"
"r_1","2000","num","HKV33","1","83"
"r_1","2000","num","HKV33","2","18"
"r_1","2001","num","HKV33","0","92"
"r_1","2001","num","HKV33","1","75"
"r_1","2001","num","HKV33","2","17"
"r_1","2002","num","HKV33","0","78"
"r_1","2002","num","HKV33","1","61"
"r_1","2002","num","HKV33","2","17"
"r_1","2003","num","HKV33","0","83"
"r_1","2003","num","HKV33","1","69"
"r_1","2003","num","HKV33","2","14"
"r_1","2004","num","HKV33","0","79"
"r_1","2004","num","HKV33","1","62"
"r_1","2004","num","HKV33","2","17"
"r_1","2005","num","HKV33","0","90"
"r_1","2005","num","HKV33","1","75"
"r_1","2005","num","HKV33","2","15"
"r_1","2006","num","HKV33","0","93"
"r_1","2006","num","HKV33","1","79"
"r_1","2006","num","HKV33","2","14"
"r_1","2007","num","HKV33","0","72"
"r_1","2007","num","HKV33","1","59"
"r_1","2007","num","HKV33","2","13"
"r_1","2008","num","HKV33","0","72"
"r_1","2008","num","HKV33","1","57"
"r_1","2008","num","HKV33","2","15"
"r_1","2009","num","HKV33","0","47"
"r_1","2009","num","HKV33","1","37"
"r_1","2009","num","HKV33","2","10"
"r_1","2010","num","HKV33","0","48"
"r_1","2010","num","HKV33","1","35"
"r_1","2010","num","HKV33","2","13"
"r_1","2011","num","HKV33","0","49"
"r_1","2011","num","HKV33","1","37"
"r_1","2011","num","HKV33","2","12"
"r_1","2012","num","HKV33","0","47"
"r_1","2012","num","HKV33","1","37"
"r_1","2012","num","HKV33","2","10"
"r_1","2013","num","HKV33","0","61"
"r_1","2013","num","HKV33","1","56"
"r_1","2013","num","HKV33","2","5"
"r_1","2014","num","HKV33","0","71"
"r_1","2014","num","HKV33","1","56"
"r_1","2014","num","HKV33","2","15"
"r_1","2000","num","HKV34","0","453"
"r_1","2000","num","HKV34","1","384"
"r_1","2000","num","HKV34","2","69"
"r_1","2001","num","HKV34","0","416"
"r_1","2001","num","HKV34","1","341"
"r_1","2001","num","HKV34","2","75"
"r_1","2002","num","HKV34","0","391"
"r_1","2002","num","HKV34","1","339"
"r_1","2002","num","HKV34","2","52"
"r_1","2003","num","HKV34","0","347"
"r_1","2003","num","HKV34","1","281"
"r_1","2003","num","HKV34","2","66"
"r_1","2004","num","HKV34","0","419"
"r_1","2004","num","HKV34","1","345"
"r_1","2004","num","HKV34","2","74"
"r_1","2005","num","HKV34","0","482"
"r_1","2005","num","HKV34","1","407"
"r_1","2005","num","HKV34","2","75"
"r_1","2006","num","HKV34","0","481"
"r_1","2006","num","HKV34","1","382"
"r_1","2006","num","HKV34","2","99"
"r_1","2007","num","HKV34","0","332"
"r_1","2007","num","HKV34","1","288"
"r_1","2007","num","HKV34","2","44"
"r_1","2008","num","HKV34","0","338"
"r_1","2008","num","HKV34","1","279"
"r_1","2008","num","HKV34","2","59"
"r_1","2009","num","HKV34","0","344"
"r_1","2009","num","HKV34","1","291"
"r_1","2009","num","HKV34","2","53"
"r_1","2010","num","HKV34","0","301"
"r_1","2010","num","HKV34","1","243"
"r_1","2010","num","HKV34","2","58"
