RevisionColumn,periods,Units,GenderID,NUTS,ValueColumn
"r_4","2016Q2","perc","2","BG34","8.2"
"r_4","2016Q2","perc","0","BG41","6"
"r_4","2016Q2","perc","1","BG41","6.9"
"r_4","2016Q2","perc","2","BG41","5.2"
"r_4","2016Q2","perc","0","BG42","7.7"
"r_4","2016Q2","perc","1","BG42","9"
"r_4","2016Q2","perc","2","BG42","6.3"
"r_5","2016Q3","perc","0","BG","7"
"r_5","2016Q3","perc","1","BG","7.4"
"r_5","2016Q3","perc","2","BG","6.5"
"r_5","2016Q3","perc","0","BG31","10.4"
"r_5","2016Q3","perc","1","BG31","9"
"r_5","2016Q3","perc","2","BG31","11.9"
"r_5","2016Q3","perc","0","BG32","8.4"
"r_5","2016Q3","perc","1","BG32","9.3"
"r_5","2016Q3","perc","2","BG32","7.4"
"r_5","2016Q3","perc","0","BG33","8"
"r_5","2016Q3","perc","1","BG33","7.1"
"r_5","2016Q3","perc","2","BG33","9.1"
"r_5","2016Q3","perc","0","BG34","6.9"
"r_5","2016Q3","perc","1","BG34","7.5"
"r_5","2016Q3","perc","2","BG34","6.2"
"r_5","2016Q3","perc","0","BG41","5.4"
"r_5","2016Q3","perc","1","BG41","6.3"
"r_5","2016Q3","perc","2","BG41","4.4"
"r_5","2016Q3","perc","0","BG42","6.4"
"r_5","2016Q3","perc","1","BG42","7.4"
"r_5","2016Q3","perc","2","BG42","5.2"
"r_6","2016Q4","perc","0","BG","6.7"
"r_6","2016Q4","perc","1","BG","6.8"
"r_6","2016Q4","perc","2","BG","6.5"
"r_6","2016Q4","perc","0","BG31","9.3"
"r_6","2016Q4","perc","1","BG31","9"
"r_6","2016Q4","perc","2","BG31","9.7"
"r_6","2016Q4","perc","0","BG32","8.4"
"r_6","2016Q4","perc","1","BG32","8.8"
"r_6","2016Q4","perc","2","BG32","8"
"r_6","2016Q4","perc","0","BG33","9.5"
"r_6","2016Q4","perc","1","BG33","8.6"
"r_6","2016Q4","perc","2","BG33","10.6"
"r_6","2016Q4","perc","0","BG34","7.9"
"r_6","2016Q4","perc","1","BG34","7.7"
"r_6","2016Q4","perc","2","BG34","8"
"r_6","2016Q4","perc","0","BG41","4.2"
"r_6","2016Q4","perc","1","BG41","4.8"
"r_6","2016Q4","perc","2","BG41","3.6"
"r_6","2016Q4","perc","0","BG42","5.8"
"r_6","2016Q4","perc","1","BG42","6.2"
"r_6","2016Q4","perc","2","BG42","5.3"
"r_7","2017Q1","perc","0","BG","6.9"
"r_7","2017Q1","perc","1","BG","6.8"
"r_7","2017Q1","perc","2","BG","6.9"
"r_7","2017Q1","perc","0","BG31","12.8"
"r_7","2017Q1","perc","1","BG31","13"
"r_7","2017Q1","perc","2","BG31","12.6"
"r_7","2017Q1","perc","0","BG32","8"
"r_7","2017Q1","perc","1","BG32","9"
"r_7","2017Q1","perc","2","BG32","6.7"
"r_7","2017Q1","perc","0","BG33","10"
"r_7","2017Q1","perc","1","BG33","8.6"
"r_7","2017Q1","perc","2","BG33","11.5"
"r_7","2017Q1","perc","0","BG34","8.8"
"r_7","2017Q1","perc","1","BG34","8.5"
"r_7","2017Q1","perc","2","BG34","9.2"
"r_7","2017Q1","perc","0","BG41","3.4"
"r_7","2017Q1","perc","1","BG41","3.3"
"r_7","2017Q1","perc","2","BG41","3.5"
"r_7","2017Q1","perc","0","BG42","5.7"
"r_7","2017Q1","perc","1","BG42","5.9"
"r_7","2017Q1","perc","2","BG42","5.5"
"r_8","2017Q2","perc","0","BG","6.3"
"r_8","2017Q2","perc","1","BG","6.9"
"r_8","2017Q2","perc","2","BG","5.7"
"r_8","2017Q2","perc","0","BG31","10.7"
"r_8","2017Q2","perc","1","BG31","12.2"
"r_8","2017Q2","perc","2","BG31","8.8"
"r_8","2017Q2","perc","0","BG32","7"
"r_8","2017Q2","perc","1","BG32","8.2"
"r_8","2017Q2","perc","2","BG32","5.5"
"r_8","2017Q2","perc","0","BG33","9.2"
"r_8","2017Q2","perc","1","BG33","8.6"
"r_8","2017Q2","perc","2","BG33","10"
"r_8","2017Q2","perc","0","BG34","8.1"
"r_8","2017Q2","perc","1","BG34","8.5"
"r_8","2017Q2","perc","2","BG34","7.8"
"r_8","2017Q2","perc","0","BG41","3.3"
"r_8","2017Q2","perc","1","BG41","3.5"
"r_8","2017Q2","perc","2","BG41","3.1"
"r_8","2017Q2","perc","0","BG42","5.4"
"r_8","2017Q2","perc","1","BG42","6.4"
"r_8","2017Q2","perc","2","BG42","4.3"
"r_9","2017Q3","perc","0","BG","5.8"
"r_9","2017Q3","perc","1","BG","6.1"
"r_9","2017Q3","perc","2","BG","5.5"
"r_9","2017Q3","perc","0","BG31","10.8"
"r_9","2017Q3","perc","1","BG31","10.9"
"r_9","2017Q3","perc","2","BG31","10.7"
"r_9","2017Q3","perc","0","BG32","6.4"
"r_9","2017Q3","perc","1","BG32","7.2"
"r_9","2017Q3","perc","2","BG32","5.4"
"r_9","2017Q3","perc","0","BG33","9.5"
"r_9","2017Q3","perc","1","BG33","8.8"
"r_9","2017Q3","perc","2","BG33","10.3"
"r_9","2017Q3","perc","0","BG34","5.6"
"r_9","2017Q3","perc","1","BG34","6.3"
"r_9","2017Q3","perc","2","BG34","4.8"
"r_9","2017Q3","perc","0","BG41","3.3"
"r_9","2017Q3","perc","1","BG41","3.5"
"r_9","2017Q3","perc","2","BG41","3.1"
"r_9","2017Q3","perc","0","BG42","5.1"
"r_9","2017Q3","perc","1","BG42","5.6"
"r_9","2017Q3","perc","2","BG42","4.5"
"r_10","2017Q4","perc","0","BG","5.6"
"r_10","2017Q4","perc","1","BG","5.6"
"r_10","2017Q4","perc","2","BG","5.7"
"r_10","2017Q4","perc","0","BG31","10.8"
"r_10","2017Q4","perc","1","BG31","11.9"
"r_10","2017Q4","perc","2","BG31","9.4"
"r_10","2017Q4","perc","0","BG32","6.4"
"r_10","2017Q4","perc","1","BG32","6.4"
"r_10","2017Q4","perc","2","BG32","6.4"
"r_10","2017Q4","perc","0","BG33","8.9"
"r_10","2017Q4","perc","1","BG33","7"
"r_10","2017Q4","perc","2","BG33","11.1"
"r_10","2017Q4","perc","0","BG34","5.4"
"r_10","2017Q4","perc","1","BG34","5.4"
"r_10","2017Q4","perc","2","BG34","5.4"
"r_10","2017Q4","perc","0","BG41","3.2"
"r_10","2017Q4","perc","1","BG41","3.4"
"r_10","2017Q4","perc","2","BG41","3"
"r_10","2017Q4","perc","0","BG42","4.8"
"r_10","2017Q4","perc","1","BG42","4.9"
"r_10","2017Q4","perc","2","BG42","4.7"
"r_11","2018Q1","perc","0","BG","5.7"
"r_11","2018Q1","perc","1","BG","6.3"
"r_11","2018Q1","perc","2","BG","5.1"
"r_11","2018Q1","perc","0","BG31","10.8"
"r_11","2018Q1","perc","1","BG31","12.6"
"r_11","2018Q1","perc","2","BG31","8.5"
"r_11","2018Q1","perc","0","BG32","6.5"
"r_11","2018Q1","perc","1","BG32","7.9"
"r_11","2018Q1","perc","2","BG32","4.9"
"r_11","2018Q1","perc","0","BG33","8.9"
"r_11","2018Q1","perc","1","BG33","8.3"
"r_11","2018Q1","perc","2","BG33","9.6"
"r_11","2018Q1","perc","0","BG34","7.5"
"r_11","2018Q1","perc","1","BG34","7.8"
"r_11","2018Q1","perc","2","BG34","7.2"
"r_11","2018Q1","perc","0","BG41","2.7"
"r_11","2018Q1","perc","1","BG41","3.2"
"r_11","2018Q1","perc","2","BG41","2.2"
"r_11","2018Q1","perc","0","BG42","4.6"
"r_11","2018Q1","perc","1","BG42","5"
"r_11","2018Q1","perc","2","BG42","4.1"
"r_12","2018Q2","perc","0","BG","5.5"
"r_12","2018Q2","perc","1","BG","6.1"
"r_12","2018Q2","perc","2","BG","4.7"
"r_12","2018Q2","perc","0","BG31","11.5"
"r_12","2018Q2","perc","1","BG31","13.8"
"r_12","2018Q2","perc","2","BG31","8.9"
"r_12","2018Q2","perc","0","BG32","6.9"
"r_12","2018Q2","perc","1","BG32","8.7"
"r_12","2018Q2","perc","2","BG32","4.7"
"r_12","2018Q2","perc","0","BG33","8.5"
"r_12","2018Q2","perc","1","BG33","8.9"
"r_12","2018Q2","perc","2","BG33","8"
"r_12","2018Q2","perc","0","BG34","5.6"
"r_12","2018Q2","perc","1","BG34","6.1"
"r_12","2018Q2","perc","2","BG34","5"
"r_12","2018Q2","perc","0","BG41","2.7"
"r_12","2018Q2","perc","1","BG41","2.8"
"r_12","2018Q2","perc","2","BG41","2.5"
"r_12","2018Q2","perc","0","BG42","4.2"
"r_12","2018Q2","perc","1","BG42","4.4"
"r_12","2018Q2","perc","2","BG42","3.9"
"r_13","2018Q3","perc","0","BG","5"
"r_13","2018Q3","perc","1","BG","5.4"
"r_13","2018Q3","perc","2","BG","4.5"
"r_13","2018Q3","perc","0","BG31","11.3"
"r_13","2018Q3","perc","1","BG31","12.4"
"r_13","2018Q3","perc","2","BG31","9.9"
"r_13","2018Q3","perc","0","BG32","7"
"r_13","2018Q3","perc","1","BG32","7.3"
"r_13","2018Q3","perc","2","BG32","6.7"
"r_13","2018Q3","perc","0","BG33","6.4"
"r_13","2018Q3","perc","1","BG33","6"
"r_13","2018Q3","perc","2","BG33","6.8"
"r_13","2018Q3","perc","0","BG34","4.5"
"r_13","2018Q3","perc","1","BG34","5.1"
"r_13","2018Q3","perc","2","BG34","3.8"
"r_13","2018Q3","perc","0","BG41","2.7"
"r_13","2018Q3","perc","1","BG41","2.9"
"r_13","2018Q3","perc","2","BG41","2.4"
"r_13","2018Q3","perc","0","BG42","4.2"
"r_13","2018Q3","perc","1","BG42","4.7"
"r_13","2018Q3","perc","2","BG42","3.7"
"r_14","2018Q4","perc","0","BG","4.7"
"r_14","2018Q4","perc","1","BG","4.9"
"r_14","2018Q4","perc","2","BG","4.3"
"r_14","2018Q4","perc","0","BG31","11.4"
"r_14","2018Q4","perc","1","BG31","13.2"
"r_14","2018Q4","perc","2","BG31","9.2"
"r_14","2018Q4","perc","0","BG32","6.5"
"r_14","2018Q4","perc","1","BG32","5.7"
"r_14","2018Q4","perc","2","BG32","7.4"
"r_14","2018Q4","perc","0","BG33","5.8"
"r_14","2018Q4","perc","1","BG33","5.2"
"r_14","2018Q4","perc","2","BG33","6.6"
"r_14","2018Q4","perc","0","BG34","4.1"
"r_14","2018Q4","perc","1","BG34","4.7"
"r_14","2018Q4","perc","2","BG34","3.4"
"r_14","2018Q4","perc","0","BG41","2.5"
"r_14","2018Q4","perc","1","BG41","2.5"
"r_14","2018Q4","perc","2","BG41","2.4"
"r_14","2018Q4","perc","0","BG42","3.8"
"r_14","2018Q4","perc","1","BG42","4.4"
"r_14","2018Q4","perc","2","BG42","3.1"
"r_15","2019Q1","perc","0","BG","5"
"r_15","2019Q1","perc","1","BG","5.3"
"r_15","2019Q1","perc","2","BG","4.6"
"r_15","2019Q1","perc","0","BG31","12"
"r_15","2019Q1","perc","1","BG31","13.4"
"r_15","2019Q1","perc","2","BG31","10.2"
"r_15","2019Q1","perc","0","BG32","6"
"r_15","2019Q1","perc","1","BG32","6.9"
"r_15","2019Q1","perc","2","BG32","5"
"r_15","2019Q1","perc","0","BG33","7.8"
"r_15","2019Q1","perc","1","BG33","7.2"
"r_15","2019Q1","perc","2","BG33","8.4"
"r_15","2019Q1","perc","0","BG34","5.5"
"r_15","2019Q1","perc","1","BG34","5.9"
"r_15","2019Q1","perc","2","BG34","5"
"r_15","2019Q1","perc","0","BG41","2"
"r_15","2019Q1","perc","1","BG41","2"
"r_15","2019Q1","perc","2","BG41","2"
"r_15","2019Q1","perc","0","BG42","4"
"r_15","2019Q1","perc","1","BG42","4.3"
"r_15","2019Q1","perc","2","BG42","3.6"
"r_16","2019Q2","perc","0","BG","4.2"
"r_16","2019Q2","perc","1","BG","4.6"
"r_16","2019Q2","perc","2","BG","3.7"
"r_16","2019Q2","perc","0","BG31","11.4"
"r_16","2019Q2","perc","1","BG31","12.5"
"r_16","2019Q2","perc","2","BG31","10.2"
"r_16","2019Q2","perc","0","BG32","6"
"r_16","2019Q2","perc","1","BG32","6.9"
"r_16","2019Q2","perc","2","BG32","4.9"
"r_16","2019Q2","perc","0","BG33","5.7"
"r_16","2019Q2","perc","1","BG33","5.5"
"r_16","2019Q2","perc","2","BG33","5.9"
"r_16","2019Q2","perc","0","BG34","3.7"
"r_16","2019Q2","perc","1","BG34","4.3"
"r_16","2019Q2","perc","2","BG34","3"
"r_16","2019Q2","perc","0","BG41","2"
"r_16","2019Q2","perc","1","BG41","2.3"
"r_16","2019Q2","perc","2","BG41","1.7"
"r_16","2019Q2","perc","0","BG42","2.8"
"r_16","2019Q2","perc","1","BG42","2.6"
"r_16","2019Q2","perc","2","BG42","3"
"r_17","2019Q3","perc","0","BG","3.7"
"r_17","2019Q3","perc","1","BG","3.8"
"r_17","2019Q3","perc","2","BG","3.4"
"r_17","2019Q3","perc","0","BG31","9.2"
"r_17","2019Q3","perc","1","BG31","10.1"
"r_17","2019Q3","perc","2","BG31","8"
"r_17","2019Q3","perc","0","BG32","4.6"
"r_17","2019Q3","perc","1","BG32","4.8"
"r_17","2019Q3","perc","2","BG32","4.3"
"r_17","2019Q3","perc","0","BG33","4.5"
"r_17","2019Q3","perc","1","BG33","3.8"
"r_17","2019Q3","perc","2","BG33","5.2"
"r_17","2019Q3","perc","0","BG34","2.6"
"r_17","2019Q3","perc","1","BG34","2.7"
"r_17","2019Q3","perc","2","BG34","2.6"
"r_17","2019Q3","perc","0","BG41","2.5"
"r_17","2019Q3","perc","1","BG41","2.9"
"r_17","2019Q3","perc","2","BG41","2.2"
"r_17","2019Q3","perc","0","BG42","2.7"
"r_17","2019Q3","perc","1","BG42","2.8"
"r_17","2019Q3","perc","2","BG42","2.6"
"r_18","2019Q4","perc","0","BG","4.1"
"r_18","2019Q4","perc","1","BG","4.4"
"r_18","2019Q4","perc","2","BG","3.8"
"r_18","2019Q4","perc","0","BG31","10.8"
"r_18","2019Q4","perc","1","BG31","12.1"
"r_18","2019Q4","perc","2","BG31","9.2"
"r_18","2019Q4","perc","0","BG32","3.9"
"r_18","2019Q4","perc","1","BG32","3.4"
"r_18","2019Q4","perc","2","BG32","4.6"
"r_18","2019Q4","perc","0","BG33","5.9"
"r_18","2019Q4","perc","1","BG33","5"
"r_18","2019Q4","perc","2","BG33","7.2"
"r_18","2019Q4","perc","0","BG34","4"
"r_18","2019Q4","perc","1","BG34","5"
"r_18","2019Q4","perc","2","BG34","(2.9)"
"r_18","2019Q4","perc","0","BG41","2.4"
"r_18","2019Q4","perc","1","BG41","2.8"
"r_18","2019Q4","perc","2","BG41","2.1"
"r_18","2019Q4","perc","0","BG42","2.7"
"r_18","2019Q4","perc","1","BG42","3.3"
"r_18","2019Q4","perc","2","BG42","2.1"
"r_19","2020Q1","perc","0","BG","4.6"
"r_19","2020Q1","perc","1","BG","4.9"
"r_19","2020Q1","perc","2","BG","4.2"
"r_19","2020Q1","perc","0","BG31","12.8"
"r_19","2020Q1","perc","1","BG31","13.4"
"r_19","2020Q1","perc","2","BG31","12.1"
"r_19","2020Q1","perc","0","BG32","5.7"
"r_19","2020Q1","perc","1","BG32","5.1"
"r_19","2020Q1","perc","2","BG32","6.4"
"r_19","2020Q1","perc","0","BG33","6.8"
"r_19","2020Q1","perc","1","BG33","7.4"
"r_19","2020Q1","perc","2","BG33","5.9"
"r_19","2020Q1","perc","0","BG34","3.3"
"r_19","2020Q1","perc","1","BG34","3.7"
"r_19","2020Q1","perc","2","BG34","(2.9)"
"r_19","2020Q1","perc","0","BG41","2.6"
"r_19","2020Q1","perc","1","BG41","3.1"
"r_19","2020Q1","perc","2","BG41","2"
"r_19","2020Q1","perc","0","BG42","2.8"
"r_19","2020Q1","perc","1","BG42","2.8"
"r_19","2020Q1","perc","2","BG42","2.9"
"r_20","2020Q2","perc","0","BG","5.9"
"r_20","2020Q2","perc","1","BG","6.2"
"r_20","2020Q2","perc","2","BG","5.5"
"r_20","2020Q2","perc","0","BG31","14"
"r_20","2020Q2","perc","1","BG31","15.9"
"r_20","2020Q2","perc","2","BG31","11.6"
"r_20","2020Q2","perc","0","BG32","5.8"
"r_20","2020Q2","perc","1","BG32","6.1"
"r_20","2020Q2","perc","2","BG32","5.5"
"r_20","2020Q2","perc","0","BG33","6.5"
"r_20","2020Q2","perc","1","BG33","6.1"
"r_20","2020Q2","perc","2","BG33","6.9"
"r_20","2020Q2","perc","0","BG34","7.6"
"r_20","2020Q2","perc","1","BG34","8.4"
"r_20","2020Q2","perc","2","BG34","6.7"
"r_20","2020Q2","perc","0","BG41","3.9"
"r_20","2020Q2","perc","1","BG41","3.9"
"r_20","2020Q2","perc","2","BG41","3.9"
"r_20","2020Q2","perc","0","BG42","3.9"
"r_20","2020Q2","perc","1","BG42","3.7"
"r_20","2020Q2","perc","2","BG42","4"
"r_21","2020Q3","perc","0","BG","4.8"
"r_21","2020Q3","perc","1","BG","5.3"
"r_21","2020Q3","perc","2","BG","4.2"
"r_21","2020Q3","perc","0","BG31","12.3"
"r_21","2020Q3","perc","1","BG31","14"
"r_21","2020Q3","perc","2","BG31","10.1"
"r_21","2020Q3","perc","0","BG32","5.4"
"r_21","2020Q3","perc","1","BG32","6.8"
"r_21","2020Q3","perc","2","BG32","3.8"
"r_21","2020Q3","perc","0","BG33","4.8"
"r_21","2020Q3","perc","1","BG33","4.3"
"r_21","2020Q3","perc","2","BG33","5.4"
"r_21","2020Q3","perc","0","BG34","3.4"
"r_21","2020Q3","perc","1","BG34","3.6"
"r_21","2020Q3","perc","2","BG34","3.1"
"r_21","2020Q3","perc","0","BG41","3.9"
"r_21","2020Q3","perc","1","BG41","4.4"
"r_21","2020Q3","perc","2","BG41","3.3"
"r_21","2020Q3","perc","0","BG42","3.5"
"r_21","2020Q3","perc","1","BG42","3.6"
"r_21","2020Q3","perc","2","BG42","3.4"
"r_22","2020Q4","perc","0","BG","5.2"
"r_22","2020Q4","perc","1","BG","5.4"
"r_22","2020Q4","perc","2","BG","5.1"
"r_22","2020Q4","perc","0","BG31","12.8"
"r_22","2020Q4","perc","1","BG31","14.1"
"r_22","2020Q4","perc","2","BG31","11.3"
"r_22","2020Q4","perc","0","BG32","6"
"r_22","2020Q4","perc","1","BG32","6.6"
"r_22","2020Q4","perc","2","BG32","5.2"
"r_22","2020Q4","perc","0","BG33","6.6"
"r_22","2020Q4","perc","1","BG33","6.3"
"r_22","2020Q4","perc","2","BG33","6.9"
"r_22","2020Q4","perc","0","BG34","4"
"r_22","2020Q4","perc","1","BG34","4.1"
"r_22","2020Q4","perc","2","BG34","3.9"
"r_22","2020Q4","perc","0","BG41","3.9"
"r_22","2020Q4","perc","1","BG41","3.8"
"r_22","2020Q4","perc","2","BG41","4.1"
"r_22","2020Q4","perc","0","BG42","3.5"
"r_22","2020Q4","perc","1","BG42","3.3"
"r_22","2020Q4","perc","2","BG42","3.7"
"r_31","2023Q1","perc","0","BG","4.4"
"r_31","2023Q1","perc","1","BG","4.5"
"r_31","2023Q1","perc","2","BG","4.3"
"r_31","2023Q1","perc","0","BG31","8.3"
"r_31","2023Q1","perc","1","BG31","8.6"
"r_31","2023Q1","perc","2","BG31","8.1"
"r_31","2023Q1","perc","0","BG32","5.6"
"r_31","2023Q1","perc","1","BG32","6.4"
"r_31","2023Q1","perc","2","BG32","4.8"
"r_31","2023Q1","perc","0","BG33","4.4"
"r_31","2023Q1","perc","1","BG33","3"
"r_31","2023Q1","perc","2","BG33","6.1"
"r_31","2023Q1","perc","0","BG34","4.9"
"r_31","2023Q1","perc","1","BG34","4.3"
"r_31","2023Q1","perc","2","BG34","5.5"
"r_31","2023Q1","perc","0","BG41","3.8"
"r_31","2023Q1","perc","1","BG41","4.3"
"r_31","2023Q1","perc","2","BG41","3.2"
"r_31","2023Q1","perc","0","BG42","2.7"
"r_31","2023Q1","perc","1","BG42","3.2"
"r_31","2023Q1","perc","2","BG42","2.2"
"r_32","2023Q2","perc","0","BG","4.6"
"r_32","2023Q2","perc","1","BG","4.6"
"r_32","2023Q2","perc","2","BG","4.6"
"r_32","2023Q2","perc","0","BG31","8.2"
"r_32","2023Q2","perc","1","BG31","9.1"
"r_32","2023Q2","perc","2","BG31","7.2"
"r_32","2023Q2","perc","0","BG32","6.6"
"r_32","2023Q2","perc","1","BG32","6.3"
"r_32","2023Q2","perc","2","BG32","6.9"
"r_32","2023Q2","perc","0","BG33","4.4"
"r_32","2023Q2","perc","1","BG33","4"
"r_32","2023Q2","perc","2","BG33","4.8"
"r_32","2023Q2","perc","0","BG34","5"
"r_32","2023Q2","perc","1","BG34","4.3"
"r_32","2023Q2","perc","2","BG34","5.9"
"r_32","2023Q2","perc","0","BG41","3.7"
"r_32","2023Q2","perc","1","BG41","3.9"
"r_32","2023Q2","perc","2","BG41","3.4"
"r_32","2023Q2","perc","0","BG42","3.4"
"r_32","2023Q2","perc","1","BG42","3.5"
"r_32","2023Q2","perc","2","BG42","3.3"
"r_33","2023Q3","perc","0","BG","4"
"r_33","2023Q3","perc","1","BG","4.3"
"r_33","2023Q3","perc","2","BG","3.8"
"r_33","2023Q3","perc","0","BG31","6.8"
"r_33","2023Q3","perc","1","BG31","6.7"
"r_33","2023Q3","perc","2","BG31","6.8"
"r_33","2023Q3","perc","0","BG32","6.6"
"r_33","2023Q3","perc","1","BG32","6.3"
"r_33","2023Q3","perc","2","BG32","7"
"r_33","2023Q3","perc","0","BG33","4.2"
"r_33","2023Q3","perc","1","BG33","4.5"
"r_33","2023Q3","perc","2","BG33","3.9"
"r_33","2023Q3","perc","0","BG34","3.6"
"r_33","2023Q3","perc","1","BG34","3.8"
"r_33","2023Q3","perc","2","BG34","3.4"
"r_33","2023Q3","perc","0","BG41","2.9"
"r_33","2023Q3","perc","1","BG41","3.6"
"r_33","2023Q3","perc","2","BG41","2.1"
"r_33","2023Q3","perc","0","BG42","3.7"
"r_33","2023Q3","perc","1","BG42","3.5"
"r_33","2023Q3","perc","2","BG42","4"
"r_34","2022Q1","perc","0","BG","4.8"
"r_34","2022Q1","perc","1","BG","4.8"
"r_34","2022Q1","perc","2","BG","4.7"
"r_34","2022Q1","perc","0","BG31","7.2"
"r_34","2022Q1","perc","1","BG31","7.6"
"r_34","2022Q1","perc","2","BG31","6.9"
"r_34","2022Q1","perc","0","BG32","8"
"r_34","2022Q1","perc","1","BG32","9.1"
"r_34","2022Q1","perc","2","BG32","6.8"
"r_34","2022Q1","perc","0","BG33","6.1"
"r_34","2022Q1","perc","1","BG33","6.8"
"r_34","2022Q1","perc","2","BG33","5.3"
"r_34","2022Q1","perc","0","BG34","5.3"
"r_34","2022Q1","perc","1","BG34","4.5"
"r_34","2022Q1","perc","2","BG34","6.3"
"r_34","2022Q1","perc","0","BG41","3.2"
"r_34","2022Q1","perc","1","BG41","3.2"
"r_34","2022Q1","perc","2","BG41","3.1"
"r_34","2022Q1","perc","0","BG42","3.5"
"r_34","2022Q1","perc","1","BG42","2.9"
"r_34","2022Q1","perc","2","BG42","4.2"
"r_35","2022Q2","perc","0","BG","4.5"
"r_35","2022Q2","perc","1","BG","4.9"
"r_35","2022Q2","perc","2","BG","4.2"
"r_35","2022Q2","perc","0","BG31","8.2"
"r_35","2022Q2","perc","1","BG31","8.5"
"r_35","2022Q2","perc","2","BG31","7.8"
"r_35","2022Q2","perc","0","BG32","5.6"
"r_35","2022Q2","perc","1","BG32","5.9"
"r_35","2022Q2","perc","2","BG32","5.4"
"r_35","2022Q2","perc","0","BG33","5.2"
"r_35","2022Q2","perc","1","BG33","6.1"
"r_35","2022Q2","perc","2","BG33","4"
"r_35","2022Q2","perc","0","BG34","5.7"
"r_35","2022Q2","perc","1","BG34","6.1"
"r_35","2022Q2","perc","2","BG34","5.1"
"r_35","2022Q2","perc","0","BG41","3.3"
"r_35","2022Q2","perc","1","BG41","3.9"
"r_35","2022Q2","perc","2","BG41","2.8"
"r_35","2022Q2","perc","0","BG42","3.2"
"r_35","2022Q2","perc","1","BG42","2.5"
"r_35","2022Q2","perc","2","BG42","3.9"
"r_36","2022Q3","perc","0","BG","3.6"
"r_36","2022Q3","perc","1","BG","3.8"
"r_36","2022Q3","perc","2","BG","3.2"
"r_36","2022Q3","perc","0","BG31","5.8"
"r_36","2022Q3","perc","1","BG31","5.4"
"r_36","2022Q3","perc","2","BG31","6.4"
"r_36","2022Q3","perc","0","BG32","5"
"r_36","2022Q3","perc","1","BG32","6.1"
"r_36","2022Q3","perc","2","BG32","3.8"
"r_36","2022Q3","perc","0","BG33","4.9"
"r_36","2022Q3","perc","1","BG33","5.6"
"r_36","2022Q3","perc","2","BG33","4.1"
"r_36","2022Q3","perc","0","BG34","2.8"
"r_36","2022Q3","perc","1","BG34","2.8"
"r_36","2022Q3","perc","2","BG34","2.9"
"r_36","2022Q3","perc","0","BG41","2.9"
"r_36","2022Q3","perc","1","BG41","3.5"
"r_36","2022Q3","perc","2","BG41","2.3"
"r_36","2022Q3","perc","0","BG42","2.4"
"r_36","2022Q3","perc","1","BG42","2.1"
"r_36","2022Q3","perc","2","BG42","2.8"
"r_37","2022Q4","perc","0","BG","3.7"
"r_37","2022Q4","perc","1","BG","3.9"
"r_37","2022Q4","perc","2","BG","3.6"
"r_37","2022Q4","perc","0","BG31","5.9"
"r_37","2022Q4","perc","1","BG31","5.6"
"r_37","2022Q4","perc","2","BG31","6.4"
"r_37","2022Q4","perc","0","BG32","4.7"
"r_37","2022Q4","perc","1","BG32","5.7"
"r_37","2022Q4","perc","2","BG32","3.6"
"r_37","2022Q4","perc","0","BG33","5"
"r_37","2022Q4","perc","1","BG33","5"
"r_37","2022Q4","perc","2","BG33","5"
"r_37","2022Q4","perc","0","BG34","3.7"
"r_37","2022Q4","perc","1","BG34","3.5"
"r_37","2022Q4","perc","2","BG34","4"
"r_37","2022Q4","perc","0","BG41","3"
"r_37","2022Q4","perc","1","BG41","3.1"
"r_37","2022Q4","perc","2","BG41","2.9"
"r_37","2022Q4","perc","0","BG42","2.7"
"r_37","2022Q4","perc","1","BG42","3"
"r_37","2022Q4","perc","2","BG42","2.4"
"r_38","2023Q4","perc","0","BG","4.2"
"r_38","2023Q4","perc","1","BG","4.2"
"r_38","2023Q4","perc","2","BG","4.2"
"r_38","2023Q4","perc","0","BG31","7.8"
"r_38","2023Q4","perc","1","BG31","7.2"
"r_38","2023Q4","perc","2","BG31","8.5"
"r_38","2023Q4","perc","0","BG32","5.1"
"r_38","2023Q4","perc","1","BG32","6.2"
"r_38","2023Q4","perc","2","BG32","(3.8)"
"r_38","2023Q4","perc","0","BG33","4.9"
"r_38","2023Q4","perc","1","BG33","4.2"
"r_38","2023Q4","perc","2","BG33","5.7"
"r_38","2023Q4","perc","0","BG34","4.9"
"r_38","2023Q4","perc","1","BG34","5"
"r_38","2023Q4","perc","2","BG34","4.7"
"r_38","2023Q4","perc","0","BG41","3.5"
"r_38","2023Q4","perc","1","BG41","3.5"
"r_38","2023Q4","perc","2","BG41","3.4"
"r_38","2023Q4","perc","0","BG42","2.5"
"r_38","2023Q4","perc","1","BG42","2.5"
"r_38","2023Q4","perc","2","BG42","2.4"
"r_39","2024Q1","perc","0","BG","5"
"r_39","2024Q1","perc","1","BG","5"
"r_39","2024Q1","perc","2","BG","5"
"r_39","2024Q1","perc","0","BG31","11.7"
"r_39","2024Q1","perc","1","BG31","13.1"
"r_39","2024Q1","perc","2","BG31","10"
"r_39","2024Q1","perc","0","BG32","4.8"
"r_39","2024Q1","perc","1","BG32","5.9"
"r_39","2024Q1","perc","2","BG32","(3.6)"
"r_39","2024Q1","perc","0","BG33","5.1"
"r_39","2024Q1","perc","1","BG33","4.2"
"r_39","2024Q1","perc","2","BG33","6.3"
"r_39","2024Q1","perc","0","BG34","6.5"
