RevisionColumn,periods,Units,NUTS,GenderID,COD_Shortlist,ValueColumn
"r_1","2018","cp/100000","BG343","2","6.2","-"
"r_1","2018","cp/100000","BG41","0","6.2","0.9974827809534937"
"r_1","2018","cp/100000","BG41","1","6.2","0.7873508154740024"
"r_1","2018","cp/100000","BG41","2","6.2","1.1934992848185055"
"r_1","2018","cp/100000","BG413","0","6.2","0.32626161287428324"
"r_1","2018","cp/100000","BG413","1","6.2","-"
"r_1","2018","cp/100000","BG413","2","6.2","0.6360190296893683"
"r_1","2018","cp/100000","BG415","0","6.2","0.8328475056217207"
"r_1","2018","cp/100000","BG415","1","6.2","-"
"r_1","2018","cp/100000","BG415","2","6.2","1.6210476831175988"
"r_1","2018","cp/100000","BG414","0","6.2","0.8220270364692295"
"r_1","2018","cp/100000","BG414","1","6.2","1.688191103232886"
"r_1","2018","cp/100000","BG414","2","6.2","-"
"r_1","2018","cp/100000","BG412","0","6.2","-"
"r_1","2018","cp/100000","BG412","1","6.2","-"
"r_1","2018","cp/100000","BG412","2","6.2","-"
"r_1","2018","cp/100000","BG411","0","6.2","1.3566736472550536"
"r_1","2018","cp/100000","BG411","1","6.2","1.1006263350007823"
"r_1","2018","cp/100000","BG411","2","6.2","1.5924189277809062"
"r_1","2018","cp/100000","BG42","0","6.2","0.49510552820686926"
"r_1","2018","cp/100000","BG42","1","6.2","0.14570144317279463"
"r_1","2018","cp/100000","BG42","2","6.2","0.8247365997484554"
"r_1","2018","cp/100000","BG425","0","6.2","0.6579250360213957"
"r_1","2018","cp/100000","BG425","1","6.2","-"
"r_1","2018","cp/100000","BG425","2","6.2","1.302906132127711"
"r_1","2018","cp/100000","BG423","0","6.2","-"
"r_1","2018","cp/100000","BG423","1","6.2","-"
"r_1","2018","cp/100000","BG423","2","6.2","-"
"r_1","2018","cp/100000","BG421","0","6.2","0.44838692802642494"
"r_1","2018","cp/100000","BG421","1","6.2","0.3108805068595784"
"r_1","2018","cp/100000","BG421","2","6.2","0.5757085533019765"
"r_1","2018","cp/100000","BG424","0","6.2","-"
"r_1","2018","cp/100000","BG424","1","6.2","-"
"r_1","2018","cp/100000","BG424","2","6.2","-"
"r_1","2018","cp/100000","BG422","0","6.2","1.3060030429870901"
"r_1","2018","cp/100000","BG422","1","6.2","-"
"r_1","2018","cp/100000","BG422","2","6.2","2.5527569775357386"
"r_1","2019","cp/100000","BG","0","6.2","1.5625536455845925"
"r_1","2019","cp/100000","BG","1","6.2","0.9164348850103328"
"r_1","2019","cp/100000","BG","2","6.2","2.1708352734013956"
"r_1","2019","cp/100000","BG31","0","6.2","1.4961294451195917"
"r_1","2019","cp/100000","BG31","1","6.2","0.5575386897004484"
"r_1","2019","cp/100000","BG31","2","6.2","2.390368408891108"
"r_1","2019","cp/100000","BG311","0","6.2","-"
"r_1","2019","cp/100000","BG311","1","6.2","-"
"r_1","2019","cp/100000","BG311","2","6.2","-"
"r_1","2019","cp/100000","BG313","0","6.2","1.242162729528382"
"r_1","2019","cp/100000","BG313","1","6.2","-"
"r_1","2019","cp/100000","BG313","2","6.2","2.4406465272650726"
"r_1","2019","cp/100000","BG315","0","6.2","0.8083453574705257"
"r_1","2019","cp/100000","BG315","1","6.2","-"
"r_1","2019","cp/100000","BG315","2","6.2","1.5757337010045303"
"r_1","2019","cp/100000","BG312","0","6.2","1.5586156375906919"
"r_1","2019","cp/100000","BG312","1","6.2","1.594197122474194"
"r_1","2019","cp/100000","BG312","2","6.2","1.5245877895763933"
"r_1","2019","cp/100000","BG314","0","6.2","2.5173856949557885"
"r_1","2019","cp/100000","BG314","1","6.2","0.8633938284609142"
"r_1","2019","cp/100000","BG314","2","6.2","4.080949718618517"
"r_1","2019","cp/100000","BG32","0","6.2","2.3112213649302973"
"r_1","2019","cp/100000","BG32","1","6.2","1.5863342591356329"
"r_1","2019","cp/100000","BG32","2","6.2","2.9956675158551946"
"r_1","2019","cp/100000","BG321","0","6.2","2.135492743595657"
"r_1","2019","cp/100000","BG321","1","6.2","2.651148610135341"
"r_1","2019","cp/100000","BG321","2","6.2","1.653172644952244"
"r_1","2019","cp/100000","BG322","0","6.2","0.9302239048939079"
"r_1","2019","cp/100000","BG322","1","6.2","-"
"r_1","2019","cp/100000","BG322","2","6.2","1.793866769515028"
"r_1","2019","cp/100000","BG324","0","6.2","1.793577200046633"
"r_1","2019","cp/100000","BG324","1","6.2","1.8394864153928223"
"r_1","2019","cp/100000","BG324","2","6.2","1.7499037552934589"
"r_1","2019","cp/100000","BG323","0","6.2","2.303972278605544"
"r_1","2019","cp/100000","BG323","1","6.2","0.9447108004062257"
"r_1","2019","cp/100000","BG323","2","6.2","3.598287215285524"
"r_1","2019","cp/100000","BG325","0","6.2","4.6021657792156985"
"r_1","2019","cp/100000","BG325","1","6.2","1.8832037061448936"
"r_1","2019","cp/100000","BG325","2","6.2","7.2015627391143875"
"r_1","2019","cp/100000","BG33","0","6.2","3.3442921832564236"
"r_1","2019","cp/100000","BG33","1","6.2","2.2150283025241353"
"r_1","2019","cp/100000","BG33","2","6.2","4.416487378309999"
"r_1","2019","cp/100000","BG331","0","6.2","4.037669329757517"
"r_1","2019","cp/100000","BG331","1","6.2","3.054594328054703"
"r_1","2019","cp/100000","BG331","2","6.2","4.970889229947122"
"r_1","2019","cp/100000","BG332","0","6.2","3.4718203911584307"
"r_1","2019","cp/100000","BG332","1","6.2","2.383023341713632"
"r_1","2019","cp/100000","BG332","2","6.2","4.499791884625336"
"r_1","2019","cp/100000","BG334","0","6.2","-"
"r_1","2019","cp/100000","BG334","1","6.2","-"
"r_1","2019","cp/100000","BG334","2","6.2","-"
"r_1","2019","cp/100000","BG333","0","6.2","3.482126534674726"
"r_1","2019","cp/100000","BG333","1","6.2","1.1900016065021688"
"r_1","2019","cp/100000","BG333","2","6.2","5.664117813650524"
"r_1","2019","cp/100000","BG34","0","6.2","1.0699379533254159"
"r_1","2019","cp/100000","BG34","1","6.2","0.20060965273466064"
"r_1","2019","cp/100000","BG34","2","6.2","1.8881586959620782"
"r_1","2019","cp/100000","BG341","0","6.2","0.9760906593004358"
"r_1","2019","cp/100000","BG341","1","6.2","-"
"r_1","2019","cp/100000","BG341","2","6.2","1.8904663780554662"
"r_1","2019","cp/100000","BG342","0","6.2","2.1585800860194166"
"r_1","2019","cp/100000","BG342","1","6.2","1.110753201746104"
"r_1","2019","cp/100000","BG342","2","6.2","3.148680702785533"
"r_1","2019","cp/100000","BG344","0","6.2","0.9527560055386882"
"r_1","2019","cp/100000","BG344","1","6.2","-"
"r_1","2019","cp/100000","BG344","2","6.2","1.846852808909218"
"r_1","2019","cp/100000","BG343","0","6.2","-"
"r_1","2019","cp/100000","BG343","1","6.2","-"
"r_1","2019","cp/100000","BG343","2","6.2","-"
"r_1","2019","cp/100000","BG41","0","6.2","1.4774339831262742"
"r_1","2019","cp/100000","BG41","1","6.2","0.9873768802741353"
"r_1","2019","cp/100000","BG41","2","6.2","1.9346850332765826"
"r_1","2019","cp/100000","BG413","0","6.2","0.6580928141200394"
"r_1","2019","cp/100000","BG413","1","6.2","-"
"r_1","2019","cp/100000","BG413","2","6.2","1.2818705054415402"
"r_1","2019","cp/100000","BG415","0","6.2","0.847615657156419"
"r_1","2019","cp/100000","BG415","1","6.2","1.7411592638378632"
"r_1","2019","cp/100000","BG415","2","6.2","-"
"r_1","2019","cp/100000","BG414","0","6.2","2.4992710459449325"
"r_1","2019","cp/100000","BG414","1","6.2","3.4259481311452946"
"r_1","2019","cp/100000","BG414","2","6.2","1.6218758616215514"
"r_1","2019","cp/100000","BG412","0","6.2","0.43887367460150273"
"r_1","2019","cp/100000","BG412","1","6.2","0.8938707284152566"
"r_1","2019","cp/100000","BG412","2","6.2","-"
"r_1","2019","cp/100000","BG411","0","6.2","1.806609934096375"
"r_1","2019","cp/100000","BG411","1","6.2","0.9415988977015571"
"r_1","2019","cp/100000","BG411","2","6.2","2.604012204137197"
"r_1","2019","cp/100000","BG42","0","6.2","0.49700413010432115"
"r_1","2019","cp/100000","BG42","1","6.2","0.29282705487725424"
"r_1","2019","cp/100000","BG42","2","6.2","0.6892349767452118"
"r_1","2019","cp/100000","BG425","0","6.2","-"
"r_1","2019","cp/100000","BG425","1","6.2","-"
"r_1","2019","cp/100000","BG425","2","6.2","-"
"r_1","2019","cp/100000","BG423","0","6.2","-"
"r_1","2019","cp/100000","BG423","1","6.2","-"
"r_1","2019","cp/100000","BG423","2","6.2","-"
"r_1","2019","cp/100000","BG421","0","6.2","0.1497975860119014"
"r_1","2019","cp/100000","BG421","1","6.2","-"
"r_1","2019","cp/100000","BG421","2","6.2","0.2882579562799158"
"r_1","2019","cp/100000","BG424","0","6.2","1.9143060879719362"
"r_1","2019","cp/100000","BG424","1","6.2","1.9823766713913311"
"r_1","2019","cp/100000","BG424","2","6.2","1.8507551080840983"
"r_1","2019","cp/100000","BG422","0","6.2","1.7642207216544863"
"r_1","2019","cp/100000","BG422","1","6.2","0.9035545837324033"
"r_1","2019","cp/100000","BG422","2","6.2","2.584981258885873"
"r_1","2005","cp/100000","BG","0","6.3","5.956149304254577"
"r_1","2005","cp/100000","BG","1","6.3","7.162886978963213"
"r_1","2005","cp/100000","BG","2","6.3","4.818755802271391"
"r_1","2005","cp/100000","BG31","0","6.3","6.623023700076372"
"r_1","2005","cp/100000","BG31","1","6.3","7.849443432031245"
"r_1","2005","cp/100000","BG31","2","6.3","5.455041367397036"
"r_1","2005","cp/100000","BG311","0","6.3","5.8823035100545376"
"r_1","2005","cp/100000","BG311","1","6.3","8.70534159760429"
"r_1","2005","cp/100000","BG311","2","6.3","3.2485990416632826"
"r_1","2005","cp/100000","BG313","0","6.3","7.5868936412347665"
"r_1","2005","cp/100000","BG313","1","6.3","9.712321050484645"
"r_1","2005","cp/100000","BG313","2","6.3","5.55926173004225"
"r_1","2005","cp/100000","BG315","0","6.3","2.496847729741202"
"r_1","2005","cp/100000","BG315","1","6.3","3.8201961033999745"
"r_1","2005","cp/100000","BG315","2","6.3","1.2244098344597905"
"r_1","2005","cp/100000","BG312","0","6.3","11.276232076725856"
"r_1","2005","cp/100000","BG312","1","6.3","12.225985108750137"
"r_1","2005","cp/100000","BG312","2","6.3","10.380263658696931"
"r_1","2005","cp/100000","BG314","0","6.3","5.8491504109028165"
"r_1","2005","cp/100000","BG314","1","6.3","5.974112180550946"
"r_1","2005","cp/100000","BG314","2","6.3","5.729309236283079"
"r_1","2005","cp/100000","BG32","0","6.3","5.345474898278757"
"r_1","2005","cp/100000","BG32","1","6.3","5.830840828843226"
"r_1","2005","cp/100000","BG32","2","6.3","4.887754748759223"
"r_1","2005","cp/100000","BG321","0","6.3","5.621174966097288"
"r_1","2005","cp/100000","BG321","1","6.3","4.38160892679792"
"r_1","2005","cp/100000","BG321","2","6.3","6.770389026553466"
"r_1","2005","cp/100000","BG322","0","6.3","8.051470857335255"
"r_1","2005","cp/100000","BG322","1","6.3","10.62118775225321"
"r_1","2005","cp/100000","BG322","2","6.3","5.656508520115959"
"r_1","2005","cp/100000","BG324","0","6.3","2.1441129804599837"
"r_1","2005","cp/100000","BG324","1","6.3","1.4648795136600015"
"r_1","2005","cp/100000","BG324","2","6.3","2.7912299554798823"
"r_1","2005","cp/100000","BG323","0","6.3","4.651090680764639"
"r_1","2005","cp/100000","BG323","1","6.3","5.59190292456523"
"r_1","2005","cp/100000","BG323","2","6.3","3.76440827266362"
"r_1","2005","cp/100000","BG325","0","6.3","6.671756970132768"
"r_1","2005","cp/100000","BG325","1","6.3","8.98647535459134"
"r_1","2005","cp/100000","BG325","2","6.3","4.4033465433729635"
"r_1","2005","cp/100000","BG33","0","6.3","6.50488516876174"
"r_1","2005","cp/100000","BG33","1","6.3","8.61105700724764"
"r_1","2005","cp/100000","BG33","2","6.3","4.496543526541337"
"r_1","2005","cp/100000","BG331","0","6.3","8.730631639372529"
"r_1","2005","cp/100000","BG331","1","6.3","12.08399720725398"
"r_1","2005","cp/100000","BG331","2","6.3","5.5384903779380625"
"r_1","2005","cp/100000","BG332","0","6.3","6.788965022282353"
"r_1","2005","cp/100000","BG332","1","6.3","8.901372789492424"
"r_1","2005","cp/100000","BG332","2","6.3","4.756966577552826"
"r_1","2005","cp/100000","BG334","0","6.3","4.41066204037226"
"r_1","2005","cp/100000","BG334","1","6.3","7.509875486264438"
"r_1","2005","cp/100000","BG334","2","6.3","1.4397811532647038"
"r_1","2005","cp/100000","BG333","0","6.3","2.5145719444179018"
"r_1","2005","cp/100000","BG333","1","6.3","1.0349609819709797"
"r_1","2005","cp/100000","BG333","2","6.3","3.9131668280847984"
"r_1","2005","cp/100000","BG34","0","6.3","6.594380532685267"
"r_1","2005","cp/100000","BG34","1","6.3","7.210247203325366"
"r_1","2005","cp/100000","BG34","2","6.3","6.007902967217448"
"r_1","2005","cp/100000","BG341","0","6.3","6.207665511881711"
"r_1","2005","cp/100000","BG341","1","6.3","6.365808751518"
"r_1","2005","cp/100000","BG341","2","6.3","6.057189184655742"
"r_1","2005","cp/100000","BG342","0","6.3","10.458808931822828"
"r_1","2005","cp/100000","BG342","1","6.3","9.7431700378035"
"r_1","2005","cp/100000","BG342","2","6.3","11.140716533751728"
"r_1","2005","cp/100000","BG344","0","6.3","5.814822814041967"
"r_1","2005","cp/100000","BG344","1","6.3","7.959384398469524"
"r_1","2005","cp/100000","BG344","2","6.3","3.7786162707216615"
"r_1","2005","cp/100000","BG343","0","6.3","4.081632653061225"
"r_1","2005","cp/100000","BG343","1","6.3","4.1654517432415545"
"r_1","2005","cp/100000","BG343","2","6.3","4.001120313687832"
"r_1","2005","cp/100000","BG41","0","6.3","5.668837831556153"
"r_1","2005","cp/100000","BG41","1","6.3","6.4885015886997826"
"r_1","2005","cp/100000","BG41","2","6.3","4.910644458428666"
"r_1","2005","cp/100000","BG413","0","6.3","2.991844232621873"
"r_1","2005","cp/100000","BG413","1","6.3","3.6535241284822653"
"r_1","2005","cp/100000","BG413","2","6.3","2.35270590588"
"r_1","2005","cp/100000","BG415","0","6.3","9.115117422244793"
"r_1","2005","cp/100000","BG415","1","6.3","10.695902132495487"
"r_1","2005","cp/100000","BG415","2","6.3","7.61459972587441"
"r_1","2005","cp/100000","BG414","0","6.3","5.6490792000903856"
"r_1","2005","cp/100000","BG414","1","6.3","4.363509425180358"
"r_1","2005","cp/100000","BG414","2","6.3","6.862099253403601"
"r_1","2005","cp/100000","BG412","0","6.3","8.812361827913731"
"r_1","2005","cp/100000","BG412","1","6.3","10.94511027198599"
"r_1","2005","cp/100000","BG412","2","6.3","6.762544520084758"
"r_1","2005","cp/100000","BG411","0","6.3","5.300108448372867"
"r_1","2005","cp/100000","BG411","1","6.3","6.018906244357275"
"r_1","2005","cp/100000","BG411","2","6.3","4.651963361136568"
"r_1","2005","cp/100000","BG42","0","6.3","5.491421569409972"
"r_1","2005","cp/100000","BG42","1","6.3","7.48672092131325"
"r_1","2005","cp/100000","BG42","2","6.3","3.6036886860329727"
"r_1","2005","cp/100000","BG425","0","6.3","6.2810124992148735"
"r_1","2005","cp/100000","BG425","1","6.3","8.892615318165072"
"r_1","2005","cp/100000","BG425","2","6.3","3.7270321642875777"
"r_1","2005","cp/100000","BG423","0","6.3","7.024891532329554"
"r_1","2005","cp/100000","BG423","1","6.3","9.530033218972935"
"r_1","2005","cp/100000","BG423","2","6.3","4.60426354804549"
"r_1","2005","cp/100000","BG421","0","6.3","4.938515482246037"
"r_1","2005","cp/100000","BG421","1","6.3","5.853892692293058"
"r_1","2005","cp/100000","BG421","2","6.3","4.086503097569348"
"r_1","2005","cp/100000","BG424","0","6.3","6.060009241514093"
"r_1","2005","cp/100000","BG424","1","6.3","12.48575843178874"
"r_1","2005","cp/100000","BG424","2","6.3","-"
"r_1","2005","cp/100000","BG422","0","6.3","4.490950734270445"
"r_1","2005","cp/100000","BG422","1","6.3","6.153798816932177"
"r_1","2005","cp/100000","BG422","2","6.3","2.9153881474894865"
"r_1","2006","cp/100000","BG","0","6.3","6.130650394465789"
"r_1","2006","cp/100000","BG","1","6.3","7.234474683357761"
"r_1","2006","cp/100000","BG","2","6.3","5.092150273892142"
"r_1","2006","cp/100000","BG31","0","6.3","7.572530645084955"
"r_1","2006","cp/100000","BG31","1","6.3","7.9906703524533516"
"r_1","2006","cp/100000","BG31","2","6.3","7.175586604204894"
"r_1","2006","cp/100000","BG311","0","6.3","6.019485935901074"
"r_1","2006","cp/100000","BG311","1","6.3","5.3474982620630644"
"r_1","2006","cp/100000","BG311","2","6.3","6.645843025187745"
"r_1","2006","cp/100000","BG313","0","6.3","2.892123782897908"
"r_1","2006","cp/100000","BG313","1","6.3","3.957379027869842"
"r_1","2006","cp/100000","BG313","2","6.3","1.8799996240000751"
"r_1","2006","cp/100000","BG315","0","6.3","6.316720358789716"
"r_1","2006","cp/100000","BG315","1","6.3","3.8688211701894435"
"r_1","2006","cp/100000","BG315","2","6.3","8.66690603835725"
"r_1","2006","cp/100000","BG312","0","6.3","10.277119504763748"
"r_1","2006","cp/100000","BG312","1","6.3","8.73471425006239"
"r_1","2006","cp/100000","BG312","2","6.3","11.726628828744312"
"r_1","2006","cp/100000","BG314","0","6.3","10.549566478752514"
"r_1","2006","cp/100000","BG314","1","6.3","13.497189210346946"
"r_1","2006","cp/100000","BG314","2","6.3","7.73440068062726"
"r_1","2006","cp/100000","BG32","0","6.3","5.07764029361455"
"r_1","2006","cp/100000","BG32","1","6.3","5.23586480124439"
"r_1","2006","cp/100000","BG32","2","6.3","4.928698166524282"
"r_1","2006","cp/100000","BG321","0","6.3","3.8973784815104824"
"r_1","2006","cp/100000","BG321","1","6.3","3.6854674646932217"
"r_1","2006","cp/100000","BG321","2","6.3","4.093523363784599"
"r_1","2006","cp/100000","BG322","0","6.3","8.14000814000814"
"r_1","2006","cp/100000","BG322","1","6.3","10.74410609037328"
"r_1","2006","cp/100000","BG322","2","6.3","5.715673806495864"
"r_1","2006","cp/100000","BG324","0","6.3","3.6107861403584787"
"r_1","2006","cp/100000","BG324","1","6.3","1.4820962769741521"
"r_1","2006","cp/100000","BG324","2","6.3","5.633644122700769"
"r_1","2006","cp/100000","BG323","0","6.3","6.248169481597189"
"r_1","2006","cp/100000","BG323","1","6.3","7.247660616212212"
"r_1","2006","cp/100000","BG323","2","6.3","5.307171505038022"
"r_1","2006","cp/100000","BG325","0","6.3","3.7482383279858467"
"r_1","2006","cp/100000","BG325","1","6.3","3.0345790280243374"
"r_1","2006","cp/100000","BG325","2","6.3","4.445168842329861"
"r_1","2006","cp/100000","BG33","0","6.3","7.33527533910576"
"r_1","2006","cp/100000","BG33","1","6.3","9.272805951080796"
"r_1","2006","cp/100000","BG33","2","6.3","5.491262029295883"
"r_1","2006","cp/100000","BG331","0","6.3","6.995774115198538"
"r_1","2006","cp/100000","BG331","1","6.3","10.31515026483027"
"r_1","2006","cp/100000","BG331","2","6.3","3.8388370882847225"
"r_1","2006","cp/100000","BG332","0","6.3","9.749439407234084"
"r_1","2006","cp/100000","BG332","1","6.3","8.961822635572462"
"r_1","2006","cp/100000","BG332","2","6.3","10.504803560173425"
"r_1","2006","cp/100000","BG334","0","6.3","3.7102171961146606"
"r_1","2006","cp/100000","BG334","1","6.3","4.555670290955476"
"r_1","2006","cp/100000","BG334","2","6.3","2.902294263615388"
"r_1","2006","cp/100000","BG333","0","6.3","8.086158013635284"
"r_1","2006","cp/100000","BG333","1","6.3","10.41243661429211"
"r_1","2006","cp/100000","BG333","2","6.3","5.8921732298929586"
"r_1","2006","cp/100000","BG34","0","6.3","6.27046179743229"
"r_1","2006","cp/100000","BG34","1","6.3","7.250672046665326"
"r_1","2006","cp/100000","BG34","2","6.3","5.339120250766422"
"r_1","2006","cp/100000","BG341","0","6.3","4.78148608587549"
"r_1","2006","cp/100000","BG341","1","6.3","5.399302999067393"
"r_1","2006","cp/100000","BG341","2","6.3","4.194826380797017"
"r_1","2006","cp/100000","BG342","0","6.3","11.459621545998443"
"r_1","2006","cp/100000","BG342","1","6.3","10.777023386140748"
"r_1","2006","cp/100000","BG342","2","6.3","12.108567277062647"
"r_1","2006","cp/100000","BG344","0","6.3","5.845137263306733"
"r_1","2006","cp/100000","BG344","1","6.3","8.008924229856126"
"r_1","2006","cp/100000","BG344","2","6.3","3.7946960990524103"
"r_1","2006","cp/100000","BG343","0","6.3","4.12913171241974"
"r_1","2006","cp/100000","BG343","1","6.3","5.628333028465295"
"r_1","2006","cp/100000","BG343","2","6.3","2.6939655172413794"
"r_1","2006","cp/100000","BG41","0","6.3","5.713414199392489"
"r_1","2006","cp/100000","BG41","1","6.3","6.683230595043402"
"r_1","2006","cp/100000","BG41","2","6.3","4.816644870591293"
"r_1","2006","cp/100000","BG413","0","6.3","7.233164057202273"
"r_1","2006","cp/100000","BG413","1","6.3","9.219478915051722"
"r_1","2006","cp/100000","BG413","2","6.3","5.322105661537734"
"r_1","2006","cp/100000","BG415","0","6.3","8.56655222631513"
"r_1","2006","cp/100000","BG415","1","6.3","9.489209413295738"
"r_1","2006","cp/100000","BG415","2","6.3","7.693787266782073"
"r_1","2006","cp/100000","BG414","0","6.3","12.114388330280983"
"r_1","2006","cp/100000","BG414","1","6.3","14.72038626293554"
"r_1","2006","cp/100000","BG414","2","6.3","9.669042488535279"
"r_1","2006","cp/100000","BG412","0","6.3","2.7008361016903377"
"r_1","2006","cp/100000","BG412","1","6.3","3.9407624587205135"
"r_1","2006","cp/100000","BG412","2","6.3","1.5117157974300832"
"r_1","2006","cp/100000","BG411","0","6.3","4.859255707803236"
"r_1","2006","cp/100000","BG411","1","6.3","5.288360659373278"
"r_1","2006","cp/100000","BG411","2","6.3","4.471416853232681"
"r_1","2006","cp/100000","BG42","0","6.3","5.585562796813276"
"r_1","2006","cp/100000","BG42","1","6.3","7.404684520771462"
"r_1","2006","cp/100000","BG42","2","6.3","3.8686698888942965"
"r_1","2006","cp/100000","BG425","0","6.3","2.5316135238794444"
"r_1","2006","cp/100000","BG425","1","6.3","3.8498556304138596"
"r_1","2006","cp/100000","BG425","2","6.3","1.2487980318943017"
"r_1","2006","cp/100000","BG423","0","6.3","5.723308341553575"
"r_1","2006","cp/100000","BG423","1","6.3","8.233050207884517"
"r_1","2006","cp/100000","BG423","2","6.3","3.3051951056670874"
"r_1","2006","cp/100000","BG421","0","6.3","6.64789226454085"
"r_1","2006","cp/100000","BG421","1","6.3","7.928886696209111"
"r_1","2006","cp/100000","BG421","2","6.3","5.457561997904296"
"r_1","2006","cp/100000","BG424","0","6.3","6.9033757507421125"
"r_1","2006","cp/100000","BG424","1","6.3","11.074547525629667"
"r_1","2006","cp/100000","BG424","2","6.3","2.9778300552387473"
"r_1","2006","cp/100000","BG422","0","6.3","3.770852816072883"
"r_1","2006","cp/100000","BG422","1","6.3","5.432083436801589"
"r_1","2006","cp/100000","BG422","2","6.3","2.200575083621853"
"r_1","2007","cp/100000","BG","0","6.3","6.344843000384868"
"r_1","2007","cp/100000","BG","1","6.3","7.546529068286655"
"r_1","2007","cp/100000","BG","2","6.3","5.21591746089138"
"r_1","2007","cp/100000","BG31","0","6.3","7.365751178520188"
"r_1","2007","cp/100000","BG31","1","6.3","8.780440690318247"
"r_1","2007","cp/100000","BG31","2","6.3","6.0264749277862055"
"r_1","2007","cp/100000","BG311","0","6.3","6.1572563265808755"
"r_1","2007","cp/100000","BG311","1","6.3","7.294877172505608"
"r_1","2007","cp/100000","BG311","2","6.3","5.097359567743909"
"r_1","2007","cp/100000","BG313","0","6.3","5.875037942953382"
"r_1","2007","cp/100000","BG313","1","6.3","8.053718301068125"
"r_1","2007","cp/100000","BG313","2","6.3","3.8123921807836374"
"r_1","2007","cp/100000","BG315","0","6.3","10.227759417529102"
"r_1","2007","cp/100000","BG315","1","6.3","10.455602896202002"
"r_1","2007","cp/100000","BG315","2","6.3","10.00963427298775"
"r_1","2007","cp/100000","BG312","0","6.3","7.994637443191952"
"r_1","2007","cp/100000","BG312","1","6.3","8.902228100518872"
"r_1","2007","cp/100000","BG312","2","6.3","7.14481346082856"
"r_1","2007","cp/100000","BG314","0","6.3","7.005113733025109"
"r_1","2007","cp/100000","BG314","1","6.3","8.889132010448149"
"r_1","2007","cp/100000","BG314","2","6.3","5.210538313739538"
"r_1","2007","cp/100000","BG32","0","6.3","5.76557184863452"
"r_1","2007","cp/100000","BG32","1","6.3","7.273464637737379"
"r_1","2007","cp/100000","BG32","2","6.3","4.3488165006523225"
"r_1","2007","cp/100000","BG321","0","6.3","7.504744070358763"
"r_1","2007","cp/100000","BG321","1","6.3","10.41969023749451"
"r_1","2007","cp/100000","BG321","2","6.3","4.812253372014684"
"r_1","2007","cp/100000","BG322","0","6.3","5.229578495973224"
"r_1","2007","cp/100000","BG322","1","6.3","6.203089138390919"
"r_1","2007","cp/100000","BG322","2","6.3","4.324636009802508"
"r_1","2007","cp/100000","BG324","0","6.3","2.1904685412209672"
"r_1","2007","cp/100000","BG324","1","6.3","1.5002625459455405"
"r_1","2007","cp/100000","BG324","2","6.3","2.844869278256664"
"r_1","2007","cp/100000","BG323","0","6.3","4.721398163376114"
"r_1","2007","cp/100000","BG323","1","6.3","5.680204487361545"
"r_1","2007","cp/100000","BG323","2","6.3","3.8189219946993362"
"r_1","2007","cp/100000","BG325","0","6.3","8.34610540372388"
"r_1","2007","cp/100000","BG325","1","6.3","10.774369314596193"
"r_1","2007","cp/100000","BG325","2","6.3","5.985425488934444"
"r_1","2007","cp/100000","BG33","0","6.3","5.136908688929962"
"r_1","2007","cp/100000","BG33","1","6.3","6.82157851326797"
"r_1","2007","cp/100000","BG33","2","6.3","3.5359567513200907"
"r_1","2007","cp/100000","BG331","0","6.3","5.455370703350034"
"r_1","2007","cp/100000","BG331","1","6.3","8.060435353069458"
"r_1","2007","cp/100000","BG331","2","6.3","2.979344629305685"
"r_1","2007","cp/100000","BG332","0","6.3","3.9227608390785433"
"r_1","2007","cp/100000","BG332","1","6.3","4.012921607576396"
"r_1","2007","cp/100000","BG332","2","6.3","3.836562440053712"
"r_1","2007","cp/100000","BG334","0","6.3","6.740664180110547"
"r_1","2007","cp/100000","BG334","1","6.3","9.208809761338347"
"r_1","2007","cp/100000","BG334","2","6.3","4.388338721238097"
"r_1","2007","cp/100000","BG333","0","6.3","4.566325883457216"
"r_1","2007","cp/100000","BG333","1","6.3","5.229414410174349"
"r_1","2007","cp/100000","BG333","2","6.3","3.9415856999270806"
"r_1","2007","cp/100000","BG34","0","6.3","7.447376307058872"
"r_1","2007","cp/100000","BG34","1","6.3","8.011186529553996"
"r_1","2007","cp/100000","BG34","2","6.3","6.912259237370439"
"r_1","2007","cp/100000","BG341","0","6.3","5.012507399415685"
"r_1","2007","cp/100000","BG341","1","6.3","6.857601896616753"
"r_1","2007","cp/100000","BG341","2","6.3","3.2588606092207133"
"r_1","2007","cp/100000","BG342","0","6.3","15.349341417319813"
"r_1","2007","cp/100000","BG342","1","6.3","11.82522320108792"
"r_1","2007","cp/100000","BG342","2","6.3","18.69158878504673"
"r_1","2007","cp/100000","BG344","0","6.3","6.722990386123747"
"r_1","2007","cp/100000","BG344","1","6.3","6.916027894645842"
"r_1","2007","cp/100000","BG344","2","6.3","6.540436247097682"
"r_1","2007","cp/100000","BG343","0","6.3","4.878048780487805"
"r_1","2007","cp/100000","BG343","1","6.3","8.560300181193021"
"r_1","2007","cp/100000","BG343","2","6.3","1.362230789140296"
"r_1","2007","cp/100000","BG41","0","6.3","7.326246253570363"
"r_1","2007","cp/100000","BG41","1","6.3","8.757920259628055"
"r_1","2007","cp/100000","BG41","2","6.3","6.002957821035456"
"r_1","2007","cp/100000","BG413","0","6.3","5.459972336140163"
"r_1","2007","cp/100000","BG413","1","6.3","6.815745611589246"
