RevisionColumn,Units,periods,GenderID,Age10_LFS,ValueColumn
"r_17","1000cp","2017Q3","0","15 - 24","26.3"
"r_17","1000cp","2017Q3","0","25 - 34","51.2"
"r_17","1000cp","2017Q3","0","35 - 44","46.6"
"r_17","1000cp","2017Q3","0","45 - 54","40.5"
"r_17","1000cp","2017Q3","0","55 - 64","32.8"
"r_17","1000cp","2017Q3","0","65+","(2.7)"
"r_17","1000cp","2017Q3","1","0","112.4"
"r_17","1000cp","2017Q3","1","15 - 64","110.7"
"r_17","1000cp","2017Q3","1","20 - 64","106.1"
"r_17","1000cp","2017Q3","1","15 - 29","32.3"
"r_17","1000cp","2017Q3","1","15 - 24","17.5"
"r_17","1000cp","2017Q3","1","25 - 34","26.5"
"r_17","1000cp","2017Q3","1","35 - 44","24.3"
"r_17","1000cp","2017Q3","1","45 - 54","23.4"
"r_17","1000cp","2017Q3","1","55 - 64","19"
"r_17","1000cp","2017Q3","1","65+","(1.7)"
"r_17","1000cp","2017Q3","2","0","87.8"
"r_17","1000cp","2017Q3","2","15 - 64","86.8"
"r_17","1000cp","2017Q3","2","20 - 64","83.7"
"r_17","1000cp","2017Q3","2","15 - 29","21.1"
"r_17","1000cp","2017Q3","2","15 - 24","8.8"
"r_17","1000cp","2017Q3","2","25 - 34","24.7"
"r_17","1000cp","2017Q3","2","35 - 44","22.4"
"r_17","1000cp","2017Q3","2","45 - 54","17.1"
"r_17","1000cp","2017Q3","2","55 - 64","13.9"
"r_17","1000cp","2017Q3","2","65+","(1.0)"
"r_17","1000cp","2017Q4","0","0","189.3"
"r_17","1000cp","2017Q4","0","15 - 64","185.8"
"r_17","1000cp","2017Q4","0","20 - 64","179.6"
"r_17","1000cp","2017Q4","0","15 - 29","48.3"
"r_17","1000cp","2017Q4","0","15 - 24","19.3"
"r_17","1000cp","2017Q4","0","25 - 34","48.2"
"r_17","1000cp","2017Q4","0","35 - 44","44"
"r_17","1000cp","2017Q4","0","45 - 54","40.4"
"r_17","1000cp","2017Q4","0","55 - 64","33.8"
"r_17","1000cp","2017Q4","0","65+","(3.5)"
"r_17","1000cp","2017Q4","1","0","101.4"
"r_17","1000cp","2017Q4","1","15 - 64","99.4"
"r_17","1000cp","2017Q4","1","20 - 64","95.6"
"r_17","1000cp","2017Q4","1","15 - 29","28.4"
"r_17","1000cp","2017Q4","1","15 - 24","11.2"
"r_17","1000cp","2017Q4","1","25 - 34","26.8"
"r_17","1000cp","2017Q4","1","35 - 44","21.6"
"r_17","1000cp","2017Q4","1","45 - 54","20.5"
"r_17","1000cp","2017Q4","1","55 - 64","19.3"
"r_17","1000cp","2017Q4","1","65+","(2.0)"
"r_17","1000cp","2017Q4","2","0","87.9"
"r_17","1000cp","2017Q4","2","15 - 64","86.3"
"r_17","1000cp","2017Q4","2","20 - 64","84"
"r_17","1000cp","2017Q4","2","15 - 29","19.9"
"r_17","1000cp","2017Q4","2","15 - 24","8.1"
"r_17","1000cp","2017Q4","2","25 - 34","21.4"
"r_17","1000cp","2017Q4","2","35 - 44","22.5"
"r_17","1000cp","2017Q4","2","45 - 54","19.8"
"r_17","1000cp","2017Q4","2","55 - 64","14.5"
"r_17","1000cp","2017Q4","2","65+","(1.6)"
"r_17","1000cp","2018Q1","0","0","188.7"
"r_17","1000cp","2018Q1","0","15 - 64","186.4"
"r_17","1000cp","2018Q1","0","20 - 64","181.1"
"r_17","1000cp","2018Q1","0","15 - 29","38.8"
"r_17","1000cp","2018Q1","0","15 - 24","17"
"r_17","1000cp","2018Q1","0","25 - 34","46.9"
"r_17","1000cp","2018Q1","0","35 - 44","46.8"
"r_17","1000cp","2018Q1","0","45 - 54","41.9"
"r_17","1000cp","2018Q1","0","55 - 64","33.9"
"r_17","1000cp","2018Q1","0","65+","(2.3)"
"r_17","1000cp","2018Q1","1","0","111.7"
"r_17","1000cp","2018Q1","1","15 - 64","110.5"
"r_17","1000cp","2018Q1","1","20 - 64","106.6"
"r_17","1000cp","2018Q1","1","15 - 29","25.3"
"r_17","1000cp","2018Q1","1","15 - 24","10"
"r_17","1000cp","2018Q1","1","25 - 34","30.2"
"r_17","1000cp","2018Q1","1","35 - 44","25.6"
"r_17","1000cp","2018Q1","1","45 - 54","23.5"
"r_17","1000cp","2018Q1","1","55 - 64","21.3"
"r_17","1000cp","2018Q1","1","65+","(1.2)"
"r_17","1000cp","2018Q1","2","0","77.1"
"r_17","1000cp","2018Q1","2","15 - 64","75.9"
"r_17","1000cp","2018Q1","2","20 - 64","74.5"
"r_17","1000cp","2018Q1","2","15 - 29","13.5"
"r_17","1000cp","2018Q1","2","15 - 24","7"
"r_17","1000cp","2018Q1","2","25 - 34","16.7"
"r_17","1000cp","2018Q1","2","35 - 44","21.2"
"r_17","1000cp","2018Q1","2","45 - 54","18.4"
"r_17","1000cp","2018Q1","2","55 - 64","12.6"
"r_17","1000cp","2018Q1","2","65+","(1.2)"
"r_17","1000cp","2018Q2","0","0","182.2"
"r_17","1000cp","2018Q2","0","15 - 64","179.9"
"r_17","1000cp","2018Q2","0","20 - 64","173.7"
"r_17","1000cp","2018Q2","0","15 - 29","44.3"
"r_17","1000cp","2018Q2","0","15 - 24","23.2"
"r_17","1000cp","2018Q2","0","25 - 34","46.8"
"r_17","1000cp","2018Q2","0","35 - 44","41.8"
"r_17","1000cp","2018Q2","0","45 - 54","40.9"
"r_17","1000cp","2018Q2","0","55 - 64","27.4"
"r_17","1000cp","2018Q2","0","65+","(2.3)"
"r_17","1000cp","2018Q2","1","0","109.8"
"r_17","1000cp","2018Q2","1","15 - 64","108.5"
"r_17","1000cp","2018Q2","1","20 - 64","103.9"
"r_17","1000cp","2018Q2","1","15 - 29","29.1"
"r_17","1000cp","2018Q2","1","15 - 24","15.6"
"r_17","1000cp","2018Q2","1","25 - 34","29.7"
"r_17","1000cp","2018Q2","1","35 - 44","23.3"
"r_17","1000cp","2018Q2","1","45 - 54","22.6"
"r_17","1000cp","2018Q2","1","55 - 64","17.3"
"r_17","1000cp","2018Q2","1","65+","(1.3)"
"r_17","1000cp","2018Q2","2","0","72.4"
"r_17","1000cp","2018Q2","2","15 - 64","71.5"
"r_17","1000cp","2018Q2","2","20 - 64","69.8"
"r_17","1000cp","2018Q2","2","15 - 29","15.1"
"r_17","1000cp","2018Q2","2","15 - 24","7.6"
"r_17","1000cp","2018Q2","2","25 - 34","17.1"
"r_17","1000cp","2018Q2","2","35 - 44","18.5"
"r_17","1000cp","2018Q2","2","45 - 54","18.3"
"r_17","1000cp","2018Q2","2","55 - 64","10"
"r_17","1000cp","2018Q2","2","65+","(0.9)"
"r_17","1000cp","2018Q3","0","0","168.3"
"r_17","1000cp","2018Q3","0","15 - 64","165.6"
"r_17","1000cp","2018Q3","0","20 - 64","160.6"
"r_17","1000cp","2018Q3","0","15 - 29","39.6"
"r_17","1000cp","2018Q3","0","15 - 24","21.7"
"r_17","1000cp","2018Q3","0","25 - 34","41.2"
"r_17","1000cp","2018Q3","0","35 - 44","40.5"
"r_17","1000cp","2018Q3","0","45 - 54","34.3"
"r_17","1000cp","2018Q3","0","55 - 64","27.9"
"r_17","1000cp","2018Q3","0","65+","(2.7)"
"r_17","1000cp","2018Q3","1","0","97.2"
"r_17","1000cp","2018Q3","1","15 - 64","95.6"
"r_17","1000cp","2018Q3","1","20 - 64","92.7"
"r_17","1000cp","2018Q3","1","15 - 29","25"
"r_17","1000cp","2018Q3","1","15 - 24","13.7"
"r_17","1000cp","2018Q3","1","25 - 34","25.9"
"r_17","1000cp","2018Q3","1","35 - 44","21.2"
"r_17","1000cp","2018Q3","1","45 - 54","18.4"
"r_17","1000cp","2018Q3","1","55 - 64","16.3"
"r_17","1000cp","2018Q3","1","65+","(1.6)"
"r_17","1000cp","2018Q3","2","0","71.1"
"r_17","1000cp","2018Q3","2","15 - 64","70"
"r_17","1000cp","2018Q3","2","20 - 64","67.9"
"r_17","1000cp","2018Q3","2","15 - 29","14.6"
"r_17","1000cp","2018Q3","2","15 - 24","8"
"r_17","1000cp","2018Q3","2","25 - 34","15.3"
"r_17","1000cp","2018Q3","2","35 - 44","19.3"
"r_17","1000cp","2018Q3","2","45 - 54","15.9"
"r_17","1000cp","2018Q3","2","55 - 64","11.5"
"r_17","1000cp","2018Q3","2","65+","(1.1)"
"r_17","1000cp","2018Q4","0","0","154.1"
"r_17","1000cp","2018Q4","0","15 - 64","151.2"
"r_17","1000cp","2018Q4","0","20 - 64","146.3"
"r_17","1000cp","2018Q4","0","15 - 29","33.8"
"r_17","1000cp","2018Q4","0","15 - 24","13.8"
"r_17","1000cp","2018Q4","0","25 - 34","43.1"
"r_17","1000cp","2018Q4","0","35 - 44","37.2"
"r_17","1000cp","2018Q4","0","45 - 54","32.1"
"r_17","1000cp","2018Q4","0","55 - 64","25"
"r_17","1000cp","2018Q4","0","65+","(2.9)"
"r_17","1000cp","2018Q4","1","0","88.2"
"r_17","1000cp","2018Q4","1","15 - 64","86.1"
"r_17","1000cp","2018Q4","1","20 - 64","83.4"
"r_17","1000cp","2018Q4","1","15 - 29","22.2"
"r_17","1000cp","2018Q4","1","15 - 24","8.3"
"r_17","1000cp","2018Q4","1","25 - 34","27.7"
"r_17","1000cp","2018Q4","1","35 - 44","18.6"
"r_17","1000cp","2018Q4","1","45 - 54","17.4"
"r_17","1000cp","2018Q4","1","55 - 64","14.2"
"r_17","1000cp","2018Q4","1","65+","(2.1)"
"r_17","1000cp","2018Q4","2","0","65.9"
"r_17","1000cp","2018Q4","2","15 - 64","65.1"
"r_17","1000cp","2018Q4","2","20 - 64","62.8"
"r_17","1000cp","2018Q4","2","15 - 29","11.6"
"r_17","1000cp","2018Q4","2","15 - 24","5.6"
"r_17","1000cp","2018Q4","2","25 - 34","15.4"
"r_17","1000cp","2018Q4","2","35 - 44","18.7"
"r_17","1000cp","2018Q4","2","45 - 54","14.6"
"r_17","1000cp","2018Q4","2","55 - 64","10.8"
"r_17","1000cp","2018Q4","2","65+","(0.8)"
"r_17","1000cp","2019Q1","0","0","165.3"
"r_17","1000cp","2019Q1","0","15 - 64","163.1"
"r_17","1000cp","2019Q1","0","20 - 64","159.6"
"r_17","1000cp","2019Q1","0","15 - 29","35.6"
"r_17","1000cp","2019Q1","0","15 - 24","12.8"
"r_17","1000cp","2019Q1","0","25 - 34","48.3"
"r_17","1000cp","2019Q1","0","35 - 44","41.6"
"r_17","1000cp","2019Q1","0","45 - 54","33.7"
"r_17","1000cp","2019Q1","0","55 - 64","26.8"
"r_17","1000cp","2019Q1","0","65+","(2.2)"
"r_17","1000cp","2019Q1","1","0","95"
"r_17","1000cp","2019Q1","1","15 - 64","93.3"
"r_17","1000cp","2019Q1","1","20 - 64","90.9"
"r_17","1000cp","2019Q1","1","15 - 29","21.9"
"r_17","1000cp","2019Q1","1","15 - 24","7.7"
"r_17","1000cp","2019Q1","1","25 - 34","29.7"
"r_17","1000cp","2019Q1","1","35 - 44","23.1"
"r_17","1000cp","2019Q1","1","45 - 54","18.7"
"r_17","1000cp","2019Q1","1","55 - 64","14.2"
"r_17","1000cp","2019Q1","1","65+","(1.7)"
"r_17","1000cp","2019Q1","2","0","70.3"
"r_17","1000cp","2019Q1","2","15 - 64","69.8"
"r_17","1000cp","2019Q1","2","20 - 64","68.7"
"r_17","1000cp","2019Q1","2","15 - 29","13.7"
"r_17","1000cp","2019Q1","2","15 - 24","5.1"
"r_17","1000cp","2019Q1","2","25 - 34","18.7"
"r_17","1000cp","2019Q1","2","35 - 44","18.4"
"r_17","1000cp","2019Q1","2","45 - 54","15"
"r_17","1000cp","2019Q1","2","55 - 64","12.6"
"r_17","1000cp","2019Q1","2","65+","(0.5)"
"r_20","1000cp","2020Q1","0","0","148.9"
"r_20","1000cp","2020Q1","0","15 - 64","146"
"r_20","1000cp","2020Q1","0","20 - 64","141.9"
"r_20","1000cp","2020Q1","0","15 - 29","32.2"
"r_20","1000cp","2020Q1","0","15 - 24","14.8"
"r_20","1000cp","2020Q1","0","25 - 34","33.1"
"r_20","1000cp","2020Q1","0","35 - 44","38.6"
"r_20","1000cp","2020Q1","0","45 - 54","33.5"
"r_20","1000cp","2020Q1","0","55 - 64","26"
"r_20","1000cp","2020Q1","0","65+","(2.8)"
"r_20","1000cp","2020Q1","1","0","86"
"r_20","1000cp","2020Q1","1","15 - 64","84.7"
"r_20","1000cp","2020Q1","1","20 - 64","82.7"
"r_20","1000cp","2020Q1","1","15 - 29","20.7"
"r_20","1000cp","2020Q1","1","15 - 24","9.3"
"r_20","1000cp","2020Q1","1","25 - 34","20.8"
"r_20","1000cp","2020Q1","1","35 - 44","24.9"
"r_20","1000cp","2020Q1","1","45 - 54","16.3"
"r_20","1000cp","2020Q1","1","55 - 64","13.3"
"r_20","1000cp","2020Q1","1","65+","(1.3)"
"r_20","1000cp","2020Q1","2","0","62.9"
"r_20","1000cp","2020Q1","2","15 - 64","61.3"
"r_20","1000cp","2020Q1","2","20 - 64","59.1"
"r_20","1000cp","2020Q1","2","15 - 29","11.4"
"r_20","1000cp","2020Q1","2","15 - 24","(5.5)"
"r_20","1000cp","2020Q1","2","25 - 34","12.2"
"r_20","1000cp","2020Q1","2","35 - 44","13.7"
"r_20","1000cp","2020Q1","2","45 - 54","17.2"
"r_20","1000cp","2020Q1","2","55 - 64","12.7"
"r_20","1000cp","2020Q1","2","65+","(1.6)"
"r_21","1000cp","2020Q2","0","0","192.2"
"r_21","1000cp","2020Q2","0","15 - 64","189.4"
"r_21","1000cp","2020Q2","0","20 - 64","186.2"
"r_21","1000cp","2020Q2","0","15 - 29","40.1"
"r_21","1000cp","2020Q2","0","15 - 24","22.3"
"r_21","1000cp","2020Q2","0","25 - 34","46"
"r_21","1000cp","2020Q2","0","35 - 44","50.5"
"r_21","1000cp","2020Q2","0","45 - 54","43.8"
"r_21","1000cp","2020Q2","0","55 - 64","26.8"
"r_21","1000cp","2020Q2","0","65+","(2.7)"
"r_21","1000cp","2020Q2","1","0","108.1"
"r_21","1000cp","2020Q2","1","15 - 64","106.5"
"r_21","1000cp","2020Q2","1","20 - 64","104.3"
"r_21","1000cp","2020Q2","1","15 - 29","22.1"
"r_21","1000cp","2020Q2","1","15 - 24","11.7"
"r_21","1000cp","2020Q2","1","25 - 34","27.6"
"r_21","1000cp","2020Q2","1","35 - 44","29.7"
"r_21","1000cp","2020Q2","1","45 - 54","21.7"
"r_21","1000cp","2020Q2","1","55 - 64","15.8"
"r_21","1000cp","2020Q2","1","65+","(1.6)"
"r_21","1000cp","2020Q2","2","0","84.1"
"r_21","1000cp","2020Q2","2","15 - 64","82.9"
"r_21","1000cp","2020Q2","2","20 - 64","81.9"
"r_21","1000cp","2020Q2","2","15 - 29","18"
"r_21","1000cp","2020Q2","2","15 - 24","10.6"
"r_21","1000cp","2020Q2","2","25 - 34","18.5"
"r_21","1000cp","2020Q2","2","35 - 44","20.8"
"r_21","1000cp","2020Q2","2","45 - 54","22.1"
"r_21","1000cp","2020Q2","2","55 - 64","11.1"
"r_21","1000cp","2020Q2","2","65+","(1.1)"
"r_22","1000cp","2020Q3","0","0","160.4"
"r_22","1000cp","2020Q3","0","15 - 64","158.2"
"r_22","1000cp","2020Q3","0","20 - 64","153.2"
"r_22","1000cp","2020Q3","0","15 - 29","35.4"
"r_22","1000cp","2020Q3","0","15 - 24","19"
"r_22","1000cp","2020Q3","0","25 - 34","40"
"r_22","1000cp","2020Q3","0","35 - 44","39.3"
"r_22","1000cp","2020Q3","0","45 - 54","33.1"
"r_22","1000cp","2020Q3","0","55 - 64","26.9"
"r_22","1000cp","2020Q3","0","65+","(2.2)"
"r_22","1000cp","2020Q3","1","0","95.4"
"r_22","1000cp","2020Q3","1","15 - 64","93.9"
"r_22","1000cp","2020Q3","1","20 - 64","91"
"r_22","1000cp","2020Q3","1","15 - 29","22.6"
"r_22","1000cp","2020Q3","1","15 - 24","12.6"
"r_22","1000cp","2020Q3","1","25 - 34","24.5"
"r_22","1000cp","2020Q3","1","35 - 44","22.9"
"r_22","1000cp","2020Q3","1","45 - 54","19.1"
"r_22","1000cp","2020Q3","1","55 - 64","14.7"
"r_22","1000cp","2020Q3","1","65+","(1.5)"
"r_22","1000cp","2020Q3","2","0","65"
"r_22","1000cp","2020Q3","2","15 - 64","64.4"
"r_22","1000cp","2020Q3","2","20 - 64","62.2"
"r_22","1000cp","2020Q3","2","15 - 29","12.8"
"r_22","1000cp","2020Q3","2","15 - 24","6.5"
"r_22","1000cp","2020Q3","2","25 - 34","15.5"
"r_22","1000cp","2020Q3","2","35 - 44","16.3"
"r_22","1000cp","2020Q3","2","45 - 54","13.9"
"r_22","1000cp","2020Q3","2","55 - 64","12.2"
"r_22","1000cp","2020Q3","2","65+","(0.7)"
"r_23","1000cp","2020Q4","0","0","173.1"
"r_23","1000cp","2020Q4","0","15 - 64","170.7"
"r_23","1000cp","2020Q4","0","20 - 64","164.9"
"r_23","1000cp","2020Q4","0","15 - 29","39.3"
"r_23","1000cp","2020Q4","0","15 - 24","20.1"
"r_23","1000cp","2020Q4","0","25 - 34","45.9"
"r_23","1000cp","2020Q4","0","35 - 44","41.3"
"r_23","1000cp","2020Q4","0","45 - 54","35"
"r_23","1000cp","2020Q4","0","55 - 64","28.4"
"r_23","1000cp","2020Q4","0","65+","(2.4)"
"r_23","1000cp","2020Q4","1","0","95.7"
"r_23","1000cp","2020Q4","1","15 - 64","93.8"
"r_23","1000cp","2020Q4","1","20 - 64","90.2"
"r_23","1000cp","2020Q4","1","15 - 29","23.4"
"r_23","1000cp","2020Q4","1","15 - 24","12.9"
"r_23","1000cp","2020Q4","1","25 - 34","27.3"
"r_23","1000cp","2020Q4","1","35 - 44","20.8"
"r_23","1000cp","2020Q4","1","45 - 54","18.5"
"r_23","1000cp","2020Q4","1","55 - 64","14.4"
"r_23","1000cp","2020Q4","1","65+","(1.9)"
"r_23","1000cp","2020Q4","2","0","77.4"
"r_23","1000cp","2020Q4","2","15 - 64","76.8"
"r_23","1000cp","2020Q4","2","20 - 64","74.7"
"r_23","1000cp","2020Q4","2","15 - 29","15.9"
"r_23","1000cp","2020Q4","2","15 - 24","7.2"
"r_23","1000cp","2020Q4","2","25 - 34","18.6"
"r_23","1000cp","2020Q4","2","35 - 44","20.4"
"r_23","1000cp","2020Q4","2","45 - 54","16.5"
"r_23","1000cp","2020Q4","2","55 - 64","14"
"r_23","1000cp","2020Q4","2","65+","(0.5)"
"r_32","1000cp","2023Q1","0","0","134.9"
"r_32","1000cp","2023Q1","0","15 - 64","131.9"
"r_32","1000cp","2023Q1","0","20 - 64","128.6"
"r_32","1000cp","2023Q1","0","15 - 29","24.5"
"r_32","1000cp","2023Q1","0","15 - 24","11.8"
"r_32","1000cp","2023Q1","0","25 - 34","29"
"r_32","1000cp","2023Q1","0","35 - 44","37.8"
"r_32","1000cp","2023Q1","0","45 - 54","29"
"r_32","1000cp","2023Q1","0","55 - 64","24.3"
"r_32","1000cp","2023Q1","0","65+","(3.0)"
"r_32","1000cp","2023Q1","1","0","72.8"
"r_32","1000cp","2023Q1","1","15 - 64","70.5"
"r_32","1000cp","2023Q1","1","20 - 64","68.3"
"r_32","1000cp","2023Q1","1","15 - 29","15.6"
"r_32","1000cp","2023Q1","1","15 - 24","7.4"
"r_32","1000cp","2023Q1","1","25 - 34","17.1"
"r_32","1000cp","2023Q1","1","35 - 44","19.8"
"r_32","1000cp","2023Q1","1","45 - 54","14.4"
"r_32","1000cp","2023Q1","1","55 - 64","11.9"
"r_32","1000cp","2023Q1","1","65+","(2.3)"
"r_32","1000cp","2023Q1","2","0","62.1"
"r_32","1000cp","2023Q1","2","15 - 64","61.4"
"r_32","1000cp","2023Q1","2","20 - 64","60.4"
"r_32","1000cp","2023Q1","2","15 - 29","8.8"
"r_32","1000cp","2023Q1","2","15 - 24","(4.4)"
"r_32","1000cp","2023Q1","2","25 - 34","11.9"
"r_32","1000cp","2023Q1","2","35 - 44","18.1"
"r_32","1000cp","2023Q1","2","45 - 54","14.6"
"r_32","1000cp","2023Q1","2","55 - 64","12.4"
"r_32","1000cp","2023Q1","2","65+","(0.7)"
"r_33","1000cp","2023Q2","0","0","141"
"r_33","1000cp","2023Q2","0","15 - 64","138"
"r_33","1000cp","2023Q2","0","20 - 64","134.1"
"r_33","1000cp","2023Q2","0","15 - 29","29.3"
"r_33","1000cp","2023Q2","0","15 - 24","14"
"r_33","1000cp","2023Q2","0","25 - 34","31.2"
"r_33","1000cp","2023Q2","0","35 - 44","33.1"
"r_33","1000cp","2023Q2","0","45 - 54","34.7"
"r_33","1000cp","2023Q2","0","55 - 64","25"
"r_33","1000cp","2023Q2","0","65+","(3.0)"
"r_33","1000cp","2023Q2","1","0","75.1"
"r_33","1000cp","2023Q2","1","15 - 64","73.4"
"r_33","1000cp","2023Q2","1","20 - 64","71.1"
"r_33","1000cp","2023Q2","1","15 - 29","17.9"
"r_33","1000cp","2023Q2","1","15 - 24","8.4"
"r_33","1000cp","2023Q2","1","25 - 34","20.1"
"r_33","1000cp","2023Q2","1","35 - 44","15.7"
"r_33","1000cp","2023Q2","1","45 - 54","17"
"r_33","1000cp","2023Q2","1","55 - 64","12.2"
"r_33","1000cp","2023Q2","1","65+","(1.6)"
"r_33","1000cp","2023Q2","2","0","65.9"
"r_33","1000cp","2023Q2","2","15 - 64","64.5"
"r_33","1000cp","2023Q2","2","20 - 64","62.9"
"r_33","1000cp","2023Q2","2","15 - 29","11.3"
"r_33","1000cp","2023Q2","2","15 - 24","5.6"
"r_33","1000cp","2023Q2","2","25 - 34","11.1"
"r_33","1000cp","2023Q2","2","35 - 44","17.4"
"r_33","1000cp","2023Q2","2","45 - 54","17.7"
"r_33","1000cp","2023Q2","2","55 - 64","12.8"
"r_33","1000cp","2023Q2","2","65+","(1.4)"
"r_34","1000cp","2023Q3","0","0","125"
"r_34","1000cp","2023Q3","0","15 - 64","121.9"
"r_34","1000cp","2023Q3","0","20 - 64","117.8"
"r_34","1000cp","2023Q3","0","15 - 29","29.3"
"r_34","1000cp","2023Q3","0","15 - 24","17.7"
"r_34","1000cp","2023Q3","0","25 - 34","28.2"
"r_34","1000cp","2023Q3","0","35 - 44","29.2"
"r_34","1000cp","2023Q3","0","45 - 54","27.1"
"r_34","1000cp","2023Q3","0","55 - 64","19.7"
"r_34","1000cp","2023Q3","0","65+","(3.0)"
"r_34","1000cp","2023Q3","1","0","69.9"
"r_34","1000cp","2023Q3","1","15 - 64","68"
"r_34","1000cp","2023Q3","1","20 - 64","65.1"
"r_34","1000cp","2023Q3","1","15 - 29","18"
"r_34","1000cp","2023Q3","1","15 - 24","11.6"
"r_34","1000cp","2023Q3","1","25 - 34","15.4"
"r_34","1000cp","2023Q3","1","35 - 44","13.4"
"r_34","1000cp","2023Q3","1","45 - 54","16.9"
"r_34","1000cp","2023Q3","1","55 - 64","10.7"
"r_34","1000cp","2023Q3","1","65+","(1.9)"
"r_34","1000cp","2023Q3","2","0","55.1"
"r_34","1000cp","2023Q3","2","15 - 64","54"
"r_34","1000cp","2023Q3","2","20 - 64","52.7"
"r_34","1000cp","2023Q3","2","15 - 29","11.4"
"r_34","1000cp","2023Q3","2","15 - 24","6.1"
"r_34","1000cp","2023Q3","2","25 - 34","12.9"
"r_34","1000cp","2023Q3","2","35 - 44","15.8"
"r_34","1000cp","2023Q3","2","45 - 54","10.3"
"r_34","1000cp","2023Q3","2","55 - 64","9"
"r_34","1000cp","2023Q3","2","65+","(1.1)"
"r_35","1000cp","2022Q1","0","0","143.6"
"r_35","1000cp","2022Q1","0","15 - 64","140.9"
"r_35","1000cp","2022Q1","0","20 - 64","138"
"r_35","1000cp","2022Q1","0","15 - 29","26.9"
"r_35","1000cp","2022Q1","0","15 - 24","13.3"
"r_35","1000cp","2022Q1","0","25 - 34","34.1"
"r_35","1000cp","2022Q1","0","35 - 44","32.5"
"r_35","1000cp","2022Q1","0","45 - 54","34.8"
"r_35","1000cp","2022Q1","0","55 - 64","26.1"
"r_35","1000cp","2022Q1","0","65+","(2.7)"
"r_35","1000cp","2022Q1","1","0","76.5"
"r_35","1000cp","2022Q1","1","15 - 64","74.2"
"r_35","1000cp","2022Q1","1","20 - 64","73.2"
"r_35","1000cp","2022Q1","1","15 - 29","14.9"
"r_35","1000cp","2022Q1","1","15 - 24","6.6"
"r_35","1000cp","2022Q1","1","25 - 34","17.7"
"r_35","1000cp","2022Q1","1","35 - 44","17.7"
"r_35","1000cp","2022Q1","1","45 - 54","17.6"
"r_35","1000cp","2022Q1","1","55 - 64","14.6"
"r_35","1000cp","2022Q1","1","65+","(2.3)"
"r_35","1000cp","2022Q1","2","0","67.1"
"r_35","1000cp","2022Q1","2","15 - 64","66.7"
"r_35","1000cp","2022Q1","2","20 - 64","64.8"
"r_35","1000cp","2022Q1","2","15 - 29","12.1"
"r_35","1000cp","2022Q1","2","15 - 24","6.8"
"r_35","1000cp","2022Q1","2","25 - 34","16.4"
"r_35","1000cp","2022Q1","2","35 - 44","14.9"
"r_35","1000cp","2022Q1","2","45 - 54","17.2"
"r_35","1000cp","2022Q1","2","55 - 64","11.5"
"r_35","1000cp","2022Q1","2","65+","(0.4)"
"r_36","1000cp","2022Q2","0","0","138.8"
"r_36","1000cp","2022Q2","0","15 - 64","136.2"
"r_36","1000cp","2022Q2","0","20 - 64","133.8"
"r_36","1000cp","2022Q2","0","15 - 29","26.8"
"r_36","1000cp","2022Q2","0","15 - 24","12.7"
"r_36","1000cp","2022Q2","0","25 - 34","30"
"r_36","1000cp","2022Q2","0","35 - 44","30.5"
"r_36","1000cp","2022Q2","0","45 - 54","36.8"
"r_36","1000cp","2022Q2","0","55 - 64","26.2"
"r_36","1000cp","2022Q2","0","65+","(2.6)"
"r_36","1000cp","2022Q2","1","0","79.3"
"r_36","1000cp","2022Q2","1","15 - 64","77"
"r_36","1000cp","2022Q2","1","20 - 64","75.4"
"r_36","1000cp","2022Q2","1","15 - 29","18.5"
"r_36","1000cp","2022Q2","1","15 - 24","8.2"
"r_36","1000cp","2022Q2","1","25 - 34","18.5"
"r_36","1000cp","2022Q2","1","35 - 44","15.5"
"r_36","1000cp","2022Q2","1","45 - 54","18.8"
"r_36","1000cp","2022Q2","1","55 - 64","15.9"
"r_36","1000cp","2022Q2","1","65+","(2.3)"
"r_36","1000cp","2022Q2","2","0","59.5"
"r_36","1000cp","2022Q2","2","15 - 64","59.2"
"r_36","1000cp","2022Q2","2","20 - 64","58.4"
"r_36","1000cp","2022Q2","2","15 - 29","8.3"
"r_36","1000cp","2022Q2","2","15 - 24","(4.5)"
"r_36","1000cp","2022Q2","2","25 - 34","11.5"
"r_36","1000cp","2022Q2","2","35 - 44","15"
"r_36","1000cp","2022Q2","2","45 - 54","17.9"
"r_36","1000cp","2022Q2","2","55 - 64","10.3"
"r_36","1000cp","2022Q2","2","65+","(0.3)"
"r_37","1000cp","2022Q3","0","0","111"
"r_37","1000cp","2022Q3","0","15 - 64","108.8"
"r_37","1000cp","2022Q3","0","20 - 64","105.2"
"r_37","1000cp","2022Q3","0","15 - 29","28.8"
"r_37","1000cp","2022Q3","0","15 - 24","13.4"
"r_37","1000cp","2022Q3","0","25 - 34","26.9"
"r_37","1000cp","2022Q3","0","35 - 44","21.1"
"r_37","1000cp","2022Q3","0","45 - 54","28"
"r_37","1000cp","2022Q3","0","55 - 64","19.4"
"r_37","1000cp","2022Q3","0","65+","(2.2)"
"r_37","1000cp","2022Q3","1","0","63.9"
"r_37","1000cp","2022Q3","1","15 - 64","62.1"
"r_37","1000cp","2022Q3","1","20 - 64","59.2"
"r_37","1000cp","2022Q3","1","15 - 29","19.2"
"r_37","1000cp","2022Q3","1","15 - 24","9.3"
"r_37","1000cp","2022Q3","1","25 - 34","17.4"
