RevisionColumn,periods,Units,Age10_LFS,GenderID,ValueColumn
"r_17","2015Q4","perc","25 - 34","2","7.9"
"r_17","2015Q4","perc","35 - 44","2","5.9"
"r_17","2015Q4","perc","45 - 54","2","7.1"
"r_17","2015Q4","perc","55 - 64","2","7.1"
"r_17","2015Q4","perc","65+","2","(3.1)"
"r_17","2016Q1","perc","0","0","8.6"
"r_17","2016Q1","perc","15 - 64","0","8.7"
"r_17","2016Q1","perc","20 - 64","0","8.6"
"r_17","2016Q1","perc","15 - 29","0","13.9"
"r_17","2016Q1","perc","15 - 24","0","18.4"
"r_17","2016Q1","perc","25 - 34","0","10.1"
"r_17","2016Q1","perc","35 - 44","0","7.1"
"r_17","2016Q1","perc","45 - 54","0","7.4"
"r_17","2016Q1","perc","55 - 64","0","8.5"
"r_17","2016Q1","perc","65+","0","(2.6)"
"r_17","2016Q1","perc","0","1","9.3"
"r_17","2016Q1","perc","15 - 64","1","9.5"
"r_17","2016Q1","perc","20 - 64","1","9.3"
"r_17","2016Q1","perc","15 - 29","1","15.8"
"r_17","2016Q1","perc","15 - 24","1","18.7"
"r_17","2016Q1","perc","25 - 34","1","11.5"
"r_17","2016Q1","perc","35 - 44","1","7.6"
"r_17","2016Q1","perc","45 - 54","1","7.4"
"r_17","2016Q1","perc","55 - 64","1","9.5"
"r_17","2016Q1","perc","65+","1","(2.0)"
"r_17","2016Q1","perc","0","2","7.8"
"r_17","2016Q1","perc","15 - 64","2","7.8"
"r_17","2016Q1","perc","20 - 64","2","7.7"
"r_17","2016Q1","perc","15 - 29","2","11.1"
"r_17","2016Q1","perc","15 - 24","2","17.9"
"r_17","2016Q1","perc","25 - 34","2","8.3"
"r_17","2016Q1","perc","35 - 44","2","6.6"
"r_17","2016Q1","perc","45 - 54","2","7.3"
"r_17","2016Q1","perc","55 - 64","2","7.4"
"r_17","2016Q1","perc","65+","2","(3.5)"
"r_17","2016Q2","perc","0","0","8"
"r_17","2016Q2","perc","15 - 64","0","8.2"
"r_17","2016Q2","perc","20 - 64","0","8"
"r_17","2016Q2","perc","15 - 29","0","10.9"
"r_17","2016Q2","perc","15 - 24","0","14.4"
"r_17","2016Q2","perc","25 - 34","0","8.7"
"r_17","2016Q2","perc","35 - 44","0","7.3"
"r_17","2016Q2","perc","45 - 54","0","7.5"
"r_17","2016Q2","perc","55 - 64","0","7.9"
"r_17","2016Q2","perc","65+","0","(2.4)"
"r_17","2016Q2","perc","0","1","8.8"
"r_17","2016Q2","perc","15 - 64","1","9"
"r_17","2016Q2","perc","20 - 64","1","8.8"
"r_17","2016Q2","perc","15 - 29","1","12.7"
"r_17","2016Q2","perc","15 - 24","1","15.3"
"r_17","2016Q2","perc","25 - 34","1","10.1"
"r_17","2016Q2","perc","35 - 44","1","7.7"
"r_17","2016Q2","perc","45 - 54","1","7.9"
"r_17","2016Q2","perc","55 - 64","1","8.7"
"r_17","2016Q2","perc","65+","1","(2.8)"
"r_17","2016Q2","perc","0","2","7.2"
"r_17","2016Q2","perc","15 - 64","2","7.2"
"r_17","2016Q2","perc","20 - 64","2","7.2"
"r_17","2016Q2","perc","15 - 29","2","8.4"
"r_17","2016Q2","perc","15 - 24","2","13"
"r_17","2016Q2","perc","25 - 34","2","7"
"r_17","2016Q2","perc","35 - 44","2","6.7"
"r_17","2016Q2","perc","45 - 54","2","7.1"
"r_17","2016Q2","perc","55 - 64","2","7.1"
"r_17","2016Q2","perc","65+","2","(1.9)"
"r_17","2016Q3","perc","0","0","7"
"r_17","2016Q3","perc","15 - 64","0","7.1"
"r_17","2016Q3","perc","20 - 64","0","6.9"
"r_17","2016Q3","perc","15 - 29","0","11.8"
"r_17","2016Q3","perc","15 - 24","0","18.8"
"r_17","2016Q3","perc","25 - 34","0","7.6"
"r_17","2016Q3","perc","35 - 44","0","5.7"
"r_17","2016Q3","perc","45 - 54","0","6.3"
"r_17","2016Q3","perc","55 - 64","0","6.4"
"r_17","2016Q3","perc","65+","0","(2.6)"
"r_17","2016Q3","perc","0","1","7.4"
"r_17","2016Q3","perc","15 - 64","1","7.5"
"r_17","2016Q3","perc","20 - 64","1","7.4"
"r_17","2016Q3","perc","15 - 29","1","12.6"
"r_17","2016Q3","perc","15 - 24","1","19.4"
"r_17","2016Q3","perc","25 - 34","1","8.3"
"r_17","2016Q3","perc","35 - 44","1","5.7"
"r_17","2016Q3","perc","45 - 54","1","6.7"
"r_17","2016Q3","perc","55 - 64","1","6.8"
"r_17","2016Q3","perc","65+","1","(3.1)"
"r_17","2016Q3","perc","0","2","6.5"
"r_17","2016Q3","perc","15 - 64","2","6.6"
"r_17","2016Q3","perc","20 - 64","2","6.4"
"r_17","2016Q3","perc","15 - 29","2","10.7"
"r_17","2016Q3","perc","15 - 24","2","17.9"
"r_17","2016Q3","perc","25 - 34","2","6.8"
"r_17","2016Q3","perc","35 - 44","2","5.6"
"r_17","2016Q3","perc","45 - 54","2","5.9"
"r_17","2016Q3","perc","55 - 64","2","6"
"r_17","2016Q3","perc","65+","2","(1.9)"
"r_17","2016Q4","perc","0","0","6.7"
"r_17","2016Q4","perc","15 - 64","0","6.7"
"r_17","2016Q4","perc","20 - 64","0","6.6"
"r_17","2016Q4","perc","15 - 29","0","12.4"
"r_17","2016Q4","perc","15 - 24","0","17.4"
"r_17","2016Q4","perc","25 - 34","0","7.8"
"r_17","2016Q4","perc","35 - 44","0","5.5"
"r_17","2016Q4","perc","45 - 54","0","5.2"
"r_17","2016Q4","perc","55 - 64","0","6.6"
"r_17","2016Q4","perc","65+","0","(4.4)"
"r_17","2016Q4","perc","0","1","6.8"
"r_17","2016Q4","perc","15 - 64","1","6.9"
"r_17","2016Q4","perc","20 - 64","1","6.8"
"r_17","2016Q4","perc","15 - 29","1","12"
"r_17","2016Q4","perc","15 - 24","1","16.4"
"r_17","2016Q4","perc","25 - 34","1","8.2"
"r_17","2016Q4","perc","35 - 44","1","5.5"
"r_17","2016Q4","perc","45 - 54","1","5.1"
"r_17","2016Q4","perc","55 - 64","1","7.1"
"r_17","2016Q4","perc","65+","1","(3.6)"
"r_17","2016Q4","perc","0","2","6.5"
"r_17","2016Q4","perc","15 - 64","2","6.5"
"r_17","2016Q4","perc","20 - 64","2","6.4"
"r_17","2016Q4","perc","15 - 29","2","13"
"r_17","2016Q4","perc","15 - 24","2","18.9"
"r_17","2016Q4","perc","25 - 34","2","7.3"
"r_17","2016Q4","perc","35 - 44","2","5.5"
"r_17","2016Q4","perc","45 - 54","2","5.3"
"r_17","2016Q4","perc","55 - 64","2","6"
"r_17","2016Q4","perc","65+","2","(5.8)"
"r_17","2017Q1","perc","0","0","6.9"
"r_17","2017Q1","perc","15 - 64","0","7"
"r_17","2017Q1","perc","20 - 64","0","6.9"
"r_17","2017Q1","perc","15 - 29","0","10.8"
"r_17","2017Q1","perc","15 - 24","0","12.8"
"r_17","2017Q1","perc","25 - 34","0","7.7"
"r_17","2017Q1","perc","35 - 44","0","6.3"
"r_17","2017Q1","perc","45 - 54","0","6"
"r_17","2017Q1","perc","55 - 64","0","6.9"
"r_17","2017Q1","perc","65+","0","(3.1)"
"r_17","2017Q1","perc","0","1","6.8"
"r_17","2017Q1","perc","15 - 64","1","6.9"
"r_17","2017Q1","perc","20 - 64","1","6.9"
"r_17","2017Q1","perc","15 - 29","1","11.1"
"r_17","2017Q1","perc","15 - 24","1","11.8"
"r_17","2017Q1","perc","25 - 34","1","8"
"r_17","2017Q1","perc","35 - 44","1","6"
"r_17","2017Q1","perc","45 - 54","1","5.8"
"r_17","2017Q1","perc","55 - 64","1","7.2"
"r_17","2017Q1","perc","65+","1","(1.8)"
"r_17","2017Q1","perc","0","2","6.9"
"r_17","2017Q1","perc","15 - 64","2","7"
"r_17","2017Q1","perc","20 - 64","2","6.9"
"r_17","2017Q1","perc","15 - 29","2","10.4"
"r_17","2017Q1","perc","15 - 24","2","14.3"
"r_17","2017Q1","perc","25 - 34","2","7.3"
"r_17","2017Q1","perc","35 - 44","2","6.6"
"r_17","2017Q1","perc","45 - 54","2","6.3"
"r_17","2017Q1","perc","55 - 64","2","6.6"
"r_17","2017Q1","perc","65+","2","(4.9)"
"r_17","2017Q2","perc","0","0","6.3"
"r_17","2017Q2","perc","15 - 64","0","6.4"
"r_17","2017Q2","perc","20 - 64","0","6.3"
"r_17","2017Q2","perc","15 - 29","0","9.5"
"r_17","2017Q2","perc","15 - 24","0","13.2"
"r_17","2017Q2","perc","25 - 34","0","6.9"
"r_17","2017Q2","perc","35 - 44","0","5.7"
"r_17","2017Q2","perc","45 - 54","0","5.7"
"r_17","2017Q2","perc","55 - 64","0","5.9"
"r_17","2017Q2","perc","65+","0","(3.3)"
"r_17","2017Q2","perc","0","1","6.9"
"r_17","2017Q2","perc","15 - 64","1","6.9"
"r_17","2017Q2","perc","20 - 64","1","6.8"
"r_17","2017Q2","perc","15 - 29","1","10.1"
"r_17","2017Q2","perc","15 - 24","1","13.9"
"r_17","2017Q2","perc","25 - 34","1","7"
"r_17","2017Q2","perc","35 - 44","1","6"
"r_17","2017Q2","perc","45 - 54","1","6.3"
"r_17","2017Q2","perc","55 - 64","1","6.6"
"r_17","2017Q2","perc","65+","1","(4.7)"
"r_17","2017Q2","perc","0","2","5.7"
"r_17","2017Q2","perc","15 - 64","2","5.8"
"r_17","2017Q2","perc","20 - 64","2","5.7"
"r_17","2017Q2","perc","15 - 29","2","8.8"
"r_17","2017Q2","perc","15 - 24","2","12.2"
"r_17","2017Q2","perc","25 - 34","2","6.7"
"r_17","2017Q2","perc","35 - 44","2","5.4"
"r_17","2017Q2","perc","45 - 54","2","4.9"
"r_17","2017Q2","perc","55 - 64","2","5.1"
"r_17","2017Q2","perc","65+","2","(2.0)"
"r_17","2017Q3","perc","0","0","5.8"
"r_17","2017Q3","perc","15 - 64","0","5.9"
"r_17","2017Q3","perc","20 - 64","0","5.7"
"r_17","2017Q3","perc","15 - 29","0","9.9"
"r_17","2017Q3","perc","15 - 24","0","13.9"
"r_17","2017Q3","perc","25 - 34","0","6.8"
"r_17","2017Q3","perc","35 - 44","0","5"
"r_17","2017Q3","perc","45 - 54","0","4.8"
"r_17","2017Q3","perc","55 - 64","0","5.3"
"r_17","2017Q3","perc","65+","0","(3.2)"
"r_17","2017Q3","perc","0","1","6.1"
"r_17","2017Q3","perc","15 - 64","1","6.2"
"r_17","2017Q3","perc","20 - 64","1","6"
"r_17","2017Q3","perc","15 - 29","1","10.3"
"r_17","2017Q3","perc","15 - 24","1","15.6"
"r_17","2017Q3","perc","25 - 34","1","6.3"
"r_17","2017Q3","perc","35 - 44","1","4.9"
"r_17","2017Q3","perc","45 - 54","1","5.4"
"r_17","2017Q3","perc","55 - 64","1","5.9"
"r_17","2017Q3","perc","65+","1","(3.4)"
"r_17","2017Q3","perc","0","2","5.5"
"r_17","2017Q3","perc","15 - 64","2","5.6"
"r_17","2017Q3","perc","20 - 64","2","5.4"
"r_17","2017Q3","perc","15 - 29","2","9.4"
"r_17","2017Q3","perc","15 - 24","2","11.4"
"r_17","2017Q3","perc","25 - 34","2","7.5"
"r_17","2017Q3","perc","35 - 44","2","5.1"
"r_17","2017Q3","perc","45 - 54","2","4.2"
"r_17","2017Q3","perc","55 - 64","2","4.6"
"r_17","2017Q3","perc","65+","2","(2.8)"
"r_17","2017Q4","perc","0","0","5.6"
"r_17","2017Q4","perc","15 - 64","0","5.7"
"r_17","2017Q4","perc","20 - 64","0","5.5"
"r_17","2017Q4","perc","15 - 29","0","9.4"
"r_17","2017Q4","perc","15 - 24","0","11.6"
"r_17","2017Q4","perc","25 - 34","0","6.5"
"r_17","2017Q4","perc","35 - 44","0","4.8"
"r_17","2017Q4","perc","45 - 54","0","4.8"
"r_17","2017Q4","perc","55 - 64","0","5.6"
"r_17","2017Q4","perc","65+","0","(4.4)"
"r_17","2017Q4","perc","0","1","5.6"
"r_17","2017Q4","perc","15 - 64","1","5.7"
"r_17","2017Q4","perc","20 - 64","1","5.5"
"r_17","2017Q4","perc","15 - 29","1","9.5"
"r_17","2017Q4","perc","15 - 24","1","11.3"
"r_17","2017Q4","perc","25 - 34","1","6.4"
"r_17","2017Q4","perc","35 - 44","1","4.4"
"r_17","2017Q4","perc","45 - 54","1","4.8"
"r_17","2017Q4","perc","55 - 64","1","6.1"
"r_17","2017Q4","perc","65+","1","(4.1)"
"r_17","2017Q4","perc","0","2","5.7"
"r_17","2017Q4","perc","15 - 64","2","5.7"
"r_17","2017Q4","perc","20 - 64","2","5.6"
"r_17","2017Q4","perc","15 - 29","2","9.3"
"r_17","2017Q4","perc","15 - 24","2","12.2"
"r_17","2017Q4","perc","25 - 34","2","6.6"
"r_17","2017Q4","perc","35 - 44","2","5.2"
"r_17","2017Q4","perc","45 - 54","2","4.9"
"r_17","2017Q4","perc","55 - 64","2","5"
"r_17","2017Q4","perc","65+","2","(5.0)"
"r_17","2018Q1","perc","0","0","5.7"
"r_17","2018Q1","perc","15 - 64","0","5.8"
"r_17","2018Q1","perc","20 - 64","0","5.7"
"r_17","2018Q1","perc","15 - 29","0","8.2"
"r_17","2018Q1","perc","15 - 24","0","11.8"
"r_17","2018Q1","perc","25 - 34","0","6.5"
"r_17","2018Q1","perc","35 - 44","0","5.2"
"r_17","2018Q1","perc","45 - 54","0","5"
"r_17","2018Q1","perc","55 - 64","0","5.6"
"r_17","2018Q1","perc","65+","0","(3.0)"
"r_17","2018Q1","perc","0","1","6.3"
"r_17","2018Q1","perc","15 - 64","1","6.4"
"r_17","2018Q1","perc","20 - 64","1","6.2"
"r_17","2018Q1","perc","15 - 29","1","9.2"
"r_17","2018Q1","perc","15 - 24","1","11.3"
"r_17","2018Q1","perc","25 - 34","1","7.4"
"r_17","2018Q1","perc","35 - 44","1","5.3"
"r_17","2018Q1","perc","45 - 54","1","5.5"
"r_17","2018Q1","perc","55 - 64","1","6.7"
"r_17","2018Q1","perc","65+","1","(2.5)"
"r_17","2018Q1","perc","0","2","5.1"
"r_17","2018Q1","perc","15 - 64","2","5.1"
"r_17","2018Q1","perc","20 - 64","2","5"
"r_17","2018Q1","perc","15 - 29","2","6.9"
"r_17","2018Q1","perc","15 - 24","2","12.7"
"r_17","2018Q1","perc","25 - 34","2","5.3"
"r_17","2018Q1","perc","35 - 44","2","5"
"r_17","2018Q1","perc","45 - 54","2","4.5"
"r_17","2018Q1","perc","55 - 64","2","4.4"
"r_17","2018Q1","perc","65+","2","(3.7)"
"r_17","2018Q2","perc","0","0","5.5"
"r_17","2018Q2","perc","15 - 64","0","5.5"
"r_17","2018Q2","perc","20 - 64","0","5.4"
"r_17","2018Q2","perc","15 - 29","0","9.3"
"r_17","2018Q2","perc","15 - 24","0","15.1"
"r_17","2018Q2","perc","25 - 34","0","6.5"
"r_17","2018Q2","perc","35 - 44","0","4.6"
"r_17","2018Q2","perc","45 - 54","0","4.8"
"r_17","2018Q2","perc","55 - 64","0","4.4"
"r_17","2018Q2","perc","65+","0","(2.8)"
"r_17","2018Q2","perc","0","1","6.1"
"r_17","2018Q2","perc","15 - 64","1","6.2"
"r_17","2018Q2","perc","20 - 64","1","6"
"r_17","2018Q2","perc","15 - 29","1","10.3"
"r_17","2018Q2","perc","15 - 24","1","16.5"
"r_17","2018Q2","perc","25 - 34","1","7.3"
"r_17","2018Q2","perc","35 - 44","1","4.8"
"r_17","2018Q2","perc","45 - 54","1","5.2"
"r_17","2018Q2","perc","55 - 64","1","5.5"
"r_17","2018Q2","perc","65+","1","(2.8)"
"r_17","2018Q2","perc","0","2","4.7"
"r_17","2018Q2","perc","15 - 64","2","4.7"
"r_17","2018Q2","perc","20 - 64","2","4.6"
"r_17","2018Q2","perc","15 - 29","2","7.8"
"r_17","2018Q2","perc","15 - 24","2","13"
"r_17","2018Q2","perc","25 - 34","2","5.4"
"r_17","2018Q2","perc","35 - 44","2","4.3"
"r_17","2018Q2","perc","45 - 54","2","4.4"
"r_17","2018Q2","perc","55 - 64","2","3.3"
"r_17","2018Q2","perc","65+","2","(2.8)"
"r_17","2018Q3","perc","0","0","5"
"r_17","2018Q3","perc","15 - 64","0","5"
"r_17","2018Q3","perc","20 - 64","0","4.9"
"r_17","2018Q3","perc","15 - 29","0","8.2"
"r_17","2018Q3","perc","15 - 24","0","13.4"
"r_17","2018Q3","perc","25 - 34","0","5.7"
"r_17","2018Q3","perc","35 - 44","0","4.4"
"r_17","2018Q3","perc","45 - 54","0","4"
"r_17","2018Q3","perc","55 - 64","0","4.5"
"r_17","2018Q3","perc","65+","0","(2.9)"
"r_17","2018Q3","perc","0","1","5.4"
"r_17","2018Q3","perc","15 - 64","1","5.4"
"r_17","2018Q3","perc","20 - 64","1","5.3"
"r_17","2018Q3","perc","15 - 29","1","8.8"
"r_17","2018Q3","perc","15 - 24","1","14.5"
"r_17","2018Q3","perc","25 - 34","1","6.3"
"r_17","2018Q3","perc","35 - 44","1","4.4"
"r_17","2018Q3","perc","45 - 54","1","4.2"
"r_17","2018Q3","perc","55 - 64","1","5.1"
"r_17","2018Q3","perc","65+","1","(3.1)"
"r_17","2018Q3","perc","0","2","4.5"
"r_17","2018Q3","perc","15 - 64","2","4.6"
"r_17","2018Q3","perc","20 - 64","2","4.5"
"r_17","2018Q3","perc","15 - 29","2","7.2"
"r_17","2018Q3","perc","15 - 24","2","11.9"
"r_17","2018Q3","perc","25 - 34","2","4.9"
"r_17","2018Q3","perc","35 - 44","2","4.5"
"r_17","2018Q3","perc","45 - 54","2","3.8"
"r_17","2018Q3","perc","55 - 64","2","3.8"
"r_17","2018Q3","perc","65+","2","(2.7)"
"r_17","2018Q4","perc","0","0","4.7"
"r_17","2018Q4","perc","15 - 64","0","4.7"
"r_17","2018Q4","perc","20 - 64","0","4.6"
"r_17","2018Q4","perc","15 - 29","0","7.4"
"r_17","2018Q4","perc","15 - 24","0","9.9"
"r_17","2018Q4","perc","25 - 34","0","6"
"r_17","2018Q4","perc","35 - 44","0","4.1"
"r_17","2018Q4","perc","45 - 54","0","3.8"
"r_17","2018Q4","perc","55 - 64","0","4.1"
"r_17","2018Q4","perc","65+","0","(3.1)"
"r_17","2018Q4","perc","0","1","4.9"
"r_17","2018Q4","perc","15 - 64","1","5"
"r_17","2018Q4","perc","20 - 64","1","4.9"
"r_17","2018Q4","perc","15 - 29","1","8.4"
"r_17","2018Q4","perc","15 - 24","1","10"
"r_17","2018Q4","perc","25 - 34","1","6.8"
"r_17","2018Q4","perc","35 - 44","1","3.8"
"r_17","2018Q4","perc","45 - 54","1","4"
"r_17","2018Q4","perc","55 - 64","1","4.4"
"r_17","2018Q4","perc","65+","1","(3.8)"
"r_17","2018Q4","perc","0","2","4.3"
"r_17","2018Q4","perc","15 - 64","2","4.4"
"r_17","2018Q4","perc","20 - 64","2","4.3"
"r_17","2018Q4","perc","15 - 29","2","6"
"r_17","2018Q4","perc","15 - 24","2","9.9"
"r_17","2018Q4","perc","25 - 34","2","5"
"r_17","2018Q4","perc","35 - 44","2","4.5"
"r_17","2018Q4","perc","45 - 54","2","3.6"
"r_17","2018Q4","perc","55 - 64","2","3.7"
"r_17","2018Q4","perc","65+","2","(2.1)"
"r_17","2019Q1","perc","0","0","5"
"r_17","2019Q1","perc","15 - 64","0","5.1"
"r_17","2019Q1","perc","20 - 64","0","5"
"r_17","2019Q1","perc","15 - 29","0","7.8"
"r_17","2019Q1","perc","15 - 24","0","9.8"
"r_17","2019Q1","perc","25 - 34","0","6.7"
"r_17","2019Q1","perc","35 - 44","0","4.6"
"r_17","2019Q1","perc","45 - 54","0","4"
"r_17","2019Q1","perc","55 - 64","0","4.3"
"r_17","2019Q1","perc","65+","0","(2.5)"
"r_17","2019Q1","perc","0","1","5.3"
"r_17","2019Q1","perc","15 - 64","1","5.4"
"r_17","2019Q1","perc","20 - 64","1","5.3"
"r_17","2019Q1","perc","15 - 29","1","8.4"
"r_17","2019Q1","perc","15 - 24","1","9.8"
"r_17","2019Q1","perc","25 - 34","1","7.3"
"r_17","2019Q1","perc","35 - 44","1","4.8"
"r_17","2019Q1","perc","45 - 54","1","4.3"
"r_17","2019Q1","perc","55 - 64","1","4.4"
"r_17","2019Q1","perc","65+","1","(3.2)"
"r_17","2019Q1","perc","0","2","4.6"
"r_17","2019Q1","perc","15 - 64","2","4.6"
"r_17","2019Q1","perc","20 - 64","2","4.6"
"r_17","2019Q1","perc","15 - 29","2","7.2"
"r_17","2019Q1","perc","15 - 24","2","9.8"
"r_17","2019Q1","perc","25 - 34","2","5.9"
"r_17","2019Q1","perc","35 - 44","2","4.4"
"r_17","2019Q1","perc","45 - 54","2","3.6"
"r_17","2019Q1","perc","55 - 64","2","4.1"
"r_17","2019Q1","perc","65+","2","(1.5)"
"r_18","2019Q3","perc","0","0","3.7"
"r_18","2019Q3","perc","15 - 64","0","3.7"
"r_18","2019Q3","perc","20 - 64","0","3.6"
"r_18","2019Q3","perc","15 - 29","0","6.1"
"r_18","2019Q3","perc","15 - 24","0","7.5"
"r_18","2019Q3","perc","25 - 34","0","5"
"r_18","2019Q3","perc","35 - 44","0","3.1"
"r_18","2019Q3","perc","45 - 54","0","2.5"
"r_18","2019Q3","perc","55 - 64","0","3.7"
"r_18","2019Q3","perc","65+","0","(2.5)"
"r_18","2019Q3","perc","0","1","3.8"
"r_18","2019Q3","perc","15 - 64","1","3.9"
"r_18","2019Q3","perc","20 - 64","1","3.8"
"r_18","2019Q3","perc","15 - 29","1","7"
"r_18","2019Q3","perc","15 - 24","1","7.9"
"r_18","2019Q3","perc","25 - 34","1","5.9"
"r_18","2019Q3","perc","35 - 44","1","2.9"
"r_18","2019Q3","perc","45 - 54","1","2.3"
"r_18","2019Q3","perc","55 - 64","1","3.9"
"r_18","2019Q3","perc","65+","1","(2.8)"
"r_18","2019Q3","perc","0","2","3.4"
"r_18","2019Q3","perc","15 - 64","2","3.5"
"r_18","2019Q3","perc","20 - 64","2","3.4"
"r_18","2019Q3","perc","15 - 29","2","4.9"
"r_18","2019Q3","perc","15 - 24","2","7"
"r_18","2019Q3","perc","25 - 34","2","3.8"
"r_18","2019Q3","perc","35 - 44","2","3.4"
"r_18","2019Q3","perc","45 - 54","2","2.7"
"r_18","2019Q3","perc","55 - 64","2","3.5"
"r_18","2019Q3","perc","65+","2","(2.0)"
"r_19","2019Q4","perc","0","0","4.1"
"r_19","2019Q4","perc","15 - 64","0","4.1"
"r_19","2019Q4","perc","20 - 64","0","4"
"r_19","2019Q4","perc","15 - 29","0","6.7"
"r_19","2019Q4","perc","15 - 24","0","9.1"
"r_19","2019Q4","perc","25 - 34","0","4.9"
"r_19","2019Q4","perc","35 - 44","0","4.1"
"r_19","2019Q4","perc","45 - 54","0","3"
"r_19","2019Q4","perc","55 - 64","0","3.7"
"r_19","2019Q4","perc","65+","0","(3.7)"
"r_19","2019Q4","perc","0","1","4.4"
"r_19","2019Q4","perc","15 - 64","1","4.4"
"r_19","2019Q4","perc","20 - 64","1","4.4"
"r_19","2019Q4","perc","15 - 29","1","7.2"
"r_19","2019Q4","perc","15 - 24","1","10.2"
"r_19","2019Q4","perc","25 - 34","1","5.3"
"r_19","2019Q4","perc","35 - 44","1","4.3"
"r_19","2019Q4","perc","45 - 54","1","3.3"
"r_19","2019Q4","perc","55 - 64","1","3.7"
"r_19","2019Q4","perc","65+","1","(3.8)"
"r_19","2019Q4","perc","0","2","3.8"
"r_19","2019Q4","perc","15 - 64","2","3.8"
"r_19","2019Q4","perc","20 - 64","2","3.7"
"r_19","2019Q4","perc","15 - 29","2","5.9"
"r_19","2019Q4","perc","15 - 24","2","(7.4)"
"r_19","2019Q4","perc","25 - 34","2","4.3"
"r_19","2019Q4","perc","35 - 44","2","3.9"
"r_19","2019Q4","perc","45 - 54","2","2.7"
"r_19","2019Q4","perc","55 - 64","2","3.8"
"r_19","2019Q4","perc","65+","2","(3.5)"
"r_20","2020Q1","perc","0","0","4.6"
"r_20","2020Q1","perc","15 - 64","0","4.6"
"r_20","2020Q1","perc","20 - 64","0","4.5"
"r_20","2020Q1","perc","15 - 29","0","7.9"
"r_20","2020Q1","perc","15 - 24","0","12.5"
"r_20","2020Q1","perc","25 - 34","0","4.8"
"r_20","2020Q1","perc","35 - 44","0","4.4"
"r_20","2020Q1","perc","45 - 54","0","3.9"
"r_20","2020Q1","perc","55 - 64","0","4.2"
"r_20","2020Q1","perc","65+","0","(3.0)"
"r_20","2020Q1","perc","0","1","4.9"
"r_20","2020Q1","perc","15 - 64","1","5"
"r_20","2020Q1","perc","20 - 64","1","4.9"
"r_20","2020Q1","perc","15 - 29","1","8.7"
"r_20","2020Q1","perc","15 - 24","1","13"
"r_20","2020Q1","perc","25 - 34","1","5.4"
"r_20","2020Q1","perc","35 - 44","1","5.3"
"r_20","2020Q1","perc","45 - 54","1","3.6"
"r_20","2020Q1","perc","55 - 64","1","4.2"
"r_20","2020Q1","perc","65+","1","(2.4)"
"r_20","2020Q1","perc","0","2","4.2"
"r_20","2020Q1","perc","15 - 64","2","4.2"
"r_20","2020Q1","perc","20 - 64","2","4.1"
"r_20","2020Q1","perc","15 - 29","2","6.8"
"r_20","2020Q1","perc","15 - 24","2","(11.7)"
"r_20","2020Q1","perc","25 - 34","2","4.1"
"r_20","2020Q1","perc","35 - 44","2","3.4"
"r_20","2020Q1","perc","45 - 54","2","4.2"
"r_20","2020Q1","perc","55 - 64","2","4.2"
"r_20","2020Q1","perc","65+","2","(3.8)"
"r_21","2020Q2","perc","0","0","5.9"
"r_21","2020Q2","perc","15 - 64","0","6"
"r_21","2020Q2","perc","20 - 64","0","5.9"
"r_21","2020Q2","perc","15 - 29","0","9.7"
"r_21","2020Q2","perc","15 - 24","0","17"
"r_21","2020Q2","perc","25 - 34","0","6.9"
"r_21","2020Q2","perc","35 - 44","0","5.8"
"r_21","2020Q2","perc","45 - 54","0","5"
"r_21","2020Q2","perc","55 - 64","0","4.3"
"r_21","2020Q2","perc","65+","0","(2.7)"
"r_21","2020Q2","perc","0","1","6.2"
"r_21","2020Q2","perc","15 - 64","1","6.3"
"r_21","2020Q2","perc","20 - 64","1","6.2"
"r_21","2020Q2","perc","15 - 29","1","9.3"
"r_21","2020Q2","perc","15 - 24","1","14.9"
"r_21","2020Q2","perc","25 - 34","1","7.4"
"r_21","2020Q2","perc","35 - 44","1","6.4"
"r_21","2020Q2","perc","45 - 54","1","4.9"
"r_21","2020Q2","perc","55 - 64","1","4.8"
"r_21","2020Q2","perc","65+","1","(2.7)"
"r_21","2020Q2","perc","0","2","5.5"
"r_21","2020Q2","perc","15 - 64","2","5.6"
"r_21","2020Q2","perc","20 - 64","2","5.6"
"r_21","2020Q2","perc","15 - 29","2","10.2"
"r_21","2020Q2","perc","15 - 24","2","20.2"
"r_21","2020Q2","perc","25 - 34","2","6.2"
"r_21","2020Q2","perc","35 - 44","2","5.2"
"r_21","2020Q2","perc","45 - 54","2","5.2"
"r_21","2020Q2","perc","55 - 64","2","3.6"
"r_21","2020Q2","perc","65+","2","(2.6)"
"r_22","2020Q3","perc","0","0","4.8"
"r_22","2020Q3","perc","15 - 64","0","4.9"
"r_22","2020Q3","perc","20 - 64","0","4.8"
"r_22","2020Q3","perc","15 - 29","0","8.3"
"r_22","2020Q3","perc","15 - 24","0","13.2"
"r_22","2020Q3","perc","25 - 34","0","5.9"
"r_22","2020Q3","perc","35 - 44","0","4.5"
"r_22","2020Q3","perc","45 - 54","0","3.7"
"r_22","2020Q3","perc","55 - 64","0","4.2"
"r_22","2020Q3","perc","65+","0","(2.1)"
"r_22","2020Q3","perc","0","1","5.3"
"r_22","2020Q3","perc","15 - 64","1","5.4"
"r_22","2020Q3","perc","20 - 64","1","5.3"
"r_22","2020Q3","perc","15 - 29","1","9.1"
"r_22","2020Q3","perc","15 - 24","1","14.9"
