RevisionColumn,Units,periods,Indicators,ValueColumn
"r_3","1000BGN","2022","3.1.2.4.3.0.1.3","207472"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.3.1","207338"
"r_3","1000BGN","2022","3.1.2.4.3.0.1","19290740"
"r_3","1000BGN","2022","3.1.2.4.3.0.2.1","21178"
"r_3","1000BGN","2022","3.1.2.4.3.0.2.2","19193948"
"r_3","1000BGN","2022","3.1.2.4.3.0.2.2.1","19192196"
"r_3","1000BGN","2022","3.1.2.4.3.0.2.2.2","1752"
"r_3","1000BGN","2022","3.1.2.4.3.0.2.3","75614"
"r_3","1000BGN","2022","3.1.2.4.3.0.2.3.1",".."
"r_3","1000BGN","2022","3.1.2.4.3.0.2","19290740"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.1","21458554"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.1.1","5490929"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.1.1.1","2127852"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.1.1.2","3363077"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.1.1.3","0"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.1.2","15381711"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.1.2.1","4576394"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.1.2.2","10805317"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.1.2.3","0"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.1.3","314367"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.1.4","271547"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.2","1275077"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.3","293964"
"r_4","1000BGN","2023","3.1.2.4.3.0.1.3.1","293868"
"r_4","1000BGN","2023","3.1.2.4.3.0.1","23027595"
"r_4","1000BGN","2023","3.1.2.4.3.0.2.1","25744"
"r_4","1000BGN","2023","3.1.2.4.3.0.2.2","22905390"
"r_4","1000BGN","2023","3.1.2.4.3.0.2.2.1","22903363"
"r_4","1000BGN","2023","3.1.2.4.3.0.2.2.2","2027"
"r_4","1000BGN","2023","3.1.2.4.3.0.2.3","96461"
"r_4","1000BGN","2023","3.1.2.4.3.0.2.3.1",".."
"r_4","1000BGN","2023","3.1.2.4.3.0.2","23027595"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.1","25279228"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.1.1","5885328"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.1.1.1","2393672"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.1.1.2","3491656"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.1.1.3","0"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.1.2","18925404"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.1.2.1","5758898"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.1.2.2","13166506"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.1.2.3","0"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.1.3","216178"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.1.4","252318"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.2","1150773"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.3","226234"
"r_5","1000BGN","2024","3.1.2.4.3.0.1.3.1","225190"
"r_5","1000BGN","2024","3.1.2.4.3.0.1","26656235"
"r_5","1000BGN","2024","3.1.2.4.3.0.2.1","27031"
"r_5","1000BGN","2024","3.1.2.4.3.0.2.2","26470713"
"r_5","1000BGN","2024","3.1.2.4.3.0.2.2.1","26468641"
"r_5","1000BGN","2024","3.1.2.4.3.0.2.2.2","2072"
"r_5","1000BGN","2024","3.1.2.4.3.0.2.3","158491"
"r_5","1000BGN","2024","3.1.2.4.3.0.2.3.1","63870"
"r_5","1000BGN","2024","3.1.2.4.3.0.2","26656235"
