RevisionColumn,NUTS,Age10_LFS,GenderID,Units,periods,ValueColumn
"r_20","BG33","0","0","1000cp","2020Q3","448"
"r_20","BG33","0","1","1000cp","2020Q3","247"
"r_20","BG33","0","2","1000cp","2020Q3","201"
"r_20","BG33","15 - 64_gr","0","1000cp","2020Q3","435.9"
"r_20","BG33","15 - 64_gr","1","1000cp","2020Q3","238.9"
"r_20","BG33","15 - 64_gr","2","1000cp","2020Q3","197"
"r_20","BG34","0","0","1000cp","2020Q3","467.2"
"r_20","BG34","0","1","1000cp","2020Q3","252"
"r_20","BG34","0","2","1000cp","2020Q3","215.2"
"r_20","BG34","15 - 64_gr","0","1000cp","2020Q3","454.4"
"r_20","BG34","15 - 64_gr","1","1000cp","2020Q3","243.6"
"r_20","BG34","15 - 64_gr","2","1000cp","2020Q3","210.8"
"r_20","BG41","0","0","1000cp","2020Q3","1072.9"
"r_20","BG41","0","1","1000cp","2020Q3","562"
"r_20","BG41","0","2","1000cp","2020Q3","510.9"
"r_20","BG41","15 - 64_gr","0","1000cp","2020Q3","1044.1"
"r_20","BG41","15 - 64_gr","1","1000cp","2020Q3","545.3"
"r_20","BG41","15 - 64_gr","2","1000cp","2020Q3","498.8"
"r_20","BG42","0","0","1000cp","2020Q3","662.1"
"r_20","BG42","0","1","1000cp","2020Q3","360"
"r_20","BG42","0","2","1000cp","2020Q3","302.1"
"r_20","BG42","15 - 64_gr","0","1000cp","2020Q3","638.5"
"r_20","BG42","15 - 64_gr","1","1000cp","2020Q3","345.3"
"r_20","BG42","15 - 64_gr","2","1000cp","2020Q3","293.3"
"r_21","BG","0","0","1000cp","2020Q4","3299.9"
"r_21","BG","0","1","1000cp","2020Q4","1788"
"r_21","BG","0","2","1000cp","2020Q4","1511.9"
"r_21","BG","15 - 64_gr","0","1000cp","2020Q4","3200.4"
"r_21","BG","15 - 64_gr","1","1000cp","2020Q4","1728.9"
"r_21","BG","15 - 64_gr","2","1000cp","2020Q4","1471.5"
"r_21","BG31","0","0","1000cp","2020Q4","304.2"
"r_21","BG31","0","1","1000cp","2020Q4","165.8"
"r_21","BG31","0","2","1000cp","2020Q4","138.4"
"r_21","BG31","15 - 64_gr","0","1000cp","2020Q4","295.3"
"r_21","BG31","15 - 64_gr","1","1000cp","2020Q4","160.7"
"r_21","BG31","15 - 64_gr","2","1000cp","2020Q4","134.6"
"r_21","BG32","0","0","1000cp","2020Q4","360.2"
"r_21","BG32","0","1","1000cp","2020Q4","196.4"
"r_21","BG32","0","2","1000cp","2020Q4","163.9"
"r_21","BG32","15 - 64_gr","0","1000cp","2020Q4","345.9"
"r_21","BG32","15 - 64_gr","1","1000cp","2020Q4","187.7"
"r_21","BG32","15 - 64_gr","2","1000cp","2020Q4","158.2"
"r_21","BG33","0","0","1000cp","2020Q4","444"
"r_21","BG33","0","1","1000cp","2020Q4","248.9"
"r_21","BG33","0","2","1000cp","2020Q4","195.2"
"r_21","BG33","15 - 64_gr","0","1000cp","2020Q4","430.8"
"r_21","BG33","15 - 64_gr","1","1000cp","2020Q4","240.6"
"r_21","BG33","15 - 64_gr","2","1000cp","2020Q4","190.2"
"r_21","BG34","0","0","1000cp","2020Q4","451.5"
"r_21","BG34","0","1","1000cp","2020Q4","252"
"r_21","BG34","0","2","1000cp","2020Q4","199.6"
"r_21","BG34","15 - 64_gr","0","1000cp","2020Q4","437.3"
"r_21","BG34","15 - 64_gr","1","1000cp","2020Q4","242.3"
"r_21","BG34","15 - 64_gr","2","1000cp","2020Q4","195"
"r_21","BG41","0","0","1000cp","2020Q4","1086.7"
"r_21","BG41","0","1","1000cp","2020Q4","570.8"
"r_21","BG41","0","2","1000cp","2020Q4","515.9"
"r_21","BG41","15 - 64_gr","0","1000cp","2020Q4","1061"
"r_21","BG41","15 - 64_gr","1","1000cp","2020Q4","557.1"
"r_21","BG41","15 - 64_gr","2","1000cp","2020Q4","503.9"
"r_21","BG42","0","0","1000cp","2020Q4","653.2"
"r_21","BG42","0","1","1000cp","2020Q4","354.2"
"r_21","BG42","0","2","1000cp","2020Q4","299"
"r_21","BG42","15 - 64_gr","0","1000cp","2020Q4","630.1"
"r_21","BG42","15 - 64_gr","1","1000cp","2020Q4","340.5"
"r_21","BG42","15 - 64_gr","2","1000cp","2020Q4","289.6"
"r_30","BG","0","0","1000cp","2023Q1","3062.9"
"r_30","BG","0","1","1000cp","2023Q1","1618.3"
"r_30","BG","0","2","1000cp","2023Q1","1444.6"
"r_30","BG","15 - 64_gr","0","1000cp","2023Q1","2951.8"
"r_30","BG","15 - 64_gr","1","1000cp","2023Q1","1556.8"
"r_30","BG","15 - 64_gr","2","1000cp","2023Q1","1395"
"r_30","BG31","0","0","1000cp","2023Q1","271.6"
"r_30","BG31","0","1","1000cp","2023Q1","144.1"
"r_30","BG31","0","2","1000cp","2023Q1","127.6"
"r_30","BG31","15 - 64_gr","0","1000cp","2023Q1","260"
"r_30","BG31","15 - 64_gr","1","1000cp","2023Q1","138.1"
"r_30","BG31","15 - 64_gr","2","1000cp","2023Q1","121.8"
"r_30","BG32","0","0","1000cp","2023Q1","318.4"
"r_30","BG32","0","1","1000cp","2023Q1","165.3"
"r_30","BG32","0","2","1000cp","2023Q1","153.1"
"r_30","BG32","15 - 64_gr","0","1000cp","2023Q1","308.2"
"r_30","BG32","15 - 64_gr","1","1000cp","2023Q1","159.5"
"r_30","BG32","15 - 64_gr","2","1000cp","2023Q1","148.7"
"r_30","BG33","0","0","1000cp","2023Q1","397.6"
"r_30","BG33","0","1","1000cp","2023Q1","215.1"
"r_30","BG33","0","2","1000cp","2023Q1","182.5"
"r_30","BG33","15 - 64_gr","0","1000cp","2023Q1","385.2"
"r_30","BG33","15 - 64_gr","1","1000cp","2023Q1","207.5"
"r_30","BG33","15 - 64_gr","2","1000cp","2023Q1","177.7"
"r_30","BG34","0","0","1000cp","2023Q1","425"
"r_30","BG34","0","1","1000cp","2023Q1","232.8"
"r_30","BG34","0","2","1000cp","2023Q1","192.2"
"r_30","BG34","15 - 64_gr","0","1000cp","2023Q1","405.6"
"r_30","BG34","15 - 64_gr","1","1000cp","2023Q1","222.1"
"r_30","BG34","15 - 64_gr","2","1000cp","2023Q1","183.5"
"r_30","BG41","0","0","1000cp","2023Q1","1051.3"
"r_30","BG41","0","1","1000cp","2023Q1","538.4"
"r_30","BG41","0","2","1000cp","2023Q1","512.8"
"r_30","BG41","15 - 64_gr","0","1000cp","2023Q1","1017.7"
"r_30","BG41","15 - 64_gr","1","1000cp","2023Q1","520.9"
"r_30","BG41","15 - 64_gr","2","1000cp","2023Q1","496.8"
"r_30","BG42","0","0","1000cp","2023Q1","599.1"
"r_30","BG42","0","1","1000cp","2023Q1","322.6"
"r_30","BG42","0","2","1000cp","2023Q1","276.4"
"r_30","BG42","15 - 64_gr","0","1000cp","2023Q1","575.1"
"r_30","BG42","15 - 64_gr","1","1000cp","2023Q1","308.7"
"r_30","BG42","15 - 64_gr","2","1000cp","2023Q1","266.4"
"r_31","BG","0","0","1000cp","2023Q2","3055.3"
"r_31","BG","0","1","1000cp","2023Q2","1620.1"
"r_31","BG","0","2","1000cp","2023Q2","1435.2"
"r_31","BG","15 - 64_gr","0","1000cp","2023Q2","2944.6"
"r_31","BG","15 - 64_gr","1","1000cp","2023Q2","1556"
"r_31","BG","15 - 64_gr","2","1000cp","2023Q2","1388.6"
"r_31","BG31","0","0","1000cp","2023Q2","278.9"
"r_31","BG31","0","1","1000cp","2023Q2","148.7"
"r_31","BG31","0","2","1000cp","2023Q2","130.2"
"r_31","BG31","15 - 64_gr","0","1000cp","2023Q2","265"
"r_31","BG31","15 - 64_gr","1","1000cp","2023Q2","141.1"
"r_31","BG31","15 - 64_gr","2","1000cp","2023Q2","123.9"
"r_31","BG32","0","0","1000cp","2023Q2","309.2"
"r_31","BG32","0","1","1000cp","2023Q2","162.6"
"r_31","BG32","0","2","1000cp","2023Q2","146.6"
"r_31","BG32","15 - 64_gr","0","1000cp","2023Q2","301.5"
"r_31","BG32","15 - 64_gr","1","1000cp","2023Q2","157.8"
"r_31","BG32","15 - 64_gr","2","1000cp","2023Q2","143.8"
"r_31","BG33","0","0","1000cp","2023Q2","402.3"
"r_31","BG33","0","1","1000cp","2023Q2","214.8"
"r_31","BG33","0","2","1000cp","2023Q2","187.4"
"r_31","BG33","15 - 64_gr","0","1000cp","2023Q2","390.3"
"r_31","BG33","15 - 64_gr","1","1000cp","2023Q2","208.1"
"r_31","BG33","15 - 64_gr","2","1000cp","2023Q2","182.2"
"r_31","BG34","0","0","1000cp","2023Q2","436"
"r_31","BG34","0","1","1000cp","2023Q2","239.8"
"r_31","BG34","0","2","1000cp","2023Q2","196.2"
"r_31","BG34","15 - 64_gr","0","1000cp","2023Q2","418.4"
"r_31","BG34","15 - 64_gr","1","1000cp","2023Q2","229.4"
"r_31","BG34","15 - 64_gr","2","1000cp","2023Q2","189"
"r_31","BG41","0","0","1000cp","2023Q2","1030"
"r_31","BG41","0","1","1000cp","2023Q2","529"
"r_31","BG41","0","2","1000cp","2023Q2","501"
"r_31","BG41","15 - 64_gr","0","1000cp","2023Q2","995"
"r_31","BG41","15 - 64_gr","1","1000cp","2023Q2","511.1"
"r_31","BG41","15 - 64_gr","2","1000cp","2023Q2","484"
"r_31","BG42","0","0","1000cp","2023Q2","599"
"r_31","BG42","0","1","1000cp","2023Q2","325.1"
"r_31","BG42","0","2","1000cp","2023Q2","273.8"
"r_31","BG42","15 - 64_gr","0","1000cp","2023Q2","574.2"
"r_31","BG42","15 - 64_gr","1","1000cp","2023Q2","308.4"
"r_31","BG42","15 - 64_gr","2","1000cp","2023Q2","265.8"
"r_32","BG","0","0","1000cp","2023Q3","3089.6"
"r_32","BG","0","1","1000cp","2023Q3","1636.7"
"r_32","BG","0","2","1000cp","2023Q3","1452.9"
"r_32","BG","15 - 64_gr","0","1000cp","2023Q3","2973.9"
"r_32","BG","15 - 64_gr","1","1000cp","2023Q3","1567.9"
"r_32","BG","15 - 64_gr","2","1000cp","2023Q3","1406"
"r_32","BG31","0","0","1000cp","2023Q3","283.4"
"r_32","BG31","0","1","1000cp","2023Q3","151.6"
"r_32","BG31","0","2","1000cp","2023Q3","131.8"
"r_32","BG31","15 - 64_gr","0","1000cp","2023Q3","269.7"
"r_32","BG31","15 - 64_gr","1","1000cp","2023Q3","143.7"
"r_32","BG31","15 - 64_gr","2","1000cp","2023Q3","126.1"
"r_32","BG32","0","0","1000cp","2023Q3","306.4"
"r_32","BG32","0","1","1000cp","2023Q3","160.8"
"r_32","BG32","0","2","1000cp","2023Q3","145.7"
"r_32","BG32","15 - 64_gr","0","1000cp","2023Q3","297.1"
"r_32","BG32","15 - 64_gr","1","1000cp","2023Q3","155"
"r_32","BG32","15 - 64_gr","2","1000cp","2023Q3","142.1"
"r_32","BG33","0","0","1000cp","2023Q3","403.7"
"r_32","BG33","0","1","1000cp","2023Q3","221"
"r_32","BG33","0","2","1000cp","2023Q3","182.7"
"r_32","BG33","15 - 64_gr","0","1000cp","2023Q3","387.7"
"r_32","BG33","15 - 64_gr","1","1000cp","2023Q3","210.8"
"r_32","BG33","15 - 64_gr","2","1000cp","2023Q3","176.9"
"r_32","BG34","0","0","1000cp","2023Q3","455.5"
"r_32","BG34","0","1","1000cp","2023Q3","246"
"r_32","BG34","0","2","1000cp","2023Q3","209.6"
"r_32","BG34","15 - 64_gr","0","1000cp","2023Q3","438.2"
"r_32","BG34","15 - 64_gr","1","1000cp","2023Q3","235.8"
"r_32","BG34","15 - 64_gr","2","1000cp","2023Q3","202.5"
"r_32","BG41","0","0","1000cp","2023Q3","1040.8"
"r_32","BG41","0","1","1000cp","2023Q3","530.9"
"r_32","BG41","0","2","1000cp","2023Q3","510"
"r_32","BG41","15 - 64_gr","0","1000cp","2023Q3","1005.7"
"r_32","BG41","15 - 64_gr","1","1000cp","2023Q3","512.3"
"r_32","BG41","15 - 64_gr","2","1000cp","2023Q3","493.4"
"r_32","BG42","0","0","1000cp","2023Q3","599.7"
"r_32","BG42","0","1","1000cp","2023Q3","326.5"
"r_32","BG42","0","2","1000cp","2023Q3","273.3"
"r_32","BG42","15 - 64_gr","0","1000cp","2023Q3","575.4"
"r_32","BG42","15 - 64_gr","1","1000cp","2023Q3","310.3"
"r_32","BG42","15 - 64_gr","2","1000cp","2023Q3","265.1"
"r_33","BG","0","0","1000cp","2022Q1","3011.6"
"r_33","BG","0","1","1000cp","2022Q1","1596.4"
"r_33","BG","0","2","1000cp","2022Q1","1415.3"
"r_33","BG","15 - 64_gr","0","1000cp","2022Q1","2913"
"r_33","BG","15 - 64_gr","1","1000cp","2022Q1","1541"
"r_33","BG","15 - 64_gr","2","1000cp","2022Q1","1372"
"r_33","BG31","0","0","1000cp","2022Q1","262.9"
"r_33","BG31","0","1","1000cp","2022Q1","140.7"
"r_33","BG31","0","2","1000cp","2022Q1","122.2"
"r_33","BG31","15 - 64_gr","0","1000cp","2022Q1","254.7"
"r_33","BG31","15 - 64_gr","1","1000cp","2022Q1","135.9"
"r_33","BG31","15 - 64_gr","2","1000cp","2022Q1","118.8"
"r_33","BG32","0","0","1000cp","2022Q1","312.2"
"r_33","BG32","0","1","1000cp","2022Q1","161.5"
"r_33","BG32","0","2","1000cp","2022Q1","150.8"
"r_33","BG32","15 - 64_gr","0","1000cp","2022Q1","302.1"
"r_33","BG32","15 - 64_gr","1","1000cp","2022Q1","155"
"r_33","BG32","15 - 64_gr","2","1000cp","2022Q1","147.1"
"r_33","BG33","0","0","1000cp","2022Q1","393.6"
"r_33","BG33","0","1","1000cp","2022Q1","217.6"
"r_33","BG33","0","2","1000cp","2022Q1","176"
"r_33","BG33","15 - 64_gr","0","1000cp","2022Q1","382.6"
"r_33","BG33","15 - 64_gr","1","1000cp","2022Q1","210.9"
"r_33","BG33","15 - 64_gr","2","1000cp","2022Q1","171.7"
"r_33","BG34","0","0","1000cp","2022Q1","422.9"
"r_33","BG34","0","1","1000cp","2022Q1","231.4"
"r_33","BG34","0","2","1000cp","2022Q1","191.5"
"r_33","BG34","15 - 64_gr","0","1000cp","2022Q1","405.2"
"r_33","BG34","15 - 64_gr","1","1000cp","2022Q1","220.7"
"r_33","BG34","15 - 64_gr","2","1000cp","2022Q1","184.5"
"r_33","BG41","0","0","1000cp","2022Q1","1045.1"
"r_33","BG41","0","1","1000cp","2022Q1","534.8"
"r_33","BG41","0","2","1000cp","2022Q1","510.3"
"r_33","BG41","15 - 64_gr","0","1000cp","2022Q1","1015.2"
"r_33","BG41","15 - 64_gr","1","1000cp","2022Q1","521.2"
"r_33","BG41","15 - 64_gr","2","1000cp","2022Q1","494"
"r_33","BG42","0","0","1000cp","2022Q1","574.9"
"r_33","BG42","0","1","1000cp","2022Q1","310.4"
"r_33","BG42","0","2","1000cp","2022Q1","264.5"
"r_33","BG42","15 - 64_gr","0","1000cp","2022Q1","553.2"
"r_33","BG42","15 - 64_gr","1","1000cp","2022Q1","297.3"
"r_33","BG42","15 - 64_gr","2","1000cp","2022Q1","255.8"
"r_34","BG","0","0","1000cp","2022Q2","3052.4"
"r_34","BG","0","1","1000cp","2022Q2","1624.5"
"r_34","BG","0","2","1000cp","2022Q2","1427.8"
"r_34","BG","15 - 64_gr","0","1000cp","2022Q2","2954.3"
"r_34","BG","15 - 64_gr","1","1000cp","2022Q2","1565.2"
"r_34","BG","15 - 64_gr","2","1000cp","2022Q2","1389.1"
"r_34","BG31","0","0","1000cp","2022Q2","280.1"
"r_34","BG31","0","1","1000cp","2022Q2","152.4"
"r_34","BG31","0","2","1000cp","2022Q2","127.8"
"r_34","BG31","15 - 64_gr","0","1000cp","2022Q2","269.2"
"r_34","BG31","15 - 64_gr","1","1000cp","2022Q2","146"
"r_34","BG31","15 - 64_gr","2","1000cp","2022Q2","123.2"
"r_34","BG32","0","0","1000cp","2022Q2","311.3"
"r_34","BG32","0","1","1000cp","2022Q2","165.3"
"r_34","BG32","0","2","1000cp","2022Q2","146"
"r_34","BG32","15 - 64_gr","0","1000cp","2022Q2","302"
"r_34","BG32","15 - 64_gr","1","1000cp","2022Q2","159"
"r_34","BG32","15 - 64_gr","2","1000cp","2022Q2","143"
"r_34","BG33","0","0","1000cp","2022Q2","407.2"
"r_34","BG33","0","1","1000cp","2022Q2","220.1"
"r_34","BG33","0","2","1000cp","2022Q2","187"
"r_34","BG33","15 - 64_gr","0","1000cp","2022Q2","396.5"
"r_34","BG33","15 - 64_gr","1","1000cp","2022Q2","214"
"r_34","BG33","15 - 64_gr","2","1000cp","2022Q2","182.5"
"r_34","BG34","0","0","1000cp","2022Q2","429.5"
"r_34","BG34","0","1","1000cp","2022Q2","237.6"
"r_34","BG34","0","2","1000cp","2022Q2","191.9"
"r_34","BG34","15 - 64_gr","0","1000cp","2022Q2","415"
"r_34","BG34","15 - 64_gr","1","1000cp","2022Q2","227.3"
"r_34","BG34","15 - 64_gr","2","1000cp","2022Q2","187.7"
"r_34","BG41","0","0","1000cp","2022Q2","1048.7"
"r_34","BG41","0","1","1000cp","2022Q2","540.3"
"r_34","BG41","0","2","1000cp","2022Q2","508.4"
"r_34","BG41","15 - 64_gr","0","1000cp","2022Q2","1017"
"r_34","BG41","15 - 64_gr","1","1000cp","2022Q2","522"
"r_34","BG41","15 - 64_gr","2","1000cp","2022Q2","495.1"
"r_34","BG42","0","0","1000cp","2022Q2","575.6"
"r_34","BG42","0","1","1000cp","2022Q2","308.9"
"r_34","BG42","0","2","1000cp","2022Q2","266.7"
"r_34","BG42","15 - 64_gr","0","1000cp","2022Q2","554.6"
"r_34","BG42","15 - 64_gr","1","1000cp","2022Q2","297"
"r_34","BG42","15 - 64_gr","2","1000cp","2022Q2","257.6"
"r_35","BG","0","0","1000cp","2022Q3","3111.2"
"r_35","BG","0","1","1000cp","2022Q3","1661.4"
"r_35","BG","0","2","1000cp","2022Q3","1449.8"
"r_35","BG","15 - 64_gr","0","1000cp","2022Q3","3005.1"
"r_35","BG","15 - 64_gr","1","1000cp","2022Q3","1597.7"
"r_35","BG","15 - 64_gr","2","1000cp","2022Q3","1407.3"
"r_35","BG31","0","0","1000cp","2022Q3","288.8"
"r_35","BG31","0","1","1000cp","2022Q3","157.5"
"r_35","BG31","0","2","1000cp","2022Q3","131.3"
"r_35","BG31","15 - 64_gr","0","1000cp","2022Q3","277.7"
"r_35","BG31","15 - 64_gr","1","1000cp","2022Q3","151.4"
"r_35","BG31","15 - 64_gr","2","1000cp","2022Q3","126.3"
"r_35","BG32","0","0","1000cp","2022Q3","310.6"
"r_35","BG32","0","1","1000cp","2022Q3","163.6"
"r_35","BG32","0","2","1000cp","2022Q3","147"
"r_35","BG32","15 - 64_gr","0","1000cp","2022Q3","299.5"
"r_35","BG32","15 - 64_gr","1","1000cp","2022Q3","156.9"
"r_35","BG32","15 - 64_gr","2","1000cp","2022Q3","142.7"
"r_35","BG33","0","0","1000cp","2022Q3","411.6"
"r_35","BG33","0","1","1000cp","2022Q3","224.8"
"r_35","BG33","0","2","1000cp","2022Q3","186.8"
"r_35","BG33","15 - 64_gr","0","1000cp","2022Q3","397.6"
"r_35","BG33","15 - 64_gr","1","1000cp","2022Q3","216.4"
"r_35","BG33","15 - 64_gr","2","1000cp","2022Q3","181.3"
"r_35","BG34","0","0","1000cp","2022Q3","444.1"
"r_35","BG34","0","1","1000cp","2022Q3","244"
"r_35","BG34","0","2","1000cp","2022Q3","200"
"r_35","BG34","15 - 64_gr","0","1000cp","2022Q3","428.9"
"r_35","BG34","15 - 64_gr","1","1000cp","2022Q3","234.5"
"r_35","BG34","15 - 64_gr","2","1000cp","2022Q3","194.4"
"r_35","BG41","0","0","1000cp","2022Q3","1049.6"
"r_35","BG41","0","1","1000cp","2022Q3","544.7"
"r_35","BG41","0","2","1000cp","2022Q3","504.9"
"r_35","BG41","15 - 64_gr","0","1000cp","2022Q3","1018.3"
"r_35","BG41","15 - 64_gr","1","1000cp","2022Q3","525.9"
"r_35","BG41","15 - 64_gr","2","1000cp","2022Q3","492.4"
"r_35","BG42","0","0","1000cp","2022Q3","606.5"
"r_35","BG42","0","1","1000cp","2022Q3","326.8"
"r_35","BG42","0","2","1000cp","2022Q3","279.7"
"r_35","BG42","15 - 64_gr","0","1000cp","2022Q3","583"
"r_35","BG42","15 - 64_gr","1","1000cp","2022Q3","312.7"
"r_35","BG42","15 - 64_gr","2","1000cp","2022Q3","270.2"
"r_36","BG","0","0","1000cp","2022Q4","3096.1"
"r_36","BG","0","1","1000cp","2022Q4","1645.5"
"r_36","BG","0","2","1000cp","2022Q4","1450.7"
"r_36","BG","15 - 64_gr","0","1000cp","2022Q4","2989.2"
"r_36","BG","15 - 64_gr","1","1000cp","2022Q4","1583.9"
"r_36","BG","15 - 64_gr","2","1000cp","2022Q4","1405.3"
"r_36","BG31","0","0","1000cp","2022Q4","277.3"
"r_36","BG31","0","1","1000cp","2022Q4","150"
"r_36","BG31","0","2","1000cp","2022Q4","127.3"
"r_36","BG31","15 - 64_gr","0","1000cp","2022Q4","267"
"r_36","BG31","15 - 64_gr","1","1000cp","2022Q4","144.3"
"r_36","BG31","15 - 64_gr","2","1000cp","2022Q4","122.6"
"r_36","BG32","0","0","1000cp","2022Q4","314.7"
"r_36","BG32","0","1","1000cp","2022Q4","166.1"
"r_36","BG32","0","2","1000cp","2022Q4","148.6"
"r_36","BG32","15 - 64_gr","0","1000cp","2022Q4","302.6"
"r_36","BG32","15 - 64_gr","1","1000cp","2022Q4","158.6"
"r_36","BG32","15 - 64_gr","2","1000cp","2022Q4","144"
"r_36","BG33","0","0","1000cp","2022Q4","404.4"
"r_36","BG33","0","1","1000cp","2022Q4","221.9"
"r_36","BG33","0","2","1000cp","2022Q4","182.6"
"r_36","BG33","15 - 64_gr","0","1000cp","2022Q4","390.3"
"r_36","BG33","15 - 64_gr","1","1000cp","2022Q4","212.7"
"r_36","BG33","15 - 64_gr","2","1000cp","2022Q4","177.6"
"r_36","BG34","0","0","1000cp","2022Q4","435.5"
"r_36","BG34","0","1","1000cp","2022Q4","237"
"r_36","BG34","0","2","1000cp","2022Q4","198.5"
"r_36","BG34","15 - 64_gr","0","1000cp","2022Q4","418.8"
"r_36","BG34","15 - 64_gr","1","1000cp","2022Q4","227.4"
"r_36","BG34","15 - 64_gr","2","1000cp","2022Q4","191.4"
"r_36","BG41","0","0","1000cp","2022Q4","1058.7"
"r_36","BG41","0","1","1000cp","2022Q4","545.8"
"r_36","BG41","0","2","1000cp","2022Q4","512.9"
"r_36","BG41","15 - 64_gr","0","1000cp","2022Q4","1029.1"
"r_36","BG41","15 - 64_gr","1","1000cp","2022Q4","529.3"
"r_36","BG41","15 - 64_gr","2","1000cp","2022Q4","499.8"
"r_36","BG42","0","0","1000cp","2022Q4","605.5"
"r_36","BG42","0","1","1000cp","2022Q4","324.8"
"r_36","BG42","0","2","1000cp","2022Q4","280.7"
"r_36","BG42","15 - 64_gr","0","1000cp","2022Q4","581.5"
"r_36","BG42","15 - 64_gr","1","1000cp","2022Q4","311.5"
"r_36","BG42","15 - 64_gr","2","1000cp","2022Q4","270"
"r_37","BG","0","0","1000cp","2023Q4","3049.2"
"r_37","BG","0","1","1000cp","2023Q4","1625.4"
"r_37","BG","0","2","1000cp","2023Q4","1423.8"
"r_37","BG","15 - 64_gr","0","1000cp","2023Q4","2935.2"
"r_37","BG","15 - 64_gr","1","1000cp","2023Q4","1558.5"
"r_37","BG","15 - 64_gr","2","1000cp","2023Q4","1376.7"
"r_37","BG31","0","0","1000cp","2023Q4","274"
"r_37","BG31","0","1","1000cp","2023Q4","147.1"
"r_37","BG31","0","2","1000cp","2023Q4","126.9"
"r_37","BG31","15 - 64_gr","0","1000cp","2023Q4","261.6"
"r_37","BG31","15 - 64_gr","1","1000cp","2023Q4","139.8"
"r_37","BG31","15 - 64_gr","2","1000cp","2023Q4","121.8"
"r_37","BG32","0","0","1000cp","2023Q4","310.3"
"r_37","BG32","0","1","1000cp","2023Q4","162.7"
"r_37","BG32","0","2","1000cp","2023Q4","147.7"
"r_37","BG32","15 - 64_gr","0","1000cp","2023Q4","298.9"
"r_37","BG32","15 - 64_gr","1","1000cp","2023Q4","155.7"
"r_37","BG32","15 - 64_gr","2","1000cp","2023Q4","143.2"
"r_37","BG33","0","0","1000cp","2023Q4","399.7"
"r_37","BG33","0","1","1000cp","2023Q4","223.4"
"r_37","BG33","0","2","1000cp","2023Q4","176.3"
"r_37","BG33","15 - 64_gr","0","1000cp","2023Q4","384.3"
"r_37","BG33","15 - 64_gr","1","1000cp","2023Q4","212.7"
"r_37","BG33","15 - 64_gr","2","1000cp","2023Q4","171.7"
"r_37","BG34","0","0","1000cp","2023Q4","439"
"r_37","BG34","0","1","1000cp","2023Q4","238.8"
"r_37","BG34","0","2","1000cp","2023Q4","200.2"
"r_37","BG34","15 - 64_gr","0","1000cp","2023Q4","420.5"
"r_37","BG34","15 - 64_gr","1","1000cp","2023Q4","228.4"
"r_37","BG34","15 - 64_gr","2","1000cp","2023Q4","192.1"
"r_37","BG41","0","0","1000cp","2023Q4","1026"
"r_37","BG41","0","1","1000cp","2023Q4","526.2"
"r_37","BG41","0","2","1000cp","2023Q4","499.8"
"r_37","BG41","15 - 64_gr","0","1000cp","2023Q4","993.6"
"r_37","BG41","15 - 64_gr","1","1000cp","2023Q4","508.6"
"r_37","BG41","15 - 64_gr","2","1000cp","2023Q4","485"
"r_37","BG42","0","0","1000cp","2023Q4","600.2"
"r_37","BG42","0","1","1000cp","2023Q4","327.3"
"r_37","BG42","0","2","1000cp","2023Q4","272.9"
"r_37","BG42","15 - 64_gr","0","1000cp","2023Q4","576.3"
"r_37","BG42","15 - 64_gr","1","1000cp","2023Q4","313.3"
"r_37","BG42","15 - 64_gr","2","1000cp","2023Q4","263"
"r_38","BG","0","0","1000cp","2024Q1","3059.8"
"r_38","BG","0","1","1000cp","2024Q1","1628.3"
"r_38","BG","0","2","1000cp","2024Q1","1431.6"
"r_38","BG","15 - 64_gr","0","1000cp","2024Q1","2950.5"
"r_38","BG","15 - 64_gr","1","1000cp","2024Q1","1565.2"
"r_38","BG","15 - 64_gr","2","1000cp","2024Q1","1385.3"
"r_38","BG31","0","0","1000cp","2024Q1","285.6"
"r_38","BG31","0","1","1000cp","2024Q1","152.1"
"r_38","BG31","0","2","1000cp","2024Q1","133.4"
"r_38","BG31","15 - 64_gr","0","1000cp","2024Q1","271.6"
"r_38","BG31","15 - 64_gr","1","1000cp","2024Q1","144.5"
"r_38","BG31","15 - 64_gr","2","1000cp","2024Q1","127.1"
"r_38","BG32","0","0","1000cp","2024Q1","309.7"
"r_38","BG32","0","1","1000cp","2024Q1","166"
"r_38","BG32","0","2","1000cp","2024Q1","143.7"
"r_38","BG32","15 - 64_gr","0","1000cp","2024Q1","299.3"
"r_38","BG32","15 - 64_gr","1","1000cp","2024Q1","159.5"
"r_38","BG32","15 - 64_gr","2","1000cp","2024Q1","139.8"
"r_38","BG33","0","0","1000cp","2024Q1","410.7"
"r_38","BG33","0","1","1000cp","2024Q1","224.6"
"r_38","BG33","0","2","1000cp","2024Q1","186.1"
"r_38","BG33","15 - 64_gr","0","1000cp","2024Q1","395.1"
"r_38","BG33","15 - 64_gr","1","1000cp","2024Q1","214.7"
"r_38","BG33","15 - 64_gr","2","1000cp","2024Q1","180.4"
"r_38","BG34","0","0","1000cp","2024Q1","444.2"
"r_38","BG34","0","1","1000cp","2024Q1","242.8"
"r_38","BG34","0","2","1000cp","2024Q1","201.4"
"r_38","BG34","15 - 64_gr","0","1000cp","2024Q1","426.1"
"r_38","BG34","15 - 64_gr","1","1000cp","2024Q1","233.2"
"r_38","BG34","15 - 64_gr","2","1000cp","2024Q1","192.9"
