RevisionColumn,periods,BUILD_Permit,BUILD_Permit1,District_Projection,periods_name,ValueColumn
"r_42","2023","2","6","DOB","Q2","-"
"r_42","2023","3","4","DOB","Q2","40"
"r_42","2023","3","6","DOB","Q2","23862"
"r_42","2023","1","4","DOB","Q3","48"
"r_42","2023","1","5","DOB","Q3","51"
"r_42","2023","1","6","DOB","Q3","7557"
"r_42","2023","2","4","DOB","Q3","-"
"r_42","2023","2","6","DOB","Q3","-"
"r_42","2023","3","4","DOB","Q3","36"
"r_42","2023","3","6","DOB","Q3","7356"
"r_42","2023","1","4","DOB","Q4","31"
"r_42","2023","1","5","DOB","Q4","34"
"r_42","2023","1","6","DOB","Q4","5513"
"r_42","2023","2","4","DOB","Q4",".."
"r_42","2023","2","6","DOB","Q4",".."
"r_42","2023","3","4","DOB","Q4","17"
"r_42","2023","3","6","DOB","Q4","3030"
"r_42","2023","1","4","KRZ","Q1","18"
"r_42","2023","1","5","KRZ","Q1","56"
"r_42","2023","1","6","KRZ","Q1","8752"
"r_42","2023","2","4","KRZ","Q1","6"
"r_42","2023","2","6","KRZ","Q1","957"
"r_42","2023","3","4","KRZ","Q1","14"
"r_42","2023","3","6","KRZ","Q1","1183"
"r_42","2023","1","4","KRZ","Q2","39"
"r_42","2023","1","5","KRZ","Q2","504"
"r_42","2023","1","6","KRZ","Q2","52553"
"r_42","2023","2","4","KRZ","Q2","-"
"r_42","2023","2","6","KRZ","Q2","-"
"r_42","2023","3","4","KRZ","Q2","10"
"r_42","2023","3","6","KRZ","Q2","1933"
"r_42","2023","1","4","KRZ","Q3","32"
"r_42","2023","1","5","KRZ","Q3","186"
"r_42","2023","1","6","KRZ","Q3","24969"
"r_42","2023","2","4","KRZ","Q3","-"
"r_42","2023","2","6","KRZ","Q3","-"
"r_42","2023","3","4","KRZ","Q3","11"
"r_42","2023","3","6","KRZ","Q3","6728"
"r_42","2023","1","4","KRZ","Q4","51"
"r_42","2023","1","5","KRZ","Q4","786"
"r_42","2023","1","6","KRZ","Q4","111888"
"r_42","2023","2","4","KRZ","Q4","-"
"r_42","2023","2","6","KRZ","Q4","-"
"r_42","2023","3","4","KRZ","Q4","9"
"r_42","2023","3","6","KRZ","Q4","5785"
"r_42","2023","1","4","KNL","Q1","16"
"r_42","2023","1","5","KNL","Q1","26"
"r_42","2023","1","6","KNL","Q1","3763"
"r_42","2023","2","4","KNL","Q1","-"
"r_42","2023","2","6","KNL","Q1","-"
"r_42","2023","3","4","KNL","Q1","18"
"r_42","2023","3","6","KNL","Q1","4073"
"r_42","2023","1","4","KNL","Q2","25"
"r_42","2023","1","5","KNL","Q2","37"
"r_42","2023","1","6","KNL","Q2","6788"
"r_42","2023","2","4","KNL","Q2",".."
"r_42","2023","2","6","KNL","Q2",".."
"r_42","2023","3","4","KNL","Q2","35"
"r_42","2023","3","6","KNL","Q2","9727"
"r_42","2023","1","4","KNL","Q3","47"
"r_42","2023","1","5","KNL","Q3","47"
"r_42","2023","1","6","KNL","Q3","8390"
"r_42","2023","2","4","KNL","Q3","-"
"r_42","2023","2","6","KNL","Q3","-"
"r_42","2023","3","4","KNL","Q3","35"
"r_42","2023","3","6","KNL","Q3","37140"
"r_42","2023","1","4","KNL","Q4","37"
"r_42","2023","1","5","KNL","Q4","41"
"r_42","2023","1","6","KNL","Q4","7187"
"r_42","2023","2","4","KNL","Q4","-"
"r_42","2023","2","6","KNL","Q4","-"
"r_42","2023","3","4","KNL","Q4","34"
"r_42","2023","3","6","KNL","Q4","6946"
"r_42","2023","1","4","LOV","Q1","13"
"r_42","2023","1","5","LOV","Q1","13"
"r_42","2023","1","6","LOV","Q1","1531"
"r_42","2023","2","4","LOV","Q1","-"
"r_42","2023","2","6","LOV","Q1","-"
"r_42","2023","3","4","LOV","Q1","27"
"r_42","2023","3","6","LOV","Q1","3474"
"r_42","2023","1","4","LOV","Q2","24"
"r_42","2023","1","5","LOV","Q2","24"
"r_42","2023","1","6","LOV","Q2","2848"
"r_42","2023","2","4","LOV","Q2","-"
"r_42","2023","2","6","LOV","Q2","-"
"r_42","2023","3","4","LOV","Q2","23"
"r_42","2023","3","6","LOV","Q2","3591"
"r_42","2023","1","4","LOV","Q3","22"
"r_42","2023","1","5","LOV","Q3","23"
"r_42","2023","1","6","LOV","Q3","3149"
"r_42","2023","2","4","LOV","Q3","-"
"r_42","2023","2","6","LOV","Q3","-"
"r_42","2023","3","4","LOV","Q3","28"
"r_42","2023","3","6","LOV","Q3","1901"
"r_42","2023","1","4","LOV","Q4","31"
"r_42","2023","1","5","LOV","Q4","34"
"r_42","2023","1","6","LOV","Q4","4976"
"r_42","2023","2","4","LOV","Q4",".."
"r_42","2023","2","6","LOV","Q4",".."
"r_42","2023","3","4","LOV","Q4","20"
"r_42","2023","3","6","LOV","Q4","3980"
"r_42","2023","1","4","MON","Q1","11"
"r_42","2023","1","5","MON","Q1","11"
"r_42","2023","1","6","MON","Q1","2071"
"r_42","2023","2","4","MON","Q1","-"
"r_42","2023","2","6","MON","Q1","-"
"r_42","2023","3","4","MON","Q1","15"
"r_42","2023","3","6","MON","Q1","2053"
"r_42","2023","1","4","MON","Q2","7"
"r_42","2023","1","5","MON","Q2","17"
"r_42","2023","1","6","MON","Q2","2722"
"r_42","2023","2","4","MON","Q2","-"
"r_42","2023","2","6","MON","Q2","-"
"r_42","2023","3","4","MON","Q2","13"
"r_42","2023","3","6","MON","Q2","6157"
"r_42","2023","1","4","MON","Q3","11"
"r_42","2023","1","5","MON","Q3","11"
"r_42","2023","1","6","MON","Q3","2349"
"r_42","2023","2","4","MON","Q3",".."
"r_42","2023","2","6","MON","Q3",".."
"r_42","2023","3","4","MON","Q3","14"
"r_42","2023","3","6","MON","Q3","1694"
"r_42","2023","1","4","MON","Q4","13"
"r_42","2023","1","5","MON","Q4","13"
"r_42","2023","1","6","MON","Q4","2366"
"r_42","2023","2","4","MON","Q4","-"
"r_42","2023","2","6","MON","Q4","-"
"r_42","2023","3","4","MON","Q4","10"
"r_42","2023","3","6","MON","Q4","3173"
"r_42","2023","1","4","PAZ","Q1","78"
"r_42","2023","1","5","PAZ","Q1","105"
"r_42","2023","1","6","PAZ","Q1","15548"
"r_42","2023","2","4","PAZ","Q1",".."
"r_42","2023","2","6","PAZ","Q1",".."
"r_42","2023","3","4","PAZ","Q1","38"
"r_42","2023","3","6","PAZ","Q1","26492"
"r_42","2023","1","4","PAZ","Q2","89"
"r_42","2023","1","5","PAZ","Q2","217"
"r_42","2023","1","6","PAZ","Q2","26548"
"r_42","2023","2","4","PAZ","Q2","-"
"r_42","2023","2","6","PAZ","Q2","-"
"r_42","2023","3","4","PAZ","Q2","65"
"r_42","2023","3","6","PAZ","Q2","19034"
"r_42","2023","1","4","PAZ","Q3","97"
"r_42","2023","1","5","PAZ","Q3","191"
"r_42","2023","1","6","PAZ","Q3","27762"
"r_42","2023","2","4","PAZ","Q3","-"
"r_42","2023","2","6","PAZ","Q3","-"
"r_42","2023","3","4","PAZ","Q3","67"
"r_42","2023","3","6","PAZ","Q3","22754"
"r_42","2023","1","4","PAZ","Q4","98"
"r_42","2023","1","5","PAZ","Q4","284"
"r_42","2023","1","6","PAZ","Q4","32702"
"r_42","2023","2","4","PAZ","Q4","4"
"r_42","2023","2","6","PAZ","Q4","3068"
"r_42","2023","3","4","PAZ","Q4","43"
"r_42","2023","3","6","PAZ","Q4","10978"
"r_42","2023","1","4","PER","Q1","46"
"r_42","2023","1","5","PER","Q1","98"
"r_42","2023","1","6","PER","Q1","18057"
"r_42","2023","2","4","PER","Q1","-"
"r_42","2023","2","6","PER","Q1","-"
"r_42","2023","3","4","PER","Q1","41"
"r_42","2023","3","6","PER","Q1","3029"
"r_42","2023","1","4","PER","Q2","79"
"r_42","2023","1","5","PER","Q2","132"
"r_42","2023","1","6","PER","Q2","32607"
"r_42","2023","2","4","PER","Q2","-"
"r_42","2023","2","6","PER","Q2","-"
"r_42","2023","3","4","PER","Q2","27"
"r_42","2023","3","6","PER","Q2","1624"
"r_42","2023","1","4","PER","Q3","74"
"r_42","2023","1","5","PER","Q3","205"
"r_42","2023","1","6","PER","Q3","28197"
"r_42","2023","2","4","PER","Q3","-"
"r_42","2023","2","6","PER","Q3","-"
"r_42","2023","3","4","PER","Q3","35"
"r_42","2023","3","6","PER","Q3","5339"
"r_42","2023","1","4","PER","Q4","72"
"r_42","2023","1","5","PER","Q4","133"
"r_42","2023","1","6","PER","Q4","18349"
"r_42","2023","2","4","PER","Q4",".."
"r_42","2023","2","6","PER","Q4",".."
"r_42","2023","3","4","PER","Q4","57"
"r_42","2023","3","6","PER","Q4","5722"
"r_42","2023","1","4","PVN","Q1","15"
"r_42","2023","1","5","PVN","Q1","33"
"r_42","2023","1","6","PVN","Q1","4394"
"r_42","2023","2","4","PVN","Q1","-"
"r_42","2023","2","6","PVN","Q1","-"
"r_42","2023","3","4","PVN","Q1","35"
"r_42","2023","3","6","PVN","Q1","23340"
"r_42","2023","1","4","PVN","Q2","24"
"r_42","2023","1","5","PVN","Q2","110"
"r_42","2023","1","6","PVN","Q2","13436"
"r_42","2023","2","4","PVN","Q2",".."
"r_42","2023","2","6","PVN","Q2",".."
"r_42","2023","3","4","PVN","Q2","24"
"r_42","2023","3","6","PVN","Q2","23494"
"r_42","2023","1","4","PVN","Q3","22"
"r_42","2023","1","5","PVN","Q3","53"
"r_42","2023","1","6","PVN","Q3","7397"
"r_42","2023","2","4","PVN","Q3",".."
"r_42","2023","2","6","PVN","Q3",".."
"r_42","2023","3","4","PVN","Q3","24"
"r_42","2023","3","6","PVN","Q3","11094"
"r_42","2023","1","4","PVN","Q4","19"
"r_42","2023","1","5","PVN","Q4","145"
"r_42","2023","1","6","PVN","Q4","16559"
"r_42","2023","2","4","PVN","Q4",".."
"r_42","2023","2","6","PVN","Q4",".."
"r_42","2023","3","4","PVN","Q4","20"
"r_42","2023","3","6","PVN","Q4","19691"
"r_42","2023","1","4","PDV","Q1","264"
"r_42","2023","1","5","PDV","Q1","868"
"r_42","2023","1","6","PDV","Q1","109370"
"r_42","2023","2","4","PDV","Q1",".."
"r_42","2023","2","6","PDV","Q1",".."
"r_42","2023","3","4","PDV","Q1","136"
"r_42","2023","3","6","PDV","Q1","127850"
"r_42","2023","1","4","PDV","Q2","265"
"r_42","2023","1","5","PDV","Q2","1633"
"r_42","2023","1","6","PDV","Q2","179117"
"r_42","2023","2","4","PDV","Q2","3"
"r_42","2023","2","6","PDV","Q2","1389"
"r_42","2023","3","4","PDV","Q2","300"
"r_42","2023","3","6","PDV","Q2","119753"
"r_42","2023","1","4","PDV","Q3","344"
"r_42","2023","1","5","PDV","Q3","1218"
"r_42","2023","1","6","PDV","Q3","148221"
"r_42","2023","2","4","PDV","Q3","6"
"r_42","2023","2","6","PDV","Q3","7593"
"r_42","2023","3","4","PDV","Q3","154"
"r_42","2023","3","6","PDV","Q3","163925"
"r_42","2023","1","4","PDV","Q4","393"
"r_42","2023","1","5","PDV","Q4","2702"
"r_42","2023","1","6","PDV","Q4","294288"
"r_42","2023","2","4","PDV","Q4","6"
"r_42","2023","2","6","PDV","Q4","19100"
"r_42","2023","3","4","PDV","Q4","174"
"r_42","2023","3","6","PDV","Q4","197222"
"r_42","2023","1","4","RAZ","Q1","10"
"r_42","2023","1","5","RAZ","Q1","31"
"r_42","2023","1","6","RAZ","Q1","3303"
"r_42","2023","2","4","RAZ","Q1","-"
"r_42","2023","2","6","RAZ","Q1","-"
"r_42","2023","3","4","RAZ","Q1","36"
"r_42","2023","3","6","RAZ","Q1","3295"
"r_42","2023","1","4","RAZ","Q2","18"
"r_42","2023","1","5","RAZ","Q2","30"
"r_42","2023","1","6","RAZ","Q2","4215"
"r_42","2023","2","4","RAZ","Q2",""
"r_42","2023","2","6","RAZ","Q2",""
"r_42","2023","3","4","RAZ","Q2","22"
"r_42","2023","3","6","RAZ","Q2","1828"
"r_42","2023","1","4","RAZ","Q3","14"
"r_42","2023","1","5","RAZ","Q3","14"
"r_42","2023","1","6","RAZ","Q3","2549"
"r_42","2023","2","4","RAZ","Q3","-"
"r_42","2023","2","6","RAZ","Q3","-"
"r_42","2023","3","4","RAZ","Q3","23"
"r_42","2023","3","6","RAZ","Q3","11758"
"r_42","2023","1","4","RAZ","Q4","10"
"r_42","2023","1","5","RAZ","Q4","16"
"r_42","2023","1","6","RAZ","Q4","2169"
"r_42","2023","2","4","RAZ","Q4","-"
"r_42","2023","2","6","RAZ","Q4","-"
"r_42","2023","3","4","RAZ","Q4","14"
"r_42","2023","3","6","RAZ","Q4","2959"
"r_42","2023","1","4","RSE","Q1","27"
"r_42","2023","1","5","RSE","Q1","59"
"r_42","2023","1","6","RSE","Q1","6330"
"r_42","2023","2","4","RSE","Q1","-"
"r_42","2023","2","6","RSE","Q1","-"
"r_42","2023","3","4","RSE","Q1","40"
"r_42","2023","3","6","RSE","Q1","12528"
"r_42","2023","1","4","RSE","Q2","30"
"r_42","2023","1","5","RSE","Q2","105"
"r_42","2023","1","6","RSE","Q2","14190"
"r_42","2023","2","4","RSE","Q2","-"
"r_42","2023","2","6","RSE","Q2","-"
"r_42","2023","3","4","RSE","Q2","63"
"r_42","2023","3","6","RSE","Q2","38048"
"r_42","2023","1","4","RSE","Q3","32"
"r_42","2023","1","5","RSE","Q3","35"
"r_42","2023","1","6","RSE","Q3","6228"
"r_42","2023","2","4","RSE","Q3","-"
"r_42","2023","2","6","RSE","Q3","-"
"r_42","2023","3","4","RSE","Q3","90"
"r_42","2023","3","6","RSE","Q3","29865"
"r_42","2023","1","4","RSE","Q4","30"
"r_42","2023","1","5","RSE","Q4","226"
"r_42","2023","1","6","RSE","Q4","24860"
"r_42","2023","2","4","RSE","Q4","-"
"r_42","2023","2","6","RSE","Q4","-"
"r_42","2023","3","4","RSE","Q4","69"
"r_42","2023","3","6","RSE","Q4","15690"
"r_42","2023","1","4","SLS","Q1","9"
"r_42","2023","1","5","SLS","Q1","9"
"r_42","2023","1","6","SLS","Q1","1222"
"r_42","2023","2","4","SLS","Q1",".."
"r_42","2023","2","6","SLS","Q1",".."
"r_42","2023","3","4","SLS","Q1","18"
"r_42","2023","3","6","SLS","Q1","7698"
"r_42","2023","1","4","SLS","Q2","14"
"r_42","2023","1","5","SLS","Q2","79"
"r_42","2023","1","6","SLS","Q2","12936"
"r_42","2023","2","4","SLS","Q2","-"
"r_42","2023","2","6","SLS","Q2","-"
"r_42","2023","3","4","SLS","Q2","27"
"r_42","2023","3","6","SLS","Q2","7305"
"r_42","2023","1","4","SLS","Q3","18"
"r_42","2023","1","5","SLS","Q3","18"
"r_42","2023","1","6","SLS","Q3","2548"
"r_42","2023","2","4","SLS","Q3",".."
"r_42","2023","2","6","SLS","Q3",".."
"r_42","2023","3","4","SLS","Q3","21"
"r_42","2023","3","6","SLS","Q3","5634"
"r_42","2023","1","4","SLS","Q4","8"
"r_42","2023","1","5","SLS","Q4","8"
"r_42","2023","1","6","SLS","Q4","1343"
"r_42","2023","2","4","SLS","Q4","-"
"r_42","2023","2","6","SLS","Q4","-"
"r_42","2023","3","4","SLS","Q4","42"
"r_42","2023","3","6","SLS","Q4","15022"
"r_42","2023","1","4","SLV","Q1","35"
"r_42","2023","1","5","SLV","Q1","57"
"r_42","2023","1","6","SLV","Q1","8614"
"r_42","2023","2","4","SLV","Q1","-"
"r_42","2023","2","6","SLV","Q1","-"
"r_42","2023","3","4","SLV","Q1","24"
"r_42","2023","3","6","SLV","Q1","8927"
"r_42","2023","1","4","SLV","Q2","26"
"r_42","2023","1","5","SLV","Q2","30"
"r_42","2023","1","6","SLV","Q2","4862"
"r_42","2023","2","4","SLV","Q2","-"
"r_42","2023","2","6","SLV","Q2","-"
"r_42","2023","3","4","SLV","Q2","20"
"r_42","2023","3","6","SLV","Q2","12997"
"r_42","2023","1","4","SLV","Q3","49"
"r_42","2023","1","5","SLV","Q3","122"
"r_42","2023","1","6","SLV","Q3","19357"
"r_42","2023","2","4","SLV","Q3","-"
"r_42","2023","2","6","SLV","Q3","-"
"r_42","2023","3","4","SLV","Q3","27"
"r_42","2023","3","6","SLV","Q3","7980"
"r_42","2023","1","4","SLV","Q4","40"
"r_42","2023","1","5","SLV","Q4","76"
"r_42","2023","1","6","SLV","Q4","11470"
"r_42","2023","2","4","SLV","Q4","-"
"r_42","2023","2","6","SLV","Q4","-"
"r_42","2023","3","4","SLV","Q4","19"
"r_42","2023","3","6","SLV","Q4","8343"
"r_42","2023","1","4","SML","Q1","3"
"r_42","2023","1","5","SML","Q1","5"
"r_42","2023","1","6","SML","Q1","1049"
"r_42","2023","2","4","SML","Q1","-"
"r_42","2023","2","6","SML","Q1","-"
"r_42","2023","3","4","SML","Q1","21"
"r_42","2023","3","6","SML","Q1","9921"
"r_42","2023","1","4","SML","Q2","14"
"r_42","2023","1","5","SML","Q2","15"
"r_42","2023","1","6","SML","Q2","2425"
"r_42","2023","2","4","SML","Q2","-"
"r_42","2023","2","6","SML","Q2","-"
"r_42","2023","3","4","SML","Q2","32"
"r_42","2023","3","6","SML","Q2","6352"
"r_42","2023","1","4","SML","Q3","13"
"r_42","2023","1","5","SML","Q3","22"
"r_42","2023","1","6","SML","Q3","3172"
"r_42","2023","2","4","SML","Q3","-"
"r_42","2023","2","6","SML","Q3","-"
"r_42","2023","3","4","SML","Q3","32"
"r_42","2023","3","6","SML","Q3","5828"
"r_42","2023","1","4","SML","Q4","11"
"r_42","2023","1","5","SML","Q4","12"
"r_42","2023","1","6","SML","Q4","2964"
"r_42","2023","2","4","SML","Q4","-"
"r_42","2023","2","6","SML","Q4","-"
"r_42","2023","3","4","SML","Q4","35"
"r_42","2023","3","6","SML","Q4","13084"
"r_42","2023","1","4","SFO","Q1","224"
"r_42","2023","1","5","SFO","Q1","298"
"r_42","2023","1","6","SFO","Q1","44873"
"r_42","2023","2","4","SFO","Q1",".."
"r_42","2023","2","6","SFO","Q1",".."
"r_42","2023","3","4","SFO","Q1","47"
"r_42","2023","3","6","SFO","Q1","106319"
"r_42","2023","1","4","SFO","Q2","283"
"r_42","2023","1","5","SFO","Q2","362"
"r_42","2023","1","6","SFO","Q2","60339"
"r_42","2023","2","4","SFO","Q2",".."
"r_42","2023","2","6","SFO","Q2",".."
"r_42","2023","3","4","SFO","Q2","61"
"r_42","2023","3","6","SFO","Q2","37485"
"r_42","2023","1","4","SFO","Q3","191"
"r_42","2023","1","5","SFO","Q3","401"
"r_42","2023","1","6","SFO","Q3","63343"
"r_42","2023","2","4","SFO","Q3",".."
"r_42","2023","2","6","SFO","Q3",".."
"r_42","2023","3","4","SFO","Q3","84"
"r_42","2023","3","6","SFO","Q3","42116"
"r_42","2023","1","4","SFO","Q4","186"
"r_42","2023","1","5","SFO","Q4","275"
"r_42","2023","1","6","SFO","Q4","46719"
"r_42","2023","2","4","SFO","Q4","-"
"r_42","2023","2","6","SFO","Q4","-"
"r_42","2023","3","4","SFO","Q4","124"
"r_42","2023","3","6","SFO","Q4","34671"
"r_42","2023","1","4","SOF","Q1","242"
"r_42","2023","1","5","SOF","Q1","4565"
"r_42","2023","1","6","SOF","Q1","474512"
"r_42","2023","2","4","SOF","Q1","7"
"r_42","2023","2","6","SOF","Q1","27495"
"r_42","2023","3","4","SOF","Q1","62"
"r_42","2023","3","6","SOF","Q1","108031"
"r_42","2023","1","4","SOF","Q2","327"
"r_42","2023","1","5","SOF","Q2","4631"
"r_42","2023","1","6","SOF","Q2","501611"
"r_42","2023","2","4","SOF","Q2","5"
"r_42","2023","2","6","SOF","Q2","11548"
"r_42","2023","3","4","SOF","Q2","52"
"r_42","2023","3","6","SOF","Q2","68322"
"r_42","2023","1","4","SOF","Q3","351"
"r_42","2023","1","5","SOF","Q3","4099"
"r_42","2023","1","6","SOF","Q3","433818"
"r_42","2023","2","4","SOF","Q3","10"
"r_42","2023","2","6","SOF","Q3","67421"
"r_42","2023","3","4","SOF","Q3","38"
"r_42","2023","3","6","SOF","Q3","166653"
"r_42","2023","1","4","SOF","Q4","435"
"r_42","2023","1","5","SOF","Q4","7559"
"r_42","2023","1","6","SOF","Q4","821241"
"r_42","2023","2","4","SOF","Q4","5"
"r_42","2023","2","6","SOF","Q4","61006"
"r_42","2023","3","4","SOF","Q4","45"
"r_42","2023","3","6","SOF","Q4","187279"
"r_42","2023","1","4","SZR","Q1","68"
"r_42","2023","1","5","SZR","Q1","126"
"r_42","2023","1","6","SZR","Q1","20896"
"r_42","2023","2","4","SZR","Q1","-"
"r_42","2023","2","6","SZR","Q1","-"
"r_42","2023","3","4","SZR","Q1","114"
"r_42","2023","3","6","SZR","Q1","24876"
"r_42","2023","1","4","SZR","Q2","87"
"r_42","2023","1","5","SZR","Q2","281"
"r_42","2023","1","6","SZR","Q2","39974"
"r_42","2023","2","4","SZR","Q2","-"
"r_42","2023","2","6","SZR","Q2","-"
"r_42","2023","3","4","SZR","Q2","153"
"r_42","2023","3","6","SZR","Q2","59287"
"r_42","2023","1","4","SZR","Q3","69"
"r_42","2023","1","5","SZR","Q3","268"
"r_42","2023","1","6","SZR","Q3","35113"
"r_42","2023","2","4","SZR","Q3","-"
"r_42","2023","2","6","SZR","Q3","-"
"r_42","2023","3","4","SZR","Q3","154"
"r_42","2023","3","6","SZR","Q3","63481"
"r_42","2023","1","4","SZR","Q4","122"
"r_42","2023","1","5","SZR","Q4","534"
"r_42","2023","1","6","SZR","Q4","58096"
"r_42","2023","2","4","SZR","Q4","-"
"r_42","2023","2","6","SZR","Q4","-"
"r_42","2023","3","4","SZR","Q4","148"
"r_42","2023","3","6","SZR","Q4","113354"
"r_42","2023","1","4","TGV","Q1","10"
"r_42","2023","1","5","TGV","Q1","9"
"r_42","2023","1","6","TGV","Q1","2060"
"r_42","2023","2","4","TGV","Q1","-"
"r_42","2023","2","6","TGV","Q1","-"
"r_42","2023","3","4","TGV","Q1","6"
"r_42","2023","3","6","TGV","Q1","3322"
"r_42","2023","1","4","TGV","Q2","11"
"r_42","2023","1","5","TGV","Q2","77"
"r_42","2023","1","6","TGV","Q2","6265"
"r_42","2023","2","4","TGV","Q2","-"
"r_42","2023","2","6","TGV","Q2","-"
"r_42","2023","3","4","TGV","Q2","12"
"r_42","2023","3","6","TGV","Q2","2803"
"r_42","2023","1","4","TGV","Q3","16"
"r_42","2023","1","5","TGV","Q3","86"
"r_42","2023","1","6","TGV","Q3","6329"
"r_42","2023","2","4","TGV","Q3","-"
"r_42","2023","2","6","TGV","Q3","-"
"r_42","2023","3","4","TGV","Q3","11"
"r_42","2023","3","6","TGV","Q3","1538"
"r_42","2023","1","4","TGV","Q4","17"
"r_42","2023","1","5","TGV","Q4","41"
"r_42","2023","1","6","TGV","Q4","4249"
"r_42","2023","2","4","TGV","Q4","-"
"r_42","2023","2","6","TGV","Q4","-"
"r_42","2023","3","4","TGV","Q4","17"
"r_42","2023","3","6","TGV","Q4","4434"
"r_42","2023","1","4","HKV","Q1","34"
"r_42","2023","1","5","HKV","Q1","37"
"r_42","2023","1","6","HKV","Q1","6380"
"r_42","2023","2","4","HKV","Q1","-"
"r_42","2023","2","6","HKV","Q1","-"
"r_42","2023","3","4","HKV","Q1","28"
"r_42","2023","3","6","HKV","Q1","11200"
"r_42","2023","1","4","HKV","Q2","40"
"r_42","2023","1","5","HKV","Q2","302"
"r_42","2023","1","6","HKV","Q2","41812"
"r_42","2023","2","4","HKV","Q2","-"
"r_42","2023","2","6","HKV","Q2","-"
"r_42","2023","3","4","HKV","Q2","28"
"r_42","2023","3","6","HKV","Q2","19476"
"r_42","2023","1","4","HKV","Q3","50"
"r_42","2023","1","5","HKV","Q3","182"
"r_42","2023","1","6","HKV","Q3","22981"
"r_42","2023","2","4","HKV","Q3",".."
"r_42","2023","2","6","HKV","Q3",".."
"r_42","2023","3","4","HKV","Q3","36"
"r_42","2023","3","6","HKV","Q3","19269"
"r_42","2023","1","4","HKV","Q4","48"
"r_42","2023","1","5","HKV","Q4","269"
"r_42","2023","1","6","HKV","Q4","38715"
"r_42","2023","2","4","HKV","Q4","-"
"r_42","2023","2","6","HKV","Q4","-"
"r_42","2023","3","4","HKV","Q4","25"
"r_42","2023","3","6","HKV","Q4","5819"
"r_42","2023","1","4","SHU","Q1","19"
"r_42","2023","1","5","SHU","Q1","34"
"r_42","2023","1","6","SHU","Q1","5189"
"r_42","2023","2","4","SHU","Q1","-"
"r_42","2023","2","6","SHU","Q1","-"
"r_42","2023","3","4","SHU","Q1","36"
"r_42","2023","3","6","SHU","Q1","10644"
"r_42","2023","1","4","SHU","Q2","39"
"r_42","2023","1","5","SHU","Q2","194"
"r_42","2023","1","6","SHU","Q2","26549"
"r_42","2023","2","4","SHU","Q2",".."
"r_42","2023","2","6","SHU","Q2",".."
"r_42","2023","3","4","SHU","Q2","60"
"r_42","2023","3","6","SHU","Q2","21799"
"r_42","2023","1","4","SHU","Q3","27"
"r_42","2023","1","5","SHU","Q3","42"
"r_42","2023","1","6","SHU","Q3","5272"
"r_42","2023","2","4","SHU","Q3",".."
"r_42","2023","2","6","SHU","Q3",".."
"r_42","2023","3","4","SHU","Q3","54"
"r_42","2023","3","6","SHU","Q3","6323"
"r_42","2023","1","4","SHU","Q4","21"
"r_42","2023","1","5","SHU","Q4","87"
"r_42","2023","1","6","SHU","Q4","11627"
"r_42","2023","2","4","SHU","Q4","-"
"r_42","2023","2","6","SHU","Q4","-"
"r_42","2023","3","4","SHU","Q4","55"
"r_42","2023","3","6","SHU","Q4","33710"
"r_42","2023","1","4","JAM","Q1","16"
"r_42","2023","1","5","JAM","Q1","23"
"r_42","2023","1","6","JAM","Q1","4197"
"r_42","2023","2","4","JAM","Q1","-"
"r_42","2023","2","6","JAM","Q1","-"
"r_42","2023","3","4","JAM","Q1","28"
"r_42","2023","3","6","JAM","Q1","6609"
"r_42","2023","1","4","JAM","Q2","18"
"r_42","2023","1","5","JAM","Q2","27"
"r_42","2023","1","6","JAM","Q2","4333"
"r_42","2023","2","4","JAM","Q2","-"
"r_42","2023","2","6","JAM","Q2","-"
"r_42","2023","3","4","JAM","Q2","25"
"r_42","2023","3","6","JAM","Q2","6336"
"r_42","2023","1","4","JAM","Q3","23"
"r_42","2023","1","5","JAM","Q3","81"
"r_42","2023","1","6","JAM","Q3","10115"
"r_42","2023","2","4","JAM","Q3","-"
"r_42","2023","2","6","JAM","Q3","-"
"r_42","2023","3","4","JAM","Q3","24"
"r_42","2023","3","6","JAM","Q3","7717"
"r_42","2023","1","4","JAM","Q4","17"
"r_42","2023","1","5","JAM","Q4","39"
"r_42","2023","1","6","JAM","Q4","4164"
"r_42","2023","2","4","JAM","Q4","-"
"r_42","2023","2","6","JAM","Q4","-"
"r_42","2023","3","4","JAM","Q4","15"
"r_42","2023","3","6","JAM","Q4","6021"
"r_42","2024","1","4","BG","Q1","1823"
"r_42","2024","1","5","BG","Q1","10487"
"r_42","2024","1","6","BG","Q1","1203134"
"r_42","2024","2","4","BG","Q1","27"
"r_42","2024","2","6","BG","Q1","58771"
"r_42","2024","3","4","BG","Q1","1094"
"r_42","2024","3","6","BG","Q1","534982"
"r_42","2024","1","4","BG","Q2","1935"
"r_42","2024","1","5","BG","Q2","10271"
"r_42","2024","1","6","BG","Q2","1191503"
"r_42","2024","2","4","BG","Q2","16"
"r_42","2024","2","6","BG","Q2","18179"
"r_42","2024","3","4","BG","Q2","1173"
"r_42","2024","3","6","BG","Q2","445041"
"r_42","2024","1","4","BG","Q3","2113"
"r_42","2024","1","5","BG","Q3","9215"
"r_42","2024","1","6","BG","Q3","1115206"
"r_42","2024","2","4","BG","Q3","18"
"r_42","2024","2","6","BG","Q3","60495"
"r_42","2024","3","4","BG","Q3","1162"
"r_42","2024","3","6","BG","Q3","572420"
