RevisionColumn,periods,Units,EKATTE,Residence,ValueColumn
"r_1","2005","num","PAZ14","1","-"
"r_1","2005","num","PAZ14","2","3"
"r_1","2006","num","PAZ14","0","6"
"r_1","2006","num","PAZ14","1","-"
"r_1","2006","num","PAZ14","2","6"
"r_1","2007","num","PAZ14","0","6"
"r_1","2007","num","PAZ14","1","-"
"r_1","2007","num","PAZ14","2","6"
"r_1","2008","num","PAZ14","0","3"
"r_1","2008","num","PAZ14","1","-"
"r_1","2008","num","PAZ14","2","3"
"r_1","2009","num","PAZ14","0","5"
"r_1","2009","num","PAZ14","1","-"
"r_1","2009","num","PAZ14","2","5"
"r_1","2010","num","PAZ14","0","3"
"r_1","2010","num","PAZ14","1","-"
"r_1","2010","num","PAZ14","2","3"
"r_1","2011","num","PAZ14","0","3"
"r_1","2011","num","PAZ14","1","-"
"r_1","2011","num","PAZ14","2","3"
"r_1","2012","num","PAZ14","0","2"
"r_1","2012","num","PAZ14","1","-"
"r_1","2012","num","PAZ14","2","2"
"r_1","2013","num","PAZ14","0","6"
"r_1","2013","num","PAZ14","1","-"
"r_1","2013","num","PAZ14","2","6"
"r_1","2014","num","PAZ14","0","4"
"r_1","2014","num","PAZ14","1","-"
"r_1","2014","num","PAZ14","2","4"
"r_1","2000","num","PAZ19","0","148"
"r_1","2000","num","PAZ19","1","112"
"r_1","2000","num","PAZ19","2","36"
"r_1","2001","num","PAZ19","0","115"
"r_1","2001","num","PAZ19","1","92"
"r_1","2001","num","PAZ19","2","23"
"r_1","2002","num","PAZ19","0","124"
"r_1","2002","num","PAZ19","1","97"
"r_1","2002","num","PAZ19","2","27"
"r_1","2003","num","PAZ19","0","199"
"r_1","2003","num","PAZ19","1","161"
"r_1","2003","num","PAZ19","2","38"
"r_1","2004","num","PAZ19","0","257"
"r_1","2004","num","PAZ19","1","192"
"r_1","2004","num","PAZ19","2","65"
"r_1","2005","num","PAZ19","0","237"
"r_1","2005","num","PAZ19","1","178"
"r_1","2005","num","PAZ19","2","59"
"r_1","2006","num","PAZ19","0","265"
"r_1","2006","num","PAZ19","1","220"
"r_1","2006","num","PAZ19","2","45"
"r_1","2007","num","PAZ19","0","216"
"r_1","2007","num","PAZ19","1","160"
"r_1","2007","num","PAZ19","2","56"
"r_1","2008","num","PAZ19","0","240"
"r_1","2008","num","PAZ19","1","166"
"r_1","2008","num","PAZ19","2","74"
"r_1","2009","num","PAZ19","0","188"
"r_1","2009","num","PAZ19","1","140"
"r_1","2009","num","PAZ19","2","48"
"r_1","2010","num","PAZ19","0","145"
"r_1","2010","num","PAZ19","1","109"
"r_1","2010","num","PAZ19","2","36"
"r_1","2011","num","PAZ19","0","166"
"r_1","2011","num","PAZ19","1","127"
"r_1","2011","num","PAZ19","2","39"
"r_1","2012","num","PAZ19","0","348"
"r_1","2012","num","PAZ19","1","282"
"r_1","2012","num","PAZ19","2","66"
"r_1","2013","num","PAZ19","0","152"
"r_1","2013","num","PAZ19","1","104"
"r_1","2013","num","PAZ19","2","48"
"r_1","2014","num","PAZ19","0","132"
"r_1","2014","num","PAZ19","1","96"
"r_1","2014","num","PAZ19","2","36"
"r_1","2000","num","PAZ20","0","25"
"r_1","2000","num","PAZ20","1","20"
"r_1","2000","num","PAZ20","2","5"
"r_1","2001","num","PAZ20","0","42"
"r_1","2001","num","PAZ20","1","35"
"r_1","2001","num","PAZ20","2","7"
"r_1","2002","num","PAZ20","0","32"
"r_1","2002","num","PAZ20","1","24"
"r_1","2002","num","PAZ20","2","8"
"r_1","2003","num","PAZ20","0","30"
"r_1","2003","num","PAZ20","1","24"
"r_1","2003","num","PAZ20","2","6"
"r_1","2004","num","PAZ20","0","41"
"r_1","2004","num","PAZ20","1","29"
"r_1","2004","num","PAZ20","2","12"
"r_1","2005","num","PAZ20","0","47"
"r_1","2005","num","PAZ20","1","36"
"r_1","2005","num","PAZ20","2","11"
"r_1","2006","num","PAZ20","0","25"
"r_1","2006","num","PAZ20","1","21"
"r_1","2006","num","PAZ20","2","4"
"r_1","2007","num","PAZ20","0","38"
"r_1","2007","num","PAZ20","1","29"
"r_1","2007","num","PAZ20","2","9"
"r_1","2008","num","PAZ20","0","34"
"r_1","2008","num","PAZ20","1","25"
"r_1","2008","num","PAZ20","2","9"
"r_1","2009","num","PAZ20","0","35"
"r_1","2009","num","PAZ20","1","25"
"r_1","2009","num","PAZ20","2","10"
"r_1","2010","num","PAZ20","0","38"
"r_1","2010","num","PAZ20","1","33"
"r_1","2010","num","PAZ20","2","5"
"r_1","2011","num","PAZ20","0","42"
"r_1","2011","num","PAZ20","1","29"
"r_1","2011","num","PAZ20","2","13"
"r_1","2012","num","PAZ20","0","40"
"r_1","2012","num","PAZ20","1","30"
"r_1","2012","num","PAZ20","2","10"
"r_1","2013","num","PAZ20","0","29"
"r_1","2013","num","PAZ20","1","22"
"r_1","2013","num","PAZ20","2","7"
"r_1","2014","num","PAZ20","0","35"
"r_1","2014","num","PAZ20","1","28"
"r_1","2014","num","PAZ20","2","7"
"r_1","2000","num","PAZ21","0","10"
"r_1","2000","num","PAZ21","1","9"
"r_1","2000","num","PAZ21","2","1"
"r_1","2001","num","PAZ21","0","11"
"r_1","2001","num","PAZ21","1","6"
"r_1","2001","num","PAZ21","2","5"
"r_1","2002","num","PAZ21","0","13"
"r_1","2002","num","PAZ21","1","13"
"r_1","2002","num","PAZ21","2","-"
"r_1","2003","num","PAZ21","0","16"
"r_1","2003","num","PAZ21","1","14"
"r_1","2003","num","PAZ21","2","2"
"r_1","2004","num","PAZ21","0","28"
"r_1","2004","num","PAZ21","1","27"
"r_1","2004","num","PAZ21","2","1"
"r_1","2005","num","PAZ21","0","26"
"r_1","2005","num","PAZ21","1","25"
"r_1","2005","num","PAZ21","2","1"
"r_1","2006","num","PAZ21","0","31"
"r_1","2006","num","PAZ21","1","29"
"r_1","2006","num","PAZ21","2","2"
"r_1","2007","num","PAZ21","0","32"
"r_1","2007","num","PAZ21","1","31"
"r_1","2007","num","PAZ21","2","1"
"r_1","2008","num","PAZ21","0","32"
"r_1","2008","num","PAZ21","1","29"
"r_1","2008","num","PAZ21","2","3"
"r_1","2009","num","PAZ21","0","26"
"r_1","2009","num","PAZ21","1","25"
"r_1","2009","num","PAZ21","2","1"
"r_1","2010","num","PAZ21","0","24"
"r_1","2010","num","PAZ21","1","23"
"r_1","2010","num","PAZ21","2","1"
"r_1","2011","num","PAZ21","0","23"
"r_1","2011","num","PAZ21","1","21"
"r_1","2011","num","PAZ21","2","2"
"r_1","2012","num","PAZ21","0","46"
"r_1","2012","num","PAZ21","1","43"
"r_1","2012","num","PAZ21","2","3"
"r_1","2013","num","PAZ21","0","36"
"r_1","2013","num","PAZ21","1","31"
"r_1","2013","num","PAZ21","2","5"
"r_1","2014","num","PAZ21","0","21"
"r_1","2014","num","PAZ21","1","20"
"r_1","2014","num","PAZ21","2","1"
"r_1","2000","num","PAZ24","0","2"
"r_1","2000","num","PAZ24","1","2"
"r_1","2000","num","PAZ24","2","-"
"r_1","2001","num","PAZ24","0","1"
"r_1","2001","num","PAZ24","1","1"
"r_1","2001","num","PAZ24","2","-"
"r_1","2002","num","PAZ24","0","5"
"r_1","2002","num","PAZ24","1","3"
"r_1","2002","num","PAZ24","2","2"
"r_1","2003","num","PAZ24","0","3"
"r_1","2003","num","PAZ24","1","3"
"r_1","2003","num","PAZ24","2","-"
"r_1","2004","num","PAZ24","0","7"
"r_1","2004","num","PAZ24","1","6"
"r_1","2004","num","PAZ24","2","1"
"r_1","2005","num","PAZ24","0","8"
"r_1","2005","num","PAZ24","1","7"
"r_1","2005","num","PAZ24","2","1"
"r_1","2006","num","PAZ24","0","21"
"r_1","2006","num","PAZ24","1","18"
"r_1","2006","num","PAZ24","2","3"
"r_1","2007","num","PAZ24","0","7"
"r_1","2007","num","PAZ24","1","5"
"r_1","2007","num","PAZ24","2","2"
"r_1","2008","num","PAZ24","0","17"
"r_1","2008","num","PAZ24","1","11"
"r_1","2008","num","PAZ24","2","6"
"r_1","2009","num","PAZ24","0","8"
"r_1","2009","num","PAZ24","1","7"
"r_1","2009","num","PAZ24","2","1"
"r_1","2010","num","PAZ24","0","7"
"r_1","2010","num","PAZ24","1","7"
"r_1","2010","num","PAZ24","2","-"
"r_1","2011","num","PAZ24","0","9"
"r_1","2011","num","PAZ24","1","7"
"r_1","2011","num","PAZ24","2","2"
"r_1","2012","num","PAZ24","0","18"
"r_1","2012","num","PAZ24","1","14"
"r_1","2012","num","PAZ24","2","4"
"r_1","2013","num","PAZ24","0","11"
"r_1","2013","num","PAZ24","1","8"
"r_1","2013","num","PAZ24","2","3"
"r_1","2014","num","PAZ24","0","6"
"r_1","2014","num","PAZ24","1","4"
"r_1","2014","num","PAZ24","2","2"
"r_1","2000","num","PAZ29","0","22"
"r_1","2000","num","PAZ29","1","6"
"r_1","2000","num","PAZ29","2","16"
"r_1","2001","num","PAZ29","0","11"
"r_1","2001","num","PAZ29","1","3"
"r_1","2001","num","PAZ29","2","8"
"r_1","2002","num","PAZ29","0","18"
"r_1","2002","num","PAZ29","1","6"
"r_1","2002","num","PAZ29","2","12"
"r_1","2003","num","PAZ29","0","27"
"r_1","2003","num","PAZ29","1","11"
"r_1","2003","num","PAZ29","2","16"
"r_1","2004","num","PAZ29","0","28"
"r_1","2004","num","PAZ29","1","13"
"r_1","2004","num","PAZ29","2","15"
"r_1","2005","num","PAZ29","0","29"
"r_1","2005","num","PAZ29","1","14"
"r_1","2005","num","PAZ29","2","15"
"r_1","2006","num","PAZ29","0","34"
"r_1","2006","num","PAZ29","1","17"
"r_1","2006","num","PAZ29","2","17"
"r_1","2007","num","PAZ29","0","32"
"r_1","2007","num","PAZ29","1","13"
"r_1","2007","num","PAZ29","2","19"
"r_1","2008","num","PAZ29","0","29"
"r_1","2008","num","PAZ29","1","12"
"r_1","2008","num","PAZ29","2","17"
"r_1","2009","num","PAZ29","0","28"
"r_1","2009","num","PAZ29","1","15"
"r_1","2009","num","PAZ29","2","13"
"r_1","2010","num","PAZ29","0","27"
"r_1","2010","num","PAZ29","1","14"
"r_1","2010","num","PAZ29","2","13"
"r_1","2011","num","PAZ29","0","25"
"r_1","2011","num","PAZ29","1","9"
"r_1","2011","num","PAZ29","2","16"
"r_1","2012","num","PAZ29","0","34"
"r_1","2012","num","PAZ29","1","12"
"r_1","2012","num","PAZ29","2","22"
"r_1","2013","num","PAZ29","0","17"
"r_1","2013","num","PAZ29","1","8"
"r_1","2013","num","PAZ29","2","9"
"r_1","2014","num","PAZ29","0","21"
"r_1","2014","num","PAZ29","1","14"
"r_1","2014","num","PAZ29","2","7"
"r_1","2000","num","PAZ32","0","5"
"r_1","2000","num","PAZ32","1","4"
"r_1","2000","num","PAZ32","2","1"
"r_1","2001","num","PAZ32","0","6"
"r_1","2001","num","PAZ32","1","5"
"r_1","2001","num","PAZ32","2","1"
"r_1","2002","num","PAZ32","0","6"
"r_1","2002","num","PAZ32","1","5"
"r_1","2002","num","PAZ32","2","1"
"r_1","2003","num","PAZ32","0","4"
"r_1","2003","num","PAZ32","1","3"
"r_1","2003","num","PAZ32","2","1"
"r_1","2004","num","PAZ32","0","6"
"r_1","2004","num","PAZ32","1","5"
"r_1","2004","num","PAZ32","2","1"
"r_1","2005","num","PAZ32","0","14"
"r_1","2005","num","PAZ32","1","13"
"r_1","2005","num","PAZ32","2","1"
"r_1","2006","num","PAZ32","0","5"
"r_1","2006","num","PAZ32","1","3"
"r_1","2006","num","PAZ32","2","2"
"r_1","2007","num","PAZ32","0","7"
"r_1","2007","num","PAZ32","1","6"
"r_1","2007","num","PAZ32","2","1"
"r_1","2008","num","PAZ32","0","7"
"r_1","2008","num","PAZ32","1","6"
"r_1","2008","num","PAZ32","2","1"
"r_1","2009","num","PAZ32","0","4"
"r_1","2009","num","PAZ32","1","4"
"r_1","2009","num","PAZ32","2","-"
"r_1","2010","num","PAZ32","0","3"
"r_1","2010","num","PAZ32","1","2"
"r_1","2010","num","PAZ32","2","1"
"r_1","2011","num","PAZ32","0","5"
"r_1","2011","num","PAZ32","1","3"
"r_1","2011","num","PAZ32","2","2"
"r_1","2012","num","PAZ32","0","4"
"r_1","2012","num","PAZ32","1","4"
"r_1","2012","num","PAZ32","2","-"
"r_1","2013","num","PAZ32","0","7"
"r_1","2013","num","PAZ32","1","7"
"r_1","2013","num","PAZ32","2","-"
"r_1","2014","num","PAZ32","0","10"
"r_1","2014","num","PAZ32","1","9"
"r_1","2014","num","PAZ32","2","1"
"r_1","2000","num","PDV","0","906"
"r_1","2000","num","PDV","1","776"
"r_1","2000","num","PDV","2","130"
"r_1","2001","num","PDV","0","829"
"r_1","2001","num","PDV","1","713"
"r_1","2001","num","PDV","2","116"
"r_1","2002","num","PDV","0","993"
"r_1","2002","num","PDV","1","843"
"r_1","2002","num","PDV","2","150"
"r_1","2003","num","PDV","0","1059"
"r_1","2003","num","PDV","1","908"
"r_1","2003","num","PDV","2","151"
"r_1","2004","num","PDV","0","1140"
"r_1","2004","num","PDV","1","951"
"r_1","2004","num","PDV","2","189"
"r_1","2005","num","PDV","0","1605"
"r_1","2005","num","PDV","1","1325"
"r_1","2005","num","PDV","2","280"
"r_1","2006","num","PDV","0","1501"
"r_1","2006","num","PDV","1","1254"
"r_1","2006","num","PDV","2","247"
"r_1","2007","num","PDV","0","1334"
"r_1","2007","num","PDV","1","1115"
"r_1","2007","num","PDV","2","219"
"r_1","2008","num","PDV","0","1301"
"r_1","2008","num","PDV","1","1086"
"r_1","2008","num","PDV","2","215"
"r_1","2009","num","PDV","0","1093"
"r_1","2009","num","PDV","1","910"
"r_1","2009","num","PDV","2","183"
"r_1","2010","num","PDV","0","1040"
"r_1","2010","num","PDV","1","885"
"r_1","2010","num","PDV","2","155"
"r_1","2011","num","PDV","0","1071"
"r_1","2011","num","PDV","1","909"
"r_1","2011","num","PDV","2","162"
"r_1","2012","num","PDV","0","950"
"r_1","2012","num","PDV","1","779"
"r_1","2012","num","PDV","2","171"
"r_1","2013","num","PDV","0","1044"
"r_1","2013","num","PDV","1","868"
"r_1","2013","num","PDV","2","176"
"r_1","2014","num","PDV","0","993"
"r_1","2014","num","PDV","1","817"
"r_1","2014","num","PDV","2","176"
"r_1","2000","num","PDV01","0","61"
"r_1","2000","num","PDV01","1","57"
"r_1","2000","num","PDV01","2","4"
"r_1","2001","num","PDV01","0","67"
"r_1","2001","num","PDV01","1","57"
"r_1","2001","num","PDV01","2","10"
"r_1","2002","num","PDV01","0","82"
"r_1","2002","num","PDV01","1","78"
"r_1","2002","num","PDV01","2","4"
"r_1","2003","num","PDV01","0","114"
"r_1","2003","num","PDV01","1","100"
"r_1","2003","num","PDV01","2","14"
"r_1","2004","num","PDV01","0","93"
"r_1","2004","num","PDV01","1","75"
"r_1","2004","num","PDV01","2","18"
"r_1","2005","num","PDV01","0","110"
"r_1","2005","num","PDV01","1","99"
"r_1","2005","num","PDV01","2","11"
"r_1","2006","num","PDV01","0","113"
"r_1","2006","num","PDV01","1","99"
"r_1","2006","num","PDV01","2","14"
"r_1","2007","num","PDV01","0","114"
"r_1","2007","num","PDV01","1","101"
"r_1","2007","num","PDV01","2","13"
"r_1","2008","num","PDV01","0","104"
"r_1","2008","num","PDV01","1","95"
"r_1","2008","num","PDV01","2","9"
"r_1","2009","num","PDV01","0","88"
"r_1","2009","num","PDV01","1","77"
"r_1","2009","num","PDV01","2","11"
"r_1","2010","num","PDV01","0","80"
"r_1","2010","num","PDV01","1","76"
"r_1","2010","num","PDV01","2","4"
"r_1","2011","num","PDV01","0","95"
"r_1","2011","num","PDV01","1","87"
"r_1","2011","num","PDV01","2","8"
"r_1","2012","num","PDV01","0","92"
"r_1","2012","num","PDV01","1","81"
"r_1","2012","num","PDV01","2","11"
"r_1","2013","num","PDV01","0","80"
"r_1","2013","num","PDV01","1","68"
"r_1","2013","num","PDV01","2","12"
"r_1","2014","num","PDV01","0","89"
"r_1","2014","num","PDV01","1","71"
"r_1","2014","num","PDV01","2","18"
"r_1","2000","num","PDV07","0","4"
"r_1","2000","num","PDV07","1","-"
"r_1","2000","num","PDV07","2","4"
"r_1","2001","num","PDV07","0","5"
"r_1","2001","num","PDV07","1","3"
"r_1","2001","num","PDV07","2","2"
"r_1","2002","num","PDV07","0","7"
"r_1","2002","num","PDV07","1","-"
"r_1","2002","num","PDV07","2","7"
"r_1","2003","num","PDV07","0","4"
"r_1","2003","num","PDV07","1","-"
"r_1","2003","num","PDV07","2","4"
"r_1","2004","num","PDV07","0","9"
"r_1","2004","num","PDV07","1","2"
"r_1","2004","num","PDV07","2","7"
"r_1","2005","num","PDV07","0","9"
"r_1","2005","num","PDV07","1","2"
"r_1","2005","num","PDV07","2","7"
"r_1","2006","num","PDV07","0","7"
"r_1","2006","num","PDV07","1","1"
"r_1","2006","num","PDV07","2","6"
"r_1","2007","num","PDV07","0","8"
"r_1","2007","num","PDV07","1","1"
"r_1","2007","num","PDV07","2","7"
"r_1","2008","num","PDV07","0","11"
"r_1","2008","num","PDV07","1","2"
"r_1","2008","num","PDV07","2","9"
"r_1","2009","num","PDV07","0","12"
"r_1","2009","num","PDV07","1","2"
"r_1","2009","num","PDV07","2","10"
"r_1","2010","num","PDV07","0","4"
"r_1","2010","num","PDV07","1","2"
"r_1","2010","num","PDV07","2","2"
"r_1","2011","num","PDV07","0","6"
"r_1","2011","num","PDV07","1","1"
"r_1","2011","num","PDV07","2","5"
"r_1","2012","num","PDV07","0","7"
"r_1","2012","num","PDV07","1","-"
"r_1","2012","num","PDV07","2","7"
"r_1","2013","num","PDV07","0","7"
"r_1","2013","num","PDV07","1","2"
"r_1","2013","num","PDV07","2","5"
"r_1","2014","num","PDV07","0","5"
"r_1","2014","num","PDV07","1","3"
"r_1","2014","num","PDV07","2","2"
"r_1","2000","num","PDV12","0","6"
"r_1","2000","num","PDV12","1","-"
"r_1","2000","num","PDV12","2","6"
"r_1","2001","num","PDV12","0","4"
"r_1","2001","num","PDV12","1","-"
"r_1","2001","num","PDV12","2","4"
"r_1","2002","num","PDV12","0","9"
"r_1","2002","num","PDV12","1","-"
"r_1","2002","num","PDV12","2","9"
"r_1","2003","num","PDV12","0","5"
"r_1","2003","num","PDV12","1","-"
"r_1","2003","num","PDV12","2","5"
"r_1","2004","num","PDV12","0","7"
"r_1","2004","num","PDV12","1","-"
"r_1","2004","num","PDV12","2","7"
"r_1","2005","num","PDV12","0","16"
"r_1","2005","num","PDV12","1","-"
"r_1","2005","num","PDV12","2","16"
"r_1","2006","num","PDV12","0","14"
"r_1","2006","num","PDV12","1","-"
"r_1","2006","num","PDV12","2","14"
"r_1","2007","num","PDV12","0","17"
"r_1","2007","num","PDV12","1","-"
"r_1","2007","num","PDV12","2","17"
"r_1","2008","num","PDV12","0","14"
"r_1","2008","num","PDV12","1","-"
"r_1","2008","num","PDV12","2","14"
"r_1","2009","num","PDV12","0","9"
"r_1","2009","num","PDV12","1","-"
"r_1","2009","num","PDV12","2","9"
"r_1","2010","num","PDV12","0","7"
"r_1","2010","num","PDV12","1","-"
"r_1","2010","num","PDV12","2","7"
"r_1","2011","num","PDV12","0","10"
"r_1","2011","num","PDV12","1","-"
"r_1","2011","num","PDV12","2","10"
"r_1","2012","num","PDV12","0","14"
"r_1","2012","num","PDV12","1","-"
"r_1","2012","num","PDV12","2","14"
"r_1","2013","num","PDV12","0","10"
"r_1","2013","num","PDV12","1","-"
"r_1","2013","num","PDV12","2","10"
"r_1","2014","num","PDV12","0","12"
"r_1","2014","num","PDV12","1","-"
"r_1","2014","num","PDV12","2","12"
"r_1","2000","num","PDV13","0","79"
"r_1","2000","num","PDV13","1","59"
"r_1","2000","num","PDV13","2","20"
"r_1","2001","num","PDV13","0","60"
"r_1","2001","num","PDV13","1","44"
"r_1","2001","num","PDV13","2","16"
"r_1","2002","num","PDV13","0","89"
"r_1","2002","num","PDV13","1","70"
"r_1","2002","num","PDV13","2","19"
"r_1","2003","num","PDV13","0","45"
"r_1","2003","num","PDV13","1","38"
"r_1","2003","num","PDV13","2","7"
"r_1","2004","num","PDV13","0","81"
"r_1","2004","num","PDV13","1","61"
"r_1","2004","num","PDV13","2","20"
"r_1","2005","num","PDV13","0","91"
"r_1","2005","num","PDV13","1","59"
"r_1","2005","num","PDV13","2","32"
"r_1","2006","num","PDV13","0","113"
"r_1","2006","num","PDV13","1","74"
"r_1","2006","num","PDV13","2","39"
"r_1","2007","num","PDV13","0","62"
"r_1","2007","num","PDV13","1","45"
"r_1","2007","num","PDV13","2","17"
"r_1","2008","num","PDV13","0","102"
"r_1","2008","num","PDV13","1","74"
"r_1","2008","num","PDV13","2","28"
"r_1","2009","num","PDV13","0","76"
"r_1","2009","num","PDV13","1","49"
"r_1","2009","num","PDV13","2","27"
"r_1","2010","num","PDV13","0","47"
"r_1","2010","num","PDV13","1","35"
"r_1","2010","num","PDV13","2","12"
"r_1","2011","num","PDV13","0","62"
"r_1","2011","num","PDV13","1","46"
"r_1","2011","num","PDV13","2","16"
"r_1","2012","num","PDV13","0","70"
"r_1","2012","num","PDV13","1","52"
"r_1","2012","num","PDV13","2","18"
"r_1","2013","num","PDV13","0","69"
"r_1","2013","num","PDV13","1","53"
"r_1","2013","num","PDV13","2","16"
"r_1","2014","num","PDV13","0","58"
"r_1","2014","num","PDV13","1","40"
"r_1","2014","num","PDV13","2","18"
"r_1","2000","num","PDV39","0","6"
"r_1","2000","num","PDV39","1","6"
"r_1","2000","num","PDV39","2","-"
"r_1","2001","num","PDV39","0","8"
"r_1","2001","num","PDV39","1","8"
"r_1","2001","num","PDV39","2","-"
"r_1","2002","num","PDV39","0","4"
"r_1","2002","num","PDV39","1","4"
"r_1","2002","num","PDV39","2","-"
"r_1","2003","num","PDV39","0","14"
"r_1","2003","num","PDV39","1","14"
"r_1","2003","num","PDV39","2","-"
"r_1","2004","num","PDV39","0","9"
"r_1","2004","num","PDV39","1","9"
"r_1","2004","num","PDV39","2","-"
"r_1","2005","num","PDV39","0","13"
"r_1","2005","num","PDV39","1","13"
"r_1","2005","num","PDV39","2","-"
"r_1","2006","num","PDV39","0","7"
"r_1","2006","num","PDV39","1","7"
"r_1","2006","num","PDV39","2","-"
"r_1","2007","num","PDV39","0","10"
"r_1","2007","num","PDV39","1","10"
"r_1","2007","num","PDV39","2","-"
"r_1","2008","num","PDV39","0","15"
"r_1","2008","num","PDV39","1","15"
"r_1","2008","num","PDV39","2","-"
"r_1","2009","num","PDV39","0","6"
"r_1","2009","num","PDV39","1","6"
"r_1","2009","num","PDV39","2","-"
"r_1","2010","num","PDV39","0","7"
"r_1","2010","num","PDV39","1","7"
"r_1","2010","num","PDV39","2","-"
"r_1","2011","num","PDV39","0","5"
"r_1","2011","num","PDV39","1","5"
"r_1","2011","num","PDV39","2","-"
"r_1","2012","num","PDV39","0","9"
"r_1","2012","num","PDV39","1","9"
"r_1","2012","num","PDV39","2","-"
"r_1","2013","num","PDV39","0","10"
"r_1","2013","num","PDV39","1","10"
"r_1","2013","num","PDV39","2","-"
"r_1","2014","num","PDV39","0","6"
"r_1","2014","num","PDV39","1","6"
"r_1","2014","num","PDV39","2","-"
"r_1","2000","num","PDV42","0","x"
"r_1","2000","num","PDV42","1","x"
"r_1","2000","num","PDV42","2","x"
"r_1","2001","num","PDV42","0","5"
"r_1","2001","num","PDV42","1","-"
"r_1","2001","num","PDV42","2","5"
"r_1","2002","num","PDV42","0","5"
"r_1","2002","num","PDV42","1","-"
"r_1","2002","num","PDV42","2","5"
"r_1","2003","num","PDV42","0","4"
"r_1","2003","num","PDV42","1","-"
"r_1","2003","num","PDV42","2","4"
"r_1","2004","num","PDV42","0","3"
"r_1","2004","num","PDV42","1","-"
"r_1","2004","num","PDV42","2","3"
"r_1","2005","num","PDV42","0","7"
"r_1","2005","num","PDV42","1","-"
"r_1","2005","num","PDV42","2","7"
"r_1","2006","num","PDV42","0","7"
"r_1","2006","num","PDV42","1","7"
"r_1","2006","num","PDV42","2","-"
"r_1","2007","num","PDV42","0","10"
"r_1","2007","num","PDV42","1","8"
"r_1","2007","num","PDV42","2","2"
"r_1","2008","num","PDV42","0","2"
"r_1","2008","num","PDV42","1","1"
"r_1","2008","num","PDV42","2","1"
"r_1","2009","num","PDV42","0","6"
"r_1","2009","num","PDV42","1","6"
"r_1","2009","num","PDV42","2","-"
"r_1","2010","num","PDV42","0","5"
"r_1","2010","num","PDV42","1","4"
"r_1","2010","num","PDV42","2","1"
"r_1","2011","num","PDV42","0","8"
"r_1","2011","num","PDV42","1","6"
"r_1","2011","num","PDV42","2","2"
"r_1","2012","num","PDV42","0","5"
"r_1","2012","num","PDV42","1","5"
"r_1","2012","num","PDV42","2","-"
"r_1","2013","num","PDV42","0","7"
"r_1","2013","num","PDV42","1","7"
"r_1","2013","num","PDV42","2","-"
"r_1","2014","num","PDV42","0","7"
"r_1","2014","num","PDV42","1","5"
"r_1","2014","num","PDV42","2","2"
"r_1","2000","num","PDV15","0","4"
"r_1","2000","num","PDV15","1","4"
"r_1","2000","num","PDV15","2","-"
"r_1","2001","num","PDV15","0","4"
"r_1","2001","num","PDV15","1","4"
"r_1","2001","num","PDV15","2","-"
"r_1","2002","num","PDV15","0","2"
"r_1","2002","num","PDV15","1","2"
"r_1","2002","num","PDV15","2","-"
"r_1","2003","num","PDV15","0","4"
"r_1","2003","num","PDV15","1","4"
"r_1","2003","num","PDV15","2","-"
"r_1","2004","num","PDV15","0","3"
"r_1","2004","num","PDV15","1","3"
"r_1","2004","num","PDV15","2","-"
"r_1","2005","num","PDV15","0","3"
"r_1","2005","num","PDV15","1","2"
"r_1","2005","num","PDV15","2","1"
"r_1","2006","num","PDV15","0","1"
"r_1","2006","num","PDV15","1","1"
"r_1","2006","num","PDV15","2","-"
"r_1","2007","num","PDV15","0","4"
"r_1","2007","num","PDV15","1","4"
"r_1","2007","num","PDV15","2","-"
"r_1","2008","num","PDV15","0","4"
"r_1","2008","num","PDV15","1","3"
"r_1","2008","num","PDV15","2","1"
"r_1","2009","num","PDV15","0","2"
"r_1","2009","num","PDV15","1","2"
"r_1","2009","num","PDV15","2","-"
"r_1","2010","num","PDV15","0","-"
"r_1","2010","num","PDV15","1","-"
"r_1","2010","num","PDV15","2","-"
"r_1","2011","num","PDV15","0","2"
"r_1","2011","num","PDV15","1","1"
"r_1","2011","num","PDV15","2","1"
"r_1","2012","num","PDV15","0","1"
"r_1","2012","num","PDV15","1","-"
"r_1","2012","num","PDV15","2","1"
"r_1","2013","num","PDV15","0","2"
"r_1","2013","num","PDV15","1","1"
"r_1","2013","num","PDV15","2","1"
"r_1","2014","num","PDV15","0","1"
"r_1","2014","num","PDV15","1","1"
"r_1","2014","num","PDV15","2","-"
"r_1","2000","num","PDV17","0","23"
"r_1","2000","num","PDV17","1","-"
"r_1","2000","num","PDV17","2","23"
"r_1","2001","num","PDV17","0","20"
"r_1","2001","num","PDV17","1","-"
"r_1","2001","num","PDV17","2","20"
"r_1","2002","num","PDV17","0","24"
"r_1","2002","num","PDV17","1","-"
"r_1","2002","num","PDV17","2","24"
"r_1","2003","num","PDV17","0","24"
"r_1","2003","num","PDV17","1","-"
"r_1","2003","num","PDV17","2","24"
"r_1","2004","num","PDV17","0","29"
"r_1","2004","num","PDV17","1","-"
"r_1","2004","num","PDV17","2","29"
"r_1","2005","num","PDV17","0","57"
"r_1","2005","num","PDV17","1","-"
"r_1","2005","num","PDV17","2","57"
"r_1","2006","num","PDV17","0","51"
"r_1","2006","num","PDV17","1","-"
"r_1","2006","num","PDV17","2","51"
"r_1","2007","num","PDV17","0","45"
"r_1","2007","num","PDV17","1","-"
"r_1","2007","num","PDV17","2","45"
"r_1","2008","num","PDV17","0","43"
"r_1","2008","num","PDV17","1","-"
