RevisionColumn,periods,Units,EKATTE_Hlth,HlthEst_2011_2013,HlthEst_measures,ValueColumn
"r_8","2020","num","RSE03","2.1","Est","-"
"r_8","2020","num","RSE03","2.1","Beds","-"
"r_8","2020","num","RSE03","2.2","Est","-"
"r_8","2020","num","RSE03","2.2","Beds","-"
"r_8","2020","num","RSE03","2.3","Est","-"
"r_8","2020","num","RSE03","2.4","Est","-"
"r_8","2020","num","RSE03","2.4","Beds","-"
"r_8","2020","num","RSE03","2.5","Est","-"
"r_8","2020","num","RSE03","3","Est","-"
"r_8","2020","num","RSE03","3","Beds","-"
"r_8","2020","num","RSE04","1","Est","2"
"r_8","2020","num","RSE04","1","Beds","425"
"r_8","2020","num","RSE04","1.1","Est","1"
"r_8","2020","num","RSE04","1.1","Beds","155"
"r_8","2020","num","RSE04","1.2","Est","1"
"r_8","2020","num","RSE04","1.2","Beds","270"
"r_8","2020","num","RSE04","1.3","Est","-"
"r_8","2020","num","RSE04","1.3","Beds","-"
"r_8","2020","num","RSE04","1.4","Est","-"
"r_8","2020","num","RSE04","1.4","Beds","-"
"r_8","2020","num","RSE04","1.5","Est","-"
"r_8","2020","num","RSE04","1.5","Beds","-"
"r_8","2020","num","RSE04","2","Est","3"
"r_8","2020","num","RSE04","2","Beds","-"
"r_8","2020","num","RSE04","2.1","Est","-"
"r_8","2020","num","RSE04","2.1","Beds","-"
"r_8","2020","num","RSE04","2.2","Est","1"
"r_8","2020","num","RSE04","2.2","Beds","-"
"r_8","2020","num","RSE04","2.3","Est","-"
"r_8","2020","num","RSE04","2.4","Est","-"
"r_8","2020","num","RSE04","2.4","Beds","-"
"r_8","2020","num","RSE04","2.5","Est","2"
"r_8","2020","num","RSE04","3","Est","-"
"r_8","2020","num","RSE04","3","Beds","-"
"r_8","2020","num","RSE05","1","Est","-"
"r_8","2020","num","RSE05","1","Beds","-"
"r_8","2020","num","RSE05","1.1","Est","-"
"r_8","2020","num","RSE05","1.1","Beds","-"
"r_8","2020","num","RSE05","1.2","Est","-"
"r_8","2020","num","RSE05","1.2","Beds","-"
"r_8","2020","num","RSE05","1.3","Est","-"
"r_8","2020","num","RSE05","1.3","Beds","-"
"r_8","2020","num","RSE05","1.4","Est","-"
"r_8","2020","num","RSE05","1.4","Beds","-"
"r_8","2020","num","RSE05","1.5","Est","-"
"r_8","2020","num","RSE05","1.5","Beds","-"
"r_8","2020","num","RSE05","2","Est","-"
"r_8","2020","num","RSE05","2","Beds","-"
"r_8","2020","num","RSE05","2.1","Est","-"
"r_8","2020","num","RSE05","2.1","Beds","-"
"r_8","2020","num","RSE05","2.2","Est","-"
"r_8","2020","num","RSE05","2.2","Beds","-"
"r_8","2020","num","RSE05","2.3","Est","-"
"r_8","2020","num","RSE05","2.4","Est","-"
"r_8","2020","num","RSE05","2.4","Beds","-"
"r_8","2020","num","RSE05","2.5","Est","-"
"r_8","2020","num","RSE05","3","Est","-"
"r_8","2020","num","RSE05","3","Beds","-"
"r_8","2020","num","RSE08","1","Est","-"
"r_8","2020","num","RSE08","1","Beds","-"
"r_8","2020","num","RSE08","1.1","Est","-"
"r_8","2020","num","RSE08","1.1","Beds","-"
"r_8","2020","num","RSE08","1.2","Est","-"
"r_8","2020","num","RSE08","1.2","Beds","-"
"r_8","2020","num","RSE08","1.3","Est","-"
"r_8","2020","num","RSE08","1.3","Beds","-"
"r_8","2020","num","RSE08","1.4","Est","-"
"r_8","2020","num","RSE08","1.4","Beds","-"
"r_8","2020","num","RSE08","1.5","Est","-"
"r_8","2020","num","RSE08","1.5","Beds","-"
"r_8","2020","num","RSE08","2","Est","-"
"r_8","2020","num","RSE08","2","Beds","-"
"r_8","2020","num","RSE08","2.1","Est","-"
"r_8","2020","num","RSE08","2.1","Beds","-"
"r_8","2020","num","RSE08","2.2","Est","-"
"r_8","2020","num","RSE08","2.2","Beds","-"
"r_8","2020","num","RSE08","2.3","Est","-"
"r_8","2020","num","RSE08","2.4","Est","-"
"r_8","2020","num","RSE08","2.4","Beds","-"
"r_8","2020","num","RSE08","2.5","Est","-"
"r_8","2020","num","RSE08","3","Est","-"
"r_8","2020","num","RSE08","3","Beds","-"
"r_8","2020","num","RSE13","1","Est","-"
"r_8","2020","num","RSE13","1","Beds","-"
"r_8","2020","num","RSE13","1.1","Est","-"
"r_8","2020","num","RSE13","1.1","Beds","-"
"r_8","2020","num","RSE13","1.2","Est","-"
"r_8","2020","num","RSE13","1.2","Beds","-"
"r_8","2020","num","RSE13","1.3","Est","-"
"r_8","2020","num","RSE13","1.3","Beds","-"
"r_8","2020","num","RSE13","1.4","Est","-"
"r_8","2020","num","RSE13","1.4","Beds","-"
"r_8","2020","num","RSE13","1.5","Est","-"
"r_8","2020","num","RSE13","1.5","Beds","-"
"r_8","2020","num","RSE13","2","Est","-"
"r_8","2020","num","RSE13","2","Beds","-"
"r_8","2020","num","RSE13","2.1","Est","-"
"r_8","2020","num","RSE13","2.1","Beds","-"
"r_8","2020","num","RSE13","2.2","Est","-"
"r_8","2020","num","RSE13","2.2","Beds","-"
"r_8","2020","num","RSE13","2.3","Est","-"
"r_8","2020","num","RSE13","2.4","Est","-"
"r_8","2020","num","RSE13","2.4","Beds","-"
"r_8","2020","num","RSE13","2.5","Est","-"
"r_8","2020","num","RSE13","3","Est","-"
"r_8","2020","num","RSE13","3","Beds","-"
"r_8","2020","num","RSE27","1","Est","7"
"r_8","2020","num","RSE27","1","Beds","1425"
"r_8","2020","num","RSE27","1.1","Est","2"
"r_8","2020","num","RSE27","1.1","Beds","924"
"r_8","2020","num","RSE27","1.2","Est","3"
"r_8","2020","num","RSE27","1.2","Beds","238"
"r_8","2020","num","RSE27","1.3","Est","-"
"r_8","2020","num","RSE27","1.3","Beds","-"
"r_8","2020","num","RSE27","1.4","Est","1"
"r_8","2020","num","RSE27","1.4","Beds","148"
"r_8","2020","num","RSE27","1.5","Est","1"
"r_8","2020","num","RSE27","1.5","Beds","115"
"r_8","2020","num","RSE27","2","Est","68"
"r_8","2020","num","RSE27","2","Beds","22"
"r_8","2020","num","RSE27","2.1","Est","3"
"r_8","2020","num","RSE27","2.1","Beds","15"
"r_8","2020","num","RSE27","2.2","Est","13"
"r_8","2020","num","RSE27","2.2","Beds","4"
"r_8","2020","num","RSE27","2.3","Est","3"
"r_8","2020","num","RSE27","2.4","Est","1"
"r_8","2020","num","RSE27","2.4","Beds","1"
"r_8","2020","num","RSE27","2.5","Est","48"
"r_8","2020","num","RSE27","3","Est","4"
"r_8","2020","num","RSE27","3","Beds","2.0000000000000004"
"r_8","2020","num","RSE33","1","Est","-"
"r_8","2020","num","RSE33","1","Beds","-"
"r_8","2020","num","RSE33","1.1","Est","-"
"r_8","2020","num","RSE33","1.1","Beds","-"
"r_8","2020","num","RSE33","1.2","Est","-"
"r_8","2020","num","RSE33","1.2","Beds","-"
"r_8","2020","num","RSE33","1.3","Est","-"
"r_8","2020","num","RSE33","1.3","Beds","-"
"r_8","2020","num","RSE33","1.4","Est","-"
"r_8","2020","num","RSE33","1.4","Beds","-"
"r_8","2020","num","RSE33","1.5","Est","-"
"r_8","2020","num","RSE33","1.5","Beds","-"
"r_8","2020","num","RSE33","2","Est","-"
"r_8","2020","num","RSE33","2","Beds","-"
"r_8","2020","num","RSE33","2.1","Est","-"
"r_8","2020","num","RSE33","2.1","Beds","-"
"r_8","2020","num","RSE33","2.2","Est","-"
"r_8","2020","num","RSE33","2.2","Beds","-"
"r_8","2020","num","RSE33","2.3","Est","-"
"r_8","2020","num","RSE33","2.4","Est","-"
"r_8","2020","num","RSE33","2.4","Beds","-"
"r_8","2020","num","RSE33","2.5","Est","-"
"r_8","2020","num","RSE33","3","Est","-"
"r_8","2020","num","RSE33","3","Beds","-"
"r_8","2020","num","RSE37","1","Est","-"
"r_8","2020","num","RSE37","1","Beds","-"
"r_8","2020","num","RSE37","1.1","Est","-"
"r_8","2020","num","RSE37","1.1","Beds","-"
"r_8","2020","num","RSE37","1.2","Est","-"
"r_8","2020","num","RSE37","1.2","Beds","-"
"r_8","2020","num","RSE37","1.3","Est","-"
"r_8","2020","num","RSE37","1.3","Beds","-"
"r_8","2020","num","RSE37","1.4","Est","-"
"r_8","2020","num","RSE37","1.4","Beds","-"
"r_8","2020","num","RSE37","1.5","Est","-"
"r_8","2020","num","RSE37","1.5","Beds","-"
"r_8","2020","num","RSE37","2","Est","-"
"r_8","2020","num","RSE37","2","Beds","-"
"r_8","2020","num","RSE37","2.1","Est","-"
"r_8","2020","num","RSE37","2.1","Beds","-"
"r_8","2020","num","RSE37","2.2","Est","-"
"r_8","2020","num","RSE37","2.2","Beds","-"
"r_8","2020","num","RSE37","2.3","Est","-"
"r_8","2020","num","RSE37","2.4","Est","-"
"r_8","2020","num","RSE37","2.4","Beds","-"
"r_8","2020","num","RSE37","2.5","Est","-"
"r_8","2020","num","RSE37","3","Est","-"
"r_8","2020","num","RSE37","3","Beds","-"
"r_8","2020","num","SLS","1","Est","3"
"r_8","2020","num","SLS","1","Beds","483"
"r_8","2020","num","SLS","1.1","Est","3"
"r_8","2020","num","SLS","1.1","Beds","483"
"r_8","2020","num","SLS","1.2","Est","-"
"r_8","2020","num","SLS","1.2","Beds","-"
"r_8","2020","num","SLS","1.3","Est","-"
"r_8","2020","num","SLS","1.3","Beds","-"
"r_8","2020","num","SLS","1.4","Est","-"
"r_8","2020","num","SLS","1.4","Beds","-"
"r_8","2020","num","SLS","1.5","Est","-"
"r_8","2020","num","SLS","1.5","Beds","-"
"r_8","2020","num","SLS","2","Est","32"
"r_8","2020","num","SLS","2","Beds","9"
"r_8","2020","num","SLS","2.1","Est","1"
"r_8","2020","num","SLS","2.1","Beds","5"
"r_8","2020","num","SLS","2.2","Est","3"
"r_8","2020","num","SLS","2.2","Beds","4"
"r_8","2020","num","SLS","2.3","Est","-"
"r_8","2020","num","SLS","2.4","Est","-"
"r_8","2020","num","SLS","2.4","Beds","-"
"r_8","2020","num","SLS","2.5","Est","28"
"r_8","2020","num","SLS","3","Est","3"
"r_8","2020","num","SLS","3","Beds","-"
"r_8","2020","num","SLS01","1","Est","-"
"r_8","2020","num","SLS01","1","Beds","-"
"r_8","2020","num","SLS01","1.1","Est","-"
"r_8","2020","num","SLS01","1.1","Beds","-"
"r_8","2020","num","SLS01","1.2","Est","-"
"r_8","2020","num","SLS01","1.2","Beds","-"
"r_8","2020","num","SLS01","1.3","Est","-"
"r_8","2020","num","SLS01","1.3","Beds","-"
"r_8","2020","num","SLS01","1.4","Est","-"
"r_8","2020","num","SLS01","1.4","Beds","-"
"r_8","2020","num","SLS01","1.5","Est","-"
"r_8","2020","num","SLS01","1.5","Beds","-"
"r_8","2020","num","SLS01","2","Est","-"
"r_8","2020","num","SLS01","2","Beds","-"
"r_8","2020","num","SLS01","2.1","Est","-"
"r_8","2020","num","SLS01","2.1","Beds","-"
"r_8","2020","num","SLS01","2.2","Est","-"
"r_8","2020","num","SLS01","2.2","Beds","-"
"r_8","2020","num","SLS01","2.3","Est","-"
"r_8","2020","num","SLS01","2.4","Est","-"
"r_8","2020","num","SLS01","2.4","Beds","-"
"r_8","2020","num","SLS01","2.5","Est","-"
"r_8","2020","num","SLS01","3","Est","-"
"r_8","2020","num","SLS01","3","Beds","-"
"r_8","2020","num","SLS07","1","Est","-"
"r_8","2020","num","SLS07","1","Beds","-"
"r_8","2020","num","SLS07","1.1","Est","-"
"r_8","2020","num","SLS07","1.1","Beds","-"
"r_8","2020","num","SLS07","1.2","Est","-"
"r_8","2020","num","SLS07","1.2","Beds","-"
"r_8","2020","num","SLS07","1.3","Est","-"
"r_8","2020","num","SLS07","1.3","Beds","-"
"r_8","2020","num","SLS07","1.4","Est","-"
"r_8","2020","num","SLS07","1.4","Beds","-"
"r_8","2020","num","SLS07","1.5","Est","-"
"r_8","2020","num","SLS07","1.5","Beds","-"
"r_8","2020","num","SLS07","2","Est","1"
"r_8","2020","num","SLS07","2","Beds","-"
"r_8","2020","num","SLS07","2.1","Est","-"
"r_8","2020","num","SLS07","2.1","Beds","-"
"r_8","2020","num","SLS07","2.2","Est","-"
"r_8","2020","num","SLS07","2.2","Beds","-"
"r_8","2020","num","SLS07","2.3","Est","-"
"r_8","2020","num","SLS07","2.4","Est","-"
"r_8","2020","num","SLS07","2.4","Beds","-"
"r_8","2020","num","SLS07","2.5","Est","1"
"r_8","2020","num","SLS07","3","Est","-"
"r_8","2020","num","SLS07","3","Beds","-"
"r_8","2020","num","SLS10","1","Est","1"
"r_8","2020","num","SLS10","1","Beds","86"
"r_8","2020","num","SLS10","1.1","Est","1"
"r_8","2020","num","SLS10","1.1","Beds","86"
"r_8","2020","num","SLS10","1.2","Est","-"
"r_8","2020","num","SLS10","1.2","Beds","-"
"r_8","2020","num","SLS10","1.3","Est","-"
"r_8","2020","num","SLS10","1.3","Beds","-"
"r_8","2020","num","SLS10","1.4","Est","-"
"r_8","2020","num","SLS10","1.4","Beds","-"
"r_8","2020","num","SLS10","1.5","Est","-"
"r_8","2020","num","SLS10","1.5","Beds","-"
"r_8","2020","num","SLS10","2","Est","3"
"r_8","2020","num","SLS10","2","Beds","-"
"r_8","2020","num","SLS10","2.1","Est","-"
"r_8","2020","num","SLS10","2.1","Beds","-"
"r_8","2020","num","SLS10","2.2","Est","-"
"r_8","2020","num","SLS10","2.2","Beds","-"
"r_8","2020","num","SLS10","2.3","Est","-"
"r_8","2020","num","SLS10","2.4","Est","-"
"r_8","2020","num","SLS10","2.4","Beds","-"
"r_8","2020","num","SLS10","2.5","Est","3"
"r_8","2020","num","SLS10","3","Est","-"
"r_8","2020","num","SLS10","3","Beds","-"
"r_8","2020","num","SLS15","1","Est","-"
"r_8","2020","num","SLS15","1","Beds","-"
"r_8","2020","num","SLS15","1.1","Est","-"
"r_8","2020","num","SLS15","1.1","Beds","-"
"r_8","2020","num","SLS15","1.2","Est","-"
"r_8","2020","num","SLS15","1.2","Beds","-"
"r_8","2020","num","SLS15","1.3","Est","-"
"r_8","2020","num","SLS15","1.3","Beds","-"
"r_8","2020","num","SLS15","1.4","Est","-"
"r_8","2020","num","SLS15","1.4","Beds","-"
"r_8","2020","num","SLS15","1.5","Est","-"
"r_8","2020","num","SLS15","1.5","Beds","-"
"r_8","2020","num","SLS15","2","Est","-"
"r_8","2020","num","SLS15","2","Beds","-"
"r_8","2020","num","SLS15","2.1","Est","-"
"r_8","2020","num","SLS15","2.1","Beds","-"
"r_8","2020","num","SLS15","2.2","Est","-"
"r_8","2020","num","SLS15","2.2","Beds","-"
"r_8","2020","num","SLS15","2.3","Est","-"
"r_8","2020","num","SLS15","2.4","Est","-"
"r_8","2020","num","SLS15","2.4","Beds","-"
"r_8","2020","num","SLS15","2.5","Est","-"
"r_8","2020","num","SLS15","3","Est","-"
"r_8","2020","num","SLS15","3","Beds","-"
"r_8","2020","num","SLS31","1","Est","1"
"r_8","2020","num","SLS31","1","Beds","304"
"r_8","2020","num","SLS31","1.1","Est","1"
"r_8","2020","num","SLS31","1.1","Beds","304"
"r_8","2020","num","SLS31","1.2","Est","-"
"r_8","2020","num","SLS31","1.2","Beds","-"
"r_8","2020","num","SLS31","1.3","Est","-"
"r_8","2020","num","SLS31","1.3","Beds","-"
"r_8","2020","num","SLS31","1.4","Est","-"
"r_8","2020","num","SLS31","1.4","Beds","-"
"r_8","2020","num","SLS31","1.5","Est","-"
"r_8","2020","num","SLS31","1.5","Beds","-"
"r_8","2020","num","SLS31","2","Est","25"
"r_8","2020","num","SLS31","2","Beds","5"
"r_8","2020","num","SLS31","2.1","Est","1"
"r_8","2020","num","SLS31","2.1","Beds","5"
"r_8","2020","num","SLS31","2.2","Est","2"
"r_8","2020","num","SLS31","2.2","Beds","-"
"r_8","2020","num","SLS31","2.3","Est","-"
"r_8","2020","num","SLS31","2.4","Est","-"
"r_8","2020","num","SLS31","2.4","Beds","-"
"r_8","2020","num","SLS31","2.5","Est","22"
"r_8","2020","num","SLS31","3","Est","3"
"r_8","2020","num","SLS31","3","Beds","-"
"r_8","2020","num","SLS32","1","Est","-"
"r_8","2020","num","SLS32","1","Beds","-"
"r_8","2020","num","SLS32","1.1","Est","-"
"r_8","2020","num","SLS32","1.1","Beds","-"
"r_8","2020","num","SLS32","1.2","Est","-"
"r_8","2020","num","SLS32","1.2","Beds","-"
"r_8","2020","num","SLS32","1.3","Est","-"
"r_8","2020","num","SLS32","1.3","Beds","-"
"r_8","2020","num","SLS32","1.4","Est","-"
"r_8","2020","num","SLS32","1.4","Beds","-"
"r_8","2020","num","SLS32","1.5","Est","-"
"r_8","2020","num","SLS32","1.5","Beds","-"
"r_8","2020","num","SLS32","2","Est","-"
"r_8","2020","num","SLS32","2","Beds","-"
"r_8","2020","num","SLS32","2.1","Est","-"
"r_8","2020","num","SLS32","2.1","Beds","-"
"r_8","2020","num","SLS32","2.2","Est","-"
"r_8","2020","num","SLS32","2.2","Beds","-"
"r_8","2020","num","SLS32","2.3","Est","-"
"r_8","2020","num","SLS32","2.4","Est","-"
"r_8","2020","num","SLS32","2.4","Beds","-"
"r_8","2020","num","SLS32","2.5","Est","-"
"r_8","2020","num","SLS32","3","Est","-"
"r_8","2020","num","SLS32","3","Beds","-"
"r_8","2020","num","SLS34","1","Est","1"
"r_8","2020","num","SLS34","1","Beds","93"
"r_8","2020","num","SLS34","1.1","Est","1"
"r_8","2020","num","SLS34","1.1","Beds","93"
"r_8","2020","num","SLS34","1.2","Est","-"
"r_8","2020","num","SLS34","1.2","Beds","-"
"r_8","2020","num","SLS34","1.3","Est","-"
"r_8","2020","num","SLS34","1.3","Beds","-"
"r_8","2020","num","SLS34","1.4","Est","-"
"r_8","2020","num","SLS34","1.4","Beds","-"
"r_8","2020","num","SLS34","1.5","Est","-"
"r_8","2020","num","SLS34","1.5","Beds","-"
"r_8","2020","num","SLS34","2","Est","3"
"r_8","2020","num","SLS34","2","Beds","4"
"r_8","2020","num","SLS34","2.1","Est","-"
"r_8","2020","num","SLS34","2.1","Beds","-"
"r_8","2020","num","SLS34","2.2","Est","1"
"r_8","2020","num","SLS34","2.2","Beds","4"
"r_8","2020","num","SLS34","2.3","Est","-"
"r_8","2020","num","SLS34","2.4","Est","-"
"r_8","2020","num","SLS34","2.4","Beds","-"
"r_8","2020","num","SLS34","2.5","Est","2"
"r_8","2020","num","SLS34","3","Est","-"
"r_8","2020","num","SLS34","3","Beds","-"
"r_8","2020","num","BG33","1","Est","32"
"r_8","2020","num","BG33","1","Beds","4936"
"r_8","2020","num","BG33","1.1","Est","14"
"r_8","2020","num","BG33","1.1","Beds","3631"
"r_8","2020","num","BG33","1.2","Est","16"
"r_8","2020","num","BG33","1.2","Beds","1020"
"r_8","2020","num","BG33","1.3","Est","-"
"r_8","2020","num","BG33","1.3","Beds","-"
"r_8","2020","num","BG33","1.4","Est","1"
"r_8","2020","num","BG33","1.4","Beds","195"
"r_8","2020","num","BG33","1.5","Est","1"
"r_8","2020","num","BG33","1.5","Beds","90"
"r_8","2020","num","BG33","2","Est","274"
"r_8","2020","num","BG33","2","Beds","185"
"r_8","2020","num","BG33","2.1","Est","13"
"r_8","2020","num","BG33","2.1","Beds","36"
"r_8","2020","num","BG33","2.2","Est","102"
"r_8","2020","num","BG33","2.2","Beds","149"
"r_8","2020","num","BG33","2.3","Est","10"
"r_8","2020","num","BG33","2.4","Est","6"
"r_8","2020","num","BG33","2.4","Beds","-"
"r_8","2020","num","BG33","2.5","Est","143"
"r_8","2020","num","BG33","3","Est","24"
"r_8","2020","num","BG33","3","Beds","451"
"r_8","2020","num","VAR","1","Est","16"
"r_8","2020","num","VAR","1","Beds","2665"
"r_8","2020","num","VAR","1.1","Est","6"
"r_8","2020","num","VAR","1.1","Beds","2052"
"r_8","2020","num","VAR","1.2","Est","10"
"r_8","2020","num","VAR","1.2","Beds","613"
"r_8","2020","num","VAR","1.3","Est","-"
"r_8","2020","num","VAR","1.3","Beds","-"
"r_8","2020","num","VAR","1.4","Est","-"
"r_8","2020","num","VAR","1.4","Beds","-"
"r_8","2020","num","VAR","1.5","Est","-"
"r_8","2020","num","VAR","1.5","Beds","-"
"r_8","2020","num","VAR","2","Est","169"
"r_8","2020","num","VAR","2","Beds","101"
"r_8","2020","num","VAR","2.1","Est","9"
"r_8","2020","num","VAR","2.1","Beds","8"
"r_8","2020","num","VAR","2.2","Est","69"
"r_8","2020","num","VAR","2.2","Beds","93"
"r_8","2020","num","VAR","2.3","Est","9"
"r_8","2020","num","VAR","2.4","Est","6"
"r_8","2020","num","VAR","2.4","Beds","-"
"r_8","2020","num","VAR","2.5","Est","76"
"r_8","2020","num","VAR","3","Est","12"
"r_8","2020","num","VAR","3","Beds","356"
"r_8","2020","num","VAR01","1","Est","-"
"r_8","2020","num","VAR01","1","Beds","-"
"r_8","2020","num","VAR01","1.1","Est","-"
"r_8","2020","num","VAR01","1.1","Beds","-"
"r_8","2020","num","VAR01","1.2","Est","-"
"r_8","2020","num","VAR01","1.2","Beds","-"
"r_8","2020","num","VAR01","1.3","Est","-"
"r_8","2020","num","VAR01","1.3","Beds","-"
"r_8","2020","num","VAR01","1.4","Est","-"
"r_8","2020","num","VAR01","1.4","Beds","-"
"r_8","2020","num","VAR01","1.5","Est","-"
"r_8","2020","num","VAR01","1.5","Beds","-"
"r_8","2020","num","VAR01","2","Est","1"
"r_8","2020","num","VAR01","2","Beds","10"
"r_8","2020","num","VAR01","2.1","Est","-"
"r_8","2020","num","VAR01","2.1","Beds","-"
"r_8","2020","num","VAR01","2.2","Est","1"
"r_8","2020","num","VAR01","2.2","Beds","10"
"r_8","2020","num","VAR01","2.3","Est","-"
"r_8","2020","num","VAR01","2.4","Est","-"
"r_8","2020","num","VAR01","2.4","Beds","-"
"r_8","2020","num","VAR01","2.5","Est","-"
"r_8","2020","num","VAR01","3","Est","-"
"r_8","2020","num","VAR01","3","Beds","-"
"r_8","2020","num","VAR02","1","Est","-"
"r_8","2020","num","VAR02","1","Beds","-"
"r_8","2020","num","VAR02","1.1","Est","-"
"r_8","2020","num","VAR02","1.1","Beds","-"
"r_8","2020","num","VAR02","1.2","Est","-"
"r_8","2020","num","VAR02","1.2","Beds","-"
"r_8","2020","num","VAR02","1.3","Est","-"
"r_8","2020","num","VAR02","1.3","Beds","-"
"r_8","2020","num","VAR02","1.4","Est","-"
"r_8","2020","num","VAR02","1.4","Beds","-"
"r_8","2020","num","VAR02","1.5","Est","-"
"r_8","2020","num","VAR02","1.5","Beds","-"
"r_8","2020","num","VAR02","2","Est","1"
"r_8","2020","num","VAR02","2","Beds","-"
"r_8","2020","num","VAR02","2.1","Est","-"
"r_8","2020","num","VAR02","2.1","Beds","-"
"r_8","2020","num","VAR02","2.2","Est","1"
"r_8","2020","num","VAR02","2.2","Beds","-"
"r_8","2020","num","VAR02","2.3","Est","-"
"r_8","2020","num","VAR02","2.4","Est","-"
"r_8","2020","num","VAR02","2.4","Beds","-"
"r_8","2020","num","VAR02","2.5","Est","-"
"r_8","2020","num","VAR02","3","Est","1"
"r_8","2020","num","VAR02","3","Beds","75"
"r_8","2020","num","VAR04","1","Est","-"
"r_8","2020","num","VAR04","1","Beds","-"
"r_8","2020","num","VAR04","1.1","Est","-"
"r_8","2020","num","VAR04","1.1","Beds","-"
"r_8","2020","num","VAR04","1.2","Est","-"
"r_8","2020","num","VAR04","1.2","Beds","-"
"r_8","2020","num","VAR04","1.3","Est","-"
"r_8","2020","num","VAR04","1.3","Beds","-"
"r_8","2020","num","VAR04","1.4","Est","-"
"r_8","2020","num","VAR04","1.4","Beds","-"
"r_8","2020","num","VAR04","1.5","Est","-"
"r_8","2020","num","VAR04","1.5","Beds","-"
"r_8","2020","num","VAR04","2","Est","2"
"r_8","2020","num","VAR04","2","Beds","-"
"r_8","2020","num","VAR04","2.1","Est","-"
"r_8","2020","num","VAR04","2.1","Beds","-"
"r_8","2020","num","VAR04","2.2","Est","1"
"r_8","2020","num","VAR04","2.2","Beds","-"
"r_8","2020","num","VAR04","2.3","Est","-"
"r_8","2020","num","VAR04","2.4","Est","-"
"r_8","2020","num","VAR04","2.4","Beds","-"
"r_8","2020","num","VAR04","2.5","Est","1"
"r_8","2020","num","VAR04","3","Est","-"
"r_8","2020","num","VAR04","3","Beds","-"
"r_8","2020","num","VAR05","1","Est","-"
"r_8","2020","num","VAR05","1","Beds","-"
"r_8","2020","num","VAR05","1.1","Est","-"
"r_8","2020","num","VAR05","1.1","Beds","-"
"r_8","2020","num","VAR05","1.2","Est","-"
"r_8","2020","num","VAR05","1.2","Beds","-"
"r_8","2020","num","VAR05","1.3","Est","-"
"r_8","2020","num","VAR05","1.3","Beds","-"
"r_8","2020","num","VAR05","1.4","Est","-"
"r_8","2020","num","VAR05","1.4","Beds","-"
"r_8","2020","num","VAR05","1.5","Est","-"
"r_8","2020","num","VAR05","1.5","Beds","-"
"r_8","2020","num","VAR05","2","Est","-"
"r_8","2020","num","VAR05","2","Beds","-"
"r_8","2020","num","VAR05","2.1","Est","-"
"r_8","2020","num","VAR05","2.1","Beds","-"
"r_8","2020","num","VAR05","2.2","Est","-"
"r_8","2020","num","VAR05","2.2","Beds","-"
"r_8","2020","num","VAR05","2.3","Est","-"
"r_8","2020","num","VAR05","2.4","Est","-"
"r_8","2020","num","VAR05","2.4","Beds","-"
"r_8","2020","num","VAR05","2.5","Est","-"
"r_8","2020","num","VAR05","3","Est","-"
"r_8","2020","num","VAR05","3","Beds","-"
"r_8","2020","num","VAR06","1","Est","14"
"r_8","2020","num","VAR06","1","Beds","2544"
"r_8","2020","num","VAR06","1.1","Est","4"
"r_8","2020","num","VAR06","1.1","Beds","1931"
"r_8","2020","num","VAR06","1.2","Est","10"
"r_8","2020","num","VAR06","1.2","Beds","613"
"r_8","2020","num","VAR06","1.3","Est","-"
"r_8","2020","num","VAR06","1.3","Beds","-"
"r_8","2020","num","VAR06","1.4","Est","-"
"r_8","2020","num","VAR06","1.4","Beds","-"
"r_8","2020","num","VAR06","1.5","Est","-"
"r_8","2020","num","VAR06","1.5","Beds","-"
"r_8","2020","num","VAR06","2","Est","159"
"r_8","2020","num","VAR06","2","Beds","91"
"r_8","2020","num","VAR06","2.1","Est","9"
"r_8","2020","num","VAR06","2.1","Beds","8"
"r_8","2020","num","VAR06","2.2","Est","62"
"r_8","2020","num","VAR06","2.2","Beds","83"
"r_8","2020","num","VAR06","2.3","Est","9"
"r_8","2020","num","VAR06","2.4","Est","6"
"r_8","2020","num","VAR06","2.4","Beds","-"
"r_8","2020","num","VAR06","2.5","Est","73"
"r_8","2020","num","VAR06","3","Est","11"
"r_8","2020","num","VAR06","3","Beds","281"
"r_8","2020","num","VAR08","1","Est","-"
"r_8","2020","num","VAR08","1","Beds","-"
"r_8","2020","num","VAR08","1.1","Est","-"
"r_8","2020","num","VAR08","1.1","Beds","-"
"r_8","2020","num","VAR08","1.2","Est","-"
"r_8","2020","num","VAR08","1.2","Beds","-"
"r_8","2020","num","VAR08","1.3","Est","-"
"r_8","2020","num","VAR08","1.3","Beds","-"
"r_8","2020","num","VAR08","1.4","Est","-"
"r_8","2020","num","VAR08","1.4","Beds","-"
"r_8","2020","num","VAR08","1.5","Est","-"
"r_8","2020","num","VAR08","1.5","Beds","-"
"r_8","2020","num","VAR08","2","Est","-"
"r_8","2020","num","VAR08","2","Beds","-"
"r_8","2020","num","VAR08","2.1","Est","-"
"r_8","2020","num","VAR08","2.1","Beds","-"
"r_8","2020","num","VAR08","2.2","Est","-"
"r_8","2020","num","VAR08","2.2","Beds","-"
"r_8","2020","num","VAR08","2.3","Est","-"
"r_8","2020","num","VAR08","2.4","Est","-"
"r_8","2020","num","VAR08","2.4","Beds","-"
"r_8","2020","num","VAR08","2.5","Est","-"
"r_8","2020","num","VAR08","3","Est","-"
