RevisionColumn,NACE2008A21,Units,periods,GenderID,ValueColumn
"r_3","K","1000cp","2013Q1","1","18.9"
"r_3","K","1000cp","2013Q1","2","33.2"
"r_3","K","1000cp","2013Q2","0","50"
"r_3","K","1000cp","2013Q2","1","15.2"
"r_3","K","1000cp","2013Q2","2","34.8"
"r_3","K","1000cp","2013Q3","0","49.8"
"r_3","K","1000cp","2013Q3","1","16.4"
"r_3","K","1000cp","2013Q3","2","33.4"
"r_3","K","1000cp","2013Q4","0","54.4"
"r_3","K","1000cp","2013Q4","1","20.2"
"r_3","K","1000cp","2013Q4","2","34.2"
"r_3","K","1000cp","2014Q1","0","59.6"
"r_3","K","1000cp","2014Q1","1","22.4"
"r_3","K","1000cp","2014Q1","2","37.2"
"r_3","K","1000cp","2014Q2","0","59"
"r_3","K","1000cp","2014Q2","1","18.1"
"r_3","K","1000cp","2014Q2","2","40.9"
"r_3","K","1000cp","2014Q3","0","59.6"
"r_3","K","1000cp","2014Q3","1","17.7"
"r_3","K","1000cp","2014Q3","2","41.9"
"r_3","K","1000cp","2014Q4","0","63.8"
"r_3","K","1000cp","2014Q4","1","18.8"
"r_3","K","1000cp","2014Q4","2","45"
"r_3","K","1000cp","2015Q1","0","64.3"
"r_3","K","1000cp","2015Q1","1","18"
"r_3","K","1000cp","2015Q1","2","46.4"
"r_3","K","1000cp","2015Q2","0","59.2"
"r_3","K","1000cp","2015Q2","1","17.6"
"r_3","K","1000cp","2015Q2","2","41.6"
"r_3","K","1000cp","2015Q3","0","58.8"
"r_3","K","1000cp","2015Q3","1","20.2"
"r_3","K","1000cp","2015Q3","2","38.6"
"r_3","K","1000cp","2015Q4","0","67"
"r_3","K","1000cp","2015Q4","1","17.9"
"r_3","K","1000cp","2015Q4","2","49.1"
"r_3","L","1000cp","2008Q1","0","13.4"
"r_3","L","1000cp","2008Q1","1","(5.7)"
"r_3","L","1000cp","2008Q1","2","7.7"
"r_3","L","1000cp","2008Q2","0","15.4"
"r_3","L","1000cp","2008Q2","1","7.3"
"r_3","L","1000cp","2008Q2","2","8.2"
"r_3","L","1000cp","2008Q3","0","15.2"
"r_3","L","1000cp","2008Q3","1","(5.8)"
"r_3","L","1000cp","2008Q3","2","9.4"
"r_3","L","1000cp","2008Q4","0","12.5"
"r_3","L","1000cp","2008Q4","1","(4.9)"
"r_3","L","1000cp","2008Q4","2","7.6"
"r_3","L","1000cp","2009Q1","0","13.6"
"r_3","L","1000cp","2009Q1","1","6"
"r_3","L","1000cp","2009Q1","2","7.6"
"r_3","L","1000cp","2009Q2","0","15.1"
"r_3","L","1000cp","2009Q2","1","7.1"
"r_3","L","1000cp","2009Q2","2","7.9"
"r_3","L","1000cp","2009Q3","0","12.3"
"r_3","L","1000cp","2009Q3","1","(3.8)"
"r_3","L","1000cp","2009Q3","2","8.5"
"r_3","L","1000cp","2009Q4","0","11.6"
"r_3","L","1000cp","2009Q4","1","(3.8)"
"r_3","L","1000cp","2009Q4","2","7.7"
"r_3","L","1000cp","2010Q1","0","9.3"
"r_3","L","1000cp","2010Q1","1","(4.0)"
"r_3","L","1000cp","2010Q1","2","(5.3)"
"r_3","L","1000cp","2010Q2","0","10.8"
"r_3","L","1000cp","2010Q2","1","(3.6)"
"r_3","L","1000cp","2010Q2","2","7.2"
"r_3","L","1000cp","2010Q3","0","11.1"
"r_3","L","1000cp","2010Q3","1","(3.7)"
"r_3","L","1000cp","2010Q3","2","7.4"
"r_3","L","1000cp","2010Q4","0","8.7"
"r_3","L","1000cp","2010Q4","1","(3.9)"
"r_3","L","1000cp","2010Q4","2","(4.8)"
"r_3","L","1000cp","2011Q1","0","7.4"
"r_3","L","1000cp","2011Q1","1","(2.9)"
"r_3","L","1000cp","2011Q1","2","4.6"
"r_3","L","1000cp","2011Q2","0","10.2"
"r_3","L","1000cp","2011Q2","1","(3.6)"
"r_3","L","1000cp","2011Q2","2","6.6"
"r_3","L","1000cp","2011Q3","0","11.5"
"r_3","L","1000cp","2011Q3","1","(5.6)"
"r_3","L","1000cp","2011Q3","2","6"
"r_3","L","1000cp","2011Q4","0","8.1"
"r_3","L","1000cp","2011Q4","1","(2.8)"
"r_3","L","1000cp","2011Q4","2","(5.3)"
"r_3","L","1000cp","2012Q1","0","6.7"
"r_3","L","1000cp","2012Q1","1","(1.8)"
"r_3","L","1000cp","2012Q1","2","(4.8)"
"r_3","L","1000cp","2012Q2","0","7.8"
"r_3","L","1000cp","2012Q2","1","(3.6)"
"r_3","L","1000cp","2012Q2","2","(4.2)"
"r_3","L","1000cp","2012Q3","0","7.4"
"r_3","L","1000cp","2012Q3","1","(4.3)"
"r_3","L","1000cp","2012Q3","2","(3.1)"
"r_3","L","1000cp","2012Q4","0","9.1"
"r_3","L","1000cp","2012Q4","1","(3.0)"
"r_3","L","1000cp","2012Q4","2","6.1"
"r_3","L","1000cp","2013Q1","0","9.1"
"r_3","L","1000cp","2013Q1","1","(2.9)"
"r_3","L","1000cp","2013Q1","2","6.1"
"r_3","L","1000cp","2013Q2","0","8"
"r_3","L","1000cp","2013Q2","1","(3.7)"
"r_3","L","1000cp","2013Q2","2","(4.3)"
"r_3","L","1000cp","2013Q3","0","12.3"
"r_3","L","1000cp","2013Q3","1","(5.1)"
"r_3","L","1000cp","2013Q3","2","7.1"
"r_3","L","1000cp","2013Q4","0","9.7"
"r_3","L","1000cp","2013Q4","1","(3.7)"
"r_3","L","1000cp","2013Q4","2","6"
"r_3","L","1000cp","2014Q1","0","8.8"
"r_3","L","1000cp","2014Q1","1","(2.8)"
"r_3","L","1000cp","2014Q1","2","6"
"r_3","L","1000cp","2014Q2","0","13.8"
"r_3","L","1000cp","2014Q2","1","(5.8)"
"r_3","L","1000cp","2014Q2","2","8.1"
"r_3","L","1000cp","2014Q3","0","14.3"
"r_3","L","1000cp","2014Q3","1","6.6"
"r_3","L","1000cp","2014Q3","2","7.7"
"r_3","L","1000cp","2014Q4","0","7.9"
"r_3","L","1000cp","2014Q4","1","(3.9)"
"r_3","L","1000cp","2014Q4","2","(4.0)"
"r_3","L","1000cp","2015Q1","0","10"
"r_3","L","1000cp","2015Q1","1","(4.1)"
"r_3","L","1000cp","2015Q1","2","5.9"
"r_3","L","1000cp","2015Q2","0","15.3"
"r_3","L","1000cp","2015Q2","1","(4.6)"
"r_3","L","1000cp","2015Q2","2","10.7"
"r_3","L","1000cp","2015Q3","0","11.8"
"r_3","L","1000cp","2015Q3","1","(3.8)"
"r_3","L","1000cp","2015Q3","2","8"
"r_3","L","1000cp","2015Q4","0","9.3"
"r_3","L","1000cp","2015Q4","1","(3.5)"
"r_3","L","1000cp","2015Q4","2","(5.8)"
"r_3","M","1000cp","2008Q1","0","85.7"
"r_3","M","1000cp","2008Q1","1","35.6"
"r_3","M","1000cp","2008Q1","2","50.1"
"r_3","M","1000cp","2008Q2","0","77.4"
"r_3","M","1000cp","2008Q2","1","30.5"
"r_3","M","1000cp","2008Q2","2","46.9"
"r_3","M","1000cp","2008Q3","0","84.8"
"r_3","M","1000cp","2008Q3","1","34.3"
"r_3","M","1000cp","2008Q3","2","50.5"
"r_3","M","1000cp","2008Q4","0","87.7"
"r_3","M","1000cp","2008Q4","1","35.7"
"r_3","M","1000cp","2008Q4","2","52"
"r_3","M","1000cp","2009Q1","0","86.5"
"r_3","M","1000cp","2009Q1","1","33.1"
"r_3","M","1000cp","2009Q1","2","53.4"
"r_3","M","1000cp","2009Q2","0","84.6"
"r_3","M","1000cp","2009Q2","1","32.2"
"r_3","M","1000cp","2009Q2","2","52.4"
"r_3","M","1000cp","2009Q3","0","92"
"r_3","M","1000cp","2009Q3","1","35.6"
"r_3","M","1000cp","2009Q3","2","56.4"
"r_3","M","1000cp","2009Q4","0","87.5"
"r_3","M","1000cp","2009Q4","1","35.5"
"r_3","M","1000cp","2009Q4","2","52"
"r_3","M","1000cp","2010Q1","0","87.2"
"r_3","M","1000cp","2010Q1","1","34.2"
"r_3","M","1000cp","2010Q1","2","53"
"r_3","M","1000cp","2010Q2","0","89.4"
"r_3","M","1000cp","2010Q2","1","34.4"
"r_3","M","1000cp","2010Q2","2","55"
"r_3","M","1000cp","2010Q3","0","87.5"
"r_3","M","1000cp","2010Q3","1","29.7"
"r_3","M","1000cp","2010Q3","2","57.9"
"r_3","M","1000cp","2010Q4","0","90"
"r_3","M","1000cp","2010Q4","1","30.5"
"r_3","M","1000cp","2010Q4","2","59.5"
"r_3","M","1000cp","2011Q1","0","89.3"
"r_3","M","1000cp","2011Q1","1","33.9"
"r_3","M","1000cp","2011Q1","2","55.4"
"r_3","M","1000cp","2011Q2","0","83.9"
"r_3","M","1000cp","2011Q2","1","30.6"
"r_3","M","1000cp","2011Q2","2","53.3"
"r_3","M","1000cp","2011Q3","0","78.3"
"r_3","M","1000cp","2011Q3","1","27.3"
"r_3","M","1000cp","2011Q3","2","51"
"r_3","M","1000cp","2011Q4","0","74.3"
"r_3","M","1000cp","2011Q4","1","29.2"
"r_3","M","1000cp","2011Q4","2","45.1"
"r_3","M","1000cp","2012Q1","0","74.2"
"r_3","M","1000cp","2012Q1","1","28.2"
"r_3","M","1000cp","2012Q1","2","46"
"r_3","M","1000cp","2012Q2","0","76.8"
"r_3","M","1000cp","2012Q2","1","25.4"
"r_3","M","1000cp","2012Q2","2","51.4"
"r_3","M","1000cp","2012Q3","0","82.6"
"r_3","M","1000cp","2012Q3","1","29.8"
"r_3","M","1000cp","2012Q3","2","52.8"
"r_3","M","1000cp","2012Q4","0","81.4"
"r_3","M","1000cp","2012Q4","1","32.7"
"r_3","M","1000cp","2012Q4","2","48.7"
"r_3","M","1000cp","2013Q1","0","76.4"
"r_3","M","1000cp","2013Q1","1","30.7"
"r_3","M","1000cp","2013Q1","2","45.7"
"r_3","M","1000cp","2013Q2","0","88.1"
"r_3","M","1000cp","2013Q2","1","35.5"
"r_3","M","1000cp","2013Q2","2","52.7"
"r_3","M","1000cp","2013Q3","0","89.6"
"r_3","M","1000cp","2013Q3","1","35.1"
"r_3","M","1000cp","2013Q3","2","54.5"
"r_3","M","1000cp","2013Q4","0","85.6"
"r_3","M","1000cp","2013Q4","1","34.3"
"r_3","M","1000cp","2013Q4","2","51.4"
"r_3","M","1000cp","2014Q1","0","94.9"
"r_3","M","1000cp","2014Q1","1","40.6"
"r_3","M","1000cp","2014Q1","2","54.3"
"r_3","M","1000cp","2014Q2","0","89.9"
"r_3","M","1000cp","2014Q2","1","39.6"
"r_3","M","1000cp","2014Q2","2","50.3"
"r_3","M","1000cp","2014Q3","0","95.5"
"r_3","M","1000cp","2014Q3","1","39.1"
"r_3","M","1000cp","2014Q3","2","56.4"
"r_3","M","1000cp","2014Q4","0","93.8"
"r_3","M","1000cp","2014Q4","1","39.4"
"r_3","M","1000cp","2014Q4","2","54.4"
"r_3","M","1000cp","2015Q1","0","95.7"
"r_3","M","1000cp","2015Q1","1","35.9"
"r_3","M","1000cp","2015Q1","2","59.8"
"r_3","M","1000cp","2015Q2","0","100.6"
"r_3","M","1000cp","2015Q2","1","38.5"
"r_3","M","1000cp","2015Q2","2","62.1"
"r_3","M","1000cp","2015Q3","0","112.5"
"r_3","M","1000cp","2015Q3","1","42.3"
"r_3","M","1000cp","2015Q3","2","70.2"
"r_3","M","1000cp","2015Q4","0","104.4"
"r_3","M","1000cp","2015Q4","1","39.2"
"r_3","M","1000cp","2015Q4","2","65.2"
"r_3","N","1000cp","2008Q1","0","70.8"
"r_3","N","1000cp","2008Q1","1","49.4"
"r_3","N","1000cp","2008Q1","2","21.4"
"r_3","N","1000cp","2008Q2","0","75.6"
"r_3","N","1000cp","2008Q2","1","56.3"
"r_3","N","1000cp","2008Q2","2","19.2"
"r_3","N","1000cp","2008Q3","0","78.4"
"r_3","N","1000cp","2008Q3","1","58.5"
"r_3","N","1000cp","2008Q3","2","19.9"
"r_3","N","1000cp","2008Q4","0","70.6"
"r_3","N","1000cp","2008Q4","1","50.5"
"r_3","N","1000cp","2008Q4","2","20.1"
"r_3","N","1000cp","2009Q1","0","72.3"
"r_3","N","1000cp","2009Q1","1","52.6"
"r_3","N","1000cp","2009Q1","2","19.7"
"r_3","N","1000cp","2009Q2","0","73.1"
"r_3","N","1000cp","2009Q2","1","51.1"
"r_3","N","1000cp","2009Q2","2","21.9"
"r_3","N","1000cp","2009Q3","0","70"
"r_3","N","1000cp","2009Q3","1","51.1"
"r_3","N","1000cp","2009Q3","2","18.9"
"r_3","N","1000cp","2009Q4","0","74.3"
"r_3","N","1000cp","2009Q4","1","55.6"
"r_3","N","1000cp","2009Q4","2","18.7"
"r_3","N","1000cp","2010Q1","0","73.6"
"r_3","N","1000cp","2010Q1","1","56.5"
"r_3","N","1000cp","2010Q1","2","17.1"
"r_3","N","1000cp","2010Q2","0","80.1"
"r_3","N","1000cp","2010Q2","1","59.5"
"r_3","N","1000cp","2010Q2","2","20.6"
"r_3","N","1000cp","2010Q3","0","84.9"
"r_3","N","1000cp","2010Q3","1","59.3"
"r_3","N","1000cp","2010Q3","2","25.6"
"r_3","N","1000cp","2010Q4","0","75.1"
"r_3","N","1000cp","2010Q4","1","56.5"
"r_3","N","1000cp","2010Q4","2","18.6"
"r_3","N","1000cp","2011Q1","0","66.9"
"r_3","N","1000cp","2011Q1","1","52.6"
"r_3","N","1000cp","2011Q1","2","14.3"
"r_3","N","1000cp","2011Q2","0","84.9"
"r_3","N","1000cp","2011Q2","1","62.5"
"r_3","N","1000cp","2011Q2","2","22.5"
"r_3","N","1000cp","2011Q3","0","93.2"
"r_3","N","1000cp","2011Q3","1","69.3"
"r_3","N","1000cp","2011Q3","2","23.9"
"r_3","N","1000cp","2011Q4","0","86.8"
"r_3","N","1000cp","2011Q4","1","67.9"
"r_3","N","1000cp","2011Q4","2","18.9"
"r_3","N","1000cp","2012Q1","0","92.4"
"r_3","N","1000cp","2012Q1","1","66.2"
"r_3","N","1000cp","2012Q1","2","26.2"
"r_3","N","1000cp","2012Q2","0","106"
"r_3","N","1000cp","2012Q2","1","75.2"
"r_3","N","1000cp","2012Q2","2","30.8"
"r_3","N","1000cp","2012Q3","0","116.3"
"r_3","N","1000cp","2012Q3","1","84.9"
"r_3","N","1000cp","2012Q3","2","31.4"
"r_3","N","1000cp","2012Q4","0","109.9"
"r_3","N","1000cp","2012Q4","1","81.5"
"r_3","N","1000cp","2012Q4","2","28.4"
"r_3","N","1000cp","2013Q1","0","117.3"
"r_3","N","1000cp","2013Q1","1","81.5"
"r_3","N","1000cp","2013Q1","2","35.8"
"r_3","N","1000cp","2013Q2","0","118.2"
"r_3","N","1000cp","2013Q2","1","78"
"r_3","N","1000cp","2013Q2","2","40.2"
"r_3","N","1000cp","2013Q3","0","125.1"
"r_3","N","1000cp","2013Q3","1","82.8"
"r_3","N","1000cp","2013Q3","2","42.3"
"r_3","N","1000cp","2013Q4","0","114.6"
"r_3","N","1000cp","2013Q4","1","78.2"
"r_3","N","1000cp","2013Q4","2","36.4"
"r_3","N","1000cp","2014Q1","0","109.2"
"r_3","N","1000cp","2014Q1","1","73.8"
"r_3","N","1000cp","2014Q1","2","35.4"
"r_3","N","1000cp","2014Q2","0","104"
"r_3","N","1000cp","2014Q2","1","68.5"
"r_3","N","1000cp","2014Q2","2","35.4"
"r_3","N","1000cp","2014Q3","0","122.9"
"r_3","N","1000cp","2014Q3","1","82.8"
"r_3","N","1000cp","2014Q3","2","40.1"
"r_3","N","1000cp","2014Q4","0","113.1"
"r_3","N","1000cp","2014Q4","1","80"
"r_3","N","1000cp","2014Q4","2","33.1"
"r_3","N","1000cp","2015Q1","0","111.5"
"r_3","N","1000cp","2015Q1","1","78.8"
"r_3","N","1000cp","2015Q1","2","32.8"
"r_3","N","1000cp","2015Q2","0","101.6"
"r_3","N","1000cp","2015Q2","1","74.2"
"r_3","N","1000cp","2015Q2","2","27.4"
"r_3","N","1000cp","2015Q3","0","113.3"
"r_3","N","1000cp","2015Q3","1","80.6"
"r_3","N","1000cp","2015Q3","2","32.7"
"r_3","N","1000cp","2015Q4","0","117.2"
"r_3","N","1000cp","2015Q4","1","85.6"
"r_3","N","1000cp","2015Q4","2","31.5"
"r_3","O","1000cp","2008Q1","0","256.1"
"r_3","O","1000cp","2008Q1","1","149.3"
"r_3","O","1000cp","2008Q1","2","106.9"
"r_3","O","1000cp","2008Q2","0","233.8"
"r_3","O","1000cp","2008Q2","1","145.1"
"r_3","O","1000cp","2008Q2","2","88.7"
"r_3","O","1000cp","2008Q3","0","220.6"
"r_3","O","1000cp","2008Q3","1","135.1"
"r_3","O","1000cp","2008Q3","2","85.5"
"r_3","O","1000cp","2008Q4","0","231"
"r_3","O","1000cp","2008Q4","1","136.7"
"r_3","O","1000cp","2008Q4","2","94.3"
"r_3","O","1000cp","2009Q1","0","242.4"
"r_3","O","1000cp","2009Q1","1","134.9"
"r_3","O","1000cp","2009Q1","2","107.5"
"r_3","O","1000cp","2009Q2","0","246"
"r_3","O","1000cp","2009Q2","1","143.5"
"r_3","O","1000cp","2009Q2","2","102.5"
"r_3","O","1000cp","2009Q3","0","225.4"
"r_3","O","1000cp","2009Q3","1","135.7"
"r_3","O","1000cp","2009Q3","2","89.7"
"r_3","O","1000cp","2009Q4","0","226.4"
"r_3","O","1000cp","2009Q4","1","128.7"
"r_3","O","1000cp","2009Q4","2","97.7"
"r_3","O","1000cp","2010Q1","0","222"
"r_3","O","1000cp","2010Q1","1","120.2"
"r_3","O","1000cp","2010Q1","2","101.7"
"r_3","O","1000cp","2010Q2","0","221"
"r_3","O","1000cp","2010Q2","1","121"
"r_3","O","1000cp","2010Q2","2","100"
"r_3","O","1000cp","2010Q3","0","223"
"r_3","O","1000cp","2010Q3","1","125"
"r_3","O","1000cp","2010Q3","2","98"
"r_3","O","1000cp","2010Q4","0","238.4"
"r_3","O","1000cp","2010Q4","1","134.2"
"r_3","O","1000cp","2010Q4","2","104.2"
"r_3","O","1000cp","2011Q1","0","223.7"
"r_3","O","1000cp","2011Q1","1","125.5"
"r_3","O","1000cp","2011Q1","2","98.3"
"r_3","O","1000cp","2011Q2","0","218.1"
"r_3","O","1000cp","2011Q2","1","117.3"
"r_3","O","1000cp","2011Q2","2","100.8"
"r_3","O","1000cp","2011Q3","0","223"
"r_3","O","1000cp","2011Q3","1","125.2"
"r_3","O","1000cp","2011Q3","2","97.8"
"r_3","O","1000cp","2011Q4","0","231.6"
"r_3","O","1000cp","2011Q4","1","130.3"
"r_3","O","1000cp","2011Q4","2","101.3"
"r_3","O","1000cp","2012Q1","0","228.1"
"r_3","O","1000cp","2012Q1","1","123.2"
"r_3","O","1000cp","2012Q1","2","105"
"r_3","O","1000cp","2012Q2","0","225.9"
"r_3","O","1000cp","2012Q2","1","123.2"
"r_3","O","1000cp","2012Q2","2","102.7"
"r_3","O","1000cp","2012Q3","0","231.6"
"r_3","O","1000cp","2012Q3","1","132.2"
"r_3","O","1000cp","2012Q3","2","99.3"
"r_3","O","1000cp","2012Q4","0","236"
"r_3","O","1000cp","2012Q4","1","129.5"
"r_3","O","1000cp","2012Q4","2","106.5"
"r_3","O","1000cp","2013Q1","0","225.7"
"r_3","O","1000cp","2013Q1","1","121.7"
"r_3","O","1000cp","2013Q1","2","103.9"
"r_3","O","1000cp","2013Q2","0","220.9"
"r_3","O","1000cp","2013Q2","1","120.8"
"r_3","O","1000cp","2013Q2","2","100.1"
"r_3","O","1000cp","2013Q3","0","231.8"
"r_3","O","1000cp","2013Q3","1","127.8"
"r_3","O","1000cp","2013Q3","2","104"
"r_3","O","1000cp","2013Q4","0","236"
"r_3","O","1000cp","2013Q4","1","128.4"
"r_3","O","1000cp","2013Q4","2","107.6"
"r_3","O","1000cp","2014Q1","0","222.6"
"r_3","O","1000cp","2014Q1","1","123.2"
"r_3","O","1000cp","2014Q1","2","99.5"
"r_3","O","1000cp","2014Q2","0","227.5"
"r_3","O","1000cp","2014Q2","1","125.3"
"r_3","O","1000cp","2014Q2","2","102.2"
"r_3","O","1000cp","2014Q3","0","225.8"
"r_3","O","1000cp","2014Q3","1","120.2"
"r_3","O","1000cp","2014Q3","2","105.6"
"r_3","O","1000cp","2014Q4","0","217.4"
"r_3","O","1000cp","2014Q4","1","116.7"
"r_3","O","1000cp","2014Q4","2","100.7"
"r_3","O","1000cp","2015Q1","0","227.3"
"r_3","O","1000cp","2015Q1","1","125.6"
"r_3","O","1000cp","2015Q1","2","101.7"
"r_3","O","1000cp","2015Q2","0","230.2"
"r_3","O","1000cp","2015Q2","1","124.4"
"r_3","O","1000cp","2015Q2","2","105.8"
"r_3","O","1000cp","2015Q3","0","221.7"
"r_3","O","1000cp","2015Q3","1","120.8"
"r_3","O","1000cp","2015Q3","2","100.9"
"r_3","O","1000cp","2015Q4","0","218.4"
"r_3","O","1000cp","2015Q4","1","119.7"
"r_3","O","1000cp","2015Q4","2","98.7"
"r_3","P","1000cp","2008Q1","0","209.6"
"r_3","P","1000cp","2008Q1","1","41.3"
"r_3","P","1000cp","2008Q1","2","168.3"
"r_3","P","1000cp","2008Q2","0","210.9"
"r_3","P","1000cp","2008Q2","1","37.7"
"r_3","P","1000cp","2008Q2","2","173.2"
"r_3","P","1000cp","2008Q3","0","203.1"
"r_3","P","1000cp","2008Q3","1","38.2"
"r_3","P","1000cp","2008Q3","2","164.9"
"r_3","P","1000cp","2008Q4","0","198.8"
"r_3","P","1000cp","2008Q4","1","36.7"
"r_3","P","1000cp","2008Q4","2","162.1"
"r_3","P","1000cp","2009Q1","0","200.2"
"r_3","P","1000cp","2009Q1","1","33.7"
"r_3","P","1000cp","2009Q1","2","166.6"
"r_3","P","1000cp","2009Q2","0","194.1"
"r_3","P","1000cp","2009Q2","1","35.8"
"r_3","P","1000cp","2009Q2","2","158.3"
"r_3","P","1000cp","2009Q3","0","181.3"
"r_3","P","1000cp","2009Q3","1","38.2"
"r_3","P","1000cp","2009Q3","2","143"
"r_3","P","1000cp","2009Q4","0","189.1"
"r_3","P","1000cp","2009Q4","1","35.4"
"r_3","P","1000cp","2009Q4","2","153.8"
"r_3","P","1000cp","2010Q1","0","190.2"
"r_3","P","1000cp","2010Q1","1","34.3"
"r_3","P","1000cp","2010Q1","2","155.9"
"r_3","P","1000cp","2010Q2","0","179.7"
"r_3","P","1000cp","2010Q2","1","33.1"
"r_3","P","1000cp","2010Q2","2","146.6"
"r_3","P","1000cp","2010Q3","0","175.3"
"r_3","P","1000cp","2010Q3","1","32.5"
"r_3","P","1000cp","2010Q3","2","142.8"
"r_3","P","1000cp","2010Q4","0","182.8"
"r_3","P","1000cp","2010Q4","1","35"
"r_3","P","1000cp","2010Q4","2","147.8"
"r_3","P","1000cp","2011Q1","0","188.8"
"r_3","P","1000cp","2011Q1","1","39"
"r_3","P","1000cp","2011Q1","2","149.8"
"r_3","P","1000cp","2011Q2","0","189.1"
"r_3","P","1000cp","2011Q2","1","41"
"r_3","P","1000cp","2011Q2","2","148.2"
"r_3","P","1000cp","2011Q3","0","187.3"
"r_3","P","1000cp","2011Q3","1","35.5"
"r_3","P","1000cp","2011Q3","2","151.8"
"r_3","P","1000cp","2011Q4","0","184.6"
"r_3","P","1000cp","2011Q4","1","32.1"
"r_3","P","1000cp","2011Q4","2","152.5"
"r_3","P","1000cp","2012Q1","0","183.1"
"r_3","P","1000cp","2012Q1","1","35"
"r_3","P","1000cp","2012Q1","2","148.1"
"r_3","P","1000cp","2012Q2","0","188"
"r_3","P","1000cp","2012Q2","1","39.3"
"r_3","P","1000cp","2012Q2","2","148.6"
"r_3","P","1000cp","2012Q3","0","192.1"
"r_3","P","1000cp","2012Q3","1","38.9"
"r_3","P","1000cp","2012Q3","2","153.3"
"r_3","P","1000cp","2012Q4","0","189.4"
"r_3","P","1000cp","2012Q4","1","37.5"
"r_3","P","1000cp","2012Q4","2","151.9"
"r_3","P","1000cp","2013Q1","0","189.7"
"r_3","P","1000cp","2013Q1","1","37"
"r_3","P","1000cp","2013Q1","2","152.7"
"r_3","P","1000cp","2013Q2","0","188"
"r_3","P","1000cp","2013Q2","1","39.5"
"r_3","P","1000cp","2013Q2","2","148.4"
"r_3","P","1000cp","2013Q3","0","174.5"
"r_3","P","1000cp","2013Q3","1","33.4"
"r_3","P","1000cp","2013Q3","2","141"
"r_3","P","1000cp","2013Q4","0","187"
"r_3","P","1000cp","2013Q4","1","37.8"
"r_3","P","1000cp","2013Q4","2","149.2"
"r_3","P","1000cp","2014Q1","0","195.3"
"r_3","P","1000cp","2014Q1","1","40.1"
"r_3","P","1000cp","2014Q1","2","155.2"
"r_3","P","1000cp","2014Q2","0","194.6"
"r_3","P","1000cp","2014Q2","1","39.1"
"r_3","P","1000cp","2014Q2","2","155.5"
"r_3","P","1000cp","2014Q3","0","175.3"
"r_3","P","1000cp","2014Q3","1","33.1"
"r_3","P","1000cp","2014Q3","2","142.2"
"r_3","P","1000cp","2014Q4","0","188.9"
"r_3","P","1000cp","2014Q4","1","32.7"
"r_3","P","1000cp","2014Q4","2","156.2"
"r_3","P","1000cp","2015Q1","0","191.8"
"r_3","P","1000cp","2015Q1","1","34"
"r_3","P","1000cp","2015Q1","2","157.9"
"r_3","P","1000cp","2015Q2","0","185.7"
"r_3","P","1000cp","2015Q2","1","34.3"
"r_3","P","1000cp","2015Q2","2","151.4"
"r_3","P","1000cp","2015Q3","0","182.5"
"r_3","P","1000cp","2015Q3","1","30.4"
"r_3","P","1000cp","2015Q3","2","152"
"r_3","P","1000cp","2015Q4","0","182.5"
"r_3","P","1000cp","2015Q4","1","31.8"
"r_3","P","1000cp","2015Q4","2","150.7"
"r_3","Q","1000cp","2008Q1","0","154.5"
"r_3","Q","1000cp","2008Q1","1","32.2"
"r_3","Q","1000cp","2008Q1","2","122.3"
"r_3","Q","1000cp","2008Q2","0","152.4"
"r_3","Q","1000cp","2008Q2","1","27.4"
"r_3","Q","1000cp","2008Q2","2","125.1"
"r_3","Q","1000cp","2008Q3","0","161.2"
"r_3","Q","1000cp","2008Q3","1","33.9"
"r_3","Q","1000cp","2008Q3","2","127.3"
"r_3","Q","1000cp","2008Q4","0","164.2"
"r_3","Q","1000cp","2008Q4","1","34.5"
"r_3","Q","1000cp","2008Q4","2","129.7"
"r_3","Q","1000cp","2009Q1","0","159.4"
"r_3","Q","1000cp","2009Q1","1","32.8"
"r_3","Q","1000cp","2009Q1","2","126.6"
"r_3","Q","1000cp","2009Q2","0","160.6"
"r_3","Q","1000cp","2009Q2","1","32.6"
"r_3","Q","1000cp","2009Q2","2","128"
"r_3","Q","1000cp","2009Q3","0","168"
"r_3","Q","1000cp","2009Q3","1","34.7"
"r_3","Q","1000cp","2009Q3","2","133.3"
"r_3","Q","1000cp","2009Q4","0","168.4"
"r_3","Q","1000cp","2009Q4","1","33.5"
"r_3","Q","1000cp","2009Q4","2","134.9"
"r_3","Q","1000cp","2010Q1","0","164.3"
"r_3","Q","1000cp","2010Q1","1","36"
"r_3","Q","1000cp","2010Q1","2","128.3"
"r_3","Q","1000cp","2010Q2","0","154.6"
"r_3","Q","1000cp","2010Q2","1","32.9"
"r_3","Q","1000cp","2010Q2","2","121.7"
"r_3","Q","1000cp","2010Q3","0","152.2"
"r_3","Q","1000cp","2010Q3","1","27.5"
"r_3","Q","1000cp","2010Q3","2","124.7"
"r_3","Q","1000cp","2010Q4","0","160.4"
"r_3","Q","1000cp","2010Q4","1","29.2"
"r_3","Q","1000cp","2010Q4","2","131.2"
"r_3","Q","1000cp","2011Q1","0","156.6"
"r_3","Q","1000cp","2011Q1","1","30.7"
"r_3","Q","1000cp","2011Q1","2","125.9"
"r_3","Q","1000cp","2011Q2","0","149"
"r_3","Q","1000cp","2011Q2","1","30.7"
"r_3","Q","1000cp","2011Q2","2","118.3"
"r_3","Q","1000cp","2011Q3","0","151.6"
