RevisionColumn,Units,periods,Indicators,ValueColumn
"r_5","1000BGN","2023","3.1.2.3.3.8","2070211"
"r_5","1000BGN","2023","3.1.2.3.3.9","70085"
"r_5","1000BGN","2023","3.1.2.3.5.17","0"
"r_5","1000BGN","2023","3.1.2.3.3.10","4507322"
"r_5","1000BGN","2023","3.1.2.3.3.11","1065691"
"r_5","1000BGN","2023","3.1.2.3.5.18",".."
"r_5","1000BGN","2023","3.1.2.3.3.12",".."
"r_5","1000BGN","2023","3.1.2.3.3.13","1158298"
"r_5","1000BGN","2023","3.1.2.3.3.14","5992"
"r_5","1000BGN","2023","3.1.2.3.3.15","8895394"
