RevisionColumn,NACE2008A21,periods,SZCLS_EMPL,Indicators,Units,ValueColumn
"r_1","A","2018","1","3.1.1.03.4","1000BGN","4166918"
"r_1","A","2018","1","3.1.1.03.5","1000BGN","3543172"
"r_1","A","2019","1","3.1.1.03.1","num","17537"
"r_1","A","2019","1","3.1.1.03.2","num","34060"
"r_1","A","2019","1","3.1.1.03.3","1000BGN","5722202"
"r_1","A","2019","1","3.1.1.03.4","1000BGN","4275485"
"r_1","A","2019","1","3.1.1.03.5","1000BGN","3729556"
"r_1","A","2020","1","3.1.1.03.1","num","17494"
"r_1","A","2020","1","3.1.1.03.2","num","33787"
"r_1","A","2020","1","3.1.1.03.3","1000BGN","3324928"
"r_1","A","2020","1","3.1.1.03.4","1000BGN","4179838"
"r_1","A","2020","1","3.1.1.03.5","1000BGN","3598047"
"r_1","A","2008","4","3.1.1.03.1","num","1542"
"r_1","A","2008","4","3.1.1.03.2","num","31345"
"r_1","A","2008","4","3.1.1.03.3","1000BGN","1319504"
"r_1","A","2008","4","3.1.1.03.4","1000BGN","2359693"
"r_1","A","2008","4","3.1.1.03.5","1000BGN","1974288"
"r_1","A","2009","4","3.1.1.03.1","num","1538"
"r_1","A","2009","4","3.1.1.03.2","num","31356"
"r_1","A","2009","4","3.1.1.03.3","1000BGN","1550601"
"r_1","A","2009","4","3.1.1.03.4","1000BGN","2310730"
"r_1","A","2009","4","3.1.1.03.5","1000BGN","2118189"
"r_1","A","2010","4","3.1.1.03.1","num","1534"
"r_1","A","2010","4","3.1.1.03.2","num","32007"
"r_1","A","2010","4","3.1.1.03.3","1000BGN","1692108"
"r_1","A","2010","4","3.1.1.03.4","1000BGN","2746132"
"r_1","A","2010","4","3.1.1.03.5","1000BGN","2371814"
"r_1","A","2011","4","3.1.1.03.1","num","1657"
"r_1","A","2011","4","3.1.1.03.2","num","33228"
"r_1","A","2011","4","3.1.1.03.3","1000BGN","2042194"
"r_1","A","2011","4","3.1.1.03.4","1000BGN","3448739"
"r_1","A","2011","4","3.1.1.03.5","1000BGN","2882599"
"r_1","A","2012","4","3.1.1.03.1","num","1609"
"r_1","A","2012","4","3.1.1.03.2","num","31231"
"r_1","A","2012","4","3.1.1.03.3","1000BGN","2188554"
"r_1","A","2012","4","3.1.1.03.4","1000BGN","3633191"
"r_1","A","2012","4","3.1.1.03.5","1000BGN","3106065"
"r_1","A","2013","4","3.1.1.03.1","num","1600"
"r_1","A","2013","4","3.1.1.03.2","num","30785"
"r_1","A","2013","4","3.1.1.03.3","1000BGN","2404149"
"r_1","A","2013","4","3.1.1.03.4","1000BGN","3652865"
"r_1","A","2013","4","3.1.1.03.5","1000BGN","3257246"
"r_1","A","2014","4","3.1.1.03.1","num","1618"
"r_1","A","2014","4","3.1.1.03.2","num","31201"
"r_1","A","2014","4","3.1.1.03.3","1000BGN","2661622"
"r_1","A","2014","4","3.1.1.03.4","1000BGN","3692300"
"r_1","A","2014","4","3.1.1.03.5","1000BGN","3278496"
"r_1","A","2015","4","3.1.1.03.1","num","1625"
"r_1","A","2015","4","3.1.1.03.2","num","30989"
"r_1","A","2015","4","3.1.1.03.3","1000BGN","2929831"
"r_1","A","2015","4","3.1.1.03.4","1000BGN","3786484"
"r_1","A","2015","4","3.1.1.03.5","1000BGN","3458369"
"r_1","A","2016","4","3.1.1.03.1","num","1636"
"r_1","A","2016","4","3.1.1.03.2","num","31341"
"r_1","A","2016","4","3.1.1.03.3","1000BGN","3055670"
"r_1","A","2016","4","3.1.1.03.4","1000BGN","3919210"
"r_1","A","2016","4","3.1.1.03.5","1000BGN","3582485"
"r_1","A","2017","4","3.1.1.03.1","num","1663"
"r_1","A","2017","4","3.1.1.03.2","num","30946"
"r_1","A","2017","4","3.1.1.03.3","1000BGN","3241324"
"r_1","A","2017","4","3.1.1.03.4","1000BGN","3946191"
"r_1","A","2017","4","3.1.1.03.5","1000BGN","3484911"
"r_1","A","2018","4","3.1.1.03.1","num","1636"
"r_1","A","2018","4","3.1.1.03.2","num","30295"
"r_1","A","2018","4","3.1.1.03.3","1000BGN","3484621"
"r_1","A","2018","4","3.1.1.03.4","1000BGN","4107266"
"r_1","A","2018","4","3.1.1.03.5","1000BGN","3700845"
"r_1","A","2019","4","3.1.1.03.1","num","1591"
"r_1","A","2019","4","3.1.1.03.2","num","29368"
"r_1","A","2019","4","3.1.1.03.3","1000BGN","3648278"
"r_1","A","2019","4","3.1.1.03.4","1000BGN","4088774"
"r_1","A","2019","4","3.1.1.03.5","1000BGN","3717178"
"r_1","A","2020","4","3.1.1.03.1","num","1513"
"r_1","A","2020","4","3.1.1.03.2","num","27964"
"r_1","A","2020","4","3.1.1.03.3","1000BGN","3646155"
"r_1","A","2020","4","3.1.1.03.4","1000BGN","3993793"
"r_1","A","2020","4","3.1.1.03.5","1000BGN","3628080"
"r_1","A","2008","5","3.1.1.03.1","num","192"
"r_1","A","2008","5","3.1.1.03.2","num","16427"
"r_1","A","2008","5","3.1.1.03.3","1000BGN","427814"
"r_1","A","2008","5","3.1.1.03.4","1000BGN","985752"
"r_1","A","2008","5","3.1.1.03.5","1000BGN","896705"
"r_1","A","2009","5","3.1.1.03.1","num","217"
"r_1","A","2009","5","3.1.1.03.2","num","17263"
"r_1","A","2009","5","3.1.1.03.3","1000BGN","505220"
"r_1","A","2009","5","3.1.1.03.4","1000BGN","991377"
"r_1","A","2009","5","3.1.1.03.5","1000BGN","932451"
"r_1","A","2010","5","3.1.1.03.1","num","218"
"r_1","A","2010","5","3.1.1.03.2","num","16906"
"r_1","A","2010","5","3.1.1.03.3","1000BGN","523106"
"r_1","A","2010","5","3.1.1.03.4","1000BGN","959771"
"r_1","A","2010","5","3.1.1.03.5","1000BGN","885725"
"r_1","A","2011","5","3.1.1.03.1","num","158"
"r_1","A","2011","5","3.1.1.03.2","num","12503"
"r_1","A","2011","5","3.1.1.03.3","1000BGN","592408"
"r_1","A","2011","5","3.1.1.03.4","1000BGN","1017973"
"r_1","A","2011","5","3.1.1.03.5","1000BGN","898997"
"r_1","A","2012","5","3.1.1.03.1","num","154"
"r_1","A","2012","5","3.1.1.03.2","num","12179"
"r_1","A","2012","5","3.1.1.03.3","1000BGN","748915"
"r_1","A","2012","5","3.1.1.03.4","1000BGN","1294028"
"r_1","A","2012","5","3.1.1.03.5","1000BGN","1127366"
"r_1","A","2013","5","3.1.1.03.1","num","169"
"r_1","A","2013","5","3.1.1.03.2","num","13699"
"r_1","A","2013","5","3.1.1.03.3","1000BGN","938806"
"r_1","A","2013","5","3.1.1.03.4","1000BGN","1486599"
"r_1","A","2013","5","3.1.1.03.5","1000BGN","1329795"
"r_1","A","2014","5","3.1.1.03.1","num","146"
"r_1","A","2014","5","3.1.1.03.2","num","11970"
"r_1","A","2014","5","3.1.1.03.3","1000BGN","1020508"
"r_1","A","2014","5","3.1.1.03.4","1000BGN","1320848"
"r_1","A","2014","5","3.1.1.03.5","1000BGN","1201439"
"r_1","A","2015","5","3.1.1.03.1","num","142"
"r_1","A","2015","5","3.1.1.03.2","num","11597"
"r_1","A","2015","5","3.1.1.03.3","1000BGN","1050941"
"r_1","A","2015","5","3.1.1.03.4","1000BGN","1421170"
"r_1","A","2015","5","3.1.1.03.5","1000BGN","1317794"
"r_1","A","2016","5","3.1.1.03.1","num","132"
"r_1","A","2016","5","3.1.1.03.2","num","11061"
"r_1","A","2016","5","3.1.1.03.3","1000BGN","1058528"
"r_1","A","2016","5","3.1.1.03.4","1000BGN","1377719"
"r_1","A","2016","5","3.1.1.03.5","1000BGN","1287143"
"r_1","A","2017","5","3.1.1.03.1","num","128"
"r_1","A","2017","5","3.1.1.03.2","num","10462"
"r_1","A","2017","5","3.1.1.03.3","1000BGN","1194721"
"r_1","A","2017","5","3.1.1.03.4","1000BGN","1451994"
"r_1","A","2017","5","3.1.1.03.5","1000BGN","1290645"
"r_1","A","2018","5","3.1.1.03.1","num","128"
"r_1","A","2018","5","3.1.1.03.2","num","10476"
"r_1","A","2018","5","3.1.1.03.3","1000BGN","1311086"
"r_1","A","2018","5","3.1.1.03.4","1000BGN","1557423"
"r_1","A","2018","5","3.1.1.03.5","1000BGN","1387101"
"r_1","A","2019","5","3.1.1.03.1","num","126"
"r_1","A","2019","5","3.1.1.03.2","num","10240"
"r_1","A","2019","5","3.1.1.03.3","1000BGN","1409341"
"r_1","A","2019","5","3.1.1.03.4","1000BGN","1658046"
"r_1","A","2019","5","3.1.1.03.5","1000BGN","1499187"
"r_1","A","2020","5","3.1.1.03.1","num","106"
"r_1","A","2020","5","3.1.1.03.2","num","8530"
"r_1","A","2020","5","3.1.1.03.3","1000BGN","1215368"
"r_1","A","2020","5","3.1.1.03.4","1000BGN","1424406"
"r_1","A","2020","5","3.1.1.03.5","1000BGN","1265819"
"r_1","A","2008","6","3.1.1.03.1","num","8"
"r_1","A","2008","6","3.1.1.03.2","num","4670"
"r_1","A","2008","6","3.1.1.03.3","1000BGN","156854"
"r_1","A","2008","6","3.1.1.03.4","1000BGN","179097"
"r_1","A","2008","6","3.1.1.03.5","1000BGN","170968"
"r_1","A","2009","6","3.1.1.03.1","num","7"
"r_1","A","2009","6","3.1.1.03.2","num","4117"
"r_1","A","2009","6","3.1.1.03.3","1000BGN","161681"
"r_1","A","2009","6","3.1.1.03.4","1000BGN","166644"
"r_1","A","2009","6","3.1.1.03.5","1000BGN","162922"
"r_1","A","2010","6","3.1.1.03.1","num","8"
"r_1","A","2010","6","3.1.1.03.2","num","4976"
"r_1","A","2010","6","3.1.1.03.3","1000BGN","177769"
"r_1","A","2010","6","3.1.1.03.4","1000BGN","214624"
"r_1","A","2010","6","3.1.1.03.5","1000BGN","215203"
"r_1","A","2011","6","3.1.1.03.1","num","15"
"r_1","A","2011","6","3.1.1.03.2","num","8631"
"r_1","A","2011","6","3.1.1.03.3","1000BGN","390148"
"r_1","A","2011","6","3.1.1.03.4","1000BGN","482173"
"r_1","A","2011","6","3.1.1.03.5","1000BGN","460979"
"r_1","A","2012","6","3.1.1.03.1","num","13"
"r_1","A","2012","6","3.1.1.03.2","num","11573"
"r_1","A","2012","6","3.1.1.03.3","1000BGN","390691"
"r_1","A","2012","6","3.1.1.03.4","1000BGN","646028"
"r_1","A","2012","6","3.1.1.03.5","1000BGN","621121"
"r_1","A","2013","6","3.1.1.03.1","num","12"
"r_1","A","2013","6","3.1.1.03.2","num","11488"
"r_1","A","2013","6","3.1.1.03.3","1000BGN","512840"
"r_1","A","2013","6","3.1.1.03.4","1000BGN","571900"
"r_1","A","2013","6","3.1.1.03.5","1000BGN","556298"
"r_1","A","2014","6","3.1.1.03.1","num","13"
"r_1","A","2014","6","3.1.1.03.2","num","11989"
"r_1","A","2014","6","3.1.1.03.3","1000BGN","534246"
"r_1","A","2014","6","3.1.1.03.4","1000BGN","537380"
"r_1","A","2014","6","3.1.1.03.5","1000BGN","536116"
"r_1","A","2015","6","3.1.1.03.1","num","12"
"r_1","A","2015","6","3.1.1.03.2","num","11840"
"r_1","A","2015","6","3.1.1.03.3","1000BGN","553304"
"r_1","A","2015","6","3.1.1.03.4","1000BGN","577982"
"r_1","A","2015","6","3.1.1.03.5","1000BGN","557921"
"r_1","A","2016","6","3.1.1.03.1","num","10"
"r_1","A","2016","6","3.1.1.03.2","num","10972"
"r_1","A","2016","6","3.1.1.03.3","1000BGN","526195"
"r_1","A","2016","6","3.1.1.03.4","1000BGN","507135"
"r_1","A","2016","6","3.1.1.03.5","1000BGN","513291"
"r_1","A","2017","6","3.1.1.03.1","num","10"
"r_1","A","2017","6","3.1.1.03.2","num","10798"
"r_1","A","2017","6","3.1.1.03.3","1000BGN","558079"
"r_1","A","2017","6","3.1.1.03.4","1000BGN","535964"
"r_1","A","2017","6","3.1.1.03.5","1000BGN","501220"
"r_1","A","2018","6","3.1.1.03.1","num","10"
"r_1","A","2018","6","3.1.1.03.2","num","10983"
"r_1","A","2018","6","3.1.1.03.3","1000BGN","584384"
"r_1","A","2018","6","3.1.1.03.4","1000BGN","582980"
"r_1","A","2018","6","3.1.1.03.5","1000BGN","560883"
"r_1","A","2019","6","3.1.1.03.1","num","11"
"r_1","A","2019","6","3.1.1.03.2","num","11010"
"r_1","A","2019","6","3.1.1.03.3","1000BGN","632825"
"r_1","A","2019","6","3.1.1.03.4","1000BGN","612279"
"r_1","A","2019","6","3.1.1.03.5","1000BGN","591147"
"r_1","A","2020","6","3.1.1.03.1","num","13"
"r_1","A","2020","6","3.1.1.03.2","num","11033"
"r_1","A","2020","6","3.1.1.03.3","1000BGN","706951"
"r_1","A","2020","6","3.1.1.03.4","1000BGN","618344"
"r_1","A","2020","6","3.1.1.03.5","1000BGN","605296"
"r_1","B","2008","0","3.1.1.03.1","num","370"
"r_1","B","2008","0","3.1.1.03.2","num","29854"
"r_1","B","2008","0","3.1.1.03.3","1000BGN","2038383"
"r_1","B","2008","0","3.1.1.03.4","1000BGN","4020688"
"r_1","B","2008","0","3.1.1.03.5","1000BGN","3689755"
"r_1","B","2009","0","3.1.1.03.1","num","410"
"r_1","B","2009","0","3.1.1.03.2","num","26384"
"r_1","B","2009","0","3.1.1.03.3","1000BGN","2035011"
"r_1","B","2009","0","3.1.1.03.4","1000BGN","2122084"
"r_1","B","2009","0","3.1.1.03.5","1000BGN","1902276"
"r_1","B","2010","0","3.1.1.03.1","num","403"
"r_1","B","2010","0","3.1.1.03.2","num","24788"
"r_1","B","2010","0","3.1.1.03.3","1000BGN","1994129"
"r_1","B","2010","0","3.1.1.03.4","1000BGN","2502713"
"r_1","B","2010","0","3.1.1.03.5","1000BGN","2035587"
"r_1","B","2011","0","3.1.1.03.1","num","407"
"r_1","B","2011","0","3.1.1.03.2","num","24932"
"r_1","B","2011","0","3.1.1.03.3","1000BGN","2042989"
"r_1","B","2011","0","3.1.1.03.4","1000BGN","3108505"
"r_1","B","2011","0","3.1.1.03.5","1000BGN","2316493"
"r_1","B","2012","0","3.1.1.03.1","num","414"
"r_1","B","2012","0","3.1.1.03.2","num","24916"
"r_1","B","2012","0","3.1.1.03.3","1000BGN","2375601"
"r_1","B","2012","0","3.1.1.03.4","1000BGN","3177390"
"r_1","B","2012","0","3.1.1.03.5","1000BGN","2330504"
"r_1","B","2013","0","3.1.1.03.1","num","429"
"r_1","B","2013","0","3.1.1.03.2","num","24498"
"r_1","B","2013","0","3.1.1.03.3","1000BGN","2425580"
"r_1","B","2013","0","3.1.1.03.4","1000BGN","2745745"
"r_1","B","2013","0","3.1.1.03.5","1000BGN","2294898"
"r_1","B","2014","0","3.1.1.03.1","num","421"
"r_1","B","2014","0","3.1.1.03.2","num","23954"
"r_1","B","2014","0","3.1.1.03.3","1000BGN","2424854"
"r_1","B","2014","0","3.1.1.03.4","1000BGN","2648808"
"r_1","B","2014","0","3.1.1.03.5","1000BGN","2302178"
"r_1","B","2015","0","3.1.1.03.1","num","422"
"r_1","B","2015","0","3.1.1.03.2","num","24862"
"r_1","B","2015","0","3.1.1.03.3","1000BGN","2434401"
"r_1","B","2015","0","3.1.1.03.4","1000BGN","2848348"
"r_1","B","2015","0","3.1.1.03.5","1000BGN","2542844"
"r_1","B","2016","0","3.1.1.03.1","num","407"
"r_1","B","2016","0","3.1.1.03.2","num","23963"
"r_1","B","2016","0","3.1.1.03.3","1000BGN","2550039"
"r_1","B","2016","0","3.1.1.03.4","1000BGN","2704084"
"r_1","B","2016","0","3.1.1.03.5","1000BGN","2431213"
"r_1","B","2017","0","3.1.1.03.1","num","374"
"r_1","B","2017","0","3.1.1.03.2","num","21843"
"r_1","B","2017","0","3.1.1.03.3","1000BGN","2344274"
"r_1","B","2017","0","3.1.1.03.4","1000BGN","3048475"
"r_1","B","2017","0","3.1.1.03.5","1000BGN","2703174"
"r_1","B","2018","0","3.1.1.03.1","num","368"
"r_1","B","2018","0","3.1.1.03.2","num","21522"
"r_1","B","2018","0","3.1.1.03.3","1000BGN","2474027"
"r_1","B","2018","0","3.1.1.03.4","1000BGN","2981356"
"r_1","B","2018","0","3.1.1.03.5","1000BGN","2562865"
"r_1","B","2019","0","3.1.1.03.1","num","343"
"r_1","B","2019","0","3.1.1.03.2","num","19022"
"r_1","B","2019","0","3.1.1.03.3","1000BGN","2525260"
"r_1","B","2019","0","3.1.1.03.4","1000BGN","2727440"
"r_1","B","2019","0","3.1.1.03.5","1000BGN","2569378"
"r_1","B","2020","0","3.1.1.03.1","num","350"
"r_1","B","2020","0","3.1.1.03.2","num","20084"
"r_1","B","2020","0","3.1.1.03.3","1000BGN","2436826"
"r_1","B","2020","0","3.1.1.03.4","1000BGN","3341833"
"r_1","B","2020","0","3.1.1.03.5","1000BGN","2637844"
"r_1","B","2008","1","3.1.1.03.1","num","216"
"r_1","B","2008","1","3.1.1.03.2","num","523"
"r_1","B","2008","1","3.1.1.03.3","1000BGN","72444"
"r_1","B","2008","1","3.1.1.03.4","1000BGN","158289"
"r_1","B","2008","1","3.1.1.03.5","1000BGN","242279"
"r_1","B","2009","1","3.1.1.03.1","num","270"
"r_1","B","2009","1","3.1.1.03.2","num","611"
"r_1","B","2009","1","3.1.1.03.3","1000BGN","82457"
"r_1","B","2009","1","3.1.1.03.4","1000BGN","61981"
"r_1","B","2009","1","3.1.1.03.5","1000BGN","58623"
"r_1","B","2010","1","3.1.1.03.1","num","269"
"r_1","B","2010","1","3.1.1.03.2","num","571"
"r_1","B","2010","1","3.1.1.03.3","1000BGN","92465"
"r_1","B","2010","1","3.1.1.03.4","1000BGN","73282"
"r_1","B","2010","1","3.1.1.03.5","1000BGN","116389"
"r_1","B","2011","1","3.1.1.03.1","num","276"
"r_1","B","2011","1","3.1.1.03.2","num","573"
"r_1","B","2011","1","3.1.1.03.3","1000BGN","85815"
"r_1","B","2011","1","3.1.1.03.4","1000BGN","58987"
"r_1","B","2011","1","3.1.1.03.5","1000BGN","84655"
"r_1","B","2012","1","3.1.1.03.1","num","284"
"r_1","B","2012","1","3.1.1.03.2","num","604"
"r_1","B","2012","1","3.1.1.03.3","1000BGN","103082"
"r_1","B","2012","1","3.1.1.03.4","1000BGN","75934"
"r_1","B","2012","1","3.1.1.03.5","1000BGN","66421"
"r_1","B","2013","1","3.1.1.03.1","num","293"
"r_1","B","2013","1","3.1.1.03.2","num","635"
"r_1","B","2013","1","3.1.1.03.3","1000BGN","67119"
"r_1","B","2013","1","3.1.1.03.4","1000BGN","62533"
"r_1","B","2013","1","3.1.1.03.5","1000BGN","104810"
"r_1","B","2014","1","3.1.1.03.1","num","293"
"r_1","B","2014","1","3.1.1.03.2","num","618"
"r_1","B","2014","1","3.1.1.03.3","1000BGN","96623"
"r_1","B","2014","1","3.1.1.03.4","1000BGN","65012"
"r_1","B","2014","1","3.1.1.03.5","1000BGN","99631"
"r_1","B","2015","1","3.1.1.03.1","num","290"
"r_1","B","2015","1","3.1.1.03.2","num","593"
"r_1","B","2015","1","3.1.1.03.3","1000BGN","86643"
"r_1","B","2015","1","3.1.1.03.4","1000BGN","75683"
"r_1","B","2015","1","3.1.1.03.5","1000BGN","88037"
"r_1","B","2016","1","3.1.1.03.1","num","277"
"r_1","B","2016","1","3.1.1.03.2","num","575"
"r_1","B","2016","1","3.1.1.03.3","1000BGN","194551"
"r_1","B","2016","1","3.1.1.03.4","1000BGN","69886"
"r_1","B","2016","1","3.1.1.03.5","1000BGN","100620"
"r_1","B","2017","1","3.1.1.03.1","num","252"
"r_1","B","2017","1","3.1.1.03.2","num","559"
"r_1","B","2017","1","3.1.1.03.3","1000BGN","152041"
"r_1","B","2017","1","3.1.1.03.4","1000BGN","191296"
"r_1","B","2017","1","3.1.1.03.5","1000BGN","301258"
"r_1","B","2018","1","3.1.1.03.1","num","250"
"r_1","B","2018","1","3.1.1.03.2","num","548"
"r_1","B","2018","1","3.1.1.03.3","1000BGN","167773"
"r_1","B","2018","1","3.1.1.03.4","1000BGN","97416"
"r_1","B","2018","1","3.1.1.03.5","1000BGN","163103"
"r_1","B","2019","1","3.1.1.03.1","num","228"
"r_1","B","2019","1","3.1.1.03.2","num","468"
"r_1","B","2019","1","3.1.1.03.3","1000BGN","138768"
"r_1","B","2019","1","3.1.1.03.4","1000BGN","160336"
"r_1","B","2019","1","3.1.1.03.5","1000BGN","366202"
"r_1","B","2020","1","3.1.1.03.1","num","238"
"r_1","B","2020","1","3.1.1.03.2","num","494"
"r_1","B","2020","1","3.1.1.03.3","1000BGN","77016"
"r_1","B","2020","1","3.1.1.03.4","1000BGN","117362"
"r_1","B","2020","1","3.1.1.03.5","1000BGN","111724"
"r_1","B","2008","4","3.1.1.03.1","num","93"
"r_1","B","2008","4","3.1.1.03.2","num","2138"
"r_1","B","2008","4","3.1.1.03.3","1000BGN","125462"
"r_1","B","2008","4","3.1.1.03.4","1000BGN","216532"
"r_1","B","2008","4","3.1.1.03.5","1000BGN","192889"
"r_1","B","2009","4","3.1.1.03.1","num","90"
"r_1","B","2009","4","3.1.1.03.2","num","2085"
"r_1","B","2009","4","3.1.1.03.3","1000BGN","140295"
"r_1","B","2009","4","3.1.1.03.4","1000BGN","161087"
"r_1","B","2009","4","3.1.1.03.5","1000BGN","167948"
"r_1","B","2010","4","3.1.1.03.1","num","90"
"r_1","B","2010","4","3.1.1.03.2","num","1998"
"r_1","B","2010","4","3.1.1.03.3","1000BGN","148097"
"r_1","B","2010","4","3.1.1.03.4","1000BGN","179099"
"r_1","B","2010","4","3.1.1.03.5","1000BGN","182168"
"r_1","B","2011","4","3.1.1.03.1","num","86"
"r_1","B","2011","4","3.1.1.03.2","num","1818"
"r_1","B","2011","4","3.1.1.03.3","1000BGN","120600"
"r_1","B","2011","4","3.1.1.03.4","1000BGN","392885"
"r_1","B","2011","4","3.1.1.03.5","1000BGN","275218"
"r_1","B","2012","4","3.1.1.03.1","num","85"
"r_1","B","2012","4","3.1.1.03.2","num","1877"
"r_1","B","2012","4","3.1.1.03.3","1000BGN","127199"
"r_1","B","2012","4","3.1.1.03.4","1000BGN","371437"
"r_1","B","2012","4","3.1.1.03.5","1000BGN","247138"
"r_1","B","2013","4","3.1.1.03.1","num","88"
"r_1","B","2013","4","3.1.1.03.2","num","1703"
"r_1","B","2013","4","3.1.1.03.3","1000BGN","164242"
"r_1","B","2013","4","3.1.1.03.4","1000BGN","277578"
"r_1","B","2013","4","3.1.1.03.5","1000BGN","240030"
"r_1","B","2014","4","3.1.1.03.1","num","81"
"r_1","B","2014","4","3.1.1.03.2","num","1624"
"r_1","B","2014","4","3.1.1.03.3","1000BGN","175895"
"r_1","B","2014","4","3.1.1.03.4","1000BGN","278634"
"r_1","B","2014","4","3.1.1.03.5","1000BGN","254558"
"r_1","B","2015","4","3.1.1.03.1","num","84"
"r_1","B","2015","4","3.1.1.03.2","num","1774"
"r_1","B","2015","4","3.1.1.03.3","1000BGN","146135"
"r_1","B","2015","4","3.1.1.03.4","1000BGN","243923"
"r_1","B","2015","4","3.1.1.03.5","1000BGN","205173"
"r_1","B","2016","4","3.1.1.03.1","num","82"
"r_1","B","2016","4","3.1.1.03.2","num","1738"
"r_1","B","2016","4","3.1.1.03.3","1000BGN","159535"
"r_1","B","2016","4","3.1.1.03.4","1000BGN","218613"
"r_1","B","2016","4","3.1.1.03.5","1000BGN","196337"
"r_1","B","2017","4","3.1.1.03.1","num","81"
"r_1","B","2017","4","3.1.1.03.2","num","1642"
"r_1","B","2017","4","3.1.1.03.3","1000BGN","143252"
"r_1","B","2017","4","3.1.1.03.4","1000BGN","262081"
"r_1","B","2017","4","3.1.1.03.5","1000BGN","248658"
"r_1","B","2018","4","3.1.1.03.1","num","75"
"r_1","B","2018","4","3.1.1.03.2","num","1612"
"r_1","B","2018","4","3.1.1.03.3","1000BGN","177853"
"r_1","B","2018","4","3.1.1.03.4","1000BGN","257090"
"r_1","B","2018","4","3.1.1.03.5","1000BGN","229518"
"r_1","B","2019","4","3.1.1.03.1","num","75"
"r_1","B","2019","4","3.1.1.03.2","num","1599"
"r_1","B","2019","4","3.1.1.03.3","1000BGN","184464"
"r_1","B","2019","4","3.1.1.03.4","1000BGN","262431"
"r_1","B","2019","4","3.1.1.03.5","1000BGN","230054"
"r_1","B","2020","4","3.1.1.03.1","num","69"
"r_1","B","2020","4","3.1.1.03.2","num","1444"
"r_1","B","2020","4","3.1.1.03.3","1000BGN","131968"
"r_1","B","2020","4","3.1.1.03.4","1000BGN","251390"
"r_1","B","2020","4","3.1.1.03.5","1000BGN","211898"
"r_1","B","2008","5","3.1.1.03.1","num","37"
"r_1","B","2008","5","3.1.1.03.2","num","4224"
"r_1","B","2008","5","3.1.1.03.3","1000BGN","209055"
"r_1","B","2008","5","3.1.1.03.4","1000BGN","292928"
"r_1","B","2008","5","3.1.1.03.5","1000BGN","261149"
"r_1","B","2009","5","3.1.1.03.1","num","32"
"r_1","B","2009","5","3.1.1.03.2","num","3808"
"r_1","B","2009","5","3.1.1.03.3","1000BGN","211572"
"r_1","B","2009","5","3.1.1.03.4","1000BGN","205764"
"r_1","B","2009","5","3.1.1.03.5","1000BGN","189948"
"r_1","B","2010","5","3.1.1.03.1","num","26"
"r_1","B","2010","5","3.1.1.03.2","num","2794"
"r_1","B","2010","5","3.1.1.03.3","1000BGN","164422"
"r_1","B","2010","5","3.1.1.03.4","1000BGN","143287"
"r_1","B","2010","5","3.1.1.03.5","1000BGN","140330"
"r_1","B","2011","5","3.1.1.03.1","num","28"
"r_1","B","2011","5","3.1.1.03.2","num","3275"
"r_1","B","2011","5","3.1.1.03.3","1000BGN","220051"
"r_1","B","2011","5","3.1.1.03.4","1000BGN","190909"
"r_1","B","2011","5","3.1.1.03.5","1000BGN","192352"
"r_1","B","2012","5","3.1.1.03.1","num","27"
"r_1","B","2012","5","3.1.1.03.2","num","3118"
"r_1","B","2012","5","3.1.1.03.3","1000BGN","191292"
"r_1","B","2012","5","3.1.1.03.4","1000BGN","173952"
"r_1","B","2012","5","3.1.1.03.5","1000BGN","186515"
"r_1","B","2013","5","3.1.1.03.1","num","29"
"r_1","B","2013","5","3.1.1.03.2","num","2920"
"r_1","B","2013","5","3.1.1.03.3","1000BGN","230812"
