RevisionColumn,periods,SZCLS_EMPL,NUTS,Units,Indicators,ValueColumn
"r_2","2021","0","BG31","1000BGN","3.1.1.03.5","18167807"
"r_2","2021","1","BG31","num","3.1.1.03.1","26496"
"r_2","2021","1","BG31","num","3.1.1.03.2","49636"
"r_2","2021","1","BG31","1000BGN","3.1.1.03.3","2171905"
"r_2","2021","1","BG31","1000BGN","3.1.1.03.4","5206936"
"r_2","2021","1","BG31","1000BGN","3.1.1.03.5","4666631"
"r_2","2021","4","BG31","num","3.1.1.03.1","1707"
"r_2","2021","4","BG31","num","3.1.1.03.2","32737"
"r_2","2021","4","BG31","1000BGN","3.1.1.03.3","1609635"
"r_2","2021","4","BG31","1000BGN","3.1.1.03.4","4652087"
"r_2","2021","4","BG31","1000BGN","3.1.1.03.5","4219199"
"r_2","2021","5","BG31","num","3.1.1.03.1","307"
"r_2","2021","5","BG31","num","3.1.1.03.2","30242"
"r_2","2021","5","BG31","1000BGN","3.1.1.03.3","1259606"
"r_2","2021","5","BG31","1000BGN","3.1.1.03.4","4101439"
"r_2","2021","5","BG31","1000BGN","3.1.1.03.5","3719278"
"r_2","2021","6","BG31","num","3.1.1.03.1","42"
"r_2","2021","6","BG31","num","3.1.1.03.2","27990"
"r_2","2021","6","BG31","1000BGN","3.1.1.03.3","458993"
"r_2","2021","6","BG31","1000BGN","3.1.1.03.4","6843631"
"r_2","2021","6","BG31","1000BGN","3.1.1.03.5","5562699"
"r_2","2021","0","BG32","num","3.1.1.03.1","36034"
"r_2","2021","0","BG32","num","3.1.1.03.2","189022"
"r_2","2021","0","BG32","1000BGN","3.1.1.03.3","7760153"
"r_2","2021","0","BG32","1000BGN","3.1.1.03.4","31804430"
"r_2","2021","0","BG32","1000BGN","3.1.1.03.5","29284664"
"r_2","2021","1","BG32","num","3.1.1.03.1","33257"
"r_2","2021","1","BG32","num","3.1.1.03.2","61606"
"r_2","2021","1","BG32","1000BGN","3.1.1.03.3","2407452"
"r_2","2021","1","BG32","1000BGN","3.1.1.03.4","6690030"
"r_2","2021","1","BG32","1000BGN","3.1.1.03.5","5899537"
"r_2","2021","4","BG32","num","3.1.1.03.1","2256"
"r_2","2021","4","BG32","num","3.1.1.03.2","44205"
"r_2","2021","4","BG32","1000BGN","3.1.1.03.3","2294231"
"r_2","2021","4","BG32","1000BGN","3.1.1.03.4","7128985"
"r_2","2021","4","BG32","1000BGN","3.1.1.03.5","6345585"
"r_2","2021","5","BG32","num","3.1.1.03.1","453"
"r_2","2021","5","BG32","num","3.1.1.03.2","44943"
"r_2","2021","5","BG32","1000BGN","3.1.1.03.3","2143766"
"r_2","2021","5","BG32","1000BGN","3.1.1.03.4","11672461"
"r_2","2021","5","BG32","1000BGN","3.1.1.03.5","11003690"
"r_2","2021","6","BG32","num","3.1.1.03.1","68"
"r_2","2021","6","BG32","num","3.1.1.03.2","38268"
"r_2","2021","6","BG32","1000BGN","3.1.1.03.3","914704"
"r_2","2021","6","BG32","1000BGN","3.1.1.03.4","6312954"
"r_2","2021","6","BG32","1000BGN","3.1.1.03.5","6035852"
"r_2","2021","0","BG33","num","3.1.1.03.1","52167"
"r_2","2021","0","BG33","num","3.1.1.03.2","236015"
"r_2","2021","0","BG33","1000BGN","3.1.1.03.3","12425541"
"r_2","2021","0","BG33","1000BGN","3.1.1.03.4","39814342"
"r_2","2021","0","BG33","1000BGN","3.1.1.03.5","36201093"
"r_2","2021","1","BG33","num","3.1.1.03.1","48496"
"r_2","2021","1","BG33","num","3.1.1.03.2","82876"
"r_2","2021","1","BG33","1000BGN","3.1.1.03.3","4356080"
"r_2","2021","1","BG33","1000BGN","3.1.1.03.4","12151234"
"r_2","2021","1","BG33","1000BGN","3.1.1.03.5","10839383"
"r_2","2021","4","BG33","num","3.1.1.03.1","3079"
"r_2","2021","4","BG33","num","3.1.1.03.2","60858"
"r_2","2021","4","BG33","1000BGN","3.1.1.03.3","2581786"
"r_2","2021","4","BG33","1000BGN","3.1.1.03.4","10885377"
"r_2","2021","4","BG33","1000BGN","3.1.1.03.5","9922897"
"r_2","2021","5","BG33","num","3.1.1.03.1","513"
"r_2","2021","5","BG33","num","3.1.1.03.2","47835"
"r_2","2021","5","BG33","1000BGN","3.1.1.03.3","2821927"
"r_2","2021","5","BG33","1000BGN","3.1.1.03.4","9267248"
"r_2","2021","5","BG33","1000BGN","3.1.1.03.5","8672431"
"r_2","2021","6","BG33","num","3.1.1.03.1","79"
"r_2","2021","6","BG33","num","3.1.1.03.2","44446"
"r_2","2021","6","BG33","1000BGN","3.1.1.03.3","2665748"
"r_2","2021","6","BG33","1000BGN","3.1.1.03.4","7510483"
"r_2","2021","6","BG33","1000BGN","3.1.1.03.5","6766382"
"r_2","2021","0","BG34","num","3.1.1.03.1","56943"
"r_2","2021","0","BG34","num","3.1.1.03.2","263141"
"r_2","2021","0","BG34","1000BGN","3.1.1.03.3","16344336"
"r_2","2021","0","BG34","1000BGN","3.1.1.03.4","40115679"
"r_2","2021","0","BG34","1000BGN","3.1.1.03.5","36869443"
"r_2","2021","1","BG34","num","3.1.1.03.1","53359"
"r_2","2021","1","BG34","num","3.1.1.03.2","92759"
"r_2","2021","1","BG34","1000BGN","3.1.1.03.3","6397485"
"r_2","2021","1","BG34","1000BGN","3.1.1.03.4","12436243"
"r_2","2021","1","BG34","1000BGN","3.1.1.03.5","11019082"
"r_2","2021","4","BG34","num","3.1.1.03.1","3015"
"r_2","2021","4","BG34","num","3.1.1.03.2","58045"
"r_2","2021","4","BG34","1000BGN","3.1.1.03.3","2831637"
"r_2","2021","4","BG34","1000BGN","3.1.1.03.4","9775533"
"r_2","2021","4","BG34","1000BGN","3.1.1.03.5","8852382"
"r_2","2021","5","BG34","num","3.1.1.03.1","485"
"r_2","2021","5","BG34","num","3.1.1.03.2","45568"
"r_2","2021","5","BG34","1000BGN","3.1.1.03.3","2534912"
"r_2","2021","5","BG34","1000BGN","3.1.1.03.4","7347176"
"r_2","2021","5","BG34","1000BGN","3.1.1.03.5","6818554"
"r_2","2021","6","BG34","num","3.1.1.03.1","84"
"r_2","2021","6","BG34","num","3.1.1.03.2","66769"
"r_2","2021","6","BG34","1000BGN","3.1.1.03.3","4580302"
"r_2","2021","6","BG34","1000BGN","3.1.1.03.4","10556727"
"r_2","2021","6","BG34","1000BGN","3.1.1.03.5","10179425"
"r_2","2021","0","BG4","num","3.1.1.03.1","239182"
"r_2","2021","0","BG4","num","3.1.1.03.2","1299791"
"r_2","2021","0","BG4","1000BGN","3.1.1.03.3","81823066"
"r_2","2021","0","BG4","1000BGN","3.1.1.03.4","273383062"
"r_2","2021","0","BG4","1000BGN","3.1.1.03.5","251957800"
"r_2","2021","1","BG4","num","3.1.1.03.1","221984"
"r_2","2021","1","BG4","num","3.1.1.03.2","384000"
"r_2","2021","1","BG4","1000BGN","3.1.1.03.3","24918001"
"r_2","2021","1","BG4","1000BGN","3.1.1.03.4","66721366"
"r_2","2021","1","BG4","1000BGN","3.1.1.03.5","60352376"
"r_2","2021","4","BG4","num","3.1.1.03.1","14039"
"r_2","2021","4","BG4","num","3.1.1.03.2","274730"
"r_2","2021","4","BG4","1000BGN","3.1.1.03.3","10904103"
"r_2","2021","4","BG4","1000BGN","3.1.1.03.4","63188321"
"r_2","2021","4","BG4","1000BGN","3.1.1.03.5","58979652"
"r_2","2021","5","BG4","num","3.1.1.03.1","2678"
"r_2","2021","5","BG4","num","3.1.1.03.2","266757"
"r_2","2021","5","BG4","1000BGN","3.1.1.03.3","10170335"
"r_2","2021","5","BG4","1000BGN","3.1.1.03.4","60076339"
"r_2","2021","5","BG4","1000BGN","3.1.1.03.5","55760232"
"r_2","2021","6","BG4","num","3.1.1.03.1","481"
"r_2","2021","6","BG4","num","3.1.1.03.2","374304"
"r_2","2021","6","BG4","1000BGN","3.1.1.03.3","35830627"
"r_2","2021","6","BG4","1000BGN","3.1.1.03.4","83397036"
"r_2","2021","6","BG4","1000BGN","3.1.1.03.5","76865540"
"r_2","2021","0","BG41","num","3.1.1.03.1","166662"
"r_2","2021","0","BG41","num","3.1.1.03.2","934436"
"r_2","2021","0","BG41","1000BGN","3.1.1.03.3","65372935"
"r_2","2021","0","BG41","1000BGN","3.1.1.03.4","219836762"
"r_2","2021","0","BG41","1000BGN","3.1.1.03.5","203011568"
"r_2","2021","1","BG41","num","3.1.1.03.1","154791"
"r_2","2021","1","BG41","num","3.1.1.03.2","261278"
"r_2","2021","1","BG41","1000BGN","3.1.1.03.3","18950106"
"r_2","2021","1","BG41","1000BGN","3.1.1.03.4","53493844"
"r_2","2021","1","BG41","1000BGN","3.1.1.03.5","48498158"
"r_2","2021","4","BG41","num","3.1.1.03.1","9677"
"r_2","2021","4","BG41","num","3.1.1.03.2","189729"
"r_2","2021","4","BG41","1000BGN","3.1.1.03.3","7760701"
"r_2","2021","4","BG41","1000BGN","3.1.1.03.4","49663050"
"r_2","2021","4","BG41","1000BGN","3.1.1.03.5","46591019"
"r_2","2021","5","BG41","num","3.1.1.03.1","1826"
"r_2","2021","5","BG41","num","3.1.1.03.2","181405"
"r_2","2021","5","BG41","1000BGN","3.1.1.03.3","6970384"
"r_2","2021","5","BG41","1000BGN","3.1.1.03.4","47093583"
"r_2","2021","5","BG41","1000BGN","3.1.1.03.5","43613855"
"r_2","2021","6","BG41","num","3.1.1.03.1","368"
"r_2","2021","6","BG41","num","3.1.1.03.2","302024"
"r_2","2021","6","BG41","1000BGN","3.1.1.03.3","31691744"
"r_2","2021","6","BG41","1000BGN","3.1.1.03.4","69586285"
"r_2","2021","6","BG41","1000BGN","3.1.1.03.5","64308536"
"r_2","2021","0","BG42","num","3.1.1.03.1","72520"
"r_2","2021","0","BG42","num","3.1.1.03.2","365355"
"r_2","2021","0","BG42","1000BGN","3.1.1.03.3","16450131"
"r_2","2021","0","BG42","1000BGN","3.1.1.03.4","53546300"
"r_2","2021","0","BG42","1000BGN","3.1.1.03.5","48946232"
"r_2","2021","1","BG42","num","3.1.1.03.1","67193"
"r_2","2021","1","BG42","num","3.1.1.03.2","122722"
"r_2","2021","1","BG42","1000BGN","3.1.1.03.3","5967895"
"r_2","2021","1","BG42","1000BGN","3.1.1.03.4","13227522"
"r_2","2021","1","BG42","1000BGN","3.1.1.03.5","11854218"
"r_2","2021","4","BG42","num","3.1.1.03.1","4362"
"r_2","2021","4","BG42","num","3.1.1.03.2","85001"
"r_2","2021","4","BG42","1000BGN","3.1.1.03.3","3143402"
"r_2","2021","4","BG42","1000BGN","3.1.1.03.4","13525271"
"r_2","2021","4","BG42","1000BGN","3.1.1.03.5","12388633"
"r_2","2021","5","BG42","num","3.1.1.03.1","852"
"r_2","2021","5","BG42","num","3.1.1.03.2","85352"
"r_2","2021","5","BG42","1000BGN","3.1.1.03.3","3199951"
"r_2","2021","5","BG42","1000BGN","3.1.1.03.4","12982756"
"r_2","2021","5","BG42","1000BGN","3.1.1.03.5","12146377"
"r_2","2021","6","BG42","num","3.1.1.03.1","113"
"r_2","2021","6","BG42","num","3.1.1.03.2","72280"
"r_2","2021","6","BG42","1000BGN","3.1.1.03.3","4138883"
"r_2","2021","6","BG42","1000BGN","3.1.1.03.4","13810751"
"r_2","2021","6","BG42","1000BGN","3.1.1.03.5","12557004"
"r_3","2022","0","BG","num","3.1.1.03.1","449481"
"r_3","2022","0","BG","num","3.1.1.03.2","2188285"
"r_3","2022","0","BG","1000BGN","3.1.1.03.3","131756547"
"r_3","2022","0","BG","1000BGN","3.1.1.03.4","547673793"
"r_3","2022","0","BG","1000BGN","3.1.1.03.5","503218099"
"r_3","2022","1","BG","num","3.1.1.03.1","420011"
"r_3","2022","1","BG","num","3.1.1.03.2","714411"
"r_3","2022","1","BG","1000BGN","3.1.1.03.3","44210368"
"r_3","2022","1","BG","1000BGN","3.1.1.03.4","128783808"
"r_3","2022","1","BG","1000BGN","3.1.1.03.5","115248643"
"r_3","2022","4","BG","num","3.1.1.03.1","24178"
"r_3","2022","4","BG","num","3.1.1.03.2","472114"
"r_3","2022","4","BG","1000BGN","3.1.1.03.3","21813850"
"r_3","2022","4","BG","1000BGN","3.1.1.03.4","118680528"
"r_3","2022","4","BG","1000BGN","3.1.1.03.5","108846383"
"r_3","2022","5","BG","num","3.1.1.03.1","4529"
"r_3","2022","5","BG","num","3.1.1.03.2","442188"
"r_3","2022","5","BG","1000BGN","3.1.1.03.3","19313227"
"r_3","2022","5","BG","1000BGN","3.1.1.03.4","147861355"
"r_3","2022","5","BG","1000BGN","3.1.1.03.5","139456760"
"r_3","2022","6","BG","num","3.1.1.03.1","763"
"r_3","2022","6","BG","num","3.1.1.03.2","559572"
"r_3","2022","6","BG","1000BGN","3.1.1.03.3","46419102"
"r_3","2022","6","BG","1000BGN","3.1.1.03.4","152348102"
"r_3","2022","6","BG","1000BGN","3.1.1.03.5","139666313"
"r_3","2022","0","BG3","num","3.1.1.03.1","192843"
"r_3","2022","0","BG3","num","3.1.1.03.2","851127"
"r_3","2022","0","BG3","1000BGN","3.1.1.03.3","45081424"
"r_3","2022","0","BG3","1000BGN","3.1.1.03.4","179393623"
"r_3","2022","0","BG3","1000BGN","3.1.1.03.5","162752937"
"r_3","2022","1","BG3","num","3.1.1.03.1","180761"
"r_3","2022","1","BG3","num","3.1.1.03.2","308423"
"r_3","2022","1","BG3","1000BGN","3.1.1.03.3","16186672"
"r_3","2022","1","BG3","1000BGN","3.1.1.03.4","45609570"
"r_3","2022","1","BG3","1000BGN","3.1.1.03.5","40602832"
"r_3","2022","4","BG3","num","3.1.1.03.1","10015"
"r_3","2022","4","BG3","num","3.1.1.03.2","194817"
"r_3","2022","4","BG3","1000BGN","3.1.1.03.3","10285538"
"r_3","2022","4","BG3","1000BGN","3.1.1.03.4","41965103"
"r_3","2022","4","BG3","1000BGN","3.1.1.03.5","37849250"
"r_3","2022","5","BG3","num","3.1.1.03.1","1797"
"r_3","2022","5","BG3","num","3.1.1.03.2","171913"
"r_3","2022","5","BG3","1000BGN","3.1.1.03.3","9259939"
"r_3","2022","5","BG3","1000BGN","3.1.1.03.4","45421051"
"r_3","2022","5","BG3","1000BGN","3.1.1.03.5","42643249"
"r_3","2022","6","BG3","num","3.1.1.03.1","270"
"r_3","2022","6","BG3","num","3.1.1.03.2","175974"
"r_3","2022","6","BG3","1000BGN","3.1.1.03.3","9349275"
"r_3","2022","6","BG3","1000BGN","3.1.1.03.4","46397899"
"r_3","2022","6","BG3","1000BGN","3.1.1.03.5","41657606"
"r_3","2022","0","BG31","num","3.1.1.03.1","31612"
"r_3","2022","0","BG31","num","3.1.1.03.2","144411"
"r_3","2022","0","BG31","1000BGN","3.1.1.03.3","6169846"
"r_3","2022","0","BG31","1000BGN","3.1.1.03.4","29272193"
"r_3","2022","0","BG31","1000BGN","3.1.1.03.5","26246425"
"r_3","2022","1","BG31","num","3.1.1.03.1","29595"
"r_3","2022","1","BG31","num","3.1.1.03.2","52831"
"r_3","2022","1","BG31","1000BGN","3.1.1.03.3","2380119"
"r_3","2022","1","BG31","1000BGN","3.1.1.03.4","6231591"
"r_3","2022","1","BG31","1000BGN","3.1.1.03.5","5427791"
"r_3","2022","4","BG31","num","3.1.1.03.1","1666"
"r_3","2022","4","BG31","num","3.1.1.03.2","32301"
"r_3","2022","4","BG31","1000BGN","3.1.1.03.3","1743178"
"r_3","2022","4","BG31","1000BGN","3.1.1.03.4","5706409"
"r_3","2022","4","BG31","1000BGN","3.1.1.03.5","5135724"
"r_3","2022","5","BG31","num","3.1.1.03.1","310"
"r_3","2022","5","BG31","num","3.1.1.03.2","30405"
"r_3","2022","5","BG31","1000BGN","3.1.1.03.3","1378452"
"r_3","2022","5","BG31","1000BGN","3.1.1.03.4","4850341"
"r_3","2022","5","BG31","1000BGN","3.1.1.03.5","4414341"
"r_3","2022","6","BG31","num","3.1.1.03.1","41"
"r_3","2022","6","BG31","num","3.1.1.03.2","28874"
"r_3","2022","6","BG31","1000BGN","3.1.1.03.3","668097"
"r_3","2022","6","BG31","1000BGN","3.1.1.03.4","12483852"
"r_3","2022","6","BG31","1000BGN","3.1.1.03.5","11268569"
"r_3","2022","0","BG32","num","3.1.1.03.1","40136"
"r_3","2022","0","BG32","num","3.1.1.03.2","194121"
"r_3","2022","0","BG32","1000BGN","3.1.1.03.3","9333199"
"r_3","2022","0","BG32","1000BGN","3.1.1.03.4","45388064"
"r_3","2022","0","BG32","1000BGN","3.1.1.03.5","42053103"
"r_3","2022","1","BG32","num","3.1.1.03.1","37355"
"r_3","2022","1","BG32","num","3.1.1.03.2","66182"
"r_3","2022","1","BG32","1000BGN","3.1.1.03.3","2805803"
"r_3","2022","1","BG32","1000BGN","3.1.1.03.4","8053807"
"r_3","2022","1","BG32","1000BGN","3.1.1.03.5","7033678"
"r_3","2022","4","BG32","num","3.1.1.03.1","2255"
"r_3","2022","4","BG32","num","3.1.1.03.2","44291"
"r_3","2022","4","BG32","1000BGN","3.1.1.03.3","2635951"
"r_3","2022","4","BG32","1000BGN","3.1.1.03.4","9507147"
"r_3","2022","4","BG32","1000BGN","3.1.1.03.5","8549158"
"r_3","2022","5","BG32","num","3.1.1.03.1","457"
"r_3","2022","5","BG32","num","3.1.1.03.2","44923"
"r_3","2022","5","BG32","1000BGN","3.1.1.03.3","2225443"
"r_3","2022","5","BG32","1000BGN","3.1.1.03.4","19138815"
"r_3","2022","5","BG32","1000BGN","3.1.1.03.5","18320069"
"r_3","2022","6","BG32","num","3.1.1.03.1","69"
"r_3","2022","6","BG32","num","3.1.1.03.2","38725"
"r_3","2022","6","BG32","1000BGN","3.1.1.03.3","1666002"
"r_3","2022","6","BG32","1000BGN","3.1.1.03.4","8688295"
"r_3","2022","6","BG32","1000BGN","3.1.1.03.5","8150198"
"r_3","2022","0","BG33","num","3.1.1.03.1","56838"
"r_3","2022","0","BG33","num","3.1.1.03.2","242175"
"r_3","2022","0","BG33","1000BGN","3.1.1.03.3","13520379"
"r_3","2022","0","BG33","1000BGN","3.1.1.03.4","50809809"
"r_3","2022","0","BG33","1000BGN","3.1.1.03.5","45825143"
"r_3","2022","1","BG33","num","3.1.1.03.1","53175"
"r_3","2022","1","BG33","num","3.1.1.03.2","88230"
"r_3","2022","1","BG33","1000BGN","3.1.1.03.3","4920550"
"r_3","2022","1","BG33","1000BGN","3.1.1.03.4","15511445"
"r_3","2022","1","BG33","1000BGN","3.1.1.03.5","13562110"
"r_3","2022","4","BG33","num","3.1.1.03.1","3057"
"r_3","2022","4","BG33","num","3.1.1.03.2","60152"
"r_3","2022","4","BG33","1000BGN","3.1.1.03.3","2810692"
"r_3","2022","4","BG33","1000BGN","3.1.1.03.4","13436382"
"r_3","2022","4","BG33","1000BGN","3.1.1.03.5","12150249"
"r_3","2022","5","BG33","num","3.1.1.03.1","527"
"r_3","2022","5","BG33","num","3.1.1.03.2","49107"
"r_3","2022","5","BG33","1000BGN","3.1.1.03.3","2986779"
"r_3","2022","5","BG33","1000BGN","3.1.1.03.4","12322149"
"r_3","2022","5","BG33","1000BGN","3.1.1.03.5","11556176"
"r_3","2022","6","BG33","num","3.1.1.03.1","79"
"r_3","2022","6","BG33","num","3.1.1.03.2","44686"
"r_3","2022","6","BG33","1000BGN","3.1.1.03.3","2802358"
"r_3","2022","6","BG33","1000BGN","3.1.1.03.4","9539833"
"r_3","2022","6","BG33","1000BGN","3.1.1.03.5","8556608"
"r_3","2022","0","BG34","num","3.1.1.03.1","64257"
"r_3","2022","0","BG34","num","3.1.1.03.2","270420"
"r_3","2022","0","BG34","1000BGN","3.1.1.03.3","16058000"
"r_3","2022","0","BG34","1000BGN","3.1.1.03.4","53923557"
"r_3","2022","0","BG34","1000BGN","3.1.1.03.5","48628266"
"r_3","2022","1","BG34","num","3.1.1.03.1","60636"
"r_3","2022","1","BG34","num","3.1.1.03.2","101180"
"r_3","2022","1","BG34","1000BGN","3.1.1.03.3","6080200"
"r_3","2022","1","BG34","1000BGN","3.1.1.03.4","15812727"
"r_3","2022","1","BG34","1000BGN","3.1.1.03.5","14579253"
"r_3","2022","4","BG34","num","3.1.1.03.1","3037"
"r_3","2022","4","BG34","num","3.1.1.03.2","58073"
"r_3","2022","4","BG34","1000BGN","3.1.1.03.3","3095717"
"r_3","2022","4","BG34","1000BGN","3.1.1.03.4","13315165"
"r_3","2022","4","BG34","1000BGN","3.1.1.03.5","12014119"
"r_3","2022","5","BG34","num","3.1.1.03.1","503"
"r_3","2022","5","BG34","num","3.1.1.03.2","47478"
"r_3","2022","5","BG34","1000BGN","3.1.1.03.3","2669265"
"r_3","2022","5","BG34","1000BGN","3.1.1.03.4","9109746"
"r_3","2022","5","BG34","1000BGN","3.1.1.03.5","8352663"
"r_3","2022","6","BG34","num","3.1.1.03.1","81"
"r_3","2022","6","BG34","num","3.1.1.03.2","63689"
"r_3","2022","6","BG34","1000BGN","3.1.1.03.3","4212818"
"r_3","2022","6","BG34","1000BGN","3.1.1.03.4","15685919"
"r_3","2022","6","BG34","1000BGN","3.1.1.03.5","13682231"
"r_3","2022","0","BG4","num","3.1.1.03.1","256638"
"r_3","2022","0","BG4","num","3.1.1.03.2","1337158"
"r_3","2022","0","BG4","1000BGN","3.1.1.03.3","86675123"
"r_3","2022","0","BG4","1000BGN","3.1.1.03.4","368280170"
"r_3","2022","0","BG4","1000BGN","3.1.1.03.5","340465162"
"r_3","2022","1","BG4","num","3.1.1.03.1","239250"
"r_3","2022","1","BG4","num","3.1.1.03.2","405988"
"r_3","2022","1","BG4","1000BGN","3.1.1.03.3","28023696"
"r_3","2022","1","BG4","1000BGN","3.1.1.03.4","83174238"
"r_3","2022","1","BG4","1000BGN","3.1.1.03.5","74645811"
"r_3","2022","4","BG4","num","3.1.1.03.1","14163"
"r_3","2022","4","BG4","num","3.1.1.03.2","277297"
"r_3","2022","4","BG4","1000BGN","3.1.1.03.3","11528312"
"r_3","2022","4","BG4","1000BGN","3.1.1.03.4","76715425"
"r_3","2022","4","BG4","1000BGN","3.1.1.03.5","70997133"
"r_3","2022","5","BG4","num","3.1.1.03.1","2732"
"r_3","2022","5","BG4","num","3.1.1.03.2","270275"
"r_3","2022","5","BG4","1000BGN","3.1.1.03.3","10053288"
"r_3","2022","5","BG4","1000BGN","3.1.1.03.4","102440304"
"r_3","2022","5","BG4","1000BGN","3.1.1.03.5","96813511"
"r_3","2022","6","BG4","num","3.1.1.03.1","493"
"r_3","2022","6","BG4","num","3.1.1.03.2","383598"
"r_3","2022","6","BG4","1000BGN","3.1.1.03.3","37069827"
"r_3","2022","6","BG4","1000BGN","3.1.1.03.4","105950203"
"r_3","2022","6","BG4","1000BGN","3.1.1.03.5","98008707"
"r_3","2022","0","BG41","num","3.1.1.03.1","174795"
"r_3","2022","0","BG41","num","3.1.1.03.2","957491"
"r_3","2022","0","BG41","1000BGN","3.1.1.03.3","69317180"
"r_3","2022","0","BG41","1000BGN","3.1.1.03.4","299679537"
"r_3","2022","0","BG41","1000BGN","3.1.1.03.5","277819864"
"r_3","2022","1","BG41","num","3.1.1.03.1","162815"
"r_3","2022","1","BG41","num","3.1.1.03.2","273273"
"r_3","2022","1","BG41","1000BGN","3.1.1.03.3","21000827"
"r_3","2022","1","BG41","1000BGN","3.1.1.03.4","66620599"
"r_3","2022","1","BG41","1000BGN","3.1.1.03.5","60227395"
"r_3","2022","4","BG41","num","3.1.1.03.1","9708"
"r_3","2022","4","BG41","num","3.1.1.03.2","190202"
"r_3","2022","4","BG41","1000BGN","3.1.1.03.3","8109323"
"r_3","2022","4","BG41","1000BGN","3.1.1.03.4","59794969"
"r_3","2022","4","BG41","1000BGN","3.1.1.03.5","55454127"
"r_3","2022","5","BG41","num","3.1.1.03.1","1895"
"r_3","2022","5","BG41","num","3.1.1.03.2","186350"
"r_3","2022","5","BG41","1000BGN","3.1.1.03.3","6681537"
"r_3","2022","5","BG41","1000BGN","3.1.1.03.4","85517111"
"r_3","2022","5","BG41","1000BGN","3.1.1.03.5","81002391"
"r_3","2022","6","BG41","num","3.1.1.03.1","377"
"r_3","2022","6","BG41","num","3.1.1.03.2","307666"
"r_3","2022","6","BG41","1000BGN","3.1.1.03.3","33525493"
"r_3","2022","6","BG41","1000BGN","3.1.1.03.4","87746858"
"r_3","2022","6","BG41","1000BGN","3.1.1.03.5","81135951"
"r_3","2022","0","BG42","num","3.1.1.03.1","81843"
"r_3","2022","0","BG42","num","3.1.1.03.2","379667"
"r_3","2022","0","BG42","1000BGN","3.1.1.03.3","17357943"
"r_3","2022","0","BG42","1000BGN","3.1.1.03.4","68600633"
"r_3","2022","0","BG42","1000BGN","3.1.1.03.5","62645298"
"r_3","2022","1","BG42","num","3.1.1.03.1","76435"
"r_3","2022","1","BG42","num","3.1.1.03.2","132715"
"r_3","2022","1","BG42","1000BGN","3.1.1.03.3","7022869"
"r_3","2022","1","BG42","1000BGN","3.1.1.03.4","16553639"
"r_3","2022","1","BG42","1000BGN","3.1.1.03.5","14418416"
"r_3","2022","4","BG42","num","3.1.1.03.1","4455"
"r_3","2022","4","BG42","num","3.1.1.03.2","87095"
"r_3","2022","4","BG42","1000BGN","3.1.1.03.3","3418989"
"r_3","2022","4","BG42","1000BGN","3.1.1.03.4","16920456"
"r_3","2022","4","BG42","1000BGN","3.1.1.03.5","15543006"
"r_3","2022","5","BG42","num","3.1.1.03.1","837"
"r_3","2022","5","BG42","num","3.1.1.03.2","83925"
"r_3","2022","5","BG42","1000BGN","3.1.1.03.3","3371751"
"r_3","2022","5","BG42","1000BGN","3.1.1.03.4","16923193"
"r_3","2022","5","BG42","1000BGN","3.1.1.03.5","15811120"
"r_3","2022","6","BG42","num","3.1.1.03.1","116"
"r_3","2022","6","BG42","num","3.1.1.03.2","75932"
"r_3","2022","6","BG42","1000BGN","3.1.1.03.3","3544334"
"r_3","2022","6","BG42","1000BGN","3.1.1.03.4","18203345"
"r_3","2022","6","BG42","1000BGN","3.1.1.03.5","16872756"
"r_5","2023","0","BG","num","3.1.1.03.1","462752"
"r_5","2023","0","BG","num","3.1.1.03.2","2220451"
"r_5","2023","0","BG","1000BGN","3.1.1.03.3","140862830"
"r_5","2023","0","BG","1000BGN","3.1.1.03.4","529691612"
"r_5","2023","0","BG","1000BGN","3.1.1.03.5","489747456"
"r_5","2023","1","BG","num","3.1.1.03.1","432699"
"r_5","2023","1","BG","num","3.1.1.03.2","730105"
"r_5","2023","1","BG","1000BGN","3.1.1.03.3","48326903"
"r_5","2023","1","BG","1000BGN","3.1.1.03.4","131639883"
"r_5","2023","1","BG","1000BGN","3.1.1.03.5","117548639"
"r_5","2023","4","BG","num","3.1.1.03.1","24800"
"r_5","2023","4","BG","num","3.1.1.03.2","484802"
"r_5","2023","4","BG","1000BGN","3.1.1.03.3","24289951"
"r_5","2023","4","BG","1000BGN","3.1.1.03.4","124778140"
"r_5","2023","4","BG","1000BGN","3.1.1.03.5","116544348"
"r_5","2023","5","BG","num","3.1.1.03.1","4483"
"r_5","2023","5","BG","num","3.1.1.03.2","441695"
"r_5","2023","5","BG","1000BGN","3.1.1.03.3","20366885"
"r_5","2023","5","BG","1000BGN","3.1.1.03.4","121058336"
"r_5","2023","5","BG","1000BGN","3.1.1.03.5","113600712"
"r_5","2023","6","BG","num","3.1.1.03.1","770"
"r_5","2023","6","BG","num","3.1.1.03.2","563849"
"r_5","2023","6","BG","1000BGN","3.1.1.03.3","47879091"
"r_5","2023","6","BG","1000BGN","3.1.1.03.4","152215253"
"r_5","2023","6","BG","1000BGN","3.1.1.03.5","142053757"
"r_5","2023","0","BG3","num","3.1.1.03.1","198355"
"r_5","2023","0","BG3","num","3.1.1.03.2","859855"
"r_5","2023","0","BG3","1000BGN","3.1.1.03.3","48694377"
"r_5","2023","0","BG3","1000BGN","3.1.1.03.4","168355399"
