RevisionColumn,periods,Units,NUTS,Residence,GenderID,Age,ValueColumn
"r_3","2022","num","BG31","1","0","80 - 84","11970"
"r_3","2022","num","BG31","1","1","80 - 84","4080"
"r_3","2022","num","BG31","1","2","80 - 84","7890"
"r_3","2022","num","BG31","2","0","80 - 84","11202"
"r_3","2022","num","BG31","2","1","80 - 84","3808"
"r_3","2022","num","BG31","2","2","80 - 84","7394"
"r_3","2022","num","BG31","0","0","85 - 89","12521"
"r_3","2022","num","BG31","0","1","85 - 89","4005"
"r_3","2022","num","BG31","0","2","85 - 89","8516"
"r_3","2022","num","BG31","1","0","85 - 89","6408"
"r_3","2022","num","BG31","1","1","85 - 89","1998"
"r_3","2022","num","BG31","1","2","85 - 89","4410"
"r_3","2022","num","BG31","2","0","85 - 89","6113"
"r_3","2022","num","BG31","2","1","85 - 89","2007"
"r_3","2022","num","BG31","2","2","85 - 89","4106"
"r_3","2022","num","BG31","0","0","90 - 94","3845"
"r_3","2022","num","BG31","0","1","90 - 94","1168"
"r_3","2022","num","BG31","0","2","90 - 94","2677"
"r_3","2022","num","BG31","1","0","90 - 94","1972"
"r_3","2022","num","BG31","1","1","90 - 94","571"
"r_3","2022","num","BG31","1","2","90 - 94","1401"
"r_3","2022","num","BG31","2","0","90 - 94","1873"
"r_3","2022","num","BG31","2","1","90 - 94","597"
"r_3","2022","num","BG31","2","2","90 - 94","1276"
"r_3","2022","num","BG31","0","0","95 - 99","610"
"r_3","2022","num","BG31","0","1","95 - 99","165"
"r_3","2022","num","BG31","0","2","95 - 99","445"
"r_3","2022","num","BG31","1","0","95 - 99","295"
"r_3","2022","num","BG31","1","1","95 - 99","81"
"r_3","2022","num","BG31","1","2","95 - 99","214"
"r_3","2022","num","BG31","2","0","95 - 99","315"
"r_3","2022","num","BG31","2","1","95 - 99","84"
"r_3","2022","num","BG31","2","2","95 - 99","231"
"r_3","2022","num","BG31","0","0","100+","31"
"r_3","2022","num","BG31","0","1","100+","5"
"r_3","2022","num","BG31","0","2","100+","26"
"r_3","2022","num","BG31","1","0","100+","14"
"r_3","2022","num","BG31","1","1","100+","1"
"r_3","2022","num","BG31","1","2","100+","13"
"r_3","2022","num","BG31","2","0","100+","17"
"r_3","2022","num","BG31","2","1","100+","4"
"r_3","2022","num","BG31","2","2","100+","13"
"r_3","2022","num","BG32","0","0","Total","686334"
"r_3","2022","num","BG32","0","1","Total","328284"
"r_3","2022","num","BG32","0","2","Total","358050"
"r_3","2022","num","BG32","1","0","Total","457649"
"r_3","2022","num","BG32","1","1","Total","216349"
"r_3","2022","num","BG32","1","2","Total","241300"
"r_3","2022","num","BG32","2","0","Total","228685"
"r_3","2022","num","BG32","2","1","Total","111935"
"r_3","2022","num","BG32","2","2","Total","116750"
"r_3","2022","num","BG32","0","0","0","5143"
"r_3","2022","num","BG32","0","1","0","2647"
"r_3","2022","num","BG32","0","2","0","2496"
"r_3","2022","num","BG32","1","0","0","3361"
"r_3","2022","num","BG32","1","1","0","1729"
"r_3","2022","num","BG32","1","2","0","1632"
"r_3","2022","num","BG32","2","0","0","1782"
"r_3","2022","num","BG32","2","1","0","918"
"r_3","2022","num","BG32","2","2","0","864"
"r_3","2022","num","BG32","0","0","1 - 4","21014"
"r_3","2022","num","BG32","0","1","1 - 4","10770"
"r_3","2022","num","BG32","0","2","1 - 4","10244"
"r_3","2022","num","BG32","1","0","1 - 4","14164"
"r_3","2022","num","BG32","1","1","1 - 4","7205"
"r_3","2022","num","BG32","1","2","1 - 4","6959"
"r_3","2022","num","BG32","2","0","1 - 4","6850"
"r_3","2022","num","BG32","2","1","1 - 4","3565"
"r_3","2022","num","BG32","2","2","1 - 4","3285"
"r_3","2022","num","BG32","0","0","5 - 9","29116"
"r_3","2022","num","BG32","0","1","5 - 9","15025"
"r_3","2022","num","BG32","0","2","5 - 9","14091"
"r_3","2022","num","BG32","1","0","5 - 9","19765"
"r_3","2022","num","BG32","1","1","5 - 9","10182"
"r_3","2022","num","BG32","1","2","5 - 9","9583"
"r_3","2022","num","BG32","2","0","5 - 9","9351"
"r_3","2022","num","BG32","2","1","5 - 9","4843"
"r_3","2022","num","BG32","2","2","5 - 9","4508"
"r_3","2022","num","BG32","0","0","10 - 14","30887"
"r_3","2022","num","BG32","0","1","10 - 14","15901"
"r_3","2022","num","BG32","0","2","10 - 14","14986"
"r_3","2022","num","BG32","1","0","10 - 14","21082"
"r_3","2022","num","BG32","1","1","10 - 14","10835"
"r_3","2022","num","BG32","1","2","10 - 14","10247"
"r_3","2022","num","BG32","2","0","10 - 14","9805"
"r_3","2022","num","BG32","2","1","10 - 14","5066"
"r_3","2022","num","BG32","2","2","10 - 14","4739"
"r_3","2022","num","BG32","0","0","15 - 19","30239"
"r_3","2022","num","BG32","0","1","15 - 19","15546"
"r_3","2022","num","BG32","0","2","15 - 19","14693"
"r_3","2022","num","BG32","1","0","15 - 19","20625"
"r_3","2022","num","BG32","1","1","15 - 19","10552"
"r_3","2022","num","BG32","1","2","15 - 19","10073"
"r_3","2022","num","BG32","2","0","15 - 19","9614"
"r_3","2022","num","BG32","2","1","15 - 19","4994"
"r_3","2022","num","BG32","2","2","15 - 19","4620"
"r_3","2022","num","BG32","0","0","20 - 24","26291"
"r_3","2022","num","BG32","0","1","20 - 24","13493"
"r_3","2022","num","BG32","0","2","20 - 24","12798"
"r_3","2022","num","BG32","1","0","20 - 24","18148"
"r_3","2022","num","BG32","1","1","20 - 24","9301"
"r_3","2022","num","BG32","1","2","20 - 24","8847"
"r_3","2022","num","BG32","2","0","20 - 24","8143"
"r_3","2022","num","BG32","2","1","20 - 24","4192"
"r_3","2022","num","BG32","2","2","20 - 24","3951"
"r_3","2022","num","BG32","0","0","25 - 29","25865"
"r_3","2022","num","BG32","0","1","25 - 29","13303"
"r_3","2022","num","BG32","0","2","25 - 29","12562"
"r_3","2022","num","BG32","1","0","25 - 29","17486"
"r_3","2022","num","BG32","1","1","25 - 29","8930"
"r_3","2022","num","BG32","1","2","25 - 29","8556"
"r_3","2022","num","BG32","2","0","25 - 29","8379"
"r_3","2022","num","BG32","2","1","25 - 29","4373"
"r_3","2022","num","BG32","2","2","25 - 29","4006"
"r_3","2022","num","BG32","0","0","30 - 34","35347"
"r_3","2022","num","BG32","0","1","30 - 34","18403"
"r_3","2022","num","BG32","0","2","30 - 34","16944"
"r_3","2022","num","BG32","1","0","30 - 34","24686"
"r_3","2022","num","BG32","1","1","30 - 34","12660"
"r_3","2022","num","BG32","1","2","30 - 34","12026"
"r_3","2022","num","BG32","2","0","30 - 34","10661"
"r_3","2022","num","BG32","2","1","30 - 34","5743"
"r_3","2022","num","BG32","2","2","30 - 34","4918"
"r_3","2022","num","BG32","0","0","35 - 39","40371"
"r_3","2022","num","BG32","0","1","35 - 39","21154"
"r_3","2022","num","BG32","0","2","35 - 39","19217"
"r_3","2022","num","BG32","1","0","35 - 39","28668"
"r_3","2022","num","BG32","1","1","35 - 39","14737"
"r_3","2022","num","BG32","1","2","35 - 39","13931"
"r_3","2022","num","BG32","2","0","35 - 39","11703"
"r_3","2022","num","BG32","2","1","35 - 39","6417"
"r_3","2022","num","BG32","2","2","35 - 39","5286"
"r_3","2022","num","BG32","0","0","40 - 44","44449"
"r_3","2022","num","BG32","0","1","40 - 44","23122"
"r_3","2022","num","BG32","0","2","40 - 44","21327"
"r_3","2022","num","BG32","1","0","40 - 44","31496"
"r_3","2022","num","BG32","1","1","40 - 44","16171"
"r_3","2022","num","BG32","1","2","40 - 44","15325"
"r_3","2022","num","BG32","2","0","40 - 44","12953"
"r_3","2022","num","BG32","2","1","40 - 44","6951"
"r_3","2022","num","BG32","2","2","40 - 44","6002"
"r_3","2022","num","BG32","0","0","45 - 49","53208"
"r_3","2022","num","BG32","0","1","45 - 49","27334"
"r_3","2022","num","BG32","0","2","45 - 49","25874"
"r_3","2022","num","BG32","1","0","45 - 49","37266"
"r_3","2022","num","BG32","1","1","45 - 49","18816"
"r_3","2022","num","BG32","1","2","45 - 49","18450"
"r_3","2022","num","BG32","2","0","45 - 49","15942"
"r_3","2022","num","BG32","2","1","45 - 49","8518"
"r_3","2022","num","BG32","2","2","45 - 49","7424"
"r_3","2022","num","BG32","0","0","50 - 54","54092"
"r_3","2022","num","BG32","0","1","50 - 54","27514"
"r_3","2022","num","BG32","0","2","50 - 54","26578"
"r_3","2022","num","BG32","1","0","50 - 54","36599"
"r_3","2022","num","BG32","1","1","50 - 54","18246"
"r_3","2022","num","BG32","1","2","50 - 54","18353"
"r_3","2022","num","BG32","2","0","50 - 54","17493"
"r_3","2022","num","BG32","2","1","50 - 54","9268"
"r_3","2022","num","BG32","2","2","50 - 54","8225"
"r_3","2022","num","BG32","0","0","55 - 59","51318"
"r_3","2022","num","BG32","0","1","55 - 59","25293"
"r_3","2022","num","BG32","0","2","55 - 59","26025"
"r_3","2022","num","BG32","1","0","55 - 59","33767"
"r_3","2022","num","BG32","1","1","55 - 59","16252"
"r_3","2022","num","BG32","1","2","55 - 59","17515"
"r_3","2022","num","BG32","2","0","55 - 59","17551"
"r_3","2022","num","BG32","2","1","55 - 59","9041"
"r_3","2022","num","BG32","2","2","55 - 59","8510"
"r_3","2022","num","BG32","0","0","60 - 64","53275"
"r_3","2022","num","BG32","0","1","60 - 64","25147"
"r_3","2022","num","BG32","0","2","60 - 64","28128"
"r_3","2022","num","BG32","1","0","60 - 64","34818"
"r_3","2022","num","BG32","1","1","60 - 64","15900"
"r_3","2022","num","BG32","1","2","60 - 64","18918"
"r_3","2022","num","BG32","2","0","60 - 64","18457"
"r_3","2022","num","BG32","2","1","60 - 64","9247"
"r_3","2022","num","BG32","2","2","60 - 64","9210"
"r_3","2022","num","BG32","0","0","65 - 69","54872"
"r_3","2022","num","BG32","0","1","65 - 69","24539"
"r_3","2022","num","BG32","0","2","65 - 69","30333"
"r_3","2022","num","BG32","1","0","65 - 69","35013"
"r_3","2022","num","BG32","1","1","65 - 69","15196"
"r_3","2022","num","BG32","1","2","65 - 69","19817"
"r_3","2022","num","BG32","2","0","65 - 69","19859"
"r_3","2022","num","BG32","2","1","65 - 69","9343"
"r_3","2022","num","BG32","2","2","65 - 69","10516"
"r_3","2022","num","BG32","0","0","70 - 74","51712"
"r_3","2022","num","BG32","0","1","70 - 74","21194"
"r_3","2022","num","BG32","0","2","70 - 74","30518"
"r_3","2022","num","BG32","1","0","70 - 74","32379"
"r_3","2022","num","BG32","1","1","70 - 74","12901"
"r_3","2022","num","BG32","1","2","70 - 74","19478"
"r_3","2022","num","BG32","2","0","70 - 74","19333"
"r_3","2022","num","BG32","2","1","70 - 74","8293"
"r_3","2022","num","BG32","2","2","70 - 74","11040"
"r_3","2022","num","BG32","0","0","75 - 79","40279"
"r_3","2022","num","BG32","0","1","75 - 79","15045"
"r_3","2022","num","BG32","0","2","75 - 79","25234"
"r_3","2022","num","BG32","1","0","75 - 79","24796"
"r_3","2022","num","BG32","1","1","75 - 79","9172"
"r_3","2022","num","BG32","1","2","75 - 79","15624"
"r_3","2022","num","BG32","2","0","75 - 79","15483"
"r_3","2022","num","BG32","2","1","75 - 79","5873"
"r_3","2022","num","BG32","2","2","75 - 79","9610"
"r_3","2022","num","BG32","0","0","80 - 84","23456"
"r_3","2022","num","BG32","0","1","80 - 84","8065"
"r_3","2022","num","BG32","0","2","80 - 84","15391"
"r_3","2022","num","BG32","1","0","80 - 84","13919"
"r_3","2022","num","BG32","1","1","80 - 84","4669"
"r_3","2022","num","BG32","1","2","80 - 84","9250"
"r_3","2022","num","BG32","2","0","80 - 84","9537"
"r_3","2022","num","BG32","2","1","80 - 84","3396"
"r_3","2022","num","BG32","2","2","80 - 84","6141"
"r_3","2022","num","BG32","0","0","85 - 89","11424"
"r_3","2022","num","BG32","0","1","85 - 89","3652"
"r_3","2022","num","BG32","0","2","85 - 89","7772"
"r_3","2022","num","BG32","1","0","85 - 89","7100"
"r_3","2022","num","BG32","1","1","85 - 89","2199"
"r_3","2022","num","BG32","1","2","85 - 89","4901"
"r_3","2022","num","BG32","2","0","85 - 89","4324"
"r_3","2022","num","BG32","2","1","85 - 89","1453"
"r_3","2022","num","BG32","2","2","85 - 89","2871"
"r_3","2022","num","BG32","0","0","90 - 94","3497"
"r_3","2022","num","BG32","0","1","90 - 94","1004"
"r_3","2022","num","BG32","0","2","90 - 94","2493"
"r_3","2022","num","BG32","1","0","90 - 94","2206"
"r_3","2022","num","BG32","1","1","90 - 94","612"
"r_3","2022","num","BG32","1","2","90 - 94","1594"
"r_3","2022","num","BG32","2","0","90 - 94","1291"
"r_3","2022","num","BG32","2","1","90 - 94","392"
"r_3","2022","num","BG32","2","2","90 - 94","899"
"r_3","2022","num","BG32","0","0","95 - 99","450"
"r_3","2022","num","BG32","0","1","95 - 99","124"
"r_3","2022","num","BG32","0","2","95 - 99","326"
"r_3","2022","num","BG32","1","0","95 - 99","285"
"r_3","2022","num","BG32","1","1","95 - 99","77"
"r_3","2022","num","BG32","1","2","95 - 99","208"
"r_3","2022","num","BG32","2","0","95 - 99","165"
"r_3","2022","num","BG32","2","1","95 - 99","47"
"r_3","2022","num","BG32","2","2","95 - 99","118"
"r_3","2022","num","BG32","0","0","100+","29"
"r_3","2022","num","BG32","0","1","100+","9"
"r_3","2022","num","BG32","0","2","100+","20"
"r_3","2022","num","BG32","1","0","100+","20"
"r_3","2022","num","BG32","1","1","100+","7"
"r_3","2022","num","BG32","1","2","100+","13"
"r_3","2022","num","BG32","2","0","100+","9"
"r_3","2022","num","BG32","2","1","100+","2"
"r_3","2022","num","BG32","2","2","100+","7"
"r_3","2022","num","BG33","0","0","Total","823884"
"r_3","2022","num","BG33","0","1","Total","396781"
"r_3","2022","num","BG33","0","2","Total","427103"
"r_3","2022","num","BG33","1","0","Total","614850"
"r_3","2022","num","BG33","1","1","Total","293137"
"r_3","2022","num","BG33","1","2","Total","321713"
"r_3","2022","num","BG33","2","0","Total","209034"
"r_3","2022","num","BG33","2","1","Total","103644"
"r_3","2022","num","BG33","2","2","Total","105390"
"r_3","2022","num","BG33","0","0","0","7090"
"r_3","2022","num","BG33","0","1","0","3532"
"r_3","2022","num","BG33","0","2","0","3558"
"r_3","2022","num","BG33","1","0","0","5278"
"r_3","2022","num","BG33","1","1","0","2665"
"r_3","2022","num","BG33","1","2","0","2613"
"r_3","2022","num","BG33","2","0","0","1812"
"r_3","2022","num","BG33","2","1","0","867"
"r_3","2022","num","BG33","2","2","0","945"
"r_3","2022","num","BG33","0","0","1 - 4","28716"
"r_3","2022","num","BG33","0","1","1 - 4","14835"
"r_3","2022","num","BG33","0","2","1 - 4","13881"
"r_3","2022","num","BG33","1","0","1 - 4","21958"
"r_3","2022","num","BG33","1","1","1 - 4","11377"
"r_3","2022","num","BG33","1","2","1 - 4","10581"
"r_3","2022","num","BG33","2","0","1 - 4","6758"
"r_3","2022","num","BG33","2","1","1 - 4","3458"
"r_3","2022","num","BG33","2","2","1 - 4","3300"
"r_3","2022","num","BG33","0","0","5 - 9","38479"
"r_3","2022","num","BG33","0","1","5 - 9","19742"
"r_3","2022","num","BG33","0","2","5 - 9","18737"
"r_3","2022","num","BG33","1","0","5 - 9","29283"
"r_3","2022","num","BG33","1","1","5 - 9","15062"
"r_3","2022","num","BG33","1","2","5 - 9","14221"
"r_3","2022","num","BG33","2","0","5 - 9","9196"
"r_3","2022","num","BG33","2","1","5 - 9","4680"
"r_3","2022","num","BG33","2","2","5 - 9","4516"
"r_3","2022","num","BG33","0","0","10 - 14","41602"
"r_3","2022","num","BG33","0","1","10 - 14","21391"
"r_3","2022","num","BG33","0","2","10 - 14","20211"
"r_3","2022","num","BG33","1","0","10 - 14","31295"
"r_3","2022","num","BG33","1","1","10 - 14","16053"
"r_3","2022","num","BG33","1","2","10 - 14","15242"
"r_3","2022","num","BG33","2","0","10 - 14","10307"
"r_3","2022","num","BG33","2","1","10 - 14","5338"
"r_3","2022","num","BG33","2","2","10 - 14","4969"
"r_3","2022","num","BG33","0","0","15 - 19","39658"
"r_3","2022","num","BG33","0","1","15 - 19","20576"
"r_3","2022","num","BG33","0","2","15 - 19","19082"
"r_3","2022","num","BG33","1","0","15 - 19","29268"
"r_3","2022","num","BG33","1","1","15 - 19","15147"
"r_3","2022","num","BG33","1","2","15 - 19","14121"
"r_3","2022","num","BG33","2","0","15 - 19","10390"
"r_3","2022","num","BG33","2","1","15 - 19","5429"
"r_3","2022","num","BG33","2","2","15 - 19","4961"
"r_3","2022","num","BG33","0","0","20 - 24","35369"
"r_3","2022","num","BG33","0","1","20 - 24","18229"
"r_3","2022","num","BG33","0","2","20 - 24","17140"
"r_3","2022","num","BG33","1","0","20 - 24","27232"
"r_3","2022","num","BG33","1","1","20 - 24","14093"
"r_3","2022","num","BG33","1","2","20 - 24","13139"
"r_3","2022","num","BG33","2","0","20 - 24","8137"
"r_3","2022","num","BG33","2","1","20 - 24","4136"
"r_3","2022","num","BG33","2","2","20 - 24","4001"
"r_3","2022","num","BG33","0","0","25 - 29","35384"
"r_3","2022","num","BG33","0","1","25 - 29","18192"
"r_3","2022","num","BG33","0","2","25 - 29","17192"
"r_3","2022","num","BG33","1","0","25 - 29","27009"
"r_3","2022","num","BG33","1","1","25 - 29","13722"
"r_3","2022","num","BG33","1","2","25 - 29","13287"
"r_3","2022","num","BG33","2","0","25 - 29","8375"
"r_3","2022","num","BG33","2","1","25 - 29","4470"
"r_3","2022","num","BG33","2","2","25 - 29","3905"
"r_3","2022","num","BG33","0","0","30 - 34","47459"
"r_3","2022","num","BG33","0","1","30 - 34","24352"
"r_3","2022","num","BG33","0","2","30 - 34","23107"
"r_3","2022","num","BG33","1","0","30 - 34","37422"
"r_3","2022","num","BG33","1","1","30 - 34","18937"
"r_3","2022","num","BG33","1","2","30 - 34","18485"
"r_3","2022","num","BG33","2","0","30 - 34","10037"
"r_3","2022","num","BG33","2","1","30 - 34","5415"
"r_3","2022","num","BG33","2","2","30 - 34","4622"
"r_3","2022","num","BG33","0","0","35 - 39","53777"
"r_3","2022","num","BG33","0","1","35 - 39","27444"
"r_3","2022","num","BG33","0","2","35 - 39","26333"
"r_3","2022","num","BG33","1","0","35 - 39","42907"
"r_3","2022","num","BG33","1","1","35 - 39","21580"
"r_3","2022","num","BG33","1","2","35 - 39","21327"
"r_3","2022","num","BG33","2","0","35 - 39","10870"
"r_3","2022","num","BG33","2","1","35 - 39","5864"
"r_3","2022","num","BG33","2","2","35 - 39","5006"
"r_3","2022","num","BG33","0","0","40 - 44","58249"
"r_3","2022","num","BG33","0","1","40 - 44","29974"
"r_3","2022","num","BG33","0","2","40 - 44","28275"
"r_3","2022","num","BG33","1","0","40 - 44","46089"
"r_3","2022","num","BG33","1","1","40 - 44","23427"
"r_3","2022","num","BG33","1","2","40 - 44","22662"
"r_3","2022","num","BG33","2","0","40 - 44","12160"
"r_3","2022","num","BG33","2","1","40 - 44","6547"
"r_3","2022","num","BG33","2","2","40 - 44","5613"
"r_3","2022","num","BG33","0","0","45 - 49","67300"
"r_3","2022","num","BG33","0","1","45 - 49","34272"
"r_3","2022","num","BG33","0","2","45 - 49","33028"
"r_3","2022","num","BG33","1","0","45 - 49","52584"
"r_3","2022","num","BG33","1","1","45 - 49","26460"
"r_3","2022","num","BG33","1","2","45 - 49","26124"
"r_3","2022","num","BG33","2","0","45 - 49","14716"
"r_3","2022","num","BG33","2","1","45 - 49","7812"
"r_3","2022","num","BG33","2","2","45 - 49","6904"
"r_3","2022","num","BG33","0","0","50 - 54","63960"
"r_3","2022","num","BG33","0","1","50 - 54","32540"
"r_3","2022","num","BG33","0","2","50 - 54","31420"
"r_3","2022","num","BG33","1","0","50 - 54","47974"
"r_3","2022","num","BG33","1","1","50 - 54","24047"
"r_3","2022","num","BG33","1","2","50 - 54","23927"
"r_3","2022","num","BG33","2","0","50 - 54","15986"
"r_3","2022","num","BG33","2","1","50 - 54","8493"
"r_3","2022","num","BG33","2","2","50 - 54","7493"
"r_3","2022","num","BG33","0","0","55 - 59","56137"
"r_3","2022","num","BG33","0","1","55 - 59","27699"
"r_3","2022","num","BG33","0","2","55 - 59","28438"
"r_3","2022","num","BG33","1","0","55 - 59","40813"
"r_3","2022","num","BG33","1","1","55 - 59","19689"
"r_3","2022","num","BG33","1","2","55 - 59","21124"
"r_3","2022","num","BG33","2","0","55 - 59","15324"
"r_3","2022","num","BG33","2","1","55 - 59","8010"
"r_3","2022","num","BG33","2","2","55 - 59","7314"
"r_3","2022","num","BG33","0","0","60 - 64","58499"
"r_3","2022","num","BG33","0","1","60 - 64","27483"
"r_3","2022","num","BG33","0","2","60 - 64","31016"
"r_3","2022","num","BG33","1","0","60 - 64","41712"
"r_3","2022","num","BG33","1","1","60 - 64","19076"
"r_3","2022","num","BG33","1","2","60 - 64","22636"
"r_3","2022","num","BG33","2","0","60 - 64","16787"
"r_3","2022","num","BG33","2","1","60 - 64","8407"
"r_3","2022","num","BG33","2","2","60 - 64","8380"
"r_3","2022","num","BG33","0","0","65 - 69","58505"
"r_3","2022","num","BG33","0","1","65 - 69","25903"
"r_3","2022","num","BG33","0","2","65 - 69","32602"
"r_3","2022","num","BG33","1","0","65 - 69","41224"
"r_3","2022","num","BG33","1","1","65 - 69","17746"
"r_3","2022","num","BG33","1","2","65 - 69","23478"
"r_3","2022","num","BG33","2","0","65 - 69","17281"
"r_3","2022","num","BG33","2","1","65 - 69","8157"
"r_3","2022","num","BG33","2","2","65 - 69","9124"
"r_3","2022","num","BG33","0","0","70 - 74","55130"
"r_3","2022","num","BG33","0","1","70 - 74","22729"
"r_3","2022","num","BG33","0","2","70 - 74","32401"
"r_3","2022","num","BG33","1","0","70 - 74","38111"
"r_3","2022","num","BG33","1","1","70 - 74","15368"
"r_3","2022","num","BG33","1","2","70 - 74","22743"
"r_3","2022","num","BG33","2","0","70 - 74","17019"
"r_3","2022","num","BG33","2","1","70 - 74","7361"
"r_3","2022","num","BG33","2","2","70 - 74","9658"
"r_3","2022","num","BG33","0","0","75 - 79","39347"
"r_3","2022","num","BG33","0","1","75 - 79","14848"
"r_3","2022","num","BG33","0","2","75 - 79","24499"
"r_3","2022","num","BG33","1","0","75 - 79","27185"
"r_3","2022","num","BG33","1","1","75 - 79","9941"
"r_3","2022","num","BG33","1","2","75 - 79","17244"
"r_3","2022","num","BG33","2","0","75 - 79","12162"
"r_3","2022","num","BG33","2","1","75 - 79","4907"
"r_3","2022","num","BG33","2","2","75 - 79","7255"
"r_3","2022","num","BG33","0","0","80 - 84","23215"
"r_3","2022","num","BG33","0","1","80 - 84","8106"
"r_3","2022","num","BG33","0","2","80 - 84","15109"
"r_3","2022","num","BG33","1","0","80 - 84","16066"
"r_3","2022","num","BG33","1","1","80 - 84","5351"
"r_3","2022","num","BG33","1","2","80 - 84","10715"
"r_3","2022","num","BG33","2","0","80 - 84","7149"
"r_3","2022","num","BG33","2","1","80 - 84","2755"
"r_3","2022","num","BG33","2","2","80 - 84","4394"
"r_3","2022","num","BG33","0","0","85 - 89","11784"
"r_3","2022","num","BG33","0","1","85 - 89","3712"
"r_3","2022","num","BG33","0","2","85 - 89","8072"
"r_3","2022","num","BG33","1","0","85 - 89","8346"
"r_3","2022","num","BG33","1","1","85 - 89","2519"
"r_3","2022","num","BG33","1","2","85 - 89","5827"
"r_3","2022","num","BG33","2","0","85 - 89","3438"
"r_3","2022","num","BG33","2","1","85 - 89","1193"
"r_3","2022","num","BG33","2","2","85 - 89","2245"
"r_3","2022","num","BG33","0","0","90 - 94","3682"
"r_3","2022","num","BG33","0","1","90 - 94","1098"
"r_3","2022","num","BG33","0","2","90 - 94","2584"
"r_3","2022","num","BG33","1","0","90 - 94","2693"
"r_3","2022","num","BG33","1","1","90 - 94","784"
"r_3","2022","num","BG33","1","2","90 - 94","1909"
"r_3","2022","num","BG33","2","0","90 - 94","989"
"r_3","2022","num","BG33","2","1","90 - 94","314"
"r_3","2022","num","BG33","2","2","90 - 94","675"
"r_3","2022","num","BG33","0","0","95 - 99","498"
"r_3","2022","num","BG33","0","1","95 - 99","113"
"r_3","2022","num","BG33","0","2","95 - 99","385"
"r_3","2022","num","BG33","1","0","95 - 99","368"
"r_3","2022","num","BG33","1","1","95 - 99","86"
"r_3","2022","num","BG33","1","2","95 - 99","282"
"r_3","2022","num","BG33","2","0","95 - 99","130"
"r_3","2022","num","BG33","2","1","95 - 99","27"
"r_3","2022","num","BG33","2","2","95 - 99","103"
"r_3","2022","num","BG33","0","0","100+","44"
"r_3","2022","num","BG33","0","1","100+","11"
"r_3","2022","num","BG33","0","2","100+","33"
"r_3","2022","num","BG33","1","0","100+","33"
"r_3","2022","num","BG33","1","1","100+","7"
"r_3","2022","num","BG33","1","2","100+","26"
"r_3","2022","num","BG33","2","0","100+","11"
"r_3","2022","num","BG33","2","1","100+","4"
"r_3","2022","num","BG33","2","2","100+","7"
"r_3","2022","num","BG34","0","0","Total","948410"
"r_3","2022","num","BG34","0","1","Total","456674"
"r_3","2022","num","BG34","0","2","Total","491736"
"r_3","2022","num","BG34","1","0","Total","684049"
"r_3","2022","num","BG34","1","1","Total","325866"
"r_3","2022","num","BG34","1","2","Total","358183"
"r_3","2022","num","BG34","2","0","Total","264361"
"r_3","2022","num","BG34","2","1","Total","130808"
"r_3","2022","num","BG34","2","2","Total","133553"
"r_3","2022","num","BG34","0","0","0","8785"
"r_3","2022","num","BG34","0","1","0","4519"
"r_3","2022","num","BG34","0","2","0","4266"
"r_3","2022","num","BG34","1","0","0","6027"
"r_3","2022","num","BG34","1","1","0","3088"
"r_3","2022","num","BG34","1","2","0","2939"
"r_3","2022","num","BG34","2","0","0","2758"
"r_3","2022","num","BG34","2","1","0","1431"
"r_3","2022","num","BG34","2","2","0","1327"
"r_3","2022","num","BG34","0","0","1 - 4","36763"
"r_3","2022","num","BG34","0","1","1 - 4","19019"
"r_3","2022","num","BG34","0","2","1 - 4","17744"
"r_3","2022","num","BG34","1","0","1 - 4","25902"
"r_3","2022","num","BG34","1","1","1 - 4","13454"
"r_3","2022","num","BG34","1","2","1 - 4","12448"
"r_3","2022","num","BG34","2","0","1 - 4","10861"
"r_3","2022","num","BG34","2","1","1 - 4","5565"
"r_3","2022","num","BG34","2","2","1 - 4","5296"
"r_3","2022","num","BG34","0","0","5 - 9","49875"
"r_3","2022","num","BG34","0","1","5 - 9","25513"
"r_3","2022","num","BG34","0","2","5 - 9","24362"
"r_3","2022","num","BG34","1","0","5 - 9","35361"
"r_3","2022","num","BG34","1","1","5 - 9","18066"
"r_3","2022","num","BG34","1","2","5 - 9","17295"
"r_3","2022","num","BG34","2","0","5 - 9","14514"
"r_3","2022","num","BG34","2","1","5 - 9","7447"
"r_3","2022","num","BG34","2","2","5 - 9","7067"
"r_3","2022","num","BG34","0","0","10 - 14","53374"
"r_3","2022","num","BG34","0","1","10 - 14","27376"
"r_3","2022","num","BG34","0","2","10 - 14","25998"
"r_3","2022","num","BG34","1","0","10 - 14","38040"
"r_3","2022","num","BG34","1","1","10 - 14","19536"
"r_3","2022","num","BG34","1","2","10 - 14","18504"
"r_3","2022","num","BG34","2","0","10 - 14","15334"
"r_3","2022","num","BG34","2","1","10 - 14","7840"
"r_3","2022","num","BG34","2","2","10 - 14","7494"
"r_3","2022","num","BG34","0","0","15 - 19","49349"
"r_3","2022","num","BG34","0","1","15 - 19","25431"
"r_3","2022","num","BG34","0","2","15 - 19","23918"
"r_3","2022","num","BG34","1","0","15 - 19","34563"
"r_3","2022","num","BG34","1","1","15 - 19","17660"
"r_3","2022","num","BG34","1","2","15 - 19","16903"
"r_3","2022","num","BG34","2","0","15 - 19","14786"
"r_3","2022","num","BG34","2","1","15 - 19","7771"
"r_3","2022","num","BG34","2","2","15 - 19","7015"
