RevisionColumn,Age10_LFS,LFS_EDUlevel,periods,Units,ValueColumn
"r_47","15 - 64_gr","0","2024Q2","1000cp","1030.2"
"r_47","15 - 64_gr","1","2024Q2","1000cp","85.9"
"r_47","15 - 64_gr","2","2024Q2","1000cp","531.4"
"r_47","15 - 64_gr","2_1","2024Q2","1000cp","189.4"
"r_47","15 - 64_gr","2_2","2024Q2","1000cp","342"
"r_47","15 - 64_gr","3","2024Q2","1000cp","346"
"r_47","15 - 64_gr","4","2024Q2","1000cp","66.8"
"r_48","15 - 64_gr","0","2024Q3","1000cp","1018"
"r_48","15 - 64_gr","1","2024Q3","1000cp","97.3"
"r_48","15 - 64_gr","2","2024Q3","1000cp","518.2"
"r_48","15 - 64_gr","2_1","2024Q3","1000cp","190.1"
"r_48","15 - 64_gr","2_2","2024Q3","1000cp","328.1"
"r_48","15 - 64_gr","3","2024Q3","1000cp","329.8"
"r_48","15 - 64_gr","4","2024Q3","1000cp","72.7"
"r_49","15 - 64_gr","0","2024Q4","1000cp","1047.2"
"r_49","15 - 64_gr","1","2024Q4","1000cp","102.2"
"r_49","15 - 64_gr","2","2024Q4","1000cp","522.9"
"r_49","15 - 64_gr","2_1","2024Q4","1000cp","195"
"r_49","15 - 64_gr","2_2","2024Q4","1000cp","327.9"
"r_49","15 - 64_gr","3","2024Q4","1000cp","347"
"r_49","15 - 64_gr","4","2024Q4","1000cp","75.1"
"r_50","15 - 64_gr","0","2025Q1","1000cp","1061.7"
"r_50","15 - 64_gr","1","2025Q1","1000cp","82.3"
"r_50","15 - 64_gr","2","2025Q1","1000cp","529.7"
"r_50","15 - 64_gr","2_1","2025Q1","1000cp","194.2"
"r_50","15 - 64_gr","2_2","2025Q1","1000cp","335.50000000000006"
"r_50","15 - 64_gr","3","2025Q1","1000cp","369.9"
"r_50","15 - 64_gr","4","2025Q1","1000cp","79.7"
"r_51","15 - 64_gr","0","2025Q2","1000cp","1042.1"
"r_51","15 - 64_gr","1","2025Q2","1000cp","78.7"
"r_51","15 - 64_gr","2","2025Q2","1000cp","519.2"
"r_51","15 - 64_gr","2_1","2025Q2","1000cp","200"
"r_51","15 - 64_gr","2_2","2025Q2","1000cp","319.20000000000005"
"r_51","15 - 64_gr","3","2025Q2","1000cp","367.9"
"r_51","15 - 64_gr","4","2025Q2","1000cp","76.2"
"r_52","15 - 64_gr","0","2025Q3","1000cp","1032.8"
"r_52","15 - 64_gr","1","2025Q3","1000cp","93.1"
"r_52","15 - 64_gr","2","2025Q3","1000cp","522.2"
"r_52","15 - 64_gr","2_1","2025Q3","1000cp","189.8"
"r_52","15 - 64_gr","2_2","2025Q3","1000cp","332.40000000000003"
"r_52","15 - 64_gr","3","2025Q3","1000cp","340.6"
"r_52","15 - 64_gr","4","2025Q3","1000cp","76.9"
