RevisionColumn,EKATTE,Units,Edu_schYear,ValueColumn
"r_1","SHU23","num","2010/2011","350"
"r_1","SHU23","num","2011/2012","318"
"r_1","SHU23","num","2012/2013","358"
"r_1","SHU23","num","2013/2014","367"
"r_1","SHU23","num","2014/2015","341"
"r_1","SHU07","num","2000/2001","282"
"r_1","SHU07","num","2001/2002","266"
"r_1","SHU07","num","2002/2003","242"
"r_1","SHU07","num","2003/2004","246"
"r_1","SHU07","num","2004/2005","245"
"r_1","SHU07","num","2005/2006","249"
"r_1","SHU07","num","2006/2007","267"
"r_1","SHU07","num","2007/2008","263"
"r_1","SHU07","num","2008/2009","240"
"r_1","SHU07","num","2009/2010","247"
"r_1","SHU07","num","2010/2011","251"
"r_1","SHU07","num","2011/2012","251"
"r_1","SHU07","num","2012/2013","244"
"r_1","SHU07","num","2013/2014","225"
"r_1","SHU07","num","2014/2015","211"
"r_1","SHU10","num","2000/2001","359"
"r_1","SHU10","num","2001/2002","345"
"r_1","SHU10","num","2002/2003","374"
"r_1","SHU10","num","2003/2004","392"
"r_1","SHU10","num","2004/2005","410"
"r_1","SHU10","num","2005/2006","404"
"r_1","SHU10","num","2006/2007","406"
"r_1","SHU10","num","2007/2008","438"
"r_1","SHU10","num","2008/2009","437"
"r_1","SHU10","num","2009/2010","431"
"r_1","SHU10","num","2010/2011","419"
"r_1","SHU10","num","2011/2012","419"
"r_1","SHU10","num","2012/2013","402"
"r_1","SHU10","num","2013/2014","396"
"r_1","SHU10","num","2014/2015","380"
"r_1","SHU18","num","2000/2001","380"
"r_1","SHU18","num","2001/2002","468"
"r_1","SHU18","num","2002/2003","426"
"r_1","SHU18","num","2003/2004","341"
"r_1","SHU18","num","2004/2005","380"
"r_1","SHU18","num","2005/2006","506"
"r_1","SHU18","num","2006/2007","510"
"r_1","SHU18","num","2007/2008","506"
"r_1","SHU18","num","2008/2009","494"
"r_1","SHU18","num","2009/2010","465"
"r_1","SHU18","num","2010/2011","453"
"r_1","SHU18","num","2011/2012","443"
"r_1","SHU18","num","2012/2013","418"
"r_1","SHU18","num","2013/2014","435"
"r_1","SHU18","num","2014/2015","447"
"r_1","SHU19","num","2000/2001","241"
"r_1","SHU19","num","2001/2002","241"
"r_1","SHU19","num","2002/2003","263"
"r_1","SHU19","num","2003/2004","238"
"r_1","SHU19","num","2004/2005","241"
"r_1","SHU19","num","2005/2006","232"
"r_1","SHU19","num","2006/2007","221"
"r_1","SHU19","num","2007/2008","270"
"r_1","SHU19","num","2008/2009","265"
"r_1","SHU19","num","2009/2010","274"
"r_1","SHU19","num","2010/2011","247"
"r_1","SHU19","num","2011/2012","258"
"r_1","SHU19","num","2012/2013","236"
"r_1","SHU19","num","2013/2014","233"
"r_1","SHU19","num","2014/2015","217"
"r_1","SHU21","num","2000/2001","181"
"r_1","SHU21","num","2001/2002","161"
"r_1","SHU21","num","2002/2003","213"
"r_1","SHU21","num","2003/2004","186"
"r_1","SHU21","num","2004/2005","192"
"r_1","SHU21","num","2005/2006","217"
"r_1","SHU21","num","2006/2007","198"
"r_1","SHU21","num","2007/2008","222"
"r_1","SHU21","num","2008/2009","221"
"r_1","SHU21","num","2009/2010","242"
"r_1","SHU21","num","2010/2011","241"
"r_1","SHU21","num","2011/2012","250"
"r_1","SHU21","num","2012/2013","239"
"r_1","SHU21","num","2013/2014","245"
"r_1","SHU21","num","2014/2015","235"
"r_1","SHU22","num","2000/2001","523"
"r_1","SHU22","num","2001/2002","521"
"r_1","SHU22","num","2002/2003","531"
"r_1","SHU22","num","2003/2004","517"
"r_1","SHU22","num","2004/2005","501"
"r_1","SHU22","num","2005/2006","523"
"r_1","SHU22","num","2006/2007","522"
"r_1","SHU22","num","2007/2008","532"
"r_1","SHU22","num","2008/2009","540"
"r_1","SHU22","num","2009/2010","590"
"r_1","SHU22","num","2010/2011","546"
"r_1","SHU22","num","2011/2012","557"
"r_1","SHU22","num","2012/2013","602"
"r_1","SHU22","num","2013/2014","623"
"r_1","SHU22","num","2014/2015","612"
"r_1","SHU25","num","2000/2001","160"
"r_1","SHU25","num","2001/2002","165"
"r_1","SHU25","num","2002/2003","169"
"r_1","SHU25","num","2003/2004","177"
"r_1","SHU25","num","2004/2005","224"
"r_1","SHU25","num","2005/2006","218"
"r_1","SHU25","num","2006/2007","212"
"r_1","SHU25","num","2007/2008","205"
"r_1","SHU25","num","2008/2009","192"
"r_1","SHU25","num","2009/2010","196"
"r_1","SHU25","num","2010/2011","207"
"r_1","SHU25","num","2011/2012","216"
"r_1","SHU25","num","2012/2013","201"
"r_1","SHU25","num","2013/2014","207"
"r_1","SHU25","num","2014/2015","208"
"r_1","SHU11","num","2000/2001","221"
"r_1","SHU11","num","2001/2002","195"
"r_1","SHU11","num","2002/2003","204"
"r_1","SHU11","num","2003/2004","217"
"r_1","SHU11","num","2004/2005","181"
"r_1","SHU11","num","2005/2006","204"
"r_1","SHU11","num","2006/2007","190"
"r_1","SHU11","num","2007/2008","173"
"r_1","SHU11","num","2008/2009","172"
"r_1","SHU11","num","2009/2010","161"
"r_1","SHU11","num","2010/2011","158"
"r_1","SHU11","num","2011/2012","162"
"r_1","SHU11","num","2012/2013","150"
"r_1","SHU11","num","2013/2014","145"
"r_1","SHU11","num","2014/2015","132"
"r_1","SHU30","num","2000/2001","2678"
"r_1","SHU30","num","2001/2002","2672"
"r_1","SHU30","num","2002/2003","2716"
"r_1","SHU30","num","2003/2004","2651"
"r_1","SHU30","num","2004/2005","2689"
"r_1","SHU30","num","2005/2006","2748"
"r_1","SHU30","num","2006/2007","2686"
"r_1","SHU30","num","2007/2008","2711"
"r_1","SHU30","num","2008/2009","2894"
"r_1","SHU30","num","2009/2010","2944"
"r_1","SHU30","num","2010/2011","3037"
"r_1","SHU30","num","2011/2012","3067"
"r_1","SHU30","num","2012/2013","3036"
"r_1","SHU30","num","2013/2014","3024"
"r_1","SHU30","num","2014/2015","3017"
"r_1","BG34","num","2000/2001","30174"
"r_1","BG34","num","2001/2002","29944"
"r_1","BG34","num","2002/2003","30137"
"r_1","BG34","num","2003/2004","29903"
"r_1","BG34","num","2004/2005","30074"
"r_1","BG34","num","2005/2006","21753"
"r_1","BG34","num","2006/2007","22160"
"r_1","BG34","num","2007/2008","22076"
"r_1","BG34","num","2008/2009","32008"
"r_1","BG34","num","2009/2010","32932"
"r_1","BG34","num","2010/2011","34316"
"r_1","BG34","num","2011/2012","35262"
"r_1","BG34","num","2012/2013","36331"
"r_1","BG34","num","2013/2014","37389"
"r_1","BG34","num","2014/2015","37419"
"r_1","BGS","num","2000/2001","12116"
"r_1","BGS","num","2001/2002","11984"
"r_1","BGS","num","2002/2003","12068"
"r_1","BGS","num","2003/2004","11969"
"r_1","BGS","num","2004/2005","12169"
"r_1","BGS","num","2005/2006","12669"
"r_1","BGS","num","2006/2007","12775"
"r_1","BGS","num","2007/2008","12736"
"r_1","BGS","num","2008/2009","13168"
"r_1","BGS","num","2009/2010","13870"
"r_1","BGS","num","2010/2011","14285"
"r_1","BGS","num","2011/2012","14771"
"r_1","BGS","num","2012/2013","15403"
"r_1","BGS","num","2013/2014","15632"
"r_1","BGS","num","2014/2015","15482"
"r_1","BGS01","num","2000/2001","849"
"r_1","BGS01","num","2001/2002","817"
"r_1","BGS01","num","2002/2003","759"
"r_1","BGS01","num","2003/2004","813"
"r_1","BGS01","num","2004/2005","835"
"r_1","BGS01","num","2005/2006","857"
"r_1","BGS01","num","2006/2007","855"
"r_1","BGS01","num","2007/2008","858"
"r_1","BGS01","num","2008/2009","921"
"r_1","BGS01","num","2009/2010","919"
"r_1","BGS01","num","2010/2011","969"
"r_1","BGS01","num","2011/2012","968"
"r_1","BGS01","num","2012/2013","1032"
"r_1","BGS01","num","2013/2014","1060"
"r_1","BGS01","num","2014/2015","1072"
"r_1","BGS04","num","2000/2001","6092"
"r_1","BGS04","num","2001/2002","6091"
"r_1","BGS04","num","2002/2003","6191"
"r_1","BGS04","num","2003/2004","6080"
"r_1","BGS04","num","2004/2005","6069"
"r_1","BGS04","num","2005/2006","6290"
"r_1","BGS04","num","2006/2007","6350"
"r_1","BGS04","num","2007/2008","6367"
"r_1","BGS04","num","2008/2009","6637"
"r_1","BGS04","num","2009/2010","6947"
"r_1","BGS04","num","2010/2011","7205"
"r_1","BGS04","num","2011/2012","7547"
"r_1","BGS04","num","2012/2013","7958"
"r_1","BGS04","num","2013/2014","8073"
"r_1","BGS04","num","2014/2015","7927"
"r_1","BGS08","num","2000/2001","364"
"r_1","BGS08","num","2001/2002","358"
"r_1","BGS08","num","2002/2003","370"
"r_1","BGS08","num","2003/2004","353"
"r_1","BGS08","num","2004/2005","345"
"r_1","BGS08","num","2005/2006","330"
"r_1","BGS08","num","2006/2007","348"
"r_1","BGS08","num","2007/2008","342"
"r_1","BGS08","num","2008/2009","342"
"r_1","BGS08","num","2009/2010","355"
"r_1","BGS08","num","2010/2011","371"
"r_1","BGS08","num","2011/2012","378"
"r_1","BGS08","num","2012/2013","395"
"r_1","BGS08","num","2013/2014","410"
"r_1","BGS08","num","2014/2015","409"
"r_1","BGS09","num","2000/2001","811"
"r_1","BGS09","num","2001/2002","796"
"r_1","BGS09","num","2002/2003","852"
"r_1","BGS09","num","2003/2004","811"
"r_1","BGS09","num","2004/2005","858"
"r_1","BGS09","num","2005/2006","844"
"r_1","BGS09","num","2006/2007","783"
"r_1","BGS09","num","2007/2008","757"
"r_1","BGS09","num","2008/2009","806"
"r_1","BGS09","num","2009/2010","790"
"r_1","BGS09","num","2010/2011","760"
"r_1","BGS09","num","2011/2012","774"
"r_1","BGS09","num","2012/2013","805"
"r_1","BGS09","num","2013/2014","852"
"r_1","BGS09","num","2014/2015","875"
"r_1","BGS12","num","2000/2001","86"
"r_1","BGS12","num","2001/2002","90"
"r_1","BGS12","num","2002/2003","102"
"r_1","BGS12","num","2003/2004","79"
"r_1","BGS12","num","2004/2005","103"
"r_1","BGS12","num","2005/2006","89"
"r_1","BGS12","num","2006/2007","87"
"r_1","BGS12","num","2007/2008","75"
"r_1","BGS12","num","2008/2009","60"
"r_1","BGS12","num","2009/2010","77"
"r_1","BGS12","num","2010/2011","82"
"r_1","BGS12","num","2011/2012","80"
"r_1","BGS12","num","2012/2013","82"
"r_1","BGS12","num","2013/2014","67"
"r_1","BGS12","num","2014/2015","71"
"r_1","BGS15","num","2000/2001","569"
"r_1","BGS15","num","2001/2002","569"
"r_1","BGS15","num","2002/2003","553"
"r_1","BGS15","num","2003/2004","569"
"r_1","BGS15","num","2004/2005","603"
"r_1","BGS15","num","2005/2006","645"
"r_1","BGS15","num","2006/2007","655"
"r_1","BGS15","num","2007/2008","664"
"r_1","BGS15","num","2008/2009","710"
"r_1","BGS15","num","2009/2010","858"
"r_1","BGS15","num","2010/2011","861"
"r_1","BGS15","num","2011/2012","933"
"r_1","BGS15","num","2012/2013","925"
"r_1","BGS15","num","2013/2014","991"
"r_1","BGS15","num","2014/2015","1072"
"r_1","BGS17","num","2000/2001","729"
"r_1","BGS17","num","2001/2002","728"
"r_1","BGS17","num","2002/2003","759"
"r_1","BGS17","num","2003/2004","766"
"r_1","BGS17","num","2004/2005","791"
"r_1","BGS17","num","2005/2006","873"
"r_1","BGS17","num","2006/2007","882"
"r_1","BGS17","num","2007/2008","898"
"r_1","BGS17","num","2008/2009","953"
"r_1","BGS17","num","2009/2010","991"
"r_1","BGS17","num","2010/2011","1046"
"r_1","BGS17","num","2011/2012","1048"
"r_1","BGS17","num","2012/2013","1075"
"r_1","BGS17","num","2013/2014","1079"
"r_1","BGS17","num","2014/2015","1052"
"r_1","BGS27","num","2000/2001","123"
"r_1","BGS27","num","2001/2002","168"
"r_1","BGS27","num","2002/2003","181"
"r_1","BGS27","num","2003/2004","199"
"r_1","BGS27","num","2004/2005","215"
"r_1","BGS27","num","2005/2006","219"
"r_1","BGS27","num","2006/2007","226"
"r_1","BGS27","num","2007/2008","221"
"r_1","BGS27","num","2008/2009","220"
"r_1","BGS27","num","2009/2010","219"
"r_1","BGS27","num","2010/2011","235"
"r_1","BGS27","num","2011/2012","221"
"r_1","BGS27","num","2012/2013","202"
"r_1","BGS27","num","2013/2014","194"
"r_1","BGS27","num","2014/2015","184"
"r_1","BGS18","num","2000/2001","816"
"r_1","BGS18","num","2001/2002","765"
"r_1","BGS18","num","2002/2003","712"
"r_1","BGS18","num","2003/2004","720"
"r_1","BGS18","num","2004/2005","762"
"r_1","BGS18","num","2005/2006","881"
"r_1","BGS18","num","2006/2007","921"
"r_1","BGS18","num","2007/2008","870"
"r_1","BGS18","num","2008/2009","832"
"r_1","BGS18","num","2009/2010","1026"
"r_1","BGS18","num","2010/2011","1005"
"r_1","BGS18","num","2011/2012","1055"
"r_1","BGS18","num","2012/2013","1076"
"r_1","BGS18","num","2013/2014","1091"
"r_1","BGS18","num","2014/2015","1042"
"r_1","BGS21","num","2000/2001","438"
"r_1","BGS21","num","2001/2002","421"
"r_1","BGS21","num","2002/2003","422"
"r_1","BGS21","num","2003/2004","378"
"r_1","BGS21","num","2004/2005","399"
"r_1","BGS21","num","2005/2006","438"
"r_1","BGS21","num","2006/2007","445"
"r_1","BGS21","num","2007/2008","470"
"r_1","BGS21","num","2008/2009","441"
"r_1","BGS21","num","2009/2010","440"
"r_1","BGS21","num","2010/2011","450"
"r_1","BGS21","num","2011/2012","449"
"r_1","BGS21","num","2012/2013","464"
"r_1","BGS21","num","2013/2014","457"
"r_1","BGS21","num","2014/2015","428"
"r_1","BGS06","num","2000/2001","474"
"r_1","BGS06","num","2001/2002","495"
"r_1","BGS06","num","2002/2003","468"
"r_1","BGS06","num","2003/2004","498"
"r_1","BGS06","num","2004/2005","485"
"r_1","BGS06","num","2005/2006","494"
"r_1","BGS06","num","2006/2007","512"
"r_1","BGS06","num","2007/2008","511"
"r_1","BGS06","num","2008/2009","506"
"r_1","BGS06","num","2009/2010","539"
"r_1","BGS06","num","2010/2011","591"
"r_1","BGS06","num","2011/2012","597"
"r_1","BGS06","num","2012/2013","650"
"r_1","BGS06","num","2013/2014","592"
"r_1","BGS06","num","2014/2015","606"
"r_1","BGS23","num","2000/2001","448"
"r_1","BGS23","num","2001/2002","421"
"r_1","BGS23","num","2002/2003","419"
"r_1","BGS23","num","2003/2004","416"
"r_1","BGS23","num","2004/2005","442"
"r_1","BGS23","num","2005/2006","429"
"r_1","BGS23","num","2006/2007","418"
"r_1","BGS23","num","2007/2008","400"
"r_1","BGS23","num","2008/2009","418"
"r_1","BGS23","num","2009/2010","409"
"r_1","BGS23","num","2010/2011","415"
"r_1","BGS23","num","2011/2012","430"
"r_1","BGS23","num","2012/2013","414"
"r_1","BGS23","num","2013/2014","441"
"r_1","BGS23","num","2014/2015","433"
"r_1","BGS13","num","2000/2001","317"
"r_1","BGS13","num","2001/2002","265"
"r_1","BGS13","num","2002/2003","280"
"r_1","BGS13","num","2003/2004","287"
"r_1","BGS13","num","2004/2005","262"
"r_1","BGS13","num","2005/2006","280"
"r_1","BGS13","num","2006/2007","293"
"r_1","BGS13","num","2007/2008","303"
"r_1","BGS13","num","2008/2009","322"
"r_1","BGS13","num","2009/2010","300"
"r_1","BGS13","num","2010/2011","295"
"r_1","BGS13","num","2011/2012","291"
"r_1","BGS13","num","2012/2013","325"
"r_1","BGS13","num","2013/2014","325"
"r_1","BGS13","num","2014/2015","311"
"r_1","SLV","num","2000/2001","5219"
"r_1","SLV","num","2001/2002","5244"
"r_1","SLV","num","2002/2003","5269"
"r_1","SLV","num","2003/2004","5354"
"r_1","SLV","num","2004/2005","5334"
"r_1","SLV","num","2005/2006","5556"
"r_1","SLV","num","2006/2007","5865"
"r_1","SLV","num","2007/2008","5882"
"r_1","SLV","num","2008/2009","5991"
"r_1","SLV","num","2009/2010","6006"
"r_1","SLV","num","2010/2011","6254"
"r_1","SLV","num","2011/2012","6447"
"r_1","SLV","num","2012/2013","6577"
"r_1","SLV","num","2013/2014","6929"
"r_1","SLV","num","2014/2015","6867"
"r_1","SLV11","num","2000/2001","388"
"r_1","SLV11","num","2001/2002","418"
"r_1","SLV11","num","2002/2003","424"
"r_1","SLV11","num","2003/2004","434"
"r_1","SLV11","num","2004/2005","489"
"r_1","SLV11","num","2005/2006","491"
"r_1","SLV11","num","2006/2007","540"
"r_1","SLV11","num","2007/2008","546"
"r_1","SLV11","num","2008/2009","495"
"r_1","SLV11","num","2009/2010","519"
"r_1","SLV11","num","2010/2011","564"
"r_1","SLV11","num","2011/2012","581"
"r_1","SLV11","num","2012/2013","537"
"r_1","SLV11","num","2013/2014","555"
"r_1","SLV11","num","2014/2015","525"
"r_1","SLV16","num","2000/2001","1244"
"r_1","SLV16","num","2001/2002","1223"
"r_1","SLV16","num","2002/2003","1233"
"r_1","SLV16","num","2003/2004","1175"
"r_1","SLV16","num","2004/2005","1182"
"r_1","SLV16","num","2005/2006","1179"
"r_1","SLV16","num","2006/2007","1255"
"r_1","SLV16","num","2007/2008","1196"
"r_1","SLV16","num","2008/2009","1182"
"r_1","SLV16","num","2009/2010","1177"
"r_1","SLV16","num","2010/2011","1164"
"r_1","SLV16","num","2011/2012","1167"
"r_1","SLV16","num","2012/2013","1188"
"r_1","SLV16","num","2013/2014","1252"
"r_1","SLV16","num","2014/2015","1234"
"r_1","SLV20","num","2000/2001","3170"
"r_1","SLV20","num","2001/2002","3187"
"r_1","SLV20","num","2002/2003","3173"
"r_1","SLV20","num","2003/2004","3338"
"r_1","SLV20","num","2004/2005","3273"
"r_1","SLV20","num","2005/2006","3488"
"r_1","SLV20","num","2006/2007","3659"
"r_1","SLV20","num","2007/2008","3711"
"r_1","SLV20","num","2008/2009","3857"
"r_1","SLV20","num","2009/2010","3854"
"r_1","SLV20","num","2010/2011","4083"
"r_1","SLV20","num","2011/2012","4240"
"r_1","SLV20","num","2012/2013","4346"
"r_1","SLV20","num","2013/2014","4539"
"r_1","SLV20","num","2014/2015","4550"
"r_1","SLV24","num","2000/2001","417"
"r_1","SLV24","num","2001/2002","416"
"r_1","SLV24","num","2002/2003","439"
"r_1","SLV24","num","2003/2004","407"
"r_1","SLV24","num","2004/2005","390"
"r_1","SLV24","num","2005/2006","398"
"r_1","SLV24","num","2006/2007","411"
"r_1","SLV24","num","2007/2008","429"
"r_1","SLV24","num","2008/2009","457"
"r_1","SLV24","num","2009/2010","456"
"r_1","SLV24","num","2010/2011","443"
"r_1","SLV24","num","2011/2012","459"
"r_1","SLV24","num","2012/2013","506"
"r_1","SLV24","num","2013/2014","583"
"r_1","SLV24","num","2014/2015","558"
"r_1","SZR","num","2000/2001","9028"
"r_1","SZR","num","2001/2002","8983"
"r_1","SZR","num","2002/2003","9132"
"r_1","SZR","num","2003/2004","9131"
"r_1","SZR","num","2004/2005","9147"
"r_1","SZR","num","2005/2006","9102"
"r_1","SZR","num","2006/2007","8975"
"r_1","SZR","num","2007/2008","9257"
"r_1","SZR","num","2008/2009","9328"
"r_1","SZR","num","2009/2010","9480"
"r_1","SZR","num","2010/2011","10063"
"r_1","SZR","num","2011/2012","10302"
"r_1","SZR","num","2012/2013","10556"
"r_1","SZR","num","2013/2014","10846"
"r_1","SZR","num","2014/2015","11094"
"r_1","SZR04","num","2000/2001","127"
"r_1","SZR04","num","2001/2002","129"
"r_1","SZR04","num","2002/2003","139"
"r_1","SZR04","num","2003/2004","140"
"r_1","SZR04","num","2004/2005","150"
"r_1","SZR04","num","2005/2006","155"
"r_1","SZR04","num","2006/2007","202"
"r_1","SZR04","num","2007/2008","175"
"r_1","SZR04","num","2008/2009","154"
"r_1","SZR04","num","2009/2010","184"
"r_1","SZR04","num","2010/2011","164"
"r_1","SZR04","num","2011/2012","167"
"r_1","SZR04","num","2012/2013","177"
"r_1","SZR04","num","2013/2014","205"
"r_1","SZR04","num","2014/2015","208"
"r_1","SZR37","num","2000/2001","81"
"r_1","SZR37","num","2001/2002","69"
"r_1","SZR37","num","2002/2003","80"
"r_1","SZR37","num","2003/2004","59"
"r_1","SZR37","num","2004/2005","100"
"r_1","SZR37","num","2005/2006","95"
"r_1","SZR37","num","2006/2007","100"
"r_1","SZR37","num","2007/2008","142"
"r_1","SZR37","num","2008/2009","117"
"r_1","SZR37","num","2009/2010","136"
"r_1","SZR37","num","2010/2011","135"
"r_1","SZR37","num","2011/2012","137"
"r_1","SZR37","num","2012/2013","146"
"r_1","SZR37","num","2013/2014","169"
"r_1","SZR37","num","2014/2015","179"
"r_1","SZR07","num","2000/2001","484"
"r_1","SZR07","num","2001/2002","469"
"r_1","SZR07","num","2002/2003","464"
"r_1","SZR07","num","2003/2004","444"
"r_1","SZR07","num","2004/2005","344"
"r_1","SZR07","num","2005/2006","337"
"r_1","SZR07","num","2006/2007","319"
"r_1","SZR07","num","2007/2008","307"
"r_1","SZR07","num","2008/2009","344"
"r_1","SZR07","num","2009/2010","332"
"r_1","SZR07","num","2010/2011","384"
"r_1","SZR07","num","2011/2012","396"
"r_1","SZR07","num","2012/2013","400"
"r_1","SZR07","num","2013/2014","391"
"r_1","SZR07","num","2014/2015","375"
"r_1","SZR12","num","2000/2001","2062"
"r_1","SZR12","num","2001/2002","2068"
"r_1","SZR12","num","2002/2003","2044"
"r_1","SZR12","num","2003/2004","2209"
"r_1","SZR12","num","2004/2005","2209"
"r_1","SZR12","num","2005/2006","2252"
"r_1","SZR12","num","2006/2007","2254"
"r_1","SZR12","num","2007/2008","2235"
"r_1","SZR12","num","2008/2009","2181"
"r_1","SZR12","num","2009/2010","2192"
"r_1","SZR12","num","2010/2011","2258"
"r_1","SZR12","num","2011/2012","2342"
"r_1","SZR12","num","2012/2013","2331"
"r_1","SZR12","num","2013/2014","2352"
"r_1","SZR12","num","2014/2015","2336"
"r_1","SZR22","num","2000/2001","270"
"r_1","SZR22","num","2001/2002","317"
"r_1","SZR22","num","2002/2003","347"
"r_1","SZR22","num","2003/2004","320"
"r_1","SZR22","num","2004/2005","291"
"r_1","SZR22","num","2005/2006","312"
"r_1","SZR22","num","2006/2007","291"
"r_1","SZR22","num","2007/2008","301"
"r_1","SZR22","num","2008/2009","317"
"r_1","SZR22","num","2009/2010","295"
"r_1","SZR22","num","2010/2011","297"
"r_1","SZR22","num","2011/2012","298"
"r_1","SZR22","num","2012/2013","301"
"r_1","SZR22","num","2013/2014","361"
"r_1","SZR22","num","2014/2015","376"
"r_1","SZR38","num","2000/2001","203"
"r_1","SZR38","num","2001/2002","207"
"r_1","SZR38","num","2002/2003","236"
"r_1","SZR38","num","2003/2004","196"
"r_1","SZR38","num","2004/2005","185"
"r_1","SZR38","num","2005/2006","185"
"r_1","SZR38","num","2006/2007","174"
"r_1","SZR38","num","2007/2008","162"
"r_1","SZR38","num","2008/2009","197"
"r_1","SZR38","num","2009/2010","204"
"r_1","SZR38","num","2010/2011","209"
"r_1","SZR38","num","2011/2012","194"
"r_1","SZR38","num","2012/2013","201"
"r_1","SZR38","num","2013/2014","209"
"r_1","SZR38","num","2014/2015","209"
"r_1","SZR23","num","2000/2001","43"
"r_1","SZR23","num","2001/2002","51"
"r_1","SZR23","num","2002/2003","41"
"r_1","SZR23","num","2003/2004","51"
"r_1","SZR23","num","2004/2005","67"
"r_1","SZR23","num","2005/2006","65"
"r_1","SZR23","num","2006/2007","55"
"r_1","SZR23","num","2007/2008","58"
"r_1","SZR23","num","2008/2009","54"
"r_1","SZR23","num","2009/2010","63"
"r_1","SZR23","num","2010/2011","56"
"r_1","SZR23","num","2011/2012","41"
"r_1","SZR23","num","2012/2013","38"
"r_1","SZR23","num","2013/2014","34"
"r_1","SZR23","num","2014/2015","38"
"r_1","SZR24","num","2000/2001","386"
"r_1","SZR24","num","2001/2002","360"
"r_1","SZR24","num","2002/2003","392"
"r_1","SZR24","num","2003/2004","398"
"r_1","SZR24","num","2004/2005","451"
"r_1","SZR24","num","2005/2006","465"
"r_1","SZR24","num","2006/2007","448"
"r_1","SZR24","num","2007/2008","441"
"r_1","SZR24","num","2008/2009","481"
"r_1","SZR24","num","2009/2010","480"
"r_1","SZR24","num","2010/2011","499"
"r_1","SZR24","num","2011/2012","490"
"r_1","SZR24","num","2012/2013","471"
"r_1","SZR24","num","2013/2014","478"
"r_1","SZR24","num","2014/2015","480"
"r_1","SZR27","num","2000/2001","711"
"r_1","SZR27","num","2001/2002","741"
"r_1","SZR27","num","2002/2003","725"
"r_1","SZR27","num","2003/2004","640"
"r_1","SZR27","num","2004/2005","686"
"r_1","SZR27","num","2005/2006","662"
"r_1","SZR27","num","2006/2007","632"
"r_1","SZR27","num","2007/2008","637"
"r_1","SZR27","num","2008/2009","628"
"r_1","SZR27","num","2009/2010","623"
"r_1","SZR27","num","2010/2011","662"
"r_1","SZR27","num","2011/2012","615"
"r_1","SZR27","num","2012/2013","626"
"r_1","SZR27","num","2013/2014","633"
"r_1","SZR27","num","2014/2015","666"
"r_1","SZR31","num","2000/2001","4125"
"r_1","SZR31","num","2001/2002","4057"
"r_1","SZR31","num","2002/2003","4128"
"r_1","SZR31","num","2003/2004","4132"
"r_1","SZR31","num","2004/2005","4102"
"r_1","SZR31","num","2005/2006","4050"
"r_1","SZR31","num","2006/2007","3956"
"r_1","SZR31","num","2007/2008","4243"
"r_1","SZR31","num","2008/2009","4314"
"r_1","SZR31","num","2009/2010","4421"
"r_1","SZR31","num","2010/2011","4797"
"r_1","SZR31","num","2011/2012","5048"
"r_1","SZR31","num","2012/2013","5240"
"r_1","SZR31","num","2013/2014","5353"
"r_1","SZR31","num","2014/2015","5563"
"r_1","SZR36","num","2000/2001","536"
"r_1","SZR36","num","2001/2002","515"
"r_1","SZR36","num","2002/2003","536"
"r_1","SZR36","num","2003/2004","542"
"r_1","SZR36","num","2004/2005","562"
"r_1","SZR36","num","2005/2006","524"
"r_1","SZR36","num","2006/2007","544"
"r_1","SZR36","num","2007/2008","556"
"r_1","SZR36","num","2008/2009","541"
"r_1","SZR36","num","2009/2010","550"
"r_1","SZR36","num","2010/2011","602"
"r_1","SZR36","num","2011/2012","574"
"r_1","SZR36","num","2012/2013","625"
"r_1","SZR36","num","2013/2014","661"
"r_1","SZR36","num","2014/2015","664"
"r_1","JAM","num","2000/2001","3811"
"r_1","JAM","num","2001/2002","3733"
"r_1","JAM","num","2002/2003","3668"
"r_1","JAM","num","2003/2004","3449"
"r_1","JAM","num","2004/2005","3424"
"r_1","JAM","num","2005/2006","3528"
"r_1","JAM","num","2006/2007","3520"
"r_1","JAM","num","2007/2008","3458"
"r_1","JAM","num","2008/2009","3521"
"r_1","JAM","num","2009/2010","3576"
"r_1","JAM","num","2010/2011","3714"
"r_1","JAM","num","2011/2012","3742"
"r_1","JAM","num","2012/2013","3795"
"r_1","JAM","num","2013/2014","3982"
"r_1","JAM","num","2014/2015","3976"
"r_1","JAM03","num","2000/2001","105"
"r_1","JAM03","num","2001/2002","87"
"r_1","JAM03","num","2002/2003","102"
"r_1","JAM03","num","2003/2004","101"
"r_1","JAM03","num","2004/2005","100"
"r_1","JAM03","num","2005/2006","115"
"r_1","JAM03","num","2006/2007","122"
"r_1","JAM03","num","2007/2008","103"
"r_1","JAM03","num","2008/2009","84"
"r_1","JAM03","num","2009/2010","91"
"r_1","JAM03","num","2010/2011","97"
"r_1","JAM03","num","2011/2012","100"
"r_1","JAM03","num","2012/2013","93"
"r_1","JAM03","num","2013/2014","91"
"r_1","JAM03","num","2014/2015","90"
"r_1","JAM07","num","2000/2001","537"
"r_1","JAM07","num","2001/2002","531"
"r_1","JAM07","num","2002/2003","518"
"r_1","JAM07","num","2003/2004","487"
"r_1","JAM07","num","2004/2005","443"
"r_1","JAM07","num","2005/2006","448"
"r_1","JAM07","num","2006/2007","463"
"r_1","JAM07","num","2007/2008","463"
"r_1","JAM07","num","2008/2009","458"
"r_1","JAM07","num","2009/2010","435"
