RevisionColumn,NUTS,SILC_Median,SILC_HHType,Units,periods,ValueColumn
"r_11","BG33","4","1","BGN_fig","2021","6871"
"r_11","BG33","4","2","BGN_fig","2021","14429"
"r_11","BG331","1","1","BGN_fig","2021","4046"
"r_11","BG331","1","2","BGN_fig","2021","8497"
"r_11","BG331","2","1","BGN_fig","2021","5057"
"r_11","BG331","2","2","BGN_fig","2021","10621"
"r_11","BG331","3","1","BGN_fig","2021","6069"
"r_11","BG331","3","2","BGN_fig","2021","12745"
"r_11","BG331","4","1","BGN_fig","2021","7080"
"r_11","BG331","4","2","BGN_fig","2021","14869"
"r_11","BG332","1","1","BGN_fig","2021","3569"
"r_11","BG332","1","2","BGN_fig","2021","7495"
"r_11","BG332","2","1","BGN_fig","2021","4462"
"r_11","BG332","2","2","BGN_fig","2021","9369"
"r_11","BG332","3","1","BGN_fig","2021","5354"
"r_11","BG332","3","2","BGN_fig","2021","11243"
"r_11","BG332","4","1","BGN_fig","2021","6246"
"r_11","BG332","4","2","BGN_fig","2021","13117"
"r_11","BG334","1","1","BGN_fig","2021","3500"
"r_11","BG334","1","2","BGN_fig","2021","7349"
"r_11","BG334","2","1","BGN_fig","2021","4375"
"r_11","BG334","2","2","BGN_fig","2021","9186"
"r_11","BG334","3","1","BGN_fig","2021","5249"
"r_11","BG334","3","2","BGN_fig","2021","11024"
"r_11","BG334","4","1","BGN_fig","2021","6124"
"r_11","BG334","4","2","BGN_fig","2021","12861"
"r_11","BG333","1","1","BGN_fig","2021","4017"
"r_11","BG333","1","2","BGN_fig","2021","8436"
"r_11","BG333","2","1","BGN_fig","2021","5021"
"r_11","BG333","2","2","BGN_fig","2021","10545"
"r_11","BG333","3","1","BGN_fig","2021","6025"
"r_11","BG333","3","2","BGN_fig","2021","12653"
"r_11","BG333","4","1","BGN_fig","2021","7030"
"r_11","BG333","4","2","BGN_fig","2021","14762"
"r_11","BG34","1","1","Euro","2021","2005"
"r_11","BG34","1","2","Euro","2021","4210"
"r_11","BG34","2","1","Euro","2021","2506"
"r_11","BG34","2","2","Euro","2021","5263"
"r_11","BG34","3","1","Euro","2021","3007"
"r_11","BG34","3","2","Euro","2021","6315"
"r_11","BG34","4","1","Euro","2021","3508"
"r_11","BG34","4","2","Euro","2021","7368"
"r_11","BG34","1","1","BGN_fig","2021","3921"
"r_11","BG34","1","2","BGN_fig","2021","8234"
"r_11","BG34","2","1","BGN_fig","2021","4901"
"r_11","BG34","2","2","BGN_fig","2021","10293"
"r_11","BG34","3","1","BGN_fig","2021","5882"
"r_11","BG34","3","2","BGN_fig","2021","12351"
"r_11","BG34","4","1","BGN_fig","2021","6862"
"r_11","BG34","4","2","BGN_fig","2021","14410"
"r_11","BG341","1","1","BGN_fig","2021","4061"
"r_11","BG341","1","2","BGN_fig","2021","8529"
"r_11","BG341","2","1","BGN_fig","2021","5077"
"r_11","BG341","2","2","BGN_fig","2021","10661"
"r_11","BG341","3","1","BGN_fig","2021","6092"
"r_11","BG341","3","2","BGN_fig","2021","12793"
"r_11","BG341","4","1","BGN_fig","2021","7107"
"r_11","BG341","4","2","BGN_fig","2021","14926"
"r_11","BG342","1","1","BGN_fig","2021","3383"
"r_11","BG342","1","2","BGN_fig","2021","7104"
"r_11","BG342","2","1","BGN_fig","2021","4228"
"r_11","BG342","2","2","BGN_fig","2021","8880"
"r_11","BG342","3","1","BGN_fig","2021","5074"
"r_11","BG342","3","2","BGN_fig","2021","10656"
"r_11","BG342","4","1","BGN_fig","2021","5920"
"r_11","BG342","4","2","BGN_fig","2021","12432"
"r_11","BG344","1","1","BGN_fig","2021","4112"
"r_11","BG344","1","2","BGN_fig","2021","8634"
"r_11","BG344","2","1","BGN_fig","2021","5140"
"r_11","BG344","2","2","BGN_fig","2021","10793"
"r_11","BG344","3","1","BGN_fig","2021","6167"
"r_11","BG344","3","2","BGN_fig","2021","12952"
"r_11","BG344","4","1","BGN_fig","2021","7195"
"r_11","BG344","4","2","BGN_fig","2021","15110"
"r_11","BG343","1","1","BGN_fig","2021","3738"
"r_11","BG343","1","2","BGN_fig","2021","7850"
"r_11","BG343","2","1","BGN_fig","2021","4672"
"r_11","BG343","2","2","BGN_fig","2021","9812"
"r_11","BG343","3","1","BGN_fig","2021","5607"
"r_11","BG343","3","2","BGN_fig","2021","11775"
"r_11","BG343","4","1","BGN_fig","2021","6541"
"r_11","BG343","4","2","BGN_fig","2021","13737"
"r_11","BG41","1","1","Euro","2021","2560"
"r_11","BG41","1","2","Euro","2021","5377"
"r_11","BG41","2","1","Euro","2021","3201"
"r_11","BG41","2","2","Euro","2021","6721"
"r_11","BG41","3","1","Euro","2021","3841"
"r_11","BG41","3","2","Euro","2021","8066"
"r_11","BG41","4","1","Euro","2021","4481"
"r_11","BG41","4","2","Euro","2021","9410"
"r_11","BG41","1","1","BGN_fig","2021","5008"
"r_11","BG41","1","2","BGN_fig","2021","10516"
"r_11","BG41","2","1","BGN_fig","2021","6260"
"r_11","BG41","2","2","BGN_fig","2021","13145"
"r_11","BG41","3","1","BGN_fig","2021","7512"
"r_11","BG41","3","2","BGN_fig","2021","15775"
"r_11","BG41","4","1","BGN_fig","2021","8764"
"r_11","BG41","4","2","BGN_fig","2021","18404"
"r_11","BG413","1","1","BGN_fig","2021","3706"
"r_11","BG413","1","2","BGN_fig","2021","7783"
"r_11","BG413","2","1","BGN_fig","2021","4633"
"r_11","BG413","2","2","BGN_fig","2021","9729"
"r_11","BG413","3","1","BGN_fig","2021","5559"
"r_11","BG413","3","2","BGN_fig","2021","11675"
"r_11","BG413","4","1","BGN_fig","2021","6486"
"r_11","BG413","4","2","BGN_fig","2021","13620"
"r_11","BG415","1","1","BGN_fig","2021","4311"
"r_11","BG415","1","2","BGN_fig","2021","9054"
"r_11","BG415","2","1","BGN_fig","2021","5389"
"r_11","BG415","2","2","BGN_fig","2021","11317"
"r_11","BG415","3","1","BGN_fig","2021","6467"
"r_11","BG415","3","2","BGN_fig","2021","13581"
"r_11","BG415","4","1","BGN_fig","2021","7545"
"r_11","BG415","4","2","BGN_fig","2021","15844"
"r_11","BG414","1","1","BGN_fig","2021","4734"
"r_11","BG414","1","2","BGN_fig","2021","9942"
"r_11","BG414","2","1","BGN_fig","2021","5918"
"r_11","BG414","2","2","BGN_fig","2021","12427"
"r_11","BG414","3","1","BGN_fig","2021","7101"
"r_11","BG414","3","2","BGN_fig","2021","14913"
"r_11","BG414","4","1","BGN_fig","2021","8285"
"r_11","BG414","4","2","BGN_fig","2021","17398"
"r_11","BG412","1","1","BGN_fig","2021","4235"
"r_11","BG412","1","2","BGN_fig","2021","8894"
"r_11","BG412","2","1","BGN_fig","2021","5294"
"r_11","BG412","2","2","BGN_fig","2021","11117"
"r_11","BG412","3","1","BGN_fig","2021","6353"
"r_11","BG412","3","2","BGN_fig","2021","13340"
"r_11","BG412","4","1","BGN_fig","2021","7411"
"r_11","BG412","4","2","BGN_fig","2021","15564"
"r_11","BG411","1","1","BGN_fig","2021","5862"
"r_11","BG411","1","2","BGN_fig","2021","12311"
"r_11","BG411","2","1","BGN_fig","2021","7328"
"r_11","BG411","2","2","BGN_fig","2021","15389"
"r_11","BG411","3","1","BGN_fig","2021","8794"
"r_11","BG411","3","2","BGN_fig","2021","18467"
"r_11","BG411","4","1","BGN_fig","2021","10259"
"r_11","BG411","4","2","BGN_fig","2021","21544"
"r_11","BG42","1","1","Euro","2021","1819"
"r_11","BG42","1","2","Euro","2021","3820"
"r_11","BG42","2","1","Euro","2021","2274"
"r_11","BG42","2","2","Euro","2021","4775"
"r_11","BG42","3","1","Euro","2021","2728"
"r_11","BG42","3","2","Euro","2021","5730"
"r_11","BG42","4","1","Euro","2021","3183"
"r_11","BG42","4","2","Euro","2021","6685"
"r_11","BG42","1","1","BGN_fig","2021","3557"
"r_11","BG42","1","2","BGN_fig","2021","7471"
"r_11","BG42","2","1","BGN_fig","2021","4447"
"r_11","BG42","2","2","BGN_fig","2021","9338"
"r_11","BG42","3","1","BGN_fig","2021","5336"
"r_11","BG42","3","2","BGN_fig","2021","11206"
"r_11","BG42","4","1","BGN_fig","2021","6226"
"r_11","BG42","4","2","BGN_fig","2021","13074"
"r_11","BG425","1","1","BGN_fig","2021","3557"
"r_11","BG425","1","2","BGN_fig","2021","7471"
"r_11","BG425","2","1","BGN_fig","2021","4447"
"r_11","BG425","2","2","BGN_fig","2021","9338"
"r_11","BG425","3","1","BGN_fig","2021","5336"
"r_11","BG425","3","2","BGN_fig","2021","11206"
"r_11","BG425","4","1","BGN_fig","2021","6226"
"r_11","BG425","4","2","BGN_fig","2021","13074"
"r_11","BG423","1","1","BGN_fig","2021","3328"
"r_11","BG423","1","2","BGN_fig","2021","6989"
"r_11","BG423","2","1","BGN_fig","2021","4160"
"r_11","BG423","2","2","BGN_fig","2021","8736"
"r_11","BG423","3","1","BGN_fig","2021","4992"
"r_11","BG423","3","2","BGN_fig","2021","10483"
"r_11","BG423","4","1","BGN_fig","2021","5824"
"r_11","BG423","4","2","BGN_fig","2021","12230"
"r_11","BG421","1","1","BGN_fig","2021","3828"
"r_11","BG421","1","2","BGN_fig","2021","8039"
"r_11","BG421","2","1","BGN_fig","2021","4785"
"r_11","BG421","2","2","BGN_fig","2021","10048"
"r_11","BG421","3","1","BGN_fig","2021","5742"
"r_11","BG421","3","2","BGN_fig","2021","12058"
"r_11","BG421","4","1","BGN_fig","2021","6699"
"r_11","BG421","4","2","BGN_fig","2021","14068"
"r_11","BG424","1","1","BGN_fig","2021","3790"
"r_11","BG424","1","2","BGN_fig","2021","7960"
"r_11","BG424","2","1","BGN_fig","2021","4738"
"r_11","BG424","2","2","BGN_fig","2021","9949"
"r_11","BG424","3","1","BGN_fig","2021","5685"
"r_11","BG424","3","2","BGN_fig","2021","11939"
"r_11","BG424","4","1","BGN_fig","2021","6633"
"r_11","BG424","4","2","BGN_fig","2021","13929"
"r_11","BG422","1","1","BGN_fig","2021","3026"
"r_11","BG422","1","2","BGN_fig","2021","6355"
"r_11","BG422","2","1","BGN_fig","2021","3782"
"r_11","BG422","2","2","BGN_fig","2021","7943"
"r_11","BG422","3","1","BGN_fig","2021","4539"
"r_11","BG422","3","2","BGN_fig","2021","9532"
"r_11","BG422","4","1","BGN_fig","2021","5295"
"r_11","BG422","4","2","BGN_fig","2021","11120"
"r_12","BG","3","1","Euro","2022","3227"
"r_12","BG","3","2","Euro","2022","6777"
"r_12","BG","3","1","BGN_fig","2022","6311"
"r_12","BG","3","2","BGN_fig","2022","13254"
"r_12","BG","3","1","PPP_fig","2022","5866"
"r_12","BG","3","2","PPP_fig","2022","12319"
"r_12","BG","1","1","Euro","2022","2151"
"r_12","BG","1","2","Euro","2022","4518"
"r_12","BG","2","1","Euro","2022","2689"
"r_12","BG","2","2","Euro","2022","5647"
"r_12","BG","4","1","Euro","2022","3765"
"r_12","BG","4","2","Euro","2022","7906"
"r_12","BG","1","1","BGN_fig","2022","4208"
"r_12","BG","1","2","BGN_fig","2022","8836"
"r_12","BG","2","1","BGN_fig","2022","5259"
"r_12","BG","2","2","BGN_fig","2022","11045"
"r_12","BG","4","1","BGN_fig","2022","7363"
"r_12","BG","4","2","BGN_fig","2022","15463"
"r_12","BG31","1","1","Euro","2022","1688"
"r_12","BG31","1","2","Euro","2022","3546"
"r_12","BG31","2","1","Euro","2022","2111"
"r_12","BG31","2","2","Euro","2022","4432"
"r_12","BG31","3","1","Euro","2022","2533"
"r_12","BG31","3","2","Euro","2022","5319"
"r_12","BG31","4","1","Euro","2022","2955"
"r_12","BG31","4","2","Euro","2022","6205"
"r_12","BG31","1","1","BGN_fig","2022","3302"
"r_12","BG31","1","2","BGN_fig","2022","6935"
"r_12","BG31","2","1","BGN_fig","2022","4128"
"r_12","BG31","2","2","BGN_fig","2022","8668"
"r_12","BG31","3","1","BGN_fig","2022","4953"
"r_12","BG31","3","2","BGN_fig","2022","10402"
"r_12","BG31","4","1","BGN_fig","2022","5779"
"r_12","BG31","4","2","BGN_fig","2022","12136"
"r_12","BG311","1","1","BGN_fig","2022","2988"
"r_12","BG311","1","2","BGN_fig","2022","6274"
"r_12","BG311","2","1","BGN_fig","2022","3735"
"r_12","BG311","2","2","BGN_fig","2022","7843"
"r_12","BG311","3","1","BGN_fig","2022","4482"
"r_12","BG311","3","2","BGN_fig","2022","9411"
"r_12","BG311","4","1","BGN_fig","2022","5229"
"r_12","BG311","4","2","BGN_fig","2022","10980"
"r_12","BG313","1","1","BGN_fig","2022","3570"
"r_12","BG313","1","2","BGN_fig","2022","7496"
"r_12","BG313","2","1","BGN_fig","2022","4462"
"r_12","BG313","2","2","BGN_fig","2022","9370"
"r_12","BG313","3","1","BGN_fig","2022","5354"
"r_12","BG313","3","2","BGN_fig","2022","11244"
"r_12","BG313","4","1","BGN_fig","2022","6247"
"r_12","BG313","4","2","BGN_fig","2022","13118"
"r_12","BG315","1","1","BGN_fig","2022","3710"
"r_12","BG315","1","2","BGN_fig","2022","7791"
"r_12","BG315","2","1","BGN_fig","2022","4637"
"r_12","BG315","2","2","BGN_fig","2022","9738"
"r_12","BG315","3","1","BGN_fig","2022","5565"
"r_12","BG315","3","2","BGN_fig","2022","11686"
"r_12","BG315","4","1","BGN_fig","2022","6492"
"r_12","BG315","4","2","BGN_fig","2022","13634"
"r_12","BG312","1","1","BGN_fig","2022","2986"
"r_12","BG312","1","2","BGN_fig","2022","6271"
"r_12","BG312","2","1","BGN_fig","2022","3733"
"r_12","BG312","2","2","BGN_fig","2022","7839"
"r_12","BG312","3","1","BGN_fig","2022","4479"
"r_12","BG312","3","2","BGN_fig","2022","9407"
"r_12","BG312","4","1","BGN_fig","2022","5226"
"r_12","BG312","4","2","BGN_fig","2022","10974"
"r_12","BG314","1","1","BGN_fig","2022","3353"
"r_12","BG314","1","2","BGN_fig","2022","7042"
"r_12","BG314","2","1","BGN_fig","2022","4192"
"r_12","BG314","2","2","BGN_fig","2022","8803"
"r_12","BG314","3","1","BGN_fig","2022","5030"
"r_12","BG314","3","2","BGN_fig","2022","10563"
"r_12","BG314","4","1","BGN_fig","2022","5868"
"r_12","BG314","4","2","BGN_fig","2022","12324"
"r_12","BG32","1","1","Euro","2022","1907"
"r_12","BG32","1","2","Euro","2022","4005"
"r_12","BG32","2","1","Euro","2022","2384"
"r_12","BG32","2","2","Euro","2022","5006"
"r_12","BG32","3","1","Euro","2022","2861"
"r_12","BG32","3","2","Euro","2022","6007"
"r_12","BG32","4","1","Euro","2022","3337"
"r_12","BG32","4","2","Euro","2022","7009"
"r_12","BG32","1","1","BGN_fig","2022","3730"
"r_12","BG32","1","2","BGN_fig","2022","7833"
"r_12","BG32","2","1","BGN_fig","2022","4662"
"r_12","BG32","2","2","BGN_fig","2022","9791"
"r_12","BG32","3","1","BGN_fig","2022","5595"
"r_12","BG32","3","2","BGN_fig","2022","11749"
"r_12","BG32","4","1","BGN_fig","2022","6527"
"r_12","BG32","4","2","BGN_fig","2022","13707"
"r_12","BG321","1","1","BGN_fig","2022","3789"
"r_12","BG321","1","2","BGN_fig","2022","7957"
"r_12","BG321","2","1","BGN_fig","2022","4736"
"r_12","BG321","2","2","BGN_fig","2022","9946"
"r_12","BG321","3","1","BGN_fig","2022","5683"
"r_12","BG321","3","2","BGN_fig","2022","11935"
"r_12","BG321","4","1","BGN_fig","2022","6631"
"r_12","BG321","4","2","BGN_fig","2022","13924"
"r_12","BG322","1","1","BGN_fig","2022","3908"
"r_12","BG322","1","2","BGN_fig","2022","8207"
"r_12","BG322","2","1","BGN_fig","2022","4885"
"r_12","BG322","2","2","BGN_fig","2022","10259"
"r_12","BG322","3","1","BGN_fig","2022","5862"
"r_12","BG322","3","2","BGN_fig","2022","12311"
"r_12","BG322","4","1","BGN_fig","2022","6839"
"r_12","BG322","4","2","BGN_fig","2022","14363"
"r_12","BG324","1","1","BGN_fig","2022","3410"
"r_12","BG324","1","2","BGN_fig","2022","7162"
"r_12","BG324","2","1","BGN_fig","2022","4263"
"r_12","BG324","2","2","BGN_fig","2022","8952"
"r_12","BG324","3","1","BGN_fig","2022","5116"
"r_12","BG324","3","2","BGN_fig","2022","10743"
"r_12","BG324","4","1","BGN_fig","2022","5968"
"r_12","BG324","4","2","BGN_fig","2022","12533"
"r_12","BG323","1","1","BGN_fig","2022","4318"
"r_12","BG323","1","2","BGN_fig","2022","9068"
"r_12","BG323","2","1","BGN_fig","2022","5397"
"r_12","BG323","2","2","BGN_fig","2022","11334"
"r_12","BG323","3","1","BGN_fig","2022","6477"
"r_12","BG323","3","2","BGN_fig","2022","13601"
"r_12","BG323","4","1","BGN_fig","2022","7556"
"r_12","BG323","4","2","BGN_fig","2022","15868"
"r_12","BG325","1","1","BGN_fig","2022","3365"
"r_12","BG325","1","2","BGN_fig","2022","7067"
"r_12","BG325","2","1","BGN_fig","2022","4207"
"r_12","BG325","2","2","BGN_fig","2022","8834"
"r_12","BG325","3","1","BGN_fig","2022","5048"
"r_12","BG325","3","2","BGN_fig","2022","10601"
"r_12","BG325","4","1","BGN_fig","2022","5889"
"r_12","BG325","4","2","BGN_fig","2022","12367"
"r_12","BG33","1","1","Euro","2022","2186"
"r_12","BG33","1","2","Euro","2022","4590"
"r_12","BG33","2","1","Euro","2022","2732"
"r_12","BG33","2","2","Euro","2022","5738"
"r_12","BG33","3","1","Euro","2022","3279"
"r_12","BG33","3","2","Euro","2022","6886"
"r_12","BG33","4","1","Euro","2022","3825"
"r_12","BG33","4","2","Euro","2022","8033"
"r_12","BG33","1","1","BGN_fig","2022","4275"
"r_12","BG33","1","2","BGN_fig","2022","8978"
"r_12","BG33","2","1","BGN_fig","2022","5344"
"r_12","BG33","2","2","BGN_fig","2022","11222"
"r_12","BG33","3","1","BGN_fig","2022","6413"
"r_12","BG33","3","2","BGN_fig","2022","13467"
"r_12","BG33","4","1","BGN_fig","2022","7482"
"r_12","BG33","4","2","BGN_fig","2022","15711"
"r_12","BG331","1","1","BGN_fig","2022","4807"
"r_12","BG331","1","2","BGN_fig","2022","10095"
"r_12","BG331","2","1","BGN_fig","2022","6009"
"r_12","BG331","2","2","BGN_fig","2022","12619"
"r_12","BG331","3","1","BGN_fig","2022","7211"
"r_12","BG331","3","2","BGN_fig","2022","15143"
"r_12","BG331","4","1","BGN_fig","2022","8413"
"r_12","BG331","4","2","BGN_fig","2022","17667"
"r_12","BG332","1","1","BGN_fig","2022","3621"
"r_12","BG332","1","2","BGN_fig","2022","7604"
"r_12","BG332","2","1","BGN_fig","2022","4526"
"r_12","BG332","2","2","BGN_fig","2022","9505"
"r_12","BG332","3","1","BGN_fig","2022","5431"
"r_12","BG332","3","2","BGN_fig","2022","11405"
"r_12","BG332","4","1","BGN_fig","2022","6336"
"r_12","BG332","4","2","BGN_fig","2022","13306"
"r_12","BG334","1","1","BGN_fig","2022","3821"
"r_12","BG334","1","2","BGN_fig","2022","8023"
"r_12","BG334","2","1","BGN_fig","2022","4776"
"r_12","BG334","2","2","BGN_fig","2022","10029"
"r_12","BG334","3","1","BGN_fig","2022","5731"
"r_12","BG334","3","2","BGN_fig","2022","12035"
"r_12","BG334","4","1","BGN_fig","2022","6686"
"r_12","BG334","4","2","BGN_fig","2022","14040"
"r_12","BG333","1","1","BGN_fig","2022","3558"
"r_12","BG333","1","2","BGN_fig","2022","7472"
"r_12","BG333","2","1","BGN_fig","2022","4448"
"r_12","BG333","2","2","BGN_fig","2022","9340"
"r_12","BG333","3","1","BGN_fig","2022","5337"
"r_12","BG333","3","2","BGN_fig","2022","11208"
"r_12","BG333","4","1","BGN_fig","2022","6227"
"r_12","BG333","4","2","BGN_fig","2022","13076"
"r_12","BG34","1","1","Euro","2022","2073"
"r_12","BG34","1","2","Euro","2022","4353"
"r_12","BG34","2","1","Euro","2022","2591"
"r_12","BG34","2","2","Euro","2022","5441"
"r_12","BG34","3","1","Euro","2022","3109"
"r_12","BG34","3","2","Euro","2022","6530"
"r_12","BG34","4","1","Euro","2022","3628"
"r_12","BG34","4","2","Euro","2022","7618"
"r_12","BG34","1","1","BGN_fig","2022","4054"
"r_12","BG34","1","2","BGN_fig","2022","8514"
"r_12","BG34","2","1","BGN_fig","2022","5068"
"r_12","BG34","2","2","BGN_fig","2022","10642"
"r_12","BG34","3","1","BGN_fig","2022","6081"
"r_12","BG34","3","2","BGN_fig","2022","12771"
"r_12","BG34","4","1","BGN_fig","2022","7095"
"r_12","BG34","4","2","BGN_fig","2022","14899"
"r_12","BG341","1","1","BGN_fig","2022","3916"
"r_12","BG341","1","2","BGN_fig","2022","8223"
"r_12","BG341","2","1","BGN_fig","2022","4895"
"r_12","BG341","2","2","BGN_fig","2022","10279"
"r_12","BG341","3","1","BGN_fig","2022","5874"
"r_12","BG341","3","2","BGN_fig","2022","12335"
"r_12","BG341","4","1","BGN_fig","2022","6853"
"r_12","BG341","4","2","BGN_fig","2022","14391"
"r_12","BG342","1","1","BGN_fig","2022","3500"
"r_12","BG342","1","2","BGN_fig","2022","7350"
"r_12","BG342","2","1","BGN_fig","2022","4375"
"r_12","BG342","2","2","BGN_fig","2022","9187"
"r_12","BG342","3","1","BGN_fig","2022","5250"
"r_12","BG342","3","2","BGN_fig","2022","11024"
"r_12","BG342","4","1","BGN_fig","2022","6125"
"r_12","BG342","4","2","BGN_fig","2022","12862"
"r_12","BG344","1","1","BGN_fig","2022","4998"
"r_12","BG344","1","2","BGN_fig","2022","10496"
"r_12","BG344","2","1","BGN_fig","2022","6248"
"r_12","BG344","2","2","BGN_fig","2022","13120"
"r_12","BG344","3","1","BGN_fig","2022","7497"
"r_12","BG344","3","2","BGN_fig","2022","15744"
"r_12","BG344","4","1","BGN_fig","2022","8747"
"r_12","BG344","4","2","BGN_fig","2022","18368"
"r_12","BG343","1","1","BGN_fig","2022","4465"
"r_12","BG343","1","2","BGN_fig","2022","9376"
"r_12","BG343","2","1","BGN_fig","2022","5581"
"r_12","BG343","2","2","BGN_fig","2022","11720"
"r_12","BG343","3","1","BGN_fig","2022","6697"
"r_12","BG343","3","2","BGN_fig","2022","14064"
"r_12","BG343","4","1","BGN_fig","2022","7813"
"r_12","BG343","4","2","BGN_fig","2022","16408"
"r_12","BG41","1","1","Euro","2022","2731"
"r_12","BG41","1","2","Euro","2022","5734"
"r_12","BG41","2","1","Euro","2022","3413"
"r_12","BG41","2","2","Euro","2022","7168"
"r_12","BG41","3","1","Euro","2022","4096"
"r_12","BG41","3","2","Euro","2022","8602"
"r_12","BG41","4","1","Euro","2022","4779"
"r_12","BG41","4","2","Euro","2022","10035"
"r_12","BG41","1","1","BGN_fig","2022","5341"
"r_12","BG41","1","2","BGN_fig","2022","11215"
"r_12","BG41","2","1","BGN_fig","2022","6676"
"r_12","BG41","2","2","BGN_fig","2022","14019"
"r_12","BG41","3","1","BGN_fig","2022","8011"
"r_12","BG41","3","2","BGN_fig","2022","16823"
"r_12","BG41","4","1","BGN_fig","2022","9346"
"r_12","BG41","4","2","BGN_fig","2022","19627"
"r_12","BG413","1","1","BGN_fig","2022","3685"
"r_12","BG413","1","2","BGN_fig","2022","7738"
"r_12","BG413","2","1","BGN_fig","2022","4606"
"r_12","BG413","2","2","BGN_fig","2022","9673"
"r_12","BG413","3","1","BGN_fig","2022","5527"
"r_12","BG413","3","2","BGN_fig","2022","11608"
"r_12","BG413","4","1","BGN_fig","2022","6449"
"r_12","BG413","4","2","BGN_fig","2022","13542"
"r_12","BG415","1","1","BGN_fig","2022","4594"
"r_12","BG415","1","2","BGN_fig","2022","9647"
"r_12","BG415","2","1","BGN_fig","2022","5742"
"r_12","BG415","2","2","BGN_fig","2022","12059"
"r_12","BG415","3","1","BGN_fig","2022","6891"
"r_12","BG415","3","2","BGN_fig","2022","14471"
"r_12","BG415","4","1","BGN_fig","2022","8039"
"r_12","BG415","4","2","BGN_fig","2022","16882"
"r_12","BG414","1","1","BGN_fig","2022","4760"
"r_12","BG414","1","2","BGN_fig","2022","9997"
"r_12","BG414","2","1","BGN_fig","2022","5950"
"r_12","BG414","2","2","BGN_fig","2022","12496"
"r_12","BG414","3","1","BGN_fig","2022","7140"
"r_12","BG414","3","2","BGN_fig","2022","14995"
"r_12","BG414","4","1","BGN_fig","2022","8331"
"r_12","BG414","4","2","BGN_fig","2022","17494"
"r_12","BG412","1","1","BGN_fig","2022","4274"
"r_12","BG412","1","2","BGN_fig","2022","8976"
"r_12","BG412","2","1","BGN_fig","2022","5343"
"r_12","BG412","2","2","BGN_fig","2022","11220"
"r_12","BG412","3","1","BGN_fig","2022","6412"
"r_12","BG412","3","2","BGN_fig","2022","13464"
"r_12","BG412","4","1","BGN_fig","2022","7480"
"r_12","BG412","4","2","BGN_fig","2022","15708"
"r_12","BG411","1","1","BGN_fig","2022","6652"
"r_12","BG411","1","2","BGN_fig","2022","13969"
"r_12","BG411","2","1","BGN_fig","2022","8315"
"r_12","BG411","2","2","BGN_fig","2022","17461"
"r_12","BG411","3","1","BGN_fig","2022","9978"
"r_12","BG411","3","2","BGN_fig","2022","20953"
"r_12","BG411","4","1","BGN_fig","2022","11641"
"r_12","BG411","4","2","BGN_fig","2022","24445"
"r_12","BG42","1","1","Euro","2022","1872"
"r_12","BG42","1","2","Euro","2022","3931"
"r_12","BG42","2","1","Euro","2022","2340"
"r_12","BG42","2","2","Euro","2022","4914"
"r_12","BG42","3","1","Euro","2022","2808"
"r_12","BG42","3","2","Euro","2022","5897"
"r_12","BG42","4","1","Euro","2022","3276"
"r_12","BG42","4","2","Euro","2022","6880"
"r_12","BG42","1","1","BGN_fig","2022","3661"
"r_12","BG42","1","2","BGN_fig","2022","7689"
"r_12","BG42","2","1","BGN_fig","2022","4577"
"r_12","BG42","2","2","BGN_fig","2022","9611"
"r_12","BG42","3","1","BGN_fig","2022","5492"
"r_12","BG42","3","2","BGN_fig","2022","11533"
"r_12","BG42","4","1","BGN_fig","2022","6407"
"r_12","BG42","4","2","BGN_fig","2022","13456"
"r_12","BG425","1","1","BGN_fig","2022","3788"
"r_12","BG425","1","2","BGN_fig","2022","7954"
"r_12","BG425","2","1","BGN_fig","2022","4735"
"r_12","BG425","2","2","BGN_fig","2022","9943"
"r_12","BG425","3","1","BGN_fig","2022","5682"
"r_12","BG425","3","2","BGN_fig","2022","11932"
"r_12","BG425","4","1","BGN_fig","2022","6629"
"r_12","BG425","4","2","BGN_fig","2022","13920"
"r_12","BG423","1","1","BGN_fig","2022","3478"
"r_12","BG423","1","2","BGN_fig","2022","7304"
"r_12","BG423","2","1","BGN_fig","2022","4348"
"r_12","BG423","2","2","BGN_fig","2022","9130"
"r_12","BG423","3","1","BGN_fig","2022","5217"
"r_12","BG423","3","2","BGN_fig","2022","10957"
"r_12","BG423","4","1","BGN_fig","2022","6087"
"r_12","BG423","4","2","BGN_fig","2022","12783"
"r_12","BG421","1","1","BGN_fig","2022","3735"
"r_12","BG421","1","2","BGN_fig","2022","7844"
"r_12","BG421","2","1","BGN_fig","2022","4669"
"r_12","BG421","2","2","BGN_fig","2022","9805"
"r_12","BG421","3","1","BGN_fig","2022","5603"
"r_12","BG421","3","2","BGN_fig","2022","11766"
"r_12","BG421","4","1","BGN_fig","2022","6537"
"r_12","BG421","4","2","BGN_fig","2022","13727"
"r_12","BG424","1","1","BGN_fig","2022","3799"
"r_12","BG424","1","2","BGN_fig","2022","7977"
"r_12","BG424","2","1","BGN_fig","2022","4748"
"r_12","BG424","2","2","BGN_fig","2022","9971"
"r_12","BG424","3","1","BGN_fig","2022","5698"
"r_12","BG424","3","2","BGN_fig","2022","11966"
"r_12","BG424","4","1","BGN_fig","2022","6648"
"r_12","BG424","4","2","BGN_fig","2022","13960"
"r_12","BG422","1","1","BGN_fig","2022","3498"
"r_12","BG422","1","2","BGN_fig","2022","7346"
