RevisionColumn,Age10_LFS,Units,periods,GenderID,ValueColumn
"r_2","55 - 64","1000cp","2015Q1","2","273.4"
"r_2","65+","1000cp","2015Q1","0","58.1"
"r_2","65+","1000cp","2015Q1","1","36"
"r_2","65+","1000cp","2015Q1","2","22.1"
"r_2","0","1000cp","2015Q2","0","3342.1"
"r_2","0","1000cp","2015Q2","1","1790.4"
"r_2","0","1000cp","2015Q2","2","1551.7"
"r_2","15 - 64","1000cp","2015Q2","0","3283.5"
"r_2","15 - 64","1000cp","2015Q2","1","1753.2"
"r_2","15 - 64","1000cp","2015Q2","2","1530.3"
"r_2","20 - 64","1000cp","2015Q2","0","3266.8"
"r_2","20 - 64","1000cp","2015Q2","1","1743.1"
"r_2","20 - 64","1000cp","2015Q2","2","1523.6"
"r_2","15 - 29","1000cp","2015Q2","0","551.7"
"r_2","15 - 29","1000cp","2015Q2","1","322.3"
"r_2","15 - 29","1000cp","2015Q2","2","229.4"
"r_2","15 - 24","1000cp","2015Q2","0","186.2"
"r_2","15 - 24","1000cp","2015Q2","1","117"
"r_2","15 - 24","1000cp","2015Q2","2","69.2"
"r_2","25 - 34","1000cp","2015Q2","0","767.7"
"r_2","25 - 34","1000cp","2015Q2","1","429.7"
"r_2","25 - 34","1000cp","2015Q2","2","338"
"r_2","35 - 44","1000cp","2015Q2","0","928.5"
"r_2","35 - 44","1000cp","2015Q2","1","493.6"
"r_2","35 - 44","1000cp","2015Q2","2","434.9"
"r_2","45 - 54","1000cp","2015Q2","0","830.4"
"r_2","45 - 54","1000cp","2015Q2","1","420.2"
"r_2","45 - 54","1000cp","2015Q2","2","410.3"
"r_2","55 - 64","1000cp","2015Q2","0","570.7"
"r_2","55 - 64","1000cp","2015Q2","1","292.8"
"r_2","55 - 64","1000cp","2015Q2","2","277.9"
"r_2","65+","1000cp","2015Q2","0","58.6"
"r_2","65+","1000cp","2015Q2","1","37.2"
"r_2","65+","1000cp","2015Q2","2","21.4"
"r_2","0","1000cp","2015Q3","0","3384"
"r_2","0","1000cp","2015Q3","1","1805.1"
"r_2","0","1000cp","2015Q3","2","1578.9"
"r_2","15 - 64","1000cp","2015Q3","0","3320.8"
"r_2","15 - 64","1000cp","2015Q3","1","1766"
"r_2","15 - 64","1000cp","2015Q3","2","1554.7"
"r_2","20 - 64","1000cp","2015Q3","0","3298.6"
"r_2","20 - 64","1000cp","2015Q3","1","1753.3"
"r_2","20 - 64","1000cp","2015Q3","2","1545.3"
"r_2","15 - 29","1000cp","2015Q3","0","564.9"
"r_2","15 - 29","1000cp","2015Q3","1","323.8"
"r_2","15 - 29","1000cp","2015Q3","2","241.1"
"r_2","15 - 24","1000cp","2015Q3","0","196.4"
"r_2","15 - 24","1000cp","2015Q3","1","118.1"
"r_2","15 - 24","1000cp","2015Q3","2","78.3"
"r_2","25 - 34","1000cp","2015Q3","0","763.9"
"r_2","25 - 34","1000cp","2015Q3","1","428.1"
"r_2","25 - 34","1000cp","2015Q3","2","335.8"
"r_2","35 - 44","1000cp","2015Q3","0","932.8"
"r_2","35 - 44","1000cp","2015Q3","1","497.1"
"r_2","35 - 44","1000cp","2015Q3","2","435.7"
"r_2","45 - 54","1000cp","2015Q3","0","839.4"
"r_2","45 - 54","1000cp","2015Q3","1","421.9"
"r_2","45 - 54","1000cp","2015Q3","2","417.6"
"r_2","55 - 64","1000cp","2015Q3","0","588.3"
"r_2","55 - 64","1000cp","2015Q3","1","300.8"
"r_2","55 - 64","1000cp","2015Q3","2","287.5"
"r_2","65+","1000cp","2015Q3","0","63.3"
"r_2","65+","1000cp","2015Q3","1","39.1"
"r_2","65+","1000cp","2015Q3","2","24.1"
"r_2","0","1000cp","2015Q4","0","3322.8"
"r_2","0","1000cp","2015Q4","1","1769.6"
"r_2","0","1000cp","2015Q4","2","1553.1"
"r_2","15 - 64","1000cp","2015Q4","0","3258.9"
"r_2","15 - 64","1000cp","2015Q4","1","1732"
"r_2","15 - 64","1000cp","2015Q4","2","1526.9"
"r_2","20 - 64","1000cp","2015Q4","0","3243.9"
"r_2","20 - 64","1000cp","2015Q4","1","1723.6"
"r_2","20 - 64","1000cp","2015Q4","2","1520.3"
"r_2","15 - 29","1000cp","2015Q4","0","522.1"
"r_2","15 - 29","1000cp","2015Q4","1","291.5"
"r_2","15 - 29","1000cp","2015Q4","2","230.6"
"r_2","15 - 24","1000cp","2015Q4","0","164.8"
"r_2","15 - 24","1000cp","2015Q4","1","95.7"
"r_2","15 - 24","1000cp","2015Q4","2","69.1"
"r_2","25 - 34","1000cp","2015Q4","0","753.4"
"r_2","25 - 34","1000cp","2015Q4","1","417.2"
"r_2","25 - 34","1000cp","2015Q4","2","336.2"
"r_2","35 - 44","1000cp","2015Q4","0","914.9"
"r_2","35 - 44","1000cp","2015Q4","1","491.5"
"r_2","35 - 44","1000cp","2015Q4","2","423.4"
"r_2","45 - 54","1000cp","2015Q4","0","829.4"
"r_2","45 - 54","1000cp","2015Q4","1","424.9"
"r_2","45 - 54","1000cp","2015Q4","2","404.5"
"r_2","55 - 64","1000cp","2015Q4","0","596.4"
"r_2","55 - 64","1000cp","2015Q4","1","302.6"
"r_2","55 - 64","1000cp","2015Q4","2","293.7"
"r_2","65+","1000cp","2015Q4","0","63.9"
"r_2","65+","1000cp","2015Q4","1","37.6"
"r_2","65+","1000cp","2015Q4","2","26.2"
"r_3","0","1000cp","2016Q1","0","3254.7"
"r_3","0","1000cp","2016Q1","1","1748.8"
"r_3","0","1000cp","2016Q1","2","1505.9"
"r_3","15 - 64","1000cp","2016Q1","0","3193.3"
"r_3","15 - 64","1000cp","2016Q1","1","1711.3"
"r_3","15 - 64","1000cp","2016Q1","2","1482"
"r_3","20 - 64","1000cp","2016Q1","0","3178.3"
"r_3","20 - 64","1000cp","2016Q1","1","1702.9"
"r_3","20 - 64","1000cp","2016Q1","2","1475.4"
"r_3","15 - 29","1000cp","2016Q1","0","505"
"r_3","15 - 29","1000cp","2016Q1","1","294.3"
"r_3","15 - 29","1000cp","2016Q1","2","210.7"
"r_3","15 - 24","1000cp","2016Q1","0","162.7"
"r_3","15 - 24","1000cp","2016Q1","1","99"
"r_3","15 - 24","1000cp","2016Q1","2","63.7"
"r_3","25 - 34","1000cp","2016Q1","0","734.6"
"r_3","25 - 34","1000cp","2016Q1","1","414.4"
"r_3","25 - 34","1000cp","2016Q1","2","320.2"
"r_3","35 - 44","1000cp","2016Q1","0","906.5"
"r_3","35 - 44","1000cp","2016Q1","1","485.1"
"r_3","35 - 44","1000cp","2016Q1","2","421.3"
"r_3","45 - 54","1000cp","2016Q1","0","819.6"
"r_3","45 - 54","1000cp","2016Q1","1","419.6"
"r_3","45 - 54","1000cp","2016Q1","2","400"
"r_3","55 - 64","1000cp","2016Q1","0","569.9"
"r_3","55 - 64","1000cp","2016Q1","1","293.1"
"r_3","55 - 64","1000cp","2016Q1","2","276.8"
"r_3","65+","1000cp","2016Q1","0","61.4"
"r_3","65+","1000cp","2016Q1","1","37.5"
"r_3","65+","1000cp","2016Q1","2","23.9"
"r_4","0","1000cp","2016Q2","0","3298.9"
"r_4","0","1000cp","2016Q2","1","1763.9"
"r_4","0","1000cp","2016Q2","2","1535"
"r_4","15 - 64","1000cp","2016Q2","0","3236.1"
"r_4","15 - 64","1000cp","2016Q2","1","1725.3"
"r_4","15 - 64","1000cp","2016Q2","2","1510.8"
"r_4","20 - 64","1000cp","2016Q2","0","3218"
"r_4","20 - 64","1000cp","2016Q2","1","1713.9"
"r_4","20 - 64","1000cp","2016Q2","2","1504.1"
"r_4","15 - 29","1000cp","2016Q2","0","514.9"
"r_4","15 - 29","1000cp","2016Q2","1","302.8"
"r_4","15 - 29","1000cp","2016Q2","2","212.1"
"r_4","15 - 24","1000cp","2016Q2","0","168.2"
"r_4","15 - 24","1000cp","2016Q2","1","103.8"
"r_4","15 - 24","1000cp","2016Q2","2","64.4"
"r_4","25 - 34","1000cp","2016Q2","0","743.3"
"r_4","25 - 34","1000cp","2016Q2","1","418.9"
"r_4","25 - 34","1000cp","2016Q2","2","324.4"
"r_4","35 - 44","1000cp","2016Q2","0","908.3"
"r_4","35 - 44","1000cp","2016Q2","1","484.7"
"r_4","35 - 44","1000cp","2016Q2","2","423.6"
"r_4","45 - 54","1000cp","2016Q2","0","830.4"
"r_4","45 - 54","1000cp","2016Q2","1","416.3"
"r_4","45 - 54","1000cp","2016Q2","2","414"
"r_4","55 - 64","1000cp","2016Q2","0","586"
"r_4","55 - 64","1000cp","2016Q2","1","301.6"
"r_4","55 - 64","1000cp","2016Q2","2","284.4"
"r_4","65+","1000cp","2016Q2","0","62.9"
"r_4","65+","1000cp","2016Q2","1","38.6"
"r_4","65+","1000cp","2016Q2","2","24.2"
"r_5","0","1000cp","2016Q3","0","3281.7"
"r_5","0","1000cp","2016Q3","1","1753.8"
"r_5","0","1000cp","2016Q3","2","1528"
"r_5","15 - 64","1000cp","2016Q3","0","3215.4"
"r_5","15 - 64","1000cp","2016Q3","1","1713.4"
"r_5","15 - 64","1000cp","2016Q3","2","1501.9"
"r_5","20 - 64","1000cp","2016Q3","0","3197"
"r_5","20 - 64","1000cp","2016Q3","1","1701.6"
"r_5","20 - 64","1000cp","2016Q3","2","1495.4"
"r_5","15 - 29","1000cp","2016Q3","0","505"
"r_5","15 - 29","1000cp","2016Q3","1","295.6"
"r_5","15 - 29","1000cp","2016Q3","2","209.4"
"r_5","15 - 24","1000cp","2016Q3","0","161.6"
"r_5","15 - 24","1000cp","2016Q3","1","95.5"
"r_5","15 - 24","1000cp","2016Q3","2","66.1"
"r_5","25 - 34","1000cp","2016Q3","0","735.2"
"r_5","25 - 34","1000cp","2016Q3","1","416.9"
"r_5","25 - 34","1000cp","2016Q3","2","318.3"
"r_5","35 - 44","1000cp","2016Q3","0","910"
"r_5","35 - 44","1000cp","2016Q3","1","484.2"
"r_5","35 - 44","1000cp","2016Q3","2","425.9"
"r_5","45 - 54","1000cp","2016Q3","0","823.7"
"r_5","45 - 54","1000cp","2016Q3","1","418.2"
"r_5","45 - 54","1000cp","2016Q3","2","405.6"
"r_5","55 - 64","1000cp","2016Q3","0","584.8"
"r_5","55 - 64","1000cp","2016Q3","1","298.7"
"r_5","55 - 64","1000cp","2016Q3","2","286.1"
"r_5","65+","1000cp","2016Q3","0","66.4"
"r_5","65+","1000cp","2016Q3","1","40.3"
"r_5","65+","1000cp","2016Q3","2","26"
"r_6","0","1000cp","2016Q4","0","3220.8"
"r_6","0","1000cp","2016Q4","1","1730.9"
"r_6","0","1000cp","2016Q4","2","1489.9"
"r_6","15 - 64","1000cp","2016Q4","0","3153.8"
"r_6","15 - 64","1000cp","2016Q4","1","1689.4"
"r_6","15 - 64","1000cp","2016Q4","2","1464.4"
"r_6","20 - 64","1000cp","2016Q4","0","3140.5"
"r_6","20 - 64","1000cp","2016Q4","1","1680.9"
"r_6","20 - 64","1000cp","2016Q4","2","1459.6"
"r_6","15 - 29","1000cp","2016Q4","0","482"
"r_6","15 - 29","1000cp","2016Q4","1","283.1"
"r_6","15 - 29","1000cp","2016Q4","2","198.9"
"r_6","15 - 24","1000cp","2016Q4","0","151.9"
"r_6","15 - 24","1000cp","2016Q4","1","89.5"
"r_6","15 - 24","1000cp","2016Q4","2","62.4"
"r_6","25 - 34","1000cp","2016Q4","0","715.7"
"r_6","25 - 34","1000cp","2016Q4","1","407"
"r_6","25 - 34","1000cp","2016Q4","2","308.7"
"r_6","35 - 44","1000cp","2016Q4","0","894.4"
"r_6","35 - 44","1000cp","2016Q4","1","477.9"
"r_6","35 - 44","1000cp","2016Q4","2","416.5"
"r_6","45 - 54","1000cp","2016Q4","0","816.5"
"r_6","45 - 54","1000cp","2016Q4","1","420.8"
"r_6","45 - 54","1000cp","2016Q4","2","395.6"
"r_6","55 - 64","1000cp","2016Q4","0","575.3"
"r_6","55 - 64","1000cp","2016Q4","1","294.2"
"r_6","55 - 64","1000cp","2016Q4","2","281.1"
"r_6","65+","1000cp","2016Q4","0","67"
"r_6","65+","1000cp","2016Q4","1","41.5"
"r_6","65+","1000cp","2016Q4","2","25.6"
"r_7","0","1000cp","2017Q1","0","3261.1"
"r_7","0","1000cp","2017Q1","1","1743.6"
"r_7","0","1000cp","2017Q1","2","1517.4"
"r_7","15 - 64","1000cp","2017Q1","0","3189.4"
"r_7","15 - 64","1000cp","2017Q1","1","1702.8"
"r_7","15 - 64","1000cp","2017Q1","2","1486.6"
"r_7","20 - 64","1000cp","2017Q1","0","3172.3"
"r_7","20 - 64","1000cp","2017Q1","1","1692.3"
"r_7","20 - 64","1000cp","2017Q1","2","1480.1"
"r_7","15 - 29","1000cp","2017Q1","0","487.5"
"r_7","15 - 29","1000cp","2017Q1","1","287.8"
"r_7","15 - 29","1000cp","2017Q1","2","199.7"
"r_7","15 - 24","1000cp","2017Q1","0","153.2"
"r_7","15 - 24","1000cp","2017Q1","1","92.1"
"r_7","15 - 24","1000cp","2017Q1","2","61.1"
"r_7","25 - 34","1000cp","2017Q1","0","720.1"
"r_7","25 - 34","1000cp","2017Q1","1","407.9"
"r_7","25 - 34","1000cp","2017Q1","2","312.2"
"r_7","35 - 44","1000cp","2017Q1","0","901.8"
"r_7","35 - 44","1000cp","2017Q1","1","477.5"
"r_7","35 - 44","1000cp","2017Q1","2","424.3"
"r_7","45 - 54","1000cp","2017Q1","0","833"
"r_7","45 - 54","1000cp","2017Q1","1","425.7"
"r_7","45 - 54","1000cp","2017Q1","2","407.3"
"r_7","55 - 64","1000cp","2017Q1","0","581.3"
"r_7","55 - 64","1000cp","2017Q1","1","299.6"
"r_7","55 - 64","1000cp","2017Q1","2","281.7"
"r_7","65+","1000cp","2017Q1","0","71.6"
"r_7","65+","1000cp","2017Q1","1","40.8"
"r_7","65+","1000cp","2017Q1","2","30.8"
"r_8","0","1000cp","2017Q2","0","3385.6"
"r_8","0","1000cp","2017Q2","1","1805.3"
"r_8","0","1000cp","2017Q2","2","1580.4"
"r_8","15 - 64","1000cp","2017Q2","0","3304"
"r_8","15 - 64","1000cp","2017Q2","1","1760.1"
"r_8","15 - 64","1000cp","2017Q2","2","1543.9"
"r_8","20 - 64","1000cp","2017Q2","0","3281.9"
"r_8","20 - 64","1000cp","2017Q2","1","1746.5"
"r_8","20 - 64","1000cp","2017Q2","2","1535.3"
"r_8","15 - 29","1000cp","2017Q2","0","523.6"
"r_8","15 - 29","1000cp","2017Q2","1","307.3"
"r_8","15 - 29","1000cp","2017Q2","2","216.3"
"r_8","15 - 24","1000cp","2017Q2","0","174.3"
"r_8","15 - 24","1000cp","2017Q2","1","103.5"
"r_8","15 - 24","1000cp","2017Q2","2","70.9"
"r_8","25 - 34","1000cp","2017Q2","0","749.6"
"r_8","25 - 34","1000cp","2017Q2","1","421.1"
"r_8","25 - 34","1000cp","2017Q2","2","328.5"
"r_8","35 - 44","1000cp","2017Q2","0","924.4"
"r_8","35 - 44","1000cp","2017Q2","1","489.3"
"r_8","35 - 44","1000cp","2017Q2","2","435.1"
"r_8","45 - 54","1000cp","2017Q2","0","849.5"
"r_8","45 - 54","1000cp","2017Q2","1","435.2"
"r_8","45 - 54","1000cp","2017Q2","2","414.3"
"r_8","55 - 64","1000cp","2017Q2","0","606.2"
"r_8","55 - 64","1000cp","2017Q2","1","311.1"
"r_8","55 - 64","1000cp","2017Q2","2","295.1"
"r_8","65+","1000cp","2017Q2","0","81.6"
"r_8","65+","1000cp","2017Q2","1","45.2"
"r_8","65+","1000cp","2017Q2","2","36.5"
"r_9","0","1000cp","2017Q3","0","3425.2"
"r_9","0","1000cp","2017Q3","1","1832.3"
"r_9","0","1000cp","2017Q3","2","1592.9"
"r_9","15 - 64","1000cp","2017Q3","0","3339.5"
"r_9","15 - 64","1000cp","2017Q3","1","1783.5"
"r_9","15 - 64","1000cp","2017Q3","2","1556.1"
"r_9","20 - 64","1000cp","2017Q3","0","3314.1"
"r_9","20 - 64","1000cp","2017Q3","1","1766.6"
"r_9","20 - 64","1000cp","2017Q3","2","1547.5"
"r_9","15 - 29","1000cp","2017Q3","0","538.3"
"r_9","15 - 29","1000cp","2017Q3","1","312.9"
"r_9","15 - 29","1000cp","2017Q3","2","225.4"
"r_9","15 - 24","1000cp","2017Q3","0","189.2"
"r_9","15 - 24","1000cp","2017Q3","1","112.2"
"r_9","15 - 24","1000cp","2017Q3","2","77"
"r_9","25 - 34","1000cp","2017Q3","0","751.4"
"r_9","25 - 34","1000cp","2017Q3","1","420.8"
"r_9","25 - 34","1000cp","2017Q3","2","330.6"
"r_9","35 - 44","1000cp","2017Q3","0","929.8"
"r_9","35 - 44","1000cp","2017Q3","1","493.5"
"r_9","35 - 44","1000cp","2017Q3","2","436.3"
"r_9","45 - 54","1000cp","2017Q3","0","845.6"
"r_9","45 - 54","1000cp","2017Q3","1","437"
"r_9","45 - 54","1000cp","2017Q3","2","408.6"
"r_9","55 - 64","1000cp","2017Q3","0","623.6"
"r_9","55 - 64","1000cp","2017Q3","1","320"
"r_9","55 - 64","1000cp","2017Q3","2","303.6"
"r_9","65+","1000cp","2017Q3","0","85.7"
"r_9","65+","1000cp","2017Q3","1","48.8"
"r_9","65+","1000cp","2017Q3","2","36.8"
"r_10","0","1000cp","2017Q4","0","3356.9"
"r_10","0","1000cp","2017Q4","1","1805.7"
"r_10","0","1000cp","2017Q4","2","1551.2"
"r_10","15 - 64","1000cp","2017Q4","0","3277.1"
"r_10","15 - 64","1000cp","2017Q4","1","1757.9"
"r_10","15 - 64","1000cp","2017Q4","2","1519.1"
"r_10","20 - 64","1000cp","2017Q4","0","3258.2"
"r_10","20 - 64","1000cp","2017Q4","1","1746.2"
"r_10","20 - 64","1000cp","2017Q4","2","1512.1"
"r_10","15 - 29","1000cp","2017Q4","0","512.9"
"r_10","15 - 29","1000cp","2017Q4","1","298.5"
"r_10","15 - 29","1000cp","2017Q4","2","214.4"
"r_10","15 - 24","1000cp","2017Q4","0","166"
"r_10","15 - 24","1000cp","2017Q4","1","99.3"
"r_10","15 - 24","1000cp","2017Q4","2","66.7"
"r_10","25 - 34","1000cp","2017Q4","0","742.4"
"r_10","25 - 34","1000cp","2017Q4","1","419.5"
"r_10","25 - 34","1000cp","2017Q4","2","322.9"
"r_10","35 - 44","1000cp","2017Q4","0","922.3"
"r_10","35 - 44","1000cp","2017Q4","1","491.6"
"r_10","35 - 44","1000cp","2017Q4","2","430.7"
"r_10","45 - 54","1000cp","2017Q4","0","840.5"
"r_10","45 - 54","1000cp","2017Q4","1","432.2"
"r_10","45 - 54","1000cp","2017Q4","2","408.3"
"r_10","55 - 64","1000cp","2017Q4","0","606"
"r_10","55 - 64","1000cp","2017Q4","1","315.4"
"r_10","55 - 64","1000cp","2017Q4","2","290.6"
"r_10","65+","1000cp","2017Q4","0","79.8"
"r_10","65+","1000cp","2017Q4","1","47.8"
"r_10","65+","1000cp","2017Q4","2","32.1"
"r_11","0","1000cp","2018Q1","0","3288.1"
"r_11","0","1000cp","2018Q1","1","1767.4"
"r_11","0","1000cp","2018Q1","2","1520.6"
"r_11","15 - 64","1000cp","2018Q1","0","3210.2"
"r_11","15 - 64","1000cp","2018Q1","1","1721.1"
"r_11","15 - 64","1000cp","2018Q1","2","1489.1"
"r_11","20 - 64","1000cp","2018Q1","0","3192.7"
"r_11","20 - 64","1000cp","2018Q1","1","1710.3"
"r_11","20 - 64","1000cp","2018Q1","2","1482.4"
"r_11","15 - 29","1000cp","2018Q1","0","472.7"
"r_11","15 - 29","1000cp","2018Q1","1","276.4"
"r_11","15 - 29","1000cp","2018Q1","2","196.2"
"r_11","15 - 24","1000cp","2018Q1","0","143.5"
"r_11","15 - 24","1000cp","2018Q1","1","88.6"
"r_11","15 - 24","1000cp","2018Q1","2","54.9"
"r_11","25 - 34","1000cp","2018Q1","0","722.8"
"r_11","25 - 34","1000cp","2018Q1","1","406.6"
"r_11","25 - 34","1000cp","2018Q1","2","316.2"
"r_11","35 - 44","1000cp","2018Q1","0","903.2"
"r_11","35 - 44","1000cp","2018Q1","1","481.6"
"r_11","35 - 44","1000cp","2018Q1","2","421.5"
"r_11","45 - 54","1000cp","2018Q1","0","836.9"
"r_11","45 - 54","1000cp","2018Q1","1","428.4"
"r_11","45 - 54","1000cp","2018Q1","2","408.5"
"r_11","55 - 64","1000cp","2018Q1","0","603.9"
"r_11","55 - 64","1000cp","2018Q1","1","315.9"
"r_11","55 - 64","1000cp","2018Q1","2","288"
"r_11","65+","1000cp","2018Q1","0","77.9"
"r_11","65+","1000cp","2018Q1","1","46.3"
"r_11","65+","1000cp","2018Q1","2","31.6"
"r_12","0","1000cp","2018Q2","0","3339.3"
"r_12","0","1000cp","2018Q2","1","1787.9"
"r_12","0","1000cp","2018Q2","2","1551.4"
"r_12","15 - 64","1000cp","2018Q2","0","3258.1"
"r_12","15 - 64","1000cp","2018Q2","1","1740.6"
"r_12","15 - 64","1000cp","2018Q2","2","1517.5"
"r_12","20 - 64","1000cp","2018Q2","0","3238.1"
"r_12","20 - 64","1000cp","2018Q2","1","1727"
"r_12","20 - 64","1000cp","2018Q2","2","1511.1"
"r_12","15 - 29","1000cp","2018Q2","0","478"
"r_12","15 - 29","1000cp","2018Q2","1","283.1"
"r_12","15 - 29","1000cp","2018Q2","2","195"
"r_12","15 - 24","1000cp","2018Q2","0","153"
"r_12","15 - 24","1000cp","2018Q2","1","94.3"
"r_12","15 - 24","1000cp","2018Q2","2","58.7"
"r_12","25 - 34","1000cp","2018Q2","0","723"
"r_12","25 - 34","1000cp","2018Q2","1","407.9"
"r_12","25 - 34","1000cp","2018Q2","2","315.2"
"r_12","35 - 44","1000cp","2018Q2","0","909.4"
"r_12","35 - 44","1000cp","2018Q2","1","483.3"
"r_12","35 - 44","1000cp","2018Q2","2","426.1"
"r_12","45 - 54","1000cp","2018Q2","0","855.2"
"r_12","45 - 54","1000cp","2018Q2","1","437.7"
"r_12","45 - 54","1000cp","2018Q2","2","417.5"
"r_12","55 - 64","1000cp","2018Q2","0","617.5"
"r_12","55 - 64","1000cp","2018Q2","1","317.5"
"r_12","55 - 64","1000cp","2018Q2","2","300"
"r_12","65+","1000cp","2018Q2","0","81.2"
"r_12","65+","1000cp","2018Q2","1","47.2"
"r_12","65+","1000cp","2018Q2","2","33.9"
"r_13","0","1000cp","2018Q3","0","3373.6"
"r_13","0","1000cp","2018Q3","1","1809.4"
"r_13","0","1000cp","2018Q3","2","1564.3"
"r_13","15 - 64","1000cp","2018Q3","0","3280.7"
"r_13","15 - 64","1000cp","2018Q3","1","1756.4"
"r_13","15 - 64","1000cp","2018Q3","2","1524.3"
"r_13","20 - 64","1000cp","2018Q3","0","3256.9"
"r_13","20 - 64","1000cp","2018Q3","1","1743"
"r_13","20 - 64","1000cp","2018Q3","2","1514"
"r_13","15 - 29","1000cp","2018Q3","0","484.2"
"r_13","15 - 29","1000cp","2018Q3","1","282"
"r_13","15 - 29","1000cp","2018Q3","2","202.2"
"r_13","15 - 24","1000cp","2018Q3","0","161.4"
"r_13","15 - 24","1000cp","2018Q3","1","94.6"
"r_13","15 - 24","1000cp","2018Q3","2","66.8"
"r_13","25 - 34","1000cp","2018Q3","0","721.4"
"r_13","25 - 34","1000cp","2018Q3","1","411.7"
"r_13","25 - 34","1000cp","2018Q3","2","309.8"
"r_13","35 - 44","1000cp","2018Q3","0","917.6"
"r_13","35 - 44","1000cp","2018Q3","1","486.6"
"r_13","35 - 44","1000cp","2018Q3","2","431"
"r_13","45 - 54","1000cp","2018Q3","0","856.9"
"r_13","45 - 54","1000cp","2018Q3","1","439.8"
"r_13","45 - 54","1000cp","2018Q3","2","417.1"
"r_13","55 - 64","1000cp","2018Q3","0","623.4"
"r_13","55 - 64","1000cp","2018Q3","1","323.7"
"r_13","55 - 64","1000cp","2018Q3","2","299.7"
"r_13","65+","1000cp","2018Q3","0","92.9"
"r_13","65+","1000cp","2018Q3","1","53"
"r_13","65+","1000cp","2018Q3","2","40"
"r_14","0","1000cp","2018Q4","0","3303"
"r_14","0","1000cp","2018Q4","1","1783.5"
"r_14","0","1000cp","2018Q4","2","1519.5"
"r_14","15 - 64","1000cp","2018Q4","0","3209.6"
"r_14","15 - 64","1000cp","2018Q4","1","1729.1"
"r_14","15 - 64","1000cp","2018Q4","2","1480.5"
"r_14","20 - 64","1000cp","2018Q4","0","3192.4"
"r_14","20 - 64","1000cp","2018Q4","1","1718.9"
"r_14","20 - 64","1000cp","2018Q4","2","1473.5"
"r_14","15 - 29","1000cp","2018Q4","0","457.7"
"r_14","15 - 29","1000cp","2018Q4","1","265.3"
"r_14","15 - 29","1000cp","2018Q4","2","192.4"
"r_14","15 - 24","1000cp","2018Q4","0","139.2"
"r_14","15 - 24","1000cp","2018Q4","1","82.8"
"r_14","15 - 24","1000cp","2018Q4","2","56.4"
"r_14","25 - 34","1000cp","2018Q4","0","712.3"
"r_14","25 - 34","1000cp","2018Q4","1","405.1"
"r_14","25 - 34","1000cp","2018Q4","2","307.2"
"r_14","35 - 44","1000cp","2018Q4","0","902.2"
"r_14","35 - 44","1000cp","2018Q4","1","485.3"
"r_14","35 - 44","1000cp","2018Q4","2","416.9"
"r_14","45 - 54","1000cp","2018Q4","0","842"
"r_14","45 - 54","1000cp","2018Q4","1","435.1"
"r_14","45 - 54","1000cp","2018Q4","2","406.9"
"r_14","55 - 64","1000cp","2018Q4","0","613.9"
"r_14","55 - 64","1000cp","2018Q4","1","320.7"
"r_14","55 - 64","1000cp","2018Q4","2","293.1"
"r_14","65+","1000cp","2018Q4","0","93.4"
"r_14","65+","1000cp","2018Q4","1","54.4"
"r_14","65+","1000cp","2018Q4","2","39"
"r_15","0","1000cp","2019Q1","0","3313.1"
"r_15","0","1000cp","2019Q1","1","1776.5"
"r_15","0","1000cp","2019Q1","2","1536.7"
"r_15","15 - 64","1000cp","2019Q1","0","3225.6"
"r_15","15 - 64","1000cp","2019Q1","1","1723.5"
"r_15","15 - 64","1000cp","2019Q1","2","1502"
"r_15","20 - 64","1000cp","2019Q1","0","3210.6"
"r_15","20 - 64","1000cp","2019Q1","1","1712.4"
"r_15","20 - 64","1000cp","2019Q1","2","1498.3"
"r_15","15 - 29","1000cp","2019Q1","0","453.5"
"r_15","15 - 29","1000cp","2019Q1","1","261.6"
"r_15","15 - 29","1000cp","2019Q1","2","191.8"
"r_15","15 - 24","1000cp","2019Q1","0","130.5"
"r_15","15 - 24","1000cp","2019Q1","1","78.7"
"r_15","15 - 24","1000cp","2019Q1","2","51.8"
"r_15","25 - 34","1000cp","2019Q1","0","719.3"
"r_15","25 - 34","1000cp","2019Q1","1","405.2"
"r_15","25 - 34","1000cp","2019Q1","2","314"
"r_15","35 - 44","1000cp","2019Q1","0","899.9"
"r_15","35 - 44","1000cp","2019Q1","1","483.3"
"r_15","35 - 44","1000cp","2019Q1","2","416.6"
"r_15","45 - 54","1000cp","2019Q1","0","847.2"
"r_15","45 - 54","1000cp","2019Q1","1","433"
"r_15","45 - 54","1000cp","2019Q1","2","414.2"
"r_15","55 - 64","1000cp","2019Q1","0","628.7"
"r_15","55 - 64","1000cp","2019Q1","1","323.3"
"r_15","55 - 64","1000cp","2019Q1","2","305.4"
"r_15","65+","1000cp","2019Q1","0","87.6"
"r_15","65+","1000cp","2019Q1","1","52.9"
"r_15","65+","1000cp","2019Q1","2","34.6"
"r_16","0","1000cp","2019Q2","0","3404.8"
"r_16","0","1000cp","2019Q2","1","1815.9"
"r_16","0","1000cp","2019Q2","2","1589"
"r_16","15 - 64","1000cp","2019Q2","0","3304.9"
"r_16","15 - 64","1000cp","2019Q2","1","1756.1"
"r_16","15 - 64","1000cp","2019Q2","2","1548.9"
"r_16","20 - 64","1000cp","2019Q2","0","3290.4"
"r_16","20 - 64","1000cp","2019Q2","1","1746.4"
