RevisionColumn,EKATTE,Units,periods,GenderID,ValueColumn
"r_7","SZR04","num","2020","0","198"
"r_7","SZR04","num","2020","1","102"
"r_7","SZR04","num","2020","2","96"
"r_7","SZR37","num","2020","0","97"
"r_7","SZR37","num","2020","1","54"
"r_7","SZR37","num","2020","2","43"
"r_7","SZR07","num","2020","0","276"
"r_7","SZR07","num","2020","1","141"
"r_7","SZR07","num","2020","2","135"
"r_7","SZR12","num","2020","0","1275"
"r_7","SZR12","num","2020","1","668"
"r_7","SZR12","num","2020","2","607"
"r_7","SZR22","num","2020","0","203"
"r_7","SZR22","num","2020","1","104"
"r_7","SZR22","num","2020","2","99"
"r_7","SZR38","num","2020","0","81"
"r_7","SZR38","num","2020","1","45"
"r_7","SZR38","num","2020","2","36"
"r_7","SZR23","num","2020","0","103"
"r_7","SZR23","num","2020","1","46"
"r_7","SZR23","num","2020","2","57"
"r_7","SZR24","num","2020","0","283"
"r_7","SZR24","num","2020","1","147"
"r_7","SZR24","num","2020","2","136"
"r_7","SZR27","num","2020","0","410"
"r_7","SZR27","num","2020","1","217"
"r_7","SZR27","num","2020","2","193"
"r_7","SZR31","num","2020","0","2542"
"r_7","SZR31","num","2020","1","1350"
"r_7","SZR31","num","2020","2","1192"
"r_7","SZR36","num","2020","0","467"
"r_7","SZR36","num","2020","1","259"
"r_7","SZR36","num","2020","2","208"
"r_7","TGV","num","2020","0","2181"
"r_7","TGV","num","2020","1","1127"
"r_7","TGV","num","2020","2","1054"
"r_7","TGV02","num","2020","0","113"
"r_7","TGV02","num","2020","1","61"
"r_7","TGV02","num","2020","2","52"
"r_7","TGV22","num","2020","0","396"
"r_7","TGV22","num","2020","1","208"
"r_7","TGV22","num","2020","2","188"
"r_7","TGV23","num","2020","0","123"
"r_7","TGV23","num","2020","1","62"
"r_7","TGV23","num","2020","2","61"
"r_7","TGV24","num","2020","0","568"
"r_7","TGV24","num","2020","1","298"
"r_7","TGV24","num","2020","2","270"
"r_7","TGV35","num","2020","0","981"
"r_7","TGV35","num","2020","1","498"
"r_7","TGV35","num","2020","2","483"
"r_7","HKV","num","2020","0","4420"
"r_7","HKV","num","2020","1","2340"
"r_7","HKV","num","2020","2","2080"
"r_7","HKV09","num","2020","0","1096"
"r_7","HKV09","num","2020","1","571"
"r_7","HKV09","num","2020","2","525"
"r_7","HKV11","num","2020","0","127"
"r_7","HKV11","num","2020","1","64"
"r_7","HKV11","num","2020","2","63"
"r_7","HKV17","num","2020","0","186"
"r_7","HKV17","num","2020","1","98"
"r_7","HKV17","num","2020","2","88"
"r_7","HKV18","num","2020","0","32"
"r_7","HKV18","num","2020","1","17"
"r_7","HKV18","num","2020","2","15"
"r_7","HKV19","num","2020","0","118"
"r_7","HKV19","num","2020","1","65"
"r_7","HKV19","num","2020","2","53"
"r_7","HKV28","num","2020","0","408"
"r_7","HKV28","num","2020","1","221"
"r_7","HKV28","num","2020","2","187"
"r_7","HKV29","num","2020","0","176"
"r_7","HKV29","num","2020","1","91"
"r_7","HKV29","num","2020","2","85"
"r_7","HKV30","num","2020","0","125"
"r_7","HKV30","num","2020","1","70"
"r_7","HKV30","num","2020","2","55"
"r_7","HKV32","num","2020","0","251"
"r_7","HKV32","num","2020","1","144"
"r_7","HKV32","num","2020","2","107"
"r_7","HKV33","num","2020","0","444"
"r_7","HKV33","num","2020","1","234"
"r_7","HKV33","num","2020","2","210"
"r_7","HKV34","num","2020","0","1457"
"r_7","HKV34","num","2020","1","765"
"r_7","HKV34","num","2020","2","692"
"r_7","SHU","num","2020","0","3116"
"r_7","SHU","num","2020","1","1607"
"r_7","SHU","num","2020","2","1509"
"r_7","SHU23","num","2020","0","239"
"r_7","SHU23","num","2020","1","128"
"r_7","SHU23","num","2020","2","111"
"r_7","SHU07","num","2020","0","127"
"r_7","SHU07","num","2020","1","61"
"r_7","SHU07","num","2020","2","66"
"r_7","SHU10","num","2020","0","155"
"r_7","SHU10","num","2020","1","78"
"r_7","SHU10","num","2020","2","77"
"r_7","SHU18","num","2020","0","214"
"r_7","SHU18","num","2020","1","109"
"r_7","SHU18","num","2020","2","105"
"r_7","SHU19","num","2020","0","166"
"r_7","SHU19","num","2020","1","82"
"r_7","SHU19","num","2020","2","84"
"r_7","SHU21","num","2020","0","121"
"r_7","SHU21","num","2020","1","57"
"r_7","SHU21","num","2020","2","64"
"r_7","SHU22","num","2020","0","310"
"r_7","SHU22","num","2020","1","149"
"r_7","SHU22","num","2020","2","161"
"r_7","SHU25","num","2020","0","161"
"r_7","SHU25","num","2020","1","67"
"r_7","SHU25","num","2020","2","94"
"r_7","SHU11","num","2020","0","140"
"r_7","SHU11","num","2020","1","70"
"r_7","SHU11","num","2020","2","70"
"r_7","SHU30","num","2020","0","1483"
"r_7","SHU30","num","2020","1","806"
"r_7","SHU30","num","2020","2","677"
"r_7","JAM","num","2020","0","2449"
"r_7","JAM","num","2020","1","1284"
"r_7","JAM","num","2020","2","1165"
"r_7","JAM03","num","2020","0","127"
"r_7","JAM03","num","2020","1","66"
"r_7","JAM03","num","2020","2","61"
"r_7","JAM07","num","2020","0","298"
"r_7","JAM07","num","2020","1","148"
"r_7","JAM07","num","2020","2","150"
"r_7","JAM22","num","2020","0","260"
"r_7","JAM22","num","2020","1","141"
"r_7","JAM22","num","2020","2","119"
"r_7","JAM25","num","2020","0","637"
"r_7","JAM25","num","2020","1","338"
"r_7","JAM25","num","2020","2","299"
"r_7","JAM26","num","2020","0","1127"
"r_7","JAM26","num","2020","1","591"
"r_7","JAM26","num","2020","2","536"
"r_8","BG","num","2021","0","148995"
"r_8","BG","num","2021","1","77299"
"r_8","BG","num","2021","2","71696"
"r_8","BLG","num","2021","0","5796"
"r_8","BLG","num","2021","1","3143"
"r_8","BLG","num","2021","2","2653"
"r_8","BLG01","num","2021","0","217"
"r_8","BLG01","num","2021","1","109"
"r_8","BLG01","num","2021","2","108"
"r_8","BLG02","num","2021","0","156"
"r_8","BLG02","num","2021","1","81"
"r_8","BLG02","num","2021","2","75"
"r_8","BLG03","num","2021","0","1201"
"r_8","BLG03","num","2021","1","640"
"r_8","BLG03","num","2021","2","561"
"r_8","BLG11","num","2021","0","515"
"r_8","BLG11","num","2021","1","280"
"r_8","BLG11","num","2021","2","235"
"r_8","BLG13","num","2021","0","195"
"r_8","BLG13","num","2021","1","91"
"r_8","BLG13","num","2021","2","104"
"r_8","BLG28","num","2021","0","158"
"r_8","BLG28","num","2021","1","83"
"r_8","BLG28","num","2021","2","75"
"r_8","BLG33","num","2021","0","1096"
"r_8","BLG33","num","2021","1","635"
"r_8","BLG33","num","2021","2","461"
"r_8","BLG37","num","2021","0","368"
"r_8","BLG37","num","2021","1","192"
"r_8","BLG37","num","2021","2","176"
"r_8","BLG40","num","2021","0","809"
"r_8","BLG40","num","2021","1","457"
"r_8","BLG40","num","2021","2","352"
"r_8","BLG42","num","2021","0","219"
"r_8","BLG42","num","2021","1","110"
"r_8","BLG42","num","2021","2","109"
"r_8","BLG44","num","2021","0","317"
"r_8","BLG44","num","2021","1","177"
"r_8","BLG44","num","2021","2","140"
"r_8","BLG49","num","2021","0","174"
"r_8","BLG49","num","2021","1","92"
"r_8","BLG49","num","2021","2","82"
"r_8","BLG52","num","2021","0","193"
"r_8","BLG52","num","2021","1","109"
"r_8","BLG52","num","2021","2","84"
"r_8","BLG53","num","2021","0","178"
"r_8","BLG53","num","2021","1","87"
"r_8","BLG53","num","2021","2","91"
"r_8","BGS","num","2021","0","7467"
"r_8","BGS","num","2021","1","3905"
"r_8","BGS","num","2021","2","3562"
"r_8","BGS01","num","2021","0","508"
"r_8","BGS01","num","2021","1","260"
"r_8","BGS01","num","2021","2","248"
"r_8","BGS04","num","2021","0","3329"
"r_8","BGS04","num","2021","1","1711"
"r_8","BGS04","num","2021","2","1618"
"r_8","BGS08","num","2021","0","311"
"r_8","BGS08","num","2021","1","156"
"r_8","BGS08","num","2021","2","155"
"r_8","BGS09","num","2021","0","589"
"r_8","BGS09","num","2021","1","306"
"r_8","BGS09","num","2021","2","283"
"r_8","BGS12","num","2021","0","110"
"r_8","BGS12","num","2021","1","58"
"r_8","BGS12","num","2021","2","52"
"r_8","BGS15","num","2021","0","426"
"r_8","BGS15","num","2021","1","229"
"r_8","BGS15","num","2021","2","197"
"r_8","BGS17","num","2021","0","489"
"r_8","BGS17","num","2021","1","268"
"r_8","BGS17","num","2021","2","221"
"r_8","BGS27","num","2021","0","138"
"r_8","BGS27","num","2021","1","76"
"r_8","BGS27","num","2021","2","62"
"r_8","BGS18","num","2021","0","431"
"r_8","BGS18","num","2021","1","227"
"r_8","BGS18","num","2021","2","204"
"r_8","BGS21","num","2021","0","302"
"r_8","BGS21","num","2021","1","162"
"r_8","BGS21","num","2021","2","140"
"r_8","BGS06","num","2021","0","362"
"r_8","BGS06","num","2021","1","205"
"r_8","BGS06","num","2021","2","157"
"r_8","BGS23","num","2021","0","294"
"r_8","BGS23","num","2021","1","149"
"r_8","BGS23","num","2021","2","145"
"r_8","BGS13","num","2021","0","178"
"r_8","BGS13","num","2021","1","98"
"r_8","BGS13","num","2021","2","80"
"r_8","VAR","num","2021","0","8506"
"r_8","VAR","num","2021","1","4374"
"r_8","VAR","num","2021","2","4132"
"r_8","VAR01","num","2021","0","251"
"r_8","VAR01","num","2021","1","140"
"r_8","VAR01","num","2021","2","111"
"r_8","VAR02","num","2021","0","464"
"r_8","VAR02","num","2021","1","252"
"r_8","VAR02","num","2021","2","212"
"r_8","VAR04","num","2021","0","219"
"r_8","VAR04","num","2021","1","112"
"r_8","VAR04","num","2021","2","107"
"r_8","VAR05","num","2021","0","95"
"r_8","VAR05","num","2021","1","54"
"r_8","VAR05","num","2021","2","41"
"r_8","VAR06","num","2021","0","5498"
"r_8","VAR06","num","2021","1","2779"
"r_8","VAR06","num","2021","2","2719"
"r_8","VAR08","num","2021","0","175"
"r_8","VAR08","num","2021","1","89"
"r_8","VAR08","num","2021","2","86"
"r_8","VAR09","num","2021","0","252"
"r_8","VAR09","num","2021","1","118"
"r_8","VAR09","num","2021","2","134"
"r_8","VAR14","num","2021","0","194"
"r_8","VAR14","num","2021","1","91"
"r_8","VAR14","num","2021","2","103"
"r_8","VAR13","num","2021","0","364"
"r_8","VAR13","num","2021","1","198"
"r_8","VAR13","num","2021","2","166"
"r_8","VAR16","num","2021","0","321"
"r_8","VAR16","num","2021","1","177"
"r_8","VAR16","num","2021","2","144"
"r_8","VAR24","num","2021","0","499"
"r_8","VAR24","num","2021","1","274"
"r_8","VAR24","num","2021","2","225"
"r_8","VAR26","num","2021","0","174"
"r_8","VAR26","num","2021","1","90"
"r_8","VAR26","num","2021","2","84"
"r_8","VTR","num","2021","0","5636"
"r_8","VTR","num","2021","1","2909"
"r_8","VTR","num","2021","2","2727"
"r_8","VTR04","num","2021","0","1631"
"r_8","VTR04","num","2021","1","886"
"r_8","VTR04","num","2021","2","745"
"r_8","VTR06","num","2021","0","1030"
"r_8","VTR06","num","2021","1","544"
"r_8","VTR06","num","2021","2","486"
"r_8","VTR13","num","2021","0","199"
"r_8","VTR13","num","2021","1","107"
"r_8","VTR13","num","2021","2","92"
"r_8","VTR14","num","2021","0","112"
"r_8","VTR14","num","2021","1","57"
"r_8","VTR14","num","2021","2","55"
"r_8","VTR20","num","2021","0","355"
"r_8","VTR20","num","2021","1","166"
"r_8","VTR20","num","2021","2","189"
"r_8","VTR22","num","2021","0","615"
"r_8","VTR22","num","2021","1","329"
"r_8","VTR22","num","2021","2","286"
"r_8","VTR26","num","2021","0","400"
"r_8","VTR26","num","2021","1","197"
"r_8","VTR26","num","2021","2","203"
"r_8","VTR28","num","2021","0","886"
"r_8","VTR28","num","2021","1","413"
"r_8","VTR28","num","2021","2","473"
"r_8","VTR31","num","2021","0","326"
"r_8","VTR31","num","2021","1","173"
"r_8","VTR31","num","2021","2","153"
"r_8","VTR32","num","2021","0","82"
"r_8","VTR32","num","2021","1","37"
"r_8","VTR32","num","2021","2","45"
"r_8","VID","num","2021","0","2582"
"r_8","VID","num","2021","1","1385"
"r_8","VID","num","2021","2","1197"
"r_8","VID01","num","2021","0","180"
"r_8","VID01","num","2021","1","100"
"r_8","VID01","num","2021","2","80"
"r_8","VID03","num","2021","0","54"
"r_8","VID03","num","2021","1","31"
"r_8","VID03","num","2021","2","23"
"r_8","VID06","num","2021","0","171"
"r_8","VID06","num","2021","1","96"
"r_8","VID06","num","2021","2","75"
"r_8","VID09","num","2021","0","1401"
"r_8","VID09","num","2021","1","744"
"r_8","VID09","num","2021","2","657"
"r_8","VID15","num","2021","0","69"
"r_8","VID15","num","2021","1","42"
"r_8","VID15","num","2021","2","27"
"r_8","VID16","num","2021","0","195"
"r_8","VID16","num","2021","1","100"
"r_8","VID16","num","2021","2","95"
"r_8","VID22","num","2021","0","131"
"r_8","VID22","num","2021","1","65"
"r_8","VID22","num","2021","2","66"
"r_8","VID25","num","2021","0","68"
"r_8","VID25","num","2021","1","33"
"r_8","VID25","num","2021","2","35"
"r_8","VID30","num","2021","0","114"
"r_8","VID30","num","2021","1","68"
"r_8","VID30","num","2021","2","46"
"r_8","VID33","num","2021","0","135"
"r_8","VID33","num","2021","1","69"
"r_8","VID33","num","2021","2","66"
"r_8","VID37","num","2021","0","64"
"r_8","VID37","num","2021","1","37"
"r_8","VID37","num","2021","2","27"
"r_8","VRC","num","2021","0","4364"
"r_8","VRC","num","2021","1","2301"
"r_8","VRC","num","2021","2","2063"
"r_8","VRC05","num","2021","0","144"
"r_8","VRC05","num","2021","1","76"
"r_8","VRC05","num","2021","2","68"
"r_8","VRC08","num","2021","0","579"
"r_8","VRC08","num","2021","1","310"
"r_8","VRC08","num","2021","2","269"
"r_8","VRC10","num","2021","0","1579"
"r_8","VRC10","num","2021","1","815"
"r_8","VRC10","num","2021","2","764"
"r_8","VRC20","num","2021","0","394"
"r_8","VRC20","num","2021","1","213"
"r_8","VRC20","num","2021","2","181"
"r_8","VRC21","num","2021","0","295"
"r_8","VRC21","num","2021","1","167"
"r_8","VRC21","num","2021","2","128"
"r_8","VRC27","num","2021","0","544"
"r_8","VRC27","num","2021","1","289"
"r_8","VRC27","num","2021","2","255"
"r_8","VRC28","num","2021","0","186"
"r_8","VRC28","num","2021","1","96"
"r_8","VRC28","num","2021","2","90"
"r_8","VRC31","num","2021","0","300"
"r_8","VRC31","num","2021","1","147"
"r_8","VRC31","num","2021","2","153"
"r_8","VRC32","num","2021","0","179"
"r_8","VRC32","num","2021","1","106"
"r_8","VRC32","num","2021","2","73"
"r_8","VRC35","num","2021","0","164"
"r_8","VRC35","num","2021","1","82"
"r_8","VRC35","num","2021","2","82"
"r_8","GAB","num","2021","0","2915"
"r_8","GAB","num","2021","1","1419"
"r_8","GAB","num","2021","2","1496"
"r_8","GAB05","num","2021","0","1441"
"r_8","GAB05","num","2021","1","671"
"r_8","GAB05","num","2021","2","770"
"r_8","GAB12","num","2021","0","277"
"r_8","GAB12","num","2021","1","148"
"r_8","GAB12","num","2021","2","129"
"r_8","GAB29","num","2021","0","920"
"r_8","GAB29","num","2021","1","479"
"r_8","GAB29","num","2021","2","441"
"r_8","GAB35","num","2021","0","277"
"r_8","GAB35","num","2021","1","121"
"r_8","GAB35","num","2021","2","156"
"r_8","DOB","num","2021","0","3948"
"r_8","DOB","num","2021","1","2128"
"r_8","DOB","num","2021","2","1820"
"r_8","DOB03","num","2021","0","427"
"r_8","DOB03","num","2021","1","229"
"r_8","DOB03","num","2021","2","198"
"r_8","DOB12","num","2021","0","363"
"r_8","DOB12","num","2021","1","197"
"r_8","DOB12","num","2021","2","166"
"r_8","DOB15","num","2021","0","584"
"r_8","DOB15","num","2021","1","327"
"r_8","DOB15","num","2021","2","257"
"r_8","DOB28","num","2021","0","1689"
"r_8","DOB28","num","2021","1","894"
"r_8","DOB28","num","2021","2","795"
"r_8","DOB17","num","2021","0","335"
"r_8","DOB17","num","2021","1","176"
"r_8","DOB17","num","2021","2","159"
"r_8","DOB20","num","2021","0","102"
"r_8","DOB20","num","2021","1","65"
"r_8","DOB20","num","2021","2","37"
"r_8","DOB27","num","2021","0","301"
"r_8","DOB27","num","2021","1","161"
"r_8","DOB27","num","2021","2","140"
"r_8","DOB29","num","2021","0","147"
"r_8","DOB29","num","2021","1","79"
"r_8","DOB29","num","2021","2","68"
"r_8","KRZ","num","2021","0","2817"
"r_8","KRZ","num","2021","1","1477"
"r_8","KRZ","num","2021","2","1340"
"r_8","KRZ02","num","2021","0","258"
"r_8","KRZ02","num","2021","1","135"
"r_8","KRZ02","num","2021","2","123"
"r_8","KRZ08","num","2021","0","133"
"r_8","KRZ08","num","2021","1","74"
"r_8","KRZ08","num","2021","2","59"
"r_8","KRZ14","num","2021","0","470"
"r_8","KRZ14","num","2021","1","248"
"r_8","KRZ14","num","2021","2","222"
"r_8","KRZ15","num","2021","0","376"
"r_8","KRZ15","num","2021","1","198"
"r_8","KRZ15","num","2021","2","178"
"r_8","KRZ16","num","2021","0","1152"
"r_8","KRZ16","num","2021","1","588"
"r_8","KRZ16","num","2021","2","564"
"r_8","KRZ21","num","2021","0","247"
"r_8","KRZ21","num","2021","1","140"
"r_8","KRZ21","num","2021","2","107"
"r_8","KRZ35","num","2021","0","181"
"r_8","KRZ35","num","2021","1","94"
"r_8","KRZ35","num","2021","2","87"
"r_8","KNL","num","2021","0","3295"
"r_8","KNL","num","2021","1","1705"
"r_8","KNL","num","2021","2","1590"
"r_8","KNL04","num","2021","0","242"
"r_8","KNL04","num","2021","1","129"
"r_8","KNL04","num","2021","2","113"
"r_8","KNL05","num","2021","0","98"
"r_8","KNL05","num","2021","1","40"
"r_8","KNL05","num","2021","2","58"
"r_8","KNL48","num","2021","0","973"
"r_8","KNL48","num","2021","1","506"
"r_8","KNL48","num","2021","2","467"
"r_8","KNL27","num","2021","0","160"
"r_8","KNL27","num","2021","1","78"
"r_8","KNL27","num","2021","2","82"
"r_8","KNL29","num","2021","0","1392"
"r_8","KNL29","num","2021","1","732"
"r_8","KNL29","num","2021","2","660"
"r_8","KNL31","num","2021","0","110"
"r_8","KNL31","num","2021","1","62"
"r_8","KNL31","num","2021","2","48"
"r_8","KNL38","num","2021","0","96"
"r_8","KNL38","num","2021","1","47"
"r_8","KNL38","num","2021","2","49"
"r_8","KNL41","num","2021","0","185"
"r_8","KNL41","num","2021","1","88"
"r_8","KNL41","num","2021","2","97"
"r_8","KNL50","num","2021","0","39"
"r_8","KNL50","num","2021","1","23"
"r_8","KNL50","num","2021","2","16"
"r_8","LOV","num","2021","0","3297"
"r_8","LOV","num","2021","1","1721"
"r_8","LOV","num","2021","2","1576"
"r_8","LOV02","num","2021","0","97"
"r_8","LOV02","num","2021","1","49"
"r_8","LOV02","num","2021","2","48"
"r_8","LOV17","num","2021","0","103"
"r_8","LOV17","num","2021","1","50"
"r_8","LOV17","num","2021","2","53"
"r_8","LOV18","num","2021","0","1132"
"r_8","LOV18","num","2021","1","617"
"r_8","LOV18","num","2021","2","515"
"r_8","LOV19","num","2021","0","400"
"r_8","LOV19","num","2021","1","210"
"r_8","LOV19","num","2021","2","190"
"r_8","LOV33","num","2021","0","456"
"r_8","LOV33","num","2021","1","239"
"r_8","LOV33","num","2021","2","217"
"r_8","LOV34","num","2021","0","792"
"r_8","LOV34","num","2021","1","399"
"r_8","LOV34","num","2021","2","393"
"r_8","LOV36","num","2021","0","167"
"r_8","LOV36","num","2021","1","83"
"r_8","LOV36","num","2021","2","84"
"r_8","LOV38","num","2021","0","150"
"r_8","LOV38","num","2021","1","74"
"r_8","LOV38","num","2021","2","76"
"r_8","MON","num","2021","0","3815"
"r_8","MON","num","2021","1","1991"
"r_8","MON","num","2021","2","1824"
"r_8","MON02","num","2021","0","480"
"r_8","MON02","num","2021","1","254"
"r_8","MON02","num","2021","2","226"
"r_8","MON04","num","2021","0","276"
"r_8","MON04","num","2021","1","159"
"r_8","MON04","num","2021","2","117"
"r_8","MON07","num","2021","0","171"
"r_8","MON07","num","2021","1","96"
"r_8","MON07","num","2021","2","75"
"r_8","MON11","num","2021","0","286"
"r_8","MON11","num","2021","1","131"
"r_8","MON11","num","2021","2","155"
"r_8","MON12","num","2021","0","181"
"r_8","MON12","num","2021","1","92"
"r_8","MON12","num","2021","2","89"
"r_8","MON14","num","2021","0","100"
"r_8","MON14","num","2021","1","50"
"r_8","MON14","num","2021","2","50"
"r_8","MON24","num","2021","0","733"
"r_8","MON24","num","2021","1","374"
"r_8","MON24","num","2021","2","359"
"r_8","MON26","num","2021","0","132"
"r_8","MON26","num","2021","1","66"
"r_8","MON26","num","2021","2","66"
"r_8","MON29","num","2021","0","1173"
"r_8","MON29","num","2021","1","627"
"r_8","MON29","num","2021","2","546"
"r_8","MON36","num","2021","0","137"
"r_8","MON36","num","2021","1","68"
"r_8","MON36","num","2021","2","69"
"r_8","MON38","num","2021","0","146"
"r_8","MON38","num","2021","1","74"
"r_8","MON38","num","2021","2","72"
"r_8","PAZ","num","2021","0","5557"
"r_8","PAZ","num","2021","1","2950"
"r_8","PAZ","num","2021","2","2607"
"r_8","PAZ03","num","2021","0","143"
"r_8","PAZ03","num","2021","1","71"
"r_8","PAZ03","num","2021","2","72"
"r_8","PAZ04","num","2021","0","212"
"r_8","PAZ04","num","2021","1","110"
"r_8","PAZ04","num","2021","2","102"
"r_8","PAZ06","num","2021","0","228"
"r_8","PAZ06","num","2021","1","119"
"r_8","PAZ06","num","2021","2","109"
"r_8","PAZ08","num","2021","0","637"
"r_8","PAZ08","num","2021","1","332"
"r_8","PAZ08","num","2021","2","305"
"r_8","PAZ14","num","2021","0","161"
"r_8","PAZ14","num","2021","1","90"
"r_8","PAZ14","num","2021","2","71"
"r_8","PAZ19","num","2021","0","2225"
"r_8","PAZ19","num","2021","1","1186"
"r_8","PAZ19","num","2021","2","1039"
"r_8","PAZ20","num","2021","0","580"
"r_8","PAZ20","num","2021","1","302"
"r_8","PAZ20","num","2021","2","278"
"r_8","PAZ21","num","2021","0","375"
"r_8","PAZ21","num","2021","1","210"
"r_8","PAZ21","num","2021","2","165"
"r_8","PAZ24","num","2021","0","291"
"r_8","PAZ24","num","2021","1","151"
"r_8","PAZ24","num","2021","2","140"
"r_8","PAZ29","num","2021","0","513"
"r_8","PAZ29","num","2021","1","273"
"r_8","PAZ29","num","2021","2","240"
"r_8","PAZ32","num","2021","0","133"
"r_8","PAZ32","num","2021","1","80"
"r_8","PAZ32","num","2021","2","53"
"r_8","PAZ39","num","2021","0","59"
"r_8","PAZ39","num","2021","1","26"
"r_8","PAZ39","num","2021","2","33"
"r_8","PER","num","2021","0","3382"
"r_8","PER","num","2021","1","1784"
"r_8","PER","num","2021","2","1598"
"r_8","PER08","num","2021","0","276"
"r_8","PER08","num","2021","1","133"
"r_8","PER08","num","2021","2","143"
"r_8","PER19","num","2021","0","101"
"r_8","PER19","num","2021","1","49"
"r_8","PER19","num","2021","2","52"
"r_8","PER22","num","2021","0","96"
"r_8","PER22","num","2021","1","48"
"r_8","PER22","num","2021","2","48"
"r_8","PER32","num","2021","0","2207"
"r_8","PER32","num","2021","1","1179"
"r_8","PER32","num","2021","2","1028"
"r_8","PER36","num","2021","0","533"
"r_8","PER36","num","2021","1","297"
"r_8","PER36","num","2021","2","236"
"r_8","PER51","num","2021","0","169"
"r_8","PER51","num","2021","1","78"
"r_8","PER51","num","2021","2","91"
"r_8","PVN","num","2021","0","6146"
"r_8","PVN","num","2021","1","3192"
"r_8","PVN","num","2021","2","2954"
"r_8","PVN03","num","2021","0","218"
"r_8","PVN03","num","2021","1","110"
"r_8","PVN03","num","2021","2","108"
"r_8","PVN08","num","2021","0","372"
"r_8","PVN08","num","2021","1","188"
"r_8","PVN08","num","2021","2","184"
"r_8","PVN10","num","2021","0","554"
"r_8","PVN10","num","2021","1","292"
"r_8","PVN10","num","2021","2","262"
"r_8","PVN11","num","2021","0","307"
"r_8","PVN11","num","2021","1","172"
"r_8","PVN11","num","2021","2","135"
"r_8","PVN23","num","2021","0","158"
"r_8","PVN23","num","2021","1","87"
"r_8","PVN23","num","2021","2","71"
"r_8","PVN39","num","2021","0","310"
"r_8","PVN39","num","2021","1","163"
"r_8","PVN39","num","2021","2","147"
"r_8","PVN16","num","2021","0","529"
"r_8","PVN16","num","2021","1","268"
"r_8","PVN16","num","2021","2","261"
"r_8","PVN21","num","2021","0","252"
"r_8","PVN21","num","2021","1","134"
"r_8","PVN21","num","2021","2","118"
"r_8","PVN24","num","2021","0","2594"
"r_8","PVN24","num","2021","1","1346"
"r_8","PVN24","num","2021","2","1248"
"r_8","PVN27","num","2021","0","189"
"r_8","PVN27","num","2021","1","96"
"r_8","PVN27","num","2021","2","93"
"r_8","PVN37","num","2021","0","663"
"r_8","PVN37","num","2021","1","336"
"r_8","PVN37","num","2021","2","327"
"r_8","PDV","num","2021","0","13692"
"r_8","PDV","num","2021","1","6965"
"r_8","PDV","num","2021","2","6727"
"r_8","PDV01","num","2021","0","1241"
"r_8","PDV01","num","2021","1","653"
"r_8","PDV01","num","2021","2","588"
"r_8","PDV07","num","2021","0","231"
"r_8","PDV07","num","2021","1","113"
"r_8","PDV07","num","2021","2","118"
"r_8","PDV12","num","2021","0","388"
"r_8","PDV12","num","2021","1","190"
"r_8","PDV12","num","2021","2","198"
"r_8","PDV13","num","2021","0","1103"
"r_8","PDV13","num","2021","1","541"
"r_8","PDV13","num","2021","2","562"
"r_8","PDV39","num","2021","0","169"
"r_8","PDV39","num","2021","1","91"
"r_8","PDV39","num","2021","2","78"
"r_8","PDV42","num","2021","0","157"
"r_8","PDV42","num","2021","1","73"
"r_8","PDV42","num","2021","2","84"
"r_8","PDV15","num","2021","0","59"
"r_8","PDV15","num","2021","1","31"
"r_8","PDV15","num","2021","2","28"
"r_8","PDV17","num","2021","0","701"
"r_8","PDV17","num","2021","1","366"
"r_8","PDV17","num","2021","2","335"
"r_8","PDV40","num","2021","0","105"
"r_8","PDV40","num","2021","1","66"
"r_8","PDV40","num","2021","2","39"
"r_8","PDV22","num","2021","0","5970"
"r_8","PDV22","num","2021","1","2979"
"r_8","PDV22","num","2021","2","2991"
"r_8","PDV23","num","2021","0","632"
"r_8","PDV23","num","2021","1","325"
"r_8","PDV23","num","2021","2","307"
"r_8","PDV25","num","2021","0","510"
"r_8","PDV25","num","2021","1","266"
"r_8","PDV25","num","2021","2","244"
"r_8","PDV26","num","2021","0","776"
"r_8","PDV26","num","2021","1","414"
"r_8","PDV26","num","2021","2","362"
"r_8","PDV28","num","2021","0","346"
"r_8","PDV28","num","2021","1","182"
"r_8","PDV28","num","2021","2","164"
"r_8","PDV43","num","2021","0","197"
"r_8","PDV43","num","2021","1","97"
"r_8","PDV43","num","2021","2","100"
"r_8","PDV41","num","2021","0","455"
"r_8","PDV41","num","2021","1","231"
"r_8","PDV41","num","2021","2","224"
"r_8","PDV33","num","2021","0","278"
"r_8","PDV33","num","2021","1","155"
"r_8","PDV33","num","2021","2","123"
"r_8","PDV37","num","2021","0","374"
"r_8","PDV37","num","2021","1","192"
"r_8","PDV37","num","2021","2","182"
"r_8","RAZ","num","2021","0","2685"
"r_8","RAZ","num","2021","1","1403"
"r_8","RAZ","num","2021","2","1282"
"r_8","RAZ11","num","2021","0","216"
"r_8","RAZ11","num","2021","1","107"
"r_8","RAZ11","num","2021","2","109"
"r_8","RAZ14","num","2021","0","474"
"r_8","RAZ14","num","2021","1","252"
"r_8","RAZ14","num","2021","2","222"
"r_8","RAZ16","num","2021","0","459"
"r_8","RAZ16","num","2021","1","238"
"r_8","RAZ16","num","2021","2","221"
"r_8","RAZ17","num","2021","0","190"
"r_8","RAZ17","num","2021","1","112"
"r_8","RAZ17","num","2021","2","78"
"r_8","RAZ26","num","2021","0","1049"
