RevisionColumn,NUTS,GenderID,Units,periods,SILC_Age,ValueColumn
"r_2","BG334","2","perc_pop_fig","2013","0","50.5"
"r_2","BG334","2","perc_pop_fig","2014","0","31.1"
"r_2","BG333","0","perc_pop_fig","2008","0","38.7"
"r_2","BG333","0","perc_pop_fig","2009","0","47.5"
"r_2","BG333","0","perc_pop_fig","2010","0","47.6"
"r_2","BG333","0","perc_pop_fig","2011","0","48.3"
"r_2","BG333","0","perc_pop_fig","2012","0","49.3"
"r_2","BG333","0","perc_pop_fig","2013","0","52.1"
"r_2","BG333","0","perc_pop_fig","2014","0","33"
"r_2","BG333","1","perc_pop_fig","2008","0","40"
"r_2","BG333","1","perc_pop_fig","2009","0","47.2"
"r_2","BG333","1","perc_pop_fig","2010","0","46.1"
"r_2","BG333","1","perc_pop_fig","2011","0","44.5"
"r_2","BG333","1","perc_pop_fig","2012","0","46.9"
"r_2","BG333","1","perc_pop_fig","2013","0","49.1"
"r_2","BG333","1","perc_pop_fig","2014","0","30.4"
"r_2","BG333","2","perc_pop_fig","2008","0","37.6"
"r_2","BG333","2","perc_pop_fig","2009","0","47.8"
"r_2","BG333","2","perc_pop_fig","2010","0","49.2"
"r_2","BG333","2","perc_pop_fig","2011","0","51.8"
"r_2","BG333","2","perc_pop_fig","2012","0","51.4"
"r_2","BG333","2","perc_pop_fig","2013","0","54.7"
"r_2","BG333","2","perc_pop_fig","2014","0","35.7"
"r_2","BG34","0","perc_pop_fig","2008","0","47.1"
"r_2","BG34","0","perc_pop_fig","2009","0","45"
"r_2","BG34","0","perc_pop_fig","2010","0","49.6"
"r_2","BG34","0","perc_pop_fig","2011","0","49.8"
"r_2","BG34","0","perc_pop_fig","2012","0","52.3"
"r_2","BG34","0","perc_pop_fig","2013","0","46.7"
"r_2","BG34","0","perc_pop_fig","2014","0","35.7"
"r_2","BG34","1","perc_pop_fig","2008","0","44.9"
"r_2","BG34","1","perc_pop_fig","2009","0","42.8"
"r_2","BG34","1","perc_pop_fig","2010","0","48.2"
"r_2","BG34","1","perc_pop_fig","2011","0","48.3"
"r_2","BG34","1","perc_pop_fig","2012","0","51.3"
"r_2","BG34","1","perc_pop_fig","2013","0","43.8"
"r_2","BG34","1","perc_pop_fig","2014","0","33.3"
"r_2","BG34","2","perc_pop_fig","2008","0","49.2"
"r_2","BG34","2","perc_pop_fig","2009","0","47"
"r_2","BG34","2","perc_pop_fig","2010","0","50.9"
"r_2","BG34","2","perc_pop_fig","2011","0","51.3"
"r_2","BG34","2","perc_pop_fig","2012","0","53.3"
"r_2","BG34","2","perc_pop_fig","2013","0","49.6"
"r_2","BG34","2","perc_pop_fig","2014","0","38"
"r_2","BG341","0","perc_pop_fig","2008","0","26.9"
"r_2","BG341","0","perc_pop_fig","2009","0","36.1"
"r_2","BG341","0","perc_pop_fig","2010","0","33.9"
"r_2","BG341","0","perc_pop_fig","2011","0","41"
"r_2","BG341","0","perc_pop_fig","2012","0","43.8"
"r_2","BG341","0","perc_pop_fig","2013","0","43.1"
"r_2","BG341","0","perc_pop_fig","2014","0","38.6"
"r_2","BG341","1","perc_pop_fig","2008","0","24.6"
"r_2","BG341","1","perc_pop_fig","2009","0","32.7"
"r_2","BG341","1","perc_pop_fig","2010","0","30.8"
"r_2","BG341","1","perc_pop_fig","2011","0","38.1"
"r_2","BG341","1","perc_pop_fig","2012","0","42.5"
"r_2","BG341","1","perc_pop_fig","2013","0","41.9"
"r_2","BG341","1","perc_pop_fig","2014","0","38.1"
"r_2","BG341","2","perc_pop_fig","2008","0","29.2"
"r_2","BG341","2","perc_pop_fig","2009","0","39.3"
"r_2","BG341","2","perc_pop_fig","2010","0","36.9"
"r_2","BG341","2","perc_pop_fig","2011","0","43.7"
"r_2","BG341","2","perc_pop_fig","2012","0","45"
"r_2","BG341","2","perc_pop_fig","2013","0","44.3"
"r_2","BG341","2","perc_pop_fig","2014","0","39.1"
"r_2","BG342","0","perc_pop_fig","2008","0","48.3"
"r_2","BG342","0","perc_pop_fig","2009","0","57"
"r_2","BG342","0","perc_pop_fig","2010","0","54.7"
"r_2","BG342","0","perc_pop_fig","2011","0","43.8"
"r_2","BG342","0","perc_pop_fig","2012","0","53.9"
"r_2","BG342","0","perc_pop_fig","2013","0","47.4"
"r_2","BG342","0","perc_pop_fig","2014","0","33"
"r_2","BG342","1","perc_pop_fig","2008","0","46.4"
"r_2","BG342","1","perc_pop_fig","2009","0","57"
"r_2","BG342","1","perc_pop_fig","2010","0","56.7"
"r_2","BG342","1","perc_pop_fig","2011","0","45.6"
"r_2","BG342","1","perc_pop_fig","2012","0","56"
"r_2","BG342","1","perc_pop_fig","2013","0","47"
"r_2","BG342","1","perc_pop_fig","2014","0","32.4"
"r_2","BG342","2","perc_pop_fig","2008","0","50.1"
"r_2","BG342","2","perc_pop_fig","2009","0","57.1"
"r_2","BG342","2","perc_pop_fig","2010","0","52.9"
"r_2","BG342","2","perc_pop_fig","2011","0","42.2"
"r_2","BG342","2","perc_pop_fig","2012","0","51.9"
"r_2","BG342","2","perc_pop_fig","2013","0","47.9"
"r_2","BG342","2","perc_pop_fig","2014","0","33.6"
"r_2","BG344","0","perc_pop_fig","2008","0","37.8"
"r_2","BG344","0","perc_pop_fig","2009","0","43.4"
"r_2","BG344","0","perc_pop_fig","2010","0","55.5"
"r_2","BG344","0","perc_pop_fig","2011","0","60.3"
"r_2","BG344","0","perc_pop_fig","2012","0","57.9"
"r_2","BG344","0","perc_pop_fig","2013","0","54.3"
"r_2","BG344","0","perc_pop_fig","2014","0","39.5"
"r_2","BG344","1","perc_pop_fig","2008","0","34.6"
"r_2","BG344","1","perc_pop_fig","2009","0","40.2"
"r_2","BG344","1","perc_pop_fig","2010","0","53.4"
"r_2","BG344","1","perc_pop_fig","2011","0","57.8"
"r_2","BG344","1","perc_pop_fig","2012","0","53.6"
"r_2","BG344","1","perc_pop_fig","2013","0","48"
"r_2","BG344","1","perc_pop_fig","2014","0","33.2"
"r_2","BG344","2","perc_pop_fig","2008","0","40.7"
"r_2","BG344","2","perc_pop_fig","2009","0","46.6"
"r_2","BG344","2","perc_pop_fig","2010","0","57.7"
"r_2","BG344","2","perc_pop_fig","2011","0","63"
"r_2","BG344","2","perc_pop_fig","2012","0","62.2"
"r_2","BG344","2","perc_pop_fig","2013","0","60.1"
"r_2","BG344","2","perc_pop_fig","2014","0","45.4"
"r_2","BG343","0","perc_pop_fig","2008","0","50.3"
"r_2","BG343","0","perc_pop_fig","2009","0","55.7"
"r_2","BG343","0","perc_pop_fig","2010","0","74.6"
"r_2","BG343","0","perc_pop_fig","2011","0","58.8"
"r_2","BG343","0","perc_pop_fig","2012","0","62.8"
"r_2","BG343","0","perc_pop_fig","2013","0","37.7"
"r_2","BG343","0","perc_pop_fig","2014","0","20.8"
"r_2","BG343","1","perc_pop_fig","2008","0","50.9"
"r_2","BG343","1","perc_pop_fig","2009","0","56.7"
"r_2","BG343","1","perc_pop_fig","2010","0","75.6"
"r_2","BG343","1","perc_pop_fig","2011","0","57.3"
"r_2","BG343","1","perc_pop_fig","2012","0","65.1"
"r_2","BG343","1","perc_pop_fig","2013","0","34.4"
"r_2","BG343","1","perc_pop_fig","2014","0","20"
"r_2","BG343","2","perc_pop_fig","2008","0","49.8"
"r_2","BG343","2","perc_pop_fig","2009","0","54.8"
"r_2","BG343","2","perc_pop_fig","2010","0","73.6"
"r_2","BG343","2","perc_pop_fig","2011","0","60.4"
"r_2","BG343","2","perc_pop_fig","2012","0","60.6"
"r_2","BG343","2","perc_pop_fig","2013","0","41.2"
"r_2","BG343","2","perc_pop_fig","2014","0","21.7"
"r_2","BG41","0","perc_pop_fig","2008","0","30.8"
"r_2","BG41","0","perc_pop_fig","2009","0","30"
"r_2","BG41","0","perc_pop_fig","2010","0","33.9"
"r_2","BG41","0","perc_pop_fig","2011","0","34.5"
"r_2","BG41","0","perc_pop_fig","2012","0","35.8"
"r_2","BG41","0","perc_pop_fig","2013","0","34.4"
"r_2","BG41","0","perc_pop_fig","2014","0","24.9"
"r_2","BG41","1","perc_pop_fig","2008","0","28.9"
"r_2","BG41","1","perc_pop_fig","2009","0","28.1"
"r_2","BG41","1","perc_pop_fig","2010","0","32.7"
"r_2","BG41","1","perc_pop_fig","2011","0","33.7"
"r_2","BG41","1","perc_pop_fig","2012","0","34.7"
"r_2","BG41","1","perc_pop_fig","2013","0","34"
"r_2","BG41","1","perc_pop_fig","2014","0","23.8"
"r_2","BG41","2","perc_pop_fig","2008","0","32.5"
"r_2","BG41","2","perc_pop_fig","2009","0","31.9"
"r_2","BG41","2","perc_pop_fig","2010","0","34.9"
"r_2","BG41","2","perc_pop_fig","2011","0","35.1"
"r_2","BG41","2","perc_pop_fig","2012","0","36.9"
"r_2","BG41","2","perc_pop_fig","2013","0","34.8"
"r_2","BG41","2","perc_pop_fig","2014","0","25.9"
"r_2","BG413","0","perc_pop_fig","2008","0","14.1"
"r_2","BG413","0","perc_pop_fig","2009","0","25.2"
"r_2","BG413","0","perc_pop_fig","2010","0","35.2"
"r_2","BG413","0","perc_pop_fig","2011","0","31.9"
"r_2","BG413","0","perc_pop_fig","2012","0","28.5"
"r_2","BG413","0","perc_pop_fig","2013","0","31.4"
"r_2","BG413","0","perc_pop_fig","2014","0","22.1"
"r_2","BG413","1","perc_pop_fig","2008","0","12.1"
"r_2","BG413","1","perc_pop_fig","2009","0","23.9"
"r_2","BG413","1","perc_pop_fig","2010","0","32.4"
"r_2","BG413","1","perc_pop_fig","2011","0","28.9"
"r_2","BG413","1","perc_pop_fig","2012","0","26.8"
"r_2","BG413","1","perc_pop_fig","2013","0","29.7"
"r_2","BG413","1","perc_pop_fig","2014","0","22.7"
"r_2","BG413","2","perc_pop_fig","2008","0","16.2"
"r_2","BG413","2","perc_pop_fig","2009","0","26.6"
"r_2","BG413","2","perc_pop_fig","2010","0","37.9"
"r_2","BG413","2","perc_pop_fig","2011","0","34.8"
"r_2","BG413","2","perc_pop_fig","2012","0","30.1"
"r_2","BG413","2","perc_pop_fig","2013","0","33"
"r_2","BG413","2","perc_pop_fig","2014","0","21.5"
"r_2","BG415","0","perc_pop_fig","2008","0","46.7"
"r_2","BG415","0","perc_pop_fig","2009","0","49.2"
"r_2","BG415","0","perc_pop_fig","2010","0","61.8"
"r_2","BG415","0","perc_pop_fig","2011","0","46.4"
"r_2","BG415","0","perc_pop_fig","2012","0","52.9"
"r_2","BG415","0","perc_pop_fig","2013","0","40.5"
"r_2","BG415","0","perc_pop_fig","2014","0","28.6"
"r_2","BG415","1","perc_pop_fig","2008","0","45.3"
"r_2","BG415","1","perc_pop_fig","2009","0","48.5"
"r_2","BG415","1","perc_pop_fig","2010","0","61.6"
"r_2","BG415","1","perc_pop_fig","2011","0","48.7"
"r_2","BG415","1","perc_pop_fig","2012","0","53.5"
"r_2","BG415","1","perc_pop_fig","2013","0","38.9"
"r_2","BG415","1","perc_pop_fig","2014","0","23.7"
"r_2","BG415","2","perc_pop_fig","2008","0","48.2"
"r_2","BG415","2","perc_pop_fig","2009","0","49.9"
"r_2","BG415","2","perc_pop_fig","2010","0","62"
"r_2","BG415","2","perc_pop_fig","2011","0","44.2"
"r_2","BG415","2","perc_pop_fig","2012","0","52.4"
"r_2","BG415","2","perc_pop_fig","2013","0","41.9"
"r_2","BG415","2","perc_pop_fig","2014","0","33.7"
"r_2","BG414","0","perc_pop_fig","2008","0","28.2"
"r_2","BG414","0","perc_pop_fig","2009","0","41.8"
"r_2","BG414","0","perc_pop_fig","2010","0","52.2"
"r_2","BG414","0","perc_pop_fig","2011","0","57.9"
"r_2","BG414","0","perc_pop_fig","2012","0","48.4"
"r_2","BG414","0","perc_pop_fig","2013","0","54.8"
"r_2","BG414","0","perc_pop_fig","2014","0","37.3"
"r_2","BG414","1","perc_pop_fig","2008","0","30"
"r_2","BG414","1","perc_pop_fig","2009","0","36.9"
"r_2","BG414","1","perc_pop_fig","2010","0","52.5"
"r_2","BG414","1","perc_pop_fig","2011","0","57.3"
"r_2","BG414","1","perc_pop_fig","2012","0","48.5"
"r_2","BG414","1","perc_pop_fig","2013","0","55.5"
"r_2","BG414","1","perc_pop_fig","2014","0","34.6"
"r_2","BG414","2","perc_pop_fig","2008","0","26.1"
"r_2","BG414","2","perc_pop_fig","2009","0","47.7"
"r_2","BG414","2","perc_pop_fig","2010","0","51.9"
"r_2","BG414","2","perc_pop_fig","2011","0","58.6"
"r_2","BG414","2","perc_pop_fig","2012","0","48.3"
"r_2","BG414","2","perc_pop_fig","2013","0","54.1"
"r_2","BG414","2","perc_pop_fig","2014","0","40.1"
"r_2","BG412","0","perc_pop_fig","2008","0","34.4"
"r_2","BG412","0","perc_pop_fig","2009","0","36.8"
"r_2","BG412","0","perc_pop_fig","2010","0","33.9"
"r_2","BG412","0","perc_pop_fig","2011","0","45.5"
"r_2","BG412","0","perc_pop_fig","2012","0","47.2"
"r_2","BG412","0","perc_pop_fig","2013","0","46.1"
"r_2","BG412","0","perc_pop_fig","2014","0","42.9"
"r_2","BG412","1","perc_pop_fig","2008","0","30.3"
"r_2","BG412","1","perc_pop_fig","2009","0","34.6"
"r_2","BG412","1","perc_pop_fig","2010","0","34.4"
"r_2","BG412","1","perc_pop_fig","2011","0","47.6"
"r_2","BG412","1","perc_pop_fig","2012","0","46.7"
"r_2","BG412","1","perc_pop_fig","2013","0","45.8"
"r_2","BG412","1","perc_pop_fig","2014","0","42.4"
"r_2","BG412","2","perc_pop_fig","2008","0","38.4"
"r_2","BG412","2","perc_pop_fig","2009","0","38.8"
"r_2","BG412","2","perc_pop_fig","2010","0","33.5"
"r_2","BG412","2","perc_pop_fig","2011","0","43.7"
"r_2","BG412","2","perc_pop_fig","2012","0","47.7"
"r_2","BG412","2","perc_pop_fig","2013","0","46.4"
"r_2","BG412","2","perc_pop_fig","2014","0","43.3"
"r_2","BG411","0","perc_pop_fig","2008","0","17.8"
"r_2","BG411","0","perc_pop_fig","2009","0","25.8"
"r_2","BG411","0","perc_pop_fig","2010","0","28.2"
"r_2","BG411","0","perc_pop_fig","2011","0","29.1"
"r_2","BG411","0","perc_pop_fig","2012","0","32.4"
"r_2","BG411","0","perc_pop_fig","2013","0","30.3"
"r_2","BG411","0","perc_pop_fig","2014","0","20.6"
"r_2","BG411","1","perc_pop_fig","2008","0","16"
"r_2","BG411","1","perc_pop_fig","2009","0","23.7"
"r_2","BG411","1","perc_pop_fig","2010","0","26.5"
"r_2","BG411","1","perc_pop_fig","2011","0","27.7"
"r_2","BG411","1","perc_pop_fig","2012","0","30.9"
"r_2","BG411","1","perc_pop_fig","2013","0","30.1"
"r_2","BG411","1","perc_pop_fig","2014","0","19.3"
"r_2","BG411","2","perc_pop_fig","2008","0","19.3"
"r_2","BG411","2","perc_pop_fig","2009","0","27.7"
"r_2","BG411","2","perc_pop_fig","2010","0","29.7"
"r_2","BG411","2","perc_pop_fig","2011","0","30.3"
"r_2","BG411","2","perc_pop_fig","2012","0","33.7"
"r_2","BG411","2","perc_pop_fig","2013","0","30.6"
"r_2","BG411","2","perc_pop_fig","2014","0","21.8"
"r_2","BG42","0","perc_pop_fig","2008","0","39.7"
"r_2","BG42","0","perc_pop_fig","2009","0","48.4"
"r_2","BG42","0","perc_pop_fig","2010","0","51.8"
"r_2","BG42","0","perc_pop_fig","2011","0","44.4"
"r_2","BG42","0","perc_pop_fig","2012","0","46.5"
"r_2","BG42","0","perc_pop_fig","2013","0","47"
"r_2","BG42","0","perc_pop_fig","2014","0","36"
"r_2","BG42","1","perc_pop_fig","2008","0","37.9"
"r_2","BG42","1","perc_pop_fig","2009","0","46.8"
"r_2","BG42","1","perc_pop_fig","2010","0","49.8"
"r_2","BG42","1","perc_pop_fig","2011","0","43.2"
"r_2","BG42","1","perc_pop_fig","2012","0","45.4"
"r_2","BG42","1","perc_pop_fig","2013","0","46.1"
"r_2","BG42","1","perc_pop_fig","2014","0","34.5"
"r_2","BG42","2","perc_pop_fig","2008","0","41.5"
"r_2","BG42","2","perc_pop_fig","2009","0","49.9"
"r_2","BG42","2","perc_pop_fig","2010","0","53.8"
"r_2","BG42","2","perc_pop_fig","2011","0","45.7"
"r_2","BG42","2","perc_pop_fig","2012","0","47.5"
"r_2","BG42","2","perc_pop_fig","2013","0","47.8"
"r_2","BG42","2","perc_pop_fig","2014","0","37.5"
"r_2","BG425","0","perc_pop_fig","2008","0","35.6"
"r_2","BG425","0","perc_pop_fig","2009","0","49"
"r_2","BG425","0","perc_pop_fig","2010","0","69.2"
"r_2","BG425","0","perc_pop_fig","2011","0","38.6"
"r_2","BG425","0","perc_pop_fig","2012","0","49.2"
"r_2","BG425","0","perc_pop_fig","2013","0","39.8"
"r_2","BG425","0","perc_pop_fig","2014","0","41.6"
"r_2","BG425","1","perc_pop_fig","2008","0","37.3"
"r_2","BG425","1","perc_pop_fig","2009","0","47.9"
"r_2","BG425","1","perc_pop_fig","2010","0","68.1"
"r_2","BG425","1","perc_pop_fig","2011","0","36.7"
"r_2","BG425","1","perc_pop_fig","2012","0","44.7"
"r_2","BG425","1","perc_pop_fig","2013","0","35.4"
"r_2","BG425","1","perc_pop_fig","2014","0","37.3"
"r_2","BG425","2","perc_pop_fig","2008","0","33.8"
"r_2","BG425","2","perc_pop_fig","2009","0","50.2"
"r_2","BG425","2","perc_pop_fig","2010","0","70.3"
"r_2","BG425","2","perc_pop_fig","2011","0","40.6"
"r_2","BG425","2","perc_pop_fig","2012","0","54.1"
"r_2","BG425","2","perc_pop_fig","2013","0","44.5"
"r_2","BG425","2","perc_pop_fig","2014","0","46.6"
"r_2","BG423","0","perc_pop_fig","2008","0","40.4"
"r_2","BG423","0","perc_pop_fig","2009","0","58.5"
"r_2","BG423","0","perc_pop_fig","2010","0","52.8"
"r_2","BG423","0","perc_pop_fig","2011","0","54.8"
"r_2","BG423","0","perc_pop_fig","2012","0","52.9"
"r_2","BG423","0","perc_pop_fig","2013","0","59"
"r_2","BG423","0","perc_pop_fig","2014","0","54.7"
"r_2","BG423","1","perc_pop_fig","2008","0","40.4"
"r_2","BG423","1","perc_pop_fig","2009","0","59.9"
"r_2","BG423","1","perc_pop_fig","2010","0","51.4"
"r_2","BG423","1","perc_pop_fig","2011","0","55.8"
"r_2","BG423","1","perc_pop_fig","2012","0","53.7"
"r_2","BG423","1","perc_pop_fig","2013","0","61.4"
"r_2","BG423","1","perc_pop_fig","2014","0","54.8"
"r_2","BG423","2","perc_pop_fig","2008","0","40.3"
"r_2","BG423","2","perc_pop_fig","2009","0","56.9"
"r_2","BG423","2","perc_pop_fig","2010","0","54.4"
"r_2","BG423","2","perc_pop_fig","2011","0","53.7"
"r_2","BG423","2","perc_pop_fig","2012","0","52.1"
"r_2","BG423","2","perc_pop_fig","2013","0","56.8"
"r_2","BG423","2","perc_pop_fig","2014","0","54.6"
"r_2","BG421","0","perc_pop_fig","2008","0","24.5"
"r_2","BG421","0","perc_pop_fig","2009","0","45.4"
"r_2","BG421","0","perc_pop_fig","2010","0","46.8"
"r_2","BG421","0","perc_pop_fig","2011","0","41"
"r_2","BG421","0","perc_pop_fig","2012","0","43.3"
"r_2","BG421","0","perc_pop_fig","2013","0","46.2"
"r_2","BG421","0","perc_pop_fig","2014","0","30.4"
"r_2","BG421","1","perc_pop_fig","2008","0","22.7"
"r_2","BG421","1","perc_pop_fig","2009","0","42.5"
"r_2","BG421","1","perc_pop_fig","2010","0","45.1"
"r_2","BG421","1","perc_pop_fig","2011","0","39.7"
"r_2","BG421","1","perc_pop_fig","2012","0","43.1"
"r_2","BG421","1","perc_pop_fig","2013","0","45.4"
"r_2","BG421","1","perc_pop_fig","2014","0","30.2"
"r_2","BG421","2","perc_pop_fig","2008","0","26.3"
"r_2","BG421","2","perc_pop_fig","2009","0","48.3"
"r_2","BG421","2","perc_pop_fig","2010","0","48.4"
"r_2","BG421","2","perc_pop_fig","2011","0","42.4"
"r_2","BG421","2","perc_pop_fig","2012","0","43.4"
"r_2","BG421","2","perc_pop_fig","2013","0","47.1"
"r_2","BG421","2","perc_pop_fig","2014","0","30.5"
"r_2","BG424","0","perc_pop_fig","2008","0","42.8"
"r_2","BG424","0","perc_pop_fig","2009","0","55.9"
"r_2","BG424","0","perc_pop_fig","2010","0","57.9"
"r_2","BG424","0","perc_pop_fig","2011","0","33.4"
"r_2","BG424","0","perc_pop_fig","2012","0","44.4"
"r_2","BG424","0","perc_pop_fig","2013","0","45.9"
"r_2","BG424","0","perc_pop_fig","2014","0","36.5"
"r_2","BG424","1","perc_pop_fig","2008","0","36.5"
"r_2","BG424","1","perc_pop_fig","2009","0","51.6"
"r_2","BG424","1","perc_pop_fig","2010","0","55.4"
"r_2","BG424","1","perc_pop_fig","2011","0","29.4"
"r_2","BG424","1","perc_pop_fig","2012","0","41.9"
"r_2","BG424","1","perc_pop_fig","2013","0","42.4"
"r_2","BG424","1","perc_pop_fig","2014","0","31.4"
"r_2","BG424","2","perc_pop_fig","2008","0","49.1"
"r_2","BG424","2","perc_pop_fig","2009","0","59.4"
"r_2","BG424","2","perc_pop_fig","2010","0","60.2"
"r_2","BG424","2","perc_pop_fig","2011","0","37"
"r_2","BG424","2","perc_pop_fig","2012","0","46.8"
"r_2","BG424","2","perc_pop_fig","2013","0","49.4"
"r_2","BG424","2","perc_pop_fig","2014","0","42.1"
"r_2","BG422","0","perc_pop_fig","2008","0","32.5"
"r_2","BG422","0","perc_pop_fig","2009","0","39.9"
"r_2","BG422","0","perc_pop_fig","2010","0","50.8"
"r_2","BG422","0","perc_pop_fig","2011","0","50.9"
"r_2","BG422","0","perc_pop_fig","2012","0","47.3"
"r_2","BG422","0","perc_pop_fig","2013","0","40.3"
"r_2","BG422","0","perc_pop_fig","2014","0","27.4"
"r_2","BG422","1","perc_pop_fig","2008","0","31.4"
"r_2","BG422","1","perc_pop_fig","2009","0","37.7"
"r_2","BG422","1","perc_pop_fig","2010","0","46.2"
"r_2","BG422","1","perc_pop_fig","2011","0","48.4"
"r_2","BG422","1","perc_pop_fig","2012","0","45"
"r_2","BG422","1","perc_pop_fig","2013","0","39.9"
"r_2","BG422","1","perc_pop_fig","2014","0","24.7"
"r_2","BG422","2","perc_pop_fig","2008","0","33.4"
"r_2","BG422","2","perc_pop_fig","2009","0","41.8"
"r_2","BG422","2","perc_pop_fig","2010","0","54.7"
"r_2","BG422","2","perc_pop_fig","2011","0","53.2"
"r_2","BG422","2","perc_pop_fig","2012","0","49.4"
"r_2","BG422","2","perc_pop_fig","2013","0","40.8"
"r_2","BG422","2","perc_pop_fig","2014","0","30.1"
"r_3","BG","0","perc_pop_fig","2015","0","34.2"
"r_3","BG","1","perc_pop_fig","2015","0","33"
"r_3","BG","2","perc_pop_fig","2015","0","35.3"
"r_3","BG","0","perc_pop_fig","2015","6","33"
"r_3","BG","1","perc_pop_fig","2015","6","32.9"
"r_3","BG","2","perc_pop_fig","2015","6","33"
"r_3","BG","0","perc_pop_fig","2015","7","38.5"
"r_3","BG","1","perc_pop_fig","2015","7","38.5"
"r_3","BG","2","perc_pop_fig","2015","7","38.43"
"r_3","BG","0","perc_pop_fig","2015","8","39.7"
"r_3","BG","1","perc_pop_fig","2015","8","41.3"
"r_3","BG","2","perc_pop_fig","2015","8","37.9"
"r_3","BG","0","perc_pop_fig","2015","1","37.3"
"r_3","BG","0","perc_pop_fig","2015","2","31.3"
"r_3","BG","1","perc_pop_fig","2015","2","31.4"
"r_3","BG","2","perc_pop_fig","2015","2","31.2"
"r_3","BG","0","perc_pop_fig","2015","3","40.9"
"r_3","BG","1","perc_pop_fig","2015","3","34.4"
"r_3","BG","2","perc_pop_fig","2015","3","45.3"
"r_3","BG31","0","perc_pop_fig","2015","0","35.7"
"r_3","BG31","1","perc_pop_fig","2015","0","35.3"
"r_3","BG31","2","perc_pop_fig","2015","0","36.1"
"r_3","BG311","0","perc_pop_fig","2015","0","41.9"
"r_3","BG311","1","perc_pop_fig","2015","0","38.4"
"r_3","BG311","2","perc_pop_fig","2015","0","45.4"
"r_3","BG313","0","perc_pop_fig","2015","0","46.7"
"r_3","BG313","1","perc_pop_fig","2015","0","48.1"
"r_3","BG313","2","perc_pop_fig","2015","0","45.4"
"r_3","BG315","0","perc_pop_fig","2015","0","39.8"
"r_3","BG315","1","perc_pop_fig","2015","0","40.3"
"r_3","BG315","2","perc_pop_fig","2015","0","39.4"
"r_3","BG312","0","perc_pop_fig","2015","0","21.8"
"r_3","BG312","1","perc_pop_fig","2015","0","24.1"
"r_3","BG312","2","perc_pop_fig","2015","0","19.6"
"r_3","BG314","0","perc_pop_fig","2015","0","31.2"
"r_3","BG314","1","perc_pop_fig","2015","0","28.9"
"r_3","BG314","2","perc_pop_fig","2015","0","33.5"
"r_3","BG32","0","perc_pop_fig","2015","0","36.3"
"r_3","BG32","1","perc_pop_fig","2015","0","35.6"
"r_3","BG32","2","perc_pop_fig","2015","0","36.9"
"r_3","BG321","0","perc_pop_fig","2015","0","41.8"
"r_3","BG321","1","perc_pop_fig","2015","0","42.8"
"r_3","BG321","2","perc_pop_fig","2015","0","40.9"
"r_3","BG322","0","perc_pop_fig","2015","0","17.6"
"r_3","BG322","1","perc_pop_fig","2015","0","15.8"
"r_3","BG322","2","perc_pop_fig","2015","0","19.3"
"r_3","BG324","0","perc_pop_fig","2015","0","36"
"r_3","BG324","1","perc_pop_fig","2015","0","37.9"
"r_3","BG324","2","perc_pop_fig","2015","0","34.3"
"r_3","BG323","0","perc_pop_fig","2015","0","38.6"
"r_3","BG323","1","perc_pop_fig","2015","0","35.7"
"r_3","BG323","2","perc_pop_fig","2015","0","41.4"
"r_3","BG325","0","perc_pop_fig","2015","0","38.8"
"r_3","BG325","1","perc_pop_fig","2015","0","37.8"
"r_3","BG325","2","perc_pop_fig","2015","0","39.8"
"r_3","BG33","0","perc_pop_fig","2015","0","40.6"
"r_3","BG33","1","perc_pop_fig","2015","0","39.3"
"r_3","BG33","2","perc_pop_fig","2015","0","41.8"
"r_3","BG331","0","perc_pop_fig","2015","0","47.6"
"r_3","BG331","1","perc_pop_fig","2015","0","46"
"r_3","BG331","2","perc_pop_fig","2015","0","49.1"
"r_3","BG332","0","perc_pop_fig","2015","0","32.5"
"r_3","BG332","1","perc_pop_fig","2015","0","33.2"
"r_3","BG332","2","perc_pop_fig","2015","0","31.8"
"r_3","BG334","0","perc_pop_fig","2015","0","25"
"r_3","BG334","1","perc_pop_fig","2015","0","21.3"
"r_3","BG334","2","perc_pop_fig","2015","0","28.6"
"r_3","BG333","0","perc_pop_fig","2015","0","40.5"
"r_3","BG333","1","perc_pop_fig","2015","0","39.8"
"r_3","BG333","2","perc_pop_fig","2015","0","41.3"
"r_3","BG34","0","perc_pop_fig","2015","0","35.9"
"r_3","BG34","1","perc_pop_fig","2015","0","33.4"
"r_3","BG34","2","perc_pop_fig","2015","0","38.2"
"r_3","BG341","0","perc_pop_fig","2015","0","39.4"
"r_3","BG341","1","perc_pop_fig","2015","0","39.5"
"r_3","BG341","2","perc_pop_fig","2015","0","39.3"
"r_3","BG342","0","perc_pop_fig","2015","0","43.6"
"r_3","BG342","1","perc_pop_fig","2015","0","41.9"
"r_3","BG342","2","perc_pop_fig","2015","0","45.1"
"r_3","BG344","0","perc_pop_fig","2015","0","36.3"
"r_3","BG344","1","perc_pop_fig","2015","0","30"
"r_3","BG344","2","perc_pop_fig","2015","0","42.2"
"r_3","BG343","0","perc_pop_fig","2015","0","11.3"
"r_3","BG343","1","perc_pop_fig","2015","0","9.3"
"r_3","BG343","2","perc_pop_fig","2015","0","13.2"
"r_3","BG41","0","perc_pop_fig","2015","0","25"
"r_3","BG41","1","perc_pop_fig","2015","0","23.8"
"r_3","BG41","2","perc_pop_fig","2015","0","26.2"
