RevisionColumn,periods,Units,NUTS,SILC_Age,GenderID,ValueColumn
"r_4","2016","perc_pop_fig","BG323","0","1","32.1"
"r_4","2016","perc_pop_fig","BG323","0","2","42"
"r_4","2016","perc_pop_fig","BG325","0","0","43.6"
"r_4","2016","perc_pop_fig","BG325","0","1","42.5"
"r_4","2016","perc_pop_fig","BG325","0","2","44.6"
"r_4","2016","perc_pop_fig","BG33","0","0","48.8"
"r_4","2016","perc_pop_fig","BG33","0","1","46.6"
"r_4","2016","perc_pop_fig","BG33","0","2","50.8"
"r_4","2016","perc_pop_fig","BG331","0","0","52"
"r_4","2016","perc_pop_fig","BG331","0","1","49.9"
"r_4","2016","perc_pop_fig","BG331","0","2","54"
"r_4","2016","perc_pop_fig","BG332","0","0","43.4"
"r_4","2016","perc_pop_fig","BG332","0","1","43.6"
"r_4","2016","perc_pop_fig","BG332","0","2","43.2"
"r_4","2016","perc_pop_fig","BG334","0","0","48.2"
"r_4","2016","perc_pop_fig","BG334","0","1","44.2"
"r_4","2016","perc_pop_fig","BG334","0","2","52"
"r_4","2016","perc_pop_fig","BG333","0","0","45.1"
"r_4","2016","perc_pop_fig","BG333","0","1","42.5"
"r_4","2016","perc_pop_fig","BG333","0","2","47.5"
"r_4","2016","perc_pop_fig","BG34","0","0","45.1"
"r_4","2016","perc_pop_fig","BG34","0","1","42.6"
"r_4","2016","perc_pop_fig","BG34","0","2","47.6"
"r_4","2016","perc_pop_fig","BG341","0","0","43.6"
"r_4","2016","perc_pop_fig","BG341","0","1","41.2"
"r_4","2016","perc_pop_fig","BG341","0","2","46"
"r_4","2016","perc_pop_fig","BG342","0","0","50.9"
"r_4","2016","perc_pop_fig","BG342","0","1","47"
"r_4","2016","perc_pop_fig","BG342","0","2","54.6"
"r_4","2016","perc_pop_fig","BG344","0","0","46.3"
"r_4","2016","perc_pop_fig","BG344","0","1","44.6"
"r_4","2016","perc_pop_fig","BG344","0","2","48"
"r_4","2016","perc_pop_fig","BG343","0","0","42.8"
"r_4","2016","perc_pop_fig","BG343","0","1","38"
"r_4","2016","perc_pop_fig","BG343","0","2","47.4"
"r_4","2016","perc_pop_fig","BG41","0","0","42.2"
"r_4","2016","perc_pop_fig","BG41","0","1","39.9"
"r_4","2016","perc_pop_fig","BG41","0","2","44.4"
"r_4","2016","perc_pop_fig","BG413","0","0","39.4"
"r_4","2016","perc_pop_fig","BG413","0","1","40.5"
"r_4","2016","perc_pop_fig","BG413","0","2","38.5"
"r_4","2016","perc_pop_fig","BG415","0","0","50.2"
"r_4","2016","perc_pop_fig","BG415","0","1","45.2"
"r_4","2016","perc_pop_fig","BG415","0","2","54.8"
"r_4","2016","perc_pop_fig","BG414","0","0","49.8"
"r_4","2016","perc_pop_fig","BG414","0","1","50.1"
"r_4","2016","perc_pop_fig","BG414","0","2","49.5"
"r_4","2016","perc_pop_fig","BG412","0","0","47.9"
"r_4","2016","perc_pop_fig","BG412","0","1","46.1"
"r_4","2016","perc_pop_fig","BG412","0","2","49.7"
"r_4","2016","perc_pop_fig","BG411","0","0","38.5"
"r_4","2016","perc_pop_fig","BG411","0","1","35.4"
"r_4","2016","perc_pop_fig","BG411","0","2","41.3"
"r_4","2016","perc_pop_fig","BG42","0","0","48"
"r_4","2016","perc_pop_fig","BG42","0","1","45.6"
"r_4","2016","perc_pop_fig","BG42","0","2","50.3"
"r_4","2016","perc_pop_fig","BG425","0","0","60"
"r_4","2016","perc_pop_fig","BG425","0","1","58.5"
"r_4","2016","perc_pop_fig","BG425","0","2","61.5"
"r_4","2016","perc_pop_fig","BG423","0","0","52"
"r_4","2016","perc_pop_fig","BG423","0","1","49.4"
"r_4","2016","perc_pop_fig","BG423","0","2","54.4"
"r_4","2016","perc_pop_fig","BG421","0","0","40.4"
"r_4","2016","perc_pop_fig","BG421","0","1","38.1"
"r_4","2016","perc_pop_fig","BG421","0","2","42.6"
"r_4","2016","perc_pop_fig","BG424","0","0","47.2"
"r_4","2016","perc_pop_fig","BG424","0","1","44.4"
"r_4","2016","perc_pop_fig","BG424","0","2","49.9"
"r_4","2016","perc_pop_fig","BG422","0","0","53.8"
"r_4","2016","perc_pop_fig","BG422","0","1","50.6"
"r_4","2016","perc_pop_fig","BG422","0","2","56.8"
"r_5","2017","perc_pop_fig","BG","0","0","44.8"
"r_5","2017","perc_pop_fig","BG","0","1","42.6"
"r_5","2017","perc_pop_fig","BG","0","2","46.9"
"r_5","2017","perc_pop_fig","BG","1","0","41.8"
"r_5","2017","perc_pop_fig","BG","2","0","33.3"
"r_5","2017","perc_pop_fig","BG","2","1","33.2"
"r_5","2017","perc_pop_fig","BG","2","2","33.4"
"r_5","2017","perc_pop_fig","BG","3","0","81.7"
"r_5","2017","perc_pop_fig","BG","3","1","79.8"
"r_5","2017","perc_pop_fig","BG","3","2","83"
"r_5","2017","perc_pop_fig","BG31","0","0","50.9"
"r_5","2017","perc_pop_fig","BG31","0","1","48.6"
"r_5","2017","perc_pop_fig","BG31","0","2","53.2"
"r_5","2017","perc_pop_fig","BG311","0","0","54.8"
"r_5","2017","perc_pop_fig","BG311","0","1","53.6"
"r_5","2017","perc_pop_fig","BG311","0","2","55.9"
"r_5","2017","perc_pop_fig","BG313","0","0","54.2"
"r_5","2017","perc_pop_fig","BG313","0","1","52"
"r_5","2017","perc_pop_fig","BG313","0","2","56.3"
"r_5","2017","perc_pop_fig","BG315","0","0","52.3"
"r_5","2017","perc_pop_fig","BG315","0","1","49.7"
"r_5","2017","perc_pop_fig","BG315","0","2","54.6"
"r_5","2017","perc_pop_fig","BG312","0","0","54.2"
"r_5","2017","perc_pop_fig","BG312","0","1","56.4"
"r_5","2017","perc_pop_fig","BG312","0","2","52"
"r_5","2017","perc_pop_fig","BG314","0","0","45"
"r_5","2017","perc_pop_fig","BG314","0","1","39.9"
"r_5","2017","perc_pop_fig","BG314","0","2","50"
"r_5","2017","perc_pop_fig","BG32","0","0","42.4"
"r_5","2017","perc_pop_fig","BG32","0","1","39.3"
"r_5","2017","perc_pop_fig","BG32","0","2","45.3"
"r_5","2017","perc_pop_fig","BG321","0","0","49.5"
"r_5","2017","perc_pop_fig","BG321","0","1","49.5"
"r_5","2017","perc_pop_fig","BG321","0","2","49.5"
"r_5","2017","perc_pop_fig","BG322","0","0","39.7"
"r_5","2017","perc_pop_fig","BG322","0","1","34"
"r_5","2017","perc_pop_fig","BG322","0","2","45.1"
"r_5","2017","perc_pop_fig","BG324","0","0","37"
"r_5","2017","perc_pop_fig","BG324","0","1","33.7"
"r_5","2017","perc_pop_fig","BG324","0","2","40.3"
"r_5","2017","perc_pop_fig","BG323","0","0","38.5"
"r_5","2017","perc_pop_fig","BG323","0","1","32.5"
"r_5","2017","perc_pop_fig","BG323","0","2","44.2"
"r_5","2017","perc_pop_fig","BG325","0","0","41"
"r_5","2017","perc_pop_fig","BG325","0","1","38.6"
"r_5","2017","perc_pop_fig","BG325","0","2","43.4"
"r_5","2017","perc_pop_fig","BG33","0","0","47.4"
"r_5","2017","perc_pop_fig","BG33","0","1","45"
"r_5","2017","perc_pop_fig","BG33","0","2","49.8"
"r_5","2017","perc_pop_fig","BG331","0","0","46.6"
"r_5","2017","perc_pop_fig","BG331","0","1","44.1"
"r_5","2017","perc_pop_fig","BG331","0","2","49.1"
"r_5","2017","perc_pop_fig","BG332","0","0","45.7"
"r_5","2017","perc_pop_fig","BG332","0","1","43.5"
"r_5","2017","perc_pop_fig","BG332","0","2","47.8"
"r_5","2017","perc_pop_fig","BG334","0","0","43.4"
"r_5","2017","perc_pop_fig","BG334","0","1","39.6"
"r_5","2017","perc_pop_fig","BG334","0","2","47"
"r_5","2017","perc_pop_fig","BG333","0","0","44.4"
"r_5","2017","perc_pop_fig","BG333","0","1","42.4"
"r_5","2017","perc_pop_fig","BG333","0","2","46.4"
"r_5","2017","perc_pop_fig","BG34","0","0","47.2"
"r_5","2017","perc_pop_fig","BG34","0","1","44.8"
"r_5","2017","perc_pop_fig","BG34","0","2","49.4"
"r_5","2017","perc_pop_fig","BG341","0","0","48"
"r_5","2017","perc_pop_fig","BG341","0","1","46.9"
"r_5","2017","perc_pop_fig","BG341","0","2","49"
"r_5","2017","perc_pop_fig","BG342","0","0","53.3"
"r_5","2017","perc_pop_fig","BG342","0","1","52.4"
"r_5","2017","perc_pop_fig","BG342","0","2","54.2"
"r_5","2017","perc_pop_fig","BG344","0","0","42.4"
"r_5","2017","perc_pop_fig","BG344","0","1","39.7"
"r_5","2017","perc_pop_fig","BG344","0","2","45.1"
"r_5","2017","perc_pop_fig","BG343","0","0","42.9"
"r_5","2017","perc_pop_fig","BG343","0","1","38.2"
"r_5","2017","perc_pop_fig","BG343","0","2","47.4"
"r_5","2017","perc_pop_fig","BG41","0","0","39.9"
"r_5","2017","perc_pop_fig","BG41","0","1","38.1"
"r_5","2017","perc_pop_fig","BG41","0","2","41.6"
"r_5","2017","perc_pop_fig","BG413","0","0","41.1"
"r_5","2017","perc_pop_fig","BG413","0","1","40.1"
"r_5","2017","perc_pop_fig","BG413","0","2","42.1"
"r_5","2017","perc_pop_fig","BG415","0","0","46.9"
"r_5","2017","perc_pop_fig","BG415","0","1","43.7"
"r_5","2017","perc_pop_fig","BG415","0","2","50"
"r_5","2017","perc_pop_fig","BG414","0","0","42.5"
"r_5","2017","perc_pop_fig","BG414","0","1","39.6"
"r_5","2017","perc_pop_fig","BG414","0","2","45.2"
"r_5","2017","perc_pop_fig","BG412","0","0","47.1"
"r_5","2017","perc_pop_fig","BG412","0","1","43.5"
"r_5","2017","perc_pop_fig","BG412","0","2","50.7"
"r_5","2017","perc_pop_fig","BG411","0","0","36.9"
"r_5","2017","perc_pop_fig","BG411","0","1","35.6"
"r_5","2017","perc_pop_fig","BG411","0","2","38.1"
"r_5","2017","perc_pop_fig","BG42","0","0","46.5"
"r_5","2017","perc_pop_fig","BG42","0","1","43.8"
"r_5","2017","perc_pop_fig","BG42","0","2","49.1"
"r_5","2017","perc_pop_fig","BG425","0","0","46.2"
"r_5","2017","perc_pop_fig","BG425","0","1","44.7"
"r_5","2017","perc_pop_fig","BG425","0","2","47.7"
"r_5","2017","perc_pop_fig","BG423","0","0","47"
"r_5","2017","perc_pop_fig","BG423","0","1","45.2"
"r_5","2017","perc_pop_fig","BG423","0","2","48.8"
"r_5","2017","perc_pop_fig","BG421","0","0","42.7"
"r_5","2017","perc_pop_fig","BG421","0","1","39.1"
"r_5","2017","perc_pop_fig","BG421","0","2","46"
"r_5","2017","perc_pop_fig","BG424","0","0","48.6"
"r_5","2017","perc_pop_fig","BG424","0","1","48.7"
"r_5","2017","perc_pop_fig","BG424","0","2","48.6"
"r_5","2017","perc_pop_fig","BG422","0","0","53.5"
"r_5","2017","perc_pop_fig","BG422","0","1","50.8"
"r_5","2017","perc_pop_fig","BG422","0","2","56.1"
"r_6","2018","perc_pop_fig","BG","0","0","45.2"
"r_6","2018","perc_pop_fig","BG","0","1","42.5"
"r_6","2018","perc_pop_fig","BG","0","2","47.8"
"r_6","2018","perc_pop_fig","BG","1","0","41.5"
"r_6","2018","perc_pop_fig","BG","2","0","33.9"
"r_6","2018","perc_pop_fig","BG","2","1","33.4"
"r_6","2018","perc_pop_fig","BG","2","2","34.5"
"r_6","2018","perc_pop_fig","BG","3","0","81.5"
"r_6","2018","perc_pop_fig","BG","3","1","79.6"
"r_6","2018","perc_pop_fig","BG","3","2","82.8"
"r_6","2018","perc_pop_fig","BG31","0","0","52"
"r_6","2018","perc_pop_fig","BG31","0","1","49"
"r_6","2018","perc_pop_fig","BG31","0","2","54.8"
"r_6","2018","perc_pop_fig","BG311","0","0","57.6"
"r_6","2018","perc_pop_fig","BG311","0","1","57.7"
"r_6","2018","perc_pop_fig","BG311","0","2","57.5"
"r_6","2018","perc_pop_fig","BG313","0","0","51.4"
"r_6","2018","perc_pop_fig","BG313","0","1","49.6"
"r_6","2018","perc_pop_fig","BG313","0","2","53.1"
"r_6","2018","perc_pop_fig","BG315","0","0","49.2"
"r_6","2018","perc_pop_fig","BG315","0","1","47.2"
"r_6","2018","perc_pop_fig","BG315","0","2","51.2"
"r_6","2018","perc_pop_fig","BG312","0","0","55.9"
"r_6","2018","perc_pop_fig","BG312","0","1","52.3"
"r_6","2018","perc_pop_fig","BG312","0","2","59.4"
"r_6","2018","perc_pop_fig","BG314","0","0","51.6"
"r_6","2018","perc_pop_fig","BG314","0","1","47.2"
"r_6","2018","perc_pop_fig","BG314","0","2","55.9"
"r_6","2018","perc_pop_fig","BG32","0","0","42.5"
"r_6","2018","perc_pop_fig","BG32","0","1","39.3"
"r_6","2018","perc_pop_fig","BG32","0","2","45.6"
"r_6","2018","perc_pop_fig","BG321","0","0","50.2"
"r_6","2018","perc_pop_fig","BG321","0","1","49.2"
"r_6","2018","perc_pop_fig","BG321","0","2","51.1"
"r_6","2018","perc_pop_fig","BG322","0","0","38.4"
"r_6","2018","perc_pop_fig","BG322","0","1","31.4"
"r_6","2018","perc_pop_fig","BG322","0","2","44.9"
"r_6","2018","perc_pop_fig","BG324","0","0","40.9"
"r_6","2018","perc_pop_fig","BG324","0","1","41.3"
"r_6","2018","perc_pop_fig","BG324","0","2","40.6"
"r_6","2018","perc_pop_fig","BG323","0","0","34.9"
"r_6","2018","perc_pop_fig","BG323","0","1","27.3"
"r_6","2018","perc_pop_fig","BG323","0","2","42.3"
"r_6","2018","perc_pop_fig","BG325","0","0","43.2"
"r_6","2018","perc_pop_fig","BG325","0","1","44.1"
"r_6","2018","perc_pop_fig","BG325","0","2","42.4"
"r_6","2018","perc_pop_fig","BG33","0","0","51.2"
"r_6","2018","perc_pop_fig","BG33","0","1","47.7"
"r_6","2018","perc_pop_fig","BG33","0","2","54.5"
"r_6","2018","perc_pop_fig","BG331","0","0","52.3"
"r_6","2018","perc_pop_fig","BG331","0","1","49.2"
"r_6","2018","perc_pop_fig","BG331","0","2","55.2"
"r_6","2018","perc_pop_fig","BG332","0","0","43.5"
"r_6","2018","perc_pop_fig","BG332","0","1","35.5"
"r_6","2018","perc_pop_fig","BG332","0","2","51.1"
"r_6","2018","perc_pop_fig","BG334","0","0","40.7"
"r_6","2018","perc_pop_fig","BG334","0","1","39"
"r_6","2018","perc_pop_fig","BG334","0","2","42.4"
"r_6","2018","perc_pop_fig","BG333","0","0","48.7"
"r_6","2018","perc_pop_fig","BG333","0","1","48.3"
"r_6","2018","perc_pop_fig","BG333","0","2","49.2"
"r_6","2018","perc_pop_fig","BG34","0","0","46.1"
"r_6","2018","perc_pop_fig","BG34","0","1","43.6"
"r_6","2018","perc_pop_fig","BG34","0","2","48.5"
"r_6","2018","perc_pop_fig","BG341","0","0","44.9"
"r_6","2018","perc_pop_fig","BG341","0","1","42.8"
"r_6","2018","perc_pop_fig","BG341","0","2","46.8"
"r_6","2018","perc_pop_fig","BG342","0","0","49.1"
"r_6","2018","perc_pop_fig","BG342","0","1","47.9"
"r_6","2018","perc_pop_fig","BG342","0","2","50.3"
"r_6","2018","perc_pop_fig","BG344","0","0","44.1"
"r_6","2018","perc_pop_fig","BG344","0","1","40.3"
"r_6","2018","perc_pop_fig","BG344","0","2","47.6"
"r_6","2018","perc_pop_fig","BG343","0","0","53.1"
"r_6","2018","perc_pop_fig","BG343","0","1","51.1"
"r_6","2018","perc_pop_fig","BG343","0","2","55"
"r_6","2018","perc_pop_fig","BG41","0","0","40.4"
"r_6","2018","perc_pop_fig","BG41","0","1","38.3"
"r_6","2018","perc_pop_fig","BG41","0","2","42.3"
"r_6","2018","perc_pop_fig","BG413","0","0","42.3"
"r_6","2018","perc_pop_fig","BG413","0","1","42"
"r_6","2018","perc_pop_fig","BG413","0","2","42.6"
"r_6","2018","perc_pop_fig","BG415","0","0","44"
"r_6","2018","perc_pop_fig","BG415","0","1","40.2"
"r_6","2018","perc_pop_fig","BG415","0","2","47.6"
"r_6","2018","perc_pop_fig","BG414","0","0","43.5"
"r_6","2018","perc_pop_fig","BG414","0","1","42.2"
"r_6","2018","perc_pop_fig","BG414","0","2","44.8"
"r_6","2018","perc_pop_fig","BG412","0","0","44.4"
"r_6","2018","perc_pop_fig","BG412","0","1","41.6"
"r_6","2018","perc_pop_fig","BG412","0","2","47.2"
"r_6","2018","perc_pop_fig","BG411","0","0","36.6"
"r_6","2018","perc_pop_fig","BG411","0","1","32.9"
"r_6","2018","perc_pop_fig","BG411","0","2","40.1"
"r_6","2018","perc_pop_fig","BG42","0","0","47.1"
"r_6","2018","perc_pop_fig","BG42","0","1","44.7"
"r_6","2018","perc_pop_fig","BG42","0","2","49.4"
"r_6","2018","perc_pop_fig","BG425","0","0","49.5"
"r_6","2018","perc_pop_fig","BG425","0","1","49"
"r_6","2018","perc_pop_fig","BG425","0","2","49.9"
"r_6","2018","perc_pop_fig","BG423","0","0","50"
"r_6","2018","perc_pop_fig","BG423","0","1","47.3"
"r_6","2018","perc_pop_fig","BG423","0","2","52.7"
"r_6","2018","perc_pop_fig","BG421","0","0","43.6"
"r_6","2018","perc_pop_fig","BG421","0","1","41.5"
"r_6","2018","perc_pop_fig","BG421","0","2","45.7"
"r_6","2018","perc_pop_fig","BG424","0","0","43.8"
"r_6","2018","perc_pop_fig","BG424","0","1","41.7"
"r_6","2018","perc_pop_fig","BG424","0","2","45.8"
"r_6","2018","perc_pop_fig","BG422","0","0","56.5"
"r_6","2018","perc_pop_fig","BG422","0","1","53.9"
"r_6","2018","perc_pop_fig","BG422","0","2","58.9"
"r_7","2019","perc_pop_fig","BG","0","0","42.2"
"r_7","2019","perc_pop_fig","BG","0","1","39.5"
"r_7","2019","perc_pop_fig","BG","0","2","44.8"
"r_7","2019","perc_pop_fig","BG","1","0","39.9"
"r_7","2019","perc_pop_fig","BG","2","0","29.9"
"r_7","2019","perc_pop_fig","BG","2","1","29.7"
"r_7","2019","perc_pop_fig","BG","2","2","30.1"
"r_7","2019","perc_pop_fig","BG","3","0","79.5"
"r_7","2019","perc_pop_fig","BG","3","1","76.5"
"r_7","2019","perc_pop_fig","BG","3","2","81.6"
"r_7","2019","perc_pop_fig","BG31","0","0","45.6"
"r_7","2019","perc_pop_fig","BG31","0","1","42.9"
"r_7","2019","perc_pop_fig","BG31","0","2","48.3"
"r_7","2019","perc_pop_fig","BG311","0","0","54.4"
"r_7","2019","perc_pop_fig","BG311","0","1","50.7"
"r_7","2019","perc_pop_fig","BG311","0","2","57.8"
"r_7","2019","perc_pop_fig","BG313","0","0","50.3"
"r_7","2019","perc_pop_fig","BG313","0","1","49.9"
"r_7","2019","perc_pop_fig","BG313","0","2","50.8"
"r_7","2019","perc_pop_fig","BG315","0","0","45.9"
"r_7","2019","perc_pop_fig","BG315","0","1","46.4"
"r_7","2019","perc_pop_fig","BG315","0","2","45.4"
"r_7","2019","perc_pop_fig","BG312","0","0","54.8"
"r_7","2019","perc_pop_fig","BG312","0","1","52.9"
"r_7","2019","perc_pop_fig","BG312","0","2","56.7"
"r_7","2019","perc_pop_fig","BG314","0","0","39.1"
"r_7","2019","perc_pop_fig","BG314","0","1","32.9"
"r_7","2019","perc_pop_fig","BG314","0","2","44.9"
"r_7","2019","perc_pop_fig","BG32","0","0","41.7"
"r_7","2019","perc_pop_fig","BG32","0","1","38.3"
"r_7","2019","perc_pop_fig","BG32","0","2","45"
"r_7","2019","perc_pop_fig","BG321","0","0","41.8"
"r_7","2019","perc_pop_fig","BG321","0","1","39.9"
"r_7","2019","perc_pop_fig","BG321","0","2","43.5"
"r_7","2019","perc_pop_fig","BG322","0","0","36.9"
"r_7","2019","perc_pop_fig","BG322","0","1","32.3"
"r_7","2019","perc_pop_fig","BG322","0","2","41.2"
"r_7","2019","perc_pop_fig","BG324","0","0","51.4"
"r_7","2019","perc_pop_fig","BG324","0","1","50"
"r_7","2019","perc_pop_fig","BG324","0","2","52.7"
"r_7","2019","perc_pop_fig","BG323","0","0","39.1"
"r_7","2019","perc_pop_fig","BG323","0","1","32.1"
"r_7","2019","perc_pop_fig","BG323","0","2","45.7"
"r_7","2019","perc_pop_fig","BG325","0","0","42.7"
"r_7","2019","perc_pop_fig","BG325","0","1","42.6"
"r_7","2019","perc_pop_fig","BG325","0","2","42.7"
"r_7","2019","perc_pop_fig","BG33","0","0","44.1"
"r_7","2019","perc_pop_fig","BG33","0","1","41.8"
"r_7","2019","perc_pop_fig","BG33","0","2","46.3"
"r_7","2019","perc_pop_fig","BG331","0","0","47"
"r_7","2019","perc_pop_fig","BG331","0","1","42.9"
"r_7","2019","perc_pop_fig","BG331","0","2","50.9"
"r_7","2019","perc_pop_fig","BG332","0","0","43.6"
"r_7","2019","perc_pop_fig","BG332","0","1","41.5"
"r_7","2019","perc_pop_fig","BG332","0","2","45.5"
"r_7","2019","perc_pop_fig","BG334","0","0","41.5"
"r_7","2019","perc_pop_fig","BG334","0","1","40.9"
"r_7","2019","perc_pop_fig","BG334","0","2","42"
"r_7","2019","perc_pop_fig","BG333","0","0","47.8"
"r_7","2019","perc_pop_fig","BG333","0","1","47.1"
"r_7","2019","perc_pop_fig","BG333","0","2","48.5"
"r_7","2019","perc_pop_fig","BG34","0","0","42.5"
"r_7","2019","perc_pop_fig","BG34","0","1","39.1"
"r_7","2019","perc_pop_fig","BG34","0","2","45.7"
"r_7","2019","perc_pop_fig","BG341","0","0","40.4"
"r_7","2019","perc_pop_fig","BG341","0","1","36.6"
"r_7","2019","perc_pop_fig","BG341","0","2","43.9"
"r_7","2019","perc_pop_fig","BG342","0","0","51.3"
"r_7","2019","perc_pop_fig","BG342","0","1","47.9"
"r_7","2019","perc_pop_fig","BG342","0","2","54.5"
"r_7","2019","perc_pop_fig","BG344","0","0","42.6"
"r_7","2019","perc_pop_fig","BG344","0","1","40.3"
"r_7","2019","perc_pop_fig","BG344","0","2","44.7"
"r_7","2019","perc_pop_fig","BG343","0","0","52.1"
"r_7","2019","perc_pop_fig","BG343","0","1","46.1"
"r_7","2019","perc_pop_fig","BG343","0","2","57.8"
"r_7","2019","perc_pop_fig","BG41","0","0","38.8"
"r_7","2019","perc_pop_fig","BG41","0","1","35.9"
"r_7","2019","perc_pop_fig","BG41","0","2","41.5"
"r_7","2019","perc_pop_fig","BG413","0","0","35.1"
"r_7","2019","perc_pop_fig","BG413","0","1","34.6"
"r_7","2019","perc_pop_fig","BG413","0","2","35.6"
"r_7","2019","perc_pop_fig","BG415","0","0","49.1"
"r_7","2019","perc_pop_fig","BG415","0","1","45.6"
"r_7","2019","perc_pop_fig","BG415","0","2","52.4"
"r_7","2019","perc_pop_fig","BG414","0","0","43.3"
"r_7","2019","perc_pop_fig","BG414","0","1","41.2"
"r_7","2019","perc_pop_fig","BG414","0","2","45.3"
"r_7","2019","perc_pop_fig","BG412","0","0","39.9"
"r_7","2019","perc_pop_fig","BG412","0","1","35.4"
"r_7","2019","perc_pop_fig","BG412","0","2","44.2"
"r_7","2019","perc_pop_fig","BG411","0","0","34.1"
"r_7","2019","perc_pop_fig","BG411","0","1","31.1"
"r_7","2019","perc_pop_fig","BG411","0","2","37"
"r_7","2019","perc_pop_fig","BG42","0","0","42.8"
"r_7","2019","perc_pop_fig","BG42","0","1","40.7"
"r_7","2019","perc_pop_fig","BG42","0","2","44.7"
"r_7","2019","perc_pop_fig","BG425","0","0","43.2"
"r_7","2019","perc_pop_fig","BG425","0","1","40.8"
"r_7","2019","perc_pop_fig","BG425","0","2","45.5"
"r_7","2019","perc_pop_fig","BG423","0","0","42.9"
"r_7","2019","perc_pop_fig","BG423","0","1","40.3"
"r_7","2019","perc_pop_fig","BG423","0","2","45.3"
"r_7","2019","perc_pop_fig","BG421","0","0","40.5"
"r_7","2019","perc_pop_fig","BG421","0","1","40.1"
"r_7","2019","perc_pop_fig","BG421","0","2","41"
"r_7","2019","perc_pop_fig","BG424","0","0","40.5"
"r_7","2019","perc_pop_fig","BG424","0","1","36.4"
"r_7","2019","perc_pop_fig","BG424","0","2","44.4"
"r_7","2019","perc_pop_fig","BG422","0","0","50.9"
"r_7","2019","perc_pop_fig","BG422","0","1","47.5"
"r_7","2019","perc_pop_fig","BG422","0","2","54.1"
"r_8","2020","perc_pop_fig","BG","0","0","41.7"
"r_8","2020","perc_pop_fig","BG","0","1","38.8"
"r_8","2020","perc_pop_fig","BG","0","2","44.4"
"r_8","2020","perc_pop_fig","BG","1","0","38.6"
"r_8","2020","perc_pop_fig","BG","2","0","29.2"
"r_8","2020","perc_pop_fig","BG","2","1","28.7"
"r_8","2020","perc_pop_fig","BG","2","2","29.7"
"r_8","2020","perc_pop_fig","BG","3","0","79.4"
"r_8","2020","perc_pop_fig","BG","3","1","76.8"
"r_8","2020","perc_pop_fig","BG","3","2","81.1"
"r_8","2020","perc_pop_fig","BG31","0","0","46.8"
"r_8","2020","perc_pop_fig","BG31","0","1","43.2"
"r_8","2020","perc_pop_fig","BG31","0","2","50.2"
"r_8","2020","perc_pop_fig","BG311","0","0","48.4"
"r_8","2020","perc_pop_fig","BG311","0","1","45.4"
"r_8","2020","perc_pop_fig","BG311","0","2","51.2"
"r_8","2020","perc_pop_fig","BG313","0","0","44.1"
"r_8","2020","perc_pop_fig","BG313","0","1","42.1"
"r_8","2020","perc_pop_fig","BG313","0","2","46.1"
"r_8","2020","perc_pop_fig","BG315","0","0","39.4"
"r_8","2020","perc_pop_fig","BG315","0","1","38.9"
"r_8","2020","perc_pop_fig","BG315","0","2","39.9"
"r_8","2020","perc_pop_fig","BG312","0","0","61.1"
"r_8","2020","perc_pop_fig","BG312","0","1","58.9"
"r_8","2020","perc_pop_fig","BG312","0","2","63.2"
"r_8","2020","perc_pop_fig","BG314","0","0","46.2"
"r_8","2020","perc_pop_fig","BG314","0","1","39.4"
"r_8","2020","perc_pop_fig","BG314","0","2","52.5"
"r_8","2020","perc_pop_fig","BG32","0","0","41.7"
"r_8","2020","perc_pop_fig","BG32","0","1","39.3"
"r_8","2020","perc_pop_fig","BG32","0","2","44"
"r_8","2020","perc_pop_fig","BG321","0","0","41.8"
"r_8","2020","perc_pop_fig","BG321","0","1","41.3"
"r_8","2020","perc_pop_fig","BG321","0","2","42.3"
"r_8","2020","perc_pop_fig","BG322","0","0","33.7"
"r_8","2020","perc_pop_fig","BG322","0","1","27.5"
"r_8","2020","perc_pop_fig","BG322","0","2","39.4"
"r_8","2020","perc_pop_fig","BG324","0","0","44.8"
"r_8","2020","perc_pop_fig","BG324","0","1","40.2"
"r_8","2020","perc_pop_fig","BG324","0","2","49.1"
"r_8","2020","perc_pop_fig","BG323","0","0","39.7"
"r_8","2020","perc_pop_fig","BG323","0","1","35.2"
"r_8","2020","perc_pop_fig","BG323","0","2","43.9"
"r_8","2020","perc_pop_fig","BG325","0","0","43.8"
"r_8","2020","perc_pop_fig","BG325","0","1","45.2"
"r_8","2020","perc_pop_fig","BG325","0","2","42.5"
"r_8","2020","perc_pop_fig","BG33","0","0","40.3"
"r_8","2020","perc_pop_fig","BG33","0","1","37.4"
"r_8","2020","perc_pop_fig","BG33","0","2","43"
"r_8","2020","perc_pop_fig","BG331","0","0","44.8"
"r_8","2020","perc_pop_fig","BG331","0","1","40.6"
"r_8","2020","perc_pop_fig","BG331","0","2","48.7"
"r_8","2020","perc_pop_fig","BG332","0","0","41"
"r_8","2020","perc_pop_fig","BG332","0","1","38.9"
"r_8","2020","perc_pop_fig","BG332","0","2","43"
"r_8","2020","perc_pop_fig","BG334","0","0","38"
"r_8","2020","perc_pop_fig","BG334","0","1","36"
"r_8","2020","perc_pop_fig","BG334","0","2","39.9"
"r_8","2020","perc_pop_fig","BG333","0","0","35.7"
"r_8","2020","perc_pop_fig","BG333","0","1","33.2"
"r_8","2020","perc_pop_fig","BG333","0","2","38"
"r_8","2020","perc_pop_fig","BG34","0","0","45.7"
