RevisionColumn,periods,NUTS,Units,Ages_COD,GenderID,COD_ICD10ch,ValueColumn
"r_2","2017","BG411","num","7","1","17","-"
"r_2","2017","BG411","num","7","2","17","-"
"r_2","2017","BG411","num","8","0","17","-"
"r_2","2017","BG411","num","8","1","17","-"
"r_2","2017","BG411","num","8","2","17","-"
"r_2","2017","BG411","num","9","0","17","-"
"r_2","2017","BG411","num","9","1","17","-"
"r_2","2017","BG411","num","9","2","17","-"
"r_2","2017","BG411","num","10","0","17","-"
"r_2","2017","BG411","num","10","1","17","-"
"r_2","2017","BG411","num","10","2","17","-"
"r_2","2017","BG411","num","11","0","17","-"
"r_2","2017","BG411","num","11","1","17","-"
"r_2","2017","BG411","num","11","2","17","-"
"r_2","2017","BG411","num","12","0","17","-"
"r_2","2017","BG411","num","12","1","17","-"
"r_2","2017","BG411","num","12","2","17","-"
"r_2","2017","BG411","num","13","0","17","-"
"r_2","2017","BG411","num","13","1","17","-"
"r_2","2017","BG411","num","13","2","17","-"
"r_2","2017","BG411","num","14","0","17","-"
"r_2","2017","BG411","num","14","1","17","-"
"r_2","2017","BG411","num","14","2","17","-"
"r_2","2017","BG411","num","15","0","17","-"
"r_2","2017","BG411","num","15","1","17","-"
"r_2","2017","BG411","num","15","2","17","-"
"r_2","2017","BG411","num","16","0","17","-"
"r_2","2017","BG411","num","16","1","17","-"
"r_2","2017","BG411","num","16","2","17","-"
"r_2","2017","BG411","num","17","0","17","-"
"r_2","2017","BG411","num","17","1","17","-"
"r_2","2017","BG411","num","17","2","17","-"
"r_2","2017","BG411","num","18","0","17","-"
"r_2","2017","BG411","num","18","1","17","-"
"r_2","2017","BG411","num","18","2","17","-"
"r_2","2017","BG411","num","19","0","17","-"
"r_2","2017","BG411","num","19","1","17","-"
"r_2","2017","BG411","num","19","2","17","-"
"r_2","2017","BG411","num","20","0","17","-"
"r_2","2017","BG411","num","20","1","17","-"
"r_2","2017","BG411","num","20","2","17","-"
"r_2","2017","BG411","num","21","0","17","-"
"r_2","2017","BG411","num","21","1","17","-"
"r_2","2017","BG411","num","21","2","17","-"
"r_2","2017","BG411","num","22","0","17","-"
"r_2","2017","BG411","num","22","1","17","-"
"r_2","2017","BG411","num","22","2","17","-"
"r_2","2017","BG411","num","0","0","18","423"
"r_2","2017","BG411","num","0","1","18","230"
"r_2","2017","BG411","num","0","2","18","193"
"r_2","2017","BG411","num","1","0","18","1"
"r_2","2017","BG411","num","1","1","18","-"
"r_2","2017","BG411","num","1","2","18","1"
"r_2","2017","BG411","num","2","0","18","3"
"r_2","2017","BG411","num","2","1","18","1"
"r_2","2017","BG411","num","2","2","18","2"
"r_2","2017","BG411","num","3","0","18","-"
"r_2","2017","BG411","num","3","1","18","-"
"r_2","2017","BG411","num","3","2","18","-"
"r_2","2017","BG411","num","4","0","18","4"
"r_2","2017","BG411","num","4","1","18","2"
"r_2","2017","BG411","num","4","2","18","2"
"r_2","2017","BG411","num","5","0","18","6"
"r_2","2017","BG411","num","5","1","18","4"
"r_2","2017","BG411","num","5","2","18","2"
"r_2","2017","BG411","num","6","0","18","6"
"r_2","2017","BG411","num","6","1","18","6"
"r_2","2017","BG411","num","6","2","18","-"
"r_2","2017","BG411","num","7","0","18","19"
"r_2","2017","BG411","num","7","1","18","15"
"r_2","2017","BG411","num","7","2","18","4"
"r_2","2017","BG411","num","8","0","18","15"
"r_2","2017","BG411","num","8","1","18","9"
"r_2","2017","BG411","num","8","2","18","6"
"r_2","2017","BG411","num","9","0","18","14"
"r_2","2017","BG411","num","9","1","18","11"
"r_2","2017","BG411","num","9","2","18","3"
"r_2","2017","BG411","num","10","0","18","24"
"r_2","2017","BG411","num","10","1","18","18"
"r_2","2017","BG411","num","10","2","18","6"
"r_2","2017","BG411","num","11","0","18","29"
"r_2","2017","BG411","num","11","1","18","19"
"r_2","2017","BG411","num","11","2","18","10"
"r_2","2017","BG411","num","12","0","18","21"
"r_2","2017","BG411","num","12","1","18","13"
"r_2","2017","BG411","num","12","2","18","8"
"r_2","2017","BG411","num","13","0","18","48"
"r_2","2017","BG411","num","13","1","18","35"
"r_2","2017","BG411","num","13","2","18","13"
"r_2","2017","BG411","num","14","0","18","37"
"r_2","2017","BG411","num","14","1","18","16"
"r_2","2017","BG411","num","14","2","18","21"
"r_2","2017","BG411","num","15","0","18","32"
"r_2","2017","BG411","num","15","1","18","13"
"r_2","2017","BG411","num","15","2","18","19"
"r_2","2017","BG411","num","16","0","18","30"
"r_2","2017","BG411","num","16","1","18","15"
"r_2","2017","BG411","num","16","2","18","15"
"r_2","2017","BG411","num","17","0","18","41"
"r_2","2017","BG411","num","17","1","18","21"
"r_2","2017","BG411","num","17","2","18","20"
"r_2","2017","BG411","num","18","0","18","35"
"r_2","2017","BG411","num","18","1","18","11"
"r_2","2017","BG411","num","18","2","18","24"
"r_2","2017","BG411","num","19","0","18","31"
"r_2","2017","BG411","num","19","1","18","13"
"r_2","2017","BG411","num","19","2","18","18"
"r_2","2017","BG411","num","20","0","18","22"
"r_2","2017","BG411","num","20","1","18","6"
"r_2","2017","BG411","num","20","2","18","16"
"r_2","2017","BG411","num","21","0","18","3"
"r_2","2017","BG411","num","21","1","18","2"
"r_2","2017","BG411","num","21","2","18","1"
"r_2","2017","BG411","num","22","0","18","2"
"r_2","2017","BG411","num","22","1","18","-"
"r_2","2017","BG411","num","22","2","18","2"
"r_2","2017","BG411","num","0","0","20","253"
"r_2","2017","BG411","num","0","1","20","174"
"r_2","2017","BG411","num","0","2","20","79"
"r_2","2017","BG411","num","1","0","20","-"
"r_2","2017","BG411","num","1","1","20","-"
"r_2","2017","BG411","num","1","2","20","-"
"r_2","2017","BG411","num","2","0","20","2"
"r_2","2017","BG411","num","2","1","20","2"
"r_2","2017","BG411","num","2","2","20","-"
"r_2","2017","BG411","num","3","0","20","3"
"r_2","2017","BG411","num","3","1","20","3"
"r_2","2017","BG411","num","3","2","20","-"
"r_2","2017","BG411","num","4","0","20","2"
"r_2","2017","BG411","num","4","1","20","2"
"r_2","2017","BG411","num","4","2","20","-"
"r_2","2017","BG411","num","5","0","20","5"
"r_2","2017","BG411","num","5","1","20","3"
"r_2","2017","BG411","num","5","2","20","2"
"r_2","2017","BG411","num","6","0","20","21"
"r_2","2017","BG411","num","6","1","20","14"
"r_2","2017","BG411","num","6","2","20","7"
"r_2","2017","BG411","num","7","0","20","15"
"r_2","2017","BG411","num","7","1","20","12"
"r_2","2017","BG411","num","7","2","20","3"
"r_2","2017","BG411","num","8","0","20","17"
"r_2","2017","BG411","num","8","1","20","14"
"r_2","2017","BG411","num","8","2","20","3"
"r_2","2017","BG411","num","9","0","20","18"
"r_2","2017","BG411","num","9","1","20","13"
"r_2","2017","BG411","num","9","2","20","5"
"r_2","2017","BG411","num","10","0","20","19"
"r_2","2017","BG411","num","10","1","20","14"
"r_2","2017","BG411","num","10","2","20","5"
"r_2","2017","BG411","num","11","0","20","22"
"r_2","2017","BG411","num","11","1","20","14"
"r_2","2017","BG411","num","11","2","20","8"
"r_2","2017","BG411","num","12","0","20","17"
"r_2","2017","BG411","num","12","1","20","9"
"r_2","2017","BG411","num","12","2","20","8"
"r_2","2017","BG411","num","13","0","20","12"
"r_2","2017","BG411","num","13","1","20","10"
"r_2","2017","BG411","num","13","2","20","2"
"r_2","2017","BG411","num","14","0","20","20"
"r_2","2017","BG411","num","14","1","20","16"
"r_2","2017","BG411","num","14","2","20","4"
"r_2","2017","BG411","num","15","0","20","27"
"r_2","2017","BG411","num","15","1","20","18"
"r_2","2017","BG411","num","15","2","20","9"
"r_2","2017","BG411","num","16","0","20","10"
"r_2","2017","BG411","num","16","1","20","6"
"r_2","2017","BG411","num","16","2","20","4"
"r_2","2017","BG411","num","17","0","20","16"
"r_2","2017","BG411","num","17","1","20","10"
"r_2","2017","BG411","num","17","2","20","6"
"r_2","2017","BG411","num","18","0","20","14"
"r_2","2017","BG411","num","18","1","20","9"
"r_2","2017","BG411","num","18","2","20","5"
"r_2","2017","BG411","num","19","0","20","9"
"r_2","2017","BG411","num","19","1","20","2"
"r_2","2017","BG411","num","19","2","20","7"
"r_2","2017","BG411","num","20","0","20","4"
"r_2","2017","BG411","num","20","1","20","3"
"r_2","2017","BG411","num","20","2","20","1"
"r_2","2017","BG411","num","21","0","20","-"
"r_2","2017","BG411","num","21","1","20","-"
"r_2","2017","BG411","num","21","2","20","-"
"r_2","2017","BG411","num","22","0","20","-"
"r_2","2017","BG411","num","22","1","20","-"
"r_2","2017","BG411","num","22","2","20","-"
"r_2","2017","BG412","num","0","0","0","4289"
"r_2","2017","BG412","num","0","1","0","2270"
"r_2","2017","BG412","num","0","2","0","2019"
"r_2","2017","BG412","num","1","0","0","11"
"r_2","2017","BG412","num","1","1","0","4"
"r_2","2017","BG412","num","1","2","0","7"
"r_2","2017","BG412","num","2","0","0","8"
"r_2","2017","BG412","num","2","1","0","4"
"r_2","2017","BG412","num","2","2","0","4"
"r_2","2017","BG412","num","3","0","0","-"
"r_2","2017","BG412","num","3","1","0","-"
"r_2","2017","BG412","num","3","2","0","-"
"r_2","2017","BG412","num","4","0","0","2"
"r_2","2017","BG412","num","4","1","0","-"
"r_2","2017","BG412","num","4","2","0","2"
"r_2","2017","BG412","num","5","0","0","10"
"r_2","2017","BG412","num","5","1","0","9"
"r_2","2017","BG412","num","5","2","0","1"
"r_2","2017","BG412","num","6","0","0","4"
"r_2","2017","BG412","num","6","1","0","4"
"r_2","2017","BG412","num","6","2","0","-"
"r_2","2017","BG412","num","7","0","0","14"
"r_2","2017","BG412","num","7","1","0","11"
"r_2","2017","BG412","num","7","2","0","3"
"r_2","2017","BG412","num","8","0","0","17"
"r_2","2017","BG412","num","8","1","0","13"
"r_2","2017","BG412","num","8","2","0","4"
"r_2","2017","BG412","num","9","0","0","21"
"r_2","2017","BG412","num","9","1","0","15"
"r_2","2017","BG412","num","9","2","0","6"
"r_2","2017","BG412","num","10","0","0","52"
"r_2","2017","BG412","num","10","1","0","34"
"r_2","2017","BG412","num","10","2","0","18"
"r_2","2017","BG412","num","11","0","0","91"
"r_2","2017","BG412","num","11","1","0","63"
"r_2","2017","BG412","num","11","2","0","28"
"r_2","2017","BG412","num","12","0","0","138"
"r_2","2017","BG412","num","12","1","0","103"
"r_2","2017","BG412","num","12","2","0","35"
"r_2","2017","BG412","num","13","0","0","233"
"r_2","2017","BG412","num","13","1","0","161"
"r_2","2017","BG412","num","13","2","0","72"
"r_2","2017","BG412","num","14","0","0","302"
"r_2","2017","BG412","num","14","1","0","224"
"r_2","2017","BG412","num","14","2","0","78"
"r_2","2017","BG412","num","15","0","0","456"
"r_2","2017","BG412","num","15","1","0","314"
"r_2","2017","BG412","num","15","2","0","142"
"r_2","2017","BG412","num","16","0","0","515"
"r_2","2017","BG412","num","16","1","0","315"
"r_2","2017","BG412","num","16","2","0","200"
"r_2","2017","BG412","num","17","0","0","555"
"r_2","2017","BG412","num","17","1","0","286"
"r_2","2017","BG412","num","17","2","0","269"
"r_2","2017","BG412","num","18","0","0","802"
"r_2","2017","BG412","num","18","1","0","342"
"r_2","2017","BG412","num","18","2","0","460"
"r_2","2017","BG412","num","19","0","0","676"
"r_2","2017","BG412","num","19","1","0","244"
"r_2","2017","BG412","num","19","2","0","432"
"r_2","2017","BG412","num","20","0","0","311"
"r_2","2017","BG412","num","20","1","0","104"
"r_2","2017","BG412","num","20","2","0","207"
"r_2","2017","BG412","num","21","0","0","68"
"r_2","2017","BG412","num","21","1","0","20"
"r_2","2017","BG412","num","21","2","0","48"
"r_2","2017","BG412","num","22","0","0","3"
"r_2","2017","BG412","num","22","1","0","-"
"r_2","2017","BG412","num","22","2","0","3"
"r_2","2017","BG412","num","0","0","1","24"
"r_2","2017","BG412","num","0","1","1","17"
"r_2","2017","BG412","num","0","2","1","7"
"r_2","2017","BG412","num","1","0","1","-"
"r_2","2017","BG412","num","1","1","1","-"
"r_2","2017","BG412","num","1","2","1","-"
"r_2","2017","BG412","num","2","0","1","-"
"r_2","2017","BG412","num","2","1","1","-"
"r_2","2017","BG412","num","2","2","1","-"
"r_2","2017","BG412","num","3","0","1","-"
"r_2","2017","BG412","num","3","1","1","-"
"r_2","2017","BG412","num","3","2","1","-"
"r_2","2017","BG412","num","4","0","1","-"
"r_2","2017","BG412","num","4","1","1","-"
"r_2","2017","BG412","num","4","2","1","-"
"r_2","2017","BG412","num","5","0","1","-"
"r_2","2017","BG412","num","5","1","1","-"
"r_2","2017","BG412","num","5","2","1","-"
"r_2","2017","BG412","num","6","0","1","-"
"r_2","2017","BG412","num","6","1","1","-"
"r_2","2017","BG412","num","6","2","1","-"
"r_2","2017","BG412","num","7","0","1","-"
"r_2","2017","BG412","num","7","1","1","-"
"r_2","2017","BG412","num","7","2","1","-"
"r_2","2017","BG412","num","8","0","1","-"
"r_2","2017","BG412","num","8","1","1","-"
"r_2","2017","BG412","num","8","2","1","-"
"r_2","2017","BG412","num","9","0","1","-"
"r_2","2017","BG412","num","9","1","1","-"
"r_2","2017","BG412","num","9","2","1","-"
"r_2","2017","BG412","num","10","0","1","3"
"r_2","2017","BG412","num","10","1","1","2"
"r_2","2017","BG412","num","10","2","1","1"
"r_2","2017","BG412","num","11","0","1","3"
"r_2","2017","BG412","num","11","1","1","2"
"r_2","2017","BG412","num","11","2","1","1"
"r_2","2017","BG412","num","12","0","1","2"
"r_2","2017","BG412","num","12","1","1","2"
"r_2","2017","BG412","num","12","2","1","-"
"r_2","2017","BG412","num","13","0","1","1"
"r_2","2017","BG412","num","13","1","1","1"
"r_2","2017","BG412","num","13","2","1","-"
"r_2","2017","BG412","num","14","0","1","2"
"r_2","2017","BG412","num","14","1","1","2"
"r_2","2017","BG412","num","14","2","1","-"
"r_2","2017","BG412","num","15","0","1","2"
"r_2","2017","BG412","num","15","1","1","1"
"r_2","2017","BG412","num","15","2","1","1"
"r_2","2017","BG412","num","16","0","1","8"
"r_2","2017","BG412","num","16","1","1","5"
"r_2","2017","BG412","num","16","2","1","3"
"r_2","2017","BG412","num","17","0","1","2"
"r_2","2017","BG412","num","17","1","1","1"
"r_2","2017","BG412","num","17","2","1","1"
"r_2","2017","BG412","num","18","0","1","-"
"r_2","2017","BG412","num","18","1","1","-"
"r_2","2017","BG412","num","18","2","1","-"
"r_2","2017","BG412","num","19","0","1","1"
"r_2","2017","BG412","num","19","1","1","1"
"r_2","2017","BG412","num","19","2","1","-"
"r_2","2017","BG412","num","20","0","1","-"
"r_2","2017","BG412","num","20","1","1","-"
"r_2","2017","BG412","num","20","2","1","-"
"r_2","2017","BG412","num","21","0","1","-"
"r_2","2017","BG412","num","21","1","1","-"
"r_2","2017","BG412","num","21","2","1","-"
"r_2","2017","BG412","num","22","0","1","-"
"r_2","2017","BG412","num","22","1","1","-"
"r_2","2017","BG412","num","22","2","1","-"
"r_2","2017","BG412","num","0","0","2","505"
"r_2","2017","BG412","num","0","1","2","302"
"r_2","2017","BG412","num","0","2","2","203"
"r_2","2017","BG412","num","1","0","2","-"
"r_2","2017","BG412","num","1","1","2","-"
"r_2","2017","BG412","num","1","2","2","-"
"r_2","2017","BG412","num","2","0","2","-"
"r_2","2017","BG412","num","2","1","2","-"
"r_2","2017","BG412","num","2","2","2","-"
"r_2","2017","BG412","num","3","0","2","-"
"r_2","2017","BG412","num","3","1","2","-"
"r_2","2017","BG412","num","3","2","2","-"
"r_2","2017","BG412","num","4","0","2","1"
"r_2","2017","BG412","num","4","1","2","-"
"r_2","2017","BG412","num","4","2","2","1"
"r_2","2017","BG412","num","5","0","2","-"
"r_2","2017","BG412","num","5","1","2","-"
"r_2","2017","BG412","num","5","2","2","-"
"r_2","2017","BG412","num","6","0","2","-"
"r_2","2017","BG412","num","6","1","2","-"
"r_2","2017","BG412","num","6","2","2","-"
"r_2","2017","BG412","num","7","0","2","1"
"r_2","2017","BG412","num","7","1","2","1"
"r_2","2017","BG412","num","7","2","2","-"
"r_2","2017","BG412","num","8","0","2","1"
"r_2","2017","BG412","num","8","1","2","-"
"r_2","2017","BG412","num","8","2","2","1"
"r_2","2017","BG412","num","9","0","2","2"
"r_2","2017","BG412","num","9","1","2","1"
"r_2","2017","BG412","num","9","2","2","1"
"r_2","2017","BG412","num","10","0","2","9"
"r_2","2017","BG412","num","10","1","2","2"
"r_2","2017","BG412","num","10","2","2","7"
"r_2","2017","BG412","num","11","0","2","19"
"r_2","2017","BG412","num","11","1","2","10"
"r_2","2017","BG412","num","11","2","2","9"
"r_2","2017","BG412","num","12","0","2","22"
"r_2","2017","BG412","num","12","1","2","16"
"r_2","2017","BG412","num","12","2","2","6"
"r_2","2017","BG412","num","13","0","2","48"
"r_2","2017","BG412","num","13","1","2","29"
"r_2","2017","BG412","num","13","2","2","19"
"r_2","2017","BG412","num","14","0","2","60"
"r_2","2017","BG412","num","14","1","2","43"
"r_2","2017","BG412","num","14","2","2","17"
"r_2","2017","BG412","num","15","0","2","88"
"r_2","2017","BG412","num","15","1","2","61"
"r_2","2017","BG412","num","15","2","2","27"
"r_2","2017","BG412","num","16","0","2","85"
"r_2","2017","BG412","num","16","1","2","53"
"r_2","2017","BG412","num","16","2","2","32"
"r_2","2017","BG412","num","17","0","2","65"
"r_2","2017","BG412","num","17","1","2","36"
"r_2","2017","BG412","num","17","2","2","29"
"r_2","2017","BG412","num","18","0","2","58"
"r_2","2017","BG412","num","18","1","2","30"
"r_2","2017","BG412","num","18","2","2","28"
"r_2","2017","BG412","num","19","0","2","36"
"r_2","2017","BG412","num","19","1","2","16"
"r_2","2017","BG412","num","19","2","2","20"
"r_2","2017","BG412","num","20","0","2","8"
"r_2","2017","BG412","num","20","1","2","3"
"r_2","2017","BG412","num","20","2","2","5"
"r_2","2017","BG412","num","21","0","2","2"
"r_2","2017","BG412","num","21","1","2","1"
"r_2","2017","BG412","num","21","2","2","1"
"r_2","2017","BG412","num","22","0","2","-"
"r_2","2017","BG412","num","22","1","2","-"
"r_2","2017","BG412","num","22","2","2","-"
"r_2","2017","BG412","num","0","0","3","2"
"r_2","2017","BG412","num","0","1","3","-"
"r_2","2017","BG412","num","0","2","3","2"
"r_2","2017","BG412","num","1","0","3","-"
"r_2","2017","BG412","num","1","1","3","-"
"r_2","2017","BG412","num","1","2","3","-"
"r_2","2017","BG412","num","2","0","3","-"
"r_2","2017","BG412","num","2","1","3","-"
"r_2","2017","BG412","num","2","2","3","-"
"r_2","2017","BG412","num","3","0","3","-"
"r_2","2017","BG412","num","3","1","3","-"
"r_2","2017","BG412","num","3","2","3","-"
"r_2","2017","BG412","num","4","0","3","-"
"r_2","2017","BG412","num","4","1","3","-"
"r_2","2017","BG412","num","4","2","3","-"
"r_2","2017","BG412","num","5","0","3","-"
"r_2","2017","BG412","num","5","1","3","-"
"r_2","2017","BG412","num","5","2","3","-"
"r_2","2017","BG412","num","6","0","3","-"
"r_2","2017","BG412","num","6","1","3","-"
"r_2","2017","BG412","num","6","2","3","-"
"r_2","2017","BG412","num","7","0","3","-"
"r_2","2017","BG412","num","7","1","3","-"
"r_2","2017","BG412","num","7","2","3","-"
"r_2","2017","BG412","num","8","0","3","-"
"r_2","2017","BG412","num","8","1","3","-"
"r_2","2017","BG412","num","8","2","3","-"
"r_2","2017","BG412","num","9","0","3","-"
"r_2","2017","BG412","num","9","1","3","-"
"r_2","2017","BG412","num","9","2","3","-"
"r_2","2017","BG412","num","10","0","3","-"
"r_2","2017","BG412","num","10","1","3","-"
"r_2","2017","BG412","num","10","2","3","-"
"r_2","2017","BG412","num","11","0","3","-"
"r_2","2017","BG412","num","11","1","3","-"
"r_2","2017","BG412","num","11","2","3","-"
"r_2","2017","BG412","num","12","0","3","-"
"r_2","2017","BG412","num","12","1","3","-"
"r_2","2017","BG412","num","12","2","3","-"
"r_2","2017","BG412","num","13","0","3","1"
"r_2","2017","BG412","num","13","1","3","-"
"r_2","2017","BG412","num","13","2","3","1"
"r_2","2017","BG412","num","14","0","3","-"
"r_2","2017","BG412","num","14","1","3","-"
"r_2","2017","BG412","num","14","2","3","-"
"r_2","2017","BG412","num","15","0","3","-"
"r_2","2017","BG412","num","15","1","3","-"
"r_2","2017","BG412","num","15","2","3","-"
"r_2","2017","BG412","num","16","0","3","-"
"r_2","2017","BG412","num","16","1","3","-"
"r_2","2017","BG412","num","16","2","3","-"
"r_2","2017","BG412","num","17","0","3","1"
"r_2","2017","BG412","num","17","1","3","-"
"r_2","2017","BG412","num","17","2","3","1"
"r_2","2017","BG412","num","18","0","3","-"
"r_2","2017","BG412","num","18","1","3","-"
"r_2","2017","BG412","num","18","2","3","-"
"r_2","2017","BG412","num","19","0","3","-"
"r_2","2017","BG412","num","19","1","3","-"
"r_2","2017","BG412","num","19","2","3","-"
"r_2","2017","BG412","num","20","0","3","-"
"r_2","2017","BG412","num","20","1","3","-"
"r_2","2017","BG412","num","20","2","3","-"
"r_2","2017","BG412","num","21","0","3","-"
"r_2","2017","BG412","num","21","1","3","-"
"r_2","2017","BG412","num","21","2","3","-"
"r_2","2017","BG412","num","22","0","3","-"
"r_2","2017","BG412","num","22","1","3","-"
"r_2","2017","BG412","num","22","2","3","-"
"r_2","2017","BG412","num","0","0","4","20"
"r_2","2017","BG412","num","0","1","4","8"
"r_2","2017","BG412","num","0","2","4","12"
"r_2","2017","BG412","num","1","0","4","-"
"r_2","2017","BG412","num","1","1","4","-"
"r_2","2017","BG412","num","1","2","4","-"
"r_2","2017","BG412","num","2","0","4","-"
"r_2","2017","BG412","num","2","1","4","-"
"r_2","2017","BG412","num","2","2","4","-"
"r_2","2017","BG412","num","3","0","4","-"
"r_2","2017","BG412","num","3","1","4","-"
"r_2","2017","BG412","num","3","2","4","-"
"r_2","2017","BG412","num","4","0","4","-"
"r_2","2017","BG412","num","4","1","4","-"
"r_2","2017","BG412","num","4","2","4","-"
"r_2","2017","BG412","num","5","0","4","-"
"r_2","2017","BG412","num","5","1","4","-"
"r_2","2017","BG412","num","5","2","4","-"
"r_2","2017","BG412","num","6","0","4","-"
"r_2","2017","BG412","num","6","1","4","-"
"r_2","2017","BG412","num","6","2","4","-"
"r_2","2017","BG412","num","7","0","4","-"
"r_2","2017","BG412","num","7","1","4","-"
"r_2","2017","BG412","num","7","2","4","-"
"r_2","2017","BG412","num","8","0","4","-"
"r_2","2017","BG412","num","8","1","4","-"
"r_2","2017","BG412","num","8","2","4","-"
"r_2","2017","BG412","num","9","0","4","2"
"r_2","2017","BG412","num","9","1","4","1"
"r_2","2017","BG412","num","9","2","4","1"
"r_2","2017","BG412","num","10","0","4","-"
"r_2","2017","BG412","num","10","1","4","-"
"r_2","2017","BG412","num","10","2","4","-"
"r_2","2017","BG412","num","11","0","4","-"
"r_2","2017","BG412","num","11","1","4","-"
"r_2","2017","BG412","num","11","2","4","-"
"r_2","2017","BG412","num","12","0","4","-"
"r_2","2017","BG412","num","12","1","4","-"
"r_2","2017","BG412","num","12","2","4","-"
"r_2","2017","BG412","num","13","0","4","-"
"r_2","2017","BG412","num","13","1","4","-"
"r_2","2017","BG412","num","13","2","4","-"
"r_2","2017","BG412","num","14","0","4","1"
"r_2","2017","BG412","num","14","1","4","1"
"r_2","2017","BG412","num","14","2","4","-"
"r_2","2017","BG412","num","15","0","4","2"
"r_2","2017","BG412","num","15","1","4","-"
"r_2","2017","BG412","num","15","2","4","2"
"r_2","2017","BG412","num","16","0","4","6"
"r_2","2017","BG412","num","16","1","4","2"
"r_2","2017","BG412","num","16","2","4","4"
"r_2","2017","BG412","num","17","0","4","1"
"r_2","2017","BG412","num","17","1","4","1"
"r_2","2017","BG412","num","17","2","4","-"
"r_2","2017","BG412","num","18","0","4","3"
"r_2","2017","BG412","num","18","1","4","1"
"r_2","2017","BG412","num","18","2","4","2"
"r_2","2017","BG412","num","19","0","4","4"
"r_2","2017","BG412","num","19","1","4","1"
"r_2","2017","BG412","num","19","2","4","3"
"r_2","2017","BG412","num","20","0","4","1"
"r_2","2017","BG412","num","20","1","4","1"
"r_2","2017","BG412","num","20","2","4","-"
"r_2","2017","BG412","num","21","0","4","-"
"r_2","2017","BG412","num","21","1","4","-"
"r_2","2017","BG412","num","21","2","4","-"
"r_2","2017","BG412","num","22","0","4","-"
"r_2","2017","BG412","num","22","1","4","-"
"r_2","2017","BG412","num","22","2","4","-"
"r_2","2017","BG412","num","0","0","5","-"
"r_2","2017","BG412","num","0","1","5","-"
"r_2","2017","BG412","num","0","2","5","-"
"r_2","2017","BG412","num","1","0","5","-"
"r_2","2017","BG412","num","1","1","5","-"
"r_2","2017","BG412","num","1","2","5","-"
"r_2","2017","BG412","num","2","0","5","-"
"r_2","2017","BG412","num","2","1","5","-"
"r_2","2017","BG412","num","2","2","5","-"
"r_2","2017","BG412","num","3","0","5","-"
"r_2","2017","BG412","num","3","1","5","-"
"r_2","2017","BG412","num","3","2","5","-"
"r_2","2017","BG412","num","4","0","5","-"
"r_2","2017","BG412","num","4","1","5","-"
"r_2","2017","BG412","num","4","2","5","-"
"r_2","2017","BG412","num","5","0","5","-"
"r_2","2017","BG412","num","5","1","5","-"
"r_2","2017","BG412","num","5","2","5","-"
"r_2","2017","BG412","num","6","0","5","-"
"r_2","2017","BG412","num","6","1","5","-"
"r_2","2017","BG412","num","6","2","5","-"
"r_2","2017","BG412","num","7","0","5","-"
"r_2","2017","BG412","num","7","1","5","-"
"r_2","2017","BG412","num","7","2","5","-"
"r_2","2017","BG412","num","8","0","5","-"
"r_2","2017","BG412","num","8","1","5","-"
"r_2","2017","BG412","num","8","2","5","-"
"r_2","2017","BG412","num","9","0","5","-"
"r_2","2017","BG412","num","9","1","5","-"
"r_2","2017","BG412","num","9","2","5","-"
"r_2","2017","BG412","num","10","0","5","-"
"r_2","2017","BG412","num","10","1","5","-"
"r_2","2017","BG412","num","10","2","5","-"
"r_2","2017","BG412","num","11","0","5","-"
"r_2","2017","BG412","num","11","1","5","-"
"r_2","2017","BG412","num","11","2","5","-"
"r_2","2017","BG412","num","12","0","5","-"
"r_2","2017","BG412","num","12","1","5","-"
"r_2","2017","BG412","num","12","2","5","-"
"r_2","2017","BG412","num","13","0","5","-"
"r_2","2017","BG412","num","13","1","5","-"
"r_2","2017","BG412","num","13","2","5","-"
"r_2","2017","BG412","num","14","0","5","-"
"r_2","2017","BG412","num","14","1","5","-"
"r_2","2017","BG412","num","14","2","5","-"
"r_2","2017","BG412","num","15","0","5","-"
"r_2","2017","BG412","num","15","1","5","-"
"r_2","2017","BG412","num","15","2","5","-"
"r_2","2017","BG412","num","16","0","5","-"
"r_2","2017","BG412","num","16","1","5","-"
"r_2","2017","BG412","num","16","2","5","-"
"r_2","2017","BG412","num","17","0","5","-"
"r_2","2017","BG412","num","17","1","5","-"
"r_2","2017","BG412","num","17","2","5","-"
"r_2","2017","BG412","num","18","0","5","-"
"r_2","2017","BG412","num","18","1","5","-"
"r_2","2017","BG412","num","18","2","5","-"
"r_2","2017","BG412","num","19","0","5","-"
"r_2","2017","BG412","num","19","1","5","-"
"r_2","2017","BG412","num","19","2","5","-"
"r_2","2017","BG412","num","20","0","5","-"
"r_2","2017","BG412","num","20","1","5","-"
"r_2","2017","BG412","num","20","2","5","-"
"r_2","2017","BG412","num","21","0","5","-"
"r_2","2017","BG412","num","21","1","5","-"
"r_2","2017","BG412","num","21","2","5","-"
"r_2","2017","BG412","num","22","0","5","-"
"r_2","2017","BG412","num","22","1","5","-"
"r_2","2017","BG412","num","22","2","5","-"
"r_2","2017","BG412","num","0","0","6","21"
"r_2","2017","BG412","num","0","1","6","12"
"r_2","2017","BG412","num","0","2","6","9"
"r_2","2017","BG412","num","1","0","6","-"
"r_2","2017","BG412","num","1","1","6","-"
"r_2","2017","BG412","num","1","2","6","-"
"r_2","2017","BG412","num","2","0","6","1"
