RevisionColumn,EKATTE,Units,periods,Residence,GenderID,ValueColumn
"r_2","BLG03","num","2015","0","2","39768"
"r_2","BLG03","num","2015","1","0","69610"
"r_2","BLG03","num","2015","1","1","33020"
"r_2","BLG03","num","2015","1","2","36590"
"r_2","BLG03","num","2015","2","0","6386"
"r_2","BLG03","num","2015","2","1","3208"
"r_2","BLG03","num","2015","2","2","3178"
"r_2","BLG11","num","2015","0","0","30306"
"r_2","BLG11","num","2015","0","1","14781"
"r_2","BLG11","num","2015","0","2","15525"
"r_2","BLG11","num","2015","1","0","18617"
"r_2","BLG11","num","2015","1","1","8906"
"r_2","BLG11","num","2015","1","2","9711"
"r_2","BLG11","num","2015","2","0","11689"
"r_2","BLG11","num","2015","2","1","5875"
"r_2","BLG11","num","2015","2","2","5814"
"r_2","BLG13","num","2015","0","0","14936"
"r_2","BLG13","num","2015","0","1","7431"
"r_2","BLG13","num","2015","0","2","7505"
"r_2","BLG13","num","2015","1","0","-"
"r_2","BLG13","num","2015","1","1","-"
"r_2","BLG13","num","2015","1","2","-"
"r_2","BLG13","num","2015","2","0","14936"
"r_2","BLG13","num","2015","2","1","7431"
"r_2","BLG13","num","2015","2","2","7505"
"r_2","BLG28","num","2015","0","0","5555"
"r_2","BLG28","num","2015","0","1","2839"
"r_2","BLG28","num","2015","0","2","2716"
"r_2","BLG28","num","2015","1","0","3513"
"r_2","BLG28","num","2015","1","1","1787"
"r_2","BLG28","num","2015","1","2","1726"
"r_2","BLG28","num","2015","2","0","2042"
"r_2","BLG28","num","2015","2","1","1052"
"r_2","BLG28","num","2015","2","2","990"
"r_2","BLG33","num","2015","0","0","51517"
"r_2","BLG33","num","2015","0","1","25321"
"r_2","BLG33","num","2015","0","2","26196"
"r_2","BLG33","num","2015","1","0","27822"
"r_2","BLG33","num","2015","1","1","13384"
"r_2","BLG33","num","2015","1","2","14438"
"r_2","BLG33","num","2015","2","0","23695"
"r_2","BLG33","num","2015","2","1","11937"
"r_2","BLG33","num","2015","2","2","11758"
"r_2","BLG37","num","2015","0","0","19846"
"r_2","BLG37","num","2015","0","1","9682"
"r_2","BLG37","num","2015","0","2","10164"
"r_2","BLG37","num","2015","1","0","11655"
"r_2","BLG37","num","2015","1","1","5628"
"r_2","BLG37","num","2015","1","2","6027"
"r_2","BLG37","num","2015","2","0","8191"
"r_2","BLG37","num","2015","2","1","4054"
"r_2","BLG37","num","2015","2","2","4137"
"r_2","BLG40","num","2015","0","0","38609"
"r_2","BLG40","num","2015","0","1","18777"
"r_2","BLG40","num","2015","0","2","19832"
"r_2","BLG40","num","2015","1","0","25487"
"r_2","BLG40","num","2015","1","1","12279"
"r_2","BLG40","num","2015","1","2","13208"
"r_2","BLG40","num","2015","2","0","13122"
"r_2","BLG40","num","2015","2","1","6498"
"r_2","BLG40","num","2015","2","2","6624"
"r_2","BLG42","num","2015","0","0","14681"
"r_2","BLG42","num","2015","0","1","7356"
"r_2","BLG42","num","2015","0","2","7325"
"r_2","BLG42","num","2015","1","0","-"
"r_2","BLG42","num","2015","1","1","-"
"r_2","BLG42","num","2015","1","2","-"
"r_2","BLG42","num","2015","2","0","14681"
"r_2","BLG42","num","2015","2","1","7356"
"r_2","BLG42","num","2015","2","2","7325"
"r_2","BLG44","num","2015","0","0","13797"
"r_2","BLG44","num","2015","0","1","6911"
"r_2","BLG44","num","2015","0","2","6886"
"r_2","BLG44","num","2015","1","0","6534"
"r_2","BLG44","num","2015","1","1","3279"
"r_2","BLG44","num","2015","1","2","3255"
"r_2","BLG44","num","2015","2","0","7263"
"r_2","BLG44","num","2015","2","1","3632"
"r_2","BLG44","num","2015","2","2","3631"
"r_2","BLG49","num","2015","0","0","5425"
"r_2","BLG49","num","2015","0","1","2669"
"r_2","BLG49","num","2015","0","2","2756"
"r_2","BLG49","num","2015","1","0","-"
"r_2","BLG49","num","2015","1","1","-"
"r_2","BLG49","num","2015","1","2","-"
"r_2","BLG49","num","2015","2","0","5425"
"r_2","BLG49","num","2015","2","1","2669"
"r_2","BLG49","num","2015","2","2","2756"
"r_2","BLG52","num","2015","0","0","9501"
"r_2","BLG52","num","2015","0","1","4819"
"r_2","BLG52","num","2015","0","2","4682"
"r_2","BLG52","num","2015","1","0","2565"
"r_2","BLG52","num","2015","1","1","1314"
"r_2","BLG52","num","2015","1","2","1251"
"r_2","BLG52","num","2015","2","0","6936"
"r_2","BLG52","num","2015","2","1","3505"
"r_2","BLG52","num","2015","2","2","3431"
"r_2","BLG53","num","2015","0","0","10224"
"r_2","BLG53","num","2015","0","1","5002"
"r_2","BLG53","num","2015","0","2","5222"
"r_2","BLG53","num","2015","1","0","5453"
"r_2","BLG53","num","2015","1","1","2604"
"r_2","BLG53","num","2015","1","2","2849"
"r_2","BLG53","num","2015","2","0","4771"
"r_2","BLG53","num","2015","2","1","2398"
"r_2","BLG53","num","2015","2","2","2373"
"r_2","BGS","num","2015","0","0","413884"
"r_2","BGS","num","2015","0","1","201290"
"r_2","BGS","num","2015","0","2","212594"
"r_2","BGS","num","2015","1","0","314987"
"r_2","BGS","num","2015","1","1","151778"
"r_2","BGS","num","2015","1","2","163209"
"r_2","BGS","num","2015","2","0","98897"
"r_2","BGS","num","2015","2","1","49512"
"r_2","BGS","num","2015","2","2","49385"
"r_2","BGS01","num","2015","0","0","28219"
"r_2","BGS01","num","2015","0","1","13771"
"r_2","BGS01","num","2015","0","2","14448"
"r_2","BGS01","num","2015","1","0","19462"
"r_2","BGS01","num","2015","1","1","9421"
"r_2","BGS01","num","2015","1","2","10041"
"r_2","BGS01","num","2015","2","0","8757"
"r_2","BGS01","num","2015","2","1","4350"
"r_2","BGS01","num","2015","2","2","4407"
"r_2","BGS04","num","2015","0","0","209613"
"r_2","BGS04","num","2015","0","1","100323"
"r_2","BGS04","num","2015","0","2","109290"
"r_2","BGS04","num","2015","1","0","204618"
"r_2","BGS04","num","2015","1","1","97829"
"r_2","BGS04","num","2015","1","2","106789"
"r_2","BGS04","num","2015","2","0","4995"
"r_2","BGS04","num","2015","2","1","2494"
"r_2","BGS04","num","2015","2","2","2501"
"r_2","BGS08","num","2015","0","0","10171"
"r_2","BGS08","num","2015","0","1","5085"
"r_2","BGS08","num","2015","0","2","5086"
"r_2","BGS08","num","2015","1","0","4219"
"r_2","BGS08","num","2015","1","1","2075"
"r_2","BGS08","num","2015","1","2","2144"
"r_2","BGS08","num","2015","2","0","5952"
"r_2","BGS08","num","2015","2","1","3010"
"r_2","BGS08","num","2015","2","2","2942"
"r_2","BGS09","num","2015","0","0","24117"
"r_2","BGS09","num","2015","0","1","11799"
"r_2","BGS09","num","2015","0","2","12318"
"r_2","BGS09","num","2015","1","0","17608"
"r_2","BGS09","num","2015","1","1","8561"
"r_2","BGS09","num","2015","1","2","9047"
"r_2","BGS09","num","2015","2","0","6509"
"r_2","BGS09","num","2015","2","1","3238"
"r_2","BGS09","num","2015","2","2","3271"
"r_2","BGS12","num","2015","0","0","3586"
"r_2","BGS12","num","2015","0","1","1740"
"r_2","BGS12","num","2015","0","2","1846"
"r_2","BGS12","num","2015","1","0","2227"
"r_2","BGS12","num","2015","1","1","1111"
"r_2","BGS12","num","2015","1","2","1116"
"r_2","BGS12","num","2015","2","0","1359"
"r_2","BGS12","num","2015","2","1","629"
"r_2","BGS12","num","2015","2","2","730"
"r_2","BGS15","num","2015","0","0","26920"
"r_2","BGS15","num","2015","0","1","13347"
"r_2","BGS15","num","2015","0","2","13573"
"r_2","BGS15","num","2015","1","0","18414"
"r_2","BGS15","num","2015","1","1","9043"
"r_2","BGS15","num","2015","1","2","9371"
"r_2","BGS15","num","2015","2","0","8506"
"r_2","BGS15","num","2015","2","1","4304"
"r_2","BGS15","num","2015","2","2","4202"
"r_2","BGS17","num","2015","0","0","27473"
"r_2","BGS17","num","2015","0","1","13477"
"r_2","BGS17","num","2015","0","2","13996"
"r_2","BGS17","num","2015","1","0","18849"
"r_2","BGS17","num","2015","1","1","9146"
"r_2","BGS17","num","2015","1","2","9703"
"r_2","BGS17","num","2015","2","0","8624"
"r_2","BGS17","num","2015","2","1","4331"
"r_2","BGS17","num","2015","2","2","4293"
"r_2","BGS27","num","2015","0","0","6311"
"r_2","BGS27","num","2015","0","1","3127"
"r_2","BGS27","num","2015","0","2","3184"
"r_2","BGS27","num","2015","1","0","3948"
"r_2","BGS27","num","2015","1","1","1974"
"r_2","BGS27","num","2015","1","2","1974"
"r_2","BGS27","num","2015","2","0","2363"
"r_2","BGS27","num","2015","2","1","1153"
"r_2","BGS27","num","2015","2","2","1210"
"r_2","BGS18","num","2015","0","0","28399"
"r_2","BGS18","num","2015","0","1","14364"
"r_2","BGS18","num","2015","0","2","14035"
"r_2","BGS18","num","2015","1","0","-"
"r_2","BGS18","num","2015","1","1","-"
"r_2","BGS18","num","2015","1","2","-"
"r_2","BGS18","num","2015","2","0","28399"
"r_2","BGS18","num","2015","2","1","14364"
"r_2","BGS18","num","2015","2","2","14035"
"r_2","BGS21","num","2015","0","0","12804"
"r_2","BGS21","num","2015","0","1","6327"
"r_2","BGS21","num","2015","0","2","6477"
"r_2","BGS21","num","2015","1","0","6479"
"r_2","BGS21","num","2015","1","1","3175"
"r_2","BGS21","num","2015","1","2","3304"
"r_2","BGS21","num","2015","2","0","6325"
"r_2","BGS21","num","2015","2","1","3152"
"r_2","BGS21","num","2015","2","2","3173"
"r_2","BGS06","num","2015","0","0","14969"
"r_2","BGS06","num","2015","0","1","7416"
"r_2","BGS06","num","2015","0","2","7553"
"r_2","BGS06","num","2015","1","0","8859"
"r_2","BGS06","num","2015","1","1","4365"
"r_2","BGS06","num","2015","1","2","4494"
"r_2","BGS06","num","2015","2","0","6110"
"r_2","BGS06","num","2015","2","1","3051"
"r_2","BGS06","num","2015","2","2","3059"
"r_2","BGS23","num","2015","0","0","11925"
"r_2","BGS23","num","2015","0","1","5866"
"r_2","BGS23","num","2015","0","2","6059"
"r_2","BGS23","num","2015","1","0","3049"
"r_2","BGS23","num","2015","1","1","1510"
"r_2","BGS23","num","2015","1","2","1539"
"r_2","BGS23","num","2015","2","0","8876"
"r_2","BGS23","num","2015","2","1","4356"
"r_2","BGS23","num","2015","2","2","4520"
"r_2","BGS13","num","2015","0","0","9377"
"r_2","BGS13","num","2015","0","1","4648"
"r_2","BGS13","num","2015","0","2","4729"
"r_2","BGS13","num","2015","1","0","7255"
"r_2","BGS13","num","2015","1","1","3568"
"r_2","BGS13","num","2015","1","2","3687"
"r_2","BGS13","num","2015","2","0","2122"
"r_2","BGS13","num","2015","2","1","1080"
"r_2","BGS13","num","2015","2","2","1042"
"r_2","VAR","num","2015","0","0","472926"
"r_2","VAR","num","2015","0","1","231055"
"r_2","VAR","num","2015","0","2","241871"
"r_2","VAR","num","2015","1","0","394793"
"r_2","VAR","num","2015","1","1","191905"
"r_2","VAR","num","2015","1","2","202888"
"r_2","VAR","num","2015","2","0","78133"
"r_2","VAR","num","2015","2","1","39150"
"r_2","VAR","num","2015","2","2","38983"
"r_2","VAR01","num","2015","0","0","9658"
"r_2","VAR01","num","2015","0","1","4872"
"r_2","VAR01","num","2015","0","2","4786"
"r_2","VAR01","num","2015","1","0","-"
"r_2","VAR01","num","2015","1","1","-"
"r_2","VAR01","num","2015","1","2","-"
"r_2","VAR01","num","2015","2","0","9658"
"r_2","VAR01","num","2015","2","1","4872"
"r_2","VAR01","num","2015","2","2","4786"
"r_2","VAR02","num","2015","0","0","20900"
"r_2","VAR02","num","2015","0","1","10361"
"r_2","VAR02","num","2015","0","2","10539"
"r_2","VAR02","num","2015","1","0","11842"
"r_2","VAR02","num","2015","1","1","5836"
"r_2","VAR02","num","2015","1","2","6006"
"r_2","VAR02","num","2015","2","0","9058"
"r_2","VAR02","num","2015","2","1","4525"
"r_2","VAR02","num","2015","2","2","4533"
"r_2","VAR04","num","2015","0","0","10675"
"r_2","VAR04","num","2015","0","1","5334"
"r_2","VAR04","num","2015","0","2","5341"
"r_2","VAR04","num","2015","1","0","7527"
"r_2","VAR04","num","2015","1","1","3752"
"r_2","VAR04","num","2015","1","2","3775"
"r_2","VAR04","num","2015","2","0","3148"
"r_2","VAR04","num","2015","2","1","1582"
"r_2","VAR04","num","2015","2","2","1566"
"r_2","VAR05","num","2015","0","0","3326"
"r_2","VAR05","num","2015","0","1","1685"
"r_2","VAR05","num","2015","0","2","1641"
"r_2","VAR05","num","2015","1","0","2112"
"r_2","VAR05","num","2015","1","1","1071"
"r_2","VAR05","num","2015","1","2","1041"
"r_2","VAR05","num","2015","2","0","1214"
"r_2","VAR05","num","2015","2","1","614"
"r_2","VAR05","num","2015","2","2","600"
"r_2","VAR06","num","2015","0","0","343301"
"r_2","VAR06","num","2015","0","1","166499"
"r_2","VAR06","num","2015","0","2","176802"
"r_2","VAR06","num","2015","1","0","334466"
"r_2","VAR06","num","2015","1","1","162072"
"r_2","VAR06","num","2015","1","2","172394"
"r_2","VAR06","num","2015","2","0","8835"
"r_2","VAR06","num","2015","2","1","4427"
"r_2","VAR06","num","2015","2","2","4408"
"r_2","VAR08","num","2015","0","0","5070"
"r_2","VAR08","num","2015","0","1","2498"
"r_2","VAR08","num","2015","0","2","2572"
"r_2","VAR08","num","2015","1","0","-"
"r_2","VAR08","num","2015","1","1","-"
"r_2","VAR08","num","2015","1","2","-"
"r_2","VAR08","num","2015","2","0","5070"
"r_2","VAR08","num","2015","2","1","2498"
"r_2","VAR08","num","2015","2","2","2572"
"r_2","VAR09","num","2015","0","0","9759"
"r_2","VAR09","num","2015","0","1","4889"
"r_2","VAR09","num","2015","0","2","4870"
"r_2","VAR09","num","2015","1","0","2994"
"r_2","VAR09","num","2015","1","1","1459"
"r_2","VAR09","num","2015","1","2","1535"
"r_2","VAR09","num","2015","2","0","6765"
"r_2","VAR09","num","2015","2","1","3430"
"r_2","VAR09","num","2015","2","2","3335"
"r_2","VAR14","num","2015","0","0","8752"
"r_2","VAR14","num","2015","0","1","4360"
"r_2","VAR14","num","2015","0","2","4392"
"r_2","VAR14","num","2015","1","0","7930"
"r_2","VAR14","num","2015","1","1","3923"
"r_2","VAR14","num","2015","1","2","4007"
"r_2","VAR14","num","2015","2","0","822"
"r_2","VAR14","num","2015","2","1","437"
"r_2","VAR14","num","2015","2","2","385"
"r_2","VAR13","num","2015","0","0","18914"
"r_2","VAR13","num","2015","0","1","9350"
"r_2","VAR13","num","2015","0","2","9564"
"r_2","VAR13","num","2015","1","0","6518"
"r_2","VAR13","num","2015","1","1","3208"
"r_2","VAR13","num","2015","1","2","3310"
"r_2","VAR13","num","2015","2","0","12396"
"r_2","VAR13","num","2015","2","1","6142"
"r_2","VAR13","num","2015","2","2","6254"
"r_2","VAR16","num","2015","0","0","13715"
"r_2","VAR16","num","2015","0","1","6838"
"r_2","VAR16","num","2015","0","2","6877"
"r_2","VAR16","num","2015","1","0","4574"
"r_2","VAR16","num","2015","1","1","2287"
"r_2","VAR16","num","2015","1","2","2287"
"r_2","VAR16","num","2015","2","0","9141"
"r_2","VAR16","num","2015","2","1","4551"
"r_2","VAR16","num","2015","2","2","4590"
"r_2","VAR24","num","2015","0","0","21401"
"r_2","VAR24","num","2015","0","1","10674"
"r_2","VAR24","num","2015","0","2","10727"
"r_2","VAR24","num","2015","1","0","12273"
"r_2","VAR24","num","2015","1","1","6035"
"r_2","VAR24","num","2015","1","2","6238"
"r_2","VAR24","num","2015","2","0","9128"
"r_2","VAR24","num","2015","2","1","4639"
"r_2","VAR24","num","2015","2","2","4489"
"r_2","VAR26","num","2015","0","0","7455"
"r_2","VAR26","num","2015","0","1","3695"
"r_2","VAR26","num","2015","0","2","3760"
"r_2","VAR26","num","2015","1","0","4557"
"r_2","VAR26","num","2015","1","1","2262"
"r_2","VAR26","num","2015","1","2","2295"
"r_2","VAR26","num","2015","2","0","2898"
"r_2","VAR26","num","2015","2","1","1433"
"r_2","VAR26","num","2015","2","2","1465"
"r_2","VTR","num","2015","0","0","245006"
"r_2","VTR","num","2015","0","1","118456"
"r_2","VTR","num","2015","0","2","126550"
"r_2","VTR","num","2015","1","0","171215"
"r_2","VTR","num","2015","1","1","82293"
"r_2","VTR","num","2015","1","2","88922"
"r_2","VTR","num","2015","2","0","73791"
"r_2","VTR","num","2015","2","1","36163"
"r_2","VTR","num","2015","2","2","37628"
"r_2","VTR04","num","2015","0","0","87259"
"r_2","VTR04","num","2015","0","1","41780"
"r_2","VTR04","num","2015","0","2","45479"
"r_2","VTR04","num","2015","1","0","74372"
"r_2","VTR04","num","2015","1","1","35455"
"r_2","VTR04","num","2015","1","2","38917"
"r_2","VTR04","num","2015","2","0","12887"
"r_2","VTR04","num","2015","2","1","6325"
"r_2","VTR04","num","2015","2","2","6562"
"r_2","VTR06","num","2015","0","0","43679"
"r_2","VTR06","num","2015","0","1","21163"
"r_2","VTR06","num","2015","0","2","22516"
"r_2","VTR06","num","2015","1","0","32575"
"r_2","VTR06","num","2015","1","1","15719"
"r_2","VTR06","num","2015","1","2","16856"
"r_2","VTR06","num","2015","2","0","11104"
"r_2","VTR06","num","2015","2","1","5444"
"r_2","VTR06","num","2015","2","2","5660"
"r_2","VTR13","num","2015","0","0","8878"
"r_2","VTR13","num","2015","0","1","4314"
"r_2","VTR13","num","2015","0","2","4564"
"r_2","VTR13","num","2015","1","0","5122"
"r_2","VTR13","num","2015","1","1","2456"
"r_2","VTR13","num","2015","1","2","2666"
"r_2","VTR13","num","2015","2","0","3756"
"r_2","VTR13","num","2015","2","1","1858"
"r_2","VTR13","num","2015","2","2","1898"
"r_2","VTR14","num","2015","0","0","3841"
"r_2","VTR14","num","2015","0","1","1911"
"r_2","VTR14","num","2015","0","2","1930"
"r_2","VTR14","num","2015","1","0","2105"
"r_2","VTR14","num","2015","1","1","1051"
"r_2","VTR14","num","2015","1","2","1054"
"r_2","VTR14","num","2015","2","0","1736"
"r_2","VTR14","num","2015","2","1","860"
"r_2","VTR14","num","2015","2","2","876"
"r_2","VTR20","num","2015","0","0","12636"
"r_2","VTR20","num","2015","0","1","6068"
"r_2","VTR20","num","2015","0","2","6568"
"r_2","VTR20","num","2015","1","0","7829"
"r_2","VTR20","num","2015","1","1","3739"
"r_2","VTR20","num","2015","1","2","4090"
"r_2","VTR20","num","2015","2","0","4807"
"r_2","VTR20","num","2015","2","1","2329"
"r_2","VTR20","num","2015","2","2","2478"
"r_2","VTR22","num","2015","0","0","22099"
"r_2","VTR22","num","2015","0","1","10738"
"r_2","VTR22","num","2015","0","2","11361"
"r_2","VTR22","num","2015","1","0","11587"
"r_2","VTR22","num","2015","1","1","5605"
"r_2","VTR22","num","2015","1","2","5982"
"r_2","VTR22","num","2015","2","0","10512"
"r_2","VTR22","num","2015","2","1","5133"
"r_2","VTR22","num","2015","2","2","5379"
"r_2","VTR26","num","2015","0","0","13295"
"r_2","VTR26","num","2015","0","1","6492"
"r_2","VTR26","num","2015","0","2","6803"
"r_2","VTR26","num","2015","1","0","4057"
"r_2","VTR26","num","2015","1","1","2020"
"r_2","VTR26","num","2015","1","2","2037"
"r_2","VTR26","num","2015","2","0","9238"
"r_2","VTR26","num","2015","2","1","4472"
"r_2","VTR26","num","2015","2","2","4766"
"r_2","VTR28","num","2015","0","0","38701"
"r_2","VTR28","num","2015","0","1","18773"
"r_2","VTR28","num","2015","0","2","19928"
"r_2","VTR28","num","2015","1","0","27487"
"r_2","VTR28","num","2015","1","1","13228"
"r_2","VTR28","num","2015","1","2","14259"
"r_2","VTR28","num","2015","2","0","11214"
"r_2","VTR28","num","2015","2","1","5545"
"r_2","VTR28","num","2015","2","2","5669"
"r_2","VTR31","num","2015","0","0","12174"
"r_2","VTR31","num","2015","0","1","6026"
"r_2","VTR31","num","2015","0","2","6148"
"r_2","VTR31","num","2015","1","0","4346"
"r_2","VTR31","num","2015","1","1","2158"
"r_2","VTR31","num","2015","1","2","2188"
"r_2","VTR31","num","2015","2","0","7828"
"r_2","VTR31","num","2015","2","1","3868"
"r_2","VTR31","num","2015","2","2","3960"
"r_2","VTR32","num","2015","0","0","2444"
"r_2","VTR32","num","2015","0","1","1191"
"r_2","VTR32","num","2015","0","2","1253"
"r_2","VTR32","num","2015","1","0","1735"
"r_2","VTR32","num","2015","1","1","862"
"r_2","VTR32","num","2015","1","2","873"
"r_2","VTR32","num","2015","2","0","709"
"r_2","VTR32","num","2015","2","1","329"
"r_2","VTR32","num","2015","2","2","380"
"r_2","VID","num","2015","0","0","91235"
"r_2","VID","num","2015","0","1","44536"
"r_2","VID","num","2015","0","2","46699"
"r_2","VID","num","2015","1","0","58087"
"r_2","VID","num","2015","1","1","28256"
"r_2","VID","num","2015","1","2","29831"
"r_2","VID","num","2015","2","0","33148"
"r_2","VID","num","2015","2","1","16280"
"r_2","VID","num","2015","2","2","16868"
"r_2","VID01","num","2015","0","0","5997"
"r_2","VID01","num","2015","0","1","2957"
"r_2","VID01","num","2015","0","2","3040"
"r_2","VID01","num","2015","1","0","4778"
"r_2","VID01","num","2015","1","1","2362"
"r_2","VID01","num","2015","1","2","2416"
"r_2","VID01","num","2015","2","0","1219"
"r_2","VID01","num","2015","2","1","595"
"r_2","VID01","num","2015","2","2","624"
"r_2","VID03","num","2015","0","0","1143"
"r_2","VID03","num","2015","0","1","533"
"r_2","VID03","num","2015","0","2","610"
"r_2","VID03","num","2015","1","0","-"
"r_2","VID03","num","2015","1","1","-"
"r_2","VID03","num","2015","1","2","-"
"r_2","VID03","num","2015","2","0","1143"
"r_2","VID03","num","2015","2","1","533"
"r_2","VID03","num","2015","2","2","610"
"r_2","VID06","num","2015","0","0","4994"
"r_2","VID06","num","2015","0","1","2531"
"r_2","VID06","num","2015","0","2","2463"
"r_2","VID06","num","2015","1","0","2345"
"r_2","VID06","num","2015","1","1","1131"
"r_2","VID06","num","2015","1","2","1214"
"r_2","VID06","num","2015","2","0","2649"
"r_2","VID06","num","2015","2","1","1400"
"r_2","VID06","num","2015","2","2","1249"
"r_2","VID09","num","2015","0","0","57001"
"r_2","VID09","num","2015","0","1","27639"
"r_2","VID09","num","2015","0","2","29362"
"r_2","VID09","num","2015","1","0","45617"
"r_2","VID09","num","2015","1","1","22141"
"r_2","VID09","num","2015","1","2","23476"
"r_2","VID09","num","2015","2","0","11384"
"r_2","VID09","num","2015","2","1","5498"
"r_2","VID09","num","2015","2","2","5886"
"r_2","VID15","num","2015","0","0","2015"
"r_2","VID15","num","2015","0","1","1022"
"r_2","VID15","num","2015","0","2","993"
"r_2","VID15","num","2015","1","0","1411"
"r_2","VID15","num","2015","1","1","714"
"r_2","VID15","num","2015","1","2","697"
"r_2","VID15","num","2015","2","0","604"
"r_2","VID15","num","2015","2","1","308"
"r_2","VID15","num","2015","2","2","296"
"r_2","VID16","num","2015","0","0","6050"
"r_2","VID16","num","2015","0","1","2987"
"r_2","VID16","num","2015","0","2","3063"
"r_2","VID16","num","2015","1","0","1115"
"r_2","VID16","num","2015","1","1","541"
"r_2","VID16","num","2015","1","2","574"
"r_2","VID16","num","2015","2","0","4935"
"r_2","VID16","num","2015","2","1","2446"
"r_2","VID16","num","2015","2","2","2489"
"r_2","VID22","num","2015","0","0","4004"
"r_2","VID22","num","2015","0","1","1929"
"r_2","VID22","num","2015","0","2","2075"
"r_2","VID22","num","2015","1","0","2821"
"r_2","VID22","num","2015","1","1","1367"
"r_2","VID22","num","2015","1","2","1454"
"r_2","VID22","num","2015","2","0","1183"
"r_2","VID22","num","2015","2","1","562"
"r_2","VID22","num","2015","2","2","621"
"r_2","VID25","num","2015","0","0","1438"
"r_2","VID25","num","2015","0","1","721"
"r_2","VID25","num","2015","0","2","717"
"r_2","VID25","num","2015","1","0","-"
"r_2","VID25","num","2015","1","1","-"
"r_2","VID25","num","2015","1","2","-"
"r_2","VID25","num","2015","2","0","1438"
"r_2","VID25","num","2015","2","1","721"
"r_2","VID25","num","2015","2","2","717"
"r_2","VID30","num","2015","0","0","2783"
"r_2","VID30","num","2015","0","1","1335"
"r_2","VID30","num","2015","0","2","1448"
"r_2","VID30","num","2015","1","0","-"
"r_2","VID30","num","2015","1","1","-"
"r_2","VID30","num","2015","1","2","-"
"r_2","VID30","num","2015","2","0","2783"
"r_2","VID30","num","2015","2","1","1335"
"r_2","VID30","num","2015","2","2","1448"
"r_2","VID33","num","2015","0","0","3940"
"r_2","VID33","num","2015","0","1","1957"
"r_2","VID33","num","2015","0","2","1983"
"r_2","VID33","num","2015","1","0","-"
"r_2","VID33","num","2015","1","1","-"
"r_2","VID33","num","2015","1","2","-"
"r_2","VID33","num","2015","2","0","3940"
"r_2","VID33","num","2015","2","1","1957"
"r_2","VID33","num","2015","2","2","1983"
"r_2","VID37","num","2015","0","0","1870"
"r_2","VID37","num","2015","0","1","925"
"r_2","VID37","num","2015","0","2","945"
"r_2","VID37","num","2015","1","0","-"
"r_2","VID37","num","2015","1","1","-"
"r_2","VID37","num","2015","1","2","-"
"r_2","VID37","num","2015","2","0","1870"
"r_2","VID37","num","2015","2","1","925"
"r_2","VID37","num","2015","2","2","945"
"r_2","VRC","num","2015","0","0","172007"
"r_2","VRC","num","2015","0","1","84688"
"r_2","VRC","num","2015","0","2","87319"
"r_2","VRC","num","2015","1","0","99435"
"r_2","VRC","num","2015","1","1","48413"
"r_2","VRC","num","2015","1","2","51022"
"r_2","VRC","num","2015","2","0","72572"
"r_2","VRC","num","2015","2","1","36275"
"r_2","VRC","num","2015","2","2","36297"
"r_2","VRC05","num","2015","0","0","5536"
"r_2","VRC05","num","2015","0","1","2787"
"r_2","VRC05","num","2015","0","2","2749"
"r_2","VRC05","num","2015","1","0","-"
"r_2","VRC05","num","2015","1","1","-"
"r_2","VRC05","num","2015","1","2","-"
"r_2","VRC05","num","2015","2","0","5536"
"r_2","VRC05","num","2015","2","1","2787"
"r_2","VRC05","num","2015","2","2","2749"
"r_2","VRC08","num","2015","0","0","22961"
"r_2","VRC08","num","2015","0","1","11330"
"r_2","VRC08","num","2015","0","2","11631"
"r_2","VRC08","num","2015","1","0","10363"
"r_2","VRC08","num","2015","1","1","5038"
"r_2","VRC08","num","2015","1","2","5325"
"r_2","VRC08","num","2015","2","0","12598"
"r_2","VRC08","num","2015","2","1","6292"
"r_2","VRC08","num","2015","2","2","6306"
"r_2","VRC10","num","2015","0","0","66788"
"r_2","VRC10","num","2015","0","1","32587"
"r_2","VRC10","num","2015","0","2","34201"
"r_2","VRC10","num","2015","1","0","54150"
"r_2","VRC10","num","2015","1","1","26228"
"r_2","VRC10","num","2015","1","2","27922"
"r_2","VRC10","num","2015","2","0","12638"
"r_2","VRC10","num","2015","2","1","6359"
"r_2","VRC10","num","2015","2","2","6279"
"r_2","VRC20","num","2015","0","0","19977"
"r_2","VRC20","num","2015","0","1","9849"
"r_2","VRC20","num","2015","0","2","10128"
"r_2","VRC20","num","2015","1","0","12354"
"r_2","VRC20","num","2015","1","1","6112"
"r_2","VRC20","num","2015","1","2","6242"
"r_2","VRC20","num","2015","2","0","7623"
"r_2","VRC20","num","2015","2","1","3737"
"r_2","VRC20","num","2015","2","2","3886"
"r_2","VRC21","num","2015","0","0","9255"
"r_2","VRC21","num","2015","0","1","4639"
"r_2","VRC21","num","2015","0","2","4616"
"r_2","VRC21","num","2015","1","0","2780"
"r_2","VRC21","num","2015","1","1","1386"
"r_2","VRC21","num","2015","1","2","1394"
"r_2","VRC21","num","2015","2","0","6475"
"r_2","VRC21","num","2015","2","1","3253"
"r_2","VRC21","num","2015","2","2","3222"
"r_2","VRC27","num","2015","0","0","19898"
"r_2","VRC27","num","2015","0","1","9776"
"r_2","VRC27","num","2015","0","2","10122"
"r_2","VRC27","num","2015","1","0","9709"
"r_2","VRC27","num","2015","1","1","4675"
"r_2","VRC27","num","2015","1","2","5034"
"r_2","VRC27","num","2015","2","0","10189"
