RevisionColumn,periods,Units,EKATTE_Hlth,Mpersonnel,ValueColumn
"r_1","2012","num","SFO54","2","1"
"r_1","2012","num","SFO54","3","1"
"r_1","2013","num","SFO54","1","1"
"r_1","2013","num","SFO54","2","1"
"r_1","2013","num","SFO54","3","1"
"r_1","2014","num","SFO54","1","1"
"r_1","2014","num","SFO54","2","1"
"r_1","2014","num","SFO54","3","1"
"r_1","2015","num","SFO54","1","1"
"r_1","2015","num","SFO54","2","1"
"r_1","2015","num","SFO54","3","1"
"r_1","2016","num","SFO54","1","1"
"r_1","2016","num","SFO54","2","1"
"r_1","2016","num","SFO54","3","1"
"r_1","2017","num","SFO54","1","1"
"r_1","2017","num","SFO54","2","1"
"r_1","2017","num","SFO54","3","1"
"r_1","2003","num","SFO06","1","10"
"r_1","2003","num","SFO06","2","5"
"r_1","2003","num","SFO06","3","11"
"r_1","2004","num","SFO06","1","10"
"r_1","2004","num","SFO06","2","6"
"r_1","2004","num","SFO06","3","7"
"r_1","2005","num","SFO06","1","9"
"r_1","2005","num","SFO06","2","3"
"r_1","2005","num","SFO06","3","8"
"r_1","2006","num","SFO06","1","10"
"r_1","2006","num","SFO06","2","3"
"r_1","2006","num","SFO06","3","9"
"r_1","2007","num","SFO06","1","10"
"r_1","2007","num","SFO06","2","3"
"r_1","2007","num","SFO06","3","8"
"r_1","2008","num","SFO06","1","8"
"r_1","2008","num","SFO06","2","3"
"r_1","2008","num","SFO06","3","8"
"r_1","2009","num","SFO06","1","12"
"r_1","2009","num","SFO06","2","4"
"r_1","2009","num","SFO06","3","8"
"r_1","2010","num","SFO06","1","11"
"r_1","2010","num","SFO06","2","4"
"r_1","2010","num","SFO06","3","8"
"r_1","2011","num","SFO06","1","11"
"r_1","2011","num","SFO06","2","4"
"r_1","2011","num","SFO06","3","13"
"r_1","2012","num","SFO06","1","14"
"r_1","2012","num","SFO06","2","4"
"r_1","2012","num","SFO06","3","11"
"r_1","2013","num","SFO06","1","12"
"r_1","2013","num","SFO06","2","4"
"r_1","2013","num","SFO06","3","11"
"r_1","2014","num","SFO06","1","11"
"r_1","2014","num","SFO06","2","4"
"r_1","2014","num","SFO06","3","11"
"r_1","2015","num","SFO06","1","11"
"r_1","2015","num","SFO06","2","4"
"r_1","2015","num","SFO06","3","9"
"r_1","2016","num","SFO06","1","11"
"r_1","2016","num","SFO06","2","4"
"r_1","2016","num","SFO06","3","16"
"r_1","2017","num","SFO06","1","11"
"r_1","2017","num","SFO06","2","4"
"r_1","2017","num","SFO06","3","11"
"r_1","2003","num","SFO07","1","95"
"r_1","2003","num","SFO07","2","24"
"r_1","2003","num","SFO07","3","203"
"r_1","2004","num","SFO07","1","88"
"r_1","2004","num","SFO07","2","24"
"r_1","2004","num","SFO07","3","209"
"r_1","2005","num","SFO07","1","97"
"r_1","2005","num","SFO07","2","18"
"r_1","2005","num","SFO07","3","208"
"r_1","2006","num","SFO07","1","98"
"r_1","2006","num","SFO07","2","18"
"r_1","2006","num","SFO07","3","199"
"r_1","2007","num","SFO07","1","93"
"r_1","2007","num","SFO07","2","19"
"r_1","2007","num","SFO07","3","194"
"r_1","2008","num","SFO07","1","91"
"r_1","2008","num","SFO07","2","17"
"r_1","2008","num","SFO07","3","153"
"r_1","2009","num","SFO07","1","94"
"r_1","2009","num","SFO07","2","28"
"r_1","2009","num","SFO07","3","161"
"r_1","2010","num","SFO07","1","96"
"r_1","2010","num","SFO07","2","17"
"r_1","2010","num","SFO07","3","147"
"r_1","2011","num","SFO07","1","101"
"r_1","2011","num","SFO07","2","15"
"r_1","2011","num","SFO07","3","141"
"r_1","2012","num","SFO07","1","106"
"r_1","2012","num","SFO07","2","16"
"r_1","2012","num","SFO07","3","138"
"r_1","2013","num","SFO07","1","105"
"r_1","2013","num","SFO07","2","17"
"r_1","2013","num","SFO07","3","139"
"r_1","2014","num","SFO07","1","104"
"r_1","2014","num","SFO07","2","16"
"r_1","2014","num","SFO07","3","136"
"r_1","2015","num","SFO07","1","104"
"r_1","2015","num","SFO07","2","18"
"r_1","2015","num","SFO07","3","136"
"r_1","2016","num","SFO07","1","101"
"r_1","2016","num","SFO07","2","19"
"r_1","2016","num","SFO07","3","124"
"r_1","2017","num","SFO07","1","105"
"r_1","2017","num","SFO07","2","19"
"r_1","2017","num","SFO07","3","126"
"r_1","2003","num","SFO09","1","16"
"r_1","2003","num","SFO09","2","4"
"r_1","2003","num","SFO09","3","24"
"r_1","2004","num","SFO09","1","11"
"r_1","2004","num","SFO09","2","4"
"r_1","2004","num","SFO09","3","19"
"r_1","2005","num","SFO09","1","12"
"r_1","2005","num","SFO09","2","4"
"r_1","2005","num","SFO09","3","19"
"r_1","2006","num","SFO09","1","9"
"r_1","2006","num","SFO09","2","4"
"r_1","2006","num","SFO09","3","17"
"r_1","2007","num","SFO09","1","8"
"r_1","2007","num","SFO09","2","4"
"r_1","2007","num","SFO09","3","21"
"r_1","2008","num","SFO09","1","13"
"r_1","2008","num","SFO09","2","4"
"r_1","2008","num","SFO09","3","21"
"r_1","2009","num","SFO09","1","14"
"r_1","2009","num","SFO09","2","4"
"r_1","2009","num","SFO09","3","16"
"r_1","2010","num","SFO09","1","10"
"r_1","2010","num","SFO09","2","4"
"r_1","2010","num","SFO09","3","5"
"r_1","2011","num","SFO09","1","10"
"r_1","2011","num","SFO09","2","4"
"r_1","2011","num","SFO09","3","10"
"r_1","2012","num","SFO09","1","5"
"r_1","2012","num","SFO09","2","5"
"r_1","2012","num","SFO09","3","3"
"r_1","2013","num","SFO09","1","5"
"r_1","2013","num","SFO09","2","5"
"r_1","2013","num","SFO09","3","5"
"r_1","2014","num","SFO09","1","4"
"r_1","2014","num","SFO09","2","4"
"r_1","2014","num","SFO09","3","4"
"r_1","2015","num","SFO09","1","5"
"r_1","2015","num","SFO09","2","4"
"r_1","2015","num","SFO09","3","7"
"r_1","2016","num","SFO09","1","5"
"r_1","2016","num","SFO09","2","4"
"r_1","2016","num","SFO09","3","8"
"r_1","2017","num","SFO09","1","5"
"r_1","2017","num","SFO09","2","4"
"r_1","2017","num","SFO09","3","7"
"r_1","2003","num","SFO10","1","5"
"r_1","2003","num","SFO10","2","5"
"r_1","2003","num","SFO10","3","4"
"r_1","2004","num","SFO10","1","5"
"r_1","2004","num","SFO10","2","6"
"r_1","2004","num","SFO10","3","4"
"r_1","2005","num","SFO10","1","5"
"r_1","2005","num","SFO10","2","3"
"r_1","2005","num","SFO10","3","5"
"r_1","2006","num","SFO10","1","4"
"r_1","2006","num","SFO10","2","2"
"r_1","2006","num","SFO10","3","5"
"r_1","2007","num","SFO10","1","4"
"r_1","2007","num","SFO10","2","3"
"r_1","2007","num","SFO10","3","5"
"r_1","2008","num","SFO10","1","4"
"r_1","2008","num","SFO10","2","3"
"r_1","2008","num","SFO10","3","5"
"r_1","2009","num","SFO10","1","4"
"r_1","2009","num","SFO10","2","2"
"r_1","2009","num","SFO10","3","4"
"r_1","2010","num","SFO10","1","4"
"r_1","2010","num","SFO10","2","2"
"r_1","2010","num","SFO10","3","4"
"r_1","2011","num","SFO10","1","4"
"r_1","2011","num","SFO10","2","3"
"r_1","2011","num","SFO10","3","4"
"r_1","2012","num","SFO10","1","4"
"r_1","2012","num","SFO10","2","3"
"r_1","2012","num","SFO10","3","3"
"r_1","2013","num","SFO10","1","3"
"r_1","2013","num","SFO10","2","7"
"r_1","2013","num","SFO10","3","5"
"r_1","2014","num","SFO10","1","2"
"r_1","2014","num","SFO10","2","2"
"r_1","2014","num","SFO10","3","5"
"r_1","2015","num","SFO10","1","2"
"r_1","2015","num","SFO10","2","9"
"r_1","2015","num","SFO10","3","5"
"r_1","2016","num","SFO10","1","2"
"r_1","2016","num","SFO10","2","12"
"r_1","2016","num","SFO10","3","4"
"r_1","2017","num","SFO10","1","1"
"r_1","2017","num","SFO10","2","12"
"r_1","2017","num","SFO10","3","4"
"r_1","2003","num","SFO59","1","5"
"r_1","2003","num","SFO59","2","3"
"r_1","2003","num","SFO59","3","7"
"r_1","2004","num","SFO59","1","5"
"r_1","2004","num","SFO59","2","3"
"r_1","2004","num","SFO59","3","6"
"r_1","2005","num","SFO59","1","5"
"r_1","2005","num","SFO59","2","3"
"r_1","2005","num","SFO59","3","5"
"r_1","2006","num","SFO59","1","5"
"r_1","2006","num","SFO59","2","3"
"r_1","2006","num","SFO59","3","8"
"r_1","2007","num","SFO59","1","5"
"r_1","2007","num","SFO59","2","3"
"r_1","2007","num","SFO59","3","7"
"r_1","2008","num","SFO59","1","5"
"r_1","2008","num","SFO59","2","3"
"r_1","2008","num","SFO59","3","6"
"r_1","2009","num","SFO59","1","5"
"r_1","2009","num","SFO59","2","3"
"r_1","2009","num","SFO59","3","6"
"r_1","2010","num","SFO59","1","5"
"r_1","2010","num","SFO59","2","3"
"r_1","2010","num","SFO59","3","7"
"r_1","2011","num","SFO59","1","5"
"r_1","2011","num","SFO59","2","2"
"r_1","2011","num","SFO59","3","5"
"r_1","2012","num","SFO59","1","5"
"r_1","2012","num","SFO59","2","2"
"r_1","2012","num","SFO59","3","4"
"r_1","2013","num","SFO59","1","5"
"r_1","2013","num","SFO59","2","2"
"r_1","2013","num","SFO59","3","8"
"r_1","2014","num","SFO59","1","4"
"r_1","2014","num","SFO59","2","2"
"r_1","2014","num","SFO59","3","6"
"r_1","2015","num","SFO59","1","5"
"r_1","2015","num","SFO59","2","2"
"r_1","2015","num","SFO59","3","6"
"r_1","2016","num","SFO59","1","5"
"r_1","2016","num","SFO59","2","2"
"r_1","2016","num","SFO59","3","6"
"r_1","2017","num","SFO59","1","5"
"r_1","2017","num","SFO59","2","3"
"r_1","2017","num","SFO59","3","8"
"r_1","2003","num","SFO16","1","6"
"r_1","2003","num","SFO16","2","1"
"r_1","2003","num","SFO16","3","6"
"r_1","2004","num","SFO16","1","4"
"r_1","2004","num","SFO16","2","6"
"r_1","2004","num","SFO16","3","6"
"r_1","2005","num","SFO16","1","6"
"r_1","2005","num","SFO16","2","2"
"r_1","2005","num","SFO16","3","6"
"r_1","2006","num","SFO16","1","6"
"r_1","2006","num","SFO16","2","2"
"r_1","2006","num","SFO16","3","6"
"r_1","2007","num","SFO16","1","6"
"r_1","2007","num","SFO16","2","3"
"r_1","2007","num","SFO16","3","6"
"r_1","2008","num","SFO16","1","5"
"r_1","2008","num","SFO16","2","3"
"r_1","2008","num","SFO16","3","5"
"r_1","2009","num","SFO16","1","4"
"r_1","2009","num","SFO16","2","5"
"r_1","2009","num","SFO16","3","5"
"r_1","2010","num","SFO16","1","4"
"r_1","2010","num","SFO16","2","6"
"r_1","2010","num","SFO16","3","5"
"r_1","2011","num","SFO16","1","4"
"r_1","2011","num","SFO16","2","6"
"r_1","2011","num","SFO16","3","5"
"r_1","2012","num","SFO16","1","4"
"r_1","2012","num","SFO16","2","5"
"r_1","2012","num","SFO16","3","5"
"r_1","2013","num","SFO16","1","4"
"r_1","2013","num","SFO16","2","5"
"r_1","2013","num","SFO16","3","5"
"r_1","2014","num","SFO16","1","4"
"r_1","2014","num","SFO16","2","4"
"r_1","2014","num","SFO16","3","5"
"r_1","2015","num","SFO16","1","4"
"r_1","2015","num","SFO16","2","5"
"r_1","2015","num","SFO16","3","7"
"r_1","2016","num","SFO16","1","5"
"r_1","2016","num","SFO16","2","6"
"r_1","2016","num","SFO16","3","5"
"r_1","2017","num","SFO16","1","5"
"r_1","2017","num","SFO16","2","10"
"r_1","2017","num","SFO16","3","5"
"r_1","2003","num","SFO17","1","40"
"r_1","2003","num","SFO17","2","16"
"r_1","2003","num","SFO17","3","40"
"r_1","2004","num","SFO17","1","37"
"r_1","2004","num","SFO17","2","16"
"r_1","2004","num","SFO17","3","44"
"r_1","2005","num","SFO17","1","41"
"r_1","2005","num","SFO17","2","15"
"r_1","2005","num","SFO17","3","50"
"r_1","2006","num","SFO17","1","48"
"r_1","2006","num","SFO17","2","16"
"r_1","2006","num","SFO17","3","51"
"r_1","2007","num","SFO17","1","44"
"r_1","2007","num","SFO17","2","16"
"r_1","2007","num","SFO17","3","56"
"r_1","2008","num","SFO17","1","45"
"r_1","2008","num","SFO17","2","16"
"r_1","2008","num","SFO17","3","55"
"r_1","2009","num","SFO17","1","51"
"r_1","2009","num","SFO17","2","13"
"r_1","2009","num","SFO17","3","57"
"r_1","2010","num","SFO17","1","67"
"r_1","2010","num","SFO17","2","18"
"r_1","2010","num","SFO17","3","61"
"r_1","2011","num","SFO17","1","66"
"r_1","2011","num","SFO17","2","17"
"r_1","2011","num","SFO17","3","68"
"r_1","2012","num","SFO17","1","74"
"r_1","2012","num","SFO17","2","18"
"r_1","2012","num","SFO17","3","75"
"r_1","2013","num","SFO17","1","73"
"r_1","2013","num","SFO17","2","20"
"r_1","2013","num","SFO17","3","78"
"r_1","2014","num","SFO17","1","82"
"r_1","2014","num","SFO17","2","20"
"r_1","2014","num","SFO17","3","81"
"r_1","2015","num","SFO17","1","75"
"r_1","2015","num","SFO17","2","23"
"r_1","2015","num","SFO17","3","78"
"r_1","2016","num","SFO17","1","75"
"r_1","2016","num","SFO17","2","28"
"r_1","2016","num","SFO17","3","62"
"r_1","2017","num","SFO17","1","78"
"r_1","2017","num","SFO17","2","24"
"r_1","2017","num","SFO17","3","81"
"r_1","2003","num","SFO18","1","38"
"r_1","2003","num","SFO18","2","8"
"r_1","2003","num","SFO18","3","81"
"r_1","2004","num","SFO18","1","37"
"r_1","2004","num","SFO18","2","8"
"r_1","2004","num","SFO18","3","81"
"r_1","2005","num","SFO18","1","40"
"r_1","2005","num","SFO18","2","8"
"r_1","2005","num","SFO18","3","83"
"r_1","2006","num","SFO18","1","40"
"r_1","2006","num","SFO18","2","8"
"r_1","2006","num","SFO18","3","81"
"r_1","2007","num","SFO18","1","40"
"r_1","2007","num","SFO18","2","8"
"r_1","2007","num","SFO18","3","81"
"r_1","2008","num","SFO18","1","49"
"r_1","2008","num","SFO18","2","7"
"r_1","2008","num","SFO18","3","82"
"r_1","2009","num","SFO18","1","55"
"r_1","2009","num","SFO18","2","7"
"r_1","2009","num","SFO18","3","82"
"r_1","2010","num","SFO18","1","55"
"r_1","2010","num","SFO18","2","7"
"r_1","2010","num","SFO18","3","85"
"r_1","2011","num","SFO18","1","57"
"r_1","2011","num","SFO18","2","8"
"r_1","2011","num","SFO18","3","85"
"r_1","2012","num","SFO18","1","57"
"r_1","2012","num","SFO18","2","7"
"r_1","2012","num","SFO18","3","86"
"r_1","2013","num","SFO18","1","55"
"r_1","2013","num","SFO18","2","6"
"r_1","2013","num","SFO18","3","83"
"r_1","2014","num","SFO18","1","57"
"r_1","2014","num","SFO18","2","7"
"r_1","2014","num","SFO18","3","82"
"r_1","2015","num","SFO18","1","58"
"r_1","2015","num","SFO18","2","6"
"r_1","2015","num","SFO18","3","72"
"r_1","2016","num","SFO18","1","60"
"r_1","2016","num","SFO18","2","6"
"r_1","2016","num","SFO18","3","73"
"r_1","2017","num","SFO18","1","57"
"r_1","2017","num","SFO18","2","7"
"r_1","2017","num","SFO18","3","69"
"r_1","2003","num","SFO47","1","8"
"r_1","2003","num","SFO47","2","3"
"r_1","2003","num","SFO47","3","28"
"r_1","2004","num","SFO47","1","8"
"r_1","2004","num","SFO47","2","4"
"r_1","2004","num","SFO47","3","27"
"r_1","2005","num","SFO47","1","8"
"r_1","2005","num","SFO47","2","4"
"r_1","2005","num","SFO47","3","33"
"r_1","2006","num","SFO47","1","8"
"r_1","2006","num","SFO47","2","4"
"r_1","2006","num","SFO47","3","29"
"r_1","2007","num","SFO47","1","9"
"r_1","2007","num","SFO47","2","5"
"r_1","2007","num","SFO47","3","28"
"r_1","2008","num","SFO47","1","9"
"r_1","2008","num","SFO47","2","5"
"r_1","2008","num","SFO47","3","28"
"r_1","2009","num","SFO47","1","8"
"r_1","2009","num","SFO47","2","5"
"r_1","2009","num","SFO47","3","28"
"r_1","2010","num","SFO47","1","8"
"r_1","2010","num","SFO47","2","4"
"r_1","2010","num","SFO47","3","28"
"r_1","2011","num","SFO47","1","7"
"r_1","2011","num","SFO47","2","4"
"r_1","2011","num","SFO47","3","25"
"r_1","2012","num","SFO47","1","7"
"r_1","2012","num","SFO47","2","4"
"r_1","2012","num","SFO47","3","29"
"r_1","2013","num","SFO47","1","7"
"r_1","2013","num","SFO47","2","4"
"r_1","2013","num","SFO47","3","25"
"r_1","2014","num","SFO47","1","5"
"r_1","2014","num","SFO47","2","4"
"r_1","2014","num","SFO47","3","27"
"r_1","2015","num","SFO47","1","5"
"r_1","2015","num","SFO47","2","3"
"r_1","2015","num","SFO47","3","20"
"r_1","2016","num","SFO47","1","5"
"r_1","2016","num","SFO47","2","4"
"r_1","2016","num","SFO47","3","13"
"r_1","2017","num","SFO47","1","4"
"r_1","2017","num","SFO47","2","4"
"r_1","2017","num","SFO47","3","9"
"r_1","2003","num","SFO20","1","40"
"r_1","2003","num","SFO20","2","6"
"r_1","2003","num","SFO20","3","82"
"r_1","2004","num","SFO20","1","37"
"r_1","2004","num","SFO20","2","6"
"r_1","2004","num","SFO20","3","73"
"r_1","2005","num","SFO20","1","37"
"r_1","2005","num","SFO20","2","2"
"r_1","2005","num","SFO20","3","74"
"r_1","2006","num","SFO20","1","36"
"r_1","2006","num","SFO20","2","2"
"r_1","2006","num","SFO20","3","74"
"r_1","2007","num","SFO20","1","36"
"r_1","2007","num","SFO20","2","6"
"r_1","2007","num","SFO20","3","75"
"r_1","2008","num","SFO20","1","37"
"r_1","2008","num","SFO20","2","5"
"r_1","2008","num","SFO20","3","74"
"r_1","2009","num","SFO20","1","37"
"r_1","2009","num","SFO20","2","4"
"r_1","2009","num","SFO20","3","74"
"r_1","2010","num","SFO20","1","45"
"r_1","2010","num","SFO20","2","6"
"r_1","2010","num","SFO20","3","59"
"r_1","2011","num","SFO20","1","42"
"r_1","2011","num","SFO20","2","6"
"r_1","2011","num","SFO20","3","60"
"r_1","2012","num","SFO20","1","46"
"r_1","2012","num","SFO20","2","6"
"r_1","2012","num","SFO20","3","59"
"r_1","2013","num","SFO20","1","37"
"r_1","2013","num","SFO20","2","7"
"r_1","2013","num","SFO20","3","51"
"r_1","2014","num","SFO20","1","39"
"r_1","2014","num","SFO20","2","8"
"r_1","2014","num","SFO20","3","46"
"r_1","2015","num","SFO20","1","40"
"r_1","2015","num","SFO20","2","9"
"r_1","2015","num","SFO20","3","48"
"r_1","2016","num","SFO20","1","40"
"r_1","2016","num","SFO20","2","9"
"r_1","2016","num","SFO20","3","49"
"r_1","2017","num","SFO20","1","39"
"r_1","2017","num","SFO20","2","9"
"r_1","2017","num","SFO20","3","45"
"r_1","2003","num","SFO24","1","3"
"r_1","2003","num","SFO24","2","2"
"r_1","2003","num","SFO24","3","1"
"r_1","2004","num","SFO24","1","3"
"r_1","2004","num","SFO24","2","2"
"r_1","2004","num","SFO24","3","1"
"r_1","2005","num","SFO24","1","3"
"r_1","2005","num","SFO24","2","-"
"r_1","2005","num","SFO24","3","1"
"r_1","2006","num","SFO24","1","3"
"r_1","2006","num","SFO24","2","1"
"r_1","2006","num","SFO24","3","1"
"r_1","2007","num","SFO24","1","3"
"r_1","2007","num","SFO24","2","1"
"r_1","2007","num","SFO24","3","1"
"r_1","2008","num","SFO24","1","3"
"r_1","2008","num","SFO24","2","1"
"r_1","2008","num","SFO24","3","1"
"r_1","2009","num","SFO24","1","3"
"r_1","2009","num","SFO24","2","1"
"r_1","2009","num","SFO24","3","1"
"r_1","2010","num","SFO24","1","3"
"r_1","2010","num","SFO24","2","1"
"r_1","2010","num","SFO24","3","1"
"r_1","2011","num","SFO24","1","2"
"r_1","2011","num","SFO24","2","1"
"r_1","2011","num","SFO24","3","1"
"r_1","2012","num","SFO24","1","2"
"r_1","2012","num","SFO24","2","1"
"r_1","2012","num","SFO24","3","1"
"r_1","2013","num","SFO24","1","2"
"r_1","2013","num","SFO24","2","1"
"r_1","2013","num","SFO24","3","1"
"r_1","2014","num","SFO24","1","2"
"r_1","2014","num","SFO24","2","1"
"r_1","2014","num","SFO24","3","1"
"r_1","2015","num","SFO24","1","1"
"r_1","2015","num","SFO24","2","1"
"r_1","2015","num","SFO24","3","1"
"r_1","2016","num","SFO24","1","1"
"r_1","2016","num","SFO24","2","1"
"r_1","2016","num","SFO24","3","1"
"r_1","2017","num","SFO24","1","3"
"r_1","2017","num","SFO24","2","1"
"r_1","2017","num","SFO24","3","1"
"r_1","2003","num","SFO25","1","25"
"r_1","2003","num","SFO25","2","5"
"r_1","2003","num","SFO25","3","51"
"r_1","2004","num","SFO25","1","31"
"r_1","2004","num","SFO25","2","5"
"r_1","2004","num","SFO25","3","89"
"r_1","2005","num","SFO25","1","33"
"r_1","2005","num","SFO25","2","5"
"r_1","2005","num","SFO25","3","89"
"r_1","2006","num","SFO25","1","35"
"r_1","2006","num","SFO25","2","5"
"r_1","2006","num","SFO25","3","91"
"r_1","2007","num","SFO25","1","33"
"r_1","2007","num","SFO25","2","6"
"r_1","2007","num","SFO25","3","91"
"r_1","2008","num","SFO25","1","32"
"r_1","2008","num","SFO25","2","5"
"r_1","2008","num","SFO25","3","84"
"r_1","2009","num","SFO25","1","31"
"r_1","2009","num","SFO25","2","5"
"r_1","2009","num","SFO25","3","82"
"r_1","2010","num","SFO25","1","31"
"r_1","2010","num","SFO25","2","5"
"r_1","2010","num","SFO25","3","85"
"r_1","2011","num","SFO25","1","22"
"r_1","2011","num","SFO25","2","7"
"r_1","2011","num","SFO25","3","68"
"r_1","2012","num","SFO25","1","26"
"r_1","2012","num","SFO25","2","8"
"r_1","2012","num","SFO25","3","73"
"r_1","2013","num","SFO25","1","25"
"r_1","2013","num","SFO25","2","8"
"r_1","2013","num","SFO25","3","76"
"r_1","2014","num","SFO25","1","25"
"r_1","2014","num","SFO25","2","7"
"r_1","2014","num","SFO25","3","68"
"r_1","2015","num","SFO25","1","24"
"r_1","2015","num","SFO25","2","7"
"r_1","2015","num","SFO25","3","78"
"r_1","2016","num","SFO25","1","26"
"r_1","2016","num","SFO25","2","7"
"r_1","2016","num","SFO25","3","69"
"r_1","2017","num","SFO25","1","28"
"r_1","2017","num","SFO25","2","7"
"r_1","2017","num","SFO25","3","62"
"r_1","2003","num","SFO26","1","24"
"r_1","2003","num","SFO26","2","11"
"r_1","2003","num","SFO26","3","21"
"r_1","2004","num","SFO26","1","22"
"r_1","2004","num","SFO26","2","8"
"r_1","2004","num","SFO26","3","16"
"r_1","2005","num","SFO26","1","21"
"r_1","2005","num","SFO26","2","8"
"r_1","2005","num","SFO26","3","21"
"r_1","2006","num","SFO26","1","20"
"r_1","2006","num","SFO26","2","8"
"r_1","2006","num","SFO26","3","19"
"r_1","2007","num","SFO26","1","19"
"r_1","2007","num","SFO26","2","8"
"r_1","2007","num","SFO26","3","19"
"r_1","2008","num","SFO26","1","17"
"r_1","2008","num","SFO26","2","4"
"r_1","2008","num","SFO26","3","18"
"r_1","2009","num","SFO26","1","17"
"r_1","2009","num","SFO26","2","4"
"r_1","2009","num","SFO26","3","24"
"r_1","2010","num","SFO26","1","14"
"r_1","2010","num","SFO26","2","4"
"r_1","2010","num","SFO26","3","25"
"r_1","2011","num","SFO26","1","17"
"r_1","2011","num","SFO26","2","6"
"r_1","2011","num","SFO26","3","16"
"r_1","2012","num","SFO26","1","16"
"r_1","2012","num","SFO26","2","6"
"r_1","2012","num","SFO26","3","16"
"r_1","2013","num","SFO26","1","14"
"r_1","2013","num","SFO26","2","10"
"r_1","2013","num","SFO26","3","19"
"r_1","2014","num","SFO26","1","14"
"r_1","2014","num","SFO26","2","8"
"r_1","2014","num","SFO26","3","16"
"r_1","2015","num","SFO26","1","14"
"r_1","2015","num","SFO26","2","10"
"r_1","2015","num","SFO26","3","15"
"r_1","2016","num","SFO26","1","17"
"r_1","2016","num","SFO26","2","11"
"r_1","2016","num","SFO26","3","16"
"r_1","2017","num","SFO26","1","19"
"r_1","2017","num","SFO26","2","10"
"r_1","2017","num","SFO26","3","15"
"r_1","2003","num","SFO56","1","2"
"r_1","2003","num","SFO56","2","2"
"r_1","2003","num","SFO56","3","3"
"r_1","2004","num","SFO56","1","2"
"r_1","2004","num","SFO56","2","2"
"r_1","2004","num","SFO56","3","3"
"r_1","2005","num","SFO56","1","2"
"r_1","2005","num","SFO56","2","2"
"r_1","2005","num","SFO56","3","3"
"r_1","2006","num","SFO56","1","2"
"r_1","2006","num","SFO56","2","2"
"r_1","2006","num","SFO56","3","3"
"r_1","2007","num","SFO56","1","2"
"r_1","2007","num","SFO56","2","1"
"r_1","2007","num","SFO56","3","2"
"r_1","2008","num","SFO56","1","2"
"r_1","2008","num","SFO56","2","1"
"r_1","2008","num","SFO56","3","3"
"r_1","2009","num","SFO56","1","2"
"r_1","2009","num","SFO56","2","1"
"r_1","2009","num","SFO56","3","3"
"r_1","2010","num","SFO56","1","1"
"r_1","2010","num","SFO56","2","1"
"r_1","2010","num","SFO56","3","2"
"r_1","2011","num","SFO56","1","1"
"r_1","2011","num","SFO56","2","2"
"r_1","2011","num","SFO56","3","2"
"r_1","2012","num","SFO56","1","1"
"r_1","2012","num","SFO56","2","1"
"r_1","2012","num","SFO56","3","3"
"r_1","2013","num","SFO56","1","1"
"r_1","2013","num","SFO56","2","1"
"r_1","2013","num","SFO56","3","2"
"r_1","2014","num","SFO56","1","1"
"r_1","2014","num","SFO56","2","1"
"r_1","2014","num","SFO56","3","3"
"r_1","2015","num","SFO56","1","1"
"r_1","2015","num","SFO56","2","1"
"r_1","2015","num","SFO56","3","3"
"r_1","2016","num","SFO56","1","1"
"r_1","2016","num","SFO56","2","1"
"r_1","2016","num","SFO56","3","3"
"r_1","2017","num","SFO56","1","1"
"r_1","2017","num","SFO56","2","1"
"r_1","2017","num","SFO56","3","2"
"r_1","2003","num","SFO55","1","40"
"r_1","2003","num","SFO55","2","4"
"r_1","2003","num","SFO55","3","111"
"r_1","2004","num","SFO55","1","40"
"r_1","2004","num","SFO55","2","4"
"r_1","2004","num","SFO55","3","92"
"r_1","2005","num","SFO55","1","39"
"r_1","2005","num","SFO55","2","2"
"r_1","2005","num","SFO55","3","91"
"r_1","2006","num","SFO55","1","33"
"r_1","2006","num","SFO55","2","2"
"r_1","2006","num","SFO55","3","90"
"r_1","2007","num","SFO55","1","32"
"r_1","2007","num","SFO55","2","2"
"r_1","2007","num","SFO55","3","91"
"r_1","2008","num","SFO55","1","34"
"r_1","2008","num","SFO55","2","1"
"r_1","2008","num","SFO55","3","83"
"r_1","2009","num","SFO55","1","41"
"r_1","2009","num","SFO55","2","1"
"r_1","2009","num","SFO55","3","84"
"r_1","2010","num","SFO55","1","43"
"r_1","2010","num","SFO55","2","1"
"r_1","2010","num","SFO55","3","78"
"r_1","2011","num","SFO55","1","46"
"r_1","2011","num","SFO55","2","-"
"r_1","2011","num","SFO55","3","71"
"r_1","2012","num","SFO55","1","39"
"r_1","2012","num","SFO55","2","2"
"r_1","2012","num","SFO55","3","61"
"r_1","2013","num","SFO55","1","38"
"r_1","2013","num","SFO55","2","1"
"r_1","2013","num","SFO55","3","63"
"r_1","2014","num","SFO55","1","43"
"r_1","2014","num","SFO55","2","2"
"r_1","2014","num","SFO55","3","65"
"r_1","2015","num","SFO55","1","42"
"r_1","2015","num","SFO55","2","2"
"r_1","2015","num","SFO55","3","61"
"r_1","2016","num","SFO55","1","38"
"r_1","2016","num","SFO55","2","3"
"r_1","2016","num","SFO55","3","49"
"r_1","2017","num","SFO55","1","36"
"r_1","2017","num","SFO55","2","3"
"r_1","2017","num","SFO55","3","49"
"r_1","2003","num","SFO34","1","8"
"r_1","2003","num","SFO34","2","6"
"r_1","2003","num","SFO34","3","13"
"r_1","2004","num","SFO34","1","8"
"r_1","2004","num","SFO34","2","7"
"r_1","2004","num","SFO34","3","12"
