RevisionColumn,NUTS,GenderID,SILC_Age,Units,periods,ValueColumn
"r_3","BG315","0","0","perc_pop_fig","2008","28.8"
"r_3","BG315","0","0","perc_pop_fig","2009","32.8"
"r_3","BG315","0","0","perc_pop_fig","2010","33.3"
"r_3","BG315","0","0","perc_pop_fig","2011","20.9"
"r_3","BG315","0","0","perc_pop_fig","2012","21.3"
"r_3","BG315","0","0","perc_pop_fig","2013","22.7"
"r_3","BG315","0","0","perc_pop_fig","2014","25"
"r_3","BG315","1","0","perc_pop_fig","2008","25.2"
"r_3","BG315","1","0","perc_pop_fig","2009","32.4"
"r_3","BG315","1","0","perc_pop_fig","2010","36.1"
"r_3","BG315","1","0","perc_pop_fig","2011","18.5"
"r_3","BG315","1","0","perc_pop_fig","2012","19.7"
"r_3","BG315","1","0","perc_pop_fig","2013","20.9"
"r_3","BG315","1","0","perc_pop_fig","2014","24"
"r_3","BG315","2","0","perc_pop_fig","2008","32.3"
"r_3","BG315","2","0","perc_pop_fig","2009","33.1"
"r_3","BG315","2","0","perc_pop_fig","2010","30.8"
"r_3","BG315","2","0","perc_pop_fig","2011","23.1"
"r_3","BG315","2","0","perc_pop_fig","2012","22.8"
"r_3","BG315","2","0","perc_pop_fig","2013","24.4"
"r_3","BG315","2","0","perc_pop_fig","2014","25.9"
"r_3","BG312","0","0","perc_pop_fig","2008","31.7"
"r_3","BG312","0","0","perc_pop_fig","2009","32.5"
"r_3","BG312","0","0","perc_pop_fig","2010","28.6"
"r_3","BG312","0","0","perc_pop_fig","2011","30.7"
"r_3","BG312","0","0","perc_pop_fig","2012","31"
"r_3","BG312","0","0","perc_pop_fig","2013","29.7"
"r_3","BG312","0","0","perc_pop_fig","2014","25.3"
"r_3","BG312","1","0","perc_pop_fig","2008","32.2"
"r_3","BG312","1","0","perc_pop_fig","2009","34.9"
"r_3","BG312","1","0","perc_pop_fig","2010","28.2"
"r_3","BG312","1","0","perc_pop_fig","2011","32.6"
"r_3","BG312","1","0","perc_pop_fig","2012","29"
"r_3","BG312","1","0","perc_pop_fig","2013","29.4"
"r_3","BG312","1","0","perc_pop_fig","2014","26.7"
"r_3","BG312","2","0","perc_pop_fig","2008","31.1"
"r_3","BG312","2","0","perc_pop_fig","2009","30"
"r_3","BG312","2","0","perc_pop_fig","2010","29"
"r_3","BG312","2","0","perc_pop_fig","2011","28.9"
"r_3","BG312","2","0","perc_pop_fig","2012","32.9"
"r_3","BG312","2","0","perc_pop_fig","2013","29.8"
"r_3","BG312","2","0","perc_pop_fig","2014","23.9"
"r_3","BG314","0","0","perc_pop_fig","2008","29.9"
"r_3","BG314","0","0","perc_pop_fig","2009","26.3"
"r_3","BG314","0","0","perc_pop_fig","2010","30.1"
"r_3","BG314","0","0","perc_pop_fig","2011","27.7"
"r_3","BG314","0","0","perc_pop_fig","2012","22.6"
