RevisionColumn,periods,Indicators,Units,Countries_TOUR,ValueColumn
"r_14","2013XII","3.5.1.2.1","num","PT","108"
"r_14","2013XII","3.5.1.2.2","num","PT","67"
"r_14","2013XII","3.5.1.2.3","num","PT","39"
"r_14","2013XII","3.5.1.2","num","RO","87836"
"r_14","2013XII","3.5.1.2.1","num","RO","31443"
"r_14","2013XII","3.5.1.2.2","num","RO","13213"
"r_14","2013XII","3.5.1.2.3","num","RO","43180"
"r_14","2013XII","3.5.1.2","num","SK","1520"
"r_14","2013XII","3.5.1.2.1","num","SK","547"
"r_14","2013XII","3.5.1.2.2","num","SK","413"
"r_14","2013XII","3.5.1.2.3","num","SK","560"
"r_14","2013XII","3.5.1.2","num","SI","958"
"r_14","2013XII","3.5.1.2.1","num","SI","104"
"r_14","2013XII","3.5.1.2.2","num","SI","347"
"r_14","2013XII","3.5.1.2.3","num","SI","507"
"r_14","2013XII","3.5.1.2","num","HU","2795"
"r_14","2013XII","3.5.1.2.1","num","HU","536"
"r_14","2013XII","3.5.1.2.2","num","HU","844"
"r_14","2013XII","3.5.1.2.3","num","HU","1415"
"r_14","2013XII","3.5.1.2","num","FI","255"
"r_14","2013XII","3.5.1.2.1","num","FI","175"
"r_14","2013XII","3.5.1.2.2","num","FI","64"
"r_14","2013XII","3.5.1.2.3","num","FI","16"
"r_14","2013XII","3.5.1.2","num","FR","4237"
"r_14","2013XII","3.5.1.2.1","num","FR","1351"
"r_14","2013XII","3.5.1.2.2","num","FR","1491"
"r_14","2013XII","3.5.1.2.3","num","FR","1395"
"r_14","2013XII","3.5.1.2","num","HR","1756"
"r_14","2013XII","3.5.1.2.1","num","HR","578"
"r_14","2013XII","3.5.1.2.2","num","HR","241"
"r_14","2013XII","3.5.1.2.3","num","HR","937"
"r_14","2013XII","3.5.1.2","num","CZ","3063"
"r_14","2013XII","3.5.1.2.1","num","CZ","415"
"r_14","2013XII","3.5.1.2.2","num","CZ","2026"
"r_14","2013XII","3.5.1.2.3","num","CZ","622"
"r_14","2013XII","3.5.1.2","num","SE","675"
"r_14","2013XII","3.5.1.2.1","num","SE","291"
"r_14","2013XII","3.5.1.2.2","num","SE","215"
"r_14","2013XII","3.5.1.2.3","num","SE","169"
"r_14","2013XII","3.5.1.2","num","OTH_EU","747"
"r_14","2013XII","3.5.1.2.1","num","OTH_EU","242"
"r_14","2013XII","3.5.1.2.2","num","OTH_EU","202"
"r_14","2013XII","3.5.1.2.3","num","OTH_EU","303"
"r_14","2013XII","3.5.1.2","num","OTH_EUR","159415"
"r_14","2013XII","3.5.1.2.1","num","OTH_EUR","76360"
"r_14","2013XII","3.5.1.2.2","num","OTH_EUR","13703"
"r_14","2013XII","3.5.1.2.3","num","OTH_EUR","69352"
"r_14","2013XII","3.5.1.2","num","MK","34544"
"r_14","2013XII","3.5.1.2.1","num","MK","26367"
"r_14","2013XII","3.5.1.2.2","num","MK","2464"
"r_14","2013XII","3.5.1.2.3","num","MK","5713"
"r_14","2013XII","3.5.1.2","num","NO","275"
"r_14","2013XII","3.5.1.2.1","num","NO","185"
"r_14","2013XII","3.5.1.2.2","num","NO","74"
"r_14","2013XII","3.5.1.2.3","num","NO","16"
"r_14","2013XII","3.5.1.2","num","RU","15865"
"r_14","2013XII","3.5.1.2.1","num","RU","10366"
"r_14","2013XII","3.5.1.2.2","num","RU","1051"
"r_14","2013XII","3.5.1.2.3","num","RU","4448"
"r_14","2013XII","3.5.1.2","num","RS","31750"
"r_14","2013XII","3.5.1.2.1","num","RS","20198"
"r_14","2013XII","3.5.1.2.2","num","RS","1470"
"r_14","2013XII","3.5.1.2.3","num","RS","10082"
"r_14","2013XII","3.5.1.2","num","TR","63509"
"r_14","2013XII","3.5.1.2.1","num","TR","13771"
"r_14","2013XII","3.5.1.2.2","num","TR","7208"
"r_14","2013XII","3.5.1.2.3","num","TR","42530"
"r_14","2013XII","3.5.1.2","num","UA","12606"
"r_14","2013XII","3.5.1.2.1","num","UA","5022"
"r_14","2013XII","3.5.1.2.2","num","UA","1182"
"r_14","2013XII","3.5.1.2.3","num","UA","6402"
"r_14","2013XII","3.5.1.2","num","CH","866"
"r_14","2013XII","3.5.1.2.1","num","CH","451"
"r_14","2013XII","3.5.1.2.2","num","CH","254"
"r_14","2013XII","3.5.1.2.3","num","CH","161"
"r_14","2013XII","3.5.1.2","num","OTH","7021"
"r_14","2013XII","3.5.1.2.1","num","OTH","5560"
"r_14","2013XII","3.5.1.2.2","num","OTH","765"
"r_14","2013XII","3.5.1.2.3","num","OTH","696"
"r_14","2013XII","3.5.1.2","num","IL","3221"
"r_14","2013XII","3.5.1.2.1","num","IL","2905"
"r_14","2013XII","3.5.1.2.2","num","IL","184"
"r_14","2013XII","3.5.1.2.3","num","IL","132"
"r_14","2013XII","3.5.1.2","num","CA","451"
"r_14","2013XII","3.5.1.2.1","num","CA","311"
"r_14","2013XII","3.5.1.2.2","num","CA","47"
"r_14","2013XII","3.5.1.2.3","num","CA","93"
"r_14","2013XII","3.5.1.2","num","US","2824"
"r_14","2013XII","3.5.1.2.1","num","US","1910"
"r_14","2013XII","3.5.1.2.2","num","US","481"
"r_14","2013XII","3.5.1.2.3","num","US","433"
"r_14","2013XII","3.5.1.2","num","JP","525"
"r_14","2013XII","3.5.1.2.1","num","JP","434"
"r_14","2013XII","3.5.1.2.2","num","JP","53"
"r_14","2013XII","3.5.1.2.3","num","JP","38"
"r_14","2013XII","3.5.1.2","num","RoW","24784"
"r_14","2013XII","3.5.1.2.1","num","RoW","7528"
"r_14","2013XII","3.5.1.2.2","num","RoW","2803"
"r_14","2013XII","3.5.1.2.3","num","RoW","14453"
"r_14","2014","3.5.1.2","num","total","9408821"
"r_14","2014","3.5.1.2.1","num","total","4532307"
"r_14","2014","3.5.1.2.2","num","total","1217368"
"r_14","2014","3.5.1.2.3","num","total","3659146"
"r_14","2014","3.5.1.2","num","EU","5431145"
"r_14","2014","3.5.1.2.1","num","EU","2244727"
"r_14","2014","3.5.1.2.2","num","EU","930354"
"r_14","2014","3.5.1.2.3","num","EU","2256064"
"r_14","2014","3.5.1.2","num","AT","208344"
"r_14","2014","3.5.1.2.1","num","AT","77641"
"r_14","2014","3.5.1.2.2","num","AT","63326"
"r_14","2014","3.5.1.2.3","num","AT","67377"
"r_14","2014","3.5.1.2","num","BE","103754"
"r_14","2014","3.5.1.2.1","num","BE","54385"
"r_14","2014","3.5.1.2.2","num","BE","22361"
"r_14","2014","3.5.1.2.3","num","BE","27008"
"r_14","2014","3.5.1.2","num","DE","898791"
"r_14","2014","3.5.1.2.1","num","DE","490992"
"r_14","2014","3.5.1.2.2","num","DE","147365"
"r_14","2014","3.5.1.2.3","num","DE","260434"
"r_14","2014","3.5.1.2","num","GR","1100789"
"r_14","2014","3.5.1.2.1","num","GR","315942"
"r_14","2014","3.5.1.2.2","num","GR","192181"
"r_14","2014","3.5.1.2.3","num","GR","592666"
"r_14","2014","3.5.1.2","num","DK","55924"
"r_14","2014","3.5.1.2.1","num","DK","39868"
"r_14","2014","3.5.1.2.2","num","DK","7450"
"r_14","2014","3.5.1.2.3","num","DK","8606"
"r_14","2014","3.5.1.2","num","IE","12739"
"r_14","2014","3.5.1.2.1","num","IE","9454"
"r_14","2014","3.5.1.2.2","num","IE","2168"
"r_14","2014","3.5.1.2.3","num","IE","1117"
"r_14","2014","3.5.1.2","num","ES","65407"
"r_14","2014","3.5.1.2.1","num","ES","18053"
"r_14","2014","3.5.1.2.2","num","ES","22928"
"r_14","2014","3.5.1.2.3","num","ES","24426"
"r_14","2014","3.5.1.2","num","IT","143561"
"r_14","2014","3.5.1.2.1","num","IT","43172"
"r_14","2014","3.5.1.2.2","num","IT","42116"
"r_14","2014","3.5.1.2.3","num","IT","58273"
"r_14","2014","3.5.1.2","num","CY","17231"
"r_14","2014","3.5.1.2.1","num","CY","3325"
"r_14","2014","3.5.1.2.2","num","CY","6136"
"r_14","2014","3.5.1.2.3","num","CY","7770"
"r_14","2014","3.5.1.2","num","MT","1808"
"r_14","2014","3.5.1.2.1","num","MT","584"
"r_14","2014","3.5.1.2.2","num","MT","991"
"r_14","2014","3.5.1.2.3","num","MT","233"
"r_14","2014","3.5.1.2","num","NL","143793"
"r_14","2014","3.5.1.2.1","num","NL","59570"
"r_14","2014","3.5.1.2.2","num","NL","26668"
"r_14","2014","3.5.1.2.3","num","NL","57555"
"r_14","2014","3.5.1.2","num","GB","256932"
"r_14","2014","3.5.1.2.1","num","GB","164540"
"r_14","2014","3.5.1.2.2","num","GB","44257"
"r_14","2014","3.5.1.2.3","num","GB","48135"
"r_14","2014","3.5.1.2","num","PL","282105"
"r_14","2014","3.5.1.2.1","num","PL","179909"
"r_14","2014","3.5.1.2.2","num","PL","35540"
"r_14","2014","3.5.1.2.3","num","PL","66656"
"r_14","2014","3.5.1.2","num","PT","9825"
"r_14","2014","3.5.1.2.1","num","PT","2358"
"r_14","2014","3.5.1.2.2","num","PT","1606"
"r_14","2014","3.5.1.2.3","num","PT","5861"
"r_14","2014","3.5.1.2","num","RO","1439853"
"r_14","2014","3.5.1.2.1","num","RO","412049"
"r_14","2014","3.5.1.2.2","num","RO","201363"
"r_14","2014","3.5.1.2.3","num","RO","826441"
"r_14","2014","3.5.1.2","num","SK","81883"
"r_14","2014","3.5.1.2.1","num","SK","52590"
"r_14","2014","3.5.1.2.2","num","SK","10791"
"r_14","2014","3.5.1.2.3","num","SK","18502"
"r_14","2014","3.5.1.2","num","SI","20178"
"r_14","2014","3.5.1.2.1","num","SI","9837"
"r_14","2014","3.5.1.2.2","num","SI","3093"
"r_14","2014","3.5.1.2.3","num","SI","7248"
"r_14","2014","3.5.1.2","num","HU","103068"
"r_14","2014","3.5.1.2.1","num","HU","43800"
"r_14","2014","3.5.1.2.2","num","HU","14874"
"r_14","2014","3.5.1.2.3","num","HU","44394"
"r_14","2014","3.5.1.2","num","FI","32696"
"r_14","2014","3.5.1.2.1","num","FI","26958"
"r_14","2014","3.5.1.2.2","num","FI","1219"
"r_14","2014","3.5.1.2.3","num","FI","4519"
"r_14","2014","3.5.1.2","num","FR","169581"
"r_14","2014","3.5.1.2.1","num","FR","69276"
"r_14","2014","3.5.1.2.2","num","FR","45514"
"r_14","2014","3.5.1.2.3","num","FR","54791"
"r_14","2014","3.5.1.2","num","HR","25744"
"r_14","2014","3.5.1.2.1","num","HR","9107"
"r_14","2014","3.5.1.2.2","num","HR","5405"
"r_14","2014","3.5.1.2.3","num","HR","11232"
"r_14","2014","3.5.1.2","num","CZ","182948"
"r_14","2014","3.5.1.2.1","num","CZ","120731"
"r_14","2014","3.5.1.2.2","num","CZ","21041"
"r_14","2014","3.5.1.2.3","num","CZ","41176"
"r_14","2014","3.5.1.2","num","SE","40259"
"r_14","2014","3.5.1.2.1","num","SE","19082"
"r_14","2014","3.5.1.2.2","num","SE","7557"
"r_14","2014","3.5.1.2.3","num","SE","13620"
"r_14","2014","3.5.1.2","num","OTH_EU","33932"
"r_14","2014","3.5.1.2.1","num","OTH_EU","21504"
"r_14","2014","3.5.1.2.2","num","OTH_EU","4404"
"r_14","2014","3.5.1.2.3","num","OTH_EU","8024"
"r_14","2014","3.5.1.2","num","OTH_EUR","3067160"
"r_14","2014","3.5.1.2.1","num","OTH_EUR","1691565"
"r_14","2014","3.5.1.2.2","num","OTH_EUR","224529"
"r_14","2014","3.5.1.2.3","num","OTH_EUR","1151066"
"r_14","2014","3.5.1.2","num","MK","441107"
"r_14","2014","3.5.1.2.1","num","MK","356787"
"r_14","2014","3.5.1.2.2","num","MK","33988"
"r_14","2014","3.5.1.2.3","num","MK","50332"
"r_14","2014","3.5.1.2","num","NO","33050"
"r_14","2014","3.5.1.2.1","num","NO","27762"
"r_14","2014","3.5.1.2.2","num","NO","1854"
"r_14","2014","3.5.1.2.3","num","NO","3434"
"r_14","2014","3.5.1.2","num","RU","666538"
"r_14","2014","3.5.1.2.1","num","RU","562664"
"r_14","2014","3.5.1.2.2","num","RU","27605"
"r_14","2014","3.5.1.2.3","num","RU","76269"
"r_14","2014","3.5.1.2","num","RS","453891"
"r_14","2014","3.5.1.2.1","num","RS","273249"
"r_14","2014","3.5.1.2.2","num","RS","23949"
"r_14","2014","3.5.1.2.3","num","RS","156693"
"r_14","2014","3.5.1.2","num","TR","1094985"
"r_14","2014","3.5.1.2.1","num","TR","238258"
"r_14","2014","3.5.1.2.2","num","TR","104228"
"r_14","2014","3.5.1.2.3","num","TR","752499"
"r_14","2014","3.5.1.2","num","UA","341524"
"r_14","2014","3.5.1.2.1","num","UA","220798"
"r_14","2014","3.5.1.2.2","num","UA","19530"
"r_14","2014","3.5.1.2.3","num","UA","101196"
"r_14","2014","3.5.1.2","num","CH","36065"
"r_14","2014","3.5.1.2.1","num","CH","12047"
"r_14","2014","3.5.1.2.2","num","CH","13375"
"r_14","2014","3.5.1.2.3","num","CH","10643"
"r_14","2014","3.5.1.2","num","OTH","241154"
"r_14","2014","3.5.1.2.1","num","OTH","216330"
"r_14","2014","3.5.1.2.2","num","OTH","10401"
"r_14","2014","3.5.1.2.3","num","OTH","14423"
"r_14","2014","3.5.1.2","num","IL","129961"
"r_14","2014","3.5.1.2.1","num","IL","125369"
"r_14","2014","3.5.1.2.2","num","IL","2493"
"r_14","2014","3.5.1.2.3","num","IL","2099"
"r_14","2014","3.5.1.2","num","CA","19339"
"r_14","2014","3.5.1.2.1","num","CA","16086"
"r_14","2014","3.5.1.2.2","num","CA","731"
"r_14","2014","3.5.1.2.3","num","CA","2522"
"r_14","2014","3.5.1.2","num","US","79788"
"r_14","2014","3.5.1.2.1","num","US","64591"
"r_14","2014","3.5.1.2.2","num","US","6147"
"r_14","2014","3.5.1.2.3","num","US","9050"
"r_14","2014","3.5.1.2","num","JP","12066"
"r_14","2014","3.5.1.2.1","num","JP","10284"
"r_14","2014","3.5.1.2.2","num","JP","1030"
"r_14","2014","3.5.1.2.3","num","JP","752"
"r_14","2014","3.5.1.2","num","RoW","669362"
"r_14","2014","3.5.1.2.1","num","RoW","379685"
"r_14","2014","3.5.1.2.2","num","RoW","52084"
"r_14","2014","3.5.1.2.3","num","RoW","237593"
"r_14","2014I","3.5.1.2","num","total","368135"
"r_14","2014I","3.5.1.2.1","num","total","186370"
"r_14","2014I","3.5.1.2.2","num","total","55594"
"r_14","2014I","3.5.1.2.3","num","total","126171"
"r_14","2014I","3.5.1.2","num","EU","163573"
"r_14","2014I","3.5.1.2.1","num","EU","70046"
"r_14","2014I","3.5.1.2.2","num","EU","40393"
"r_14","2014I","3.5.1.2.3","num","EU","53134"
"r_14","2014I","3.5.1.2","num","AT","6293"
"r_14","2014I","3.5.1.2.1","num","AT","1848"
"r_14","2014I","3.5.1.2.2","num","AT","2886"
"r_14","2014I","3.5.1.2.3","num","AT","1559"
"r_14","2014I","3.5.1.2","num","BE","2342"
"r_14","2014I","3.5.1.2.1","num","BE","626"
"r_14","2014I","3.5.1.2.2","num","BE","472"
"r_14","2014I","3.5.1.2.3","num","BE","1244"
"r_14","2014I","3.5.1.2","num","DE","11289"
"r_14","2014I","3.5.1.2.1","num","DE","2450"
"r_14","2014I","3.5.1.2.2","num","DE","3606"
"r_14","2014I","3.5.1.2.3","num","DE","5233"
"r_14","2014I","3.5.1.2","num","GR","79076"
"r_14","2014I","3.5.1.2.1","num","GR","38052"
"r_14","2014I","3.5.1.2.2","num","GR","19330"
"r_14","2014I","3.5.1.2.3","num","GR","21694"
"r_14","2014I","3.5.1.2","num","DK","575"
"r_14","2014I","3.5.1.2.1","num","DK","154"
"r_14","2014I","3.5.1.2.2","num","DK","254"
"r_14","2014I","3.5.1.2.3","num","DK","167"
"r_14","2014I","3.5.1.2","num","IE","95"
"r_14","2014I","3.5.1.2.1","num","IE","30"
"r_14","2014I","3.5.1.2.2","num","IE","38"
"r_14","2014I","3.5.1.2.3","num","IE","27"
"r_14","2014I","3.5.1.2","num","ES","1705"
"r_14","2014I","3.5.1.2.1","num","ES","423"
"r_14","2014I","3.5.1.2.2","num","ES","995"
"r_14","2014I","3.5.1.2.3","num","ES","287"
"r_14","2014I","3.5.1.2","num","IT","6697"
"r_14","2014I","3.5.1.2.1","num","IT","2041"
"r_14","2014I","3.5.1.2.2","num","IT","1223"
"r_14","2014I","3.5.1.2.3","num","IT","3433"
"r_14","2014I","3.5.1.2","num","CY","905"
"r_14","2014I","3.5.1.2.1","num","CY","119"
"r_14","2014I","3.5.1.2.2","num","CY","423"
"r_14","2014I","3.5.1.2.3","num","CY","363"
"r_14","2014I","3.5.1.2","num","MT","56"
"r_14","2014I","3.5.1.2.1","num","MT","12"
"r_14","2014I","3.5.1.2.2","num","MT","10"
"r_14","2014I","3.5.1.2.3","num","MT","34"
"r_14","2014I","3.5.1.2","num","NL","208"
"r_14","2014I","3.5.1.2.1","num","NL","124"
"r_14","2014I","3.5.1.2.2","num","NL","67"
"r_14","2014I","3.5.1.2.3","num","NL","17"
"r_14","2014I","3.5.1.2","num","GB","11833"
"r_14","2014I","3.5.1.2.1","num","GB","6989"
"r_14","2014I","3.5.1.2.2","num","GB","1931"
"r_14","2014I","3.5.1.2.3","num","GB","2913"
"r_14","2014I","3.5.1.2","num","PL","3945"
"r_14","2014I","3.5.1.2.1","num","PL","1462"
"r_14","2014I","3.5.1.2.2","num","PL","1037"
"r_14","2014I","3.5.1.2.3","num","PL","1446"
"r_14","2014I","3.5.1.2","num","PT","134"
"r_14","2014I","3.5.1.2.1","num","PT","65"
"r_14","2014I","3.5.1.2.2","num","PT","15"
"r_14","2014I","3.5.1.2.3","num","PT","54"
"r_14","2014I","3.5.1.2","num","RO","26302"
"r_14","2014I","3.5.1.2.1","num","RO","11206"
"r_14","2014I","3.5.1.2.2","num","RO","4522"
"r_14","2014I","3.5.1.2.3","num","RO","10574"
"r_14","2014I","3.5.1.2","num","SK","1006"
"r_14","2014I","3.5.1.2.1","num","SK","485"
"r_14","2014I","3.5.1.2.2","num","SK","249"
"r_14","2014I","3.5.1.2.3","num","SK","272"
"r_14","2014I","3.5.1.2","num","SI","938"
"r_14","2014I","3.5.1.2.1","num","SI","421"
"r_14","2014I","3.5.1.2.2","num","SI","215"
"r_14","2014I","3.5.1.2.3","num","SI","302"
"r_14","2014I","3.5.1.2","num","HU","1592"
"r_14","2014I","3.5.1.2.1","num","HU","418"
"r_14","2014I","3.5.1.2.2","num","HU","749"
"r_14","2014I","3.5.1.2.3","num","HU","425"
"r_14","2014I","3.5.1.2","num","FI","511"
"r_14","2014I","3.5.1.2.1","num","FI","235"
"r_14","2014I","3.5.1.2.2","num","FI","152"
"r_14","2014I","3.5.1.2.3","num","FI","124"
"r_14","2014I","3.5.1.2","num","FR","4069"
"r_14","2014I","3.5.1.2.1","num","FR","1469"
"r_14","2014I","3.5.1.2.2","num","FR","1246"
"r_14","2014I","3.5.1.2.3","num","FR","1354"
"r_14","2014I","3.5.1.2","num","HR","1487"
"r_14","2014I","3.5.1.2.1","num","HR","398"
"r_14","2014I","3.5.1.2.2","num","HR","264"
"r_14","2014I","3.5.1.2.3","num","HR","825"
"r_14","2014I","3.5.1.2","num","CZ","1597"
"r_14","2014I","3.5.1.2.1","num","CZ","716"
"r_14","2014I","3.5.1.2.2","num","CZ","312"
"r_14","2014I","3.5.1.2.3","num","CZ","569"
"r_14","2014I","3.5.1.2","num","SE","757"
"r_14","2014I","3.5.1.2.1","num","SE","249"
"r_14","2014I","3.5.1.2.2","num","SE","343"
"r_14","2014I","3.5.1.2.3","num","SE","165"
"r_14","2014I","3.5.1.2","num","OTH_EU","161"
"r_14","2014I","3.5.1.2.1","num","OTH_EU","54"
"r_14","2014I","3.5.1.2.2","num","OTH_EU","54"
"r_14","2014I","3.5.1.2.3","num","OTH_EU","53"
"r_14","2014I","3.5.1.2","num","OTH_EUR","173079"
"r_14","2014I","3.5.1.2.1","num","OTH_EUR","100696"
"r_14","2014I","3.5.1.2.2","num","OTH_EUR","12110"
"r_14","2014I","3.5.1.2.3","num","OTH_EUR","60273"
"r_14","2014I","3.5.1.2","num","MK","47648"
"r_14","2014I","3.5.1.2.1","num","MK","40856"
"r_14","2014I","3.5.1.2.2","num","MK","2462"
"r_14","2014I","3.5.1.2.3","num","MK","4330"
"r_14","2014I","3.5.1.2","num","NO","208"
"r_14","2014I","3.5.1.2.1","num","NO","48"
"r_14","2014I","3.5.1.2.2","num","NO","115"
"r_14","2014I","3.5.1.2.3","num","NO","45"
"r_14","2014I","3.5.1.2","num","RU","18746"
"r_14","2014I","3.5.1.2.1","num","RU","13706"
"r_14","2014I","3.5.1.2.2","num","RU","951"
"r_14","2014I","3.5.1.2.3","num","RU","4089"
"r_14","2014I","3.5.1.2","num","RS","28918"
"r_14","2014I","3.5.1.2.1","num","RS","20531"
"r_14","2014I","3.5.1.2.2","num","RS","1159"
"r_14","2014I","3.5.1.2.3","num","RS","7228"
"r_14","2014I","3.5.1.2","num","TR","63856"
"r_14","2014I","3.5.1.2.1","num","TR","18232"
"r_14","2014I","3.5.1.2.2","num","TR","6557"
"r_14","2014I","3.5.1.2.3","num","TR","39067"
"r_14","2014I","3.5.1.2","num","UA","13242"
"r_14","2014I","3.5.1.2.1","num","UA","7070"
"r_14","2014I","3.5.1.2.2","num","UA","751"
"r_14","2014I","3.5.1.2.3","num","UA","5421"
"r_14","2014I","3.5.1.2","num","CH","461"
"r_14","2014I","3.5.1.2.1","num","CH","253"
"r_14","2014I","3.5.1.2.2","num","CH","115"
"r_14","2014I","3.5.1.2.3","num","CH","93"
"r_14","2014I","3.5.1.2","num","OTH","8209"
"r_14","2014I","3.5.1.2.1","num","OTH","7022"
"r_14","2014I","3.5.1.2.2","num","OTH","636"
"r_14","2014I","3.5.1.2.3","num","OTH","551"
"r_14","2014I","3.5.1.2","num","IL","5187"
"r_14","2014I","3.5.1.2.1","num","IL","4861"
"r_14","2014I","3.5.1.2.2","num","IL","183"
"r_14","2014I","3.5.1.2.3","num","IL","143"
"r_14","2014I","3.5.1.2","num","CA","354"
"r_14","2014I","3.5.1.2.1","num","CA","262"
"r_14","2014I","3.5.1.2.2","num","CA","24"
"r_14","2014I","3.5.1.2.3","num","CA","68"
"r_14","2014I","3.5.1.2","num","US","2154"
"r_14","2014I","3.5.1.2.1","num","US","1459"
"r_14","2014I","3.5.1.2.2","num","US","380"
"r_14","2014I","3.5.1.2.3","num","US","315"
"r_14","2014I","3.5.1.2","num","JP","514"
"r_14","2014I","3.5.1.2.1","num","JP","440"
"r_14","2014I","3.5.1.2.2","num","JP","49"
"r_14","2014I","3.5.1.2.3","num","JP","25"
"r_14","2014I","3.5.1.2","num","RoW","23274"
"r_14","2014I","3.5.1.2.1","num","RoW","8606"
"r_14","2014I","3.5.1.2.2","num","RoW","2455"
"r_14","2014I","3.5.1.2.3","num","RoW","12213"
"r_14","2014II","3.5.1.2","num","total","320363"
"r_14","2014II","3.5.1.2.1","num","total","151314"
"r_14","2014II","3.5.1.2.2","num","total","45585"
"r_14","2014II","3.5.1.2.3","num","total","123464"
"r_14","2014II","3.5.1.2","num","EU","156227"
"r_14","2014II","3.5.1.2.1","num","EU","63947"
"r_14","2014II","3.5.1.2.2","num","EU","30313"
"r_14","2014II","3.5.1.2.3","num","EU","61967"
"r_14","2014II","3.5.1.2","num","AT","5759"
"r_14","2014II","3.5.1.2.1","num","AT","1839"
"r_14","2014II","3.5.1.2.2","num","AT","2490"
"r_14","2014II","3.5.1.2.3","num","AT","1430"
"r_14","2014II","3.5.1.2","num","BE","2492"
"r_14","2014II","3.5.1.2.1","num","BE","1222"
"r_14","2014II","3.5.1.2.2","num","BE","421"
"r_14","2014II","3.5.1.2.3","num","BE","849"
"r_14","2014II","3.5.1.2","num","DE","10977"
"r_14","2014II","3.5.1.2.1","num","DE","3529"
"r_14","2014II","3.5.1.2.2","num","DE","4254"
"r_14","2014II","3.5.1.2.3","num","DE","3194"
"r_14","2014II","3.5.1.2","num","GR","51279"
"r_14","2014II","3.5.1.2.1","num","GR","19324"
"r_14","2014II","3.5.1.2.2","num","GR","4869"
"r_14","2014II","3.5.1.2.3","num","GR","27086"
"r_14","2014II","3.5.1.2","num","DK","642"
"r_14","2014II","3.5.1.2.1","num","DK","258"
"r_14","2014II","3.5.1.2.2","num","DK","114"
"r_14","2014II","3.5.1.2.3","num","DK","270"
"r_14","2014II","3.5.1.2","num","IE","-"
"r_14","2014II","3.5.1.2.1","num","IE","-"
"r_14","2014II","3.5.1.2.2","num","IE","-"
"r_14","2014II","3.5.1.2.3","num","IE","-"
"r_14","2014II","3.5.1.2","num","ES","2056"
"r_14","2014II","3.5.1.2.1","num","ES","617"
"r_14","2014II","3.5.1.2.2","num","ES","739"
"r_14","2014II","3.5.1.2.3","num","ES","700"
"r_14","2014II","3.5.1.2","num","IT","5358"
"r_14","2014II","3.5.1.2.1","num","IT","2247"
"r_14","2014II","3.5.1.2.2","num","IT","1473"
"r_14","2014II","3.5.1.2.3","num","IT","1638"
"r_14","2014II","3.5.1.2","num","CY","902"
"r_14","2014II","3.5.1.2.1","num","CY","317"
"r_14","2014II","3.5.1.2.2","num","CY","432"
"r_14","2014II","3.5.1.2.3","num","CY","153"
"r_14","2014II","3.5.1.2","num","MT","416"
"r_14","2014II","3.5.1.2.1","num","MT","257"
"r_14","2014II","3.5.1.2.2","num","MT","128"
"r_14","2014II","3.5.1.2.3","num","MT","31"
"r_14","2014II","3.5.1.2","num","NL","1401"
"r_14","2014II","3.5.1.2.1","num","NL","730"
"r_14","2014II","3.5.1.2.2","num","NL","347"
"r_14","2014II","3.5.1.2.3","num","NL","324"
"r_14","2014II","3.5.1.2","num","GB","12744"
"r_14","2014II","3.5.1.2.1","num","GB","10666"
"r_14","2014II","3.5.1.2.2","num","GB","1565"
"r_14","2014II","3.5.1.2.3","num","GB","513"
"r_14","2014II","3.5.1.2","num","PL","4167"
"r_14","2014II","3.5.1.2.1","num","PL","1591"
"r_14","2014II","3.5.1.2.2","num","PL","1013"
"r_14","2014II","3.5.1.2.3","num","PL","1563"
"r_14","2014II","3.5.1.2","num","PT","336"
"r_14","2014II","3.5.1.2.1","num","PT","209"
"r_14","2014II","3.5.1.2.2","num","PT","97"
"r_14","2014II","3.5.1.2.3","num","PT","30"
"r_14","2014II","3.5.1.2","num","RO","45506"
"r_14","2014II","3.5.1.2.1","num","RO","15696"
"r_14","2014II","3.5.1.2.2","num","RO","9113"
"r_14","2014II","3.5.1.2.3","num","RO","20697"
"r_14","2014II","3.5.1.2","num","SK","1112"
"r_14","2014II","3.5.1.2.1","num","SK","491"
"r_14","2014II","3.5.1.2.2","num","SK","247"
"r_14","2014II","3.5.1.2.3","num","SK","374"
"r_14","2014II","3.5.1.2","num","SI","577"
"r_14","2014II","3.5.1.2.1","num","SI","254"
"r_14","2014II","3.5.1.2.2","num","SI","191"
"r_14","2014II","3.5.1.2.3","num","SI","132"
"r_14","2014II","3.5.1.2","num","HU","2102"
"r_14","2014II","3.5.1.2.1","num","HU","478"
"r_14","2014II","3.5.1.2.2","num","HU","696"
"r_14","2014II","3.5.1.2.3","num","HU","928"
"r_14","2014II","3.5.1.2","num","FI","380"
"r_14","2014II","3.5.1.2.1","num","FI","164"
"r_14","2014II","3.5.1.2.2","num","FI","86"
"r_14","2014II","3.5.1.2.3","num","FI","130"
"r_14","2014II","3.5.1.2","num","FR","3510"
"r_14","2014II","3.5.1.2.1","num","FR","1900"
"r_14","2014II","3.5.1.2.2","num","FR","939"
"r_14","2014II","3.5.1.2.3","num","FR","671"
"r_14","2014II","3.5.1.2","num","HR","1100"
"r_14","2014II","3.5.1.2.1","num","HR","522"
"r_14","2014II","3.5.1.2.2","num","HR","224"
"r_14","2014II","3.5.1.2.3","num","HR","354"
