RevisionColumn,NUTS,SILC_Median,GenderID,SILC_Age,periods,Units,ValueColumn
"r_10","BG322","1","2","0","2021","1000cp","1.6"
"r_10","BG322","1","2","0","2021","perc_pop_fig","3"
"r_10","BG322","2","0","0","2021","1000cp","6.5"
"r_10","BG322","2","0","0","2021","perc_pop_fig","6.2"
"r_10","BG322","2","1","0","2021","1000cp","2.6"
"r_10","BG322","2","1","0","2021","perc_pop_fig","5"
"r_10","BG322","2","2","0","2021","1000cp","4"
"r_10","BG322","2","2","0","2021","perc_pop_fig","7.2"
"r_10","BG322","3","0","0","2021","1000cp","11.8"
"r_10","BG322","3","0","0","2021","perc_pop_fig","11.1"
"r_10","BG322","3","1","0","2021","1000cp","4.5"
"r_10","BG322","3","1","0","2021","perc_pop_fig","8.8"
"r_10","BG322","3","2","0","2021","1000cp","7.3"
"r_10","BG322","3","2","0","2021","perc_pop_fig","13.2"
"r_10","BG322","4","0","0","2021","1000cp","22.9"
"r_10","BG322","4","0","0","2021","perc_pop_fig","21.6"
"r_10","BG322","4","1","0","2021","1000cp","9.8"
"r_10","BG322","4","1","0","2021","perc_pop_fig","19.2"
"r_10","BG322","4","2","0","2021","1000cp","13.1"
"r_10","BG322","4","2","0","2021","perc_pop_fig","23.9"
"r_10","BG324","1","0","0","2021","1000cp","2.4"
"r_10","BG324","1","0","0","2021","perc_pop_fig","2.2"
"r_10","BG324","1","1","0","2021","1000cp","0.7"
"r_10","BG324","1","1","0","2021","perc_pop_fig","1.4"
"r_10","BG324","1","2","0","2021","1000cp","1.7"
"r_10","BG324","1","2","0","2021","perc_pop_fig","3"
"r_10","BG324","2","0","0","2021","1000cp","11.8"
"r_10","BG324","2","0","0","2021","perc_pop_fig","10.7"
"r_10","BG324","2","1","0","2021","1000cp","4.8"
"r_10","BG324","2","1","0","2021","perc_pop_fig","8.8"
"r_10","BG324","2","2","0","2021","1000cp","7"
"r_10","BG324","2","2","0","2021","perc_pop_fig","12.4"
"r_10","BG324","3","0","0","2021","1000cp","16.7"
"r_10","BG324","3","0","0","2021","perc_pop_fig","15.1"
"r_10","BG324","3","1","0","2021","1000cp","5.4"
"r_10","BG324","3","1","0","2021","perc_pop_fig","10"
"r_10","BG324","3","2","0","2021","1000cp","11.3"
"r_10","BG324","3","2","0","2021","perc_pop_fig","20"
"r_10","BG324","4","0","0","2021","1000cp","27"
"r_10","BG324","4","0","0","2021","perc_pop_fig","24.6"
"r_10","BG324","4","1","0","2021","1000cp","12"
"r_10","BG324","4","1","0","2021","perc_pop_fig","22.3"
"r_10","BG324","4","2","0","2021","1000cp","15.1"
"r_10","BG324","4","2","0","2021","perc_pop_fig","26.7"
"r_10","BG323","1","0","0","2021","1000cp","16.6"
"r_10","BG323","1","0","0","2021","perc_pop_fig","7.8"
"r_10","BG323","1","1","0","2021","1000cp","7.7"
"r_10","BG323","1","1","0","2021","perc_pop_fig","7.4"
"r_10","BG323","1","2","0","2021","1000cp","8.9"
"r_10","BG323","1","2","0","2021","perc_pop_fig","8.2"
"r_10","BG323","2","0","0","2021","1000cp","31.3"
"r_10","BG323","2","0","0","2021","perc_pop_fig","14.7"
"r_10","BG323","2","1","0","2021","1000cp","10.5"
"r_10","BG323","2","1","0","2021","perc_pop_fig","10.2"
"r_10","BG323","2","2","0","2021","1000cp","20.7"
"r_10","BG323","2","2","0","2021","perc_pop_fig","18.9"
"r_10","BG323","3","0","0","2021","1000cp","53.3"
"r_10","BG323","3","0","0","2021","perc_pop_fig","25"
"r_10","BG323","3","1","0","2021","1000cp","20.1"
"r_10","BG323","3","1","0","2021","perc_pop_fig","19.4"
"r_10","BG323","3","2","0","2021","1000cp","33.2"
"r_10","BG323","3","2","0","2021","perc_pop_fig","30.3"
"r_10","BG323","4","0","0","2021","1000cp","65.1"
"r_10","BG323","4","0","0","2021","perc_pop_fig","30.6"
"r_10","BG323","4","1","0","2021","1000cp","26.5"
"r_10","BG323","4","1","0","2021","perc_pop_fig","25.6"
"r_10","BG323","4","2","0","2021","1000cp","38.7"
"r_10","BG323","4","2","0","2021","perc_pop_fig","35.3"
"r_10","BG325","1","0","0","2021","1000cp","1.5"
"r_10","BG325","1","0","0","2021","perc_pop_fig","1.4"
"r_10","BG325","1","1","0","2021","1000cp","1.2"
"r_10","BG325","1","1","0","2021","perc_pop_fig","2.3"
"r_10","BG325","1","2","0","2021","1000cp","0.3"
"r_10","BG325","1","2","0","2021","perc_pop_fig","0.5"
"r_10","BG325","2","0","0","2021","1000cp","5.3"
"r_10","BG325","2","0","0","2021","perc_pop_fig","4.9"
"r_10","BG325","2","1","0","2021","1000cp","3.2"
"r_10","BG325","2","1","0","2021","perc_pop_fig","6.1"
"r_10","BG325","2","2","0","2021","1000cp","2.1"
"r_10","BG325","2","2","0","2021","perc_pop_fig","3.8"
"r_10","BG325","3","0","0","2021","1000cp","10.9"
"r_10","BG325","3","0","0","2021","perc_pop_fig","10.2"
"r_10","BG325","3","1","0","2021","1000cp","5.9"
"r_10","BG325","3","1","0","2021","perc_pop_fig","11.4"
"r_10","BG325","3","2","0","2021","1000cp","5"
"r_10","BG325","3","2","0","2021","perc_pop_fig","9.1"
"r_10","BG325","4","0","0","2021","1000cp","22.6"
"r_10","BG325","4","0","0","2021","perc_pop_fig","21.2"
"r_10","BG325","4","1","0","2021","1000cp","13.3"
"r_10","BG325","4","1","0","2021","perc_pop_fig","25.5"
"r_10","BG325","4","2","0","2021","1000cp","9.3"
"r_10","BG325","4","2","0","2021","perc_pop_fig","17.1"
"r_10","BG33","1","0","0","2021","1000cp","47.3"
"r_10","BG33","1","0","0","2021","perc_pop_fig","5.1"
"r_10","BG33","1","1","0","2021","1000cp","20.6"
"r_10","BG33","1","1","0","2021","perc_pop_fig","4.6"
"r_10","BG33","1","2","0","2021","1000cp","26.8"
"r_10","BG33","1","2","0","2021","perc_pop_fig","5.6"
"r_10","BG33","2","0","0","2021","1000cp","98.7"
"r_10","BG33","2","0","0","2021","perc_pop_fig","10.7"
"r_10","BG33","2","1","0","2021","1000cp","42.1"
"r_10","BG33","2","1","0","2021","perc_pop_fig","9.4"
"r_10","BG33","2","2","0","2021","1000cp","56.5"
"r_10","BG33","2","2","0","2021","perc_pop_fig","11.9"
"r_10","BG33","3","0","0","2021","1000cp","165.4"
"r_10","BG33","3","0","0","2021","perc_pop_fig","17.9"
"r_10","BG33","3","1","0","2021","1000cp","70.2"
"r_10","BG33","3","1","0","2021","perc_pop_fig","15.6"
"r_10","BG33","3","2","0","2021","1000cp","95.2"
"r_10","BG33","3","2","0","2021","perc_pop_fig","20.1"
"r_10","BG33","4","0","0","2021","1000cp","243.4"
"r_10","BG33","4","0","0","2021","perc_pop_fig","26.4"
"r_10","BG33","4","1","0","2021","1000cp","106.4"
"r_10","BG33","4","1","0","2021","perc_pop_fig","23.7"
"r_10","BG33","4","2","0","2021","1000cp","137"
"r_10","BG33","4","2","0","2021","perc_pop_fig","28.9"
"r_10","BG331","1","0","0","2021","1000cp","20.3"
"r_10","BG331","1","0","0","2021","perc_pop_fig","4.3"
"r_10","BG331","1","1","0","2021","1000cp","9"
"r_10","BG331","1","1","0","2021","perc_pop_fig","3.9"
"r_10","BG331","1","2","0","2021","1000cp","11.3"
"r_10","BG331","1","2","0","2021","perc_pop_fig","4.7"
"r_10","BG331","2","0","0","2021","1000cp","47.8"
"r_10","BG331","2","0","0","2021","perc_pop_fig","10.1"
"r_10","BG331","2","1","0","2021","1000cp","20.2"
"r_10","BG331","2","1","0","2021","perc_pop_fig","8.8"
"r_10","BG331","2","2","0","2021","1000cp","27.5"
"r_10","BG331","2","2","0","2021","perc_pop_fig","11.4"
"r_10","BG331","3","0","0","2021","1000cp","81.7"
"r_10","BG331","3","0","0","2021","perc_pop_fig","17.3"
"r_10","BG331","3","1","0","2021","1000cp","34.8"
"r_10","BG331","3","1","0","2021","perc_pop_fig","15.2"
"r_10","BG331","3","2","0","2021","1000cp","46.8"
"r_10","BG331","3","2","0","2021","perc_pop_fig","19.4"
"r_10","BG331","4","0","0","2021","1000cp","126.4"
"r_10","BG331","4","0","0","2021","perc_pop_fig","26.8"
"r_10","BG331","4","1","0","2021","1000cp","54.3"
"r_10","BG331","4","1","0","2021","perc_pop_fig","23.7"
"r_10","BG331","4","2","0","2021","1000cp","72.1"
"r_10","BG331","4","2","0","2021","perc_pop_fig","29.8"
"r_10","BG332","1","0","0","2021","1000cp","12.7"
"r_10","BG332","1","0","0","2021","perc_pop_fig","7.5"
"r_10","BG332","1","1","0","2021","1000cp","5.1"
"r_10","BG332","1","1","0","2021","perc_pop_fig","6.2"
"r_10","BG332","1","2","0","2021","1000cp","7.6"
"r_10","BG332","1","2","0","2021","perc_pop_fig","8.7"
"r_10","BG332","2","0","0","2021","1000cp","23.4"
"r_10","BG332","2","0","0","2021","perc_pop_fig","13.8"
"r_10","BG332","2","1","0","2021","1000cp","10.4"
"r_10","BG332","2","1","0","2021","perc_pop_fig","12.7"
"r_10","BG332","2","2","0","2021","1000cp","13"
"r_10","BG332","2","2","0","2021","perc_pop_fig","14.8"
"r_10","BG332","3","0","0","2021","1000cp","34.4"
"r_10","BG332","3","0","0","2021","perc_pop_fig","20.2"
"r_10","BG332","3","1","0","2021","1000cp","16.1"
"r_10","BG332","3","1","0","2021","perc_pop_fig","19.5"
"r_10","BG332","3","2","0","2021","1000cp","18.4"
"r_10","BG332","3","2","0","2021","perc_pop_fig","20.9"
"r_10","BG332","4","0","0","2021","1000cp","45.4"
"r_10","BG332","4","0","0","2021","perc_pop_fig","26.6"
"r_10","BG332","4","1","0","2021","1000cp","20.2"
"r_10","BG332","4","1","0","2021","perc_pop_fig","24.4"
"r_10","BG332","4","2","0","2021","1000cp","25.2"
"r_10","BG332","4","2","0","2021","perc_pop_fig","28.7"
"r_10","BG334","1","0","0","2021","1000cp","3.7"
"r_10","BG334","1","0","0","2021","perc_pop_fig","3.3"
"r_10","BG334","1","1","0","2021","1000cp","1.9"
"r_10","BG334","1","1","0","2021","perc_pop_fig","3.4"
"r_10","BG334","1","2","0","2021","1000cp","1.8"
"r_10","BG334","1","2","0","2021","perc_pop_fig","3.2"
"r_10","BG334","2","0","0","2021","1000cp","9.5"
"r_10","BG334","2","0","0","2021","perc_pop_fig","8.6"
"r_10","BG334","2","1","0","2021","1000cp","3.4"
"r_10","BG334","2","1","0","2021","perc_pop_fig","6.3"
"r_10","BG334","2","2","0","2021","1000cp","6.1"
"r_10","BG334","2","2","0","2021","perc_pop_fig","10.8"
"r_10","BG334","3","0","0","2021","1000cp","20.3"
"r_10","BG334","3","0","0","2021","perc_pop_fig","18.4"
"r_10","BG334","3","1","0","2021","1000cp","8.4"
"r_10","BG334","3","1","0","2021","perc_pop_fig","15.7"
"r_10","BG334","3","2","0","2021","1000cp","11.9"
"r_10","BG334","3","2","0","2021","perc_pop_fig","21.1"
"r_10","BG334","4","0","0","2021","1000cp","23.6"
"r_10","BG334","4","0","0","2021","perc_pop_fig","21.4"
"r_10","BG334","4","1","0","2021","1000cp","9.5"
"r_10","BG334","4","1","0","2021","perc_pop_fig","17.7"
"r_10","BG334","4","2","0","2021","1000cp","14.1"
"r_10","BG334","4","2","0","2021","perc_pop_fig","25"
"r_10","BG333","1","0","0","2021","1000cp","6.5"
"r_10","BG333","1","0","0","2021","perc_pop_fig","3.8"
"r_10","BG333","1","1","0","2021","1000cp","3.2"
"r_10","BG333","1","1","0","2021","perc_pop_fig","3.8"
"r_10","BG333","1","2","0","2021","1000cp","3.3"
"r_10","BG333","1","2","0","2021","perc_pop_fig","3.7"
"r_10","BG333","2","0","0","2021","1000cp","12.2"
"r_10","BG333","2","0","0","2021","perc_pop_fig","7.1"
"r_10","BG333","2","1","0","2021","1000cp","4.7"
"r_10","BG333","2","1","0","2021","perc_pop_fig","5.7"
"r_10","BG333","2","2","0","2021","1000cp","7.5"
"r_10","BG333","2","2","0","2021","perc_pop_fig","8.5"
"r_10","BG333","3","0","0","2021","1000cp","26"
"r_10","BG333","3","0","0","2021","perc_pop_fig","15.2"
"r_10","BG333","3","1","0","2021","1000cp","10.9"
"r_10","BG333","3","1","0","2021","perc_pop_fig","13.1"
"r_10","BG333","3","2","0","2021","1000cp","15.1"
"r_10","BG333","3","2","0","2021","perc_pop_fig","17.1"
"r_10","BG333","4","0","0","2021","1000cp","44.3"
"r_10","BG333","4","0","0","2021","perc_pop_fig","25.8"
"r_10","BG333","4","1","0","2021","1000cp","21.4"
"r_10","BG333","4","1","0","2021","perc_pop_fig","25.6"
"r_10","BG333","4","2","0","2021","1000cp","22.9"
"r_10","BG333","4","2","0","2021","perc_pop_fig","26"
"r_10","BG34","1","0","0","2021","1000cp","90.5"
"r_10","BG34","1","0","0","2021","perc_pop_fig","8.9"
"r_10","BG34","1","1","0","2021","1000cp","45.6"
"r_10","BG34","1","1","0","2021","perc_pop_fig","9.2"
"r_10","BG34","1","2","0","2021","1000cp","44.9"
"r_10","BG34","1","2","0","2021","perc_pop_fig","8.5"
"r_10","BG34","2","0","0","2021","1000cp","170.5"
"r_10","BG34","2","0","0","2021","perc_pop_fig","16.7"
"r_10","BG34","2","1","0","2021","1000cp","78.8"
"r_10","BG34","2","1","0","2021","perc_pop_fig","16"
"r_10","BG34","2","2","0","2021","1000cp","91.7"
"r_10","BG34","2","2","0","2021","perc_pop_fig","17.4"
"r_10","BG34","3","0","0","2021","1000cp","268.9"
"r_10","BG34","3","0","0","2021","perc_pop_fig","26.3"
"r_10","BG34","3","1","0","2021","1000cp","118.3"
"r_10","BG34","3","1","0","2021","perc_pop_fig","24"
"r_10","BG34","3","2","0","2021","1000cp","150.6"
"r_10","BG34","3","2","0","2021","perc_pop_fig","28.6"
"r_10","BG34","4","0","0","2021","1000cp","332.8"
"r_10","BG34","4","0","0","2021","perc_pop_fig","32.6"
"r_10","BG34","4","1","0","2021","1000cp","148.3"
"r_10","BG34","4","1","0","2021","perc_pop_fig","30"
"r_10","BG34","4","2","0","2021","1000cp","184.5"
"r_10","BG34","4","2","0","2021","perc_pop_fig","35"
"r_10","BG341","1","0","0","2021","1000cp","40.9"
"r_10","BG341","1","0","0","2021","perc_pop_fig","10"
"r_10","BG341","1","1","0","2021","1000cp","21"
"r_10","BG341","1","1","0","2021","perc_pop_fig","10.6"
"r_10","BG341","1","2","0","2021","1000cp","19.8"
"r_10","BG341","1","2","0","2021","perc_pop_fig","9.3"
"r_10","BG341","2","0","0","2021","1000cp","64.2"
"r_10","BG341","2","0","0","2021","perc_pop_fig","15.7"
"r_10","BG341","2","1","0","2021","1000cp","29.5"
"r_10","BG341","2","1","0","2021","perc_pop_fig","14.9"
"r_10","BG341","2","2","0","2021","1000cp","34.7"
"r_10","BG341","2","2","0","2021","perc_pop_fig","16.3"
"r_10","BG341","3","0","0","2021","1000cp","103.4"
"r_10","BG341","3","0","0","2021","perc_pop_fig","25.2"
"r_10","BG341","3","1","0","2021","1000cp","46.5"
"r_10","BG341","3","1","0","2021","perc_pop_fig","23.5"
"r_10","BG341","3","2","0","2021","1000cp","56.9"
"r_10","BG341","3","2","0","2021","perc_pop_fig","26.8"
"r_10","BG341","4","0","0","2021","1000cp","130.6"
"r_10","BG341","4","0","0","2021","perc_pop_fig","31.8"
"r_10","BG341","4","1","0","2021","1000cp","59.5"
"r_10","BG341","4","1","0","2021","perc_pop_fig","30.1"
"r_10","BG341","4","2","0","2021","1000cp","71"
"r_10","BG341","4","2","0","2021","perc_pop_fig","33.4"
"r_10","BG342","1","0","0","2021","1000cp","9.6"
"r_10","BG342","1","0","0","2021","perc_pop_fig","5.2"
"r_10","BG342","1","1","0","2021","1000cp","4.7"
"r_10","BG342","1","1","0","2021","perc_pop_fig","5.3"
"r_10","BG342","1","2","0","2021","1000cp","4.8"
"r_10","BG342","1","2","0","2021","perc_pop_fig","5.1"
"r_10","BG342","2","0","0","2021","1000cp","18.8"
"r_10","BG342","2","0","0","2021","perc_pop_fig","10.3"
"r_10","BG342","2","1","0","2021","1000cp","6.7"
"r_10","BG342","2","1","0","2021","perc_pop_fig","7.6"
"r_10","BG342","2","2","0","2021","1000cp","12.1"
"r_10","BG342","2","2","0","2021","perc_pop_fig","12.9"
"r_10","BG342","3","0","0","2021","1000cp","46"
"r_10","BG342","3","0","0","2021","perc_pop_fig","25.2"
"r_10","BG342","3","1","0","2021","1000cp","19.7"
"r_10","BG342","3","1","0","2021","perc_pop_fig","22.3"
"r_10","BG342","3","2","0","2021","1000cp","26.3"
"r_10","BG342","3","2","0","2021","perc_pop_fig","28"
"r_10","BG342","4","0","0","2021","1000cp","57.1"
"r_10","BG342","4","0","0","2021","perc_pop_fig","31.3"
"r_10","BG342","4","1","0","2021","1000cp","24.5"
"r_10","BG342","4","1","0","2021","perc_pop_fig","27.7"
"r_10","BG342","4","2","0","2021","1000cp","32.6"
"r_10","BG342","4","2","0","2021","perc_pop_fig","34.7"
"r_10","BG344","1","0","0","2021","1000cp","37.2"
"r_10","BG344","1","0","0","2021","perc_pop_fig","12"
"r_10","BG344","1","1","0","2021","1000cp","19.7"
"r_10","BG344","1","1","0","2021","perc_pop_fig","13.1"
"r_10","BG344","1","2","0","2021","1000cp","17.5"
"r_10","BG344","1","2","0","2021","perc_pop_fig","10.9"
"r_10","BG344","2","0","0","2021","1000cp","63.7"
"r_10","BG344","2","0","0","2021","perc_pop_fig","20.4"
"r_10","BG344","2","1","0","2021","1000cp","30.2"
"r_10","BG344","2","1","0","2021","perc_pop_fig","20"
"r_10","BG344","2","2","0","2021","1000cp","33.5"
"r_10","BG344","2","2","0","2021","perc_pop_fig","20.8"
"r_10","BG344","3","0","0","2021","1000cp","88.2"
"r_10","BG344","3","0","0","2021","perc_pop_fig","28.3"
"r_10","BG344","3","1","0","2021","1000cp","39.3"
"r_10","BG344","3","1","0","2021","perc_pop_fig","26.1"
"r_10","BG344","3","2","0","2021","1000cp","48.9"
"r_10","BG344","3","2","0","2021","perc_pop_fig","30.4"
"r_10","BG344","4","0","0","2021","1000cp","103.1"
"r_10","BG344","4","0","0","2021","perc_pop_fig","33.1"
"r_10","BG344","4","1","0","2021","1000cp","46.4"
"r_10","BG344","4","1","0","2021","perc_pop_fig","30.9"
"r_10","BG344","4","2","0","2021","1000cp","56.7"
"r_10","BG344","4","2","0","2021","perc_pop_fig","35.2"
"r_10","BG343","1","0","0","2021","1000cp","9.3"
"r_10","BG343","1","0","0","2021","perc_pop_fig","7.9"
"r_10","BG343","1","1","0","2021","1000cp","5.3"
"r_10","BG343","1","1","0","2021","perc_pop_fig","9.4"
"r_10","BG343","1","2","0","2021","1000cp","3.9"
"r_10","BG343","1","2","0","2021","perc_pop_fig","6.6"
"r_10","BG343","2","0","0","2021","1000cp","13.2"
"r_10","BG343","2","0","0","2021","perc_pop_fig","11.3"
"r_10","BG343","2","1","0","2021","1000cp","6.1"
"r_10","BG343","2","1","0","2021","perc_pop_fig","10.7"
"r_10","BG343","2","2","0","2021","1000cp","7.1"
"r_10","BG343","2","2","0","2021","perc_pop_fig","12"
"r_10","BG343","3","0","0","2021","1000cp","25.2"
"r_10","BG343","3","0","0","2021","perc_pop_fig","21.7"
"r_10","BG343","3","1","0","2021","1000cp","9.8"
"r_10","BG343","3","1","0","2021","perc_pop_fig","17.3"
"r_10","BG343","3","2","0","2021","1000cp","15.4"
"r_10","BG343","3","2","0","2021","perc_pop_fig","25.9"
"r_10","BG343","4","0","0","2021","1000cp","34.6"
"r_10","BG343","4","0","0","2021","perc_pop_fig","29.7"
"r_10","BG343","4","1","0","2021","1000cp","14.3"
"r_10","BG343","4","1","0","2021","perc_pop_fig","25"
"r_10","BG343","4","2","0","2021","1000cp","20.4"
"r_10","BG343","4","2","0","2021","perc_pop_fig","34.2"
"r_10","BG41","1","0","0","2021","1000cp","191.9"
"r_10","BG41","1","0","0","2021","perc_pop_fig","9.2"
"r_10","BG41","1","1","0","2021","1000cp","74.3"
"r_10","BG41","1","1","0","2021","perc_pop_fig","7.4"
"r_10","BG41","1","2","0","2021","1000cp","117.6"
"r_10","BG41","1","2","0","2021","perc_pop_fig","10.9"
"r_10","BG41","2","0","0","2021","1000cp","317.2"
"r_10","BG41","2","0","0","2021","perc_pop_fig","15.2"
"r_10","BG41","2","1","0","2021","1000cp","123.3"
"r_10","BG41","2","1","0","2021","perc_pop_fig","12.3"
"r_10","BG41","2","2","0","2021","1000cp","193.9"
"r_10","BG41","2","2","0","2021","perc_pop_fig","17.9"
"r_10","BG41","3","0","0","2021","1000cp","483.2"
"r_10","BG41","3","0","0","2021","perc_pop_fig","23.2"
"r_10","BG41","3","1","0","2021","1000cp","202.5"
"r_10","BG41","3","1","0","2021","perc_pop_fig","20.1"
"r_10","BG41","3","2","0","2021","1000cp","280.7"
"r_10","BG41","3","2","0","2021","perc_pop_fig","26"
"r_10","BG41","4","0","0","2021","1000cp","622.1"
"r_10","BG41","4","0","0","2021","perc_pop_fig","29.8"
"r_10","BG41","4","1","0","2021","1000cp","271.9"
"r_10","BG41","4","1","0","2021","perc_pop_fig","27"
"r_10","BG41","4","2","0","2021","1000cp","350.2"
"r_10","BG41","4","2","0","2021","perc_pop_fig","32.4"
"r_10","BG413","1","0","0","2021","1000cp","7.2"
"r_10","BG413","1","0","0","2021","perc_pop_fig","2.4"
"r_10","BG413","1","1","0","2021","1000cp","3.9"
"r_10","BG413","1","1","0","2021","perc_pop_fig","2.6"
"r_10","BG413","1","2","0","2021","1000cp","3.4"
"r_10","BG413","1","2","0","2021","perc_pop_fig","2.2"
"r_10","BG413","2","0","0","2021","1000cp","19.9"
"r_10","BG413","2","0","0","2021","perc_pop_fig","6.6"
"r_10","BG413","2","1","0","2021","1000cp","9.1"
"r_10","BG413","2","1","0","2021","perc_pop_fig","6.2"
"r_10","BG413","2","2","0","2021","1000cp","10.8"
"r_10","BG413","2","2","0","2021","perc_pop_fig","6.9"
"r_10","BG413","3","0","0","2021","1000cp","45.6"
"r_10","BG413","3","0","0","2021","perc_pop_fig","15.1"
"r_10","BG413","3","1","0","2021","1000cp","20.2"
"r_10","BG413","3","1","0","2021","perc_pop_fig","13.8"
"r_10","BG413","3","2","0","2021","1000cp","25.4"
"r_10","BG413","3","2","0","2021","perc_pop_fig","16.2"
"r_10","BG413","4","0","0","2021","1000cp","77.5"
"r_10","BG413","4","0","0","2021","perc_pop_fig","25.6"
"r_10","BG413","4","1","0","2021","1000cp","34.4"
"r_10","BG413","4","1","0","2021","perc_pop_fig","23.5"
"r_10","BG413","4","2","0","2021","1000cp","43.1"
"r_10","BG413","4","2","0","2021","perc_pop_fig","27.6"
"r_10","BG415","1","0","0","2021","1000cp","5"
"r_10","BG415","1","0","0","2021","perc_pop_fig","4.3"
"r_10","BG415","1","1","0","2021","1000cp","1"
"r_10","BG415","1","1","0","2021","perc_pop_fig","1.8"
"r_10","BG415","1","2","0","2021","1000cp","4"
"r_10","BG415","1","2","0","2021","perc_pop_fig","6.6"
"r_10","BG415","2","0","0","2021","1000cp","14.2"
"r_10","BG415","2","0","0","2021","perc_pop_fig","12.2"
"r_10","BG415","2","1","0","2021","1000cp","4.1"
"r_10","BG415","2","1","0","2021","perc_pop_fig","7.1"
"r_10","BG415","2","2","0","2021","1000cp","10.2"
"r_10","BG415","2","2","0","2021","perc_pop_fig","17"
"r_10","BG415","3","0","0","2021","1000cp","22.9"
"r_10","BG415","3","0","0","2021","perc_pop_fig","19.6"
"r_10","BG415","3","1","0","2021","1000cp","8.1"
"r_10","BG415","3","1","0","2021","perc_pop_fig","14.3"
"r_10","BG415","3","2","0","2021","1000cp","14.8"
"r_10","BG415","3","2","0","2021","perc_pop_fig","24.6"
"r_10","BG415","4","0","0","2021","1000cp","35.3"
"r_10","BG415","4","0","0","2021","perc_pop_fig","30.3"
"r_10","BG415","4","1","0","2021","1000cp","15"
"r_10","BG415","4","1","0","2021","perc_pop_fig","26.4"
"r_10","BG415","4","2","0","2021","1000cp","20.3"
"r_10","BG415","4","2","0","2021","perc_pop_fig","33.9"
"r_10","BG414","1","0","0","2021","1000cp","5.6"
"r_10","BG414","1","0","0","2021","perc_pop_fig","4.6"
"r_10","BG414","1","1","0","2021","1000cp","2.1"
"r_10","BG414","1","1","0","2021","perc_pop_fig","3.6"
"r_10","BG414","1","2","0","2021","1000cp","3.4"
"r_10","BG414","1","2","0","2021","perc_pop_fig","5.5"
"r_10","BG414","2","0","0","2021","1000cp","22.5"
"r_10","BG414","2","0","0","2021","perc_pop_fig","18.7"
"r_10","BG414","2","1","0","2021","1000cp","10.5"
"r_10","BG414","2","1","0","2021","perc_pop_fig","17.9"
"r_10","BG414","2","2","0","2021","1000cp","12"
"r_10","BG414","2","2","0","2021","perc_pop_fig","19.4"
"r_10","BG414","3","0","0","2021","1000cp","26.5"
"r_10","BG414","3","0","0","2021","perc_pop_fig","22"
"r_10","BG414","3","1","0","2021","1000cp","11.2"
"r_10","BG414","3","1","0","2021","perc_pop_fig","19.2"
"r_10","BG414","3","2","0","2021","1000cp","15.3"
"r_10","BG414","3","2","0","2021","perc_pop_fig","24.7"
"r_10","BG414","4","0","0","2021","1000cp","33.7"
"r_10","BG414","4","0","0","2021","perc_pop_fig","28"
"r_10","BG414","4","1","0","2021","1000cp","15"
"r_10","BG414","4","1","0","2021","perc_pop_fig","25.6"
"r_10","BG414","4","2","0","2021","1000cp","18.7"
"r_10","BG414","4","2","0","2021","perc_pop_fig","30.2"
"r_10","BG412","1","0","0","2021","1000cp","14.4"
"r_10","BG412","1","0","0","2021","perc_pop_fig","6"
"r_10","BG412","1","1","0","2021","1000cp","6.6"
"r_10","BG412","1","1","0","2021","perc_pop_fig","5.6"
"r_10","BG412","1","2","0","2021","1000cp","7.8"
"r_10","BG412","1","2","0","2021","perc_pop_fig","6.5"
"r_10","BG412","2","0","0","2021","1000cp","42.5"
"r_10","BG412","2","0","0","2021","perc_pop_fig","17.8"
"r_10","BG412","2","1","0","2021","1000cp","18.2"
"r_10","BG412","2","1","0","2021","perc_pop_fig","15.5"
"r_10","BG412","2","2","0","2021","1000cp","24.3"
"r_10","BG412","2","2","0","2021","perc_pop_fig","20"
"r_10","BG412","3","0","0","2021","1000cp","61.5"
"r_10","BG412","3","0","0","2021","perc_pop_fig","25.8"
"r_10","BG412","3","1","0","2021","1000cp","26.1"
"r_10","BG412","3","1","0","2021","perc_pop_fig","22.3"
"r_10","BG412","3","2","0","2021","1000cp","35.4"
"r_10","BG412","3","2","0","2021","perc_pop_fig","29.2"
"r_10","BG412","4","0","0","2021","1000cp","75.3"
"r_10","BG412","4","0","0","2021","perc_pop_fig","31.6"
"r_10","BG412","4","1","0","2021","1000cp","33.2"
"r_10","BG412","4","1","0","2021","perc_pop_fig","28.3"
"r_10","BG412","4","2","0","2021","1000cp","42.1"
"r_10","BG412","4","2","0","2021","perc_pop_fig","34.7"
"r_10","BG411","1","0","0","2021","1000cp","138"
"r_10","BG411","1","0","0","2021","perc_pop_fig","10.6"
"r_10","BG411","1","1","0","2021","1000cp","48"
"r_10","BG411","1","1","0","2021","perc_pop_fig","7.7"
"r_10","BG411","1","2","0","2021","1000cp","90"
"r_10","BG411","1","2","0","2021","perc_pop_fig","13.2"
"r_10","BG411","2","0","0","2021","1000cp","226.9"
"r_10","BG411","2","0","0","2021","perc_pop_fig","17.3"
"r_10","BG411","2","1","0","2021","1000cp","91.8"
"r_10","BG411","2","1","0","2021","perc_pop_fig","14.6"
"r_10","BG411","2","2","0","2021","1000cp","135.1"
"r_10","BG411","2","2","0","2021","perc_pop_fig","19.8"
"r_10","BG411","3","0","0","2021","1000cp","311.9"
"r_10","BG411","3","0","0","2021","perc_pop_fig","23.8"
"r_10","BG411","3","1","0","2021","1000cp","130.9"
"r_10","BG411","3","1","0","2021","perc_pop_fig","20.9"
