RevisionColumn,LFS_ProfStatus,Units,periods,GenderID,ValueColumn
"r_17","3_2","1000cp","2005Q1","1","397.2"
"r_17","3_2","1000cp","2005Q1","2","460.1"
"r_17","3_2","1000cp","2005Q2","0","866.5"
"r_17","3_2","1000cp","2005Q2","1","405.2"
"r_17","3_2","1000cp","2005Q2","2","461.2"
"r_17","3_2","1000cp","2005Q3","0","882.8"
"r_17","3_2","1000cp","2005Q3","1","417.4"
"r_17","3_2","1000cp","2005Q3","2","465.4"
"r_17","3_2","1000cp","2005Q4","0","852.2"
"r_17","3_2","1000cp","2005Q4","1","391.1"
"r_17","3_2","1000cp","2005Q4","2","461.1"
"r_17","3_2","1000cp","2006Q1","0","846.9"
"r_17","3_2","1000cp","2006Q1","1","374.1"
"r_17","3_2","1000cp","2006Q1","2","472.7"
"r_17","3_2","1000cp","2006Q2","0","867.9"
"r_17","3_2","1000cp","2006Q2","1","380.9"
"r_17","3_2","1000cp","2006Q2","2","487"
"r_17","3_2","1000cp","2006Q3","0","866.9"
"r_17","3_2","1000cp","2006Q3","1","388.7"
"r_17","3_2","1000cp","2006Q3","2","478.3"
"r_17","3_2","1000cp","2006Q4","0","857.3"
"r_17","3_2","1000cp","2006Q4","1","382.4"
"r_17","3_2","1000cp","2006Q4","2","474.9"
"r_17","3_2","1000cp","2007Q1","0","840.6"
"r_17","3_2","1000cp","2007Q1","1","363.5"
"r_17","3_2","1000cp","2007Q1","2","477.2"
"r_17","3_2","1000cp","2007Q2","0","830.2"
"r_17","3_2","1000cp","2007Q2","1","357.5"
"r_17","3_2","1000cp","2007Q2","2","472.8"
"r_17","3_2","1000cp","2007Q3","0","836.7"
"r_17","3_2","1000cp","2007Q3","1","368.5"
"r_17","3_2","1000cp","2007Q3","2","468.3"
"r_17","3_2","1000cp","2007Q4","0","847.7"
"r_17","3_2","1000cp","2007Q4","1","380.2"
"r_17","3_2","1000cp","2007Q4","2","467.5"
"r_17","3_2","1000cp","2008Q1","0","808"
"r_17","3_2","1000cp","2008Q1","1","350.2"
"r_17","3_2","1000cp","2008Q1","2","457.8"
"r_17","3_2","1000cp","2008Q2","0","787"
"r_17","3_2","1000cp","2008Q2","1","340.9"
"r_17","3_2","1000cp","2008Q2","2","446.1"
"r_17","3_2","1000cp","2008Q3","0","774"
"r_17","3_2","1000cp","2008Q3","1","334.5"
"r_17","3_2","1000cp","2008Q3","2","439.5"
"r_17","3_2","1000cp","2008Q4","0","781.7"
"r_17","3_2","1000cp","2008Q4","1","335.3"
"r_17","3_2","1000cp","2008Q4","2","446.5"
"r_17","3_2","1000cp","2009Q1","0","782.7"
"r_17","3_2","1000cp","2009Q1","1","328.9"
"r_17","3_2","1000cp","2009Q1","2","453.8"
"r_17","3_2","1000cp","2009Q2","0","786.8"
"r_17","3_2","1000cp","2009Q2","1","338.4"
"r_17","3_2","1000cp","2009Q2","2","448.4"
"r_17","3_2","1000cp","2009Q3","0","752.6"
"r_17","3_2","1000cp","2009Q3","1","332.7"
"r_17","3_2","1000cp","2009Q3","2","419.9"
"r_17","3_2","1000cp","2009Q4","0","754.5"
"r_17","3_2","1000cp","2009Q4","1","312.9"
"r_17","3_2","1000cp","2009Q4","2","441.6"
"r_17","3_2","1000cp","2010Q1","0","734.7"
"r_17","3_2","1000cp","2010Q1","1","302.6"
"r_17","3_2","1000cp","2010Q1","2","432"
"r_17","3_2","1000cp","2010Q2","0","724.7"
"r_17","3_2","1000cp","2010Q2","1","312.9"
"r_17","3_2","1000cp","2010Q2","2","411.8"
"r_17","3_2","1000cp","2010Q3","0","711.6"
"r_17","3_2","1000cp","2010Q3","1","308.1"
"r_17","3_2","1000cp","2010Q3","2","403.5"
"r_17","3_2","1000cp","2010Q4","0","735"
"r_17","3_2","1000cp","2010Q4","1","311.8"
"r_17","3_2","1000cp","2010Q4","2","423.2"
"r_17","3_2","1000cp","2011Q1","0","725.4"
"r_17","3_2","1000cp","2011Q1","1","312.7"
"r_17","3_2","1000cp","2011Q1","2","412.7"
"r_17","3_2","1000cp","2011Q2","0","706.4"
"r_17","3_2","1000cp","2011Q2","1","302.1"
"r_17","3_2","1000cp","2011Q2","2","404.4"
"r_17","3_2","1000cp","2011Q3","0","701"
"r_17","3_2","1000cp","2011Q3","1","298"
"r_17","3_2","1000cp","2011Q3","2","403"
"r_17","3_2","1000cp","2011Q4","0","717"
"r_17","3_2","1000cp","2011Q4","1","300.7"
"r_17","3_2","1000cp","2011Q4","2","416.2"
"r_17","3_2","1000cp","2012Q1","0","721.2"
"r_17","3_2","1000cp","2012Q1","1","306"
"r_17","3_2","1000cp","2012Q1","2","415.2"
"r_17","3_2","1000cp","2012Q2","0","716.8"
"r_17","3_2","1000cp","2012Q2","1","307"
"r_17","3_2","1000cp","2012Q2","2","409.7"
"r_17","3_2","1000cp","2012Q3","0","726"
"r_17","3_2","1000cp","2012Q3","1","310.9"
"r_17","3_2","1000cp","2012Q3","2","415.1"
"r_17","3_2","1000cp","2012Q4","0","722.2"
"r_17","3_2","1000cp","2012Q4","1","307.6"
"r_17","3_2","1000cp","2012Q4","2","414.6"
"r_17","3_2","1000cp","2013Q1","0","729.6"
"r_17","3_2","1000cp","2013Q1","1","303.6"
"r_17","3_2","1000cp","2013Q1","2","425.9"
"r_17","3_2","1000cp","2013Q2","0","716.8"
"r_17","3_2","1000cp","2013Q2","1","297.5"
"r_17","3_2","1000cp","2013Q2","2","419.3"
"r_17","3_2","1000cp","2013Q3","0","705.8"
"r_17","3_2","1000cp","2013Q3","1","297.5"
"r_17","3_2","1000cp","2013Q3","2","408.3"
"r_17","3_2","1000cp","2013Q4","0","725.2"
"r_17","3_2","1000cp","2013Q4","1","301.4"
"r_17","3_2","1000cp","2013Q4","2","423.7"
"r_17","3_2","1000cp","2014Q1","0","724.4"
"r_17","3_2","1000cp","2014Q1","1","301.2"
"r_17","3_2","1000cp","2014Q1","2","423.2"
"r_17","3_2","1000cp","2014Q2","0","715.4"
"r_17","3_2","1000cp","2014Q2","1","295.2"
"r_17","3_2","1000cp","2014Q2","2","420.1"
"r_17","3_2","1000cp","2014Q3","0","689.9"
"r_17","3_2","1000cp","2014Q3","1","282.7"
"r_17","3_2","1000cp","2014Q3","2","407.2"
"r_17","3_2","1000cp","2014Q4","0","692.4"
"r_17","3_2","1000cp","2014Q4","1","279.2"
"r_17","3_2","1000cp","2014Q4","2","413.1"
"r_17","3_2","1000cp","2015Q1","0","710.4"
"r_17","3_2","1000cp","2015Q1","1","293.9"
"r_17","3_2","1000cp","2015Q1","2","416.5"
"r_17","3_2","1000cp","2015Q2","0","701.4"
"r_17","3_2","1000cp","2015Q2","1","285"
"r_17","3_2","1000cp","2015Q2","2","416.4"
"r_17","3_2","1000cp","2015Q3","0","691.2"
"r_17","3_2","1000cp","2015Q3","1","281.4"
"r_17","3_2","1000cp","2015Q3","2","409.8"
"r_17","3_2","1000cp","2015Q4","0","693.1"
"r_17","3_2","1000cp","2015Q4","1","281.2"
"r_17","3_2","1000cp","2015Q4","2","412"
"r_17","4","1000cp","2003Q1","0","44.5"
"r_17","4","1000cp","2003Q1","1","15.5"
"r_17","4","1000cp","2003Q1","2","29"
"r_17","4","1000cp","2003Q2","0","58.2"
"r_17","4","1000cp","2003Q2","1","21.7"
"r_17","4","1000cp","2003Q2","2","36.5"
"r_17","4","1000cp","2003Q3","0","62.9"
"r_17","4","1000cp","2003Q3","1","22.2"
"r_17","4","1000cp","2003Q3","2","40.7"
"r_17","4","1000cp","2003Q4","0","52.8"
"r_17","4","1000cp","2003Q4","1","19.1"
"r_17","4","1000cp","2003Q4","2","33.7"
"r_17","4","1000cp","2004Q1","0","43.3"
"r_17","4","1000cp","2004Q1","1","16.3"
"r_17","4","1000cp","2004Q1","2","27"
"r_17","4","1000cp","2004Q2","0","63.9"
"r_17","4","1000cp","2004Q2","1","22.4"
"r_17","4","1000cp","2004Q2","2","41.5"
"r_17","4","1000cp","2004Q3","0","66"
"r_17","4","1000cp","2004Q3","1","20.9"
"r_17","4","1000cp","2004Q3","2","45.2"
"r_17","4","1000cp","2004Q4","0","46.5"
"r_17","4","1000cp","2004Q4","1","16.3"
"r_17","4","1000cp","2004Q4","2","30.2"
"r_17","4","1000cp","2005Q1","0","38.6"
"r_17","4","1000cp","2005Q1","1","11.8"
"r_17","4","1000cp","2005Q1","2","26.8"
"r_17","4","1000cp","2005Q2","0","44"
"r_17","4","1000cp","2005Q2","1","15.6"
"r_17","4","1000cp","2005Q2","2","28.4"
"r_17","4","1000cp","2005Q3","0","53.5"
"r_17","4","1000cp","2005Q3","1","17.4"
"r_17","4","1000cp","2005Q3","2","36.2"
"r_17","4","1000cp","2005Q4","0","48.1"
"r_17","4","1000cp","2005Q4","1","14.1"
"r_17","4","1000cp","2005Q4","2","34"
"r_17","4","1000cp","2006Q1","0","32.8"
"r_17","4","1000cp","2006Q1","1","10.8"
"r_17","4","1000cp","2006Q1","2","21.9"
"r_17","4","1000cp","2006Q2","0","40.1"
"r_17","4","1000cp","2006Q2","1","12"
"r_17","4","1000cp","2006Q2","2","28.1"
"r_17","4","1000cp","2006Q3","0","47.5"
"r_17","4","1000cp","2006Q3","1","15.7"
"r_17","4","1000cp","2006Q3","2","31.8"
"r_17","4","1000cp","2006Q4","0","38.7"
"r_17","4","1000cp","2006Q4","1","14"
"r_17","4","1000cp","2006Q4","2","24.7"
"r_17","4","1000cp","2007Q1","0","32.4"
"r_17","4","1000cp","2007Q1","1","10.2"
"r_17","4","1000cp","2007Q1","2","22.2"
"r_17","4","1000cp","2007Q2","0","37.3"
"r_17","4","1000cp","2007Q2","1","12.6"
"r_17","4","1000cp","2007Q2","2","24.7"
"r_17","4","1000cp","2007Q3","0","44.7"
"r_17","4","1000cp","2007Q3","1","16.4"
"r_17","4","1000cp","2007Q3","2","28.3"
"r_17","4","1000cp","2007Q4","0","37.2"
"r_17","4","1000cp","2007Q4","1","12.3"
"r_17","4","1000cp","2007Q4","2","25"
"r_17","4","1000cp","2008Q1","0","32.2"
"r_17","4","1000cp","2008Q1","1","11.5"
"r_17","4","1000cp","2008Q1","2","20.7"
"r_17","4","1000cp","2008Q2","0","32.8"
"r_17","4","1000cp","2008Q2","1","8.5"
"r_17","4","1000cp","2008Q2","2","24.4"
"r_17","4","1000cp","2008Q3","0","38.5"
"r_17","4","1000cp","2008Q3","1","12.1"
"r_17","4","1000cp","2008Q3","2","26.4"
"r_17","4","1000cp","2008Q4","0","32.6"
"r_17","4","1000cp","2008Q4","1","9.5"
"r_17","4","1000cp","2008Q4","2","23.1"
"r_17","4","1000cp","2009Q1","0","30.2"
"r_17","4","1000cp","2009Q1","1","9.2"
"r_17","4","1000cp","2009Q1","2","21"
"r_17","4","1000cp","2009Q2","0","32.7"
"r_17","4","1000cp","2009Q2","1","10.7"
"r_17","4","1000cp","2009Q2","2","22"
"r_17","4","1000cp","2009Q3","0","37.8"
"r_17","4","1000cp","2009Q3","1","10.5"
"r_17","4","1000cp","2009Q3","2","27.3"
"r_17","4","1000cp","2009Q4","0","32.3"
"r_17","4","1000cp","2009Q4","1","9.4"
"r_17","4","1000cp","2009Q4","2","23"
"r_17","4","1000cp","2010Q1","0","29.9"
"r_17","4","1000cp","2010Q1","1","10.3"
"r_17","4","1000cp","2010Q1","2","19.6"
"r_17","4","1000cp","2010Q2","0","35.4"
"r_17","4","1000cp","2010Q2","1","13.2"
"r_17","4","1000cp","2010Q2","2","22.3"
"r_17","4","1000cp","2010Q3","0","32.9"
"r_17","4","1000cp","2010Q3","1","11.4"
"r_17","4","1000cp","2010Q3","2","21.5"
"r_17","4","1000cp","2010Q4","0","30.2"
"r_17","4","1000cp","2010Q4","1","10"
"r_17","4","1000cp","2010Q4","2","20.2"
"r_17","4","1000cp","2011Q1","0","30.3"
"r_17","4","1000cp","2011Q1","1","12.3"
"r_17","4","1000cp","2011Q1","2","17.9"
"r_17","4","1000cp","2011Q2","0","31.4"
"r_17","4","1000cp","2011Q2","1","12.1"
"r_17","4","1000cp","2011Q2","2","19.3"
"r_17","4","1000cp","2011Q3","0","30.7"
"r_17","4","1000cp","2011Q3","1","13.2"
"r_17","4","1000cp","2011Q3","2","17.5"
"r_17","4","1000cp","2011Q4","0","28.6"
"r_17","4","1000cp","2011Q4","1","11.3"
"r_17","4","1000cp","2011Q4","2","17.3"
"r_17","4","1000cp","2012Q1","0","24.5"
"r_17","4","1000cp","2012Q1","1","9"
"r_17","4","1000cp","2012Q1","2","15.4"
"r_17","4","1000cp","2012Q2","0","21.8"
"r_17","4","1000cp","2012Q2","1","7.6"
"r_17","4","1000cp","2012Q2","2","14.1"
"r_17","4","1000cp","2012Q3","0","26.6"
"r_17","4","1000cp","2012Q3","1","8.8"
"r_17","4","1000cp","2012Q3","2","17.8"
"r_17","4","1000cp","2012Q4","0","25"
"r_17","4","1000cp","2012Q4","1","8.3"
"r_17","4","1000cp","2012Q4","2","16.7"
"r_17","4","1000cp","2013Q1","0","19"
"r_17","4","1000cp","2013Q1","1","6.3"
"r_17","4","1000cp","2013Q1","2","12.7"
"r_17","4","1000cp","2013Q2","0","18.9"
"r_17","4","1000cp","2013Q2","1","6.3"
"r_17","4","1000cp","2013Q2","2","12.6"
"r_17","4","1000cp","2013Q3","0","21.5"
"r_17","4","1000cp","2013Q3","1","7"
"r_17","4","1000cp","2013Q3","2","14.5"
"r_17","4","1000cp","2013Q4","0","18.9"
"r_17","4","1000cp","2013Q4","1","7.3"
"r_17","4","1000cp","2013Q4","2","11.6"
"r_17","4","1000cp","2014Q1","0","16.1"
"r_17","4","1000cp","2014Q1","1","(4.7)"
"r_17","4","1000cp","2014Q1","2","11.4"
"r_17","4","1000cp","2014Q2","0","19.6"
"r_17","4","1000cp","2014Q2","1","(4.4)"
"r_17","4","1000cp","2014Q2","2","15.2"
"r_17","4","1000cp","2014Q3","0","24.5"
"r_17","4","1000cp","2014Q3","1","8.4"
"r_17","4","1000cp","2014Q3","2","16.2"
"r_17","4","1000cp","2014Q4","0","22.3"
"r_17","4","1000cp","2014Q4","1","7.9"
"r_17","4","1000cp","2014Q4","2","14.5"
"r_17","4","1000cp","2015Q1","0","17"
"r_17","4","1000cp","2015Q1","1","(4.3)"
"r_17","4","1000cp","2015Q1","2","12.7"
"r_17","4","1000cp","2015Q2","0","19.1"
"r_17","4","1000cp","2015Q2","1","7"
"r_17","4","1000cp","2015Q2","2","12.1"
"r_17","4","1000cp","2015Q3","0","21.2"
"r_17","4","1000cp","2015Q3","1","7.7"
"r_17","4","1000cp","2015Q3","2","13.5"
"r_17","4","1000cp","2015Q4","0","20.9"
"r_17","4","1000cp","2015Q4","1","7.7"
"r_17","4","1000cp","2015Q4","2","13.2"
"r_18","0","1000cp","2016Q4","0","3005.9"
"r_18","0","1000cp","2016Q4","1","1612.6"
"r_18","0","1000cp","2016Q4","2","1393.4"
"r_18","1","1000cp","2016Q4","0","105.1"
"r_18","1","1000cp","2016Q4","1","74"
"r_18","1","1000cp","2016Q4","2","31.1"
"r_18","2","1000cp","2016Q4","0","222.2"
"r_18","2","1000cp","2016Q4","1","142.6"
"r_18","2","1000cp","2016Q4","2","79.6"
"r_18","3","1000cp","2016Q4","0","2662.3"
"r_18","3","1000cp","2016Q4","1","1390.7"
"r_18","3","1000cp","2016Q4","2","1271.6"
"r_18","3_1","1000cp","2016Q4","0","1974"
"r_18","3_1","1000cp","2016Q4","1","1104.2"
"r_18","3_1","1000cp","2016Q4","2","869.8"
"r_18","3_2","1000cp","2016Q4","0","688.3"
"r_18","3_2","1000cp","2016Q4","1","286.5"
"r_18","3_2","1000cp","2016Q4","2","401.8"
"r_18","4","1000cp","2016Q4","0","16.3"
"r_18","4","1000cp","2016Q4","1","(5.3)"
"r_18","4","1000cp","2016Q4","2","11"
"r_19","0","1000cp","2019Q3","0","3299.2"
"r_19","0","1000cp","2019Q3","1","1771.3"
"r_19","0","1000cp","2019Q3","2","1527.9"
"r_19","1","1000cp","2019Q3","0","118.3"
"r_19","1","1000cp","2019Q3","1","84.4"
"r_19","1","1000cp","2019Q3","2","34"
"r_19","2","1000cp","2019Q3","0","210.1"
"r_19","2","1000cp","2019Q3","1","138"
"r_19","2","1000cp","2019Q3","2","72.1"
"r_19","3","1000cp","2019Q3","0","2953.3"
"r_19","3","1000cp","2019Q3","1","1544.9"
"r_19","3","1000cp","2019Q3","2","1408.4"
"r_19","3_1","1000cp","2019Q3","0","2262.3"
"r_19","3_1","1000cp","2019Q3","1","1257.3"
"r_19","3_1","1000cp","2019Q3","2","1005.1"
"r_19","3_2","1000cp","2019Q3","0","690.9"
"r_19","3_2","1000cp","2019Q3","1","287.6"
"r_19","3_2","1000cp","2019Q3","2","403.3"
"r_19","4","1000cp","2019Q3","0","17.5"
"r_19","4","1000cp","2019Q3","1","(4.0)"
"r_19","4","1000cp","2019Q3","2","13.5"
"r_20","0","1000cp","2019Q4","0","3222.7"
"r_20","0","1000cp","2019Q4","1","1742.3"
"r_20","0","1000cp","2019Q4","2","1480.4"
"r_20","1","1000cp","2019Q4","0","111.6"
"r_20","1","1000cp","2019Q4","1","79.5"
"r_20","1","1000cp","2019Q4","2","32"
"r_20","2","1000cp","2019Q4","0","214.6"
"r_20","2","1000cp","2019Q4","1","139.9"
"r_20","2","1000cp","2019Q4","2","74.7"
"r_20","3","1000cp","2019Q4","0","2876.8"
"r_20","3","1000cp","2019Q4","1","1515.1"
"r_20","3","1000cp","2019Q4","2","1361.7"
"r_20","3_1","1000cp","2019Q4","0","2204.6"
"r_20","3_1","1000cp","2019Q4","1","1236.8"
"r_20","3_1","1000cp","2019Q4","2","967.8"
"r_20","3_2","1000cp","2019Q4","0","672.2"
"r_20","3_2","1000cp","2019Q4","1","278.3"
"r_20","3_2","1000cp","2019Q4","2","393.9"
"r_20","4","1000cp","2019Q4","0","19.7"
"r_20","4","1000cp","2019Q4","1","7.7"
"r_20","4","1000cp","2019Q4","2","12"
"r_21","0","1000cp","2020Q1","0","3107.2"
"r_21","0","1000cp","2020Q1","1","1667.1"
"r_21","0","1000cp","2020Q1","2","1440.1"
"r_21","1","1000cp","2020Q1","0","96.8"
"r_21","1","1000cp","2020Q1","1","67.9"
"r_21","1","1000cp","2020Q1","2","28.9"
"r_21","2","1000cp","2020Q1","0","214.8"
"r_21","2","1000cp","2020Q1","1","136.6"
"r_21","2","1000cp","2020Q1","2","78.2"
"r_21","3","1000cp","2020Q1","0","2777.4"
"r_21","3","1000cp","2020Q1","1","1454.9"
"r_21","3","1000cp","2020Q1","2","1322.5"
"r_21","3_1","1000cp","2020Q1","0","2086.1"
"r_21","3_1","1000cp","2020Q1","1","1164.8"
"r_21","3_1","1000cp","2020Q1","2","921.3"
"r_21","3_2","1000cp","2020Q1","0","691.4"
"r_21","3_2","1000cp","2020Q1","1","290.1"
"r_21","3_2","1000cp","2020Q1","2","401.3"
"r_21","4","1000cp","2020Q1","0","18.2"
"r_21","4","1000cp","2020Q1","1","7.6"
"r_21","4","1000cp","2020Q1","2","10.6"
"r_22","0","1000cp","2020Q2","0","3079.6"
"r_22","0","1000cp","2020Q2","1","1642"
"r_22","0","1000cp","2020Q2","2","1437.6"
"r_22","1","1000cp","2020Q2","0","117.8"
"r_22","1","1000cp","2020Q2","1","85.6"
"r_22","1","1000cp","2020Q2","2","32.2"
"r_22","2","1000cp","2020Q2","0","212.5"
"r_22","2","1000cp","2020Q2","1","135.6"
"r_22","2","1000cp","2020Q2","2","76.9"
"r_22","3","1000cp","2020Q2","0","2728.7"
"r_22","3","1000cp","2020Q2","1","1416.7"
"r_22","3","1000cp","2020Q2","2","1312"
"r_22","3_1","1000cp","2020Q2","0","2016.6"
"r_22","3_1","1000cp","2020Q2","1","1117.9"
"r_22","3_1","1000cp","2020Q2","2","898.7"
"r_22","3_2","1000cp","2020Q2","0","712.1"
"r_22","3_2","1000cp","2020Q2","1","298.8"
"r_22","3_2","1000cp","2020Q2","2","413.3"
"r_22","4","1000cp","2020Q2","0","20.6"
"r_22","4","1000cp","2020Q2","1","(4.1)"
"r_22","4","1000cp","2020Q2","2","16.5"
"r_23","0","1000cp","2020Q3","0","3173.2"
"r_23","0","1000cp","2020Q3","1","1703"
"r_23","0","1000cp","2020Q3","2","1470.2"
"r_23","1","1000cp","2020Q3","0","114.9"
"r_23","1","1000cp","2020Q3","1","85"
"r_23","1","1000cp","2020Q3","2","29.8"
"r_23","2","1000cp","2020Q3","0","219.6"
"r_23","2","1000cp","2020Q3","1","140.6"
"r_23","2","1000cp","2020Q3","2","79"
"r_23","3","1000cp","2020Q3","0","2818.1"
"r_23","3","1000cp","2020Q3","1","1471.7"
"r_23","3","1000cp","2020Q3","2","1346.4"
"r_23","3_1","1000cp","2020Q3","0","2139.6"
"r_23","3_1","1000cp","2020Q3","1","1183.3"
"r_23","3_1","1000cp","2020Q3","2","956.3"
"r_23","3_2","1000cp","2020Q3","0","678.5"
"r_23","3_2","1000cp","2020Q3","1","288.4"
"r_23","3_2","1000cp","2020Q3","2","390.1"
"r_23","4","1000cp","2020Q3","0","20.6"
"r_23","4","1000cp","2020Q3","1","5.7"
"r_23","4","1000cp","2020Q3","2","14.9"
"r_24","0","1000cp","2020Q4","0","3126.9"
"r_24","0","1000cp","2020Q4","1","1692.3"
"r_24","0","1000cp","2020Q4","2","1434.5"
"r_24","1","1000cp","2020Q4","0","118.6"
"r_24","1","1000cp","2020Q4","1","87.6"
"r_24","1","1000cp","2020Q4","2","31"
"r_24","2","1000cp","2020Q4","0","211.9"
"r_24","2","1000cp","2020Q4","1","142.6"
"r_24","2","1000cp","2020Q4","2","69.3"
"r_24","3","1000cp","2020Q4","0","2780.1"
"r_24","3","1000cp","2020Q4","1","1455.9"
"r_24","3","1000cp","2020Q4","2","1324.2"
"r_24","3_1","1000cp","2020Q4","0","2120.7"
"r_24","3_1","1000cp","2020Q4","1","1184.3"
"r_24","3_1","1000cp","2020Q4","2","936.5"
"r_24","3_2","1000cp","2020Q4","0","659.4"
"r_24","3_2","1000cp","2020Q4","1","271.6"
"r_24","3_2","1000cp","2020Q4","2","387.8"
"r_24","4","1000cp","2020Q4","0","16.2"
"r_24","4","1000cp","2020Q4","1","(6.2)"
"r_24","4","1000cp","2020Q4","2","10"
"r_33","0","1000cp","2023Q1","0","2928"
"r_33","0","1000cp","2023Q1","1","1545.5"
"r_33","0","1000cp","2023Q1","2","1382.5"
"r_33","1","1000cp","2023Q1","0","116.1"
"r_33","1","1000cp","2023Q1","1","80"
"r_33","1","1000cp","2023Q1","2","36"
"r_33","2","1000cp","2023Q1","0","205.1"
"r_33","2","1000cp","2023Q1","1","129.5"
"r_33","2","1000cp","2023Q1","2","75.7"
"r_33","3","1000cp","2023Q1","0","2590.3"
"r_33","3","1000cp","2023Q1","1","1328.1"
"r_33","3","1000cp","2023Q1","2","1262.2"
"r_33","3_1","1000cp","2023Q1","0","1992.3"
"r_33","3_1","1000cp","2023Q1","1","1096.7"
"r_33","3_1","1000cp","2023Q1","2","895.5"
"r_33","3_2","1000cp","2023Q1","0","598"
"r_33","3_2","1000cp","2023Q1","1","231.3"
"r_33","3_2","1000cp","2023Q1","2","366.7"
"r_33","4","1000cp","2023Q1","0","16.5"
"r_33","4","1000cp","2023Q1","1","7.9"
"r_33","4","1000cp","2023Q1","2","8.6"
"r_34","0","1000cp","2023Q2","0","2914.3"
"r_34","0","1000cp","2023Q2","1","1545.1"
"r_34","0","1000cp","2023Q2","2","1369.3"
"r_34","1","1000cp","2023Q2","0","116.2"
"r_34","1","1000cp","2023Q2","1","82.8"
"r_34","1","1000cp","2023Q2","2","33.4"
"r_34","2","1000cp","2023Q2","0","184.8"
"r_34","2","1000cp","2023Q2","1","113.2"
"r_34","2","1000cp","2023Q2","2","71.6"
"r_34","3","1000cp","2023Q2","0","2601.1"
"r_34","3","1000cp","2023Q2","1","1343.2"
"r_34","3","1000cp","2023Q2","2","1257.9"
"r_34","3_1","1000cp","2023Q2","0","1986.8"
"r_34","3_1","1000cp","2023Q2","1","1109.9"
"r_34","3_1","1000cp","2023Q2","2","876.9"
"r_34","3_2","1000cp","2023Q2","0","614.3"
"r_34","3_2","1000cp","2023Q2","1","233.4"
"r_34","3_2","1000cp","2023Q2","2","381"
"r_34","4","1000cp","2023Q2","0","12.3"
"r_34","4","1000cp","2023Q2","1","5.8"
"r_34","4","1000cp","2023Q2","2","6.4"
"r_35","0","1000cp","2023Q3","0","2964.7"
"r_35","0","1000cp","2023Q3","1","1566.8"
"r_35","0","1000cp","2023Q3","2","1397.9"
"r_35","1","1000cp","2023Q3","0","120.9"
"r_35","1","1000cp","2023Q3","1","87"
"r_35","1","1000cp","2023Q3","2","33.9"
"r_35","2","1000cp","2023Q3","0","197.2"
"r_35","2","1000cp","2023Q3","1","117.1"
"r_35","2","1000cp","2023Q3","2","80"
"r_35","3","1000cp","2023Q3","0","2635.2"
"r_35","3","1000cp","2023Q3","1","1358.6"
"r_35","3","1000cp","2023Q3","2","1276.6"
"r_35","3_1","1000cp","2023Q3","0","2040"
"r_35","3_1","1000cp","2023Q3","1","1130"
"r_35","3_1","1000cp","2023Q3","2","910.1"
"r_35","3_2","1000cp","2023Q3","0","595.2"
"r_35","3_2","1000cp","2023Q3","1","228.6"
"r_35","3_2","1000cp","2023Q3","2","366.5"
"r_35","4","1000cp","2023Q3","0","11.4"
"r_35","4","1000cp","2023Q3","1","(4.1)"
"r_35","4","1000cp","2023Q3","2","7.3"
"r_36","0","1000cp","2022Q1","0","2868"
"r_36","0","1000cp","2022Q1","1","1519.9"
"r_36","0","1000cp","2022Q1","2","1348.1"
"r_36","1","1000cp","2022Q1","0","108.7"
"r_36","1","1000cp","2022Q1","1","78.4"
"r_36","1","1000cp","2022Q1","2","30.3"
"r_36","2","1000cp","2022Q1","0","181.7"
"r_36","2","1000cp","2022Q1","1","118.4"
"r_36","2","1000cp","2022Q1","2","63.3"
"r_36","3","1000cp","2022Q1","0","2562.6"
"r_36","3","1000cp","2022Q1","1","1317.1"
"r_36","3","1000cp","2022Q1","2","1245.5"
"r_36","3_1","1000cp","2022Q1","0","1950.6"
"r_36","3_1","1000cp","2022Q1","1","1080.4"
"r_36","3_1","1000cp","2022Q1","2","870.2"
"r_36","3_2","1000cp","2022Q1","0","612"
"r_36","3_2","1000cp","2022Q1","1","236.7"
"r_36","3_2","1000cp","2022Q1","2","375.4"
"r_36","4","1000cp","2022Q1","0","15"
"r_36","4","1000cp","2022Q1","1","6"
"r_36","4","1000cp","2022Q1","2","9"
"r_37","0","1000cp","2022Q2","0","2913.6"
"r_37","0","1000cp","2022Q2","1","1545.3"
"r_37","0","1000cp","2022Q2","2","1368.3"
"r_37","1","1000cp","2022Q2","0","113.2"
"r_37","1","1000cp","2022Q2","1","79.5"
"r_37","1","1000cp","2022Q2","2","33.7"
"r_37","2","1000cp","2022Q2","0","185"
"r_37","2","1000cp","2022Q2","1","122"
"r_37","2","1000cp","2022Q2","2","63"
"r_37","3","1000cp","2022Q2","0","2600.2"
"r_37","3","1000cp","2022Q2","1","1337.2"
"r_37","3","1000cp","2022Q2","2","1263"
"r_37","3_1","1000cp","2022Q2","0","2001.2"
"r_37","3_1","1000cp","2022Q2","1","1111.8"
"r_37","3_1","1000cp","2022Q2","2","889.4"
"r_37","3_2","1000cp","2022Q2","0","599"
"r_37","3_2","1000cp","2022Q2","1","225.3"
"r_37","3_2","1000cp","2022Q2","2","373.7"
"r_37","4","1000cp","2022Q2","0","15.1"
"r_37","4","1000cp","2022Q2","1","6.5"
"r_37","4","1000cp","2022Q2","2","8.6"
"r_38","0","1000cp","2022Q3","0","3000.2"
"r_38","0","1000cp","2022Q3","1","1597.5"
"r_38","0","1000cp","2022Q3","2","1402.7"
