RevisionColumn,HBS_POTR,Residence,periods,ValueColumn
"r_3","04","2","2016","0.3"
"r_3","05","0","2016","5.9"
"r_3","05","1","2016","5.9"
"r_3","05","2","2016","5.7"
"r_3","06","0","2016","32.5"
"r_3","06","1","2016","32.9"
"r_3","06","2","2016","31.5"
"r_3","061","0","2016","9.5"
"r_3","061","1","2016","10.3"
"r_3","061","2","2016","7.3"
"r_3","062","0","2016","1"
"r_3","062","1","2016","0.8"
"r_3","062","2","2016","1.6"
"r_3","063","0","2016","1.1"
"r_3","063","1","2016","1"
"r_3","063","2","2016","1.3"
"r_3","064","0","2016","0.2"
"r_3","064","1","2016","0.1"
"r_3","064","2","2016","0.4"
"r_3","065","0","2016","7"
"r_3","065","1","2016","7"
"r_3","065","2","2016","7"
"r_3","066","0","2016","10.8"
"r_3","066","1","2016","10.9"
"r_3","066","2","2016","10.6"
"r_3","067","0","2016","0.2"
"r_3","067","1","2016","0.2"
"r_3","067","2","2016","0.3"
"r_3","068","0","2016","2.7"
"r_3","068","1","2016","2.7"
"r_3","068","2","2016","2.8"
"r_3","07","0","2016","13.1"
"r_3","07","1","2016","13"
"r_3","07","2","2016","13.4"
"r_3","071","0","2016","3.7"
"r_3","071","1","2016","4.2"
"r_3","071","2","2016","2.4"
"r_3","072","0","2016","6.9"
"r_3","072","1","2016","6.5"
"r_3","072","2","2016","8.1"
"r_3","073","0","2016","0.1"
"r_3","073","1","2016","0.1"
"r_3","073","2","2016","0.2"
"r_3","074","0","2016","0.7"
"r_3","074","1","2016","0.5"
"r_3","074","2","2016","1.2"
"r_3","075","0","2016","1.6"
"r_3","075","1","2016","1.7"
"r_3","075","2","2016","1.5"
"r_3","08","0","2016","5"
"r_3","08","1","2016","5.2"
"r_3","08","2","2016","4.6"
"r_3","09","0","2016","17.3"
"r_3","09","1","2016","17"
"r_3","09","2","2016","18.1"
"r_3","10","0","2016","27.5"
"r_3","10","1","2016","27.2"
"r_3","10","2","2016","28.2"
"r_3","11","0","2016","11.8"
"r_3","11","1","2016","11.8"
"r_3","11","2","2016","11.7"
"r_3","12","0","2016","3.9"
"r_3","12","1","2016","4.2"
"r_3","12","2","2016","3.1"
"r_3","13","0","2016","2.3"
"r_3","13","1","2016","2.4"
"r_3","13","2","2016","1.8"
"r_3","14","0","2016","140"
"r_3","14","1","2016","137"
"r_3","14","2","2016","150"
"r_3","15","0","2016","12.4"
"r_3","15","1","2016","12"
"r_3","15","2","2016","13.5"
"r_3","16","0","2016","1.1"
"r_3","16","1","2016","1"
"r_3","16","2","2016","1.3"
"r_3","17","0","2016","1"
"r_3","17","1","2016","1.1"
"r_3","17","2","2016","0.8"
"r_3","18","0","2016","0.1"
"r_3","18","1","2016","0"
"r_3","18","2","2016","0.1"
"r_3","19","0","2016","49"
"r_3","19","1","2016","52"
"r_3","19","2","2016","40.7"
"r_3","191","0","2016","11.9"
"r_3","191","1","2016","12.6"
"r_3","191","2","2016","9.9"
"r_3","192","0","2016","0.8"
"r_3","192","1","2016","0.8"
"r_3","192","2","2016","0.6"
"r_3","193","0","2016","2.1"
"r_3","193","1","2016","2.2"
"r_3","193","2","2016","1.9"
"r_3","194","0","2016","14"
"r_3","194","1","2016","15.6"
"r_3","194","2","2016","9.3"
"r_3","195","0","2016","12.5"
"r_3","195","1","2016","12.6"
"r_3","195","2","2016","12.5"
"r_3","196","0","2016","2.1"
"r_3","196","1","2016","1.9"
"r_3","196","2","2016","2.8"
"r_3","197","0","2016","5.6"
"r_3","197","1","2016","6.3"
"r_3","197","2","2016","3.7"
"r_3","20","0","2016","1"
"r_3","20","1","2016","1.1"
"r_3","20","2","2016","0.7"
"r_3","21","0","2016","8.3"
"r_3","21","1","2016","6.6"
"r_3","21","2","2016","13.2"
"r_3","22","0","2016","0.7"
"r_3","22","1","2016","0.7"
"r_3","22","2","2016","0.8"
"r_3","23","0","2016","4.9"
"r_3","23","1","2016","5.7"
"r_3","23","2","2016","2.7"
"r_3","24","0","2016","70"
"r_3","24","1","2016","71"
"r_3","24","2","2016","67.1"
"r_3","241","0","2016","20.6"
"r_3","241","1","2016","20.7"
"r_3","241","2","2016","20.4"
"r_3","242","0","2016","11"
"r_3","242","1","2016","11.3"
"r_3","242","2","2016","10.4"
"r_3","243","0","2016","6.5"
"r_3","243","1","2016","6.6"
"r_3","243","2","2016","6.3"
"r_3","244","0","2016","7.8"
"r_3","244","1","2016","7.9"
"r_3","244","2","2016","7.5"
"r_3","245","0","2016","10.3"
"r_3","245","1","2016","10.1"
"r_3","245","2","2016","11"
"r_3","246","0","2016","11.5"
"r_3","246","1","2016","12.2"
"r_3","246","2","2016","9.4"
"r_3","25","0","2016","4.2"
"r_3","25","1","2016","3.9"
"r_3","25","2","2016","4.9"
"r_3","26","0","2016","2.6"
"r_3","26","1","2016","2.4"
"r_3","26","2","2016","3"
"r_3","27","0","2016","10.6"
"r_3","27","1","2016","9.9"
"r_3","27","2","2016","12.6"
"r_3","28","0","2016","0.6"
"r_3","28","1","2016","0.4"
"r_3","28","2","2016","1.2"
"r_3","29","0","2016","5.6"
"r_3","29","1","2016","4.8"
"r_3","29","2","2016","8.1"
"r_3","30","0","2016","1"
"r_3","30","1","2016","1.2"
"r_3","30","2","2016","0.5"
"r_3","31","0","2016","27.5"
"r_3","31","1","2016","27.3"
"r_3","31","2","2016","28.2"
"r_3","32","0","2016","7.2"
"r_3","32","1","2016","7"
"r_3","32","2","2016","7.9"
"r_3","33","0","2016","1.7"
"r_3","33","1","2016","1.8"
"r_3","33","2","2016","1.4"
"r_3","34","0","2016","1.4"
"r_3","34","1","2016","1.6"
"r_3","34","2","2016","0.9"
"r_3","35","0","2016","1.8"
"r_3","35","1","2016","1.7"
"r_3","35","2","2016","2.1"
"r_3","36","0","2016","1.6"
"r_3","36","1","2016","1.6"
"r_3","36","2","2016","1.6"
"r_3","37","0","2016","58.8"
"r_3","37","1","2016","61.6"
"r_3","37","2","2016","50.6"
"r_3","38","0","2016","27.3"
"r_3","38","1","2016","28.6"
"r_3","38","2","2016","23.3"
"r_3","381","0","2016","20.3"
"r_3","381","1","2016","21.7"
"r_3","381","2","2016","16.3"
"r_3","382","0","2016","4.4"
"r_3","382","1","2016","4.3"
"r_3","382","2","2016","4.6"
"r_3","383","0","2016","1.9"
"r_3","383","1","2016","1.8"
"r_3","383","2","2016","2.2"
"r_3","384","0","2016","0.6"
"r_3","384","1","2016","0.8"
"r_3","384","2","2016","0.2"
"r_3","39","0","2016","639"
"r_3","39","1","2016","683"
"r_3","39","2","2016","513"
"r_4","01","0","2017","87.1"
"r_4","01","1","2017","76.7"
"r_4","01","2","2017","115.8"
"r_4","02","0","2017","8.7"
"r_4","02","1","2017","7.9"
"r_4","02","2","2017","10.8"
"r_4","03","0","2017","5.9"
"r_4","03","1","2017","5.5"
"r_4","03","2","2017","6.9"
"r_4","04","0","2017","0.6"
"r_4","04","1","2017","0.7"
"r_4","04","2","2017","0.4"
"r_4","05","0","2017","6.1"
"r_4","05","1","2017","6.2"
"r_4","05","2","2017","5.9"
"r_4","06","0","2017","32.8"
"r_4","06","1","2017","32.8"
"r_4","06","2","2017","32.9"
"r_4","061","0","2017","9.4"
"r_4","061","1","2017","10.2"
"r_4","061","2","2017","7.2"
"r_4","062","0","2017","1"
"r_4","062","1","2017","0.8"
"r_4","062","2","2017","1.7"
"r_4","063","0","2017","1"
"r_4","063","1","2017","0.9"
"r_4","063","2","2017","1.5"
"r_4","064","0","2017","0.2"
"r_4","064","1","2017","0.1"
"r_4","064","2","2017","0.4"
"r_4","065","0","2017","7.2"
"r_4","065","1","2017","7"
"r_4","065","2","2017","7.6"
"r_4","066","0","2017","11"
"r_4","066","1","2017","10.9"
"r_4","066","2","2017","11.3"
"r_4","067","0","2017","0.2"
"r_4","067","1","2017","0.1"
"r_4","067","2","2017","0.3"
"r_4","068","0","2017","2.8"
"r_4","068","1","2017","2.7"
"r_4","068","2","2017","2.9"
"r_4","07","0","2017","13.4"
"r_4","07","1","2017","13.4"
"r_4","07","2","2017","13.7"
"r_4","071","0","2017","3.8"
"r_4","071","1","2017","4.2"
"r_4","071","2","2017","2.6"
"r_4","072","0","2017","7.2"
"r_4","072","1","2017","6.8"
"r_4","072","2","2017","8.3"
"r_4","073","0","2017","0.1"
"r_4","073","1","2017","0.1"
"r_4","073","2","2017","0.2"
"r_4","074","0","2017","0.6"
"r_4","074","1","2017","0.5"
"r_4","074","2","2017","1"
"r_4","075","0","2017","1.7"
"r_4","075","1","2017","1.7"
"r_4","075","2","2017","1.6"
"r_4","08","0","2017","4.9"
"r_4","08","1","2017","5.1"
"r_4","08","2","2017","4.4"
"r_4","09","0","2017","17.2"
"r_4","09","1","2017","16.5"
"r_4","09","2","2017","19"
"r_4","10","0","2017","27.6"
"r_4","10","1","2017","27.1"
"r_4","10","2","2017","29.2"
"r_4","11","0","2017","11.5"
"r_4","11","1","2017","11.4"
"r_4","11","2","2017","11.5"
"r_4","12","0","2017","4"
"r_4","12","1","2017","4.2"
"r_4","12","2","2017","3.3"
"r_4","13","0","2017","2.8"
"r_4","13","1","2017","3"
"r_4","13","2","2017","2.4"
"r_4","14","0","2017","143"
"r_4","14","1","2017","139"
"r_4","14","2","2017","153"
"r_4","15","0","2017","12.1"
"r_4","15","1","2017","11.7"
"r_4","15","2","2017","13.3"
"r_4","16","0","2017","1"
"r_4","16","1","2017","0.9"
"r_4","16","2","2017","1.3"
"r_4","17","0","2017","1"
"r_4","17","1","2017","1.1"
"r_4","17","2","2017","0.8"
"r_4","18","0","2017","0"
"r_4","18","1","2017","0"
"r_4","18","2","2017","0"
"r_4","19","0","2017","50.7"
"r_4","19","1","2017","52.7"
"r_4","19","2","2017","45.2"
"r_4","191","0","2017","11.4"
"r_4","191","1","2017","11.8"
"r_4","191","2","2017","10.1"
"r_4","192","0","2017","0.8"
"r_4","192","1","2017","0.8"
"r_4","192","2","2017","0.8"
"r_4","193","0","2017","2.3"
"r_4","193","1","2017","2.3"
"r_4","193","2","2017","2.3"
"r_4","194","0","2017","14"
"r_4","194","1","2017","15.5"
"r_4","194","2","2017","10"
"r_4","195","0","2017","13.1"
"r_4","195","1","2017","13.5"
"r_4","195","2","2017","12"
"r_4","196","0","2017","2.3"
"r_4","196","1","2017","1.9"
"r_4","196","2","2017","3.4"
"r_4","197","0","2017","6.7"
"r_4","197","1","2017","6.8"
"r_4","197","2","2017","6.5"
"r_4","20","0","2017","1.2"
"r_4","20","1","2017","1.3"
"r_4","20","2","2017","0.9"
"r_4","21","0","2017","7.7"
"r_4","21","1","2017","6"
"r_4","21","2","2017","12.2"
"r_4","22","0","2017","0.7"
"r_4","22","1","2017","0.6"
"r_4","22","2","2017","0.8"
"r_4","23","0","2017","5.1"
"r_4","23","1","2017","5.9"
"r_4","23","2","2017","2.8"
"r_4","24","0","2017","68"
"r_4","24","1","2017","68.6"
"r_4","24","2","2017","66.3"
"r_4","241","0","2017","19.5"
"r_4","241","1","2017","19.5"
"r_4","241","2","2017","19.4"
"r_4","242","0","2017","10.8"
"r_4","242","1","2017","10.9"
"r_4","242","2","2017","10.3"
"r_4","243","0","2017","6.4"
"r_4","243","1","2017","6.5"
"r_4","243","2","2017","6.3"
"r_4","244","0","2017","6.9"
"r_4","244","1","2017","6.9"
"r_4","244","2","2017","7.1"
"r_4","245","0","2017","10.1"
"r_4","245","1","2017","9.9"
"r_4","245","2","2017","10.7"
"r_4","246","0","2017","11.8"
"r_4","246","1","2017","12.4"
"r_4","246","2","2017","10.2"
"r_4","25","0","2017","4.1"
"r_4","25","1","2017","3.8"
"r_4","25","2","2017","4.8"
"r_4","26","0","2017","2.7"
"r_4","26","1","2017","2.5"
"r_4","26","2","2017","3.1"
"r_4","27","0","2017","10.5"
"r_4","27","1","2017","9.6"
"r_4","27","2","2017","12.9"
"r_4","28","0","2017","0.5"
"r_4","28","1","2017","0.3"
"r_4","28","2","2017","1.2"
"r_4","29","0","2017","5.9"
"r_4","29","1","2017","4.9"
"r_4","29","2","2017","8.5"
"r_4","30","0","2017","1.1"
"r_4","30","1","2017","1.2"
"r_4","30","2","2017","0.7"
"r_4","31","0","2017","26.6"
"r_4","31","1","2017","26.2"
"r_4","31","2","2017","27.5"
"r_4","32","0","2017","6.9"
"r_4","32","1","2017","6.6"
"r_4","32","2","2017","7.7"
"r_4","33","0","2017","1.7"
"r_4","33","1","2017","1.8"
"r_4","33","2","2017","1.5"
"r_4","34","0","2017","1.4"
"r_4","34","1","2017","1.6"
"r_4","34","2","2017","1"
"r_4","35","0","2017","1.8"
"r_4","35","1","2017","1.7"
"r_4","35","2","2017","2.1"
"r_4","36","0","2017","1.5"
"r_4","36","1","2017","1.5"
"r_4","36","2","2017","1.4"
"r_4","37","0","2017","65.3"
"r_4","37","1","2017","68.8"
"r_4","37","2","2017","55.6"
"r_4","38","0","2017","28.9"
"r_4","38","1","2017","29.7"
"r_4","38","2","2017","26.7"
"r_4","381","0","2017","22.1"
"r_4","381","1","2017","22.9"
"r_4","381","2","2017","19.7"
"r_4","382","0","2017","4.3"
"r_4","382","1","2017","4.2"
"r_4","382","2","2017","4.6"
"r_4","383","0","2017","1.9"
"r_4","383","1","2017","1.8"
"r_4","383","2","2017","2.1"
"r_4","384","0","2017","0.7"
"r_4","384","1","2017","0.8"
"r_4","384","2","2017","0.3"
"r_4","39","0","2017","656"
"r_4","39","1","2017","710"
"r_4","39","2","2017","505"
"r_5","01","0","2018","85.3"
"r_5","01","1","2018","74.9"
"r_5","01","2","2018","113.8"
"r_5","02","0","2018","8.6"
"r_5","02","1","2018","7.8"
"r_5","02","2","2018","10.8"
"r_5","03","0","2018","5.8"
"r_5","03","1","2018","5.5"
"r_5","03","2","2018","6.7"
"r_5","04","0","2018","0.6"
"r_5","04","1","2018","0.6"
"r_5","04","2","2018","0.4"
"r_5","05","0","2018","6"
"r_5","05","1","2018","6"
"r_5","05","2","2018","5.9"
"r_5","06","0","2018","34.3"
"r_5","06","1","2018","34.1"
"r_5","06","2","2018","35.1"
"r_5","061","0","2018","10.5"
"r_5","061","1","2018","11.3"
"r_5","061","2","2018","8.2"
"r_5","062","0","2018","1.2"
"r_5","062","1","2018","0.8"
"r_5","062","2","2018","2.3"
"r_5","063","0","2018","1.1"
"r_5","063","1","2018","1"
"r_5","063","2","2018","1.5"
"r_5","064","0","2018","0.1"
"r_5","064","1","2018","0.1"
"r_5","064","2","2018","0.3"
"r_5","065","0","2018","7.2"
"r_5","065","1","2018","6.9"
"r_5","065","2","2018","7.8"
"r_5","066","0","2018","11.4"
"r_5","066","1","2018","11.2"
"r_5","066","2","2018","11.9"
"r_5","067","0","2018","0.2"
"r_5","067","1","2018","0.2"
"r_5","067","2","2018","0.2"
"r_5","068","0","2018","2.8"
"r_5","068","1","2018","2.7"
"r_5","068","2","2018","2.9"
"r_5","07","0","2018","13.6"
"r_5","07","1","2018","13.2"
"r_5","07","2","2018","14.8"
"r_5","071","0","2018","4"
"r_5","071","1","2018","4.3"
"r_5","071","2","2018","2.9"
"r_5","072","0","2018","7.1"
"r_5","072","1","2018","6.4"
"r_5","072","2","2018","8.9"
"r_5","073","0","2018","0.1"
"r_5","073","1","2018","0.1"
"r_5","073","2","2018","0.1"
"r_5","074","0","2018","0.7"
"r_5","074","1","2018","0.5"
"r_5","074","2","2018","1.1"
"r_5","075","0","2018","1.8"
"r_5","075","1","2018","1.8"
"r_5","075","2","2018","1.7"
"r_5","08","0","2018","5.2"
"r_5","08","1","2018","5.4"
"r_5","08","2","2018","4.6"
"r_5","09","0","2018","16.8"
"r_5","09","1","2018","16.3"
"r_5","09","2","2018","18.2"
"r_5","10","0","2018","29.3"
"r_5","10","1","2018","28.2"
"r_5","10","2","2018","32.4"
"r_5","11","0","2018","11.8"
"r_5","11","1","2018","11.8"
"r_5","11","2","2018","11.9"
"r_5","12","0","2018","4.2"
"r_5","12","1","2018","4.4"
"r_5","12","2","2018","3.7"
"r_5","13","0","2018","2.8"
"r_5","13","1","2018","3"
"r_5","13","2","2018","2.3"
"r_5","14","0","2018","146"
"r_5","14","1","2018","142"
"r_5","14","2","2018","159"
"r_5","15","0","2018","12"
"r_5","15","1","2018","11.6"
"r_5","15","2","2018","13.1"
"r_5","16","0","2018","0.9"
"r_5","16","1","2018","0.8"
"r_5","16","2","2018","1.2"
"r_5","17","0","2018","1"
"r_5","17","1","2018","1"
"r_5","17","2","2018","1"
"r_5","18","0","2018","0"
"r_5","18","1","2018","0"
"r_5","18","2","2018","0"
"r_5","19","0","2018","49.5"
"r_5","19","1","2018","50.8"
"r_5","19","2","2018","46"
"r_5","191","0","2018","11.7"
"r_5","191","1","2018","11.7"
"r_5","191","2","2018","11.8"
"r_5","192","0","2018","1"
"r_5","192","1","2018","0.9"
"r_5","192","2","2018","1.2"
"r_5","193","0","2018","2.4"
"r_5","193","1","2018","2.4"
"r_5","193","2","2018","2.4"
"r_5","194","0","2018","15.5"
"r_5","194","1","2018","16.9"
"r_5","194","2","2018","11.9"
"r_5","195","0","2018","10.4"
"r_5","195","1","2018","10.5"
"r_5","195","2","2018","10.2"
"r_5","196","0","2018","2.5"
"r_5","196","1","2018","2"
"r_5","196","2","2018","3.6"
"r_5","197","0","2018","6"
"r_5","197","1","2018","6.5"
"r_5","197","2","2018","4.9"
"r_5","20","0","2018","1.2"
"r_5","20","1","2018","1.3"
"r_5","20","2","2018","0.9"
"r_5","21","0","2018","7.3"
"r_5","21","1","2018","5.5"
"r_5","21","2","2018","12.1"
"r_5","22","0","2018","0.7"
"r_5","22","1","2018","0.6"
"r_5","22","2","2018","0.9"
"r_5","23","0","2018","5.1"
"r_5","23","1","2018","5.8"
"r_5","23","2","2018","3.1"
"r_5","24","0","2018","70.7"
"r_5","24","1","2018","71.5"
"r_5","24","2","2018","68.5"
"r_5","241","0","2018","21"
"r_5","241","1","2018","21.2"
"r_5","241","2","2018","20.6"
"r_5","242","0","2018","11.4"
"r_5","242","1","2018","11.4"
"r_5","242","2","2018","11.2"
"r_5","243","0","2018","6.8"
"r_5","243","1","2018","6.8"
"r_5","243","2","2018","6.6"
"r_5","244","0","2018","6.7"
"r_5","244","1","2018","6.8"
"r_5","244","2","2018","6.6"
"r_5","245","0","2018","10.3"
"r_5","245","1","2018","9.9"
"r_5","245","2","2018","11.2"
"r_5","246","0","2018","12"
"r_5","246","1","2018","12.8"
"r_5","246","2","2018","9.7"
"r_5","25","0","2018","4"
"r_5","25","1","2018","3.7"
"r_5","25","2","2018","4.8"
"r_5","26","0","2018","2.6"
"r_5","26","1","2018","2.5"
"r_5","26","2","2018","3.1"
"r_5","27","0","2018","9.8"
"r_5","27","1","2018","9.1"
"r_5","27","2","2018","11.6"
"r_5","28","0","2018","0.6"
"r_5","28","1","2018","0.4"
"r_5","28","2","2018","1.1"
"r_5","29","0","2018","5.8"
"r_5","29","1","2018","5"
"r_5","29","2","2018","8.1"
"r_5","30","0","2018","1.2"
"r_5","30","1","2018","1.3"
"r_5","30","2","2018","1"
"r_5","31","0","2018","26.6"
"r_5","31","1","2018","26"
"r_5","31","2","2018","28.4"
"r_5","32","0","2018","6.9"
"r_5","32","1","2018","6.7"
"r_5","32","2","2018","7.4"
"r_5","33","0","2018","1.7"
"r_5","33","1","2018","1.8"
"r_5","33","2","2018","1.6"
"r_5","34","0","2018","1.5"
"r_5","34","1","2018","1.7"
"r_5","34","2","2018","1.1"
"r_5","35","0","2018","1.8"
"r_5","35","1","2018","1.7"
"r_5","35","2","2018","2"
"r_5","36","0","2018","1.3"
"r_5","36","1","2018","1.3"
"r_5","36","2","2018","1.3"
"r_5","37","0","2018","66.5"
"r_5","37","1","2018","69.6"
"r_5","37","2","2018","58.1"
"r_5","38","0","2018","31"
"r_5","38","1","2018","31.7"
"r_5","38","2","2018","29.2"
"r_5","381","0","2018","23.6"
"r_5","381","1","2018","24.5"
"r_5","381","2","2018","21.2"
"r_5","382","0","2018","4.6"
"r_5","382","1","2018","4.4"
"r_5","382","2","2018","5.1"
"r_5","383","0","2018","2"
"r_5","383","1","2018","1.9"
"r_5","383","2","2018","2.6"
"r_5","384","0","2018","0.7"
"r_5","384","1","2018","0.9"
"r_5","384","2","2018","0.3"
"r_5","39","0","2018","674"
"r_5","39","1","2018","713"
"r_5","39","2","2018","567"
"r_6","01","0","2019","82.4"
"r_6","01","1","2019","72.5"
"r_6","01","2","2019","109"
"r_6","02","0","2019","8.4"
"r_6","02","1","2019","7.8"
"r_6","02","2","2019","10"
"r_6","03","0","2019","5.7"
"r_6","03","1","2019","5.4"
"r_6","03","2","2019","6.7"
"r_6","04","0","2019","0.6"
"r_6","04","1","2019","0.6"
"r_6","04","2","2019","0.5"
"r_6","05","0","2019","6"
"r_6","05","1","2019","6"
"r_6","05","2","2019","6.1"
"r_6","06","0","2019","35.7"
"r_6","06","1","2019","35.4"
"r_6","06","2","2019","36.5"
"r_6","061","0","2019","10.6"
"r_6","061","1","2019","11.3"
"r_6","061","2","2019","8.5"
"r_6","062","0","2019","1.2"
"r_6","062","1","2019","0.7"
"r_6","062","2","2019","2.3"
"r_6","063","0","2019","1.2"
"r_6","063","1","2019","1.1"
"r_6","063","2","2019","1.4"
"r_6","064","0","2019","0.1"
"r_6","064","1","2019","0.1"
"r_6","064","2","2019","0.3"
"r_6","065","0","2019","7.7"
"r_6","065","1","2019","7.4"
"r_6","065","2","2019","8.3"
"r_6","066","0","2019","12"
"r_6","066","1","2019","11.8"
"r_6","066","2","2019","12.6"
"r_6","067","0","2019","0.2"
"r_6","067","1","2019","0.2"
"r_6","067","2","2019","0.1"
"r_6","068","0","2019","2.8"
"r_6","068","1","2019","2.8"
"r_6","068","2","2019","2.9"
"r_6","07","0","2019","13.6"
"r_6","07","1","2019","13.1"
"r_6","07","2","2019","15"
"r_6","071","0","2019","4.1"
"r_6","071","1","2019","4.5"
"r_6","071","2","2019","3"
"r_6","072","0","2019","7.2"
"r_6","072","1","2019","6.5"
"r_6","072","2","2019","9.2"
"r_6","073","0","2019","0.1"
"r_6","073","1","2019","0.1"
"r_6","073","2","2019","0.1"
"r_6","074","0","2019","0.6"
"r_6","074","1","2019","0.4"
"r_6","074","2","2019","1"
"r_6","075","0","2019","1.6"
"r_6","075","1","2019","1.6"
"r_6","075","2","2019","1.7"
"r_6","08","0","2019","5.3"
"r_6","08","1","2019","5.5"
"r_6","08","2","2019","4.7"
"r_6","09","0","2019","16.9"
"r_6","09","1","2019","16.3"
"r_6","09","2","2019","18.5"
"r_6","10","0","2019","29.2"
"r_6","10","1","2019","28.5"
"r_6","10","2","2019","31"
"r_6","11","0","2019","12.1"
"r_6","11","1","2019","12.1"
"r_6","11","2","2019","12"
"r_6","12","0","2019","4.5"
"r_6","12","1","2019","4.6"
"r_6","12","2","2019","4"
"r_6","13","0","2019","2.8"
"r_6","13","1","2019","3.1"
"r_6","13","2","2019","2.2"
"r_6","14","0","2019","152"
"r_6","14","1","2019","148"
"r_6","14","2","2019","164"
"r_6","15","0","2019","12"
"r_6","15","1","2019","11.6"
"r_6","15","2","2019","13"
"r_6","16","0","2019","0.9"
"r_6","16","1","2019","0.7"
"r_6","16","2","2019","1.2"
"r_6","17","0","2019","1.1"
"r_6","17","1","2019","1.1"
"r_6","17","2","2019","1"
"r_6","18","0","2019","0"
"r_6","18","1","2019","0"
"r_6","18","2","2019","0"
"r_6","19","0","2019","51.9"
"r_6","19","1","2019","53.5"
"r_6","19","2","2019","47.3"
"r_6","191","0","2019","12.8"
"r_6","191","1","2019","13"
"r_6","191","2","2019","12.3"
"r_6","192","0","2019","0.7"
"r_6","192","1","2019","0.7"
"r_6","192","2","2019","0.8"
"r_6","193","0","2019","2.6"
"r_6","193","1","2019","2.6"
"r_6","193","2","2019","2.5"
"r_6","194","0","2019","15.6"
"r_6","194","1","2019","16.9"
"r_6","194","2","2019","11.9"
"r_6","195","0","2019","11.1"
"r_6","195","1","2019","11.2"
"r_6","195","2","2019","10.8"
"r_6","196","0","2019","2.6"
"r_6","196","1","2019","2.2"
"r_6","196","2","2019","3.6"
"r_6","197","0","2019","6.6"
"r_6","197","1","2019","7"
"r_6","197","2","2019","5.5"
"r_6","20","0","2019","1.3"
"r_6","20","1","2019","1.3"
"r_6","20","2","2019","1.1"
"r_6","21","0","2019","6.1"
"r_6","21","1","2019","4.4"
"r_6","21","2","2019","10.5"
"r_6","22","0","2019","0.7"
"r_6","22","1","2019","0.6"
"r_6","22","2","2019","0.9"
"r_6","23","0","2019","5.3"
"r_6","23","1","2019","6.2"
"r_6","23","2","2019","2.9"
"r_6","24","0","2019","72.7"
"r_6","24","1","2019","74"
"r_6","24","2","2019","69.2"
"r_6","241","0","2019","21.4"
"r_6","241","1","2019","21.8"
"r_6","241","2","2019","20.3"
"r_6","242","0","2019","11.9"
"r_6","242","1","2019","12.1"
"r_6","242","2","2019","11.4"
"r_6","243","0","2019","6.8"
"r_6","243","1","2019","6.8"
"r_6","243","2","2019","6.8"
"r_6","244","0","2019","7.2"
"r_6","244","1","2019","7.2"
"r_6","244","2","2019","7"
"r_6","245","0","2019","10.2"
"r_6","245","1","2019","9.9"
"r_6","245","2","2019","11.2"
"r_6","246","0","2019","15.2"
"r_6","246","1","2019","16.3"
"r_6","246","2","2019","12.399999999999999"
"r_6","25","0","2019","4.1"
"r_6","25","1","2019","3.8"
"r_6","25","2","2019","4.9"
"r_6","26","0","2019","2.7"
"r_6","26","1","2019","2.5"
"r_6","26","2","2019","3.2"
"r_6","27","0","2019","8.7"
"r_6","27","1","2019","8.2"
"r_6","27","2","2019","10.2"
"r_6","28","0","2019","0.6"
"r_6","28","1","2019","0.5"
"r_6","28","2","2019","0.8"
"r_6","29","0","2019","5.4"
"r_6","29","1","2019","4.6"
"r_6","29","2","2019","7.7"
"r_6","30","0","2019","1.3"
"r_6","30","1","2019","1.4"
"r_6","30","2","2019","0.9"
"r_6","31","0","2019","26.7"
"r_6","31","1","2019","25.9"
"r_6","31","2","2019","28.8"
"r_6","32","0","2019","6.8"
"r_6","32","1","2019","6.6"
"r_6","32","2","2019","7.3"
"r_6","33","0","2019","1.7"
"r_6","33","1","2019","1.8"
"r_6","33","2","2019","1.5"
"r_6","34","0","2019","1.6"
"r_6","34","1","2019","1.8"
"r_6","34","2","2019","1.2"
"r_6","35","0","2019","1.8"
"r_6","35","1","2019","1.7"
"r_6","35","2","2019","1.9"
"r_6","36","0","2019","1.4"
"r_6","36","1","2019","1.4"
"r_6","36","2","2019","1.4"
"r_6","37","0","2019","70.4"
"r_6","37","1","2019","73.2"
"r_6","37","2","2019","63.1"
"r_6","38","0","2019","32.6"
"r_6","38","1","2019","33.8"
"r_6","38","2","2019","29.5"
"r_6","381","0","2019","25"
"r_6","381","1","2019","26.4"
"r_6","381","2","2019","21.3"
"r_6","382","0","2019","4.7"
"r_6","382","1","2019","4.5"
"r_6","382","2","2019","5.3"
"r_6","383","0","2019","2.1"
"r_6","383","1","2019","2"
"r_6","383","2","2019","2.6"
"r_6","384","0","2019","0.8"
"r_6","384","1","2019","1"
"r_6","384","2","2019","0.3"
"r_6","39","0","2019","733"
"r_6","39","1","2019","766"
"r_6","39","2","2019","645"
"r_7","01","0","2020","80.4"
"r_7","01","1","2020","70.7"
"r_7","01","2","2020","106.9"
"r_7","02","0","2020","9.3"
"r_7","02","1","2020","8.7"
"r_7","02","2","2020","10.9"
"r_7","03","0","2020","6"
"r_7","03","1","2020","5.7"
"r_7","03","2","2020","6.9"
"r_7","04","0","2020","0.6"
"r_7","04","1","2020","0.6"
"r_7","04","2","2020","0.5"
"r_7","05","0","2020","6.1"
"r_7","05","1","2020","6.1"
"r_7","05","2","2020","6.1"
"r_7","06","0","2020","36.1"
"r_7","06","1","2020","36.2"
"r_7","06","2","2020","35.8"
