RevisionColumn,GenderID,Age10_LFS,Units,periods,ValueColumn
"r_16","0","65+","1000cp","2019Q2","97.7"
"r_16","1","0","1000cp","2019Q2","1733.2"
"r_16","1","15 - 64","1000cp","2019Q2","1674.8"
"r_16","1","20 - 64","1000cp","2019Q2","1667.5"
"r_16","1","15 - 29","1000cp","2019Q2","251.2"
"r_16","1","15 - 24","1000cp","2019Q2","78.3"
"r_16","1","25 - 34","1000cp","2019Q2","386.1"
"r_16","1","35 - 44","1000cp","2019Q2","462.9"
"r_16","1","45 - 54","1000cp","2019Q2","432.1"
"r_16","1","55 - 64","1000cp","2019Q2","315.4"
"r_16","1","65+","1000cp","2019Q2","58.4"
"r_16","2","0","1000cp","2019Q2","1529.7"
"r_16","2","15 - 64","1000cp","2019Q2","1490.3"
"r_16","2","20 - 64","1000cp","2019Q2","1486.5"
"r_16","2","15 - 29","1000cp","2019Q2","189.3"
"r_16","2","15 - 24","1000cp","2019Q2","52.6"
"r_16","2","25 - 34","1000cp","2019Q2","308.1"
"r_16","2","35 - 44","1000cp","2019Q2","409.1"
"r_16","2","45 - 54","1000cp","2019Q2","414.8"
"r_16","2","55 - 64","1000cp","2019Q2","305.8"
"r_16","2","65+","1000cp","2019Q2","39.3"
"r_17","0","0","1000cp","2019Q3","3299.2"
"r_17","0","15 - 64","1000cp","2019Q3","3194.1"
"r_17","0","20 - 64","1000cp","2019Q3","3173.1"
"r_17","0","15 - 29","1000cp","2019Q3","451.8"
"r_17","0","15 - 24","1000cp","2019Q3","152.9"
"r_17","0","25 - 34","1000cp","2019Q3","683.1"
"r_17","0","35 - 44","1000cp","2019Q3","878.2"
"r_17","0","45 - 54","1000cp","2019Q3","859.1"
"r_17","0","55 - 64","1000cp","2019Q3","620.9"
"r_17","0","65+","1000cp","2019Q3","105.1"
"r_17","1","0","1000cp","2019Q3","1771.3"
"r_17","1","15 - 64","1000cp","2019Q3","1709.8"
"r_17","1","20 - 64","1000cp","2019Q3","1697.3"
"r_17","1","15 - 29","1000cp","2019Q3","258.1"
"r_17","1","15 - 24","1000cp","2019Q3","86.9"
"r_17","1","25 - 34","1000cp","2019Q3","386.6"
"r_17","1","35 - 44","1000cp","2019Q3","471.8"
"r_17","1","45 - 54","1000cp","2019Q3","443.4"
"r_17","1","55 - 64","1000cp","2019Q3","321.2"
"r_17","1","65+","1000cp","2019Q3","61.5"
"r_17","2","0","1000cp","2019Q3","1527.9"
"r_17","2","15 - 64","1000cp","2019Q3","1484.3"
"r_17","2","20 - 64","1000cp","2019Q3","1475.8"
"r_17","2","15 - 29","1000cp","2019Q3","193.7"
"r_17","2","15 - 24","1000cp","2019Q3","66"
"r_17","2","25 - 34","1000cp","2019Q3","296.5"
"r_17","2","35 - 44","1000cp","2019Q3","406.4"
"r_17","2","45 - 54","1000cp","2019Q3","415.7"
"r_17","2","55 - 64","1000cp","2019Q3","299.7"
"r_17","2","65+","1000cp","2019Q3","43.6"
"r_18","0","0","1000cp","2019Q4","3222.7"
"r_18","0","15 - 64","1000cp","2019Q4","3123.5"
"r_18","0","20 - 64","1000cp","2019Q4","3106.9"
"r_18","0","15 - 29","1000cp","2019Q4","419.9"
"r_18","0","15 - 24","1000cp","2019Q4","137"
"r_18","0","25 - 34","1000cp","2019Q4","668.2"
"r_18","0","35 - 44","1000cp","2019Q4","861.1"
"r_18","0","45 - 54","1000cp","2019Q4","845.5"
"r_18","0","55 - 64","1000cp","2019Q4","611.7"
"r_18","0","65+","1000cp","2019Q4","99.2"
"r_18","1","0","1000cp","2019Q4","1742.3"
"r_18","1","15 - 64","1000cp","2019Q4","1684.3"
"r_18","1","20 - 64","1000cp","2019Q4","1672.9"
"r_18","1","15 - 29","1000cp","2019Q4","245.9"
"r_18","1","15 - 24","1000cp","2019Q4","81.1"
"r_18","1","25 - 34","1000cp","2019Q4","376.4"
"r_18","1","35 - 44","1000cp","2019Q4","465.2"
"r_18","1","45 - 54","1000cp","2019Q4","440.6"
"r_18","1","55 - 64","1000cp","2019Q4","321.1"
"r_18","1","65+","1000cp","2019Q4","58"
"r_18","2","0","1000cp","2019Q4","1480.4"
"r_18","2","15 - 64","1000cp","2019Q4","1439.2"
"r_18","2","20 - 64","1000cp","2019Q4","1434"
"r_18","2","15 - 29","1000cp","2019Q4","174.1"
"r_18","2","15 - 24","1000cp","2019Q4","55.9"
"r_18","2","25 - 34","1000cp","2019Q4","291.8"
"r_18","2","35 - 44","1000cp","2019Q4","395.9"
"r_18","2","45 - 54","1000cp","2019Q4","404.9"
"r_18","2","55 - 64","1000cp","2019Q4","290.6"
"r_18","2","65+","1000cp","2019Q4","41.2"
"r_19","0","0","1000cp","2020Q1","3107.2"
"r_19","0","15 - 64","1000cp","2020Q1","3015.3"
"r_19","0","20 - 64","1000cp","2020Q1","3006.4"
"r_19","0","15 - 29","1000cp","2020Q1","374.8"
"r_19","0","15 - 24","1000cp","2020Q1","103.9"
"r_19","0","25 - 34","1000cp","2020Q1","651.6"
"r_19","0","35 - 44","1000cp","2020Q1","833.8"
"r_19","0","45 - 54","1000cp","2020Q1","830.8"
"r_19","0","55 - 64","1000cp","2020Q1","595.2"
"r_19","0","65+","1000cp","2020Q1","91.9"
"r_19","1","0","1000cp","2020Q1","1667.1"
"r_19","1","15 - 64","1000cp","2020Q1","1615.1"
"r_19","1","20 - 64","1000cp","2020Q1","1608.5"
"r_19","1","15 - 29","1000cp","2020Q1","217.7"
"r_19","1","15 - 24","1000cp","2020Q1","62.4"
"r_19","1","25 - 34","1000cp","2020Q1","362.5"
"r_19","1","35 - 44","1000cp","2020Q1","448"
"r_19","1","45 - 54","1000cp","2020Q1","437.7"
"r_19","1","55 - 64","1000cp","2020Q1","304.5"
"r_19","1","65+","1000cp","2020Q1","51.9"
"r_19","2","0","1000cp","2020Q1","1440.1"
"r_19","2","15 - 64","1000cp","2020Q1","1400.2"
"r_19","2","20 - 64","1000cp","2020Q1","1398"
"r_19","2","15 - 29","1000cp","2020Q1","157.1"
"r_19","2","15 - 24","1000cp","2020Q1","41.4"
"r_19","2","25 - 34","1000cp","2020Q1","289.1"
"r_19","2","35 - 44","1000cp","2020Q1","385.8"
"r_19","2","45 - 54","1000cp","2020Q1","393.1"
"r_19","2","55 - 64","1000cp","2020Q1","290.7"
"r_19","2","65+","1000cp","2020Q1","40"
"r_20","0","0","1000cp","2020Q2","3079.6"
"r_20","0","15 - 64","1000cp","2020Q2","2979.5"
"r_20","0","20 - 64","1000cp","2020Q2","2970.3"
"r_20","0","15 - 29","1000cp","2020Q2","374.9"
"r_20","0","15 - 24","1000cp","2020Q2","108.8"
"r_20","0","25 - 34","1000cp","2020Q2","624.1"
"r_20","0","35 - 44","1000cp","2020Q2","816.3"
"r_20","0","45 - 54","1000cp","2020Q2","826"
"r_20","0","55 - 64","1000cp","2020Q2","604.2"
"r_20","0","65+","1000cp","2020Q2","100.1"
"r_20","1","0","1000cp","2020Q2","1642"
"r_20","1","15 - 64","1000cp","2020Q2","1584.7"
"r_20","1","20 - 64","1000cp","2020Q2","1578.3"
"r_20","1","15 - 29","1000cp","2020Q2","216"
"r_20","1","15 - 24","1000cp","2020Q2","67.1"
"r_20","1","25 - 34","1000cp","2020Q2","343.6"
"r_20","1","35 - 44","1000cp","2020Q2","438.2"
"r_20","1","45 - 54","1000cp","2020Q2","426.2"
"r_20","1","55 - 64","1000cp","2020Q2","309.6"
"r_20","1","65+","1000cp","2020Q2","57.3"
"r_20","2","0","1000cp","2020Q2","1437.6"
"r_20","2","15 - 64","1000cp","2020Q2","1394.8"
"r_20","2","20 - 64","1000cp","2020Q2","1392"
"r_20","2","15 - 29","1000cp","2020Q2","158.9"
"r_20","2","15 - 24","1000cp","2020Q2","41.8"
"r_20","2","25 - 34","1000cp","2020Q2","280.5"
"r_20","2","35 - 44","1000cp","2020Q2","378.1"
"r_20","2","45 - 54","1000cp","2020Q2","399.8"
"r_20","2","55 - 64","1000cp","2020Q2","294.6"
"r_20","2","65+","1000cp","2020Q2","42.8"
"r_21","0","0","1000cp","2020Q3","3173.2"
"r_21","0","15 - 64","1000cp","2020Q3","3072.8"
"r_21","0","20 - 64","1000cp","2020Q3","3061.6"
"r_21","0","15 - 29","1000cp","2020Q3","391.9"
"r_21","0","15 - 24","1000cp","2020Q3","125.1"
"r_21","0","25 - 34","1000cp","2020Q3","637.9"
"r_21","0","35 - 44","1000cp","2020Q3","842"
"r_21","0","45 - 54","1000cp","2020Q3","855.5"
"r_21","0","55 - 64","1000cp","2020Q3","612.2"
"r_21","0","65+","1000cp","2020Q3","100.4"
"r_21","1","0","1000cp","2020Q3","1703"
"r_21","1","15 - 64","1000cp","2020Q3","1642"
"r_21","1","20 - 64","1000cp","2020Q3","1634.7"
"r_21","1","15 - 29","1000cp","2020Q3","225.1"
"r_21","1","15 - 24","1000cp","2020Q3","72"
"r_21","1","25 - 34","1000cp","2020Q3","358.3"
"r_21","1","35 - 44","1000cp","2020Q3","451.7"
"r_21","1","45 - 54","1000cp","2020Q3","438.2"
"r_21","1","55 - 64","1000cp","2020Q3","321.7"
"r_21","1","65+","1000cp","2020Q3","61"
"r_21","2","0","1000cp","2020Q3","1470.2"
"r_21","2","15 - 64","1000cp","2020Q3","1430.8"
"r_21","2","20 - 64","1000cp","2020Q3","1426.9"
"r_21","2","15 - 29","1000cp","2020Q3","166.8"
"r_21","2","15 - 24","1000cp","2020Q3","53.1"
"r_21","2","25 - 34","1000cp","2020Q3","279.7"
"r_21","2","35 - 44","1000cp","2020Q3","390.3"
"r_21","2","45 - 54","1000cp","2020Q3","417.3"
"r_21","2","55 - 64","1000cp","2020Q3","290.5"
"r_21","2","65+","1000cp","2020Q3","39.4"
"r_22","0","0","1000cp","2020Q4","3126.9"
"r_22","0","15 - 64","1000cp","2020Q4","3029.7"
"r_22","0","20 - 64","1000cp","2020Q4","3020.6"
"r_22","0","15 - 29","1000cp","2020Q4","383.2"
"r_22","0","15 - 24","1000cp","2020Q4","122.3"
"r_22","0","25 - 34","1000cp","2020Q4","625"
"r_22","0","35 - 44","1000cp","2020Q4","823.4"
"r_22","0","45 - 54","1000cp","2020Q4","850.5"
"r_22","0","55 - 64","1000cp","2020Q4","608.5"
"r_22","0","65+","1000cp","2020Q4","97.1"
"r_22","1","0","1000cp","2020Q4","1692.3"
"r_22","1","15 - 64","1000cp","2020Q4","1635"
"r_22","1","20 - 64","1000cp","2020Q4","1630.3"
"r_22","1","15 - 29","1000cp","2020Q4","220.4"
"r_22","1","15 - 24","1000cp","2020Q4","70.8"
"r_22","1","25 - 34","1000cp","2020Q4","352.9"
"r_22","1","35 - 44","1000cp","2020Q4","446.1"
"r_22","1","45 - 54","1000cp","2020Q4","442.4"
"r_22","1","55 - 64","1000cp","2020Q4","322.8"
"r_22","1","65+","1000cp","2020Q4","57.3"
"r_22","2","0","1000cp","2020Q4","1434.5"
"r_22","2","15 - 64","1000cp","2020Q4","1394.7"
"r_22","2","20 - 64","1000cp","2020Q4","1390.2"
"r_22","2","15 - 29","1000cp","2020Q4","162.8"
"r_22","2","15 - 24","1000cp","2020Q4","51.5"
"r_22","2","25 - 34","1000cp","2020Q4","272.1"
"r_22","2","35 - 44","1000cp","2020Q4","377.3"
"r_22","2","45 - 54","1000cp","2020Q4","408"
"r_22","2","55 - 64","1000cp","2020Q4","285.7"
"r_22","2","65+","1000cp","2020Q4","39.8"
"r_31","0","0","1000cp","2023Q1","2928"
"r_31","0","15 - 64","1000cp","2023Q1","2819.9"
"r_31","0","20 - 64","1000cp","2023Q1","2811.2"
"r_31","0","15 - 29","1000cp","2023Q1","320.7"
"r_31","0","15 - 24","1000cp","2023Q1","113.3"
"r_31","0","25 - 34","1000cp","2023Q1","511.8"
"r_31","0","35 - 44","1000cp","2023Q1","732.9"
"r_31","0","45 - 54","1000cp","2023Q1","841.6"
"r_31","0","55 - 64","1000cp","2023Q1","620.3"
"r_31","0","65+","1000cp","2023Q1","108.1"
"r_31","1","0","1000cp","2023Q1","1545.5"
"r_31","1","15 - 64","1000cp","2023Q1","1486.3"
"r_31","1","20 - 64","1000cp","2023Q1","1481.7"
"r_31","1","15 - 29","1000cp","2023Q1","176.5"
"r_31","1","15 - 24","1000cp","2023Q1","63.9"
"r_31","1","25 - 34","1000cp","2023Q1","275.6"
"r_31","1","35 - 44","1000cp","2023Q1","390.5"
"r_31","1","45 - 54","1000cp","2023Q1","436"
"r_31","1","55 - 64","1000cp","2023Q1","320.3"
"r_31","1","65+","1000cp","2023Q1","59.2"
"r_31","2","0","1000cp","2023Q1","1382.5"
"r_31","2","15 - 64","1000cp","2023Q1","1333.6"
"r_31","2","20 - 64","1000cp","2023Q1","1329.5"
"r_31","2","15 - 29","1000cp","2023Q1","144.2"
"r_31","2","15 - 24","1000cp","2023Q1","49.4"
"r_31","2","25 - 34","1000cp","2023Q1","236.2"
"r_31","2","35 - 44","1000cp","2023Q1","342.4"
"r_31","2","45 - 54","1000cp","2023Q1","405.6"
"r_31","2","55 - 64","1000cp","2023Q1","300"
"r_31","2","65+","1000cp","2023Q1","49"
"r_32","0","0","1000cp","2023Q2","2914.3"
"r_32","0","15 - 64","1000cp","2023Q2","2806.6"
"r_32","0","20 - 64","1000cp","2023Q2","2801.5"
"r_32","0","15 - 29","1000cp","2023Q2","303.7"
"r_32","0","15 - 24","1000cp","2023Q2","104.3"
"r_32","0","25 - 34","1000cp","2023Q2","501"
"r_32","0","35 - 44","1000cp","2023Q2","740.9"
"r_32","0","45 - 54","1000cp","2023Q2","839.1"
"r_32","0","55 - 64","1000cp","2023Q2","621.2"
"r_32","0","65+","1000cp","2023Q2","107.8"
"r_32","1","0","1000cp","2023Q2","1545.1"
"r_32","1","15 - 64","1000cp","2023Q2","1482.5"
"r_32","1","20 - 64","1000cp","2023Q2","1480.6"
"r_32","1","15 - 29","1000cp","2023Q2","168.8"
"r_32","1","15 - 24","1000cp","2023Q2","60.1"
"r_32","1","25 - 34","1000cp","2023Q2","274.4"
"r_32","1","35 - 44","1000cp","2023Q2","397"
"r_32","1","45 - 54","1000cp","2023Q2","434"
"r_32","1","55 - 64","1000cp","2023Q2","317"
"r_32","1","65+","1000cp","2023Q2","62.5"
"r_32","2","0","1000cp","2023Q2","1369.3"
"r_32","2","15 - 64","1000cp","2023Q2","1324"
"r_32","2","20 - 64","1000cp","2023Q2","1320.8"
"r_32","2","15 - 29","1000cp","2023Q2","134.9"
"r_32","2","15 - 24","1000cp","2023Q2","44.2"
"r_32","2","25 - 34","1000cp","2023Q2","226.6"
"r_32","2","35 - 44","1000cp","2023Q2","343.9"
"r_32","2","45 - 54","1000cp","2023Q2","405.1"
"r_32","2","55 - 64","1000cp","2023Q2","304.2"
"r_32","2","65+","1000cp","2023Q2","45.2"
"r_33","0","0","1000cp","2023Q3","2964.7"
"r_33","0","15 - 64","1000cp","2023Q3","2851.9"
"r_33","0","20 - 64","1000cp","2023Q3","2839.6"
"r_33","0","15 - 29","1000cp","2023Q3","325"
"r_33","0","15 - 24","1000cp","2023Q3","116.7"
"r_33","0","25 - 34","1000cp","2023Q3","504.2"
"r_33","0","35 - 44","1000cp","2023Q3","753.4"
"r_33","0","45 - 54","1000cp","2023Q3","850.5"
"r_33","0","55 - 64","1000cp","2023Q3","627.1"
"r_33","0","65+","1000cp","2023Q3","112.8"
"r_33","1","0","1000cp","2023Q3","1566.8"
"r_33","1","15 - 64","1000cp","2023Q3","1499.9"
"r_33","1","20 - 64","1000cp","2023Q3","1495"
"r_33","1","15 - 29","1000cp","2023Q3","182.3"
"r_33","1","15 - 24","1000cp","2023Q3","68"
"r_33","1","25 - 34","1000cp","2023Q3","280.6"
"r_33","1","35 - 44","1000cp","2023Q3","400.5"
"r_33","1","45 - 54","1000cp","2023Q3","432.2"
"r_33","1","55 - 64","1000cp","2023Q3","318.6"
"r_33","1","65+","1000cp","2023Q3","66.9"
"r_33","2","0","1000cp","2023Q3","1397.9"
"r_33","2","15 - 64","1000cp","2023Q3","1352"
"r_33","2","20 - 64","1000cp","2023Q3","1344.5"
"r_33","2","15 - 29","1000cp","2023Q3","142.8"
"r_33","2","15 - 24","1000cp","2023Q3","48.8"
"r_33","2","25 - 34","1000cp","2023Q3","223.6"
"r_33","2","35 - 44","1000cp","2023Q3","352.9"
"r_33","2","45 - 54","1000cp","2023Q3","418.3"
"r_33","2","55 - 64","1000cp","2023Q3","308.5"
"r_33","2","65+","1000cp","2023Q3","45.8"
"r_34","0","0","1000cp","2022Q1","2868"
"r_34","0","15 - 64","1000cp","2022Q1","2772.1"
"r_34","0","20 - 64","1000cp","2022Q1","2766.6"
"r_34","0","15 - 29","1000cp","2022Q1","301.3"
"r_34","0","15 - 24","1000cp","2022Q1","92.3"
"r_34","0","25 - 34","1000cp","2022Q1","515.2"
"r_34","0","35 - 44","1000cp","2022Q1","740.1"
"r_34","0","45 - 54","1000cp","2022Q1","822.2"
"r_34","0","55 - 64","1000cp","2022Q1","602.3"
"r_34","0","65+","1000cp","2022Q1","95.9"
"r_34","1","0","1000cp","2022Q1","1519.9"
"r_34","1","15 - 64","1000cp","2022Q1","1466.9"
"r_34","1","20 - 64","1000cp","2022Q1","1464.2"
"r_34","1","15 - 29","1000cp","2022Q1","170.6"
"r_34","1","15 - 24","1000cp","2022Q1","56.5"
"r_34","1","25 - 34","1000cp","2022Q1","282.8"
"r_34","1","35 - 44","1000cp","2022Q1","395.3"
"r_34","1","45 - 54","1000cp","2022Q1","422.9"
"r_34","1","55 - 64","1000cp","2022Q1","309.3"
"r_34","1","65+","1000cp","2022Q1","53"
"r_34","2","0","1000cp","2022Q1","1348.1"
"r_34","2","15 - 64","1000cp","2022Q1","1305.2"
"r_34","2","20 - 64","1000cp","2022Q1","1302.4"
"r_34","2","15 - 29","1000cp","2022Q1","130.7"
"r_34","2","15 - 24","1000cp","2022Q1","35.8"
"r_34","2","25 - 34","1000cp","2022Q1","232.4"
"r_34","2","35 - 44","1000cp","2022Q1","344.8"
"r_34","2","45 - 54","1000cp","2022Q1","399.2"
"r_34","2","55 - 64","1000cp","2022Q1","293"
"r_34","2","65+","1000cp","2022Q1","42.9"
"r_35","0","0","1000cp","2022Q2","2913.6"
"r_35","0","15 - 64","1000cp","2022Q2","2818.1"
"r_35","0","20 - 64","1000cp","2022Q2","2809.6"
"r_35","0","15 - 29","1000cp","2022Q2","314.9"
"r_35","0","15 - 24","1000cp","2022Q2","103.5"
"r_35","0","25 - 34","1000cp","2022Q2","520"
"r_35","0","35 - 44","1000cp","2022Q2","752.4"
"r_35","0","45 - 54","1000cp","2022Q2","827.9"
"r_35","0","55 - 64","1000cp","2022Q2","614.3"
"r_35","0","65+","1000cp","2022Q2","95.5"
"r_35","1","0","1000cp","2022Q2","1545.3"
"r_35","1","15 - 64","1000cp","2022Q2","1488.2"
"r_35","1","20 - 64","1000cp","2022Q2","1483.4"
"r_35","1","15 - 29","1000cp","2022Q2","181.7"
"r_35","1","15 - 24","1000cp","2022Q2","61.7"
"r_35","1","25 - 34","1000cp","2022Q2","288.1"
"r_35","1","35 - 44","1000cp","2022Q2","396.9"
"r_35","1","45 - 54","1000cp","2022Q2","426"
"r_35","1","55 - 64","1000cp","2022Q2","315.5"
"r_35","1","65+","1000cp","2022Q2","57.1"
"r_35","2","0","1000cp","2022Q2","1368.3"
"r_35","2","15 - 64","1000cp","2022Q2","1329.9"
"r_35","2","20 - 64","1000cp","2022Q2","1326.2"
"r_35","2","15 - 29","1000cp","2022Q2","133.2"
"r_35","2","15 - 24","1000cp","2022Q2","41.8"
"r_35","2","25 - 34","1000cp","2022Q2","231.9"
"r_35","2","35 - 44","1000cp","2022Q2","355.4"
"r_35","2","45 - 54","1000cp","2022Q2","401.9"
"r_35","2","55 - 64","1000cp","2022Q2","298.9"
"r_35","2","65+","1000cp","2022Q2","38.4"
"r_36","0","0","1000cp","2022Q3","3000.2"
"r_36","0","15 - 64","1000cp","2022Q3","2896.3"
"r_36","0","20 - 64","1000cp","2022Q3","2883.2"
"r_36","0","15 - 29","1000cp","2022Q3","331.2"
"r_36","0","15 - 24","1000cp","2022Q3","117.3"
"r_36","0","25 - 34","1000cp","2022Q3","531.7"
"r_36","0","35 - 44","1000cp","2022Q3","774.6"
"r_36","0","45 - 54","1000cp","2022Q3","840.4"
"r_36","0","55 - 64","1000cp","2022Q3","632.3"
"r_36","0","65+","1000cp","2022Q3","103.9"
"r_36","1","0","1000cp","2022Q3","1597.5"
"r_36","1","15 - 64","1000cp","2022Q3","1535.6"
"r_36","1","20 - 64","1000cp","2022Q3","1526.7"
"r_36","1","15 - 29","1000cp","2022Q3","190.6"
"r_36","1","15 - 24","1000cp","2022Q3","74.1"
"r_36","1","25 - 34","1000cp","2022Q3","291"
"r_36","1","35 - 44","1000cp","2022Q3","411.6"
"r_36","1","45 - 54","1000cp","2022Q3","432.1"
"r_36","1","55 - 64","1000cp","2022Q3","326.8"
"r_36","1","65+","1000cp","2022Q3","62"
"r_36","2","0","1000cp","2022Q3","1402.7"
"r_36","2","15 - 64","1000cp","2022Q3","1360.7"
"r_36","2","20 - 64","1000cp","2022Q3","1356.5"
"r_36","2","15 - 29","1000cp","2022Q3","140.6"
"r_36","2","15 - 24","1000cp","2022Q3","43.2"
"r_36","2","25 - 34","1000cp","2022Q3","240.7"
"r_36","2","35 - 44","1000cp","2022Q3","363"
"r_36","2","45 - 54","1000cp","2022Q3","408.4"
"r_36","2","55 - 64","1000cp","2022Q3","305.5"
"r_36","2","65+","1000cp","2022Q3","42"
"r_37","0","0","1000cp","2022Q4","2980.5"
"r_37","0","15 - 64","1000cp","2022Q4","2876.4"
"r_37","0","20 - 64","1000cp","2022Q4","2864"
"r_37","0","15 - 29","1000cp","2022Q4","331.8"
"r_37","0","15 - 24","1000cp","2022Q4","119"
"r_37","0","25 - 34","1000cp","2022Q4","523.5"
"r_37","0","35 - 44","1000cp","2022Q4","758.4"
"r_37","0","45 - 54","1000cp","2022Q4","849.8"
"r_37","0","55 - 64","1000cp","2022Q4","625.7"
"r_37","0","65+","1000cp","2022Q4","104.1"
"r_37","1","0","1000cp","2022Q4","1581.8"
"r_37","1","15 - 64","1000cp","2022Q4","1522.2"
"r_37","1","20 - 64","1000cp","2022Q4","1515.8"
"r_37","1","15 - 29","1000cp","2022Q4","183"
"r_37","1","15 - 24","1000cp","2022Q4","67.3"
"r_37","1","25 - 34","1000cp","2022Q4","285.2"
"r_37","1","35 - 44","1000cp","2022Q4","405.8"
"r_37","1","45 - 54","1000cp","2022Q4","440.6"
"r_37","1","55 - 64","1000cp","2022Q4","323.3"
"r_37","1","65+","1000cp","2022Q4","59.5"
"r_37","2","0","1000cp","2022Q4","1398.7"
"r_37","2","15 - 64","1000cp","2022Q4","1354.1"
"r_37","2","20 - 64","1000cp","2022Q4","1348.2"
"r_37","2","15 - 29","1000cp","2022Q4","148.8"
"r_37","2","15 - 24","1000cp","2022Q4","51.7"
"r_37","2","25 - 34","1000cp","2022Q4","238.3"
"r_37","2","35 - 44","1000cp","2022Q4","352.6"
"r_37","2","45 - 54","1000cp","2022Q4","409.2"
"r_37","2","55 - 64","1000cp","2022Q4","302.4"
"r_37","2","65+","1000cp","2022Q4","44.6"
"r_38","0","0","1000cp","2023Q4","2920.6"
"r_38","0","15 - 64","1000cp","2023Q4","2808.4"
"r_38","0","20 - 64","1000cp","2023Q4","2798.7"
"r_38","0","15 - 29","1000cp","2023Q4","311.7"
"r_38","0","15 - 24","1000cp","2023Q4","98.8"
"r_38","0","25 - 34","1000cp","2023Q4","507.1"
"r_38","0","35 - 44","1000cp","2023Q4","739.5"
"r_38","0","45 - 54","1000cp","2023Q4","844.4"
"r_38","0","55 - 64","1000cp","2023Q4","618.6"
"r_38","0","65+","1000cp","2023Q4","112.2"
"r_38","1","0","1000cp","2023Q4","1556.5"
"r_38","1","15 - 64","1000cp","2023Q4","1490.6"
"r_38","1","20 - 64","1000cp","2023Q4","1485.8"
"r_38","1","15 - 29","1000cp","2023Q4","179.5"
"r_38","1","15 - 24","1000cp","2023Q4","59.8"
"r_38","1","25 - 34","1000cp","2023Q4","281.4"
"r_38","1","35 - 44","1000cp","2023Q4","395.8"
"r_38","1","45 - 54","1000cp","2023Q4","435.6"
"r_38","1","55 - 64","1000cp","2023Q4","318"
"r_38","1","65+","1000cp","2023Q4","66"
"r_38","2","0","1000cp","2023Q4","1364.1"
"r_38","2","15 - 64","1000cp","2023Q4","1317.8"
"r_38","2","20 - 64","1000cp","2023Q4","1312.8"
"r_38","2","15 - 29","1000cp","2023Q4","132.2"
"r_38","2","15 - 24","1000cp","2023Q4","39"
"r_38","2","25 - 34","1000cp","2023Q4","225.7"
"r_38","2","35 - 44","1000cp","2023Q4","343.7"
"r_38","2","45 - 54","1000cp","2023Q4","408.8"
"r_38","2","55 - 64","1000cp","2023Q4","300.6"
"r_38","2","65+","1000cp","2023Q4","46.3"
"r_39","0","0","1000cp","2024Q1","2907.3"
"r_39","0","15 - 64","1000cp","2024Q1","2799.8"
"r_39","0","20 - 64","1000cp","2024Q1","2791.4"
"r_39","0","15 - 29","1000cp","2024Q1","308.5"
"r_39","0","15 - 24","1000cp","2024Q1","102.4"
"r_39","0","25 - 34","1000cp","2024Q1","504.9"
"r_39","0","35 - 44","1000cp","2024Q1","734.3"
"r_39","0","45 - 54","1000cp","2024Q1","835.1"
"r_39","0","55 - 64","1000cp","2024Q1","623.1"
"r_39","0","65+","1000cp","2024Q1","107.5"
"r_39","1","0","1000cp","2024Q1","1547.1"
"r_39","1","15 - 64","1000cp","2024Q1","1485"
"r_39","1","20 - 64","1000cp","2024Q1","1479.3"
"r_39","1","15 - 29","1000cp","2024Q1","172.4"
"r_39","1","15 - 24","1000cp","2024Q1","60.9"
"r_39","1","25 - 34","1000cp","2024Q1","276"
"r_39","1","35 - 44","1000cp","2024Q1","392.9"
"r_39","1","45 - 54","1000cp","2024Q1","433.8"
"r_39","1","55 - 64","1000cp","2024Q1","321.3"
"r_39","1","65+","1000cp","2024Q1","62.1"
"r_39","2","0","1000cp","2024Q1","1360.2"
"r_39","2","15 - 64","1000cp","2024Q1","1314.9"
"r_39","2","20 - 64","1000cp","2024Q1","1312.1"
"r_39","2","15 - 29","1000cp","2024Q1","136.1"
"r_39","2","15 - 24","1000cp","2024Q1","41.5"
"r_39","2","25 - 34","1000cp","2024Q1","228.9"
"r_39","2","35 - 44","1000cp","2024Q1","341.3"
"r_39","2","45 - 54","1000cp","2024Q1","401.3"
"r_39","2","55 - 64","1000cp","2024Q1","301.8"
"r_39","2","65+","1000cp","2024Q1","45.4"
"r_40","0","0","1000cp","2021Q1","2838.8"
"r_40","0","15 - 64","1000cp","2021Q1","2748.2"
"r_40","0","20 - 64","1000cp","2021Q1","2740.1"
"r_40","0","15 - 29","1000cp","2021Q1","311.5"
"r_40","0","15 - 24","1000cp","2021Q1","91.6"
"r_40","0","25 - 34","1000cp","2021Q1","544.2"
"r_40","0","35 - 44","1000cp","2021Q1","732.7"
"r_40","0","45 - 54","1000cp","2021Q1","789.4"
"r_40","0","55 - 64","1000cp","2021Q1","590.3"
"r_40","0","65+","1000cp","2021Q1","90.7"
"r_40","1","0","1000cp","2021Q1","1517.4"
"r_40","1","15 - 64","1000cp","2021Q1","1468"
"r_40","1","20 - 64","1000cp","2021Q1","1463.4"
"r_40","1","15 - 29","1000cp","2021Q1","176.5"
"r_40","1","15 - 24","1000cp","2021Q1","57.3"
"r_40","1","25 - 34","1000cp","2021Q1","295.2"
"r_40","1","35 - 44","1000cp","2021Q1","397.6"
"r_40","1","45 - 54","1000cp","2021Q1","412.1"
"r_40","1","55 - 64","1000cp","2021Q1","305.7"
"r_40","1","65+","1000cp","2021Q1","49.4"
"r_40","2","0","1000cp","2021Q1","1321.4"
